ID;BestemmingEnVerwerkingZuiveringsslib;RegioS;Perioden;NatSlib_1;DrogeStof_2;AsGloeirest_3;OrganischeFractie_4;StikstofverbindingenAlsN_5;FosforverbindingenAlsP_6;Koper_7;Chroom_8;Zink_9;Lood_10;Cadmium_11;Nikkel_12;Kwik_13;Arseen_14
695;Bestemming: landbouw/bodem;Zuid-Nederland (LD);2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
696;Bestemming: landbouw/bodem;Zuid-Nederland (LD);2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
697;Bestemming: landbouw/bodem;Zuid-Nederland (LD);2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
698;Bestemming: landbouw/bodem;Zuid-Nederland (LD);2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0
699;Bestemming: landbouw/bodem;Zuid-Nederland (LD);2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0
700;Bestemming: landbouw/bodem;Zuid-Nederland (LD);2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0
701;Bestemming: landbouw/bodem;Zuid-Nederland (LD);2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0
702;Bestemming: landbouw/bodem;Zuid-Nederland (LD);2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0
703;Bestemming: landbouw/bodem;Zuid-Nederland (LD);2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0
704;Bestemming: landbouw/bodem;Groningen (PV);1981;51117;2633;1053;1580;127;48;1521;162;3934;1057;14;77;7;15
705;Bestemming: landbouw/bodem;Groningen (PV);1985;83794;4132;1510;2622;214;92;2288;192;5262;1115;13;97;7;18
706;Bestemming: landbouw/bodem;Groningen (PV);1990;112760;4466;1786;2680;244;91;2263;207;4383;847;8;86;5;35
707;Bestemming: landbouw/bodem;Groningen (PV);1991;124828;5171;2024;3147;270;107;2480;253;4379;855;9;90;7;23
708;Bestemming: landbouw/bodem;Groningen (PV);1992;112513;4162;1596;2566;231;82;1957;187;3829;629;8;83;5;18
709;Bestemming: landbouw/bodem;Groningen (PV);1993;28217;1202;425;777;58;22;434;30;995;195;2;25;1;4
710;Bestemming: landbouw/bodem;Groningen (PV);1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0
711;Bestemming: landbouw/bodem;Groningen (PV);1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0
712;Bestemming: landbouw/bodem;Groningen (PV);1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0
713;Bestemming: landbouw/bodem;Groningen (PV);1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0
714;Bestemming: landbouw/bodem;Groningen (PV);1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0
715;Bestemming: landbouw/bodem;Groningen (PV);1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
716;Bestemming: landbouw/bodem;Groningen (PV);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
717;Bestemming: landbouw/bodem;Groningen (PV);2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
718;Bestemming: landbouw/bodem;Groningen (PV);2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
719;Bestemming: landbouw/bodem;Groningen (PV);2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
720;Bestemming: landbouw/bodem;Groningen (PV);2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0
721;Bestemming: landbouw/bodem;Groningen (PV);2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0
722;Bestemming: landbouw/bodem;Groningen (PV);2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0
723;Bestemming: landbouw/bodem;Groningen (PV);2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0
724;Bestemming: landbouw/bodem;Groningen (PV);2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0
725;Bestemming: landbouw/bodem;Groningen (PV);2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
726;Bestemming: landbouw/bodem;Groningen (PV);2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
727;Bestemming: landbouw/bodem;Groningen (PV);2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
728;Bestemming: landbouw/bodem;Groningen (PV);2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
729;Bestemming: landbouw/bodem;Groningen (PV);2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
730;Bestemming: landbouw/bodem;Groningen (PV);2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0
731;Bestemming: landbouw/bodem;Groningen (PV);2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0
732;Bestemming: landbouw/bodem;Groningen (PV);2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0
733;Bestemming: landbouw/bodem;Groningen (PV);2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0
734;Bestemming: landbouw/bodem;Groningen (PV);2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0
735;Bestemming: landbouw/bodem;Groningen (PV);2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0
736;Bestemming: landbouw/bodem;Friesland (PV);1981;91379;5556;2048;3508;306;147;2947;549;6593;1326;19;177;16;27
737;Bestemming: landbouw/bodem;Friesland (PV);1985;138499;6916;2572;4344;402;171;2017;391;6528;1408;17;167;9;46
738;Bestemming: landbouw/bodem;Friesland (PV);1990;99414;4759;1715;3044;283;111;1144;207;3536;755;10;96;4;42
739;Bestemming: landbouw/bodem;Friesland (PV);1991;93306;4247;1548;2699;251;95;1125;176;3291;651;6;87;3;28
740;Bestemming: landbouw/bodem;Friesland (PV);1992;67542;3078;1077;2001;188;70;758;109;2762;535;4;57;2;21
741;Bestemming: landbouw/bodem;Friesland (PV);1993;0;0;0;0;0;0;0;0;0;0;0;0;0;0
742;Bestemming: landbouw/bodem;Friesland (PV);1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0
743;Bestemming: landbouw/bodem;Friesland (PV);1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0
744;Bestemming: landbouw/bodem;Friesland (PV);1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0
745;Bestemming: landbouw/bodem;Friesland (PV);1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0
746;Bestemming: landbouw/bodem;Friesland (PV);1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0
747;Bestemming: landbouw/bodem;Friesland (PV);1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
748;Bestemming: landbouw/bodem;Friesland (PV);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
749;Bestemming: landbouw/bodem;Friesland (PV);2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
750;Bestemming: landbouw/bodem;Friesland (PV);2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
751;Bestemming: landbouw/bodem;Friesland (PV);2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
752;Bestemming: landbouw/bodem;Friesland (PV);2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0
753;Bestemming: landbouw/bodem;Friesland (PV);2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0
754;Bestemming: landbouw/bodem;Friesland (PV);2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0
755;Bestemming: landbouw/bodem;Friesland (PV);2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0
756;Bestemming: landbouw/bodem;Friesland (PV);2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0
757;Bestemming: landbouw/bodem;Friesland (PV);2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
758;Bestemming: landbouw/bodem;Friesland (PV);2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
759;Bestemming: landbouw/bodem;Friesland (PV);2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
760;Bestemming: landbouw/bodem;Friesland (PV);2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
761;Bestemming: landbouw/bodem;Friesland (PV);2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
762;Bestemming: landbouw/bodem;Friesland (PV);2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0
763;Bestemming: landbouw/bodem;Friesland (PV);2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0
764;Bestemming: landbouw/bodem;Friesland (PV);2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0
765;Bestemming: landbouw/bodem;Friesland (PV);2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0
766;Bestemming: landbouw/bodem;Friesland (PV);2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0
767;Bestemming: landbouw/bodem;Friesland (PV);2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0
768;Bestemming: landbouw/bodem;Drenthe (PV);1981;114829;5525;1933;3592;323;148;3119;647;7550;1663;27;232;13;23
769;Bestemming: landbouw/bodem;Drenthe (PV);1985;145959;5884;2167;3717;334;177;2691;398;6166;1158;15;131;8;23
770;Bestemming: landbouw/bodem;Drenthe (PV);1990;187540;8209;3161;5048;480;234;3667;381;7241;1228;13;164;13;40
771;Bestemming: landbouw/bodem;Drenthe (PV);1991;189672;7830;2888;4942;460;224;3384;370;6533;1072;16;179;8;39
772;Bestemming: landbouw/bodem;Drenthe (PV);1992;148779;6040;2248;3792;350;172;2220;248;5627;835;9;125;5;27
773;Bestemming: landbouw/bodem;Drenthe (PV);1993;44123;1626;665;961;90;55;399;48;1415;211;3;41;1;5
774;Bestemming: landbouw/bodem;Drenthe (PV);1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0
775;Bestemming: landbouw/bodem;Drenthe (PV);1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0
776;Bestemming: landbouw/bodem;Drenthe (PV);1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0
777;Bestemming: landbouw/bodem;Drenthe (PV);1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0
778;Bestemming: landbouw/bodem;Drenthe (PV);1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0
779;Bestemming: landbouw/bodem;Drenthe (PV);1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
780;Bestemming: landbouw/bodem;Drenthe (PV);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
781;Bestemming: landbouw/bodem;Drenthe (PV);2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
782;Bestemming: landbouw/bodem;Drenthe (PV);2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
783;Bestemming: landbouw/bodem;Drenthe (PV);2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
784;Bestemming: landbouw/bodem;Drenthe (PV);2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0
785;Bestemming: landbouw/bodem;Drenthe (PV);2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0
786;Bestemming: landbouw/bodem;Drenthe (PV);2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0
787;Bestemming: landbouw/bodem;Drenthe (PV);2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0
788;Bestemming: landbouw/bodem;Drenthe (PV);2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0
789;Bestemming: landbouw/bodem;Drenthe (PV);2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
790;Bestemming: landbouw/bodem;Drenthe (PV);2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
791;Bestemming: landbouw/bodem;Drenthe (PV);2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
792;Bestemming: landbouw/bodem;Drenthe (PV);2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
793;Bestemming: landbouw/bodem;Drenthe (PV);2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
794;Bestemming: landbouw/bodem;Drenthe (PV);2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0
795;Bestemming: landbouw/bodem;Drenthe (PV);2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0
796;Bestemming: landbouw/bodem;Drenthe (PV);2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0
797;Bestemming: landbouw/bodem;Drenthe (PV);2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0
798;Bestemming: landbouw/bodem;Drenthe (PV);2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0
799;Bestemming: landbouw/bodem;Drenthe (PV);2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0
800;Bestemming: landbouw/bodem;Overijssel (PV);1981;295801;13747;5668;8079;713;391;8435;3783;30652;5308;130;911;83;68
801;Bestemming: landbouw/bodem;Overijssel (PV);1985;302615;14273;5150;9123;783;367;7518;1852;20358;4517;68;623;45;79
802;Bestemming: landbouw/bodem;Overijssel (PV);1990;219977;11559;4597;6962;595;270;4287;1048;10405;2174;26;320;24;72
803;Bestemming: landbouw/bodem;Overijssel (PV);1991;221933;11681;4918;6763;733;326;4013;709;10139;1898;21;261;23;54
804;Bestemming: landbouw/bodem;Overijssel (PV);1992;94739;6344;3145;3199;337;160;2136;300;5532;951;10;124;9;24
805;Bestemming: landbouw/bodem;Overijssel (PV);1993;16013;1252;648;604;51;31;296;47;1083;210;2;25;2;5
806;Bestemming: landbouw/bodem;Overijssel (PV);1994;1525;85;38;47;4;2;24;3;97;11;0;2;0;0
807;Bestemming: landbouw/bodem;Overijssel (PV);1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0
808;Bestemming: landbouw/bodem;Overijssel (PV);1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0
809;Bestemming: landbouw/bodem;Overijssel (PV);1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0
810;Bestemming: landbouw/bodem;Overijssel (PV);1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0
811;Bestemming: landbouw/bodem;Overijssel (PV);1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
812;Bestemming: landbouw/bodem;Overijssel (PV);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
813;Bestemming: landbouw/bodem;Overijssel (PV);2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
814;Bestemming: landbouw/bodem;Overijssel (PV);2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
815;Bestemming: landbouw/bodem;Overijssel (PV);2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
816;Bestemming: landbouw/bodem;Overijssel (PV);2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0
817;Bestemming: landbouw/bodem;Overijssel (PV);2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0
818;Bestemming: landbouw/bodem;Overijssel (PV);2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0
819;Bestemming: landbouw/bodem;Overijssel (PV);2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0
820;Bestemming: landbouw/bodem;Overijssel (PV);2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0
821;Bestemming: landbouw/bodem;Overijssel (PV);2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
822;Bestemming: landbouw/bodem;Overijssel (PV);2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
823;Bestemming: landbouw/bodem;Overijssel (PV);2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
824;Bestemming: landbouw/bodem;Overijssel (PV);2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
825;Bestemming: landbouw/bodem;Overijssel (PV);2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
826;Bestemming: landbouw/bodem;Overijssel (PV);2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827;Bestemming: landbouw/bodem;Overijssel (PV);2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828;Bestemming: landbouw/bodem;Overijssel (PV);2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0
829;Bestemming: landbouw/bodem;Overijssel (PV);2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0
830;Bestemming: landbouw/bodem;Overijssel (PV);2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0
831;Bestemming: landbouw/bodem;Overijssel (PV);2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0
832;Bestemming: landbouw/bodem;Flevoland (PV);1981;3588;223;89;134;10;4;183;10;303;66;1;5;1;1
833;Bestemming: landbouw/bodem;Flevoland (PV);1985;2018;293;57;236;19;6;117;9;112;32;0;4;1;0
834;Bestemming: landbouw/bodem;Flevoland (PV);1990;36372;3217;904;2313;211;61;1426;86;1384;320;5;53;5;12
835;Bestemming: landbouw/bodem;Flevoland (PV);1991;42597;3713;1053;2660;245;70;1397;144;1555;233;4;62;3;17
836;Bestemming: landbouw/bodem;Flevoland (PV);1992;42472;3491;978;2513;235;75;1393;98;1669;181;4;57;4;13
837;Bestemming: landbouw/bodem;Flevoland (PV);1993;32313;2296;620;1676;153;52;1018;52;1072;104;4;39;3;7
838;Bestemming: landbouw/bodem;Flevoland (PV);1994;9250;917;219;698;62;19;333;17;388;36;1;13;1;3
839;Bestemming: landbouw/bodem;Flevoland (PV);1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0
840;Bestemming: landbouw/bodem;Flevoland (PV);1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0
841;Bestemming: landbouw/bodem;Flevoland (PV);1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0
842;Bestemming: landbouw/bodem;Flevoland (PV);1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0
843;Bestemming: landbouw/bodem;Flevoland (PV);1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
844;Bestemming: landbouw/bodem;Flevoland (PV);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
845;Bestemming: landbouw/bodem;Flevoland (PV);2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
846;Bestemming: landbouw/bodem;Flevoland (PV);2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
847;Bestemming: landbouw/bodem;Flevoland (PV);2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
848;Bestemming: landbouw/bodem;Flevoland (PV);2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0
849;Bestemming: landbouw/bodem;Flevoland (PV);2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0
850;Bestemming: landbouw/bodem;Flevoland (PV);2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0
851;Bestemming: landbouw/bodem;Flevoland (PV);2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0
852;Bestemming: landbouw/bodem;Flevoland (PV);2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0
853;Bestemming: landbouw/bodem;Flevoland (PV);2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
854;Bestemming: landbouw/bodem;Flevoland (PV);2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
855;Bestemming: landbouw/bodem;Flevoland (PV);2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
856;Bestemming: landbouw/bodem;Flevoland (PV);2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
857;Bestemming: landbouw/bodem;Flevoland (PV);2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
858;Bestemming: landbouw/bodem;Flevoland (PV);2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0
859;Bestemming: landbouw/bodem;Flevoland (PV);2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0
860;Bestemming: landbouw/bodem;Flevoland (PV);2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0
861;Bestemming: landbouw/bodem;Flevoland (PV);2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0
862;Bestemming: landbouw/bodem;Flevoland (PV);2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0
863;Bestemming: landbouw/bodem;Flevoland (PV);2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0
864;Bestemming: landbouw/bodem;Gelderland (PV);1981;428140;16549;6891;9658;836;357;6377;1647;20359;6581;100;562;50;90
865;Bestemming: landbouw/bodem;Gelderland (PV);1985;275012;10536;3831;6705;616;294;3536;810;11863;2456;31;331;16;58
866;Bestemming: landbouw/bodem;Gelderland (PV);1990;270719;12359;4605;7754;698;315;3445;668;9916;1700;20;313;18;69
867;Bestemming: landbouw/bodem;Gelderland (PV);1991;258169;21338;8114;13224;802;423;4921;973;15335;3196;32;553;33;85
868;Bestemming: landbouw/bodem;Gelderland (PV);1992;265303;28052;14431;13621;1037;576;7553;2007;25376;4935;58;1001;51;149
869;Bestemming: landbouw/bodem;Gelderland (PV);1993;135902;13693;6635;7058;612;313;3136;1382;10860;1856;27;386;23;66
870;Bestemming: landbouw/bodem;Gelderland (PV);1994;56068;4879;2250;2629;232;117;1079;269;4132;762;8;152;6;23
871;Bestemming: landbouw/bodem;Gelderland (PV);1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0
872;Bestemming: landbouw/bodem;Gelderland (PV);1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0
873;Bestemming: landbouw/bodem;Gelderland (PV);1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0
874;Bestemming: landbouw/bodem;Gelderland (PV);1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0
875;Bestemming: landbouw/bodem;Gelderland (PV);1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
876;Bestemming: landbouw/bodem;Gelderland (PV);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
877;Bestemming: landbouw/bodem;Gelderland (PV);2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
878;Bestemming: landbouw/bodem;Gelderland (PV);2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
879;Bestemming: landbouw/bodem;Gelderland (PV);2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
880;Bestemming: landbouw/bodem;Gelderland (PV);2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0
881;Bestemming: landbouw/bodem;Gelderland (PV);2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0
882;Bestemming: landbouw/bodem;Gelderland (PV);2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0
883;Bestemming: landbouw/bodem;Gelderland (PV);2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0
884;Bestemming: landbouw/bodem;Gelderland (PV);2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0
885;Bestemming: landbouw/bodem;Gelderland (PV);2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
886;Bestemming: landbouw/bodem;Gelderland (PV);2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
887;Bestemming: landbouw/bodem;Gelderland (PV);2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
888;Bestemming: landbouw/bodem;Gelderland (PV);2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
889;Bestemming: landbouw/bodem;Gelderland (PV);2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
890;Bestemming: landbouw/bodem;Gelderland (PV);2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0
891;Bestemming: landbouw/bodem;Gelderland (PV);2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0
892;Bestemming: landbouw/bodem;Gelderland (PV);2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0
893;Bestemming: landbouw/bodem;Gelderland (PV);2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0
894;Bestemming: landbouw/bodem;Gelderland (PV);2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0
895;Bestemming: landbouw/bodem;Gelderland (PV);2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0
896;Bestemming: landbouw/bodem;Utrecht (PV);1981;45406;1947;726;1221;118;46;1056;198;2503;516;9;60;5;10
897;Bestemming: landbouw/bodem;Utrecht (PV);1985;53708;2009;606;1403;131;54;1080;147;2011;385;6;58;4;11
898;Bestemming: landbouw/bodem;Utrecht (PV);1990;73631;2643;955;1688;154;60;989;166;2445;409;5;97;4;21
899;Bestemming: landbouw/bodem;Utrecht (PV);1991;39816;1338;465;873;92;27;483;98;943;174;2;30;2;8
900;Bestemming: landbouw/bodem;Utrecht (PV);1992;24501;673;197;476;45;14;219;40;653;99;1;13;1;4
901;Bestemming: landbouw/bodem;Utrecht (PV);1993;0;0;0;0;0;0;0;0;0;0;0;0;0;0
902;Bestemming: landbouw/bodem;Utrecht (PV);1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0
903;Bestemming: landbouw/bodem;Utrecht (PV);1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0
904;Bestemming: landbouw/bodem;Utrecht (PV);1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0
905;Bestemming: landbouw/bodem;Utrecht (PV);1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0
906;Bestemming: landbouw/bodem;Utrecht (PV);1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0
907;Bestemming: landbouw/bodem;Utrecht (PV);1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
908;Bestemming: landbouw/bodem;Utrecht (PV);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
909;Bestemming: landbouw/bodem;Utrecht (PV);2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
910;Bestemming: landbouw/bodem;Utrecht (PV);2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
911;Bestemming: landbouw/bodem;Utrecht (PV);2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
912;Bestemming: landbouw/bodem;Utrecht (PV);2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0
913;Bestemming: landbouw/bodem;Utrecht (PV);2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0
914;Bestemming: landbouw/bodem;Utrecht (PV);2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0
915;Bestemming: landbouw/bodem;Utrecht (PV);2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0
916;Bestemming: landbouw/bodem;Utrecht (PV);2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0
917;Bestemming: landbouw/bodem;Utrecht (PV);2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
918;Bestemming: landbouw/bodem;Utrecht (PV);2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
919;Bestemming: landbouw/bodem;Utrecht (PV);2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
920;Bestemming: landbouw/bodem;Utrecht (PV);2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
921;Bestemming: landbouw/bodem;Utrecht (PV);2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
922;Bestemming: landbouw/bodem;Utrecht (PV);2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0
923;Bestemming: landbouw/bodem;Utrecht (PV);2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0
924;Bestemming: landbouw/bodem;Utrecht (PV);2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0
925;Bestemming: landbouw/bodem;Utrecht (PV);2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0
926;Bestemming: landbouw/bodem;Utrecht (PV);2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0
927;Bestemming: landbouw/bodem;Utrecht (PV);2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0
928;Bestemming: landbouw/bodem;Noord-Holland (PV);1981;88756;4328;1494;2834;289;114;2121;407;7724;2037;30;144;14;29
929;Bestemming: landbouw/bodem;Noord-Holland (PV);1985;107790;6841;2380;4461;426;174;3170;373;9215;2010;26;141;15;47
930;Bestemming: landbouw/bodem;Noord-Holland (PV);1990;186816;14022;5038;8984;880;340;5320;506;14236;2588;32;341;29;93
931;Bestemming: landbouw/bodem;Noord-Holland (PV);1991;215988;13749;4844;8905;821;270;5001;433;12995;2164;32;300;21;73
932;Bestemming: landbouw/bodem;Noord-Holland (PV);1992;148156;10051;3098;6953;639;244;3073;306;8487;1071;14;192;8;47
