ID;SectorenActiva;TegensectorenPassiva;BalansstandenEnTransacties;Perioden;SpaartegoedenEnDepositoS_1;KortlopendeSchuldbewijzen_2;LanglopendeSchuldbewijzen_3;KortlopendeLeningen_4;LanglopendeLeningen_5;Woninghypotheken_6;BeursgenoteerdeAandelen_7;AandelenInBeleggingsfondsen_8
1602;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2019 3e kwartaal;1000734.0;1530.0;211443.0;171406.0;242332.0;0.0;52302.0;868632.0
1603;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2019 4e kwartaal;1044668.0;1416.0;209550.0;191596.0;240349.0;0.0;50868.0;909670.0
1604;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2019;998821.0;1284.0;207923.0;148546.0;230971.0;0.0;43227.0;809159.0
1605;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2020 1e kwartaal;998062.0;1473.0;208530.0;177649.0;233494.0;0.0;54990.0;913029.0
1606;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2020 2e kwartaal;1089315.0;1883.0;208651.0;192850.0;247281.0;0.0;38826.0;789921.0
1607;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2020 3e kwartaal;1278955.0;1272.0;214778.0;189030.0;247298.0;0.0;63314.0;854642.0
1608;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2020 4e kwartaal;1366102.0;1238.0;210984.0;153111.0;243768.0;0.0;64712.0;882602.0
1609;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2020;998062.0;1473.0;208530.0;177649.0;233494.0;0.0;54990.0;913029.0
1610;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2021 1e kwartaal;1316214.0;1423.0;213121.0;155302.0;230966.0;0.0;77970.0;948339.0
1611;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2021 2e kwartaal;1399640.0;1330.0;209057.0;159149.0;238961.0;0.0;80744.0;970353.0
1612;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2021 3e kwartaal;1456906.0;1310.0;208860.0;165327.0;246826.0;0.0;79895.0;998004.0
1613;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2021 4e kwartaal;1491261.0;1259.0;203764.0;108099.0;253147.0;0.0;85020.0;977089.0
1614;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2021;1316214.0;1423.0;213121.0;155302.0;230966.0;0.0;77970.0;948339.0
1615;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2022 1e kwartaal;1456406.0;1443.0;228773.0;100448.0;252421.0;0.0;87982.0;946234.0
1616;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2022 2e kwartaal;1558284.0;1593.0;221599.0;91168.0;245705.0;0.0;81076.0;887158.0
1617;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2022 3e kwartaal;1571110.0;1309.0;201606.0;105126.0;246114.0;0.0;72275.0;799653.0
1618;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2022 4e kwartaal;1623627.0;1529.0;186672.0;108112.0;244764.0;0.0;74595.0;760167.0
1619;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2022;1456406.0;1443.0;228773.0;100448.0;252421.0;0.0;87982.0;946234.0
1620;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2023 1e kwartaal;1392135.0;1774.0;187592.0;99443.0;246821.0;0.0;77924.0;674957.0
1621;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2023 2e kwartaal;1449472.0;1933.0;189579.0;97301.0;302029.0;0.0;86940.0;679254.0
1622;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2023 3e kwartaal;1378529.0;1994.0;191626.0;108167.0;304950.0;0.0;91397.0;685589.0
1623;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2023 4e kwartaal;1398270.0;1808.0;189446.0;112543.0;305037.0;0.0;93034.0;679819.0
1624;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2023;1392135.0;1774.0;187592.0;99443.0;246821.0;0.0;77924.0;674957.0
1625;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;1999 1e kwartaal;6204.0;;;2916.0;4015.0;;;
1626;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;1999 2e kwartaal;11394.0;;;1261.0;3025.0;;;
1627;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;1999 3e kwartaal;-544.0;;;989.0;2503.0;;;
1628;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;1999 4e kwartaal;4551.0;;;-658.0;2155.0;;;
1629;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;1999;21605.0;;;4508.0;11698.0;;;
1630;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2000 1e kwartaal;17633.0;;;6082.0;1200.0;;;
1631;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2000 2e kwartaal;-11278.0;;;2762.0;305.0;;;
1632;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2000 3e kwartaal;16242.0;;;3910.0;407.0;;;
1633;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2000 4e kwartaal;-5558.0;;;1434.0;1786.0;;;
1634;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2000;17039.0;;;14188.0;3698.0;;;
1635;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2001 1e kwartaal;16993.0;;;-994.0;2347.0;;;
1636;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2001 2e kwartaal;1001.0;;;-1242.0;4458.0;;;
1637;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2001 3e kwartaal;9901.0;;;2423.0;4264.0;;;
1638;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2001 4e kwartaal;17535.0;;;-1249.0;-1853.0;;;
1639;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2001;45430.0;;;-1062.0;9216.0;;;
1640;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2002 1e kwartaal;6955.0;;;3381.0;649.0;;;
1641;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2002 2e kwartaal;11189.0;;;501.0;-4794.0;;;
1642;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2002 3e kwartaal;4480.0;;;5752.0;149.0;;;
1643;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2002 4e kwartaal;2752.0;;;-4455.0;554.0;;;
1644;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2002;25376.0;;;5179.0;-3442.0;;;
1645;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2003 1e kwartaal;23176.0;;;-3655.0;705.0;;;
1646;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2003 2e kwartaal;329.0;;;-3648.0;5560.0;;;
1647;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2003 3e kwartaal;14934.0;;;-3738.0;-630.0;;;
1648;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2003 4e kwartaal;6257.0;;;-3731.0;3022.0;;;
1649;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2003;44696.0;;;-14772.0;8657.0;;;
1650;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2004 1e kwartaal;-4700.0;;;1434.0;4979.0;;;
1651;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2004 2e kwartaal;29114.0;;;3016.0;-2397.0;;;
1652;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2004 3e kwartaal;-3820.0;;;2841.0;4270.0;;;
1653;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2004 4e kwartaal;10359.0;;;1206.0;-1862.0;;;
1654;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2004;30953.0;;;8497.0;4990.0;;;
1655;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2005 1e kwartaal;11787.0;;;6377.0;-318.0;;;
1656;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2005 2e kwartaal;27913.0;;;7168.0;2850.0;;;
1657;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2005 3e kwartaal;18256.0;;;5326.0;2664.0;;;
1658;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2005 4e kwartaal;15631.0;;;-1814.0;7853.0;;;
1659;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2005;73587.0;;;17057.0;13049.0;;;
1660;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2006 1e kwartaal;23215.0;;;-3034.0;2526.0;;;
1661;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2006 2e kwartaal;-2151.0;;;275.0;-1054.0;;;
1662;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2006 3e kwartaal;20707.0;;;805.0;-1557.0;;;
1663;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2006 4e kwartaal;3441.0;;;-3812.0;5503.0;;;
1664;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2006;45212.0;;;-5766.0;5418.0;;;
1665;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2007 1e kwartaal;22044.0;;;12005.0;4375.0;;;
1666;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2007 2e kwartaal;32782.0;;;7277.0;2947.0;;;
1667;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2007 3e kwartaal;-13381.0;;;-4110.0;-2385.0;;;
1668;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2007 4e kwartaal;37074.0;;;-17022.0;24584.0;;;
1669;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2007;78519.0;;;-1850.0;29521.0;;;
1670;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2008 1e kwartaal;-17340.0;;;11792.0;3329.0;;;
1671;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2008 2e kwartaal;88027.0;;;9270.0;-3072.0;;;
1672;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2008 3e kwartaal;31168.0;;;-840.0;10483.0;;;
1673;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2008 4e kwartaal;-22383.0;;;26407.0;11957.0;;;
1674;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2008;79472.0;;;46629.0;22697.0;;;
1675;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2009 1e kwartaal;-27903.0;;;-8651.0;13556.0;;;
1676;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2009 2e kwartaal;61832.0;;;-11897.0;-4684.0;;;
1677;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2009 3e kwartaal;-30232.0;;;5763.0;-2500.0;;;
1678;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2009 4e kwartaal;12968.0;;;2273.0;-5257.0;;;
1679;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2009;16665.0;;;-12512.0;1115.0;;;
1680;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2010 1e kwartaal;7278.0;-1523.0;-11787.0;-4589.0;1952.0;0.0;379.0;19305.0
1681;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2010 2e kwartaal;45914.0;-1553.0;-4750.0;9945.0;-1891.0;0.0;-184.0;-9111.0
1682;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2010 3e kwartaal;-61686.0;-1010.0;2397.0;3237.0;-36177.0;0.0;-290.0;-1535.0
1683;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2010 4e kwartaal;-9689.0;-164.0;6842.0;-2032.0;29799.0;0.0;-502.0;-1163.0
1684;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2010;-18183.0;-4250.0;-7298.0;6561.0;-6317.0;0.0;-597.0;7496.0
1685;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2011 1e kwartaal;-1843.0;112.0;-33871.0;16412.0;3937.0;0.0;65.0;12268.0
1686;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2011 2e kwartaal;35610.0;1119.0;-8719.0;-3541.0;-6.0;0.0;-487.0;12471.0
1687;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2011 3e kwartaal;84523.0;-363.0;6329.0;9236.0;-1815.0;0.0;-310.0;21519.0
1688;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2011 4e kwartaal;40736.0;-782.0;14379.0;6176.0;-8763.0;0.0;-56.0;-13017.0
1689;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2011;159026.0;86.0;-21882.0;28283.0;-6647.0;0.0;-788.0;33241.0
1690;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2012 1e kwartaal;45322.0;-1789.0;-7801.0;2519.0;2985.0;0.0;23.0;10503.0
1691;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2012 2e kwartaal;-16359.0;-1025.0;-10971.0;-348.0;7531.0;0.0;528.0;4494.0
1692;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2012 3e kwartaal;-5078.0;1298.0;-5910.0;18191.0;-1771.0;0.0;-382.0;5205.0
1693;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2012 4e kwartaal;-5133.0;-17.0;-37.0;-18938.0;10215.0;0.0;-86.0;9435.0
1694;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2012;18752.0;-1533.0;-24719.0;1424.0;18960.0;0.0;83.0;29637.0
1695;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2013 1e kwartaal;-47220.0;-528.0;-12221.0;7994.0;866.0;0.0;589.0;7324.0
1696;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2013 2e kwartaal;53.0;-784.0;4165.0;-2849.0;-443.0;0.0;401.0;3921.0
1697;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2013 3e kwartaal;-19471.0;-303.0;-448.0;2345.0;3256.0;0.0;196.0;17072.0
1698;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2013 4e kwartaal;-45794.0;473.0;-17614.0;-27326.0;-3283.0;0.0;-1393.0;9996.0
1699;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2013;-112432.0;-1142.0;-26118.0;-19836.0;396.0;0.0;-207.0;38313.0
1700;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2014 1e kwartaal;-5228.0;359.0;419.0;5539.0;-379.0;0.0;4793.0;-2198.0
1701;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2014 2e kwartaal;-18372.0;433.0;-822.0;-2261.0;20346.0;0.0;-1523.0;10369.0
1702;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2014 3e kwartaal;-9910.0;-1776.0;-5485.0;13760.0;4154.0;0.0;4513.0;15323.0
1703;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2014 4e kwartaal;25322.0;-359.0;-4270.0;-9332.0;1334.0;0.0;-350.0;3877.0
1704;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2014;-8188.0;-1343.0;-10158.0;7706.0;25455.0;0.0;7433.0;27371.0
1705;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2015 1e kwartaal;21339.0;278.0;-1387.0;27878.0;-6477.0;0.0;-3376.0;-4631.0
1706;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2015 2e kwartaal;30940.0;-86.0;-1420.0;-17490.0;-246.0;0.0;-1677.0;-1592.0
1707;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2015 3e kwartaal;13379.0;-498.0;-35.0;-20402.0;-2210.0;0.0;545.0;6492.0
1708;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2015 4e kwartaal;-4970.0;190.0;-9395.0;-338.0;2467.0;0.0;6601.0;1097.0
1709;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2015;60688.0;-116.0;-12237.0;-10352.0;-6466.0;0.0;2093.0;1366.0
1710;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2016 1e kwartaal;43935.0;311.0;-4510.0;20983.0;4062.0;0.0;-7212.0;10638.0
1711;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2016 2e kwartaal;6160.0;-140.0;15067.0;-26759.0;2341.0;0.0;431.0;9835.0
1712;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2016 3e kwartaal;50188.0;280.0;-145.0;14602.0;-2360.0;0.0;2752.0;6299.0
1713;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2016 4e kwartaal;-22241.0;-461.0;-9705.0;-15902.0;1036.0;0.0;13334.0;-5909.0
1714;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2016;78042.0;-10.0;707.0;-7076.0;5079.0;0.0;9305.0;20863.0
1715;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2017 1e kwartaal;83721.0;187.0;1043.0;15743.0;2237.0;0.0;1502.0;-5492.0
1716;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2017 2e kwartaal;-38031.0;-3.0;-2041.0;1146.0;-2994.0;0.0;-1489.0;21035.0
1717;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2017 3e kwartaal;30628.0;-187.0;-12235.0;370.0;2400.0;0.0;-4168.0;17953.0
1718;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2017 4e kwartaal;-39150.0;-93.0;-1294.0;20376.0;-10221.0;0.0;1198.0;-12474.0
1719;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2017;37168.0;-96.0;-14527.0;37635.0;-8578.0;0.0;-2957.0;21022.0
1720;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2018 1e kwartaal;59014.0;-78.0;12007.0;-528.0;1883.0;0.0;-71.0;-12697.0
1721;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2018 2e kwartaal;-26318.0;-29.0;7109.0;-18507.0;-3573.0;0.0;866.0;-2413.0
1722;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2018 3e kwartaal;18278.0;-105.0;-9627.0;-4505.0;-4695.0;0.0;197.0;5940.0
1723;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2018 4e kwartaal;-52941.0;-20.0;-2813.0;-11154.0;513.0;0.0;403.0;-3654.0
1724;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2018;-1967.0;-232.0;6676.0;-34694.0;-5872.0;0.0;1395.0;-12824.0
1725;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2019 1e kwartaal;24978.0;182.0;-1986.0;14877.0;5973.0;0.0;21.0;-21260.0
1726;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2019 2e kwartaal;-23241.0;34.0;3242.0;7713.0;5315.0;0.0;353.0;5789.0
1727;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2019 3e kwartaal;42545.0;-119.0;-2713.0;18350.0;-2959.0;0.0;154.0;11552.0
1728;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2019 4e kwartaal;-45819.0;60.0;-48.0;-12917.0;-6267.0;0.0;-809.0;-19635.0
1729;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2019;-1537.0;157.0;-1505.0;28023.0;2062.0;0.0;-281.0;-23554.0
1730;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2020 1e kwartaal;90570.0;417.0;1406.0;14514.0;2362.0;0.0;709.0;-9214.0
1731;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2020 2e kwartaal;190513.0;-610.0;4508.0;-2919.0;573.0;0.0;14338.0;8386.0
1732;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2020 3e kwartaal;88540.0;-39.0;-4204.0;-33979.0;-2508.0;0.0;148.0;11913.0
1733;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2020 4e kwartaal;-48569.0;188.0;995.0;4456.0;-11804.0;0.0;-1243.0;8875.0
1734;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2020;321054.0;-44.0;2705.0;-17928.0;-11377.0;0.0;13952.0;19960.0
1735;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2021 1e kwartaal;81860.0;-77.0;-2723.0;1047.0;6946.0;0.0;-391.0;-22645.0
1736;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2021 2e kwartaal;57693.0;-60.0;84.0;6587.0;8194.0;0.0;-296.0;-13651.0
1737;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2021 3e kwartaal;33455.0;-63.0;-5150.0;-57594.0;5711.0;0.0;787.0;-36049.0
1738;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2021 4e kwartaal;-35892.0;178.0;25654.0;-7998.0;-1359.0;0.0;2371.0;-83445.0
1739;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2021;137116.0;-22.0;17865.0;-57958.0;19492.0;0.0;2471.0;-155790.0
1740;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2022 1e kwartaal;101251.0;150.0;-2007.0;-9351.0;-6732.0;0.0;275.0;-29663.0
1741;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2022 2e kwartaal;10268.0;-288.0;-11549.0;13377.0;-1070.0;0.0;55.0;-35221.0
1742;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2022 3e kwartaal;49947.0;222.0;-11186.0;2459.0;-2808.0;0.0;27.0;-31456.0
1743;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2022 4e kwartaal;-227331.0;265.0;-314.0;-8062.0;4243.0;0.0;-656.0;-74614.0
1744;Totale binnenlandse sectoren;Financiële instellingen;Financiële transacties;2022;-65865.0;349.0;-25056.0;-1577.0;-6367.0;0.0;-299.0;-170954.0
