ID;CPA2015;Perioden;Prijsindex_1;Kwartaalmutaties_2;Jaarmutaties_3
2230;49411A Goederenvervoer met tankauto..;2004;82.8;;0.5
2231;49411A Goederenvervoer met tankauto..;2005 1e kwartaal;84.3;1.4;1.9
2232;49411A Goederenvervoer met tankauto..;2005 2e kwartaal;84.6;0.3;2.4
2233;49411A Goederenvervoer met tankauto..;2005 3e kwartaal;85.0;0.5;2.7
2234;49411A Goederenvervoer met tankauto..;2005 4e kwartaal;85.2;0.2;2.4
2235;49411A Goederenvervoer met tankauto..;2005;84.8;;2.4
2236;49411A Goederenvervoer met tankauto..;2006 1e kwartaal;86.3;1.3;2.3
2237;49411A Goederenvervoer met tankauto..;2006 2e kwartaal;86.0;-0.3;1.7
2238;49411A Goederenvervoer met tankauto..;2006 3e kwartaal;86.0;0.0;1.2
2239;49411A Goederenvervoer met tankauto..;2006 4e kwartaal;87.0;1.0;2.1
2240;49411A Goederenvervoer met tankauto..;2006;86.3;;1.8
2241;49411A Goederenvervoer met tankauto..;2007 1e kwartaal;87.5;0.6;1.4
2242;49411A Goederenvervoer met tankauto..;2007 2e kwartaal;88.0;0.6;2.3
2243;49411A Goederenvervoer met tankauto..;2007 3e kwartaal;88.6;0.6;2.9
2244;49411A Goederenvervoer met tankauto..;2007 4e kwartaal;89.7;1.3;3.2
2245;49411A Goederenvervoer met tankauto..;2007;88.4;;2.4
2246;49411A Goederenvervoer met tankauto..;2008 1e kwartaal;91.3;1.8;4.4
2247;49411A Goederenvervoer met tankauto..;2008 2e kwartaal;91.8;0.5;4.3
2248;49411A Goederenvervoer met tankauto..;2008 3e kwartaal;93.0;1.3;5.0
2249;49411A Goederenvervoer met tankauto..;2008 4e kwartaal;92.8;-0.2;3.4
2250;49411A Goederenvervoer met tankauto..;2008;92.2;;4.3
2251;49411A Goederenvervoer met tankauto..;2009 1e kwartaal;89.9;-3.1;-1.5
2252;49411A Goederenvervoer met tankauto..;2009 2e kwartaal;89.4;-0.6;-2.6
2253;49411A Goederenvervoer met tankauto..;2009 3e kwartaal;90.1;0.7;-3.1
2254;49411A Goederenvervoer met tankauto..;2009 4e kwartaal;89.8;-0.3;-3.2
2255;49411A Goederenvervoer met tankauto..;2009;89.8;;-2.6
2256;49411A Goederenvervoer met tankauto..;2010 1e kwartaal;89.0;-0.9;-1.0
2257;49411A Goederenvervoer met tankauto..;2010 2e kwartaal;89.2;0.1;-0.3
2258;49411A Goederenvervoer met tankauto..;2010 3e kwartaal;89.3;0.1;-0.9
2259;49411A Goederenvervoer met tankauto..;2010 4e kwartaal;89.5;0.2;-0.4
2260;49411A Goederenvervoer met tankauto..;2010;89.2;;-0.6
2261;49411A Goederenvervoer met tankauto..;2011 1e kwartaal;91.9;2.7;3.2
2262;49411A Goederenvervoer met tankauto..;2011 2e kwartaal;92.5;0.7;3.8
2263;49411A Goederenvervoer met tankauto..;2011 3e kwartaal;94.1;1.7;5.4
2264;49411A Goederenvervoer met tankauto..;2011 4e kwartaal;94.4;0.3;5.5
2265;49411A Goederenvervoer met tankauto..;2011;93.2;;4.5
2266;49411A Goederenvervoer met tankauto..;2012 1e kwartaal;94.2;-0.2;2.5
2267;49411A Goederenvervoer met tankauto..;2012 2e kwartaal;94.3;0.1;1.9
2268;49411A Goederenvervoer met tankauto..;2012 3e kwartaal;94.4;0.1;0.3
2269;49411A Goederenvervoer met tankauto..;2012 4e kwartaal;94.9;0.5;0.6
2270;49411A Goederenvervoer met tankauto..;2012;94.4;;1.3
2271;49411A Goederenvervoer met tankauto..;2013 1e kwartaal;94.4;-0.5;0.3
2272;49411A Goederenvervoer met tankauto..;2013 2e kwartaal;94.2;-0.3;-0.1
2273;49411A Goederenvervoer met tankauto..;2013 3e kwartaal;94.3;0.1;-0.1
2274;49411A Goederenvervoer met tankauto..;2013 4e kwartaal;94.4;0.1;-0.6
2275;49411A Goederenvervoer met tankauto..;2013;94.3;;-0.1
2276;49411A Goederenvervoer met tankauto..;2014 1e kwartaal;95.3;0.9;0.9
2277;49411A Goederenvervoer met tankauto..;2014 2e kwartaal;94.5;-0.8;0.3
2278;49411A Goederenvervoer met tankauto..;2014 3e kwartaal;94.5;0.0;0.2
2279;49411A Goederenvervoer met tankauto..;2014 4e kwartaal;94.2;-0.3;-0.2
2280;49411A Goederenvervoer met tankauto..;2014;94.6;;0.3
2281;49411A Goederenvervoer met tankauto..;2015 1e kwartaal;93.3;-0.9;-2.0
2282;49411A Goederenvervoer met tankauto..;2015 2e kwartaal;93.6;0.3;-0.9
2283;49411A Goederenvervoer met tankauto..;2015 3e kwartaal;93.3;-0.4;-1.3
2284;49411A Goederenvervoer met tankauto..;2015 4e kwartaal;93.0;-0.3;-1.3
2285;49411A Goederenvervoer met tankauto..;2015;93.3;;-1.4
2286;49411A Goederenvervoer met tankauto..;2016 1e kwartaal;92.3;-0.7;-1.1
2287;49411A Goederenvervoer met tankauto..;2016 2e kwartaal;92.6;0.3;-1.1
2288;49411A Goederenvervoer met tankauto..;2016 3e kwartaal;92.8;0.3;-0.5
2289;49411A Goederenvervoer met tankauto..;2016 4e kwartaal;93.5;0.8;0.6
2290;49411A Goederenvervoer met tankauto..;2016;92.8;;-0.5
2291;49411A Goederenvervoer met tankauto..;2017 1e kwartaal;94.1;0.6;1.9
2292;49411A Goederenvervoer met tankauto..;2017 2e kwartaal;93.6;-0.5;1.1
2293;49411A Goederenvervoer met tankauto..;2017 3e kwartaal;93.5;-0.1;0.7
2294;49411A Goederenvervoer met tankauto..;2017 4e kwartaal;93.5;-0.1;-0.1
2295;49411A Goederenvervoer met tankauto..;2017;93.7;;0.9
2296;49411A Goederenvervoer met tankauto..;2018 1e kwartaal;95.0;1.7;1.0
2297;49411A Goederenvervoer met tankauto..;2018 2e kwartaal;96.1;1.1;2.7
2298;49411A Goederenvervoer met tankauto..;2018 3e kwartaal;97.5;1.4;4.3
2299;49411A Goederenvervoer met tankauto..;2018 4e kwartaal;98.2;0.7;5.1
2300;49411A Goederenvervoer met tankauto..;2018;96.7;;3.2
2301;49411A Goederenvervoer met tankauto..;2019 1e kwartaal;99.7;1.6;5.0
2302;49411A Goederenvervoer met tankauto..;2019 2e kwartaal;100.8;1.0;4.9
2303;49411A Goederenvervoer met tankauto..;2019 3e kwartaal;101.1;0.3;3.7
2304;49411A Goederenvervoer met tankauto..;2019 4e kwartaal;101.3;0.2;3.2
2305;49411A Goederenvervoer met tankauto..;2019;100.7;;4.2
2306;49411A Goederenvervoer met tankauto..;2020 1e kwartaal;102.3;1.0;2.6
2307;49411A Goederenvervoer met tankauto..;2020 2e kwartaal;100.3;-2.0;-0.5
2308;49411A Goederenvervoer met tankauto..;2020 3e kwartaal;97.7;-2.6;-3.3
2309;49411A Goederenvervoer met tankauto..;2020 4e kwartaal;97.6;-0.1;-3.7
2310;49411A Goederenvervoer met tankauto..;2020;99.5;;-1.2
2311;49411A Goederenvervoer met tankauto..;2021 1e kwartaal;97.9;0.3;-4.3
2312;49411A Goederenvervoer met tankauto..;2021 2e kwartaal;99.5;1.6;-0.8
2313;49411A Goederenvervoer met tankauto..;2021 3e kwartaal;100.5;1.1;2.9
2314;49411A Goederenvervoer met tankauto..;2021 4e kwartaal;102.1;1.6;4.6
2315;49411A Goederenvervoer met tankauto..;2021;100.0;;0.5
2316;49411A Goederenvervoer met tankauto..;2022 1e kwartaal;107.0;4.8;9.3
2317;49411A Goederenvervoer met tankauto..;2022 2e kwartaal;113.7;6.3;14.3
2318;49411A Goederenvervoer met tankauto..;2022 3e kwartaal;115.4;1.5;14.8
2319;49411A Goederenvervoer met tankauto..;2022 4e kwartaal;115.0;-0.3;12.6
2320;49411A Goederenvervoer met tankauto..;2022;112.8;;12.8
2321;49411A Goederenvervoer met tankauto..;2023 1e kwartaal;117.4;2.1;9.7
2322;49411A Goederenvervoer met tankauto..;2023 2e kwartaal;116.6;-0.6;2.6
2323;49411A Goederenvervoer met tankauto..;2023 3e kwartaal;116.8;0.2;1.2
2324;49411A Goederenvervoer met tankauto..;2023 4e kwartaal;119.3;2.1;3.8
2325;49411A Goederenvervoer met tankauto..;2023;117.5;;4.2
2326;49411A Goederenvervoer met tankauto..;2024 1e kwartaal;122.5;2.7;4.4
2327;49411A Goederenvervoer met tankauto..;2024 2e kwartaal;122.5;0.0;5.0
2328;49411A Goederenvervoer met tankauto..;2024 3e kwartaal;122.2;-0.2;4.6
2329;49411A Goederenvervoer met tankauto..;2024 4e kwartaal;122.7;0.4;2.9
2330;49411A Goederenvervoer met tankauto..;2024;122.5;;4.2
2331;494114 Goederenvervoer met containers;2002 4e kwartaal;;;
2332;494114 Goederenvervoer met containers;2003 1e kwartaal;71.0;;
2333;494114 Goederenvervoer met containers;2003 2e kwartaal;70.9;-0.1;
2334;494114 Goederenvervoer met containers;2003 3e kwartaal;71.1;0.2;
2335;494114 Goederenvervoer met containers;2003 4e kwartaal;70.9;-0.3;
2336;494114 Goederenvervoer met containers;2003;70.9;;
2337;494114 Goederenvervoer met containers;2004 1e kwartaal;71.1;0.3;0.2
2338;494114 Goederenvervoer met containers;2004 2e kwartaal;71.0;-0.1;0.1
2339;494114 Goederenvervoer met containers;2004 3e kwartaal;71.1;0.1;0.0
2340;494114 Goederenvervoer met containers;2004 4e kwartaal;71.5;0.6;0.9
2341;494114 Goederenvervoer met containers;2004;71.1;;0.3
2342;494114 Goederenvervoer met containers;2005 1e kwartaal;73.1;2.3;2.9
2343;494114 Goederenvervoer met containers;2005 2e kwartaal;73.4;0.4;3.4
2344;494114 Goederenvervoer met containers;2005 3e kwartaal;73.8;0.5;3.8
2345;494114 Goederenvervoer met containers;2005 4e kwartaal;74.5;1.0;4.3
2346;494114 Goederenvervoer met containers;2005;73.7;;3.6
2347;494114 Goederenvervoer met containers;2006 1e kwartaal;74.9;0.5;2.4
2348;494114 Goederenvervoer met containers;2006 2e kwartaal;75.2;0.5;2.5
2349;494114 Goederenvervoer met containers;2006 3e kwartaal;75.6;0.5;2.5
2350;494114 Goederenvervoer met containers;2006 4e kwartaal;75.8;0.2;1.6
2351;494114 Goederenvervoer met containers;2006;75.4;;2.3
2352;494114 Goederenvervoer met containers;2007 1e kwartaal;77.5;2.2;3.5
2353;494114 Goederenvervoer met containers;2007 2e kwartaal;77.6;0.2;3.1
2354;494114 Goederenvervoer met containers;2007 3e kwartaal;78.4;1.0;3.6
2355;494114 Goederenvervoer met containers;2007 4e kwartaal;78.4;0.1;3.5
2356;494114 Goederenvervoer met containers;2007;78.0;;3.4
2357;494114 Goederenvervoer met containers;2008 1e kwartaal;81.8;4.3;5.6
2358;494114 Goederenvervoer met containers;2008 2e kwartaal;81.8;0.0;5.4
2359;494114 Goederenvervoer met containers;2008 3e kwartaal;83.9;2.5;7.0
2360;494114 Goederenvervoer met containers;2008 4e kwartaal;83.2;-0.8;6.0
2361;494114 Goederenvervoer met containers;2008;82.7;;6.0
2362;494114 Goederenvervoer met containers;2009 1e kwartaal;80.4;-3.3;-1.7
2363;494114 Goederenvervoer met containers;2009 2e kwartaal;80.5;0.1;-1.6
2364;494114 Goederenvervoer met containers;2009 3e kwartaal;79.5;-1.2;-5.2
2365;494114 Goederenvervoer met containers;2009 4e kwartaal;79.7;0.2;-4.2
2366;494114 Goederenvervoer met containers;2009;80.0;;-3.2
2367;494114 Goederenvervoer met containers;2010 1e kwartaal;79.5;-0.2;-1.1
2368;494114 Goederenvervoer met containers;2010 2e kwartaal;80.7;1.5;0.3
2369;494114 Goederenvervoer met containers;2010 3e kwartaal;80.7;0.0;1.5
2370;494114 Goederenvervoer met containers;2010 4e kwartaal;80.7;0.0;1.3
2371;494114 Goederenvervoer met containers;2010;80.4;;0.5
2372;494114 Goederenvervoer met containers;2011 1e kwartaal;84.5;4.6;6.2
2373;494114 Goederenvervoer met containers;2011 2e kwartaal;86.9;2.9;7.7
2374;494114 Goederenvervoer met containers;2011 3e kwartaal;87.2;0.3;8.0
2375;494114 Goederenvervoer met containers;2011 4e kwartaal;87.2;0.0;8.0
2376;494114 Goederenvervoer met containers;2011;86.4;;7.5
2377;494114 Goederenvervoer met containers;2012 1e kwartaal;88.3;1.2;4.5
2378;494114 Goederenvervoer met containers;2012 2e kwartaal;89.2;1.0;2.6
2379;494114 Goederenvervoer met containers;2012 3e kwartaal;89.1;-0.1;2.2
2380;494114 Goederenvervoer met containers;2012 4e kwartaal;89.2;0.1;2.3
2381;494114 Goederenvervoer met containers;2012;88.9;;2.9
2382;494114 Goederenvervoer met containers;2013 1e kwartaal;89.1;0.0;1.0
2383;494114 Goederenvervoer met containers;2013 2e kwartaal;89.9;0.8;0.8
2384;494114 Goederenvervoer met containers;2013 3e kwartaal;89.7;-0.2;0.6
2385;494114 Goederenvervoer met containers;2013 4e kwartaal;89.9;0.2;0.8
2386;494114 Goederenvervoer met containers;2013;89.6;;0.8
2387;494114 Goederenvervoer met containers;2014 1e kwartaal;89.7;-0.2;0.6
2388;494114 Goederenvervoer met containers;2014 2e kwartaal;89.4;-0.3;-0.5
2389;494114 Goederenvervoer met containers;2014 3e kwartaal;89.9;0.6;0.3
2390;494114 Goederenvervoer met containers;2014 4e kwartaal;89.8;-0.1;0.0
2391;494114 Goederenvervoer met containers;2014;89.7;;0.1
2392;494114 Goederenvervoer met containers;2015 1e kwartaal;89.1;-0.8;-0.6
2393;494114 Goederenvervoer met containers;2015 2e kwartaal;89.5;0.5;0.1
2394;494114 Goederenvervoer met containers;2015 3e kwartaal;89.5;-0.1;-0.5
2395;494114 Goederenvervoer met containers;2015 4e kwartaal;89.3;-0.2;-0.6
2396;494114 Goederenvervoer met containers;2015;89.3;;-0.4
2397;494114 Goederenvervoer met containers;2016 1e kwartaal;89.2;0.0;0.2
2398;494114 Goederenvervoer met containers;2016 2e kwartaal;89.3;0.1;-0.2
2399;494114 Goederenvervoer met containers;2016 3e kwartaal;89.4;0.1;-0.1
2400;494114 Goederenvervoer met containers;2016 4e kwartaal;89.4;0.0;0.2
2401;494114 Goederenvervoer met containers;2016;89.3;;0.0
2402;494114 Goederenvervoer met containers;2017 1e kwartaal;89.6;0.2;0.4
2403;494114 Goederenvervoer met containers;2017 2e kwartaal;89.6;0.0;0.3
2404;494114 Goederenvervoer met containers;2017 3e kwartaal;89.6;0.0;0.2
2405;494114 Goederenvervoer met containers;2017 4e kwartaal;90.1;0.6;0.8
2406;494114 Goederenvervoer met containers;2017;89.7;;0.4
2407;494114 Goederenvervoer met containers;2018 1e kwartaal;91.8;1.9;2.4
2408;494114 Goederenvervoer met containers;2018 2e kwartaal;92.3;0.6;3.0
2409;494114 Goederenvervoer met containers;2018 3e kwartaal;93.0;0.8;3.8
2410;494114 Goederenvervoer met containers;2018 4e kwartaal;93.3;0.3;3.5
2411;494114 Goederenvervoer met containers;2018;92.6;;3.2
2412;494114 Goederenvervoer met containers;2019 1e kwartaal;97.5;4.5;6.3
2413;494114 Goederenvervoer met containers;2019 2e kwartaal;97.8;0.2;5.9
2414;494114 Goederenvervoer met containers;2019 3e kwartaal;98.4;0.6;5.8
2415;494114 Goederenvervoer met containers;2019 4e kwartaal;98.7;0.3;5.7
2416;494114 Goederenvervoer met containers;2019;98.1;;5.9
2417;494114 Goederenvervoer met containers;2020 1e kwartaal;98.1;-0.5;0.6
2418;494114 Goederenvervoer met containers;2020 2e kwartaal;98.4;0.3;0.6
2419;494114 Goederenvervoer met containers;2020 3e kwartaal;98.2;-0.2;-0.2
2420;494114 Goederenvervoer met containers;2020 4e kwartaal;98.1;-0.1;-0.5
2421;494114 Goederenvervoer met containers;2020;98.2;;0.1
2422;494114 Goederenvervoer met containers;2021 1e kwartaal;98.2;0.1;0.1
2423;494114 Goederenvervoer met containers;2021 2e kwartaal;99.3;1.1;0.9
2424;494114 Goederenvervoer met containers;2021 3e kwartaal;100.2;0.9;2.0
2425;494114 Goederenvervoer met containers;2021 4e kwartaal;102.3;2.1;4.3
2426;494114 Goederenvervoer met containers;2021;100.0;;1.8
2427;494114 Goederenvervoer met containers;2022 1e kwartaal;107.6;5.2;9.5
2428;494114 Goederenvervoer met containers;2022 2e kwartaal;111.4;3.6;12.2
2429;494114 Goederenvervoer met containers;2022 3e kwartaal;116.2;4.2;15.9
2430;494114 Goederenvervoer met containers;2022 4e kwartaal;115.3;-0.8;12.7
2431;494114 Goederenvervoer met containers;2022;112.6;;12.6
2432;494114 Goederenvervoer met containers;2023 1e kwartaal;119.4;3.6;11.0
2433;494114 Goederenvervoer met containers;2023 2e kwartaal;118.0;-1.2;5.9
2434;494114 Goederenvervoer met containers;2023 3e kwartaal;117.8;-0.2;1.4
2435;494114 Goederenvervoer met containers;2023 4e kwartaal;118.1;0.3;2.5
2436;494114 Goederenvervoer met containers;2023;118.3;;5.1
2437;494114 Goederenvervoer met containers;2024 1e kwartaal;120.7;2.2;1.0
2438;494114 Goederenvervoer met containers;2024 2e kwartaal;120.8;0.1;2.4
2439;494114 Goederenvervoer met containers;2024 3e kwartaal;119.2;-1.3;1.2
2440;494114 Goederenvervoer met containers;2024 4e kwartaal;119.5;0.3;1.2
2441;494114 Goederenvervoer met containers;2024;120.0;;1.4
2442;494115 Goederenvervoer van droge bulk;2002 4e kwartaal;;;
2443;494115 Goederenvervoer van droge bulk;2003 1e kwartaal;76.3;;
2444;494115 Goederenvervoer van droge bulk;2003 2e kwartaal;76.4;0.1;
2445;494115 Goederenvervoer van droge bulk;2003 3e kwartaal;76.3;-0.1;
2446;494115 Goederenvervoer van droge bulk;2003 4e kwartaal;76.4;0.1;
2447;494115 Goederenvervoer van droge bulk;2003;76.4;;
2448;494115 Goederenvervoer van droge bulk;2004 1e kwartaal;75.9;-0.6;-0.6
2449;494115 Goederenvervoer van droge bulk;2004 2e kwartaal;76.0;0.2;-0.5
2450;494115 Goederenvervoer van droge bulk;2004 3e kwartaal;76.4;0.5;0.1
2451;494115 Goederenvervoer van droge bulk;2004 4e kwartaal;77.6;1.6;1.5
2452;494115 Goederenvervoer van droge bulk;2004;76.5;;0.1
2453;494115 Goederenvervoer van droge bulk;2005 1e kwartaal;78.4;1.1;3.3
2454;494115 Goederenvervoer van droge bulk;2005 2e kwartaal;78.6;0.2;3.3
2455;494115 Goederenvervoer van droge bulk;2005 3e kwartaal;79.3;0.9;3.8
2456;494115 Goederenvervoer van droge bulk;2005 4e kwartaal;80.0;0.9;3.2
2457;494115 Goederenvervoer van droge bulk;2005;79.1;;3.4
2458;494115 Goederenvervoer van droge bulk;2006 1e kwartaal;81.9;2.4;4.5
2459;494115 Goederenvervoer van droge bulk;2006 2e kwartaal;82.7;0.9;5.3
2460;494115 Goederenvervoer van droge bulk;2006 3e kwartaal;83.3;0.7;5.1
2461;494115 Goederenvervoer van droge bulk;2006 4e kwartaal;83.5;0.2;4.3
2462;494115 Goederenvervoer van droge bulk;2006;82.9;;4.8
2463;494115 Goederenvervoer van droge bulk;2007 1e kwartaal;84.5;1.2;3.1
2464;494115 Goederenvervoer van droge bulk;2007 2e kwartaal;85.0;0.6;2.8
2465;494115 Goederenvervoer van droge bulk;2007 3e kwartaal;84.2;-0.9;1.1
2466;494115 Goederenvervoer van droge bulk;2007 4e kwartaal;84.1;-0.1;0.8
2467;494115 Goederenvervoer van droge bulk;2007;84.4;;1.9
2468;494115 Goederenvervoer van droge bulk;2008 1e kwartaal;87.6;4.2;3.7
2469;494115 Goederenvervoer van droge bulk;2008 2e kwartaal;88.9;1.4;4.6
2470;494115 Goederenvervoer van droge bulk;2008 3e kwartaal;90.8;2.1;7.8
2471;494115 Goederenvervoer van droge bulk;2008 4e kwartaal;89.8;-1.0;6.8
2472;494115 Goederenvervoer van droge bulk;2008;89.3;;5.7
2473;494115 Goederenvervoer van droge bulk;2009 1e kwartaal;89.9;0.1;2.6
2474;494115 Goederenvervoer van droge bulk;2009 2e kwartaal;88.9;-1.1;0.0
2475;494115 Goederenvervoer van droge bulk;2009 3e kwartaal;88.9;0.0;-2.1
2476;494115 Goederenvervoer van droge bulk;2009 4e kwartaal;88.8;0.0;-1.1
2477;494115 Goederenvervoer van droge bulk;2009;89.1;;-0.2
2478;494115 Goederenvervoer van droge bulk;2010 1e kwartaal;88.3;-0.6;-1.8
2479;494115 Goederenvervoer van droge bulk;2010 2e kwartaal;88.8;0.6;-0.1
2480;494115 Goederenvervoer van droge bulk;2010 3e kwartaal;88.6;-0.3;-0.3
2481;494115 Goederenvervoer van droge bulk;2010 4e kwartaal;88.8;0.2;-0.1
2482;494115 Goederenvervoer van droge bulk;2010;88.6;;-0.6
2483;494115 Goederenvervoer van droge bulk;2011 1e kwartaal;89.1;0.4;0.9
2484;494115 Goederenvervoer van droge bulk;2011 2e kwartaal;90.2;1.3;1.6
2485;494115 Goederenvervoer van droge bulk;2011 3e kwartaal;90.1;-0.1;1.7
2486;494115 Goederenvervoer van droge bulk;2011 4e kwartaal;89.9;-0.3;1.3
2487;494115 Goederenvervoer van droge bulk;2011;89.8;;1.4
2488;494115 Goederenvervoer van droge bulk;2012 1e kwartaal;90.4;0.6;1.5
2489;494115 Goederenvervoer van droge bulk;2012 2e kwartaal;91.3;1.0;1.2
2490;494115 Goederenvervoer van droge bulk;2012 3e kwartaal;91.3;0.0;1.3
2491;494115 Goederenvervoer van droge bulk;2012 4e kwartaal;91.5;0.1;1.8
2492;494115 Goederenvervoer van droge bulk;2012;91.1;;1.4
2493;494115 Goederenvervoer van droge bulk;2013 1e kwartaal;91.7;0.2;1.4
2494;494115 Goederenvervoer van droge bulk;2013 2e kwartaal;91.9;0.3;0.7
2495;494115 Goederenvervoer van droge bulk;2013 3e kwartaal;92.1;0.2;0.8
2496;494115 Goederenvervoer van droge bulk;2013 4e kwartaal;91.8;-0.3;0.4
2497;494115 Goederenvervoer van droge bulk;2013;91.9;;0.8
2498;494115 Goederenvervoer van droge bulk;2014 1e kwartaal;91.7;-0.1;0.1
2499;494115 Goederenvervoer van droge bulk;2014 2e kwartaal;92.9;1.3;1.0
2500;494115 Goederenvervoer van droge bulk;2014 3e kwartaal;92.9;0.1;0.9
2501;494115 Goederenvervoer van droge bulk;2014 4e kwartaal;92.8;-0.2;1.0
2502;494115 Goederenvervoer van droge bulk;2014;92.6;;0.8
2503;494115 Goederenvervoer van droge bulk;2015 1e kwartaal;92.3;-0.6;0.6
2504;494115 Goederenvervoer van droge bulk;2015 2e kwartaal;92.5;0.3;-0.3
2505;494115 Goederenvervoer van droge bulk;2015 3e kwartaal;92.6;0.0;-0.4
2506;494115 Goederenvervoer van droge bulk;2015 4e kwartaal;92.3;-0.2;-0.5
2507;494115 Goederenvervoer van droge bulk;2015;92.4;;-0.2
2508;494115 Goederenvervoer van droge bulk;2016 1e kwartaal;92.1;-0.3;-0.2
2509;494115 Goederenvervoer van droge bulk;2016 2e kwartaal;93.5;1.6;1.0
2510;494115 Goederenvervoer van droge bulk;2016 3e kwartaal;93.8;0.3;1.4
2511;494115 Goederenvervoer van droge bulk;2016 4e kwartaal;93.6;-0.3;1.4
2512;494115 Goederenvervoer van droge bulk;2016;93.3;;0.9
2513;494115 Goederenvervoer van droge bulk;2017 1e kwartaal;93.6;0.0;1.6
2514;494115 Goederenvervoer van droge bulk;2017 2e kwartaal;94.1;0.6;0.7
2515;494115 Goederenvervoer van droge bulk;2017 3e kwartaal;93.8;-0.3;0.0
2516;494115 Goederenvervoer van droge bulk;2017 4e kwartaal;94.0;0.1;0.4
2517;494115 Goederenvervoer van droge bulk;2017;93.9;;0.7
2518;494115 Goederenvervoer van droge bulk;2018 1e kwartaal;95.3;1.4;1.8
2519;494115 Goederenvervoer van droge bulk;2018 2e kwartaal;95.3;0.1;1.2
2520;494115 Goederenvervoer van droge bulk;2018 3e kwartaal;95.5;0.2;1.8
2521;494115 Goederenvervoer van droge bulk;2018 4e kwartaal;95.6;0.0;1.7
2522;494115 Goederenvervoer van droge bulk;2018;95.4;;1.6
2523;494115 Goederenvervoer van droge bulk;2019 1e kwartaal;96.3;0.8;1.1
2524;494115 Goederenvervoer van droge bulk;2019 2e kwartaal;96.7;0.4;1.5
2525;494115 Goederenvervoer van droge bulk;2019 3e kwartaal;97.1;0.3;1.6
2526;494115 Goederenvervoer van droge bulk;2019 4e kwartaal;97.0;0.0;1.5
2527;494115 Goederenvervoer van droge bulk;2019;96.8;;1.4
2528;494115 Goederenvervoer van droge bulk;2020 1e kwartaal;97.5;0.5;1.2
2529;494115 Goederenvervoer van droge bulk;2020 2e kwartaal;98.3;0.8;1.6
2530;494115 Goederenvervoer van droge bulk;2020 3e kwartaal;98.2;-0.1;1.2
2531;494115 Goederenvervoer van droge bulk;2020 4e kwartaal;98.1;0.0;1.1
2532;494115 Goederenvervoer van droge bulk;2020;98.0;;1.3
2533;494115 Goederenvervoer van droge bulk;2021 1e kwartaal;98.7;0.5;1.2
2534;494115 Goederenvervoer van droge bulk;2021 2e kwartaal;99.3;0.6;1.0
2535;494115 Goederenvervoer van droge bulk;2021 3e kwartaal;100.5;1.2;2.4
2536;494115 Goederenvervoer van droge bulk;2021 4e kwartaal;101.5;0.9;3.4
2537;494115 Goederenvervoer van droge bulk;2021;100.0;;2.0
2538;494115 Goederenvervoer van droge bulk;2022 1e kwartaal;104.9;3.4;6.3
2539;494115 Goederenvervoer van droge bulk;2022 2e kwartaal;110.4;5.2;11.1
2540;494115 Goederenvervoer van droge bulk;2022 3e kwartaal;111.3;0.8;10.7
