ID;Geslacht;Leeftijd;Geboorteland;CaribischNederland;Perioden;BevolkingOp1Januari_1
5229;Totaal mannen en vrouwen;5 tot 10 jaar;Europese Unie (exclusief Nederland);Bonaire;2018;8
5230;Totaal mannen en vrouwen;5 tot 10 jaar;Europese Unie (exclusief Nederland);Bonaire;2019;10
5231;Totaal mannen en vrouwen;5 tot 10 jaar;Europese Unie (exclusief Nederland);Bonaire;2020;10
5232;Totaal mannen en vrouwen;5 tot 10 jaar;Europese Unie (exclusief Nederland);Bonaire;2021;9
5233;Totaal mannen en vrouwen;5 tot 10 jaar;Europese Unie (exclusief Nederland);Bonaire;2022;11
5234;Totaal mannen en vrouwen;5 tot 10 jaar;Europese Unie (exclusief Nederland);Bonaire;2023;11
5235;Totaal mannen en vrouwen;5 tot 10 jaar;Europese Unie (exclusief Nederland);Bonaire;2024;10
5236;Totaal mannen en vrouwen;5 tot 10 jaar;Europese Unie (exclusief Nederland);Sint Eustatius;2011;1
5237;Totaal mannen en vrouwen;5 tot 10 jaar;Europese Unie (exclusief Nederland);Sint Eustatius;2012;2
5238;Totaal mannen en vrouwen;5 tot 10 jaar;Europese Unie (exclusief Nederland);Sint Eustatius;2013;2
5239;Totaal mannen en vrouwen;5 tot 10 jaar;Europese Unie (exclusief Nederland);Sint Eustatius;2014;1
5240;Totaal mannen en vrouwen;5 tot 10 jaar;Europese Unie (exclusief Nederland);Sint Eustatius;2015;1
5241;Totaal mannen en vrouwen;5 tot 10 jaar;Europese Unie (exclusief Nederland);Sint Eustatius;2016;1
5242;Totaal mannen en vrouwen;5 tot 10 jaar;Europese Unie (exclusief Nederland);Sint Eustatius;2017;1
5243;Totaal mannen en vrouwen;5 tot 10 jaar;Europese Unie (exclusief Nederland);Sint Eustatius;2018;0
5244;Totaal mannen en vrouwen;5 tot 10 jaar;Europese Unie (exclusief Nederland);Sint Eustatius;2019;3
5245;Totaal mannen en vrouwen;5 tot 10 jaar;Europese Unie (exclusief Nederland);Sint Eustatius;2020;3
5246;Totaal mannen en vrouwen;5 tot 10 jaar;Europese Unie (exclusief Nederland);Sint Eustatius;2021;4
5247;Totaal mannen en vrouwen;5 tot 10 jaar;Europese Unie (exclusief Nederland);Sint Eustatius;2022;1
5248;Totaal mannen en vrouwen;5 tot 10 jaar;Europese Unie (exclusief Nederland);Sint Eustatius;2023;1
5249;Totaal mannen en vrouwen;5 tot 10 jaar;Europese Unie (exclusief Nederland);Sint Eustatius;2024;0
5250;Totaal mannen en vrouwen;5 tot 10 jaar;Europese Unie (exclusief Nederland);Saba;2011;0
5251;Totaal mannen en vrouwen;5 tot 10 jaar;Europese Unie (exclusief Nederland);Saba;2012;0
5252;Totaal mannen en vrouwen;5 tot 10 jaar;Europese Unie (exclusief Nederland);Saba;2013;0
5253;Totaal mannen en vrouwen;5 tot 10 jaar;Europese Unie (exclusief Nederland);Saba;2014;0
5254;Totaal mannen en vrouwen;5 tot 10 jaar;Europese Unie (exclusief Nederland);Saba;2015;0
5255;Totaal mannen en vrouwen;5 tot 10 jaar;Europese Unie (exclusief Nederland);Saba;2016;1
5256;Totaal mannen en vrouwen;5 tot 10 jaar;Europese Unie (exclusief Nederland);Saba;2017;1
5257;Totaal mannen en vrouwen;5 tot 10 jaar;Europese Unie (exclusief Nederland);Saba;2018;0
5258;Totaal mannen en vrouwen;5 tot 10 jaar;Europese Unie (exclusief Nederland);Saba;2019;0
5259;Totaal mannen en vrouwen;5 tot 10 jaar;Europese Unie (exclusief Nederland);Saba;2020;1
5260;Totaal mannen en vrouwen;5 tot 10 jaar;Europese Unie (exclusief Nederland);Saba;2021;1
5261;Totaal mannen en vrouwen;5 tot 10 jaar;Europese Unie (exclusief Nederland);Saba;2022;2
5262;Totaal mannen en vrouwen;5 tot 10 jaar;Europese Unie (exclusief Nederland);Saba;2023;2
5263;Totaal mannen en vrouwen;5 tot 10 jaar;Europese Unie (exclusief Nederland);Saba;2024;2
5264;Totaal mannen en vrouwen;5 tot 10 jaar;Midden- en Zuid-Amerika;Caribisch Nederland;2011;1085
5265;Totaal mannen en vrouwen;5 tot 10 jaar;Midden- en Zuid-Amerika;Caribisch Nederland;2012;1068
5266;Totaal mannen en vrouwen;5 tot 10 jaar;Midden- en Zuid-Amerika;Caribisch Nederland;2013;1049
5267;Totaal mannen en vrouwen;5 tot 10 jaar;Midden- en Zuid-Amerika;Caribisch Nederland;2014;1108
5268;Totaal mannen en vrouwen;5 tot 10 jaar;Midden- en Zuid-Amerika;Caribisch Nederland;2015;1203
5269;Totaal mannen en vrouwen;5 tot 10 jaar;Midden- en Zuid-Amerika;Caribisch Nederland;2016;1214
5270;Totaal mannen en vrouwen;5 tot 10 jaar;Midden- en Zuid-Amerika;Caribisch Nederland;2017;1201
5271;Totaal mannen en vrouwen;5 tot 10 jaar;Midden- en Zuid-Amerika;Caribisch Nederland;2018;1243
5272;Totaal mannen en vrouwen;5 tot 10 jaar;Midden- en Zuid-Amerika;Caribisch Nederland;2019;1277
5273;Totaal mannen en vrouwen;5 tot 10 jaar;Midden- en Zuid-Amerika;Caribisch Nederland;2020;1283
5274;Totaal mannen en vrouwen;5 tot 10 jaar;Midden- en Zuid-Amerika;Caribisch Nederland;2021;1265
5275;Totaal mannen en vrouwen;5 tot 10 jaar;Midden- en Zuid-Amerika;Caribisch Nederland;2022;1290
5276;Totaal mannen en vrouwen;5 tot 10 jaar;Midden- en Zuid-Amerika;Caribisch Nederland;2023;1302
5277;Totaal mannen en vrouwen;5 tot 10 jaar;Midden- en Zuid-Amerika;Caribisch Nederland;2024;1347
5278;Totaal mannen en vrouwen;5 tot 10 jaar;Midden- en Zuid-Amerika;Bonaire;2011;788
5279;Totaal mannen en vrouwen;5 tot 10 jaar;Midden- en Zuid-Amerika;Bonaire;2012;780
5280;Totaal mannen en vrouwen;5 tot 10 jaar;Midden- en Zuid-Amerika;Bonaire;2013;785
5281;Totaal mannen en vrouwen;5 tot 10 jaar;Midden- en Zuid-Amerika;Bonaire;2014;841
5282;Totaal mannen en vrouwen;5 tot 10 jaar;Midden- en Zuid-Amerika;Bonaire;2015;924
5283;Totaal mannen en vrouwen;5 tot 10 jaar;Midden- en Zuid-Amerika;Bonaire;2016;935
5284;Totaal mannen en vrouwen;5 tot 10 jaar;Midden- en Zuid-Amerika;Bonaire;2017;933
5285;Totaal mannen en vrouwen;5 tot 10 jaar;Midden- en Zuid-Amerika;Bonaire;2018;971
5286;Totaal mannen en vrouwen;5 tot 10 jaar;Midden- en Zuid-Amerika;Bonaire;2019;1003
5287;Totaal mannen en vrouwen;5 tot 10 jaar;Midden- en Zuid-Amerika;Bonaire;2020;1014
5288;Totaal mannen en vrouwen;5 tot 10 jaar;Midden- en Zuid-Amerika;Bonaire;2021;1009
5289;Totaal mannen en vrouwen;5 tot 10 jaar;Midden- en Zuid-Amerika;Bonaire;2022;1038
5290;Totaal mannen en vrouwen;5 tot 10 jaar;Midden- en Zuid-Amerika;Bonaire;2023;1046
5291;Totaal mannen en vrouwen;5 tot 10 jaar;Midden- en Zuid-Amerika;Bonaire;2024;1093
5292;Totaal mannen en vrouwen;5 tot 10 jaar;Midden- en Zuid-Amerika;Sint Eustatius;2011;205
5293;Totaal mannen en vrouwen;5 tot 10 jaar;Midden- en Zuid-Amerika;Sint Eustatius;2012;196
5294;Totaal mannen en vrouwen;5 tot 10 jaar;Midden- en Zuid-Amerika;Sint Eustatius;2013;179
5295;Totaal mannen en vrouwen;5 tot 10 jaar;Midden- en Zuid-Amerika;Sint Eustatius;2014;174
5296;Totaal mannen en vrouwen;5 tot 10 jaar;Midden- en Zuid-Amerika;Sint Eustatius;2015;182
5297;Totaal mannen en vrouwen;5 tot 10 jaar;Midden- en Zuid-Amerika;Sint Eustatius;2016;190
5298;Totaal mannen en vrouwen;5 tot 10 jaar;Midden- en Zuid-Amerika;Sint Eustatius;2017;189
5299;Totaal mannen en vrouwen;5 tot 10 jaar;Midden- en Zuid-Amerika;Sint Eustatius;2018;190
5300;Totaal mannen en vrouwen;5 tot 10 jaar;Midden- en Zuid-Amerika;Sint Eustatius;2019;196
5301;Totaal mannen en vrouwen;5 tot 10 jaar;Midden- en Zuid-Amerika;Sint Eustatius;2020;194
5302;Totaal mannen en vrouwen;5 tot 10 jaar;Midden- en Zuid-Amerika;Sint Eustatius;2021;175
5303;Totaal mannen en vrouwen;5 tot 10 jaar;Midden- en Zuid-Amerika;Sint Eustatius;2022;172
5304;Totaal mannen en vrouwen;5 tot 10 jaar;Midden- en Zuid-Amerika;Sint Eustatius;2023;167
5305;Totaal mannen en vrouwen;5 tot 10 jaar;Midden- en Zuid-Amerika;Sint Eustatius;2024;162
5306;Totaal mannen en vrouwen;5 tot 10 jaar;Midden- en Zuid-Amerika;Saba;2011;92
5307;Totaal mannen en vrouwen;5 tot 10 jaar;Midden- en Zuid-Amerika;Saba;2012;92
5308;Totaal mannen en vrouwen;5 tot 10 jaar;Midden- en Zuid-Amerika;Saba;2013;85
5309;Totaal mannen en vrouwen;5 tot 10 jaar;Midden- en Zuid-Amerika;Saba;2014;93
5310;Totaal mannen en vrouwen;5 tot 10 jaar;Midden- en Zuid-Amerika;Saba;2015;97
5311;Totaal mannen en vrouwen;5 tot 10 jaar;Midden- en Zuid-Amerika;Saba;2016;89
5312;Totaal mannen en vrouwen;5 tot 10 jaar;Midden- en Zuid-Amerika;Saba;2017;79
5313;Totaal mannen en vrouwen;5 tot 10 jaar;Midden- en Zuid-Amerika;Saba;2018;82
5314;Totaal mannen en vrouwen;5 tot 10 jaar;Midden- en Zuid-Amerika;Saba;2019;78
5315;Totaal mannen en vrouwen;5 tot 10 jaar;Midden- en Zuid-Amerika;Saba;2020;75
5316;Totaal mannen en vrouwen;5 tot 10 jaar;Midden- en Zuid-Amerika;Saba;2021;81
5317;Totaal mannen en vrouwen;5 tot 10 jaar;Midden- en Zuid-Amerika;Saba;2022;80
5318;Totaal mannen en vrouwen;5 tot 10 jaar;Midden- en Zuid-Amerika;Saba;2023;89
5319;Totaal mannen en vrouwen;5 tot 10 jaar;Midden- en Zuid-Amerika;Saba;2024;92
5320;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Amerika;Caribisch Nederland;2011;15
5321;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Amerika;Caribisch Nederland;2012;19
5322;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Amerika;Caribisch Nederland;2013;24
5323;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Amerika;Caribisch Nederland;2014;26
5324;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Amerika;Caribisch Nederland;2015;23
5325;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Amerika;Caribisch Nederland;2016;20
5326;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Amerika;Caribisch Nederland;2017;19
5327;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Amerika;Caribisch Nederland;2018;17
5328;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Amerika;Caribisch Nederland;2019;12
5329;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Amerika;Caribisch Nederland;2020;20
5330;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Amerika;Caribisch Nederland;2021;19
5331;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Amerika;Caribisch Nederland;2022;16
5332;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Amerika;Caribisch Nederland;2023;15
5333;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Amerika;Caribisch Nederland;2024;11
5334;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Amerika;Bonaire;2011;5
5335;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Amerika;Bonaire;2012;9
5336;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Amerika;Bonaire;2013;13
5337;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Amerika;Bonaire;2014;16
5338;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Amerika;Bonaire;2015;13
5339;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Amerika;Bonaire;2016;13
5340;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Amerika;Bonaire;2017;10
5341;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Amerika;Bonaire;2018;8
5342;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Amerika;Bonaire;2019;8
5343;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Amerika;Bonaire;2020;12
5344;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Amerika;Bonaire;2021;11
5345;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Amerika;Bonaire;2022;10
5346;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Amerika;Bonaire;2023;8
5347;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Amerika;Bonaire;2024;7
5348;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Amerika;Sint Eustatius;2011;8
5349;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Amerika;Sint Eustatius;2012;8
5350;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Amerika;Sint Eustatius;2013;10
5351;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Amerika;Sint Eustatius;2014;8
5352;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Amerika;Sint Eustatius;2015;7
5353;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Amerika;Sint Eustatius;2016;3
5354;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Amerika;Sint Eustatius;2017;3
5355;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Amerika;Sint Eustatius;2018;1
5356;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Amerika;Sint Eustatius;2019;0
5357;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Amerika;Sint Eustatius;2020;0
5358;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Amerika;Sint Eustatius;2021;0
5359;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Amerika;Sint Eustatius;2022;0
5360;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Amerika;Sint Eustatius;2023;1
5361;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Amerika;Sint Eustatius;2024;2
5362;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Amerika;Saba;2011;2
5363;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Amerika;Saba;2012;2
5364;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Amerika;Saba;2013;1
5365;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Amerika;Saba;2014;2
5366;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Amerika;Saba;2015;3
5367;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Amerika;Saba;2016;4
5368;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Amerika;Saba;2017;6
5369;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Amerika;Saba;2018;8
5370;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Amerika;Saba;2019;4
5371;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Amerika;Saba;2020;8
5372;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Amerika;Saba;2021;8
5373;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Amerika;Saba;2022;6
5374;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Amerika;Saba;2023;6
5375;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Amerika;Saba;2024;2
5376;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba, Curaçao, Sint Maarten...;Caribisch Nederland;2011;431
5377;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba, Curaçao, Sint Maarten...;Caribisch Nederland;2012;411
5378;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba, Curaçao, Sint Maarten...;Caribisch Nederland;2013;379
5379;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba, Curaçao, Sint Maarten...;Caribisch Nederland;2014;398
5380;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba, Curaçao, Sint Maarten...;Caribisch Nederland;2015;414
5381;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba, Curaçao, Sint Maarten...;Caribisch Nederland;2016;385
5382;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba, Curaçao, Sint Maarten...;Caribisch Nederland;2017;358
5383;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba, Curaçao, Sint Maarten...;Caribisch Nederland;2018;353
5384;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba, Curaçao, Sint Maarten...;Caribisch Nederland;2019;314
5385;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba, Curaçao, Sint Maarten...;Caribisch Nederland;2020;295
5386;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba, Curaçao, Sint Maarten...;Caribisch Nederland;2021;291
5387;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba, Curaçao, Sint Maarten...;Caribisch Nederland;2022;300
5388;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba, Curaçao, Sint Maarten...;Caribisch Nederland;2023;299
5389;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba, Curaçao, Sint Maarten...;Caribisch Nederland;2024;331
5390;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba, Curaçao, Sint Maarten...;Bonaire;2011;306
5391;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba, Curaçao, Sint Maarten...;Bonaire;2012;283
5392;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba, Curaçao, Sint Maarten...;Bonaire;2013;247
5393;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba, Curaçao, Sint Maarten...;Bonaire;2014;255
5394;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba, Curaçao, Sint Maarten...;Bonaire;2015;263
5395;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba, Curaçao, Sint Maarten...;Bonaire;2016;235
5396;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba, Curaçao, Sint Maarten...;Bonaire;2017;216
5397;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba, Curaçao, Sint Maarten...;Bonaire;2018;202
5398;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba, Curaçao, Sint Maarten...;Bonaire;2019;172
5399;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba, Curaçao, Sint Maarten...;Bonaire;2020;149
5400;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba, Curaçao, Sint Maarten...;Bonaire;2021;141
5401;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba, Curaçao, Sint Maarten...;Bonaire;2022;145
5402;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba, Curaçao, Sint Maarten...;Bonaire;2023;147
5403;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba, Curaçao, Sint Maarten...;Bonaire;2024;172
5404;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba, Curaçao, Sint Maarten...;Sint Eustatius;2011;64
5405;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba, Curaçao, Sint Maarten...;Sint Eustatius;2012;68
5406;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba, Curaçao, Sint Maarten...;Sint Eustatius;2013;77
5407;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba, Curaçao, Sint Maarten...;Sint Eustatius;2014;84
5408;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba, Curaçao, Sint Maarten...;Sint Eustatius;2015;88
5409;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba, Curaçao, Sint Maarten...;Sint Eustatius;2016;92
5410;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba, Curaçao, Sint Maarten...;Sint Eustatius;2017;94
5411;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba, Curaçao, Sint Maarten...;Sint Eustatius;2018;94
5412;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba, Curaçao, Sint Maarten...;Sint Eustatius;2019;87
5413;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba, Curaçao, Sint Maarten...;Sint Eustatius;2020;91
5414;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba, Curaçao, Sint Maarten...;Sint Eustatius;2021;89
5415;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba, Curaçao, Sint Maarten...;Sint Eustatius;2022;92
5416;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba, Curaçao, Sint Maarten...;Sint Eustatius;2023;90
5417;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba, Curaçao, Sint Maarten...;Sint Eustatius;2024;98
5418;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba, Curaçao, Sint Maarten...;Saba;2011;61
5419;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba, Curaçao, Sint Maarten...;Saba;2012;60
5420;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba, Curaçao, Sint Maarten...;Saba;2013;55
5421;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba, Curaçao, Sint Maarten...;Saba;2014;59
5422;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba, Curaçao, Sint Maarten...;Saba;2015;63
5423;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba, Curaçao, Sint Maarten...;Saba;2016;58
5424;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba, Curaçao, Sint Maarten...;Saba;2017;48
5425;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba, Curaçao, Sint Maarten...;Saba;2018;57
5426;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba, Curaçao, Sint Maarten...;Saba;2019;55
5427;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba, Curaçao, Sint Maarten...;Saba;2020;55
5428;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba, Curaçao, Sint Maarten...;Saba;2021;61
5429;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba, Curaçao, Sint Maarten...;Saba;2022;63
5430;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba, Curaçao, Sint Maarten...;Saba;2023;62
5431;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba, Curaçao, Sint Maarten...;Saba;2024;61
5432;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba;Caribisch Nederland;2011;13
5433;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba;Caribisch Nederland;2012;17
5434;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba;Caribisch Nederland;2013;19
5435;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba;Caribisch Nederland;2014;25
5436;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba;Caribisch Nederland;2015;27
5437;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba;Caribisch Nederland;2016;27
5438;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba;Caribisch Nederland;2017;26
5439;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba;Caribisch Nederland;2018;32
5440;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba;Caribisch Nederland;2019;29
5441;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba;Caribisch Nederland;2020;26
5442;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba;Caribisch Nederland;2021;23
5443;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba;Caribisch Nederland;2022;26
5444;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba;Caribisch Nederland;2023;29
5445;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba;Caribisch Nederland;2024;32
5446;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba;Bonaire;2011;12
5447;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba;Bonaire;2012;16
5448;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba;Bonaire;2013;18
5449;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba;Bonaire;2014;24
5450;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba;Bonaire;2015;24
5451;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba;Bonaire;2016;23
5452;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba;Bonaire;2017;22
5453;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba;Bonaire;2018;26
5454;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba;Bonaire;2019;25
5455;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba;Bonaire;2020;21
5456;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba;Bonaire;2021;17
5457;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba;Bonaire;2022;18
5458;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba;Bonaire;2023;22
5459;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba;Bonaire;2024;24
5460;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba;Sint Eustatius;2011;1
5461;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba;Sint Eustatius;2012;1
5462;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba;Sint Eustatius;2013;1
5463;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba;Sint Eustatius;2014;1
5464;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba;Sint Eustatius;2015;3
5465;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba;Sint Eustatius;2016;4
5466;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba;Sint Eustatius;2017;4
5467;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba;Sint Eustatius;2018;6
5468;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba;Sint Eustatius;2019;4
5469;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba;Sint Eustatius;2020;3
5470;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba;Sint Eustatius;2021;4
5471;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba;Sint Eustatius;2022;6
5472;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba;Sint Eustatius;2023;5
5473;Totaal mannen en vrouwen;5 tot 10 jaar;Aruba;Sint Eustatius;2024;5
