ID;RegionalDivisions;Periods;TotalMunicipalWaste_1;TotalHouseholdWaste_2;MixedHouseholdWaste_3;BulkyHouseholdWaste_4;RenovationWaste_5;OrganicKitchenAndGardenWaste_6;PaperAndCardboard_7;Textiles_8;ContainerGlass_9;PlasticPackaging_10;CartonsForBeverages_11;MetalPackaging_12;MixedPackaging_13;HouseholdHazardousWaste_14;Diapers_15;FryingFatAndOils_16;MixedRecyclables_17;BulkyGardenWaste_18;WasteElectricalAndElectronicEquipm_19;Furniture_20;Plastics_21;Carpeting_22;Mattresses_23;Rubble_24;Wood_25;PreservedWood_26;ScrapMetals_27;FlatGlass_28;BitumenRoofCoveringMaterials_29;Gypsum_30;WasteContainingAsbestos_31;UncontaminatedSoil_32;UsedTyres_33;ExpandedPolystyrene_34;GasCylindersAndFireExtinguishers_35;Carcasses_36;OtherWasteCategories_37;TotalHouseholdWaste_38;MixedHouseholdWaste_39;BulkyHouseholdWaste_40;RenovationWaste_41;OrganicKitchenAndGardenWaste_42;PaperAndCardboard_43;Textiles_44;ContainerGlass_45;PlasticPackaging_46;CartonsForBeverages_47;MetalPackaging_48;MixedPackaging_49;HouseholdHazardousWaste_50;Diapers_51;FryingFatAndOils_52;MixedRecyclables_53;BulkyGardenWaste_54;WasteElectricalAndElectronicEquipm_55;Furniture_56;Plastics_57;Carpeting_58;Mattresses_59;Rubble_60;Wood_61;PreservedWood_62;ScrapMetals_63;FlatGlass_64;BitumenRoofCoveringMaterials_65;Gypsum_66;WasteContainingAsbestos_67;UncontaminatedSoil_68;UsedTyres_69;ExpandedPolystyrene_70;GasCylindersAndFireExtinguishers_71;Carcasses_72;OtherWasteCategories_73;TotalHouseholdWaste_74;MixedHouseholdWaste_75;BulkyHouseholdWaste_76;RenovationWaste_77;OrganicKitchenAndGardenWaste_78;PaperAndCardboard_79;Textiles_80;ContainerGlass_81;PlasticPackaging_82;CartonsForBeverages_83;MetalPackaging_84;MixedPackaging_85;HouseholdHazardousWaste_86;Diapers_87;FryingFatAndOils_88;MixedRecyclables_89;BulkyGardenWaste_90;WasteElectricalAndElectronicEquipm_91;Furniture_92;Plastics_93;Carpeting_94;Mattresses_95;Rubble_96;Wood_97;PreservedWood_98;ScrapMetals_99;FlatGlass_100;BitumenRoofCoveringMaterials_101;Gypsum_102;WasteContainingAsbestos_103;UncontaminatedSoil_104;UsedTyres_105;ExpandedPolystyrene_106;GasCylindersAndFireExtinguishers_107;Carcasses_108;OtherWasteCategories_109;TotalCleansingServicesAndOtherWaste_110;Litter_111;WasteFromSeweragesPumpingStations_112;FloatingWaste_113;OrganicWaste_114;MixedWasteFromFestivities_115;MixedMarketWaste_116;OtherCleansingServicesWaste_117;OfficeShopAndServicesWaste_118;ConstructionAndDemolitionWaste_119;HazardousWaste_120;TotalMunicipalWaste_121;TotalHouseholdWaste_122;MixedHouseholdWaste_123;BulkyHouseholdWaste_124;RenovationWaste_125;OrganicKitchenAndGardenWaste_126;PaperAndCardboard_127;Textiles_128;ContainerGlass_129;PlasticPackaging_130;CartonsForBeverages_131;MetalPackaging_132;MixedPackaging_133;HouseholdHazardousWaste_134;Diapers_135;FryingFatAndOils_136;MixedRecyclables_137;BulkyGardenWaste_138;WasteElectricalAndElectronicEquipm_139;Furniture_140;Plastics_141;Carpeting_142;Mattresses_143;Rubble_144;Wood_145;PreservedWood_146;ScrapMetals_147;FlatGlass_148;BitumenRoofCoveringMaterials_149;Gypsum_150;WasteContainingAsbestos_151;UncontaminatedSoil_152;UsedTyres_153;ExpandedPolystyrene_154;Carcasses_155;GasCylindersAndFireExtinguishers_156;OtherWasteCategories_157;TotalCleansingServicesAndOtherWaste_158;Litter_159;WasteFromSeweragesPumpingStations_160;FloatingWaste_161;OrganicWaste_162;MixedWasteFromFestivities_163;MixedMarketWaste_164;OtherCleansingServicesWaste_165;OfficeShopAndServicesWaste_166;ConstructionAndDemolitionWaste_167;HazardousWaste_168;SmallHouseholdWaste_169;BulkyHouseholdWaste_170;HouseholdWaste_171;SmallHouseholdWaste_172;BulkyHouseholdWaste_173;RecyclingAndReuse_174;Composting_175;SeparationAfterwards_176;Incineration_177;Landfilling_178;RecyclingAndReuse_179;Composting_180;SeparationAfterwards_181;Incineration_182;Landfilling_183;RecyclingAndReuse_184;Composting_185;SeparationAfterwards_186;Incineration_187;Landfilling_188;RecyclingAndReuse_189;Composting_190;SeparationAfterwards_191;Incineration_192;Landfilling_193;RecyclingAndReuse_194;Composting_195;SeparationAfterwards_196;Incineration_197;Landfilling_198;NumberOfDutchMunicipalities_199;RespondingMunicipalities_200;TotalNumberOfInhabitants_201;InhabitantsInRespondingMunicipalities_202
394;Noord-Holland (PV);2015;1483;1314;671;82;8;146;124;11;57;9;0.1;0.0;5.0;3;0.0;0.2;0.0;36;12;5.0;3.0;1.0;1.1;52;55.0;6.0;10;2.0;1.0;4.0;1.0;10.0;0.4;0.1;0.1;0.0;0.0;942;665;51;0;146;60;1;0;2;0.0;0.0;3.0;0;0.0;0.0;0.0;4.0;2;1.0;0.0;0.0;0.0;0.0;7.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;372;6;31;8;0;64;10;57;7;0.1;0.0;2.0;3;0.0;0.2;0.0;32;10;4.0;3.0;1.0;1.1;52;48.0;6.0;10;2.0;1.0;4.0;1.0;10.0;0.4;0.1;0.1;0.0;0.0;169;44;13;2;86;1.0;4;3.0;15;0;0;537;476;243;30;3;53;45;4;21;3;0.0;0.0;2.0;1.1;0.0;0.1;0.0;13;4;2.0;1.1;0.4;0.4;19;20.0;2.0;4;0.6;0.5;1.4;0.2;4.0;0.2;0.0;0.0;0.0;0.0;61;16;5;1;31;0.0;2;1.0;5;0;0;78;22;42;35;69;25.0;18.0;10.0;46.0;1.0;28.0;14.0;9.0;49.0;0.0;0.0;0.0;8.0;92.0;0.0;0.0;0.0;68.0;32.0;0.0;2.0;52.0;23.0;19.0;4.0;51;94;2762;95
395;Noord-Holland (PV);2016;1477;1323;633;105;9;157;121;11;57;3;0.0;0.0;18.0;3;0.0;0.2;0.0;37;11;4.0;3.0;1.0;1.2;54;60.0;6.0;11;2.0;1.0;4.0;1.0;10.0;0.5;0.1;0.1;0.0;0.0;932;627;61;0;157;62;1;0;1;0.0;0.0;10.0;0;0.0;0.0;0.0;4.0;1;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;391;6;45;9;0;59;10;57;2;0.0;0.0;8.0;3;0.0;0.2;0.0;33;10;4.0;3.0;1.0;1.2;54;51.0;6.0;11;2.0;1.0;4.0;1.0;10.0;0.5;0.1;0.1;0.0;0.0;154;46;12;2;73;0.0;4;4.0;12;0;0;531;475;227;38;3;56;43;4;20;1;0.0;0.0;6.0;1.1;0.0;0.1;0.0;13;4;2.0;1.0;0.4;0.4;19;21.0;2.0;4;0.6;0.5;1.4;0.3;4.0;0.2;0.0;0.0;0.0;0.0;55;16;4;1;26;0.0;2;2.0;4;0;0;76;24;43;37;64;26.0;18.0;11.0;44.0;1.0;28.0;15.0;10.0;47.0;0.0;0.0;0.0;4.0;96.0;0.0;0.0;0.0;89.0;11.0;0.0;2.0;48.0;25.0;21.0;4.0;48;92;2785;96
396;Noord-Holland (PV);2017;1465;1323;615;107;10;160;119;12;56;1;0.0;0.0;28.0;3;0.0;0.2;0.0;36;12;4.0;3.0;1.0;1.7;58;58.0;7.0;11;2.0;1.0;4.0;1.0;10.0;0.5;0.1;0.1;0.0;0.0;917;609;60;1;160;62;1;0;0;0.0;0.0;18.0;0;0.0;0.0;0.0;2.0;1;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;406;6;48;9;0;57;11;56;1;0.0;0.0;10.0;3;0.0;0.2;0.0;34;10;4.0;3.0;1.0;1.7;57;56.0;7.0;11;2.0;1.0;4.0;1.0;10.0;0.5;0.1;0.1;0.0;0.0;142;44;12;1;65;1.0;4;5.0;11;0;0;522;471;219;38;3;57;42;4;20;0;0.0;0.0;10.0;1.0;0.0;0.1;0.0;13;4;1.0;1.2;0.4;0.6;20;21.0;2.0;4;0.6;0.5;1.5;0.3;4.0;0.2;0.0;0.0;0.0;0.0;51;16;4;0;23;0.0;1;2.0;4;0;0;75;25;45;38;64;26.0;18.0;13.0;42.0;1.0;29.0;15.0;11.0;45.0;0.0;0.0;0.0;7.0;93.0;0.0;0.0;0.0;87.0;13.0;0.0;1.0;44.0;32.0;20.0;4.0;48;94;2809;98
397;Noord-Holland (PV);2018;1491;1340;599;117;13;165;116;12;58;1;0.0;0.0;33.0;3;0.0;0.2;0.0;36;12;4.0;4.0;1.0;1.8;63;62.0;8.0;12;2.0;1.0;4.0;1.0;11.0;0.6;0.1;0.1;0.0;0.0;915;594;66;0;165;62;1;0;0;0.0;0.0;22.0;0;0.0;0.0;0.0;2.0;1;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;426;5;51;13;0;54;11;58;1;0.0;0.0;11.0;3;0.0;0.2;0.0;34;11;4.0;4.0;1.0;1.8;63;61.0;8.0;12;2.0;1.0;4.0;1.0;11.0;0.6;0.1;0.1;0.0;0.0;151;44;13;3;72;0.0;4;3.0;12;0;0;527;473;212;41;4;58;41;4;20;0;0.0;0.0;12.0;1.1;0.0;0.1;0.0;13;4;2.0;1.3;0.3;0.6;22;22.0;3.0;4;0.7;0.5;1.5;0.4;4.0;0.2;0.0;0.0;0.0;0.0;53;16;4;1;25;0.0;1;1.0;4;0;0;74;26;46;39;63;27.0;18.0;31.0;23.0;1.0;30.0;15.0;31.0;24.0;0.0;0.0;0.0;49.0;51.0;0.0;0.0;0.0;89.0;11.0;0.0;2.0;48.0;30.0;18.0;3.0;48;98;2831;100
398;Noord-Holland (PV);2019;1484;1344;571;109;16;173;118;13;60;0;0.0;0.0;42.0;3;0.0;0.2;0.0;38;13;4.0;4.0;1.0;2.0;67;66.0;7.0;13;2.0;1.0;5.0;1.0;12.0;0.7;0.2;0.1;0.0;0.1;912;566;67;0;173;67;1;0;0;0.0;0.0;32.0;0;0.0;0.0;0.0;2.0;1;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;432;4;42;15;0;51;12;60;0;0.0;0.0;11.0;3;0.0;0.2;0.0;36;12;4.0;4.0;1.0;2.0;67;65.0;7.0;13;2.0;1.0;5.0;1.0;12.0;0.7;0.2;0.1;0.0;0.1;140;42;13;2;63;1.0;4;3.0;11;1;0;520;471;200;38;5;61;41;4;21;0;0.0;0.0;15.0;1.1;0.0;0.1;0.0;13;5;2.0;1.3;0.4;0.7;24;23.0;3.0;5;0.7;0.5;1.6;0.4;4.0;0.2;0.1;0.0;0.0;0.0;49;15;4;1;22;0.0;1;1.0;4;0;0;73;27;48;42;66;29.0;18.0;32.0;20.0;1.0;32.0;16.0;32.0;19.0;1.0;0.0;0.0;58.0;42.0;0.0;0.0;0.0;83.0;17.0;0.0;4.0;45.0;27.0;20.0;3.0;47;100;2853;100
399;Noord-Holland (PV);2020;1610;1458;606;128;18;187;119;12;67;0;0.0;0.0;48.0;4;0.0;0.2;0.4;39;14;4.0;4.0;1.0;2.4;79;75.0;9.0;14;2.0;2.0;5.0;1.0;15.0;0.7;0.2;0.1;0.0;0.0;980;602;83;0;186;64;1;0;0;0.0;0.0;37.0;0;0.0;0.0;0.0;3.0;1;1.0;0.0;0.0;0.1;0.0;2.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;478;4;44;17;0;55;11;67;0;0.0;0.0;12.0;4;0.0;0.2;0.4;37;13;3.0;4.0;1.0;2.3;79;73.0;9.0;14;2.0;2.0;5.0;1.0;15.0;0.7;0.2;0.1;0.0;0.0;153;43;13;2;75;0.0;4;3.0;11;0;0;559;506;211;44;6;65;41;4;23;0;0.0;0.0;17.0;1.2;0.0;0.1;0.2;14;5;1.0;1.5;0.3;0.8;27;26.0;3.0;5;0.7;0.6;1.8;0.4;5.0;0.2;0.1;0.0;0.0;0.0;53;15;5;1;26;0.0;2;1.0;4;0;0;72;28;48;42;65;30.0;18.0;25.0;26.0;1.0;32.0;16.0;25.0;27.0;0.0;0.0;0.0;39.0;61.0;0.0;0.0;0.0;88.0;12.0;0.0;4.0;46.0;26.0;20.0;3.0;47;81;2880;85
400;Noord-Holland (PV);2021;1568;1419;581;119;23;190;114;11;65;0;0.2;0.0;49.0;3;0.0;0.3;0.0;38;14;2.0;4.0;1.0;2.6;80;73.0;8.0;13;2.0;2.0;6.0;1.0;15.0;0.7;0.3;0.1;0.0;0.0;976;577;76;2;189;62;1;3;0;0.2;0.0;43.0;0;0.0;0.0;0.0;3.0;2;0.0;0.0;0.0;0.2;5.0;7.0;0.0;1;0.0;0.0;0.0;0.0;1.0;0.1;0.0;0.0;0.0;0.0;444;3;43;21;1;52;10;62;0;0.0;0.0;6.0;3;0.0;0.3;0.0;34;12;2.0;4.0;1.0;2.3;75;66.0;8.0;12;2.0;2.0;5.0;1.0;15.0;0.6;0.2;0.1;0.0;0.0;149;42;12;1;70;0.0;4;3.0;16;0;0;543;491;201;41;8;66;40;4;23;0;0.1;0.0;17.0;1.2;0.0;0.1;0.0;13;5;1.0;1.3;0.3;0.9;28;25.0;3.0;5;0.7;0.7;2.0;0.3;5.0;0.2;0.1;0.0;0.0;0.0;52;15;4;0;24;0.0;1;1.0;5;0;0;71;29;49;43;65;30.0;18.0;35.0;16.0;1.0;32.0;16.0;36.0;15.0;0.0;0.0;0.0;65.0;35.0;0.0;0.0;0.0;91.0;9.0;0.0;5.0;42.0;29.0;19.0;4.0;47;91;2888;97
401;Noord-Holland (PV);2022;1468;1317;543;115;16;173;107;10;61;0;0.2;0.0;50.0;3;0.0;0.2;0.1;34;13;2.0;4.0;1.0;2.3;71;65.0;8.0;12;2.0;2.0;5.0;1.0;14.0;0.7;0.4;0.1;0.0;0.0;893;541;73;2;173;55;1;0;0;0.2;0.0;43.0;0;0.0;0.0;0.0;3.0;1;0.0;0.0;0.0;0.1;0.0;1.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;424;2;43;14;1;51;9;61;0;0.0;0.0;7.0;3;0.0;0.2;0.1;31;12;2.0;4.0;1.0;2.3;71;64.0;8.0;12;2.0;2.0;5.0;1.0;14.0;0.7;0.4;0.1;0.0;0.0;151;41;13;1;72;0.0;4;3.0;15;0;0;508;456;188;40;5;60;37;4;21;0;0.1;0.0;17.0;1.1;0.1;0.1;0.0;12;4;1.0;1.3;0.3;0.8;25;23.0;3.0;4;0.8;0.7;1.9;0.3;5.0;0.2;0.1;0.0;0.0;0.0;52;14;5;0;25;0.0;2;1.0;5;0;0;72;28;49;43;64;30.0;19.0;29.0;22.0;1.0;32.0;16.0;29.0;22.0;0.0;0.0;0.0;50.0;50.0;0.0;0.0;0.0;87.0;13.0;0.0;5.0;48.0;26.0;18.0;4.0;44;91;2889;92
402;Noord-Holland (PV);2023;1423;1299;529;110;12;180;104;11;59;0;0.0;0.0;51.0;3;0.0;0.2;0.1;37;14;1.0;4.0;1.0;2.4;70;64.0;7.0;13;2.0;2.0;6.0;1.0;14.0;0.7;0.2;0.1;0.0;0.2;881;528;67;1;179;55;1;0;0;0.0;0.0;45.0;0;0.0;0.0;0.0;3.0;1;0.0;0.0;0.0;0.1;0.0;1.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;418;1;43;11;1;49;10;59;0;0.0;0.0;7.0;3;0.0;0.2;0.1;34;13;1.0;4.0;1.0;2.4;70;63.0;7.0;12;2.0;2.0;6.0;1.0;14.0;0.7;0.2;0.1;0.0;0.2;124;37;12;1;68;0.0;0;1.0;5;0;0;482;440;179;37;4;61;35;4;20;0;0.0;0.0;17.0;1.1;0.0;0.1;0.0;12;5;0.0;1.4;0.3;0.8;24;22.0;2.0;4;0.7;0.6;1.9;0.3;5.0;0.2;0.1;0.0;0.0;0.1;42;12;4;0;23;0.0;0;0.0;2;0;0;72;28;50;44;66;31.0;19.0;33.0;16.0;1.0;33.0;17.0;34.0;16.0;0.0;0.0;0.0;65.0;35.0;0.0;0.0;0.0;82.0;18.0;0.0;10.0;54.0;17.0;12.0;7.0;44;98;2953;100
403;Zuid-Holland (PV);1993;1811;1486;889;144;22;156;142;6;60;0;;2.3;;4;;;;21;1;;;;;29;0.0;;8;;;;;;;;;;0.1;1273;889;140;0;156;73;2;5;0;;1.7;;1;;;;0.0;1;;;;;0.0;0.0;;4;;;;;;;;;;0.0;213;0;3;22;0;69;5;55;0;;0.6;;2;;;;21;0;;;;;29;0.0;;4;;;;;;;;;;0.0;325;61;21;32;78;;11;;114;6;2;549;451;270;44;7;47;43;2;18;0;;0.7;;1.2;;;;6;0;;;;;9;0.0;;2;;;;;;;;;;0.0;98;19;7;10;24;;3;;35;2;0;85;15;29;29;26;;;;;;;;;;;;;;;;;;;;;;;;;;95;93;3296;97
404;Zuid-Holland (PV);1994;1818;1520;871;163;35;186;125;6;61;1;;0.4;;4;;;;19;3;;;;;35;;;11;;;;;;;;;;0.1;1291;871;163;0;186;58;2;1;0;;0.1;;1;;;;0.0;3;;;;;0.0;;;5;;;;;;;;;;0.0;229;0;0;35;0;67;4;60;0;;0.3;;3;;;;19;1;;;;;35;;;6;;;;;;;;;;0.1;298;72;18;8;78;;10;;102;9;2;549;459;263;49;10;56;38;2;18;0;;0.1;;1.1;;;;6;1;;;;;11;;;3;;;;;;;;;;0.0;90;22;6;2;24;;3;;31;3;0;83;17;30;31;25;;;;;;;;;;;;;;;;;;;;;;;;;;95;92;3313;96
405;Zuid-Holland (PV);1995;1783;1501;837;163;18;199;126;6;60;0;0.0;0.3;;4;;;;28;2;0.0;;;;36;8.0;;11;1.0;;;1.0;;;;;;0.1;1288;837;160;0;199;71;3;5;0;0.0;0.0;;1;;;;5.0;2;0.0;;;;0.0;1.0;;5;0.0;;;0.0;;;;;;0.0;213;0;3;18;0;55;4;55;0;0.0;0.3;;3;;;;22;1;0.0;;;;36;7.0;;6;1.0;;;1.0;;;;;;0.1;282;65;20;3;85;;8;;96;4;0;535;451;251;49;6;60;38;2;18;0;0.0;0.1;;1.1;;;;8;1;0.0;;;;11;2.0;;3;0.2;;;0.3;;;;;;0.0;85;19;6;1;26;;2;;29;1;0;82;18;32;32;33;;;;;;;;;;;0.0;0.0;12.0;84.0;5.0;0.0;0.0;36.0;58.0;6.0;;;;;;95;96;3331;98
406;Zuid-Holland (PV);1996;1854;1553;848;154;18;209;148;9;62;0;0.0;0.5;;4;;;;33;2;1.0;;;;41;10.0;;12;1.0;;;1.0;;;;;;0.3;1314;848;153;0;209;79;5;5;0;0.0;0.0;;1;;;;5.0;1;0.0;;;;0.0;2.0;;6;0.0;;;0.0;;;;;;0.0;239;0;1;18;0;69;4;57;0;0.0;0.5;;3;;;;28;1;0.0;;;;41;9.0;;6;1.0;;;1.0;;;;;;0.2;301;64;22;4;86;;7;;113;4;0;556;466;255;46;5;63;44;3;18;0;0.0;0.2;;1.1;;;;10;1;0.0;;;;12;3.0;;3;0.3;;;0.3;;;;;;0.1;90;19;7;1;26;;2;;34;1;0;82;18;34;34;37;;;;;;;;;;;0.0;0.0;10.0;87.0;3.0;0.0;0.0;22.0;74.0;4.0;;;;;;95;95;3333;95
407;Zuid-Holland (PV);1997;1935;1610;848;177;16;230;163;8;61;0;0.0;0.3;;4;;;;28;3;1.0;;;;44;12.0;;14;1.0;;;1.0;;;;;;0.5;1361;848;177;0;230;83;3;3;0;0.0;0.0;;1;;;;6.0;2;0.0;;;;0.0;2.0;;6;0.0;;;0.0;;;;;;0.0;249;0;0;16;0;81;4;58;0;0.0;0.3;;3;;;;22;1;1.0;;;;44;11.0;;7;1.0;;;1.0;;;;;;0.5;325;65;16;3;96;;9;;132;4;0;579;481;253;53;5;69;49;2;18;0;0.0;0.1;;1.1;;;;8;1;0.0;;;;13;4.0;;4;0.3;;;0.3;;;;;;0.1;97;19;5;1;29;;3;;39;1;0;82;18;35;35;35;;;;;;;;;;;0.0;0.0;0.0;98.0;1.0;0.0;0.0;28.0;69.0;3.0;;;;;;95;96;3345;94
408;Zuid-Holland (PV);1998;1925;1643;866;178;12;219;178;7;61;0;0.0;0.3;;4;;;;30;3;0.0;;;;51;16.0;;14;1.0;;;1.0;;0.2;;;;1.4;1368;866;172;0;219;89;2;1;0;0.0;0.1;;1;;;;8.0;2;0.0;;;;0.0;2.0;;6;0.0;;;0.0;;0.0;;;;0.4;274;0;6;12;0;89;4;60;0;0.0;0.3;;3;;;;22;1;0.0;;;;51;15.0;;9;1.0;;;1.0;;0.2;;;;1.0;282;71;18;2;97;;8;;83;3;0;573;489;258;53;3;65;53;2;18;0;0.0;0.1;;1.1;;;;9;1;0.0;;;;15;5.0;;4;0.3;;;0.3;;0.0;;;;0.4;84;21;5;1;29;;2;;25;1;0;81;19;36;35;38;;;;;;;;;;;0.0;0.0;4.0;96.0;0.0;0.0;0.0;60.0;40.0;0.0;;;;;;95;97;3359;97
409;Zuid-Holland (PV);1999;2001;1747;920;197;23;212;179;7;61;0;0.1;0.3;;3;;;;35;6;1.0;;0.0;;62;19.0;;13;1.0;0.0;;1.0;3.0;0.2;;;;1.5;1383;916;139;2;209;97;2;1;0;0.0;0.0;;1;;;;8.0;3;0.0;;0.0;;0.0;0.0;;4;0.0;0.0;;0.0;0.0;0.0;;;;0.1;365;5;58;21;3;82;5;60;0;0.1;0.3;;3;;;;28;3;1.0;;0.0;;61;18.0;;9;1.0;0.0;;1.0;3.0;0.2;;;;1.3;254;74;19;1;85;0.0;5;;68;2;0;592;517;272;58;7;63;53;2;18;0;0.0;0.1;;1.0;;;;10;2;0.0;;0.0;;18;5.0;;4;0.3;0.1;;0.4;1.0;0.1;;;;0.4;75;22;6;0;25;0.0;1;;20;0;0;79;21;35;33;39;18.0;16.0;13.0;49.0;4.0;20.0;14.0;11.0;51.0;3.0;0.0;0.0;4.0;90.0;6.0;0.0;0.0;65.0;33.0;2.0;3.0;31.0;26.0;35.0;5.0;95;94;3379;98
410;Zuid-Holland (PV);2000;2044;1792;944;207;19;213;173;8;60;0;0.0;0.2;;3;;;;44;8;1.0;;0.0;;67;23.0;;14;1.0;0.0;;2.0;4.0;0.3;;;;1.1;1384;938;123;2;211;92;2;1;0;0.0;0.0;;1;;;;7.0;3;0.0;;0.0;;0.0;0.0;;4;0.0;0.0;;0.0;0.0;0.0;;;;0.1;408;6;84;17;2;81;5;59;0;0.0;0.1;;3;;;;36;5;1.0;;0.0;;67;22.0;;10;1.0;0.0;;2.0;4.0;0.3;;;;1.0;253;78;20;2;91;0.0;1;3.0;56;1;0;602;527;278;61;5;63;51;2;18;0;0.0;0.0;;1.0;;;;13;2;0.0;;0.0;;20;7.0;;4;0.4;0.1;;0.5;1.0;0.1;;;;0.3;74;23;6;0;27;0.0;0;1.0;16;0;0;78;22;35;33;42;18.0;17.0;14.0;47.0;4.0;20.0;14.0;11.0;50.0;4.0;0.0;0.0;4.0;89.0;7.0;0.0;0.0;69.0;29.0;2.0;2.0;35.0;31.0;27.0;5.0;95;92;3398;96
411;Zuid-Holland (PV);2001;2056;1810;958;211;19;206;169;7;63;0;0.0;0.1;;3;;;;40;10;1.0;;0.0;;66;29.0;;15;1.0;1.0;;1.0;7.0;0.3;;;;1.6;1384;951;120;2;205;90;2;1;0;0.0;0.0;;0;;;;5.0;4;1.0;;0.0;;0.0;0.0;;4;0.0;0.0;;0.0;0.0;0.0;;;;0.2;427;7;91;17;1;80;5;62;0;0.0;0.1;;3;;;;36;6;0.0;;0.0;;66;28.0;;12;1.0;1.0;;1.0;7.0;0.3;;;;1.4;245;69;20;1;90;0.0;1;3.0;59;1;0;601;529;280;62;6;60;50;2;18;0;0.0;0.0;;1.0;;;;12;3;0.0;;0.1;;19;8.0;;4;0.4;0.2;;0.4;2.0;0.1;;;;0.5;72;20;6;0;26;0.0;0;1.0;17;0;0;78;22;34;32;43;18.0;16.0;12.0;49.0;4.0;20.0;13.0;11.0;52.0;4.0;0.0;0.0;3.0;91.0;5.0;0.0;0.0;66.0;28.0;7.0;1.0;38.0;25.0;32.0;4.0;95;98;3421;98
412;Zuid-Holland (PV);2002;2041;1796;959;185;24;203;163;7;63;0;0.0;0.0;;4;;;;41;10;2.0;;1.0;;66;37.0;;15;2.0;0.0;;1.0;11.0;0.3;;;;1.2;1359;951;100;2;203;88;2;1;0;0.0;0.0;;0;;;;4.0;3;1.0;;0.0;;0.0;0.0;;3;0.0;0.0;;0.0;0.0;0.0;;;;0.0;437;8;85;22;0;75;5;62;0;0.0;0.0;;3;;;;37;7;0.0;;1.0;;66;36.0;;12;2.0;0.0;;1.0;11.0;0.3;;;;1.2;245;74;19;3;115;0.0;0;3.0;30;0;0;596;525;280;54;7;59;48;2;18;0;0.0;0.0;;1.0;;;;12;3;0.0;;0.2;;19;11.0;;4;0.5;0.1;;0.4;3.0;0.1;;;;0.4;72;22;5;1;34;0.0;0;1.0;9;0;0;78;22;35;31;47;19.0;17.0;12.0;48.0;4.0;21.0;14.0;9.0;53.0;3.0;0.0;0.0;2.0;93.0;5.0;0.0;0.0;67.0;28.0;5.0;3.0;44.0;30.0;16.0;7.0;92;96;3423;97
413;Zuid-Holland (PV);2003;2015;1794;967;178;27;192;162;8;61;0;0.0;0.1;;4;;;;39;12;2.0;;1.0;;68;39.0;;15;1.0;1.0;;2.0;12.0;0.4;;;;2.1;1343;958;92;1;190;86;2;1;0;0.0;0.0;;0;;;;4.0;3;1.0;;0.0;;0.0;0.0;;3;0.0;0.0;;0.0;0.0;0.0;;;;0.0;450;9;86;26;2;77;5;61;0;0.0;0.1;;3;;;;34;8;0.0;;1.0;;68;39.0;;12;1.0;1.0;;2.0;12.0;0.4;;;;2.1;222;62;19;3;102;0.0;1;5.0;30;0;0;586;521;281;52;8;56;47;2;18;0;0.0;0.0;;1.0;;;;11;3;0.0;;0.3;;20;11.0;;4;0.4;0.2;;0.4;3.0;0.1;;;;0.6;64;18;6;1;30;0.0;0;2.0;9;0;0;78;22;35;31;49;19.0;16.0;12.0;51.0;2.0;21.0;13.0;11.0;54.0;1.0;0.0;0.0;1.0;99.0;0.0;0.0;0.0;91.0;6.0;3.0;3.0;44.0;21.0;22.0;11.0;91;97;3440;96
414;Zuid-Holland (PV);2004;2056;1832;969;179;26;205;170;9;62;0;0.0;0.0;;4;;;;41;12;5.0;;1.0;;71;44.0;;15;1.0;1.0;;1.0;15.0;0.4;;;;2.4;1364;956;95;2;205;90;3;1;0;0.0;0.0;;0;;;;5.0;4;1.0;;0.0;;0.0;0.0;;2;0.0;0.0;;0.0;0.0;0.0;;;;0.0;468;13;83;24;0;79;6;61;0;0.0;0.0;;3;;;;36;9;4.0;;1.0;;71;44.0;;13;1.0;1.0;;1.0;15.0;0.4;;;;2.4;223;62;16;3;105;0.0;1;3.0;33;0;0;596;531;281;52;8;59;49;3;18;0;0.0;0.0;;1.0;;;;12;4;1.0;;0.3;;21;13.0;;4;0.4;0.2;;0.4;4.0;0.1;;;;0.7;65;18;5;1;30;0.0;0;1.0;10;0;0;77;23;36;32;51;20.0;17.0;12.0;50.0;1.0;22.0;13.0;11.0;53.0;0.0;0.0;0.0;1.0;99.0;0.0;0.0;0.0;92.0;8.0;0.0;2.0;46.0;19.0;27.0;6.0;86;94;3452;98
