ID;Geslacht;Leeftijd;Generatie;Perioden;TotaleBevolking_1;Autochtoon_2;Allochtoon_3;TotaalWesterseAllochtonen_4;k_27EULanden_5;OverigEuropa_6;Indonesie_7;OverigBuitenEuropa_8;TotaalNietWesterseAllochtonen_9;Afrika_10;Azie_11;LatijnsAmerika_12;Marokko_13;NederlandseAntillenEnAruba_14;Suriname_15;Turkije_16
4819;Mannen en Vrouwen;19 jaar;3;2050;18375;;18375;8379;6569;1467;0;343;9996;2467;5024;1126;198;785;0;396
4820;Mannen en Vrouwen;19 jaar;3;2051;18445;;18445;8457;6608;1486;0;363;9988;2489;5024;1150;141;784;0;400
4821;Mannen en Vrouwen;19 jaar;3;2052;18540;;18541;8540;6652;1505;0;383;10001;2510;5032;1173;92;785;0;409
4822;Mannen en Vrouwen;19 jaar;3;2053;18657;;18656;8624;6697;1524;0;403;10032;2532;5044;1199;51;785;0;421
4823;Mannen en Vrouwen;19 jaar;3;2054;18792;;18791;8715;6747;1547;0;421;10076;2554;5061;1221;16;787;0;437
4824;Mannen en Vrouwen;19 jaar;3;2055;18945;;18944;8802;6794;1569;0;439;10142;2575;5079;1245;0;789;0;454
4825;Mannen en Vrouwen;19 jaar;3;2056;19122;;19123;8891;6843;1591;0;457;10232;2596;5105;1267;0;792;0;472
4826;Mannen en Vrouwen;19 jaar;3;2057;19304;;19302;8981;6892;1614;0;475;10321;2614;5134;1289;0;794;0;490
4827;Mannen en Vrouwen;19 jaar;3;2058;19492;;19492;9075;6947;1635;0;493;10417;2634;5165;1311;0;797;0;510
4828;Mannen en Vrouwen;19 jaar;3;2059;19673;;19673;9162;6996;1656;0;510;10511;2649;5201;1330;0;800;0;531
4829;Mannen en Vrouwen;19 jaar;3;2060;19843;;19843;9243;7038;1676;0;529;10600;2662;5233;1348;0;804;0;553
4830;Mannen en Vrouwen;20 jaar;Totaal bevolking;2015;209071;155635.0;53437;18961;12586;2414;2017;1944;34476;4347;6660;1636;6250;3185;5181;7217
4831;Mannen en Vrouwen;20 jaar;Totaal bevolking;2016;204132;151067.0;53065;19004;12773;2562;1781;1888;34061;4405;6840;1741;6124;3120;5090;6741
4832;Mannen en Vrouwen;20 jaar;Totaal bevolking;2017;204008;150082.0;53926;19329;13296;2530;1638;1865;34597;4517;7036;1860;6320;2955;4959;6950
4833;Mannen en Vrouwen;20 jaar;Totaal bevolking;2018;205817;150785.0;55031;19182;13484;2420;1440;1838;35849;4874;7300;1903;6502;2912;5143;7215
4834;Mannen en Vrouwen;20 jaar;Totaal bevolking;2019;212245;155979.0;56267;19551;13757;2569;1410;1815;36716;5164;7409;1963;6824;3056;5040;7260
4835;Mannen en Vrouwen;20 jaar;Totaal bevolking;2020;213908;156769.0;57140;20039;14204;2708;1280;1847;37101;5395;7476;2037;6950;3108;5197;6938
4836;Mannen en Vrouwen;20 jaar;Totaal bevolking;2021;218863;159804.0;59060;20401;14564;2784;1296;1757;38659;5828;7792;2206;7547;3119;5178;6989
4837;Mannen en Vrouwen;20 jaar;Totaal bevolking;2022;215427;156647.0;58780;20423;14518;2958;1143;1804;38357;5900;7745;2207;7483;3138;5128;6756
4838;Mannen en Vrouwen;20 jaar;Totaal bevolking;2023;213709;154784.0;58927;20511;14796;2892;1120;1703;38416;6103;7850;2278;7643;3167;4846;6529
4839;Mannen en Vrouwen;20 jaar;Totaal bevolking;2024;213004;153756.0;59248;20706;14973;2957;1130;1646;38542;6250;8022;2302;7915;3121;4620;6312
4840;Mannen en Vrouwen;20 jaar;Totaal bevolking;2025;206320;147005.0;59317;20846;15053;2954;1118;1721;38471;6329;8358;2334;7901;3027;4387;6135
4841;Mannen en Vrouwen;20 jaar;Totaal bevolking;2026;200499;141476.0;59022;20623;15125;2954;1045;1499;38399;6263;8458;2462;8005;3049;4088;6074
4842;Mannen en Vrouwen;20 jaar;Totaal bevolking;2027;198626;139727.0;58900;20768;15251;2988;990;1539;38132;6345;8697;2466;7772;3050;3982;5820
4843;Mannen en Vrouwen;20 jaar;Totaal bevolking;2028;195327;136472.0;58857;20971;15478;2891;1030;1572;37886;6414;8863;2487;7583;3157;3793;5589
4844;Mannen en Vrouwen;20 jaar;Totaal bevolking;2029;198696;139155.0;59540;21503;15898;3060;981;1564;38037;6621;8969;2568;7592;3191;3751;5345
4845;Mannen en Vrouwen;20 jaar;Totaal bevolking;2030;198573;138994.0;59578;22076;16470;3076;983;1547;37502;6684;9179;2590;7300;3112;3654;4983
4846;Mannen en Vrouwen;20 jaar;Totaal bevolking;2031;197734;137565.0;60167;22340;16629;3202;989;1520;37827;6883;9450;2699;7107;3143;3517;5028
4847;Mannen en Vrouwen;20 jaar;Totaal bevolking;2032;193287;133757.0;59530;22245;16586;3159;941;1559;37285;6855;9616;2764;6915;3016;3319;4800
4848;Mannen en Vrouwen;20 jaar;Totaal bevolking;2033;189406;130064.0;59342;22433;16809;3148;929;1547;36909;6863;9947;2744;6609;3001;3058;4687
4849;Mannen en Vrouwen;20 jaar;Totaal bevolking;2034;185220;127145.0;58074;22527;16983;3089;884;1571;35547;6716;9742;2700;6177;3020;2869;4323
4850;Mannen en Vrouwen;20 jaar;Totaal bevolking;2035;189193;130054.0;59139;23359;17775;3124;885;1575;35780;6674;10099;2779;6044;3012;2914;4258
4851;Mannen en Vrouwen;20 jaar;Totaal bevolking;2036;192086;132694.0;59392;23797;18211;3159;869;1558;35595;6692;10409;2849;5705;3033;2855;4052
4852;Mannen en Vrouwen;20 jaar;Totaal bevolking;2037;194835;135025.0;59810;24233;18630;3194;853;1556;35577;6713;10743;2922;5444;3056;2781;3918
4853;Mannen en Vrouwen;20 jaar;Totaal bevolking;2038;196966;136767.0;60198;24660;19028;3231;838;1563;35538;6738;11076;2994;5177;3070;2701;3782
4854;Mannen en Vrouwen;20 jaar;Totaal bevolking;2039;198931;138367.0;60564;25084;19404;3274;825;1581;35480;6757;11352;3064;4924;3084;2634;3665
4855;Mannen en Vrouwen;20 jaar;Totaal bevolking;2040;200770;139876.0;60895;25488;19744;3323;813;1608;35407;6768;11559;3132;4696;3101;2581;3570
4856;Mannen en Vrouwen;20 jaar;Totaal bevolking;2041;201955;140841.0;61114;25848;20039;3371;802;1636;35266;6770;11702;3198;4478;3114;2523;3481
4857;Mannen en Vrouwen;20 jaar;Totaal bevolking;2042;203206;141908.0;61298;26165;20291;3418;790;1666;35133;6773;11813;3263;4282;3126;2470;3406
4858;Mannen en Vrouwen;20 jaar;Totaal bevolking;2043;204408;142947.0;61462;26438;20500;3462;781;1695;35024;6785;11914;3325;4109;3137;2417;3337
4859;Mannen en Vrouwen;20 jaar;Totaal bevolking;2044;205481;143855.0;61627;26672;20671;3503;770;1728;34955;6804;11997;3381;3974;3148;2375;3276
4860;Mannen en Vrouwen;20 jaar;Totaal bevolking;2045;206254;144441.0;61813;26873;20810;3546;760;1757;34940;6825;12069;3438;3874;3159;2336;3239
4861;Mannen en Vrouwen;20 jaar;Totaal bevolking;2046;206842;144824.0;62020;27060;20928;3586;761;1785;34960;6856;12135;3486;3807;3167;2299;3210
4862;Mannen en Vrouwen;20 jaar;Totaal bevolking;2047;207381;145142.0;62239;27234;21034;3628;761;1811;35005;6891;12194;3534;3760;3175;2269;3182
4863;Mannen en Vrouwen;20 jaar;Totaal bevolking;2048;207813;145372.0;62442;27380;21113;3668;761;1838;35062;6931;12247;3579;3727;3185;2238;3155
4864;Mannen en Vrouwen;20 jaar;Totaal bevolking;2049;208141;145506.0;62636;27522;21189;3708;762;1863;35114;6974;12293;3618;3702;3192;2208;3127
4865;Mannen en Vrouwen;20 jaar;Totaal bevolking;2050;208326;145508.0;62817;27651;21256;3744;762;1889;35166;7017;12340;3657;3680;3199;2180;3093
4866;Mannen en Vrouwen;20 jaar;Totaal bevolking;2051;208348;145360.0;62986;27763;21310;3782;760;1911;35223;7059;12393;3694;3664;3205;2153;3055
4867;Mannen en Vrouwen;20 jaar;Totaal bevolking;2052;208158;145007.0;63151;27881;21370;3816;760;1935;35270;7100;12445;3725;3647;3209;2129;3015
4868;Mannen en Vrouwen;20 jaar;Totaal bevolking;2053;207730;144436.0;63293;27978;21419;3847;758;1954;35315;7139;12501;3754;3629;3215;2105;2972
4869;Mannen en Vrouwen;20 jaar;Totaal bevolking;2054;207073;143646.0;63428;28080;21468;3879;757;1976;35348;7177;12557;3784;3605;3218;2082;2925
4870;Mannen en Vrouwen;20 jaar;Totaal bevolking;2055;206205;142670.0;63536;28174;21515;3909;755;1995;35362;7211;12609;3809;3574;3219;2059;2881
4871;Mannen en Vrouwen;20 jaar;Totaal bevolking;2056;205175;141553.0;63622;28260;21555;3937;753;2015;35362;7242;12661;3833;3539;3221;2036;2830
4872;Mannen en Vrouwen;20 jaar;Totaal bevolking;2057;204038;140340.0;63699;28344;21596;3963;750;2035;35355;7273;12716;3855;3495;3223;2014;2779
4873;Mannen en Vrouwen;20 jaar;Totaal bevolking;2058;202862;139099.0;63762;28428;21638;3988;749;2053;35334;7297;12769;3883;3445;3224;1990;2726
4874;Mannen en Vrouwen;20 jaar;Totaal bevolking;2059;201718;137900.0;63818;28515;21680;4013;747;2075;35303;7322;12818;3905;3388;3226;1970;2674
4875;Mannen en Vrouwen;20 jaar;Totaal bevolking;2060;200655;136779.0;63877;28601;21727;4035;745;2094;35276;7342;12874;3928;3324;3229;1951;2628
4876;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2015;19211;;19211;9334;7149;1284;220;681;9877;1911;3985;742;513;1523;568;635
4877;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2016;19336;;19336;9474;7298;1241;217;718;9862;1913;3859;861;502;1552;585;590
4878;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2017;19969;;19969;9901;7734;1216;196;755;10068;2004;4028;866;502;1498;562;608
4879;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2018;19965;;19965;9904;7842;1118;204;740;10061;2142;3918;910;446;1446;604;595
4880;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2019;19619;;19619;9998;7982;1085;201;730;9621;2204;3606;887;394;1465;501;564
4881;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2020;19514;;19514;10104;8153;1002;203;746;9410;2213;3505;919;356;1414;478;525
4882;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2021;19599;;19599;10171;8243;983;202;743;9428;2368;3431;987;336;1366;451;489
4883;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2022;19260;;19260;10187;8286;952;206;743;9073;2331;3310;932;316;1278;439;467
4884;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2023;19482;;19482;10256;8361;943;205;747;9226;2469;3450;952;274;1242;399;440
4885;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2024;19914;;19914;10446;8506;994;199;747;9468;2615;3547;958;295;1262;374;417
4886;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2025;20249;;20249;10523;8555;1005;207;756;9726;2759;3659;986;246;1269;392;415
4887;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2026;20653;;20653;10679;8685;1030;201;763;9974;2814;3833;1009;233;1308;374;403
4888;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2027;21063;;21063;10797;8780;1043;202;772;10266;2959;3954;1013;232;1307;386;415
4889;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2028;21397;;21397;10927;8882;1054;210;781;10470;3011;4098;1013;250;1310;370;418
4890;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2029;21607;;21607;10990;8925;1075;206;784;10617;3067;4193;1032;240;1310;366;409
4891;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2030;21778;;21778;11071;8963;1108;210;790;10707;3016;4309;1047;242;1317;367;409
4892;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2031;21927;;21927;11112;9003;1099;213;797;10815;3017;4423;1051;232;1317;366;409
4893;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2032;22078;;22078;11168;9035;1118;209;806;10910;3039;4527;1056;232;1300;357;399
4894;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2033;22232;;22232;11224;9066;1129;214;815;11008;3018;4629;1076;229;1310;350;396
4895;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2034;22235;;22235;11227;9077;1118;213;819;11008;3013;4633;1077;221;1310;355;399
4896;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2035;22297;;22297;11242;9076;1128;215;823;11055;3003;4674;1092;224;1316;351;395
4897;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2036;22320;;22320;11273;9095;1136;215;827;11047;2995;4663;1101;226;1318;349;395
4898;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2037;22329;;22329;11303;9112;1143;215;833;11026;2988;4634;1111;226;1321;348;398
4899;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2038;22326;;22326;11328;9128;1150;214;836;10998;2986;4600;1120;225;1322;345;400
4900;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2039;22326;;22326;11350;9142;1156;213;839;10976;2986;4570;1128;225;1324;340;403
4901;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2040;22342;;22342;11372;9157;1160;213;842;10970;2989;4555;1133;225;1325;338;405
4902;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2041;22367;;22367;11392;9170;1165;213;844;10975;2995;4553;1139;224;1325;333;406
4903;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2042;22407;;22407;11413;9183;1169;213;848;10994;3001;4563;1143;224;1326;330;407
4904;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2043;22448;;22448;11432;9197;1172;213;850;11016;3008;4576;1149;223;1327;325;408
4905;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2044;22483;;22483;11450;9210;1174;212;854;11033;3013;4587;1156;223;1327;323;404
4906;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2045;22523;;22523;11469;9224;1178;211;856;11054;3018;4597;1162;223;1328;321;405
4907;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2046;22565;;22565;11489;9239;1180;211;859;11076;3023;4609;1169;223;1328;319;405
4908;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2047;22602;;22602;11508;9253;1183;210;862;11094;3027;4620;1176;221;1328;318;404
4909;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2048;22637;;22637;11527;9267;1185;210;865;11110;3031;4627;1182;221;1329;316;404
4910;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2049;22667;;22667;11545;9281;1187;210;867;11122;3034;4635;1186;220;1329;314;404
4911;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2050;22703;;22703;11564;9295;1189;210;870;11139;3038;4644;1193;220;1329;312;403
4912;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2051;22738;;22738;11580;9308;1191;209;872;11158;3042;4653;1200;220;1329;311;403
4913;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2052;22771;;22771;11598;9321;1193;209;875;11173;3045;4661;1205;220;1329;310;403
4914;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2053;22804;;22804;11614;9334;1194;209;877;11190;3048;4669;1211;220;1330;310;402
4915;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2054;22836;;22836;11631;9346;1196;209;880;11205;3052;4677;1217;219;1330;309;401
4916;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2055;22862;;22862;11647;9358;1198;209;882;11215;3054;4683;1221;218;1330;308;401
4917;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2056;22890;;22890;11662;9370;1199;209;884;11228;3057;4690;1225;219;1330;307;400
4918;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2057;22916;;22916;11678;9382;1201;208;887;11238;3060;4697;1227;219;1330;306;399
4919;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2058;22945;;22945;11693;9394;1202;208;889;11252;3062;4704;1235;218;1330;305;398
4920;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2059;22969;;22969;11707;9404;1204;208;891;11262;3065;4710;1238;218;1330;304;397
4921;Mannen en Vrouwen;20 jaar;1e generatie allochtonen;2060;22992;;22992;11722;9415;1205;208;894;11270;3067;4715;1241;217;1331;303;396
4922;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2015;34226;;34226;9627;5437;1130;1797;1263;24599;2436;2675;894;5737;1662;4613;6582
4923;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2016;33729;;33729;9530;5475;1321;1564;1170;24199;2492;2981;880;5622;1568;4505;6151
4924;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2017;33955;;33957;9428;5562;1314;1442;1110;24529;2513;3008;994;5818;1457;4397;6342
4925;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2018;35066;;35066;9278;5642;1302;1236;1098;25788;2732;3382;993;6056;1466;4539;6620
4926;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2019;36648;;36648;9553;5775;1484;1209;1085;27095;2960;3803;1076;6430;1591;4539;6696
4927;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2020;37625;;37626;9935;6051;1706;1077;1101;27691;3182;3971;1118;6594;1694;4719;6413
4928;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2021;39460;;39461;10230;6321;1801;1094;1014;29231;3460;4361;1219;7211;1753;4727;6500
4929;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2022;39521;;39520;10236;6232;2006;937;1061;29284;3569;4435;1275;7167;1860;4689;6289
4930;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2023;39446;;39445;10255;6435;1949;915;956;29190;3634;4400;1326;7369;1925;4447;6089
4931;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2024;39334;;39334;10260;6467;1963;931;899;29074;3635;4475;1344;7620;1859;4246;5895
4932;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2025;39068;;39068;10323;6498;1949;911;965;28745;3570;4699;1348;7655;1758;3995;5720
4933;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2026;38369;;38369;9944;6440;1924;844;736;28425;3449;4625;1453;7772;1741;3714;5671
4934;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2027;37836;;37837;9971;6471;1945;788;767;27866;3386;4743;1453;7540;1743;3596;5405
4935;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2028;37460;;37460;10044;6596;1837;820;791;27416;3403;4765;1474;7333;1847;3423;5171
4936;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2029;37932;;37933;10513;6973;1985;775;780;27420;3554;4776;1536;7352;1881;3385;4936
4937;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2030;37800;;37800;11005;7507;1968;773;757;26795;3668;4870;1543;7058;1795;3287;4574
4938;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2031;38241;;38240;11228;7626;2103;776;723;27012;3866;5027;1648;6875;1826;3151;4619
4939;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2032;37453;;37452;11077;7551;2041;732;753;26375;3816;5089;1708;6683;1716;2962;4401
4940;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2033;37111;;37110;11209;7743;2019;715;732;25901;3845;5318;1668;6380;1691;2708;4291
4941;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2034;35840;;35839;11300;7906;1971;671;752;24539;3703;5109;1623;5956;1710;2514;3924
4942;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2035;36842;;36842;12117;8699;1996;670;752;24725;3671;5425;1687;5820;1696;2563;3863
4943;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2036;37071;;37072;12524;9116;2023;654;731;24548;3697;5746;1748;5479;1715;2506;3657
4944;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2037;37481;;37481;12930;9518;2051;638;723;24551;3725;6109;1811;5218;1735;2433;3520
4945;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2038;37873;;37872;13332;9900;2081;624;727;24540;3752;6476;1874;4952;1748;2356;3382
4946;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2039;38239;;38238;13734;10262;2118;612;742;24504;3771;6782;1936;4699;1760;2294;3262
4947;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2040;38553;;38553;14116;10587;2163;600;766;24437;3779;7004;1999;4471;1776;2243;3165
4948;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2041;38746;;38747;14456;10869;2206;589;792;24291;3775;7149;2059;4254;1789;2190;3075
4949;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2042;38890;;38891;14752;11108;2249;577;818;24139;3772;7250;2120;4058;1800;2140;2999
4950;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2043;39013;;39014;15006;11303;2290;568;845;24008;3777;7338;2176;3886;1810;2092;2929
4951;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2044;39144;;39144;15222;11461;2329;558;874;23922;3791;7410;2225;3751;1821;2052;2872
4952;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2045;39290;;39290;15404;11586;2368;549;901;23886;3807;7472;2276;3651;1831;2015;2834
4953;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2046;39455;;39455;15571;11689;2406;550;926;23884;3833;7526;2317;3584;1839;1980;2805
4954;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2047;39637;;39637;15726;11781;2445;551;949;23911;3864;7574;2358;3539;1847;1951;2778
4955;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2048;39804;;39805;15853;11846;2483;551;973;23952;3900;7620;2397;3506;1856;1922;2751
4956;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2049;39968;;39969;15977;11908;2521;552;996;23992;3940;7658;2432;3482;1863;1894;2723
4957;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2050;40116;;40114;16087;11961;2555;552;1019;24027;3979;7696;2464;3460;1870;1868;2690
4958;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2051;40248;;40248;16183;12002;2591;551;1039;24065;4017;7740;2494;3444;1876;1842;2652
4959;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2052;40381;;40380;16283;12049;2623;551;1060;24097;4055;7784;2520;3427;1880;1819;2612
4960;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2053;40490;;40489;16364;12085;2653;549;1077;24125;4091;7832;2543;3409;1885;1795;2570
4961;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2054;40593;;40592;16449;12122;2683;548;1096;24143;4125;7880;2567;3386;1888;1773;2524
4962;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2055;40674;;40674;16527;12157;2711;546;1113;24147;4157;7926;2588;3356;1889;1751;2480
4963;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2056;40732;;40732;16598;12185;2738;544;1131;24134;4185;7971;2608;3320;1891;1729;2430
4964;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2057;40784;;40783;16666;12214;2762;542;1148;24117;4213;8019;2628;3276;1893;1708;2380
4965;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2058;40818;;40817;16735;12244;2786;541;1164;24082;4235;8065;2648;3227;1894;1685;2328
4966;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2059;40849;;40849;16808;12276;2809;539;1184;24041;4257;8108;2667;3170;1896;1666;2277
4967;Mannen en Vrouwen;20 jaar;2e generatie allochtonen;2060;40886;;40885;16879;12312;2830;537;1200;24006;4275;8159;2687;3107;1898;1648;2232
4968;Mannen en Vrouwen;20 jaar;2;2015;14333;;14333;7920;4725;465;1548;1182;6413;1256;804;652;564;859;1499;779
4969;Mannen en Vrouwen;20 jaar;2;2016;14299;;14299;7719;4770;513;1326;1110;6580;1264;935;636;523;838;1545;839
4970;Mannen en Vrouwen;20 jaar;2;2017;14279;;14282;7550;4793;505;1213;1039;6732;1232;912;743;575;790;1587;893
4971;Mannen en Vrouwen;20 jaar;2;2018;14761;;14760;7517;4889;568;1026;1034;7243;1312;1016;713;605;817;1735;1045
4972;Mannen en Vrouwen;20 jaar;2;2019;15635;;15633;7695;5026;636;1012;1021;7938;1376;1147;818;738;813;1823;1223
4973;Mannen en Vrouwen;20 jaar;2;2020;16147;;16148;7870;5262;681;898;1029;8278;1444;1178;795;801;841;1870;1349
4974;Mannen en Vrouwen;20 jaar;2;2021;16981;;16982;7968;5431;685;913;939;9014;1516;1291;862;965;842;2026;1512
4975;Mannen en Vrouwen;20 jaar;2;2022;17458;;17457;7929;5331;845;776;977;9528;1482;1405;924;1098;885;2056;1678
