ID;BedrijfstakkenBranchesSBI2008;Perioden;BeloningVanWerknemers_1;BeloningSeizoengecorrigeerd_2;Lonen_3;LonenSeizoengecorrigeerd_4;SocialePremiesTLVWerkgevers_5;SocialePremiesSeizoengecorrigeerd_6;BeloningVanWerknemersPerArbeidsjaar_7;LonenPerArbeidsjaar_8;TotaalBanen_9;Mannen_10;Vrouwen_11;GewerkteUren_12;Arbeidsjaren_13
0;A-U Alle economische activiteiten;1995 1e kwartaal;35907.0;37661.0;30563.0;32341.0;5344.0;5320.0;7.34;6.25;6228;3651;2577;2196;4893
1;A-U Alle economische activiteiten;1995 2e kwartaal;44126.0;38760.0;37836.0;33240.0;6290.0;5519.0;8.84;7.58;6369;3727;2641;2057;4993
2;A-U Alle economische activiteiten;1995 3e kwartaal;36489.0;39351.0;31452.0;33672.0;5037.0;5679.0;7.21;6.21;6463;3776;2687;1892;5063
3;A-U Alle economische activiteiten;1995 4e kwartaal;39315.0;40065.0;33618.0;34216.0;5697.0;5849.0;7.78;6.65;6445;3764;2681;2358;5053
4;A-U Alle economische activiteiten;1995;155837.0;;133469.0;;22368.0;;31.16;26.69;6376;3730;2647;8503;5001
5;A-U Alle economische activiteiten;1996 1e kwartaal;37524.0;39323.0;31911.0;33728.0;5613.0;5595.0;7.51;6.39;6380;3744;2636;2242;4997
6;A-U Alle economische activiteiten;1996 2e kwartaal;45846.0;40256.0;39236.0;34467.0;6610.0;5788.0;8.98;7.68;6536;3831;2705;2103;5106
7;A-U Alle economische activiteiten;1996 3e kwartaal;37824.0;40804.0;32553.0;34849.0;5271.0;5955.0;7.32;6.3;6626;3877;2749;1932;5170
8;A-U Alle economische activiteiten;1996 4e kwartaal;40626.0;41437.0;34694.0;35350.0;5932.0;6087.0;7.89;6.74;6590;3857;2733;2403;5150
9;A-U Alle economische activiteiten;1996;161820.0;;138394.0;;23426.0;;31.69;27.11;6533;3827;2706;8681;5106
10;A-U Alle economische activiteiten;1997 1e kwartaal;39867.0;41718.0;34051.0;35916.0;5816.0;5802.0;7.75;6.62;6559;3841;2718;2297;5142
11;A-U Alle economische activiteiten;1997 2e kwartaal;48342.0;42394.0;41543.0;36458.0;6799.0;5936.0;9.19;7.89;6731;3934;2797;2236;5263
12;A-U Alle economische activiteiten;1997 3e kwartaal;39955.0;43128.0;34496.0;36947.0;5459.0;6181.0;7.47;6.45;6847;3995;2852;1991;5346
13;A-U Alle economische activiteiten;1997 4e kwartaal;43058.0;43982.0;36889.0;37658.0;6169.0;6324.0;8.08;6.92;6811;3974;2837;2408;5328
14;A-U Alle economische activiteiten;1997;171222.0;;146979.0;;24243.0;;32.49;27.89;6737;3936;2801;8933;5270
15;A-U Alle economische activiteiten;1998 1e kwartaal;42929.0;44848.0;34568.0;36363.0;8361.0;8485.0;8.06;6.49;6808;3958;2850;2403;5329
16;A-U Alle economische activiteiten;1998 2e kwartaal;52055.0;45597.0;41962.0;36766.0;10093.0;8831.0;9.53;7.69;6993;4060;2933;2255;5460
17;A-U Alle economische activiteiten;1998 3e kwartaal;42896.0;46346.0;34756.0;37264.0;8140.0;9082.0;7.75;6.28;7093;4114;2979;2045;5532
18;A-U Alle economische activiteiten;1998 4e kwartaal;46174.0;47263.0;37005.0;37897.0;9169.0;9366.0;8.38;6.72;7049;4089;2960;2474;5509
19;A-U Alle economische activiteiten;1998;184054.0;;148291.0;;35763.0;;33.73;27.17;6986;4055;2930;9176;5457
20;A-U Alle economische activiteiten;1999 1e kwartaal;46028.0;48011.0;37076.0;38881.0;8952.0;9130.0;8.36;6.74;7056;4068;2988;2448;5504
21;A-U Alle economische activiteiten;1999 2e kwartaal;55875.0;48895.0;45254.0;39606.0;10621.0;9289.0;9.91;8.03;7240;4171;3069;2310;5636
22;A-U Alle economische activiteiten;1999 3e kwartaal;45950.0;49682.0;37269.0;40039.0;8681.0;9643.0;8.06;6.54;7329;4217;3112;2082;5698
23;A-U Alle economische activiteiten;1999 4e kwartaal;49491.0;50756.0;39762.0;40835.0;9729.0;9920.0;8.72;7.01;7282;4190;3092;2604;5674
24;A-U Alle economische activiteiten;1999;197344.0;;159361.0;;37983.0;;35.07;28.32;7227;4161;3065;9444;5628
25;A-U Alle economische activiteiten;2000 1e kwartaal;49787.0;51900.0;40073.0;41967.0;9714.0;9934.0;8.86;7.13;7232;4145;3088;2611;5622
26;A-U Alle economische activiteiten;2000 2e kwartaal;60048.0;52506.0;48503.0;42406.0;11545.0;10100.0;10.43;8.42;7423;4248;3175;2414;5758
27;A-U Alle economische activiteiten;2000 3e kwartaal;49292.0;53334.0;39852.0;42876.0;9440.0;10458.0;8.47;6.84;7516;4292;3224;2087;5823
28;A-U Alle economische activiteiten;2000 4e kwartaal;52676.0;54063.0;42290.0;43469.0;10386.0;10594.0;9.09;7.3;7467;4262;3206;2537;5797
29;A-U Alle economische activiteiten;2000;211803.0;;170718.0;;41085.0;;36.84;29.69;7410;4237;3173;9648;5750
30;A-U Alle economische activiteiten;2001 1e kwartaal;53530.0;55883.0;42780.0;44862.0;10750.0;11020.0;9.26;7.4;7415;4220;3195;2626;5782
31;A-U Alle economische activiteiten;2001 2e kwartaal;64521.0;56318.0;51932.0;45340.0;12589.0;10978.0;10.99;8.84;7581;4301;3280;2425;5873
32;A-U Alle economische activiteiten;2001 3e kwartaal;53000.0;57431.0;42835.0;46161.0;10165.0;11270.0;8.97;7.25;7658;4331;3326;2148;5911
33;A-U Alle economische activiteiten;2001 4e kwartaal;56338.0;57758.0;45060.0;46244.0;11279.0;11515.0;9.6;7.68;7581;4280;3301;2635;5867
34;A-U Alle economische activiteiten;2001;227390.0;;182607.0;;44783.0;;38.81;31.17;7559;4283;3275;9833;5858
35;A-U Alle economische activiteiten;2002 1e kwartaal;56424.0;59112.0;44537.0;46895.0;11887.0;12217.0;9.71;7.66;7510;4223;3286;2598;5813
36;A-U Alle economische activiteiten;2002 2e kwartaal;68212.0;59406.0;54109.0;47136.0;14103.0;12270.0;11.62;9.22;7639;4287;3353;2417;5871
37;A-U Alle economische activiteiten;2002 3e kwartaal;55129.0;59946.0;44029.0;47581.0;11100.0;12365.0;9.37;7.48;7684;4301;3384;2176;5886
38;A-U Alle economische activiteiten;2002 4e kwartaal;59060.0;60362.0;46869.0;47933.0;12190.0;12429.0;10.13;8.04;7595;4243;3352;2621;5832
39;A-U Alle economische activiteiten;2002;238825.0;;189544.0;;49281.0;;40.82;32.4;7607;4263;3344;9812;5850
40;A-U Alle economische activiteiten;2003 1e kwartaal;57611.0;60691.0;45357.0;48025.0;12254.0;12666.0;9.99;7.87;7502;4185;3317;2600;5766
41;A-U Alle economische activiteiten;2003 2e kwartaal;70670.0;61347.0;55752.0;48405.0;14918.0;12942.0;12.16;9.59;7607;4238;3369;2377;5811
42;A-U Alle economische activiteiten;2003 3e kwartaal;56485.0;61634.0;44773.0;48544.0;11712.0;13090.0;9.74;7.72;7620;4239;3381;2159;5797
43;A-U Alle economische activiteiten;2003 4e kwartaal;60986.0;62080.0;47917.0;48824.0;13068.0;13256.0;10.64;8.36;7511;4172;3339;2590;5732
44;A-U Alle economische activiteiten;2003;245752.0;;193799.0;;51953.0;;42.55;33.55;7560;4209;3352;9726;5776
45;A-U Alle economische activiteiten;2004 1e kwartaal;58895.0;62351.0;45835.0;48733.0;13060.0;13618.0;10.39;8.08;7395;4093;3301;2563;5671
46;A-U Alle economische activiteiten;2004 2e kwartaal;72523.0;62757.0;56531.0;48915.0;15991.0;13842.0;12.68;9.88;7501;4151;3350;2309;5720
47;A-U Alle economische activiteiten;2004 3e kwartaal;57391.0;62843.0;44967.0;48929.0;12425.0;13913.0;10.02;7.85;7544;4171;3373;2104;5729
48;A-U Alle economische activiteiten;2004 4e kwartaal;62221.0;63080.0;48315.0;49071.0;13906.0;14009.0;10.96;8.51;7450;4113;3336;2604;5678
49;A-U Alle economische activiteiten;2004;251030.0;;195648.0;;55382.0;;44.05;34.33;7472;4132;3340;9580;5699
50;A-U Alle economische activiteiten;2005 1e kwartaal;59192.0;62866.0;46168.0;49191.0;13025.0;13675.0;10.51;8.2;7415;4077;3338;2521;5631
51;A-U Alle economische activiteiten;2005 2e kwartaal;73646.0;63583.0;57528.0;49662.0;16118.0;13921.0;12.92;10.09;7528;4134;3393;2383;5700
52;A-U Alle economische activiteiten;2005 3e kwartaal;58475.0;64227.0;45932.0;50149.0;12544.0;14079.0;10.23;8.03;7563;4151;3412;2108;5717
53;A-U Alle economische activiteiten;2005 4e kwartaal;63250.0;63887.0;49384.0;50010.0;13866.0;13877.0;11.13;8.69;7482;4102;3380;2542;5682
54;A-U Alle economische activiteiten;2005;254563.0;;199011.0;;55552.0;;44.8;35.02;7497;4116;3381;9554;5683
55;A-U Alle economische activiteiten;2006 1e kwartaal;60772.0;64648.0;47443.0;50616.0;13329.0;14032.0;10.68;8.34;7498;4132;3365;2624;5691
56;A-U Alle economische activiteiten;2006 2e kwartaal;76388.0;65929.0;59898.0;51685.0;16491.0;14244.0;13.25;10.39;7615;4199;3416;2385;5767
57;A-U Alle economische activiteiten;2006 3e kwartaal;60347.0;66520.0;47532.0;52103.0;12815.0;14417.0;10.39;8.19;7686;4235;3451;2115;5806
58;A-U Alle economische activiteiten;2006 4e kwartaal;67418.0;67828.0;52672.0;53141.0;14746.0;14687.0;11.57;9.04;7707;4238;3469;2581;5827
59;A-U Alle economische activiteiten;2006;264925.0;;207545.0;;57380.0;;45.89;35.95;7626;4201;3425;9704;5773
60;A-U Alle economische activiteiten;2007 1e kwartaal;64342.0;68482.0;50375.0;53767.0;13967.0;14715.0;11.1;8.69;7682;4223;3459;2649;5796
61;A-U Alle economische activiteiten;2007 2e kwartaal;80108.0;69136.0;62973.0;54330.0;17136.0;14807.0;13.54;10.64;7839;4310;3529;2454;5917
62;A-U Alle economische activiteiten;2007 3e kwartaal;63724.0;70420.0;50306.0;55299.0;13417.0;15121.0;10.7;8.44;7918;4350;3568;2180;5957
63;A-U Alle economische activiteiten;2007 4e kwartaal;72135.0;72271.0;56505.0;56763.0;15630.0;15508.0;12.13;9.5;7903;4334;3569;2662;5948
64;A-U Alle economische activiteiten;2007;280309.0;;220159.0;;60150.0;;47.47;37.28;7837;4305;3532;9946;5905
65;A-U Alle economische activiteiten;2008 1e kwartaal;68384.0;72893.0;53378.0;57074.0;15006.0;15819.0;11.48;8.96;7893;4313;3580;2706;5956
66;A-U Alle economische activiteiten;2008 2e kwartaal;84767.0;73189.0;66430.0;57325.0;18337.0;15863.0;14.02;10.99;7997;4372;3625;2531;6046
67;A-U Alle economische activiteiten;2008 3e kwartaal;66714.0;73935.0;52533.0;57916.0;14181.0;16019.0;11.04;8.7;8021;4382;3640;2229;6041
68;A-U Alle economische activiteiten;2008 4e kwartaal;74851.0;74700.0;58409.0;58435.0;16442.0;16265.0;12.46;9.72;7978;4346;3632;2715;6010
69;A-U Alle economische activiteiten;2008;294716.0;;230750.0;;63966.0;;49.01;38.37;7972;4353;3619;10181;6013
70;A-U Alle economische activiteiten;2009 1e kwartaal;69774.0;74604.0;54475.0;58438.0;15299.0;16166.0;11.71;9.14;7907;4281;3627;2666;5959
71;A-U Alle economische activiteiten;2009 2e kwartaal;86443.0;74583.0;67725.0;58412.0;18718.0;16171.0;14.45;11.32;7937;4294;3644;2450;5982
72;A-U Alle economische activiteiten;2009 3e kwartaal;67111.0;74537.0;52751.0;58285.0;14360.0;16251.0;11.32;8.9;7909;4276;3633;2194;5930
73;A-U Alle economische activiteiten;2009 4e kwartaal;75160.0;74764.0;58619.0;58434.0;16541.0;16330.0;12.76;9.95;7867;4241;3626;2719;5890
74;A-U Alle economische activiteiten;2009;298488.0;;233570.0;;64918.0;;50.25;39.32;7905;4273;3632;10028;5940
75;A-U Alle economische activiteiten;2010 1e kwartaal;69289.0;74270.0;53901.0;57998.0;15388.0;16272.0;11.86;9.23;7768;4164;3604;2631;5841
76;A-U Alle economische activiteiten;2010 2e kwartaal;87161.0;75106.0;68099.0;58679.0;19062.0;16426.0;14.71;11.49;7888;4235;3653;2397;5927
77;A-U Alle economische activiteiten;2010 3e kwartaal;67706.0;75268.0;53184.0;58806.0;14522.0;16461.0;11.45;9.0;7910;4247;3662;2183;5911
78;A-U Alle economische activiteiten;2010 4e kwartaal;76335.0;75848.0;59368.0;59068.0;16967.0;16780.0;12.96;10.08;7880;4224;3655;2732;5890
79;A-U Alle economische activiteiten;2010;300491.0;;234552.0;;65939.0;;51.0;39.81;7862;4218;3644;9943;5892
80;A-U Alle economische activiteiten;2011 1e kwartaal;71174.0;76299.0;55349.0;59590.0;15825.0;16709.0;12.14;9.44;7824;4182;3641;2687;5864
81;A-U Alle economische activiteiten;2011 2e kwartaal;88771.0;76447.0;69312.0;59717.0;19459.0;16731.0;14.91;11.65;7941;4251;3690;2448;5951
82;A-U Alle economische activiteiten;2011 3e kwartaal;68866.0;76545.0;54066.0;59790.0;14800.0;16755.0;11.62;9.13;7946;4256;3690;2192;5925
83;A-U Alle economische activiteiten;2011 4e kwartaal;77404.0;76923.0;60176.0;59806.0;17228.0;17118.0;13.12;10.2;7907;4226;3681;2670;5900
84;A-U Alle economische activiteiten;2011;306215.0;;238903.0;;67312.0;;51.81;40.42;7905;4229;3676;9997;5910
85;A-U Alle economische activiteiten;2012 1e kwartaal;72027.0;77202.0;55476.0;59748.0;16551.0;17454.0;12.33;9.5;7806;4151;3655;2699;5842
86;A-U Alle economische activiteiten;2012 2e kwartaal;89639.0;77224.0;69316.0;59745.0;20323.0;17479.0;15.18;11.74;7891;4199;3692;2426;5905
87;A-U Alle economische activiteiten;2012 3e kwartaal;69608.0;77323.0;54170.0;59913.0;15438.0;17410.0;11.87;9.24;7874;4190;3683;2139;5862
88;A-U Alle economische activiteiten;2012 4e kwartaal;77916.0;77441.0;60060.0;59616.0;17856.0;17825.0;13.38;10.31;7818;4153;3665;2650;5825
89;A-U Alle economische activiteiten;2012;309190.0;;239022.0;;70168.0;;52.78;40.8;7847;4173;3674;9913;5858
90;A-U Alle economische activiteiten;2013 1e kwartaal;72614.0;77808.0;55594.0;59890.0;17020.0;17918.0;12.65;9.68;7685;4067;3619;2579;5742
91;A-U Alle economische activiteiten;2013 2e kwartaal;90063.0;77614.0;69254.0;59716.0;20809.0;17898.0;15.54;11.95;7754;4109;3645;2379;5794
92;A-U Alle economische activiteiten;2013 3e kwartaal;70035.0;77754.0;53998.0;59771.0;16037.0;17983.0;12.21;9.41;7714;4094;3620;2129;5736
93;A-U Alle economische activiteiten;2013 4e kwartaal;77793.0;77329.0;60640.0;60109.0;17153.0;17220.0;13.6;10.6;7690;4082;3608;2604;5722
94;A-U Alle economische activiteiten;2013;310505.0;;239486.0;;71019.0;;54.02;41.66;7711;4088;3623;9691;5748
95;A-U Alle economische activiteiten;2014 1e kwartaal;;;;;;;;;7573;4006;3567;2549;5653
96;A Landbouw, bosbouw en visserij;1995 1e kwartaal;387.0;420.0;334.0;365.0;53.0;55.0;6.07;5.25;91;64;28;30;64
97;A Landbouw, bosbouw en visserij;1995 2e kwartaal;487.0;422.0;422.0;367.0;65.0;55.0;6.62;5.73;105;74;32;28;74
98;A Landbouw, bosbouw en visserij;1995 3e kwartaal;419.0;425.0;365.0;368.0;54.0;57.0;5.16;4.49;116;81;35;34;81
99;A Landbouw, bosbouw en visserij;1995 4e kwartaal;400.0;425.0;346.0;367.0;54.0;59.0;5.69;4.93;101;70;30;29;70
100;A Landbouw, bosbouw en visserij;1995;1692.0;;1466.0;;226.0;;23.45;20.32;103;72;31;121;72
101;A Landbouw, bosbouw en visserij;1996 1e kwartaal;401.0;434.0;346.0;377.0;55.0;57.0;6.33;5.47;92;64;28;29;63
102;A Landbouw, bosbouw en visserij;1996 2e kwartaal;507.0;440.0;438.0;382.0;68.0;58.0;6.87;5.94;107;75;32;28;74
103;A Landbouw, bosbouw en visserij;1996 3e kwartaal;436.0;443.0;379.0;383.0;57.0;60.0;5.35;4.65;118;82;36;35;81
104;A Landbouw, bosbouw en visserij;1996 4e kwartaal;416.0;442.0;360.0;381.0;56.0;61.0;5.91;5.11;102;71;31;29;70
105;A Landbouw, bosbouw en visserij;1996;1759.0;;1523.0;;236.0;;24.36;21.09;105;73;32;122;72
106;A Landbouw, bosbouw en visserij;1997 1e kwartaal;412.0;446.0;356.0;388.0;56.0;59.0;6.36;5.49;96;65;31;30;65
107;A Landbouw, bosbouw en visserij;1997 2e kwartaal;524.0;456.0;453.0;395.0;71.0;61.0;7.01;6.06;111;75;36;30;75
108;A Landbouw, bosbouw en visserij;1997 3e kwartaal;455.0;463.0;394.0;400.0;60.0;63.0;5.46;4.74;123;84;40;35;83
109;A Landbouw, bosbouw en visserij;1997 4e kwartaal;441.0;467.0;381.0;402.0;60.0;66.0;6.03;5.21;108;73;35;29;73
110;A Landbouw, bosbouw en visserij;1997;1832.0;;1584.0;;248.0;;24.77;21.41;109;74;35;124;74
111;A Landbouw, bosbouw en visserij;1998 1e kwartaal;438.0;473.0;358.0;388.0;81.0;85.0;6.65;5.43;97;63;33;31;66
112;A Landbouw, bosbouw en visserij;1998 2e kwartaal;549.0;479.0;446.0;389.0;104.0;89.0;7.18;5.83;112;73;39;30;76
113;A Landbouw, bosbouw en visserij;1998 3e kwartaal;476.0;486.0;388.0;393.0;88.0;92.0;5.55;4.52;126;82;43;36;86
114;A Landbouw, bosbouw en visserij;1998 4e kwartaal;470.0;495.0;379.0;399.0;90.0;96.0;6.19;5.0;111;73;38;30;76
115;A Landbouw, bosbouw en visserij;1998;1933.0;;1570.0;;363.0;;25.43;20.66;111;73;38;128;76
116;A Landbouw, bosbouw en visserij;1999 1e kwartaal;471.0;508.0;379.0;410.0;92.0;97.0;6.74;5.42;104;67;37;32;70
117;A Landbouw, bosbouw en visserij;1999 2e kwartaal;581.0;508.0;470.0;413.0;110.0;95.0;7.29;5.9;118;76;42;31;80
118;A Landbouw, bosbouw en visserij;1999 3e kwartaal;507.0;517.0;410.0;416.0;97.0;101.0;5.69;4.6;132;85;47;37;89
119;A Landbouw, bosbouw en visserij;1999 4e kwartaal;505.0;530.0;404.0;424.0;100.0;106.0;6.42;5.14;117;75;41;32;79
120;A Landbouw, bosbouw en visserij;1999;2063.0;;1663.0;;400.0;;26.02;20.97;118;76;42;132;79
121;A Landbouw, bosbouw en visserij;2000 1e kwartaal;494.0;534.0;396.0;429.0;98.0;104.0;6.99;5.6;104;68;36;35;71
122;A Landbouw, bosbouw en visserij;2000 2e kwartaal;615.0;541.0;491.0;432.0;125.0;108.0;7.73;6.16;117;76;40;31;80
123;A Landbouw, bosbouw en visserij;2000 3e kwartaal;530.0;540.0;425.0;431.0;105.0;109.0;5.94;4.77;131;86;45;37;89
124;A Landbouw, bosbouw en visserij;2000 4e kwartaal;523.0;548.0;416.0;435.0;106.0;113.0;6.61;5.26;116;76;40;30;79
125;A Landbouw, bosbouw en visserij;2000;2162.0;;1728.0;;434.0;;27.14;21.7;117;76;40;133;80
126;A Landbouw, bosbouw en visserij;2001 1e kwartaal;532.0;576.0;422.0;460.0;110.0;117.0;7.08;5.62;111;73;38;35;75
127;A Landbouw, bosbouw en visserij;2001 2e kwartaal;651.0;574.0;516.0;456.0;135.0;118.0;8.03;6.36;124;81;43;32;81
128;A Landbouw, bosbouw en visserij;2001 3e kwartaal;574.0;583.0;459.0;463.0;115.0;119.0;6.44;5.15;138;89;49;39;89
129;A Landbouw, bosbouw en visserij;2001 4e kwartaal;570.0;595.0;453.0;471.0;117.0;123.0;7.23;5.75;119;78;42;33;79
130;A Landbouw, bosbouw en visserij;2001;2327.0;;1850.0;;477.0;;28.72;22.83;123;80;43;138;81
131;A Landbouw, bosbouw en visserij;2002 1e kwartaal;563.0;615.0;440.0;483.0;124.0;132.0;7.5;5.86;110;73;37;34;75
132;A Landbouw, bosbouw en visserij;2002 2e kwartaal;705.0;623.0;553.0;489.0;153.0;134.0;8.57;6.71;124;82;43;32;82
133;A Landbouw, bosbouw en visserij;2002 3e kwartaal;630.0;636.0;496.0;499.0;134.0;138.0;7.0;5.51;138;90;49;40;90
134;A Landbouw, bosbouw en visserij;2002 4e kwartaal;613.0;636.0;481.0;498.0;132.0;139.0;7.78;6.1;118;77;40;33;79
135;A Landbouw, bosbouw en visserij;2002;2511.0;;1969.0;;542.0;;30.8;24.15;123;81;42;139;82
136;A Landbouw, bosbouw en visserij;2003 1e kwartaal;577.0;636.0;442.0;490.0;135.0;146.0;7.94;6.08;106;71;36;34;73
137;A Landbouw, bosbouw en visserij;2003 2e kwartaal;723.0;638.0;554.0;489.0;169.0;149.0;9.06;6.94;120;79;41;31;80
138;A Landbouw, bosbouw en visserij;2003 3e kwartaal;639.0;645.0;491.0;492.0;148.0;152.0;7.37;5.66;133;87;46;39;87
139;A Landbouw, bosbouw en visserij;2003 4e kwartaal;616.0;636.0;471.0;486.0;145.0;150.0;8.12;6.21;113;75;38;32;76
140;A Landbouw, bosbouw en visserij;2003;2555.0;;1958.0;;597.0;;32.44;24.86;118;78;40;135;79
141;A Landbouw, bosbouw en visserij;2004 1e kwartaal;562.0;626.0;430.0;481.0;132.0;145.0;8.02;6.14;107;71;35;33;70
142;A Landbouw, bosbouw en visserij;2004 2e kwartaal;721.0;635.0;552.0;487.0;169.0;149.0;9.44;7.23;118;79;40;30;76
143;A Landbouw, bosbouw en visserij;2004 3e kwartaal;626.0;631.0;481.0;482.0;145.0;149.0;7.3;5.61;134;87;47;38;86
144;A Landbouw, bosbouw en visserij;2004 4e kwartaal;618.0;634.0;472.0;486.0;146.0;149.0;8.17;6.25;115;76;39;32;76
145;A Landbouw, bosbouw en visserij;2004;2527.0;;1935.0;;592.0;;32.84;25.15;118;78;40;132;77
146;A Landbouw, bosbouw en visserij;2005 1e kwartaal;560.0;628.0;428.0;482.0;131.0;147.0;7.99;6.12;103;69;34;32;70
147;A Landbouw, bosbouw en visserij;2005 2e kwartaal;733.0;646.0;562.0;495.0;171.0;151.0;9.58;7.35;114;76;38;31;76
148;A Landbouw, bosbouw en visserij;2005 3e kwartaal;618.0;622.0;475.0;476.0;143.0;147.0;7.28;5.6;129;84;45;37;85
149;A Landbouw, bosbouw en visserij;2005 4e kwartaal;612.0;627.0;469.0;483.0;143.0;144.0;8.12;6.23;113;75;38;31;75
150;A Landbouw, bosbouw en visserij;2005;2523.0;;1935.0;;588.0;;32.9;25.23;115;76;39;132;77
151;A Landbouw, bosbouw en visserij;2006 1e kwartaal;561.0;632.0;435.0;489.0;126.0;142.0;8.09;6.28;103;69;34;33;69
152;A Landbouw, bosbouw en visserij;2006 2e kwartaal;718.0;633.0;556.0;489.0;162.0;143.0;9.48;7.34;113;75;38;30;76
153;A Landbouw, bosbouw en visserij;2006 3e kwartaal;650.0;651.0;505.0;502.0;146.0;149.0;7.44;5.78;131;86;45;38;87
154;A Landbouw, bosbouw en visserij;2006 4e kwartaal;643.0;658.0;491.0;506.0;152.0;152.0;8.37;6.39;114;76;38;31;77
155;A Landbouw, bosbouw en visserij;2006;2573.0;;1987.0;;586.0;;33.27;25.69;115;76;39;133;77
156;A Landbouw, bosbouw en visserij;2007 1e kwartaal;580.0;654.0;451.0;507.0;129.0;147.0;8.29;6.44;104;70;34;33;70
157;A Landbouw, bosbouw en visserij;2007 2e kwartaal;760.0;668.0;590.0;518.0;170.0;150.0;9.53;7.4;118;79;39;32;80
158;A Landbouw, bosbouw en visserij;2007 3e kwartaal;681.0;680.0;530.0;526.0;152.0;154.0;7.67;5.97;132;87;45;39;89
159;A Landbouw, bosbouw en visserij;2007 4e kwartaal;673.0;693.0;516.0;535.0;158.0;158.0;9.0;6.89;111;74;37;30;75
160;A Landbouw, bosbouw en visserij;2007;2695.0;;2087.0;;608.0;;34.38;26.61;116;78;39;135;78
161;A Landbouw, bosbouw en visserij;2008 1e kwartaal;615.0;693.0;478.0;537.0;137.0;155.0;8.58;6.67;106;71;35;36;72
162;A Landbouw, bosbouw en visserij;2008 2e kwartaal;789.0;692.0;612.0;536.0;177.0;155.0;10.08;7.82;114;76;38;31;78
163;A Landbouw, bosbouw en visserij;2008 3e kwartaal;698.0;694.0;543.0;537.0;155.0;157.0;8.18;6.36;124;82;42;34;85
164;A Landbouw, bosbouw en visserij;2008 4e kwartaal;661.0;685.0;505.0;527.0;156.0;157.0;9.23;7.06;105;70;34;31;72
165;A Landbouw, bosbouw en visserij;2008;2763.0;;2138.0;;625.0;;36.01;27.87;112;75;37;133;77
166;A Landbouw, bosbouw en visserij;2009 1e kwartaal;629.0;706.0;481.0;539.0;148.0;167.0;9.05;6.91;102;68;34;36;70
167;A Landbouw, bosbouw en visserij;2009 2e kwartaal;811.0;709.0;618.0;540.0;193.0;169.0;10.38;7.92;111;74;37;31;78
168;A Landbouw, bosbouw en visserij;2009 3e kwartaal;709.0;705.0;543.0;537.0;166.0;168.0;8.31;6.36;122;81;41;35;85
169;A Landbouw, bosbouw en visserij;2009 4e kwartaal;669.0;698.0;511.0;537.0;158.0;161.0;9.28;7.09;103;70;33;33;72
170;A Landbouw, bosbouw en visserij;2009;2818.0;;2153.0;;665.0;;36.94;28.22;110;73;37;134;76
171;A Landbouw, bosbouw en visserij;2010 1e kwartaal;630.0;705.0;483.0;539.0;147.0;165.0;9.32;7.15;99;66;33;35;68
172;A Landbouw, bosbouw en visserij;2010 2e kwartaal;815.0;712.0;624.0;545.0;191.0;167.0;10.76;8.24;108;72;36;30;76
173;A Landbouw, bosbouw en visserij;2010 3e kwartaal;718.0;714.0;551.0;545.0;167.0;169.0;8.59;6.59;120;79;40;34;84
174;A Landbouw, bosbouw en visserij;2010 4e kwartaal;691.0;724.0;519.0;548.0;172.0;176.0;9.59;7.22;103;70;34;32;72
175;A Landbouw, bosbouw en visserij;2010;2854.0;;2177.0;;677.0;;38.17;29.13;108;72;36;131;75
176;A Landbouw, bosbouw en visserij;2011 1e kwartaal;649.0;724.0;497.0;553.0;152.0;171.0;9.52;7.31;99;66;33;36;68
177;A Landbouw, bosbouw en visserij;2011 2e kwartaal;833.0;728.0;639.0;559.0;194.0;170.0;10.96;8.41;108;72;36;30;76
178;A Landbouw, bosbouw en visserij;2011 3e kwartaal;734.0;730.0;565.0;559.0;169.0;171.0;8.85;6.8;119;79;40;34;83
179;A Landbouw, bosbouw en visserij;2011 4e kwartaal;691.0;725.0;520.0;550.0;171.0;175.0;9.77;7.37;101;68;33;31;71
180;A Landbouw, bosbouw en visserij;2011;2907.0;;2221.0;;686.0;;39.02;29.83;107;72;36;131;74
181;A Landbouw, bosbouw en visserij;2012 1e kwartaal;659.0;733.0;500.0;554.0;159.0;179.0;9.84;7.44;98;65;33;35;67
182;A Landbouw, bosbouw en visserij;2012 2e kwartaal;835.0;731.0;628.0;550.0;207.0;181.0;11.3;8.53;106;70;35;30;74
183;A Landbouw, bosbouw en visserij;2012 3e kwartaal;736.0;732.0;557.0;552.0;179.0;180.0;9.05;6.85;116;77;40;33;81
184;A Landbouw, bosbouw en visserij;2012 4e kwartaal;700.0;733.0;521.0;550.0;179.0;183.0;9.99;7.44;101;68;33;30;70
185;A Landbouw, bosbouw en visserij;2012;2930.0;;2206.0;;724.0;;40.1;30.2;105;70;35;128;73
186;A Landbouw, bosbouw en visserij;2013 1e kwartaal;673.0;749.0;504.0;558.0;169.0;191.0;10.15;7.6;97;65;32;34;66
187;A Landbouw, bosbouw en visserij;2013 2e kwartaal;853.0;748.0;636.0;558.0;217.0;190.0;11.74;8.75;104;70;34;30;73
188;A Landbouw, bosbouw en visserij;2013 3e kwartaal;763.0;759.0;569.0;564.0;194.0;194.0;9.4;7.02;116;76;40;33;81
189;A Landbouw, bosbouw en visserij;2013 4e kwartaal;737.0;771.0;551.0;580.0;186.0;191.0;10.16;7.59;105;70;34;32;73
