ID;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;BedrijfsbestelautoS_1;KilometersBedrijfsbestelautoS_2;GemiddeldJaarkilometrage_3
2539;K Financiële dienstverlening;Noord-Holland (PV);2012;1167.0;19.8;16993.0
2540;K Financiële dienstverlening;Noord-Holland (PV);2013;1146.0;19.8;17298.0
2541;K Financiële dienstverlening;Noord-Holland (PV);2014;1056.0;19.9;18831.0
2542;K Financiële dienstverlening;Noord-Holland (PV);2015;1013.0;18.4;18116.0
2543;K Financiële dienstverlening;Noord-Holland (PV);2016;1384.0;21.4;15428.0
2544;K Financiële dienstverlening;Zuid-Holland (PV);2009;2331.0;40.6;17410.0
2545;K Financiële dienstverlening;Zuid-Holland (PV);2010;1943.0;30.2;15551.0
2546;K Financiële dienstverlening;Zuid-Holland (PV);2011;1759.0;26.7;15205.0
2547;K Financiële dienstverlening;Zuid-Holland (PV);2012;1666.0;27.1;16243.0
2548;K Financiële dienstverlening;Zuid-Holland (PV);2013;1494.0;24.3;16239.0
2549;K Financiële dienstverlening;Zuid-Holland (PV);2014;1615.0;25.2;15591.0
2550;K Financiële dienstverlening;Zuid-Holland (PV);2015;1648.0;26.0;15768.0
2551;K Financiële dienstverlening;Zuid-Holland (PV);2016;2649.0;59.5;22475.0
2552;K Financiële dienstverlening;Zeeland (PV);2009;208.0;4.3;20864.0
2553;K Financiële dienstverlening;Zeeland (PV);2010;201.0;4.1;20352.0
2554;K Financiële dienstverlening;Zeeland (PV);2011;178.0;;
2555;K Financiële dienstverlening;Zeeland (PV);2012;197.0;2.9;14792.0
2556;K Financiële dienstverlening;Zeeland (PV);2013;202.0;3.1;15575.0
2557;K Financiële dienstverlening;Zeeland (PV);2014;204.0;3.1;15052.0
2558;K Financiële dienstverlening;Zeeland (PV);2015;232.0;3.9;16794.0
2559;K Financiële dienstverlening;Zeeland (PV);2016;217.0;3.6;16503.0
2560;K Financiële dienstverlening;Noord-Brabant (PV);2009;1868.0;36.5;19533.0
2561;K Financiële dienstverlening;Noord-Brabant (PV);2010;1800.0;28.9;16063.0
2562;K Financiële dienstverlening;Noord-Brabant (PV);2011;1632.0;27.8;17020.0
2563;K Financiële dienstverlening;Noord-Brabant (PV);2012;1524.0;27.4;17954.0
2564;K Financiële dienstverlening;Noord-Brabant (PV);2013;1568.0;28.4;18118.0
2565;K Financiële dienstverlening;Noord-Brabant (PV);2014;1636.0;27.6;16878.0
2566;K Financiële dienstverlening;Noord-Brabant (PV);2015;1513.0;27.0;17835.0
2567;K Financiële dienstverlening;Noord-Brabant (PV);2016;1712.0;29.8;17416.0
2568;K Financiële dienstverlening;Limburg (PV);2009;545.0;5.9;10747.0
2569;K Financiële dienstverlening;Limburg (PV);2010;471.0;5.3;11262.0
2570;K Financiële dienstverlening;Limburg (PV);2011;481.0;8.6;17804.0
2571;K Financiële dienstverlening;Limburg (PV);2012;476.0;9.0;18994.0
2572;K Financiële dienstverlening;Limburg (PV);2013;442.0;7.3;16498.0
2573;K Financiële dienstverlening;Limburg (PV);2014;408.0;7.2;17666.0
2574;K Financiële dienstverlening;Limburg (PV);2015;410.0;6.8;16596.0
2575;K Financiële dienstverlening;Limburg (PV);2016;446.0;6.9;15458.0
2576;K Financiële dienstverlening;Niet in te delen (PV);2009;0.0;0.0;0.0
2577;K Financiële dienstverlening;Niet in te delen (PV);2010;0.0;0.0;0.0
2578;K Financiële dienstverlening;Niet in te delen (PV);2011;0.0;0.0;0.0
2579;K Financiële dienstverlening;Niet in te delen (PV);2012;0.0;0.0;0.0
2580;K Financiële dienstverlening;Niet in te delen (PV);2013;0.0;0.0;0.0
2581;K Financiële dienstverlening;Niet in te delen (PV);2014;0.0;0.0;0.0
2582;K Financiële dienstverlening;Niet in te delen (PV);2015;0.0;0.0;0.0
2583;K Financiële dienstverlening;Niet in te delen (PV);2016;0.0;0.0;0.0
2584;L Verhuur en handel van onroerend goed;Nederland;2009;8567.0;122.6;14307.0
2585;L Verhuur en handel van onroerend goed;Nederland;2010;8597.0;120.5;14014.0
2586;L Verhuur en handel van onroerend goed;Nederland;2011;8302.0;110.9;13360.0
2587;L Verhuur en handel van onroerend goed;Nederland;2012;8337.0;110.6;13271.0
2588;L Verhuur en handel van onroerend goed;Nederland;2013;8183.0;110.1;13459.0
2589;L Verhuur en handel van onroerend goed;Nederland;2014;7592.0;100.2;13200.0
2590;L Verhuur en handel van onroerend goed;Nederland;2015;7061.0;95.2;13476.0
2591;L Verhuur en handel van onroerend goed;Nederland;2016;7414.0;100.6;13567.0
2592;L Verhuur en handel van onroerend goed;Noord-Nederland (LD);2009;1225.0;18.9;15418.0
2593;L Verhuur en handel van onroerend goed;Noord-Nederland (LD);2010;1278.0;16.6;13018.0
2594;L Verhuur en handel van onroerend goed;Noord-Nederland (LD);2011;1232.0;18.3;14845.0
2595;L Verhuur en handel van onroerend goed;Noord-Nederland (LD);2012;1225.0;16.2;13265.0
2596;L Verhuur en handel van onroerend goed;Noord-Nederland (LD);2013;1216.0;16.5;13596.0
2597;L Verhuur en handel van onroerend goed;Noord-Nederland (LD);2014;1121.0;14.6;13066.0
2598;L Verhuur en handel van onroerend goed;Noord-Nederland (LD);2015;847.0;11.8;13907.0
2599;L Verhuur en handel van onroerend goed;Noord-Nederland (LD);2016;799.0;11.1;13887.0
2600;L Verhuur en handel van onroerend goed;Oost-Nederland (LD);2009;1680.0;25.6;15226.0
2601;L Verhuur en handel van onroerend goed;Oost-Nederland (LD);2010;1673.0;27.2;16268.0
2602;L Verhuur en handel van onroerend goed;Oost-Nederland (LD);2011;1727.0;23.4;13525.0
2603;L Verhuur en handel van onroerend goed;Oost-Nederland (LD);2012;1688.0;22.8;13487.0
2604;L Verhuur en handel van onroerend goed;Oost-Nederland (LD);2013;1616.0;20.9;12937.0
2605;L Verhuur en handel van onroerend goed;Oost-Nederland (LD);2014;1584.0;22.0;13914.0
2606;L Verhuur en handel van onroerend goed;Oost-Nederland (LD);2015;1545.0;21.7;14035.0
2607;L Verhuur en handel van onroerend goed;Oost-Nederland (LD);2016;1655.0;23.3;14066.0
2608;L Verhuur en handel van onroerend goed;West-Nederland (LD);2009;4005.0;57.0;14233.0
2609;L Verhuur en handel van onroerend goed;West-Nederland (LD);2010;3992.0;56.8;14231.0
2610;L Verhuur en handel van onroerend goed;West-Nederland (LD);2011;3774.0;46.7;12382.0
2611;L Verhuur en handel van onroerend goed;West-Nederland (LD);2012;3906.0;51.9;13295.0
2612;L Verhuur en handel van onroerend goed;West-Nederland (LD);2013;3892.0;53.8;13822.0
2613;L Verhuur en handel van onroerend goed;West-Nederland (LD);2014;3664.0;47.6;12992.0
2614;L Verhuur en handel van onroerend goed;West-Nederland (LD);2015;3482.0;46.4;13331.0
2615;L Verhuur en handel van onroerend goed;West-Nederland (LD);2016;3693.0;50.0;13530.0
2616;L Verhuur en handel van onroerend goed;Zuid-Nederland (LD);2009;1657.0;21.1;12734.0
2617;L Verhuur en handel van onroerend goed;Zuid-Nederland (LD);2010;1654.0;19.8;11980.0
2618;L Verhuur en handel van onroerend goed;Zuid-Nederland (LD);2011;1569.0;22.5;14363.0
2619;L Verhuur en handel van onroerend goed;Zuid-Nederland (LD);2012;1518.0;19.7;12974.0
2620;L Verhuur en handel van onroerend goed;Zuid-Nederland (LD);2013;1459.0;18.9;12955.0
2621;L Verhuur en handel van onroerend goed;Zuid-Nederland (LD);2014;1223.0;15.9;13022.0
2622;L Verhuur en handel van onroerend goed;Zuid-Nederland (LD);2015;1187.0;15.3;12867.0
2623;L Verhuur en handel van onroerend goed;Zuid-Nederland (LD);2016;1267.0;16.2;12823.0
2624;L Verhuur en handel van onroerend goed;Niet in te delen (LD);2009;0.0;0.0;0.0
2625;L Verhuur en handel van onroerend goed;Niet in te delen (LD);2010;0.0;0.0;0.0
2626;L Verhuur en handel van onroerend goed;Niet in te delen (LD);2011;0.0;0.0;0.0
2627;L Verhuur en handel van onroerend goed;Niet in te delen (LD);2012;0.0;0.0;0.0
2628;L Verhuur en handel van onroerend goed;Niet in te delen (LD);2013;0.0;0.0;0.0
2629;L Verhuur en handel van onroerend goed;Niet in te delen (LD);2014;0.0;0.0;0.0
2630;L Verhuur en handel van onroerend goed;Niet in te delen (LD);2015;0.0;0.0;0.0
2631;L Verhuur en handel van onroerend goed;Niet in te delen (LD);2016;0.0;0.0;0.0
2632;L Verhuur en handel van onroerend goed;Groningen (PV);2009;491.0;8.1;16563.0
2633;L Verhuur en handel van onroerend goed;Groningen (PV);2010;514.0;7.0;13628.0
2634;L Verhuur en handel van onroerend goed;Groningen (PV);2011;512.0;7.8;15222.0
2635;L Verhuur en handel van onroerend goed;Groningen (PV);2012;500.0;6.4;12741.0
2636;L Verhuur en handel van onroerend goed;Groningen (PV);2013;490.0;6.1;12520.0
2637;L Verhuur en handel van onroerend goed;Groningen (PV);2014;463.0;5.6;12045.0
2638;L Verhuur en handel van onroerend goed;Groningen (PV);2015;294.0;3.8;12926.0
2639;L Verhuur en handel van onroerend goed;Groningen (PV);2016;302.0;4.1;13661.0
2640;L Verhuur en handel van onroerend goed;Friesland (PV);2009;474.0;6.2;13150.0
2641;L Verhuur en handel van onroerend goed;Friesland (PV);2010;542.0;6.4;11781.0
2642;L Verhuur en handel van onroerend goed;Friesland (PV);2011;494.0;5.9;11933.0
2643;L Verhuur en handel van onroerend goed;Friesland (PV);2012;496.0;6.2;12569.0
2644;L Verhuur en handel van onroerend goed;Friesland (PV);2013;475.0;6.2;13047.0
2645;L Verhuur en handel van onroerend goed;Friesland (PV);2014;434.0;5.7;13144.0
2646;L Verhuur en handel van onroerend goed;Friesland (PV);2015;345.0;4.6;13436.0
2647;L Verhuur en handel van onroerend goed;Friesland (PV);2016;325.0;4.4;13609.0
2648;L Verhuur en handel van onroerend goed;Drenthe (PV);2009;260.0;4.6;17855.0
2649;L Verhuur en handel van onroerend goed;Drenthe (PV);2010;222.0;3.2;14222.0
2650;L Verhuur en handel van onroerend goed;Drenthe (PV);2011;226.0;4.1;18052.0
2651;L Verhuur en handel van onroerend goed;Drenthe (PV);2012;229.0;3.6;15904.0
2652;L Verhuur en handel van onroerend goed;Drenthe (PV);2013;251.0;4.2;16694.0
2653;L Verhuur en handel van onroerend goed;Drenthe (PV);2014;224.0;3.4;14981.0
2654;L Verhuur en handel van onroerend goed;Drenthe (PV);2015;208.0;3.3;15971.0
2655;L Verhuur en handel van onroerend goed;Drenthe (PV);2016;172.0;2.5;14810.0
2656;L Verhuur en handel van onroerend goed;Overijssel (PV);2009;552.0;7.5;13639.0
2657;L Verhuur en handel van onroerend goed;Overijssel (PV);2010;532.0;8.2;15502.0
2658;L Verhuur en handel van onroerend goed;Overijssel (PV);2011;567.0;5.9;10478.0
2659;L Verhuur en handel van onroerend goed;Overijssel (PV);2012;600.0;7.6;12677.0
2660;L Verhuur en handel van onroerend goed;Overijssel (PV);2013;567.0;7.1;12586.0
2661;L Verhuur en handel van onroerend goed;Overijssel (PV);2014;509.0;6.7;13116.0
2662;L Verhuur en handel van onroerend goed;Overijssel (PV);2015;475.0;6.2;13073.0
2663;L Verhuur en handel van onroerend goed;Overijssel (PV);2016;514.0;6.8;13266.0
2664;L Verhuur en handel van onroerend goed;Flevoland (PV);2009;154.0;;
2665;L Verhuur en handel van onroerend goed;Flevoland (PV);2010;154.0;3.2;21047.0
2666;L Verhuur en handel van onroerend goed;Flevoland (PV);2011;137.0;;
2667;L Verhuur en handel van onroerend goed;Flevoland (PV);2012;135.0;1.9;13868.0
2668;L Verhuur en handel van onroerend goed;Flevoland (PV);2013;119.0;1.7;14229.0
2669;L Verhuur en handel van onroerend goed;Flevoland (PV);2014;117.0;1.8;15104.0
2670;L Verhuur en handel van onroerend goed;Flevoland (PV);2015;124.0;2.1;16658.0
2671;L Verhuur en handel van onroerend goed;Flevoland (PV);2016;116.0;1.7;15056.0
2672;L Verhuur en handel van onroerend goed;Gelderland (PV);2009;974.0;14.6;15038.0
2673;L Verhuur en handel van onroerend goed;Gelderland (PV);2010;987.0;15.3;15460.0
2674;L Verhuur en handel van onroerend goed;Gelderland (PV);2011;1023.0;14.9;14576.0
2675;L Verhuur en handel van onroerend goed;Gelderland (PV);2012;953.0;13.3;13915.0
2676;L Verhuur en handel van onroerend goed;Gelderland (PV);2013;930.0;12.1;12977.0
2677;L Verhuur en handel van onroerend goed;Gelderland (PV);2014;958.0;13.6;14199.0
2678;L Verhuur en handel van onroerend goed;Gelderland (PV);2015;946.0;13.4;14186.0
2679;L Verhuur en handel van onroerend goed;Gelderland (PV);2016;1025.0;14.7;14360.0
2680;L Verhuur en handel van onroerend goed;Utrecht (PV);2009;675.0;12.4;18368.0
2681;L Verhuur en handel van onroerend goed;Utrecht (PV);2010;708.0;14.2;20050.0
2682;L Verhuur en handel van onroerend goed;Utrecht (PV);2011;639.0;9.0;14140.0
2683;L Verhuur en handel van onroerend goed;Utrecht (PV);2012;656.0;9.6;14614.0
2684;L Verhuur en handel van onroerend goed;Utrecht (PV);2013;579.0;7.6;13079.0
2685;L Verhuur en handel van onroerend goed;Utrecht (PV);2014;575.0;7.7;13365.0
2686;L Verhuur en handel van onroerend goed;Utrecht (PV);2015;569.0;8.3;14607.0
2687;L Verhuur en handel van onroerend goed;Utrecht (PV);2016;585.0;8.2;14070.0
2688;L Verhuur en handel van onroerend goed;Noord-Holland (PV);2009;1448.0;18.7;12920.0
2689;L Verhuur en handel van onroerend goed;Noord-Holland (PV);2010;1319.0;16.6;12558.0
2690;L Verhuur en handel van onroerend goed;Noord-Holland (PV);2011;1241.0;15.7;12651.0
2691;L Verhuur en handel van onroerend goed;Noord-Holland (PV);2012;1320.0;18.0;13648.0
2692;L Verhuur en handel van onroerend goed;Noord-Holland (PV);2013;1415.0;21.6;15249.0
2693;L Verhuur en handel van onroerend goed;Noord-Holland (PV);2014;1271.0;16.7;13134.0
2694;L Verhuur en handel van onroerend goed;Noord-Holland (PV);2015;1238.0;16.0;12913.0
2695;L Verhuur en handel van onroerend goed;Noord-Holland (PV);2016;1331.0;17.0;12753.0
2696;L Verhuur en handel van onroerend goed;Zuid-Holland (PV);2009;1637.0;22.7;13868.0
2697;L Verhuur en handel van onroerend goed;Zuid-Holland (PV);2010;1697.0;22.9;13512.0
2698;L Verhuur en handel van onroerend goed;Zuid-Holland (PV);2011;1601.0;18.8;11769.0
2699;L Verhuur en handel van onroerend goed;Zuid-Holland (PV);2012;1620.0;20.6;12702.0
2700;L Verhuur en handel van onroerend goed;Zuid-Holland (PV);2013;1571.0;20.5;13025.0
2701;L Verhuur en handel van onroerend goed;Zuid-Holland (PV);2014;1515.0;19.4;12779.0
2702;L Verhuur en handel van onroerend goed;Zuid-Holland (PV);2015;1410.0;18.5;13134.0
2703;L Verhuur en handel van onroerend goed;Zuid-Holland (PV);2016;1520.0;21.4;14068.0
2704;L Verhuur en handel van onroerend goed;Zeeland (PV);2009;245.0;3.4;13715.0
2705;L Verhuur en handel van onroerend goed;Zeeland (PV);2010;268.0;3.8;14147.0
2706;L Verhuur en handel van onroerend goed;Zeeland (PV);2011;293.0;3.4;11435.0
2707;L Verhuur en handel van onroerend goed;Zeeland (PV);2012;310.0;3.8;12116.0
2708;L Verhuur en handel van onroerend goed;Zeeland (PV);2013;327.0;4.2;12895.0
2709;L Verhuur en handel van onroerend goed;Zeeland (PV);2014;303.0;3.9;12772.0
2710;L Verhuur en handel van onroerend goed;Zeeland (PV);2015;265.0;3.6;13612.0
2711;L Verhuur en handel van onroerend goed;Zeeland (PV);2016;257.0;3.4;13088.0
2712;L Verhuur en handel van onroerend goed;Noord-Brabant (PV);2009;1128.0;13.7;12104.0
2713;L Verhuur en handel van onroerend goed;Noord-Brabant (PV);2010;1128.0;13.5;11945.0
2714;L Verhuur en handel van onroerend goed;Noord-Brabant (PV);2011;1124.0;17.6;15681.0
2715;L Verhuur en handel van onroerend goed;Noord-Brabant (PV);2012;1061.0;14.1;13254.0
2716;L Verhuur en handel van onroerend goed;Noord-Brabant (PV);2013;994.0;12.8;12839.0
2717;L Verhuur en handel van onroerend goed;Noord-Brabant (PV);2014;860.0;10.9;12635.0
2718;L Verhuur en handel van onroerend goed;Noord-Brabant (PV);2015;838.0;10.7;12764.0
2719;L Verhuur en handel van onroerend goed;Noord-Brabant (PV);2016;898.0;11.2;12507.0
2720;L Verhuur en handel van onroerend goed;Limburg (PV);2009;529.0;7.3;13831.0
2721;L Verhuur en handel van onroerend goed;Limburg (PV);2010;526.0;6.2;11839.0
2722;L Verhuur en handel van onroerend goed;Limburg (PV);2011;445.0;4.9;10997.0
2723;L Verhuur en handel van onroerend goed;Limburg (PV);2012;457.0;5.7;12373.0
2724;L Verhuur en handel van onroerend goed;Limburg (PV);2013;465.0;6.1;13175.0
2725;L Verhuur en handel van onroerend goed;Limburg (PV);2014;363.0;5.1;13937.0
2726;L Verhuur en handel van onroerend goed;Limburg (PV);2015;349.0;4.6;13133.0
2727;L Verhuur en handel van onroerend goed;Limburg (PV);2016;369.0;5.0;13619.0
2728;L Verhuur en handel van onroerend goed;Niet in te delen (PV);2009;0.0;0.0;0.0
2729;L Verhuur en handel van onroerend goed;Niet in te delen (PV);2010;0.0;0.0;0.0
2730;L Verhuur en handel van onroerend goed;Niet in te delen (PV);2011;0.0;0.0;0.0
2731;L Verhuur en handel van onroerend goed;Niet in te delen (PV);2012;0.0;0.0;0.0
2732;L Verhuur en handel van onroerend goed;Niet in te delen (PV);2013;0.0;0.0;0.0
2733;L Verhuur en handel van onroerend goed;Niet in te delen (PV);2014;0.0;0.0;0.0
2734;L Verhuur en handel van onroerend goed;Niet in te delen (PV);2015;0.0;0.0;0.0
2735;L Verhuur en handel van onroerend goed;Niet in te delen (PV);2016;0.0;0.0;0.0
2736;M Specialistische zakelijke diensten;Nederland;2009;40042.0;861.4;21513.0
2737;M Specialistische zakelijke diensten;Nederland;2010;43068.0;919.7;21354.0
2738;M Specialistische zakelijke diensten;Nederland;2011;41738.0;862.3;20659.0
2739;M Specialistische zakelijke diensten;Nederland;2012;41643.0;858.1;20607.0
2740;M Specialistische zakelijke diensten;Nederland;2013;41325.0;835.0;20207.0
2741;M Specialistische zakelijke diensten;Nederland;2014;39602.0;810.6;20470.0
2742;M Specialistische zakelijke diensten;Nederland;2015;40520.0;834.0;20582.0
2743;M Specialistische zakelijke diensten;Nederland;2016;45294.0;950.8;20992.0
2744;M Specialistische zakelijke diensten;Noord-Nederland (LD);2009;3632.0;78.5;21608.0
2745;M Specialistische zakelijke diensten;Noord-Nederland (LD);2010;3759.0;80.2;21325.0
2746;M Specialistische zakelijke diensten;Noord-Nederland (LD);2011;3629.0;75.7;20849.0
2747;M Specialistische zakelijke diensten;Noord-Nederland (LD);2012;3607.0;73.7;20425.0
2748;M Specialistische zakelijke diensten;Noord-Nederland (LD);2013;3709.0;73.2;19744.0
2749;M Specialistische zakelijke diensten;Noord-Nederland (LD);2014;3768.0;77.7;20612.0
2750;M Specialistische zakelijke diensten;Noord-Nederland (LD);2015;3982.0;81.4;20442.0
2751;M Specialistische zakelijke diensten;Noord-Nederland (LD);2016;4208.0;85.1;20235.0
2752;M Specialistische zakelijke diensten;Oost-Nederland (LD);2009;9416.0;208.7;22168.0
2753;M Specialistische zakelijke diensten;Oost-Nederland (LD);2010;9943.0;217.2;21842.0
2754;M Specialistische zakelijke diensten;Oost-Nederland (LD);2011;9790.0;205.1;20945.0
2755;M Specialistische zakelijke diensten;Oost-Nederland (LD);2012;9597.0;205.1;21367.0
2756;M Specialistische zakelijke diensten;Oost-Nederland (LD);2013;9540.0;198.5;20812.0
2757;M Specialistische zakelijke diensten;Oost-Nederland (LD);2014;8354.0;179.7;21516.0
2758;M Specialistische zakelijke diensten;Oost-Nederland (LD);2015;8446.0;184.0;21786.0
2759;M Specialistische zakelijke diensten;Oost-Nederland (LD);2016;9731.0;215.5;22143.0
2760;M Specialistische zakelijke diensten;West-Nederland (LD);2009;19252.0;411.5;21373.0
2761;M Specialistische zakelijke diensten;West-Nederland (LD);2010;21198.0;453.7;21405.0
2762;M Specialistische zakelijke diensten;West-Nederland (LD);2011;20114.0;417.6;20763.0
2763;M Specialistische zakelijke diensten;West-Nederland (LD);2012;20129.0;411.4;20439.0
2764;M Specialistische zakelijke diensten;West-Nederland (LD);2013;20100.0;399.2;19862.0
2765;M Specialistische zakelijke diensten;West-Nederland (LD);2014;19629.0;396.5;20201.0
2766;M Specialistische zakelijke diensten;West-Nederland (LD);2015;20342.0;414.4;20370.0
2767;M Specialistische zakelijke diensten;West-Nederland (LD);2016;22122.0;452.3;20446.0
2768;M Specialistische zakelijke diensten;Zuid-Nederland (LD);2009;7742.0;162.7;21019.0
2769;M Specialistische zakelijke diensten;Zuid-Nederland (LD);2010;8168.0;168.6;20642.0
2770;M Specialistische zakelijke diensten;Zuid-Nederland (LD);2011;8205.0;163.9;19979.0
2771;M Specialistische zakelijke diensten;Zuid-Nederland (LD);2012;8310.0;168.0;20215.0
2772;M Specialistische zakelijke diensten;Zuid-Nederland (LD);2013;7976.0;164.0;20566.0
2773;M Specialistische zakelijke diensten;Zuid-Nederland (LD);2014;7851.0;156.7;19961.0
2774;M Specialistische zakelijke diensten;Zuid-Nederland (LD);2015;7750.0;154.2;19897.0
2775;M Specialistische zakelijke diensten;Zuid-Nederland (LD);2016;9233.0;197.9;21432.0
2776;M Specialistische zakelijke diensten;Niet in te delen (LD);2009;0.0;0.0;0.0
2777;M Specialistische zakelijke diensten;Niet in te delen (LD);2010;0.0;0.0;0.0
2778;M Specialistische zakelijke diensten;Niet in te delen (LD);2011;0.0;0.0;0.0
2779;M Specialistische zakelijke diensten;Niet in te delen (LD);2012;0.0;0.0;0.0
2780;M Specialistische zakelijke diensten;Niet in te delen (LD);2013;0.0;0.0;0.0
2781;M Specialistische zakelijke diensten;Niet in te delen (LD);2014;0.0;0.0;0.0
2782;M Specialistische zakelijke diensten;Niet in te delen (LD);2015;0.0;0.0;0.0
2783;M Specialistische zakelijke diensten;Niet in te delen (LD);2016;0.0;0.0;0.0
2784;M Specialistische zakelijke diensten;Groningen (PV);2009;1040.0;20.5;19704.0
2785;M Specialistische zakelijke diensten;Groningen (PV);2010;1180.0;22.4;18951.0
2786;M Specialistische zakelijke diensten;Groningen (PV);2011;1100.0;21.8;19793.0
