ID;Geslacht;Leeftijd;Leerweg;OpleidingsrichtingEnSector;Herkomstgroepering;Perioden;TotaalDeelnemers_1;EntreeopleidingNiveau1_2;BasisberoepsopleidingNiveau2_3;VakopleidingNiveau3_4;MiddenkaderopleidingNiveau4a_5;SpecialistenopleidingNiveau4b_6;KorteOpleiding_7;LangeOpleiding_8;PrimaireOpleiding_9;VoortgezetteOpleiding_10
2393;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Totaal herkomstgroepering;2007/'08;101390.0;1737.0;23866.0;25075.0;49943.0;769.0;;;;
2394;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Totaal herkomstgroepering;2008/'09;100774.0;1609.0;22041.0;27737.0;48940.0;447.0;;;;
2395;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Totaal herkomstgroepering;2009/'10;103040.0;1424.0;21926.0;29728.0;49637.0;325.0;;;;
2396;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Totaal herkomstgroepering;2010/'11;101724.0;1188.0;20979.0;30493.0;48900.0;164.0;;;;
2397;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Totaal herkomstgroepering;2011/'12;100197.0;1179.0;19977.0;30142.0;48817.0;82.0;;;;
2398;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Totaal herkomstgroepering;2012/'13;97677.0;891.0;18897.0;28268.0;49584.0;37.0;;;;
2399;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Totaal herkomstgroepering;2013/'14;96106.0;877.0;17369.0;26878.0;50981.0;1.0;;;;
2400;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Totaal herkomstgroepering;2014/'15;94229.0;1265.0;16290.0;23597.0;53076.0;1.0;;;;
2401;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Totaal herkomstgroepering;2015/'16;93593.0;1817.0;15304.0;22093.0;54378.0;1.0;;;;
2402;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Totaal herkomstgroepering;2016/'17;93457.0;2101.0;14443.0;20238.0;56649.0;26.0;;;;
2403;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Autochtoon;1990/'91;;;;;;;;;;
2404;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Autochtoon;1991/'92;;;;;;;;;;
2405;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Autochtoon;1992/'93;;;;;;;;;;
2406;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Autochtoon;1993/'94;;;;;;;;;;
2407;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Autochtoon;1994/'95;;;;;;;;;;
2408;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Autochtoon;1995/'96;;;;;;;;;;
2409;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Autochtoon;1996/'97;;;;;;;;;;
2410;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Autochtoon;1997/'98;;;;;;;;;;
2411;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Autochtoon;1998/'99;;;;;;;;;;
2412;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Autochtoon;1999/'00;;;;;;;;;;
2413;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Autochtoon;2000/'01;;;;;;;;;;
2414;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Autochtoon;2001/'02;;;;;;;;;;
2415;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Autochtoon;2002/'03;;;;;;;;;;
2416;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Autochtoon;2003/'04;;;;;;;;;;
2417;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Autochtoon;2004/'05;;;;;;;;;;
2418;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Autochtoon;2005/'06;60880.0;1256.0;12818.0;15698.0;29890.0;1218.0;;;;
2419;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Autochtoon;2006/'07;59951.0;903.0;11831.0;15668.0;30632.0;917.0;;;;
2420;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Autochtoon;2007/'08;59518.0;724.0;11785.0;16035.0;30322.0;652.0;;;;
2421;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Autochtoon;2008/'09;59105.0;671.0;10867.0;17776.0;29429.0;362.0;;;;
2422;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Autochtoon;2009/'10;60155.0;594.0;10841.0;18667.0;29788.0;265.0;;;;
2423;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Autochtoon;2010/'11;59684.0;501.0;10278.0;19106.0;29666.0;133.0;;;;
2424;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Autochtoon;2011/'12;59241.0;503.0;9855.0;18698.0;30125.0;60.0;;;;
2425;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Autochtoon;2012/'13;58039.0;384.0;9277.0;17292.0;31061.0;25.0;;;;
2426;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Autochtoon;2013/'14;56862.0;356.0;8170.0;16091.0;32244.0;1.0;;;;
2427;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Autochtoon;2014/'15;55664.0;513.0;7580.0;13807.0;33763.0;1.0;;;;
2428;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Autochtoon;2015/'16;55490.0;656.0;7139.0;12638.0;35056.0;1.0;;;;
2429;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Autochtoon;2016/'17;55516.0;711.0;6711.0;11667.0;36402.0;25.0;;;;
2430;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Allochtoon;1990/'91;;;;;;;;;;
2431;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Allochtoon;1991/'92;;;;;;;;;;
2432;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Allochtoon;1992/'93;;;;;;;;;;
2433;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Allochtoon;1993/'94;;;;;;;;;;
2434;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Allochtoon;1994/'95;;;;;;;;;;
2435;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Allochtoon;1995/'96;;;;;;;;;;
2436;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Allochtoon;1996/'97;;;;;;;;;;
2437;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Allochtoon;1997/'98;;;;;;;;;;
2438;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Allochtoon;1998/'99;;;;;;;;;;
2439;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Allochtoon;1999/'00;;;;;;;;;;
2440;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Allochtoon;2000/'01;;;;;;;;;;
2441;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Allochtoon;2001/'02;;;;;;;;;;
2442;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Allochtoon;2002/'03;;;;;;;;;;
2443;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Allochtoon;2003/'04;;;;;;;;;;
2444;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Allochtoon;2004/'05;;;;;;;;;;
2445;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Allochtoon;2005/'06;41974.0;2866.0;13412.0;7681.0;17780.0;235.0;;;;
2446;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Allochtoon;2006/'07;41748.0;1578.0;13106.0;8266.0;18647.0;151.0;;;;
2447;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Allochtoon;2007/'08;41721.0;1001.0;12037.0;9003.0;19564.0;116.0;;;;
2448;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Allochtoon;2008/'09;41483.0;915.0;11135.0;9888.0;19461.0;84.0;;;;
2449;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Allochtoon;2009/'10;42675.0;827.0;11019.0;10973.0;19796.0;60.0;;;;
2450;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Allochtoon;2010/'11;41890.0;686.0;10670.0;11313.0;19190.0;31.0;;;;
2451;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Allochtoon;2011/'12;40869.0;675.0;10110.0;11392.0;18670.0;22.0;;;;
2452;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Allochtoon;2012/'13;39562.0;489.0;9610.0;10944.0;18507.0;12.0;;;;
2453;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Allochtoon;2013/'14;39179.0;519.0;9185.0;10765.0;18710.0;;;;;
2454;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Allochtoon;2014/'15;38482.0;749.0;8677.0;9770.0;19286.0;;;;;
2455;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Allochtoon;2015/'16;38046.0;1158.0;8148.0;9443.0;19297.0;;;;;
2456;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Allochtoon;2016/'17;37891.0;1387.0;7717.0;8564.0;20222.0;1.0;;;;
2457;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Westerse allochtoon;1990/'91;;;;;;;;;;
2458;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Westerse allochtoon;1991/'92;;;;;;;;;;
2459;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Westerse allochtoon;1992/'93;;;;;;;;;;
2460;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Westerse allochtoon;1993/'94;;;;;;;;;;
2461;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Westerse allochtoon;1994/'95;;;;;;;;;;
2462;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Westerse allochtoon;1995/'96;;;;;;;;;;
2463;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Westerse allochtoon;1996/'97;;;;;;;;;;
2464;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Westerse allochtoon;1997/'98;;;;;;;;;;
2465;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Westerse allochtoon;1998/'99;;;;;;;;;;
2466;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Westerse allochtoon;1999/'00;;;;;;;;;;
2467;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Westerse allochtoon;2000/'01;;;;;;;;;;
2468;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Westerse allochtoon;2001/'02;;;;;;;;;;
2469;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Westerse allochtoon;2002/'03;;;;;;;;;;
2470;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Westerse allochtoon;2003/'04;;;;;;;;;;
2471;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Westerse allochtoon;2004/'05;;;;;;;;;;
2472;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Westerse allochtoon;2005/'06;7192.0;354.0;1857.0;1626.0;3245.0;110.0;;;;
2473;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Westerse allochtoon;2006/'07;6941.0;179.0;1735.0;1593.0;3360.0;74.0;;;;
2474;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Westerse allochtoon;2007/'08;7003.0;133.0;1676.0;1664.0;3465.0;65.0;;;;
2475;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Westerse allochtoon;2008/'09;6888.0;118.0;1455.0;1940.0;3331.0;44.0;;;;
2476;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Westerse allochtoon;2009/'10;7127.0;92.0;1473.0;2102.0;3428.0;32.0;;;;
2477;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Westerse allochtoon;2010/'11;6947.0;74.0;1424.0;2126.0;3307.0;16.0;;;;
2478;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Westerse allochtoon;2011/'12;6872.0;87.0;1401.0;2034.0;3339.0;11.0;;;;
2479;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Westerse allochtoon;2012/'13;6721.0;70.0;1329.0;1868.0;3445.0;9.0;;;;
2480;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Westerse allochtoon;2013/'14;6597.0;69.0;1226.0;1774.0;3528.0;;;;;
2481;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Westerse allochtoon;2014/'15;6597.0;104.0;1267.0;1529.0;3697.0;;;;;
2482;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Westerse allochtoon;2015/'16;6322.0;150.0;1094.0;1434.0;3644.0;;;;;
2483;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Westerse allochtoon;2016/'17;6172.0;184.0;995.0;1244.0;3748.0;1.0;;;;
2484;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Niet-westerse allochtoon;1990/'91;;;;;;;;;;
2485;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Niet-westerse allochtoon;1991/'92;;;;;;;;;;
2486;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Niet-westerse allochtoon;1992/'93;;;;;;;;;;
2487;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Niet-westerse allochtoon;1993/'94;;;;;;;;;;
2488;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Niet-westerse allochtoon;1994/'95;;;;;;;;;;
2489;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Niet-westerse allochtoon;1995/'96;;;;;;;;;;
2490;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Niet-westerse allochtoon;1996/'97;;;;;;;;;;
2491;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Niet-westerse allochtoon;1997/'98;;;;;;;;;;
2492;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Niet-westerse allochtoon;1998/'99;;;;;;;;;;
2493;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Niet-westerse allochtoon;1999/'00;;;;;;;;;;
2494;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Niet-westerse allochtoon;2000/'01;;;;;;;;;;
2495;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Niet-westerse allochtoon;2001/'02;;;;;;;;;;
2496;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Niet-westerse allochtoon;2002/'03;;;;;;;;;;
2497;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Niet-westerse allochtoon;2003/'04;;;;;;;;;;
2498;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Niet-westerse allochtoon;2004/'05;;;;;;;;;;
2499;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Niet-westerse allochtoon;2005/'06;34782.0;2512.0;11555.0;6055.0;14535.0;125.0;;;;
2500;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Niet-westerse allochtoon;2006/'07;34807.0;1399.0;11371.0;6673.0;15287.0;77.0;;;;
2501;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Niet-westerse allochtoon;2007/'08;34718.0;868.0;10361.0;7339.0;16099.0;51.0;;;;
2502;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Niet-westerse allochtoon;2008/'09;34595.0;797.0;9680.0;7948.0;16130.0;40.0;;;;
2503;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Niet-westerse allochtoon;2009/'10;35548.0;735.0;9546.0;8871.0;16368.0;28.0;;;;
2504;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Niet-westerse allochtoon;2010/'11;34943.0;612.0;9246.0;9187.0;15883.0;15.0;;;;
2505;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Niet-westerse allochtoon;2011/'12;33997.0;588.0;8709.0;9358.0;15331.0;11.0;;;;
2506;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Niet-westerse allochtoon;2012/'13;32841.0;419.0;8281.0;9076.0;15062.0;3.0;;;;
2507;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Niet-westerse allochtoon;2013/'14;32582.0;450.0;7959.0;8991.0;15182.0;;;;;
2508;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Niet-westerse allochtoon;2014/'15;31885.0;645.0;7410.0;8241.0;15589.0;;;;;
2509;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Niet-westerse allochtoon;2015/'16;31724.0;1008.0;7054.0;8009.0;15653.0;;;;;
2510;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Niet-westerse allochtoon;2016/'17;31719.0;1203.0;6722.0;7320.0;16474.0;;;;;
2511;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Marokko;1990/'91;;;;;;;;;;
2512;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Marokko;1991/'92;;;;;;;;;;
2513;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);3 Handel, adm. en jur. Ondersteuning;Marokko;1992/'93;;;;;;;;;;
