ID;Beroepen;Persoonskenmerken;Perioden;WerkzameBeroepsbevolking_1;TotaalWerknemers_2;WerknemersVasteArbeidsrelatie_3;WerknemersFlexibeleArbeidsrelatie_4;Zelfstandigen_5;Arbeidsduur12Tot20UurPerWeek_6;Arbeidsduur20Tot35UurPerWeek_7;Arbeidsduur35UurOfMeerPerWeek_8;ArbeidsduurOnbekend_9
4024;44;35 tot 45 jarigen;2005;33.0;4.0;4.0;;29.0;;4.0;27.0;
4025;44;35 tot 45 jarigen;2006;28.0;2.0;2.0;;26.0;;4.0;23.0;
4026;44;45 tot 55 jarigen;1996;33.0;3.0;3.0;;30.0;;4.0;27.0;
4027;44;45 tot 55 jarigen;1997;39.0;3.0;3.0;;35.0;;7.0;31.0;
4028;44;45 tot 55 jarigen;1998;31.0;2.0;2.0;;29.0;;5.0;26.0;
4029;44;45 tot 55 jarigen;1999;30.0;4.0;4.0;;27.0;;2.0;27.0;
4030;44;45 tot 55 jarigen;2000;33.0;3.0;3.0;;30.0;;6.0;26.0;
4031;44;45 tot 55 jarigen;2001;31.0;4.0;4.0;;28.0;2.0;4.0;26.0;
4032;44;45 tot 55 jarigen;2002;29.0;4.0;4.0;;25.0;;4.0;24.0;
4033;44;45 tot 55 jarigen;2003;28.0;3.0;3.0;;25.0;;4.0;24.0;
4034;44;45 tot 55 jarigen;2004;24.0;4.0;4.0;;20.0;;4.0;20.0;
4035;44;45 tot 55 jarigen;2005;26.0;3.0;3.0;;22.0;;4.0;22.0;
4036;44;45 tot 55 jarigen;2006;33.0;3.0;2.0;;30.0;;4.0;28.0;
4037;44;55 tot 65 jarigen;1996;34.0;;;;33.0;;6.0;27.0;
4038;44;55 tot 65 jarigen;1997;30.0;;;;29.0;;5.0;24.0;
4039;44;55 tot 65 jarigen;1998;26.0;2.0;2.0;;24.0;;4.0;21.0;
4040;44;55 tot 65 jarigen;1999;25.0;;;;24.0;;3.0;21.0;
4041;44;55 tot 65 jarigen;2000;29.0;;;;28.0;;7.0;21.0;
4042;44;55 tot 65 jarigen;2001;21.0;;;;20.0;;3.0;17.0;
4043;44;55 tot 65 jarigen;2002;24.0;;;;23.0;;6.0;18.0;
4044;44;55 tot 65 jarigen;2003;22.0;;;;21.0;;5.0;15.0;
4045;44;55 tot 65 jarigen;2004;25.0;2.0;2.0;;23.0;;5.0;19.0;
4046;44;55 tot 65 jarigen;2005;22.0;;;;21.0;;5.0;17.0;
4047;44;55 tot 65 jarigen;2006;21.0;;;;20.0;;3.0;17.0;
4048;44;Onderwijsniveau: laag;1996;52.0;3.0;3.0;;49.0;2.0;7.0;43.0;
4049;44;Onderwijsniveau: laag;1997;55.0;4.0;4.0;;51.0;;9.0;45.0;
4050;44;Onderwijsniveau: laag;1998;46.0;3.0;3.0;;43.0;2.0;7.0;37.0;
4051;44;Onderwijsniveau: laag;1999;43.0;6.0;5.0;;37.0;;5.0;37.0;
4052;44;Onderwijsniveau: laag;2000;45.0;4.0;4.0;;42.0;;10.0;35.0;
4053;44;Onderwijsniveau: laag;2001;38.0;2.0;2.0;;36.0;2.0;5.0;30.0;
4054;44;Onderwijsniveau: laag;2002;37.0;3.0;2.0;;34.0;2.0;7.0;28.0;
4055;44;Onderwijsniveau: laag;2003;33.0;5.0;5.0;;28.0;;8.0;24.0;
4056;44;Onderwijsniveau: laag;2004;30.0;3.0;3.0;;27.0;;5.0;24.0;
4057;44;Onderwijsniveau: laag;2005;30.0;2.0;2.0;;28.0;;5.0;24.0;
4058;44;Onderwijsniveau: laag;2006;33.0;3.0;3.0;;30.0;;5.0;27.0;
4059;44;Onderwijsniveau: middelbaar;1996;72.0;9.0;9.0;;63.0;;7.0;64.0;
4060;44;Onderwijsniveau: middelbaar;1997;72.0;8.0;8.0;;63.0;2.0;9.0;60.0;
4061;44;Onderwijsniveau: middelbaar;1998;65.0;11.0;10.0;;54.0;2.0;8.0;56.0;
4062;44;Onderwijsniveau: middelbaar;1999;69.0;10.0;9.0;;60.0;2.0;6.0;61.0;
4063;44;Onderwijsniveau: middelbaar;2000;64.0;9.0;8.0;;55.0;2.0;9.0;53.0;
4064;44;Onderwijsniveau: middelbaar;2001;64.0;11.0;10.0;;53.0;2.0;7.0;54.0;
4065;44;Onderwijsniveau: middelbaar;2002;67.0;11.0;10.0;;56.0;2.0;7.0;58.0;
4066;44;Onderwijsniveau: middelbaar;2003;57.0;7.0;7.0;;49.0;2.0;7.0;48.0;
4067;44;Onderwijsniveau: middelbaar;2004;61.0;10.0;9.0;;51.0;2.0;9.0;50.0;
4068;44;Onderwijsniveau: middelbaar;2005;60.0;9.0;9.0;;51.0;2.0;7.0;50.0;
4069;44;Onderwijsniveau: middelbaar;2006;57.0;6.0;5.0;;51.0;;7.0;49.0;
4070;44;Onderwijsniveau: hoog;1996;7.0;;;;6.0;;;5.0;
4071;44;Onderwijsniveau: hoog;1997;7.0;2.0;2.0;;5.0;;;6.0;
4072;44;Onderwijsniveau: hoog;1998;8.0;2.0;2.0;;6.0;;;6.0;
4073;44;Onderwijsniveau: hoog;1999;7.0;;;;6.0;;;6.0;
4074;44;Onderwijsniveau: hoog;2000;6.0;;;;5.0;;2.0;5.0;
4075;44;Onderwijsniveau: hoog;2001;8.0;2.0;2.0;;6.0;;;7.0;
4076;44;Onderwijsniveau: hoog;2002;7.0;;;;6.0;;;6.0;
4077;44;Onderwijsniveau: hoog;2003;8.0;;;;7.0;;;7.0;
4078;44;Onderwijsniveau: hoog;2004;13.0;2.0;2.0;;11.0;;2.0;10.0;
4079;44;Onderwijsniveau: hoog;2005;11.0;2.0;;;9.0;;;9.0;
4080;44;Onderwijsniveau: hoog;2006;8.0;;;;7.0;;2.0;6.0;
4081;44;Onderwijsniveau: onbekend;1996;;;;;;;;;
4082;44;Onderwijsniveau: onbekend;1997;;;;;;;;;
4083;44;Onderwijsniveau: onbekend;1998;;;;;;;;;
4084;44;Onderwijsniveau: onbekend;1999;;;;;;;;;
4085;44;Onderwijsniveau: onbekend;2000;;;;;;;;;
4086;44;Onderwijsniveau: onbekend;2001;;;;;;;;;
4087;44;Onderwijsniveau: onbekend;2002;;;;;;;;;
4088;44;Onderwijsniveau: onbekend;2003;;;;;;;;;
4089;44;Onderwijsniveau: onbekend;2004;;;;;;;;;
4090;44;Onderwijsniveau: onbekend;2005;;;;;;;;;
4091;44;Onderwijsniveau: onbekend;2006;;;;;;;;;
4092;444 Commercieel;Mannen en vrouwen;1996;122.0;7.0;7.0;;115.0;4.0;14.0;104.0;
4093;444 Commercieel;Mannen en vrouwen;1997;126.0;7.0;7.0;;119.0;3.0;18.0;105.0;
4094;444 Commercieel;Mannen en vrouwen;1998;112.0;9.0;9.0;;103.0;3.0;14.0;95.0;
4095;444 Commercieel;Mannen en vrouwen;1999;112.0;9.0;9.0;;102.0;3.0;11.0;98.0;
4096;444 Commercieel;Mannen en vrouwen;2000;109.0;8.0;7.0;;101.0;2.0;19.0;88.0;
4097;444 Commercieel;Mannen en vrouwen;2001;101.0;7.0;7.0;;94.0;4.0;12.0;86.0;
4098;444 Commercieel;Mannen en vrouwen;2002;103.0;8.0;7.0;;95.0;4.0;14.0;86.0;
4099;444 Commercieel;Mannen en vrouwen;2003;91.0;8.0;7.0;;84.0;3.0;13.0;75.0;
4100;444 Commercieel;Mannen en vrouwen;2004;95.0;7.0;6.0;;88.0;4.0;13.0;79.0;
4101;444 Commercieel;Mannen en vrouwen;2005;92.0;6.0;5.0;;86.0;3.0;11.0;77.0;
4102;444 Commercieel;Mannen en vrouwen;2006;92.0;5.0;5.0;;86.0;2.0;12.0;77.0;
4103;444 Commercieel;Mannen;1996;101.0;7.0;6.0;;95.0;;3.0;97.0;
4104;444 Commercieel;Mannen;1997;104.0;6.0;6.0;;97.0;;6.0;97.0;
4105;444 Commercieel;Mannen;1998;92.0;8.0;8.0;;84.0;;4.0;87.0;
4106;444 Commercieel;Mannen;1999;91.0;9.0;8.0;;82.0;;2.0;88.0;
4107;444 Commercieel;Mannen;2000;84.0;7.0;6.0;;77.0;;5.0;79.0;
4108;444 Commercieel;Mannen;2001;77.0;7.0;6.0;;70.0;;2.0;74.0;
4109;444 Commercieel;Mannen;2002;80.0;7.0;7.0;;73.0;;3.0;76.0;
4110;444 Commercieel;Mannen;2003;72.0;7.0;6.0;;66.0;;4.0;67.0;
4111;444 Commercieel;Mannen;2004;76.0;7.0;6.0;;69.0;;3.0;71.0;
4112;444 Commercieel;Mannen;2005;73.0;5.0;5.0;;68.0;;3.0;70.0;
4113;444 Commercieel;Mannen;2006;71.0;5.0;5.0;;66.0;;3.0;68.0;
4114;444 Commercieel;Vrouwen;1996;21.0;;;;21.0;3.0;11.0;7.0;
4115;444 Commercieel;Vrouwen;1997;22.0;;;;22.0;2.0;12.0;8.0;
4116;444 Commercieel;Vrouwen;1998;20.0;;;;19.0;2.0;10.0;8.0;
4117;444 Commercieel;Vrouwen;1999;21.0;;;;20.0;2.0;9.0;10.0;
4118;444 Commercieel;Vrouwen;2000;25.0;;;;25.0;2.0;14.0;9.0;
4119;444 Commercieel;Vrouwen;2001;24.0;;;;24.0;3.0;10.0;11.0;
4120;444 Commercieel;Vrouwen;2002;23.0;;;;23.0;3.0;10.0;10.0;
4121;444 Commercieel;Vrouwen;2003;19.0;;;;18.0;2.0;9.0;8.0;
4122;444 Commercieel;Vrouwen;2004;20.0;;;;19.0;3.0;10.0;7.0;
4123;444 Commercieel;Vrouwen;2005;18.0;;;;18.0;2.0;9.0;8.0;
4124;444 Commercieel;Vrouwen;2006;20.0;;;;20.0;2.0;9.0;9.0;
4125;444 Commercieel;15 tot 25 jarigen;1996;4.0;;;;3.0;;;4.0;
4126;444 Commercieel;15 tot 25 jarigen;1997;3.0;;;;3.0;;;2.0;
4127;444 Commercieel;15 tot 25 jarigen;1998;3.0;;;;3.0;;;3.0;
4128;444 Commercieel;15 tot 25 jarigen;1999;3.0;;;;2.0;;;3.0;
4129;444 Commercieel;15 tot 25 jarigen;2000;2.0;;;;;;;2.0;
4130;444 Commercieel;15 tot 25 jarigen;2001;2.0;;;;;;;2.0;
4131;444 Commercieel;15 tot 25 jarigen;2002;2.0;;;;;;;2.0;
4132;444 Commercieel;15 tot 25 jarigen;2003;2.0;;;;;;;;
4133;444 Commercieel;15 tot 25 jarigen;2004;4.0;;;;2.0;;;3.0;
4134;444 Commercieel;15 tot 25 jarigen;2005;2.0;;;;;;;;
4135;444 Commercieel;15 tot 25 jarigen;2006;2.0;;;;2.0;;;2.0;
4136;444 Commercieel;25 tot 35 jarigen;1996;26.0;2.0;2.0;;25.0;;2.0;24.0;
4137;444 Commercieel;25 tot 35 jarigen;1997;25.0;2.0;2.0;;23.0;;3.0;22.0;
4138;444 Commercieel;25 tot 35 jarigen;1998;24.0;4.0;3.0;;21.0;;2.0;21.0;
4139;444 Commercieel;25 tot 35 jarigen;1999;21.0;2.0;2.0;;19.0;;2.0;19.0;
4140;444 Commercieel;25 tot 35 jarigen;2000;20.0;2.0;2.0;;18.0;;2.0;18.0;
4141;444 Commercieel;25 tot 35 jarigen;2001;20.0;2.0;2.0;;18.0;;;19.0;
4142;444 Commercieel;25 tot 35 jarigen;2002;20.0;2.0;2.0;;18.0;;;18.0;
4143;444 Commercieel;25 tot 35 jarigen;2003;16.0;2.0;;;15.0;;;14.0;
4144;444 Commercieel;25 tot 35 jarigen;2004;16.0;;;;14.0;;;14.0;
4145;444 Commercieel;25 tot 35 jarigen;2005;15.0;2.0;2.0;;13.0;;;14.0;
4146;444 Commercieel;25 tot 35 jarigen;2006;11.0;;;;10.0;;;11.0;
4147;444 Commercieel;35 tot 45 jarigen;1996;28.0;3.0;3.0;;25.0;;3.0;25.0;
4148;444 Commercieel;35 tot 45 jarigen;1997;31.0;2.0;2.0;;29.0;;3.0;27.0;
4149;444 Commercieel;35 tot 45 jarigen;1998;29.0;3.0;3.0;;27.0;;4.0;25.0;
4150;444 Commercieel;35 tot 45 jarigen;1999;34.0;4.0;4.0;;31.0;;4.0;30.0;
4151;444 Commercieel;35 tot 45 jarigen;2000;26.0;3.0;3.0;;23.0;;4.0;22.0;
4152;444 Commercieel;35 tot 45 jarigen;2001;29.0;2.0;2.0;;27.0;;4.0;24.0;
4153;444 Commercieel;35 tot 45 jarigen;2002;30.0;3.0;3.0;;28.0;;3.0;27.0;
4154;444 Commercieel;35 tot 45 jarigen;2003;25.0;3.0;3.0;;22.0;;3.0;22.0;
4155;444 Commercieel;35 tot 45 jarigen;2004;31.0;2.0;;;29.0;;4.0;26.0;
4156;444 Commercieel;35 tot 45 jarigen;2005;30.0;2.0;2.0;;28.0;;3.0;26.0;
4157;444 Commercieel;35 tot 45 jarigen;2006;26.0;;;;25.0;;4.0;22.0;
4158;444 Commercieel;45 tot 55 jarigen;1996;31.0;2.0;2.0;;30.0;;4.0;26.0;
4159;444 Commercieel;45 tot 55 jarigen;1997;37.0;2.0;2.0;;35.0;;6.0;29.0;
4160;444 Commercieel;45 tot 55 jarigen;1998;30.0;2.0;2.0;;28.0;;4.0;25.0;
4161;444 Commercieel;45 tot 55 jarigen;1999;29.0;3.0;3.0;;26.0;;2.0;26.0;
4162;444 Commercieel;45 tot 55 jarigen;2000;32.0;2.0;2.0;;30.0;;6.0;25.0;
4163;444 Commercieel;45 tot 55 jarigen;2001;30.0;2.0;2.0;;28.0;2.0;3.0;24.0;
4164;444 Commercieel;45 tot 55 jarigen;2002;27.0;2.0;2.0;;25.0;;4.0;22.0;
4165;444 Commercieel;45 tot 55 jarigen;2003;26.0;2.0;2.0;;25.0;;3.0;22.0;
4166;444 Commercieel;45 tot 55 jarigen;2004;21.0;2.0;2.0;;20.0;;3.0;18.0;
4167;444 Commercieel;45 tot 55 jarigen;2005;23.0;;;;22.0;;3.0;20.0;
4168;444 Commercieel;45 tot 55 jarigen;2006;31.0;2.0;2.0;;29.0;;4.0;26.0;
4169;444 Commercieel;55 tot 65 jarigen;1996;33.0;;;;33.0;;6.0;26.0;
4170;444 Commercieel;55 tot 65 jarigen;1997;29.0;;;;29.0;;5.0;24.0;
4171;444 Commercieel;55 tot 65 jarigen;1998;25.0;;;;24.0;;4.0;20.0;
4172;444 Commercieel;55 tot 65 jarigen;1999;24.0;;;;24.0;;3.0;21.0;
4173;444 Commercieel;55 tot 65 jarigen;2000;29.0;;;;28.0;;7.0;21.0;
4174;444 Commercieel;55 tot 65 jarigen;2001;20.0;;;;20.0;;3.0;16.0;
4175;444 Commercieel;55 tot 65 jarigen;2002;23.0;;;;23.0;;5.0;17.0;
4176;444 Commercieel;55 tot 65 jarigen;2003;22.0;;;;21.0;;5.0;15.0;
4177;444 Commercieel;55 tot 65 jarigen;2004;24.0;;;;23.0;;5.0;18.0;
4178;444 Commercieel;55 tot 65 jarigen;2005;22.0;;;;21.0;;4.0;16.0;
4179;444 Commercieel;55 tot 65 jarigen;2006;21.0;;;;20.0;;3.0;17.0;
4180;444 Commercieel;Onderwijsniveau: laag;1996;51.0;3.0;2.0;;48.0;2.0;7.0;42.0;
4181;444 Commercieel;Onderwijsniveau: laag;1997;54.0;3.0;3.0;;51.0;;9.0;44.0;
4182;444 Commercieel;Onderwijsniveau: laag;1998;45.0;2.0;2.0;;43.0;2.0;7.0;37.0;
4183;444 Commercieel;Onderwijsniveau: laag;1999;41.0;4.0;4.0;;37.0;;4.0;36.0;
4184;444 Commercieel;Onderwijsniveau: laag;2000;45.0;3.0;3.0;;42.0;;10.0;34.0;
4185;444 Commercieel;Onderwijsniveau: laag;2001;37.0;;;;36.0;2.0;5.0;29.0;
4186;444 Commercieel;Onderwijsniveau: laag;2002;36.0;2.0;2.0;;34.0;2.0;7.0;27.0;
4187;444 Commercieel;Onderwijsniveau: laag;2003;31.0;3.0;3.0;;28.0;;7.0;23.0;
4188;444 Commercieel;Onderwijsniveau: laag;2004;29.0;2.0;2.0;;27.0;;5.0;23.0;
4189;444 Commercieel;Onderwijsniveau: laag;2005;29.0;2.0;;;28.0;;5.0;23.0;
4190;444 Commercieel;Onderwijsniveau: laag;2006;31.0;2.0;2.0;;30.0;;5.0;26.0;
4191;444 Commercieel;Onderwijsniveau: middelbaar;1996;65.0;4.0;4.0;;61.0;;6.0;58.0;
4192;444 Commercieel;Onderwijsniveau: middelbaar;1997;66.0;3.0;3.0;;63.0;2.0;8.0;55.0;
4193;444 Commercieel;Onderwijsniveau: middelbaar;1998;59.0;6.0;6.0;;53.0;2.0;6.0;51.0;
4194;444 Commercieel;Onderwijsniveau: middelbaar;1999;63.0;5.0;4.0;;59.0;;5.0;57.0;
4195;444 Commercieel;Onderwijsniveau: middelbaar;2000;58.0;4.0;4.0;;54.0;;7.0;50.0;
4196;444 Commercieel;Onderwijsniveau: middelbaar;2001;57.0;5.0;5.0;;52.0;2.0;6.0;50.0;
4197;444 Commercieel;Onderwijsniveau: middelbaar;2002;60.0;5.0;5.0;;55.0;2.0;6.0;52.0;
4198;444 Commercieel;Onderwijsniveau: middelbaar;2003;52.0;4.0;3.0;;48.0;2.0;5.0;45.0;
4199;444 Commercieel;Onderwijsniveau: middelbaar;2004;54.0;3.0;3.0;;50.0;;7.0;45.0;
4200;444 Commercieel;Onderwijsniveau: middelbaar;2005;53.0;3.0;3.0;;49.0;;6.0;46.0;
4201;444 Commercieel;Onderwijsniveau: middelbaar;2006;53.0;3.0;3.0;;50.0;;6.0;46.0;
4202;444 Commercieel;Onderwijsniveau: hoog;1996;6.0;;;;5.0;;;5.0;
4203;444 Commercieel;Onderwijsniveau: hoog;1997;6.0;2.0;;;5.0;;;5.0;
4204;444 Commercieel;Onderwijsniveau: hoog;1998;7.0;;;;6.0;;;6.0;
4205;444 Commercieel;Onderwijsniveau: hoog;1999;7.0;;;;6.0;;;6.0;
4206;444 Commercieel;Onderwijsniveau: hoog;2000;6.0;;;;5.0;;2.0;4.0;
4207;444 Commercieel;Onderwijsniveau: hoog;2001;7.0;;;;6.0;;;6.0;
4208;444 Commercieel;Onderwijsniveau: hoog;2002;7.0;;;;6.0;;;6.0;
4209;444 Commercieel;Onderwijsniveau: hoog;2003;8.0;;;;7.0;;;7.0;
4210;444 Commercieel;Onderwijsniveau: hoog;2004;13.0;2.0;2.0;;11.0;;2.0;10.0;
4211;444 Commercieel;Onderwijsniveau: hoog;2005;10.0;;;;9.0;;;8.0;
4212;444 Commercieel;Onderwijsniveau: hoog;2006;7.0;;;;7.0;;;6.0;
4213;444 Commercieel;Onderwijsniveau: onbekend;1996;;;;;;;;;
4214;444 Commercieel;Onderwijsniveau: onbekend;1997;;;;;;;;;
4215;444 Commercieel;Onderwijsniveau: onbekend;1998;;;;;;;;;
4216;444 Commercieel;Onderwijsniveau: onbekend;1999;;;;;;;;;
4217;444 Commercieel;Onderwijsniveau: onbekend;2000;;;;;;;;;
4218;444 Commercieel;Onderwijsniveau: onbekend;2001;;;;;;;;;
4219;444 Commercieel;Onderwijsniveau: onbekend;2002;;;;;;;;;
4220;444 Commercieel;Onderwijsniveau: onbekend;2003;;;;;;;;;
4221;444 Commercieel;Onderwijsniveau: onbekend;2004;;;;;;;;;
4222;444 Commercieel;Onderwijsniveau: onbekend;2005;;;;;;;;;
4223;444 Commercieel;Onderwijsniveau: onbekend;2006;;;;;;;;;
4224;46;Mannen en vrouwen;1996;696.0;621.0;587.0;35.0;75.0;6.0;53.0;637.0;
4225;46;Mannen en vrouwen;1997;711.0;632.0;597.0;35.0;79.0;7.0;55.0;649.0;
4226;46;Mannen en vrouwen;1998;736.0;652.0;617.0;36.0;84.0;7.0;56.0;673.0;
4227;46;Mannen en vrouwen;1999;734.0;645.0;614.0;31.0;89.0;5.0;61.0;668.0;
4228;46;Mannen en vrouwen;2000;744.0;654.0;623.0;31.0;89.0;9.0;57.0;678.0;
4229;46;Mannen en vrouwen;2001;758.0;670.0;643.0;27.0;88.0;9.0;64.0;685.0;
4230;46;Mannen en vrouwen;2002;740.0;650.0;624.0;26.0;90.0;9.0;65.0;666.0;
4231;46;Mannen en vrouwen;2003;703.0;601.0;575.0;26.0;103.0;7.0;68.0;628.0;
4232;46;Mannen en vrouwen;2004;679.0;579.0;553.0;26.0;100.0;8.0;68.0;603.0;
4233;46;Mannen en vrouwen;2005;690.0;581.0;550.0;30.0;109.0;9.0;67.0;615.0;
4234;46;Mannen en vrouwen;2006;673.0;565.0;536.0;29.0;107.0;7.0;67.0;599.0;
4235;46;Mannen;1996;669.0;601.0;569.0;31.0;69.0;3.0;45.0;621.0;
4236;46;Mannen;1997;680.0;609.0;577.0;32.0;71.0;4.0;44.0;632.0;
4237;46;Mannen;1998;704.0;628.0;596.0;32.0;76.0;4.0;45.0;655.0;
4238;46;Mannen;1999;699.0;619.0;590.0;29.0;80.0;3.0;48.0;648.0;
4239;46;Mannen;2000;706.0;629.0;602.0;27.0;77.0;4.0;44.0;658.0;
4240;46;Mannen;2001;721.0;642.0;617.0;25.0;80.0;6.0;51.0;665.0;
4241;46;Mannen;2002;708.0;627.0;603.0;24.0;81.0;6.0;54.0;648.0;
4242;46;Mannen;2003;666.0;575.0;552.0;23.0;91.0;4.0;53.0;608.0;
4243;46;Mannen;2004;650.0;559.0;535.0;24.0;91.0;5.0;55.0;591.0;
4244;46;Mannen;2005;659.0;560.0;532.0;28.0;99.0;6.0;55.0;599.0;
4245;46;Mannen;2006;641.0;543.0;516.0;28.0;98.0;4.0;54.0;583.0;
4246;46;Vrouwen;1996;27.0;21.0;18.0;3.0;6.0;2.0;8.0;16.0;
4247;46;Vrouwen;1997;31.0;23.0;20.0;3.0;8.0;2.0;11.0;17.0;
4248;46;Vrouwen;1998;32.0;24.0;21.0;4.0;8.0;4.0;11.0;17.0;
4249;46;Vrouwen;1999;35.0;26.0;24.0;3.0;9.0;2.0;12.0;21.0;
4250;46;Vrouwen;2000;38.0;25.0;21.0;4.0;12.0;4.0;13.0;20.0;
4251;46;Vrouwen;2001;37.0;28.0;26.0;2.0;9.0;3.0;14.0;20.0;
4252;46;Vrouwen;2002;32.0;23.0;21.0;2.0;9.0;4.0;11.0;18.0;
4253;46;Vrouwen;2003;37.0;26.0;23.0;3.0;12.0;3.0;15.0;20.0;
4254;46;Vrouwen;2004;29.0;21.0;18.0;2.0;8.0;3.0;13.0;13.0;
4255;46;Vrouwen;2005;31.0;21.0;18.0;2.0;10.0;3.0;12.0;16.0;
4256;46;Vrouwen;2006;31.0;22.0;20.0;2.0;9.0;3.0;13.0;16.0;
4257;46;15 tot 25 jarigen;1996;79.0;77.0;64.0;13.0;2.0;;11.0;66.0;
4258;46;15 tot 25 jarigen;1997;83.0;80.0;67.0;13.0;3.0;;11.0;72.0;
4259;46;15 tot 25 jarigen;1998;75.0;73.0;60.0;13.0;2.0;2.0;9.0;64.0;
4260;46;15 tot 25 jarigen;1999;77.0;75.0;66.0;9.0;2.0;;11.0;66.0;
4261;46;15 tot 25 jarigen;2000;83.0;81.0;71.0;10.0;3.0;;10.0;73.0;
4262;46;15 tot 25 jarigen;2001;86.0;84.0;76.0;8.0;2.0;2.0;9.0;75.0;
4263;46;15 tot 25 jarigen;2002;78.0;76.0;68.0;8.0;2.0;2.0;10.0;66.0;
4264;46;15 tot 25 jarigen;2003;72.0;69.0;62.0;7.0;2.0;;8.0;62.0;
4265;46;15 tot 25 jarigen;2004;73.0;71.0;63.0;9.0;2.0;;10.0;62.0;
4266;46;15 tot 25 jarigen;2005;72.0;71.0;61.0;10.0;;2.0;11.0;59.0;
4267;46;15 tot 25 jarigen;2006;70.0;68.0;56.0;12.0;2.0;2.0;11.0;57.0;
4268;46;25 tot 35 jarigen;1996;217.0;199.0;187.0;11.0;19.0;;12.0;205.0;
4269;46;25 tot 35 jarigen;1997;222.0;204.0;193.0;11.0;18.0;;12.0;209.0;
4270;46;25 tot 35 jarigen;1998;229.0;208.0;196.0;12.0;21.0;2.0;15.0;212.0;
4271;46;25 tot 35 jarigen;1999;221.0;203.0;192.0;12.0;18.0;2.0;13.0;207.0;
4272;46;25 tot 35 jarigen;2000;222.0;202.0;193.0;8.0;20.0;2.0;13.0;207.0;
4273;46;25 tot 35 jarigen;2001;214.0;192.0;183.0;9.0;22.0;;17.0;196.0;
4274;46;25 tot 35 jarigen;2002;201.0;179.0;171.0;8.0;21.0;;13.0;187.0;
4275;46;25 tot 35 jarigen;2003;183.0;161.0;154.0;7.0;22.0;;11.0;170.0;
4276;46;25 tot 35 jarigen;2004;171.0;153.0;146.0;7.0;18.0;;14.0;156.0;
4277;46;25 tot 35 jarigen;2005;165.0;145.0;136.0;9.0;20.0;;11.0;153.0;
4278;46;25 tot 35 jarigen;2006;162.0;143.0;136.0;7.0;19.0;;9.0;151.0;
4279;46;35 tot 45 jarigen;1996;197.0;174.0;169.0;5.0;23.0;;14.0;182.0;
4280;46;35 tot 45 jarigen;1997;190.0;166.0;160.0;5.0;24.0;;16.0;173.0;
4281;46;35 tot 45 jarigen;1998;200.0;178.0;173.0;5.0;22.0;;13.0;185.0;
4282;46;35 tot 45 jarigen;1999;204.0;174.0;169.0;5.0;30.0;;17.0;186.0;
4283;46;35 tot 45 jarigen;2000;207.0;178.0;171.0;7.0;29.0;2.0;14.0;191.0;
4284;46;35 tot 45 jarigen;2001;210.0;182.0;176.0;6.0;28.0;2.0;18.0;190.0;
4285;46;35 tot 45 jarigen;2002;214.0;185.0;181.0;3.0;30.0;2.0;19.0;193.0;
4286;46;35 tot 45 jarigen;2003;202.0;170.0;164.0;5.0;33.0;;21.0;180.0;
4287;46;35 tot 45 jarigen;2004;197.0;162.0;157.0;5.0;36.0;;19.0;177.0;
4288;46;35 tot 45 jarigen;2005;201.0;163.0;157.0;6.0;39.0;2.0;18.0;181.0;
4289;46;35 tot 45 jarigen;2006;199.0;158.0;154.0;4.0;40.0;;17.0;180.0;
4290;46;45 tot 55 jarigen;1996;161.0;140.0;136.0;4.0;21.0;;11.0;150.0;
4291;46;45 tot 55 jarigen;1997;171.0;146.0;142.0;4.0;25.0;2.0;11.0;157.0;
4292;46;45 tot 55 jarigen;1998;181.0;153.0;149.0;4.0;28.0;;14.0;165.0;
4293;46;45 tot 55 jarigen;1999;178.0;150.0;145.0;5.0;28.0;;13.0;163.0;
4294;46;45 tot 55 jarigen;2000;172.0;147.0;143.0;4.0;26.0;;12.0;159.0;
4295;46;45 tot 55 jarigen;2001;180.0;157.0;154.0;3.0;23.0;;13.0;166.0;
4296;46;45 tot 55 jarigen;2002;171.0;147.0;143.0;4.0;24.0;2.0;14.0;156.0;
4297;46;45 tot 55 jarigen;2003;171.0;139.0;135.0;4.0;32.0;2.0;16.0;153.0;
4298;46;45 tot 55 jarigen;2004;163.0;134.0;130.0;4.0;29.0;;15.0;146.0;
4299;46;45 tot 55 jarigen;2005;175.0;143.0;139.0;4.0;32.0;;17.0;156.0;
4300;46;45 tot 55 jarigen;2006;164.0;134.0;131.0;4.0;30.0;;17.0;146.0;
4301;46;55 tot 65 jarigen;1996;42.0;32.0;31.0;;10.0;2.0;6.0;34.0;
4302;46;55 tot 65 jarigen;1997;46.0;36.0;35.0;;10.0;2.0;5.0;39.0;
4303;46;55 tot 65 jarigen;1998;53.0;42.0;40.0;;11.0;;4.0;47.0;
4304;46;55 tot 65 jarigen;1999;54.0;43.0;42.0;;11.0;;7.0;46.0;
4305;46;55 tot 65 jarigen;2000;59.0;47.0;46.0;2.0;12.0;2.0;8.0;49.0;
4306;46;55 tot 65 jarigen;2001;68.0;56.0;54.0;2.0;12.0;2.0;7.0;58.0;
4307;46;55 tot 65 jarigen;2002;76.0;63.0;61.0;2.0;13.0;3.0;9.0;64.0;
4308;46;55 tot 65 jarigen;2003;75.0;62.0;59.0;2.0;14.0;2.0;11.0;63.0;
