ID;Populatie;Vervoerwijzen;Reismotieven;RegioS;Perioden;Verplaatsingen_1;Afstand_2;Reisduur_3;Afstand_4;ReisduurPerVerplaatsing_5;Verplaatsingen_6;Afstand_7;Reisduur_8
6655;Totaal;Trein;Sport, hobby, horecabezoek;Zeer sterk stedelijk;2017;0.01;0.72;1.28;52.89;94.26;5.0;249.0;7.4
6656;Totaal;Trein;Sport, hobby, horecabezoek;Sterk stedelijk;2010;;;;;;;;
6657;Totaal;Trein;Sport, hobby, horecabezoek;Sterk stedelijk;2011;0.01;0.46;0.9;47.43;91.79;3.0;162.0;5.2
6658;Totaal;Trein;Sport, hobby, horecabezoek;Sterk stedelijk;2012;;;;;;;;
6659;Totaal;Trein;Sport, hobby, horecabezoek;Sterk stedelijk;2013;0.01;0.47;0.89;46.24;87.53;4.0;163.0;5.1
6660;Totaal;Trein;Sport, hobby, horecabezoek;Sterk stedelijk;2014;0.01;0.48;0.85;49.97;88.35;3.0;167.0;4.9
6661;Totaal;Trein;Sport, hobby, horecabezoek;Sterk stedelijk;2015;0.01;0.35;0.65;45.47;84.6;3.0;123.0;3.8
6662;Totaal;Trein;Sport, hobby, horecabezoek;Sterk stedelijk;2016;0.01;0.49;0.89;50.11;90.79;3.0;172.0;5.2
6663;Totaal;Trein;Sport, hobby, horecabezoek;Sterk stedelijk;2017;0.01;0.4;0.74;43.91;81.48;3.0;137.0;4.2
6664;Totaal;Trein;Sport, hobby, horecabezoek;Matig stedelijk;2010;;;;;;;;
6665;Totaal;Trein;Sport, hobby, horecabezoek;Matig stedelijk;2011;;;;;;;;
6666;Totaal;Trein;Sport, hobby, horecabezoek;Matig stedelijk;2012;;;;;;;;
6667;Totaal;Trein;Sport, hobby, horecabezoek;Matig stedelijk;2013;;;;;;;;
6668;Totaal;Trein;Sport, hobby, horecabezoek;Matig stedelijk;2014;;;;;;;;
6669;Totaal;Trein;Sport, hobby, horecabezoek;Matig stedelijk;2015;;;;;;;;
6670;Totaal;Trein;Sport, hobby, horecabezoek;Matig stedelijk;2016;;;;;;;;
6671;Totaal;Trein;Sport, hobby, horecabezoek;Matig stedelijk;2017;;;;;;;;
6672;Totaal;Trein;Sport, hobby, horecabezoek;Weinig stedelijk;2010;;;;;;;;
6673;Totaal;Trein;Sport, hobby, horecabezoek;Weinig stedelijk;2011;;;;;;;;
6674;Totaal;Trein;Sport, hobby, horecabezoek;Weinig stedelijk;2012;;;;;;;;
6675;Totaal;Trein;Sport, hobby, horecabezoek;Weinig stedelijk;2013;;;;;;;;
6676;Totaal;Trein;Sport, hobby, horecabezoek;Weinig stedelijk;2014;;;;;;;;
6677;Totaal;Trein;Sport, hobby, horecabezoek;Weinig stedelijk;2015;;;;;;;;
6678;Totaal;Trein;Sport, hobby, horecabezoek;Weinig stedelijk;2016;;;;;;;;
6679;Totaal;Trein;Sport, hobby, horecabezoek;Weinig stedelijk;2017;;;;;;;;
6680;Totaal;Trein;Sport, hobby, horecabezoek;Niet stedelijk;2010;;;;;;;;
6681;Totaal;Trein;Sport, hobby, horecabezoek;Niet stedelijk;2011;;;;;;;;
6682;Totaal;Trein;Sport, hobby, horecabezoek;Niet stedelijk;2012;;;;;;;;
6683;Totaal;Trein;Sport, hobby, horecabezoek;Niet stedelijk;2013;;;;;;;;
6684;Totaal;Trein;Sport, hobby, horecabezoek;Niet stedelijk;2014;;;;;;;;
6685;Totaal;Trein;Sport, hobby, horecabezoek;Niet stedelijk;2015;;;;;;;;
6686;Totaal;Trein;Sport, hobby, horecabezoek;Niet stedelijk;2016;;;;;;;;
6687;Totaal;Trein;Sport, hobby, horecabezoek;Niet stedelijk;2017;;;;;;;;
6688;Totaal;Trein;Toeren/wandelen;Nederland;2010;;;;;;;;
6689;Totaal;Trein;Toeren/wandelen;Nederland;2011;;;;;;;;
6690;Totaal;Trein;Toeren/wandelen;Nederland;2012;;;;;;;;
6691;Totaal;Trein;Toeren/wandelen;Nederland;2013;;;;;;;;
6692;Totaal;Trein;Toeren/wandelen;Nederland;2014;;;;;;;;
6693;Totaal;Trein;Toeren/wandelen;Nederland;2015;;;;;;;;
6694;Totaal;Trein;Toeren/wandelen;Nederland;2016;;;;;;;;
6695;Totaal;Trein;Toeren/wandelen;Nederland;2017;;;;;;;;
6696;Totaal;Trein;Toeren/wandelen;Noord-Nederland (LD);2010;;;;;;;;
6697;Totaal;Trein;Toeren/wandelen;Noord-Nederland (LD);2011;;;;;;;;
6698;Totaal;Trein;Toeren/wandelen;Noord-Nederland (LD);2012;;;;;;;;
6699;Totaal;Trein;Toeren/wandelen;Noord-Nederland (LD);2013;;;;;;;;
6700;Totaal;Trein;Toeren/wandelen;Noord-Nederland (LD);2014;;;;;;;;
6701;Totaal;Trein;Toeren/wandelen;Noord-Nederland (LD);2015;;;;;;;;
6702;Totaal;Trein;Toeren/wandelen;Noord-Nederland (LD);2016;;;;;;;;
6703;Totaal;Trein;Toeren/wandelen;Noord-Nederland (LD);2017;;;;;;;;
6704;Totaal;Trein;Toeren/wandelen;Oost-Nederland (LD);2010;;;;;;;;
6705;Totaal;Trein;Toeren/wandelen;Oost-Nederland (LD);2011;;;;;;;;
6706;Totaal;Trein;Toeren/wandelen;Oost-Nederland (LD);2012;;;;;;;;
6707;Totaal;Trein;Toeren/wandelen;Oost-Nederland (LD);2013;;;;;;;;
6708;Totaal;Trein;Toeren/wandelen;Oost-Nederland (LD);2014;;;;;;;;
6709;Totaal;Trein;Toeren/wandelen;Oost-Nederland (LD);2015;;;;;;;;
6710;Totaal;Trein;Toeren/wandelen;Oost-Nederland (LD);2016;;;;;;;;
6711;Totaal;Trein;Toeren/wandelen;Oost-Nederland (LD);2017;;;;;;;;
6712;Totaal;Trein;Toeren/wandelen;West-Nederland (LD);2010;;;;;;;;
6713;Totaal;Trein;Toeren/wandelen;West-Nederland (LD);2011;;;;;;;;
6714;Totaal;Trein;Toeren/wandelen;West-Nederland (LD);2012;;;;;;;;
6715;Totaal;Trein;Toeren/wandelen;West-Nederland (LD);2013;;;;;;;;
6716;Totaal;Trein;Toeren/wandelen;West-Nederland (LD);2014;;;;;;;;
6717;Totaal;Trein;Toeren/wandelen;West-Nederland (LD);2015;;;;;;;;
6718;Totaal;Trein;Toeren/wandelen;West-Nederland (LD);2016;;;;;;;;
6719;Totaal;Trein;Toeren/wandelen;West-Nederland (LD);2017;;;;;;;;
6720;Totaal;Trein;Toeren/wandelen;Zuid-Nederland (LD);2010;;;;;;;;
6721;Totaal;Trein;Toeren/wandelen;Zuid-Nederland (LD);2011;;;;;;;;
6722;Totaal;Trein;Toeren/wandelen;Zuid-Nederland (LD);2012;;;;;;;;
6723;Totaal;Trein;Toeren/wandelen;Zuid-Nederland (LD);2013;;;;;;;;
6724;Totaal;Trein;Toeren/wandelen;Zuid-Nederland (LD);2014;;;;;;;;
6725;Totaal;Trein;Toeren/wandelen;Zuid-Nederland (LD);2015;;;;;;;;
6726;Totaal;Trein;Toeren/wandelen;Zuid-Nederland (LD);2016;;;;;;;;
6727;Totaal;Trein;Toeren/wandelen;Zuid-Nederland (LD);2017;;;;;;;;
6728;Totaal;Trein;Toeren/wandelen;Groningen (PV);2010;;;;;;;;
6729;Totaal;Trein;Toeren/wandelen;Groningen (PV);2011;;;;;;;;
6730;Totaal;Trein;Toeren/wandelen;Groningen (PV);2012;;;;;;;;
6731;Totaal;Trein;Toeren/wandelen;Groningen (PV);2013;;;;;;;;
6732;Totaal;Trein;Toeren/wandelen;Groningen (PV);2014;;;;;;;;
6733;Totaal;Trein;Toeren/wandelen;Groningen (PV);2015;;;;;;;;
6734;Totaal;Trein;Toeren/wandelen;Groningen (PV);2016;;;;;;;;
6735;Totaal;Trein;Toeren/wandelen;Groningen (PV);2017;;;;;;;;
6736;Totaal;Trein;Toeren/wandelen;Friesland (PV);2010;;;;;;;;
6737;Totaal;Trein;Toeren/wandelen;Friesland (PV);2011;;;;;;;;
6738;Totaal;Trein;Toeren/wandelen;Friesland (PV);2012;;;;;;;;
6739;Totaal;Trein;Toeren/wandelen;Friesland (PV);2013;;;;;;;;
6740;Totaal;Trein;Toeren/wandelen;Friesland (PV);2014;;;;;;;;
6741;Totaal;Trein;Toeren/wandelen;Friesland (PV);2015;;;;;;;;
6742;Totaal;Trein;Toeren/wandelen;Friesland (PV);2016;;;;;;;;
6743;Totaal;Trein;Toeren/wandelen;Friesland (PV);2017;;;;;;;;
6744;Totaal;Trein;Toeren/wandelen;Drenthe (PV);2010;;;;;;;;
6745;Totaal;Trein;Toeren/wandelen;Drenthe (PV);2011;;;;;;;;
6746;Totaal;Trein;Toeren/wandelen;Drenthe (PV);2012;;;;;;;;
6747;Totaal;Trein;Toeren/wandelen;Drenthe (PV);2013;;;;;;;;
6748;Totaal;Trein;Toeren/wandelen;Drenthe (PV);2014;;;;;;;;
6749;Totaal;Trein;Toeren/wandelen;Drenthe (PV);2015;;;;;;;;
6750;Totaal;Trein;Toeren/wandelen;Drenthe (PV);2016;;;;;;;;
6751;Totaal;Trein;Toeren/wandelen;Drenthe (PV);2017;;;;;;;;
6752;Totaal;Trein;Toeren/wandelen;Overijssel (PV);2010;;;;;;;;
6753;Totaal;Trein;Toeren/wandelen;Overijssel (PV);2011;;;;;;;;
6754;Totaal;Trein;Toeren/wandelen;Overijssel (PV);2012;;;;;;;;
6755;Totaal;Trein;Toeren/wandelen;Overijssel (PV);2013;;;;;;;;
6756;Totaal;Trein;Toeren/wandelen;Overijssel (PV);2014;;;;;;;;
6757;Totaal;Trein;Toeren/wandelen;Overijssel (PV);2015;;;;;;;;
6758;Totaal;Trein;Toeren/wandelen;Overijssel (PV);2016;;;;;;;;
6759;Totaal;Trein;Toeren/wandelen;Overijssel (PV);2017;;;;;;;;
6760;Totaal;Trein;Toeren/wandelen;Flevoland (PV);2010;;;;;;;;
6761;Totaal;Trein;Toeren/wandelen;Flevoland (PV);2011;;;;;;;;
6762;Totaal;Trein;Toeren/wandelen;Flevoland (PV);2012;;;;;;;;
6763;Totaal;Trein;Toeren/wandelen;Flevoland (PV);2013;;;;;;;;
6764;Totaal;Trein;Toeren/wandelen;Flevoland (PV);2014;;;;;;;;
6765;Totaal;Trein;Toeren/wandelen;Flevoland (PV);2015;;;;;;;;
6766;Totaal;Trein;Toeren/wandelen;Flevoland (PV);2016;;;;;;;;
6767;Totaal;Trein;Toeren/wandelen;Flevoland (PV);2017;;;;;;;;
6768;Totaal;Trein;Toeren/wandelen;Gelderland (PV);2010;;;;;;;;
6769;Totaal;Trein;Toeren/wandelen;Gelderland (PV);2011;;;;;;;;
6770;Totaal;Trein;Toeren/wandelen;Gelderland (PV);2012;;;;;;;;
6771;Totaal;Trein;Toeren/wandelen;Gelderland (PV);2013;;;;;;;;
6772;Totaal;Trein;Toeren/wandelen;Gelderland (PV);2014;;;;;;;;
6773;Totaal;Trein;Toeren/wandelen;Gelderland (PV);2015;;;;;;;;
6774;Totaal;Trein;Toeren/wandelen;Gelderland (PV);2016;;;;;;;;
6775;Totaal;Trein;Toeren/wandelen;Gelderland (PV);2017;;;;;;;;
6776;Totaal;Trein;Toeren/wandelen;Utrecht (PV);2010;;;;;;;;
6777;Totaal;Trein;Toeren/wandelen;Utrecht (PV);2011;;;;;;;;
6778;Totaal;Trein;Toeren/wandelen;Utrecht (PV);2012;;;;;;;;
6779;Totaal;Trein;Toeren/wandelen;Utrecht (PV);2013;;;;;;;;
6780;Totaal;Trein;Toeren/wandelen;Utrecht (PV);2014;;;;;;;;
6781;Totaal;Trein;Toeren/wandelen;Utrecht (PV);2015;;;;;;;;
6782;Totaal;Trein;Toeren/wandelen;Utrecht (PV);2016;;;;;;;;
6783;Totaal;Trein;Toeren/wandelen;Utrecht (PV);2017;;;;;;;;
6784;Totaal;Trein;Toeren/wandelen;Noord-Holland (PV);2010;;;;;;;;
6785;Totaal;Trein;Toeren/wandelen;Noord-Holland (PV);2011;;;;;;;;
6786;Totaal;Trein;Toeren/wandelen;Noord-Holland (PV);2012;;;;;;;;
6787;Totaal;Trein;Toeren/wandelen;Noord-Holland (PV);2013;;;;;;;;
6788;Totaal;Trein;Toeren/wandelen;Noord-Holland (PV);2014;;;;;;;;
6789;Totaal;Trein;Toeren/wandelen;Noord-Holland (PV);2015;;;;;;;;
6790;Totaal;Trein;Toeren/wandelen;Noord-Holland (PV);2016;;;;;;;;
6791;Totaal;Trein;Toeren/wandelen;Noord-Holland (PV);2017;;;;;;;;
6792;Totaal;Trein;Toeren/wandelen;Zuid-Holland (PV);2010;;;;;;;;
6793;Totaal;Trein;Toeren/wandelen;Zuid-Holland (PV);2011;;;;;;;;
6794;Totaal;Trein;Toeren/wandelen;Zuid-Holland (PV);2012;;;;;;;;
6795;Totaal;Trein;Toeren/wandelen;Zuid-Holland (PV);2013;;;;;;;;
6796;Totaal;Trein;Toeren/wandelen;Zuid-Holland (PV);2014;;;;;;;;
6797;Totaal;Trein;Toeren/wandelen;Zuid-Holland (PV);2015;;;;;;;;
6798;Totaal;Trein;Toeren/wandelen;Zuid-Holland (PV);2016;;;;;;;;
6799;Totaal;Trein;Toeren/wandelen;Zuid-Holland (PV);2017;;;;;;;;
6800;Totaal;Trein;Toeren/wandelen;Zeeland (PV);2010;;;;;;;;
6801;Totaal;Trein;Toeren/wandelen;Zeeland (PV);2011;;;;;;;;
6802;Totaal;Trein;Toeren/wandelen;Zeeland (PV);2012;;;;;;;;
6803;Totaal;Trein;Toeren/wandelen;Zeeland (PV);2013;;;;;;;;
6804;Totaal;Trein;Toeren/wandelen;Zeeland (PV);2014;;;;;;;;
6805;Totaal;Trein;Toeren/wandelen;Zeeland (PV);2015;;;;;;;;
6806;Totaal;Trein;Toeren/wandelen;Zeeland (PV);2016;;;;;;;;
6807;Totaal;Trein;Toeren/wandelen;Zeeland (PV);2017;;;;;;;;
6808;Totaal;Trein;Toeren/wandelen;Noord-Brabant (PV);2010;;;;;;;;
6809;Totaal;Trein;Toeren/wandelen;Noord-Brabant (PV);2011;;;;;;;;
6810;Totaal;Trein;Toeren/wandelen;Noord-Brabant (PV);2012;;;;;;;;
6811;Totaal;Trein;Toeren/wandelen;Noord-Brabant (PV);2013;;;;;;;;
6812;Totaal;Trein;Toeren/wandelen;Noord-Brabant (PV);2014;;;;;;;;
6813;Totaal;Trein;Toeren/wandelen;Noord-Brabant (PV);2015;;;;;;;;
6814;Totaal;Trein;Toeren/wandelen;Noord-Brabant (PV);2016;;;;;;;;
6815;Totaal;Trein;Toeren/wandelen;Noord-Brabant (PV);2017;;;;;;;;
6816;Totaal;Trein;Toeren/wandelen;Limburg (PV);2010;;;;;;;;
6817;Totaal;Trein;Toeren/wandelen;Limburg (PV);2011;;;;;;;;
6818;Totaal;Trein;Toeren/wandelen;Limburg (PV);2012;;;;;;;;
6819;Totaal;Trein;Toeren/wandelen;Limburg (PV);2013;;;;;;;;
6820;Totaal;Trein;Toeren/wandelen;Limburg (PV);2014;;;;;;;;
6821;Totaal;Trein;Toeren/wandelen;Limburg (PV);2015;;;;;;;;
6822;Totaal;Trein;Toeren/wandelen;Limburg (PV);2016;;;;;;;;
6823;Totaal;Trein;Toeren/wandelen;Limburg (PV);2017;;;;;;;;
6824;Totaal;Trein;Toeren/wandelen;Zeer sterk stedelijk;2010;;;;;;;;
6825;Totaal;Trein;Toeren/wandelen;Zeer sterk stedelijk;2011;;;;;;;;
6826;Totaal;Trein;Toeren/wandelen;Zeer sterk stedelijk;2012;;;;;;;;
6827;Totaal;Trein;Toeren/wandelen;Zeer sterk stedelijk;2013;;;;;;;;
6828;Totaal;Trein;Toeren/wandelen;Zeer sterk stedelijk;2014;;;;;;;;
6829;Totaal;Trein;Toeren/wandelen;Zeer sterk stedelijk;2015;;;;;;;;
6830;Totaal;Trein;Toeren/wandelen;Zeer sterk stedelijk;2016;;;;;;;;
6831;Totaal;Trein;Toeren/wandelen;Zeer sterk stedelijk;2017;;;;;;;;
6832;Totaal;Trein;Toeren/wandelen;Sterk stedelijk;2010;;;;;;;;
6833;Totaal;Trein;Toeren/wandelen;Sterk stedelijk;2011;;;;;;;;
6834;Totaal;Trein;Toeren/wandelen;Sterk stedelijk;2012;;;;;;;;
6835;Totaal;Trein;Toeren/wandelen;Sterk stedelijk;2013;;;;;;;;
6836;Totaal;Trein;Toeren/wandelen;Sterk stedelijk;2014;;;;;;;;
6837;Totaal;Trein;Toeren/wandelen;Sterk stedelijk;2015;;;;;;;;
6838;Totaal;Trein;Toeren/wandelen;Sterk stedelijk;2016;;;;;;;;
6839;Totaal;Trein;Toeren/wandelen;Sterk stedelijk;2017;;;;;;;;
6840;Totaal;Trein;Toeren/wandelen;Matig stedelijk;2010;;;;;;;;
6841;Totaal;Trein;Toeren/wandelen;Matig stedelijk;2011;;;;;;;;
6842;Totaal;Trein;Toeren/wandelen;Matig stedelijk;2012;;;;;;;;
6843;Totaal;Trein;Toeren/wandelen;Matig stedelijk;2013;;;;;;;;
6844;Totaal;Trein;Toeren/wandelen;Matig stedelijk;2014;;;;;;;;
6845;Totaal;Trein;Toeren/wandelen;Matig stedelijk;2015;;;;;;;;
6846;Totaal;Trein;Toeren/wandelen;Matig stedelijk;2016;;;;;;;;
6847;Totaal;Trein;Toeren/wandelen;Matig stedelijk;2017;;;;;;;;
6848;Totaal;Trein;Toeren/wandelen;Weinig stedelijk;2010;;;;;;;;
6849;Totaal;Trein;Toeren/wandelen;Weinig stedelijk;2011;;;;;;;;
6850;Totaal;Trein;Toeren/wandelen;Weinig stedelijk;2012;;;;;;;;
6851;Totaal;Trein;Toeren/wandelen;Weinig stedelijk;2013;;;;;;;;
6852;Totaal;Trein;Toeren/wandelen;Weinig stedelijk;2014;;;;;;;;
6853;Totaal;Trein;Toeren/wandelen;Weinig stedelijk;2015;;;;;;;;
6854;Totaal;Trein;Toeren/wandelen;Weinig stedelijk;2016;;;;;;;;
6855;Totaal;Trein;Toeren/wandelen;Weinig stedelijk;2017;;;;;;;;
6856;Totaal;Trein;Toeren/wandelen;Niet stedelijk;2010;;;;;;;;
6857;Totaal;Trein;Toeren/wandelen;Niet stedelijk;2011;;;;;;;;
6858;Totaal;Trein;Toeren/wandelen;Niet stedelijk;2012;;;;;;;;
6859;Totaal;Trein;Toeren/wandelen;Niet stedelijk;2013;;;;;;;;
6860;Totaal;Trein;Toeren/wandelen;Niet stedelijk;2014;;;;;;;;
6861;Totaal;Trein;Toeren/wandelen;Niet stedelijk;2015;;;;;;;;
6862;Totaal;Trein;Toeren/wandelen;Niet stedelijk;2016;;;;;;;;
6863;Totaal;Trein;Toeren/wandelen;Niet stedelijk;2017;;;;;;;;
6864;Totaal;Trein;Overige reismotieven;Nederland;2010;0.0;0.2;0.31;67.37;107.66;1.0;68.0;1.8
6865;Totaal;Trein;Overige reismotieven;Nederland;2011;0.0;0.21;0.27;73.93;94.17;1.0;74.0;1.6
6866;Totaal;Trein;Overige reismotieven;Nederland;2012;0.0;0.15;0.26;61.18;104.51;1.0;54.0;1.5
6867;Totaal;Trein;Overige reismotieven;Nederland;2013;0.0;0.2;0.29;80.85;114.84;1.0;70.0;1.7
6868;Totaal;Trein;Overige reismotieven;Nederland;2014;;;;;;;;
6869;Totaal;Trein;Overige reismotieven;Nederland;2015;;;;;;;;
6870;Totaal;Trein;Overige reismotieven;Nederland;2016;;;;;;;;
6871;Totaal;Trein;Overige reismotieven;Nederland;2017;;;;;;;;
6872;Totaal;Trein;Overige reismotieven;Noord-Nederland (LD);2010;;;;;;;;
6873;Totaal;Trein;Overige reismotieven;Noord-Nederland (LD);2011;;;;;;;;
6874;Totaal;Trein;Overige reismotieven;Noord-Nederland (LD);2012;;;;;;;;
6875;Totaal;Trein;Overige reismotieven;Noord-Nederland (LD);2013;;;;;;;;
6876;Totaal;Trein;Overige reismotieven;Noord-Nederland (LD);2014;;;;;;;;
6877;Totaal;Trein;Overige reismotieven;Noord-Nederland (LD);2015;;;;;;;;
6878;Totaal;Trein;Overige reismotieven;Noord-Nederland (LD);2016;;;;;;;;
6879;Totaal;Trein;Overige reismotieven;Noord-Nederland (LD);2017;;;;;;;;
6880;Totaal;Trein;Overige reismotieven;Oost-Nederland (LD);2010;;;;;;;;
6881;Totaal;Trein;Overige reismotieven;Oost-Nederland (LD);2011;;;;;;;;
6882;Totaal;Trein;Overige reismotieven;Oost-Nederland (LD);2012;;;;;;;;
6883;Totaal;Trein;Overige reismotieven;Oost-Nederland (LD);2013;;;;;;;;
6884;Totaal;Trein;Overige reismotieven;Oost-Nederland (LD);2014;;;;;;;;
6885;Totaal;Trein;Overige reismotieven;Oost-Nederland (LD);2015;;;;;;;;
6886;Totaal;Trein;Overige reismotieven;Oost-Nederland (LD);2016;;;;;;;;
6887;Totaal;Trein;Overige reismotieven;Oost-Nederland (LD);2017;;;;;;;;
6888;Totaal;Trein;Overige reismotieven;West-Nederland (LD);2010;;;;;;;;
6889;Totaal;Trein;Overige reismotieven;West-Nederland (LD);2011;;;;;;;;
6890;Totaal;Trein;Overige reismotieven;West-Nederland (LD);2012;;;;;;;;
6891;Totaal;Trein;Overige reismotieven;West-Nederland (LD);2013;;;;;;;;
6892;Totaal;Trein;Overige reismotieven;West-Nederland (LD);2014;;;;;;;;
6893;Totaal;Trein;Overige reismotieven;West-Nederland (LD);2015;;;;;;;;
6894;Totaal;Trein;Overige reismotieven;West-Nederland (LD);2016;;;;;;;;
6895;Totaal;Trein;Overige reismotieven;West-Nederland (LD);2017;;;;;;;;
6896;Totaal;Trein;Overige reismotieven;Zuid-Nederland (LD);2010;;;;;;;;
6897;Totaal;Trein;Overige reismotieven;Zuid-Nederland (LD);2011;;;;;;;;
6898;Totaal;Trein;Overige reismotieven;Zuid-Nederland (LD);2012;;;;;;;;
6899;Totaal;Trein;Overige reismotieven;Zuid-Nederland (LD);2013;;;;;;;;
6900;Totaal;Trein;Overige reismotieven;Zuid-Nederland (LD);2014;;;;;;;;
6901;Totaal;Trein;Overige reismotieven;Zuid-Nederland (LD);2015;;;;;;;;
6902;Totaal;Trein;Overige reismotieven;Zuid-Nederland (LD);2016;;;;;;;;
6903;Totaal;Trein;Overige reismotieven;Zuid-Nederland (LD);2017;;;;;;;;
6904;Totaal;Trein;Overige reismotieven;Groningen (PV);2010;;;;;;;;
6905;Totaal;Trein;Overige reismotieven;Groningen (PV);2011;;;;;;;;
6906;Totaal;Trein;Overige reismotieven;Groningen (PV);2012;;;;;;;;
6907;Totaal;Trein;Overige reismotieven;Groningen (PV);2013;;;;;;;;
6908;Totaal;Trein;Overige reismotieven;Groningen (PV);2014;;;;;;;;
6909;Totaal;Trein;Overige reismotieven;Groningen (PV);2015;;;;;;;;
6910;Totaal;Trein;Overige reismotieven;Groningen (PV);2016;;;;;;;;
6911;Totaal;Trein;Overige reismotieven;Groningen (PV);2017;;;;;;;;
6912;Totaal;Trein;Overige reismotieven;Friesland (PV);2010;;;;;;;;
6913;Totaal;Trein;Overige reismotieven;Friesland (PV);2011;;;;;;;;
6914;Totaal;Trein;Overige reismotieven;Friesland (PV);2012;;;;;;;;
6915;Totaal;Trein;Overige reismotieven;Friesland (PV);2013;;;;;;;;
6916;Totaal;Trein;Overige reismotieven;Friesland (PV);2014;;;;;;;;
6917;Totaal;Trein;Overige reismotieven;Friesland (PV);2015;;;;;;;;
6918;Totaal;Trein;Overige reismotieven;Friesland (PV);2016;;;;;;;;
6919;Totaal;Trein;Overige reismotieven;Friesland (PV);2017;;;;;;;;
6920;Totaal;Trein;Overige reismotieven;Drenthe (PV);2010;;;;;;;;
6921;Totaal;Trein;Overige reismotieven;Drenthe (PV);2011;;;;;;;;
6922;Totaal;Trein;Overige reismotieven;Drenthe (PV);2012;;;;;;;;
6923;Totaal;Trein;Overige reismotieven;Drenthe (PV);2013;;;;;;;;
6924;Totaal;Trein;Overige reismotieven;Drenthe (PV);2014;;;;;;;;
6925;Totaal;Trein;Overige reismotieven;Drenthe (PV);2015;;;;;;;;
6926;Totaal;Trein;Overige reismotieven;Drenthe (PV);2016;;;;;;;;
6927;Totaal;Trein;Overige reismotieven;Drenthe (PV);2017;;;;;;;;
6928;Totaal;Trein;Overige reismotieven;Overijssel (PV);2010;;;;;;;;
6929;Totaal;Trein;Overige reismotieven;Overijssel (PV);2011;;;;;;;;
6930;Totaal;Trein;Overige reismotieven;Overijssel (PV);2012;;;;;;;;
6931;Totaal;Trein;Overige reismotieven;Overijssel (PV);2013;;;;;;;;
6932;Totaal;Trein;Overige reismotieven;Overijssel (PV);2014;;;;;;;;
6933;Totaal;Trein;Overige reismotieven;Overijssel (PV);2015;;;;;;;;
6934;Totaal;Trein;Overige reismotieven;Overijssel (PV);2016;;;;;;;;
6935;Totaal;Trein;Overige reismotieven;Overijssel (PV);2017;;;;;;;;
6936;Totaal;Trein;Overige reismotieven;Flevoland (PV);2010;;;;;;;;
6937;Totaal;Trein;Overige reismotieven;Flevoland (PV);2011;;;;;;;;
6938;Totaal;Trein;Overige reismotieven;Flevoland (PV);2012;;;;;;;;
6939;Totaal;Trein;Overige reismotieven;Flevoland (PV);2013;;;;;;;;
6940;Totaal;Trein;Overige reismotieven;Flevoland (PV);2014;;;;;;;;
6941;Totaal;Trein;Overige reismotieven;Flevoland (PV);2015;;;;;;;;
6942;Totaal;Trein;Overige reismotieven;Flevoland (PV);2016;;;;;;;;
6943;Totaal;Trein;Overige reismotieven;Flevoland (PV);2017;;;;;;;;
6944;Totaal;Trein;Overige reismotieven;Gelderland (PV);2010;;;;;;;;
6945;Totaal;Trein;Overige reismotieven;Gelderland (PV);2011;;;;;;;;
6946;Totaal;Trein;Overige reismotieven;Gelderland (PV);2012;;;;;;;;
6947;Totaal;Trein;Overige reismotieven;Gelderland (PV);2013;;;;;;;;
6948;Totaal;Trein;Overige reismotieven;Gelderland (PV);2014;;;;;;;;
6949;Totaal;Trein;Overige reismotieven;Gelderland (PV);2015;;;;;;;;
6950;Totaal;Trein;Overige reismotieven;Gelderland (PV);2016;;;;;;;;
6951;Totaal;Trein;Overige reismotieven;Gelderland (PV);2017;;;;;;;;
6952;Totaal;Trein;Overige reismotieven;Utrecht (PV);2010;;;;;;;;
6953;Totaal;Trein;Overige reismotieven;Utrecht (PV);2011;;;;;;;;
6954;Totaal;Trein;Overige reismotieven;Utrecht (PV);2012;;;;;;;;
6955;Totaal;Trein;Overige reismotieven;Utrecht (PV);2013;;;;;;;;
6956;Totaal;Trein;Overige reismotieven;Utrecht (PV);2014;;;;;;;;
6957;Totaal;Trein;Overige reismotieven;Utrecht (PV);2015;;;;;;;;
6958;Totaal;Trein;Overige reismotieven;Utrecht (PV);2016;;;;;;;;
6959;Totaal;Trein;Overige reismotieven;Utrecht (PV);2017;;;;;;;;
6960;Totaal;Trein;Overige reismotieven;Noord-Holland (PV);2010;;;;;;;;
6961;Totaal;Trein;Overige reismotieven;Noord-Holland (PV);2011;;;;;;;;
6962;Totaal;Trein;Overige reismotieven;Noord-Holland (PV);2012;;;;;;;;
6963;Totaal;Trein;Overige reismotieven;Noord-Holland (PV);2013;;;;;;;;
6964;Totaal;Trein;Overige reismotieven;Noord-Holland (PV);2014;;;;;;;;
6965;Totaal;Trein;Overige reismotieven;Noord-Holland (PV);2015;;;;;;;;
6966;Totaal;Trein;Overige reismotieven;Noord-Holland (PV);2016;;;;;;;;
6967;Totaal;Trein;Overige reismotieven;Noord-Holland (PV);2017;;;;;;;;
6968;Totaal;Trein;Overige reismotieven;Zuid-Holland (PV);2010;;;;;;;;
6969;Totaal;Trein;Overige reismotieven;Zuid-Holland (PV);2011;;;;;;;;
6970;Totaal;Trein;Overige reismotieven;Zuid-Holland (PV);2012;;;;;;;;
6971;Totaal;Trein;Overige reismotieven;Zuid-Holland (PV);2013;;;;;;;;
