ID;BedrijfsklassenSBI93EnSectoren;TypeKapitaalgoed;Perioden;KapitaalgoederenvoorraadEindbalans_1;VolumeIndexcijfers2000100_2;KapitaalgoederenvoorraadBeginbalans_3;Herwaardering_4;InvestInVasteActivaProdEnInvoer_5;Afschrijvingen_6;HandelEnOverigeMutaties_7;StatistischVerschil_8;KapitaalgoederenvoorraadEindbalans_9
2714;DA Voedings- en genotmiddelenindustrie;Bedrijfsgebouwen;1977;3023;91.8;2770;232.0;133.0;112.0;0.0;0.0;3023
2715;DA Voedings- en genotmiddelenindustrie;Bedrijfsgebouwen;1978;3314;92.5;3023;266.0;149.0;124.0;0.0;0.0;3314
2716;DA Voedings- en genotmiddelenindustrie;Bedrijfsgebouwen;1979;3665;94.3;3314;279.0;210.0;137.0;0.0;-1.0;3665
2717;DA Voedings- en genotmiddelenindustrie;Bedrijfsgebouwen;1980;4102;97.1;3665;322.0;268.0;153.0;0.0;0.0;4102
2718;DA Voedings- en genotmiddelenindustrie;Bedrijfsgebouwen;1981;4377;97.7;4102;246.0;195.0;166.0;0.0;0.0;4377
2719;DA Voedings- en genotmiddelenindustrie;Bedrijfsgebouwen;1982;4477;97.8;4377;95.0;175.0;171.0;0.0;0.0;4477
2720;DA Voedings- en genotmiddelenindustrie;Bedrijfsgebouwen;1983;4515;98.3;4477;18.0;195.0;174.0;0.0;-1.0;4515
2721;DA Voedings- en genotmiddelenindustrie;Bedrijfsgebouwen;1984;4545;98.5;4515;21.0;186.0;176.0;0.0;-1.0;4545
2722;DA Voedings- en genotmiddelenindustrie;Bedrijfsgebouwen;1985;4536;98.5;4545;-9.0;177.0;177.0;0.0;0.0;4536
2723;DA Voedings- en genotmiddelenindustrie;Bedrijfsgebouwen;1986;4576;99.0;4536;14.0;206.0;179.0;0.0;-1.0;4576
2724;DA Voedings- en genotmiddelenindustrie;Bedrijfsgebouwen;1987;4692;99.9;4576;77.0;221.0;184.0;0.0;2.0;4692
2725;DA Voedings- en genotmiddelenindustrie;Bedrijfsgebouwen;1988;4861;100.8;4692;126.0;234.0;192.0;0.0;1.0;4861
2726;DA Voedings- en genotmiddelenindustrie;Bedrijfsgebouwen;1989;4981;101.3;4861;94.0;223.0;197.0;0.0;0.0;4981
2727;DA Voedings- en genotmiddelenindustrie;Bedrijfsgebouwen;1990;5110;101.1;4981;136.0;197.0;204.0;0.0;0.0;5110
2728;DA Voedings- en genotmiddelenindustrie;Bedrijfsgebouwen;1991;5275;101.7;5110;137.0;238.0;211.0;0.0;2.0;5275
2729;DA Voedings- en genotmiddelenindustrie;Bedrijfsgebouwen;1992;5506;102.6;5275;182.0;267.0;220.0;0.0;2.0;5506
2730;DA Voedings- en genotmiddelenindustrie;Bedrijfsgebouwen;1993;5687;103.8;5506;112.0;297.0;228.0;0.0;-1.0;5687
2731;DA Voedings- en genotmiddelenindustrie;Bedrijfsgebouwen;1994;5767;103.5;5687;99.0;214.0;233.0;0.0;1.0;5767
2732;DA Voedings- en genotmiddelenindustrie;Bedrijfsgebouwen;1995;5876;102.6;5767;163.0;185.0;240.0;0.0;1.0;5876
2733;DA Voedings- en genotmiddelenindustrie;Bedrijfsgebouwen;1996;6010;101.7;5876;187.0;194.0;247.0;0.0;1.0;6010
2734;DA Voedings- en genotmiddelenindustrie;Bedrijfsgebouwen;1997;6156;102.1;6010;120.0;282.0;253.0;0.0;-3.0;6156
2735;DA Voedings- en genotmiddelenindustrie;Bedrijfsgebouwen;1998;6266;101.3;6156;162.0;207.0;260.0;0.0;1.0;6266
2736;DA Voedings- en genotmiddelenindustrie;Bedrijfsgebouwen;1999;6397;100.5;6266;184.0;216.0;267.0;0.0;-1.0;6397
2737;DA Voedings- en genotmiddelenindustrie;Bedrijfsgebouwen;2000;6674;100.0;6397;307.0;248.0;280.0;0.0;1.0;6674
2738;DA Voedings- en genotmiddelenindustrie;Bedrijfsgebouwen;2001;6962;98.4;6674;400.0;184.0;295.0;0.0;0.0;6962
2739;DA Voedings- en genotmiddelenindustrie;Bedrijfsgebouwen;2002;7212;97.6;6962;311.0;245.0;307.0;0.0;0.0;7212
2740;DA Voedings- en genotmiddelenindustrie;Bedrijfsgebouwen;2003;7341;97.1;7212;165.0;277.0;313.0;0.0;0.0;7341
2741;DA Voedings- en genotmiddelenindustrie;Bedrijfsgebouwen;2004;7412;96.5;7341;121.0;268.0;317.0;0.0;0.0;7412
2742;DA Voedings- en genotmiddelenindustrie;Bedrijfsgebouwen;2005;7516;95.7;7412;163.0;264.0;323.0;0.0;0.0;7516
2743;DA Voedings- en genotmiddelenindustrie;Bedrijfsgebouwen;2006;7627;94.0;7516;250.0;193.0;331.0;0.0;0.0;7627
2744;DA Voedings- en genotmiddelenindustrie;Bedrijfsgebouwen;2007;7672;92.4;7627;178.0;202.0;336.0;0.0;0.0;7672
2745;DA Voedings- en genotmiddelenindustrie;Bedrijfsgebouwen;2008;7819;90.7;7672;291.0;201.0;345.0;0.0;0.0;7819
2746;DA Voedings- en genotmiddelenindustrie;Bedrijfsgebouwen;2009;7942;89.0;7819;;;;;;7942
2747;DA Voedings- en genotmiddelenindustrie;Grond-, weg- en waterbouwkundige werken;1969;52;58.3;49;0.0;5.0;1.0;0.0;-1.0;52
2748;DA Voedings- en genotmiddelenindustrie;Grond-, weg- en waterbouwkundige werken;1970;61;62.6;52;5.0;5.0;1.0;0.0;1.0;61
2749;DA Voedings- en genotmiddelenindustrie;Grond-, weg- en waterbouwkundige werken;1971;72;68.2;61;5.0;8.0;2.0;0.0;0.0;72
2750;DA Voedings- en genotmiddelenindustrie;Grond-, weg- en waterbouwkundige werken;1972;81;71.9;72;4.0;6.0;2.0;0.0;0.0;81
2751;DA Voedings- en genotmiddelenindustrie;Grond-, weg- en waterbouwkundige werken;1973;91;73.6;81;8.0;5.0;2.0;0.0;-1.0;91
2752;DA Voedings- en genotmiddelenindustrie;Grond-, weg- en waterbouwkundige werken;1974;106;76.3;91;11.0;6.0;3.0;0.0;0.0;106
2753;DA Voedings- en genotmiddelenindustrie;Grond-, weg- en waterbouwkundige werken;1975;118;77.5;106;10.0;5.0;3.0;0.0;0.0;118
2754;DA Voedings- en genotmiddelenindustrie;Grond-, weg- en waterbouwkundige werken;1976;131;78.7;118;11.0;5.0;3.0;0.0;0.0;131
2755;DA Voedings- en genotmiddelenindustrie;Grond-, weg- en waterbouwkundige werken;1977;144;79.7;131;11.0;6.0;4.0;0.0;-1.0;144
2756;DA Voedings- en genotmiddelenindustrie;Grond-, weg- en waterbouwkundige werken;1978;159;81.5;144;11.0;7.0;4.0;0.0;0.0;159
2757;DA Voedings- en genotmiddelenindustrie;Grond-, weg- en waterbouwkundige werken;1979;177;83.7;159;14.0;9.0;4.0;0.0;0.0;177
2758;DA Voedings- en genotmiddelenindustrie;Grond-, weg- en waterbouwkundige werken;1980;198;86.1;177;15.0;11.0;5.0;0.0;-1.0;198
2759;DA Voedings- en genotmiddelenindustrie;Grond-, weg- en waterbouwkundige werken;1981;213;87.1;198;12.0;7.0;5.0;0.0;1.0;213
2760;DA Voedings- en genotmiddelenindustrie;Grond-, weg- en waterbouwkundige werken;1982;222;87.9;213;8.0;8.0;6.0;0.0;0.0;222
2761;DA Voedings- en genotmiddelenindustrie;Grond-, weg- en waterbouwkundige werken;1983;228;88.9;222;3.0;8.0;6.0;0.0;0.0;228
2762;DA Voedings- en genotmiddelenindustrie;Grond-, weg- en waterbouwkundige werken;1984;242;92.9;228;3.0;16.0;6.0;0.0;0.0;242
2763;DA Voedings- en genotmiddelenindustrie;Grond-, weg- en waterbouwkundige werken;1985;255;95.4;242;6.0;13.0;6.0;0.0;0.0;255
2764;DA Voedings- en genotmiddelenindustrie;Grond-, weg- en waterbouwkundige werken;1986;258;97.2;255;-2.0;11.0;7.0;0.0;0.0;258
2765;DA Voedings- en genotmiddelenindustrie;Grond-, weg- en waterbouwkundige werken;1987;261;99.2;258;-3.0;12.0;7.0;0.0;0.0;261
2766;DA Voedings- en genotmiddelenindustrie;Grond-, weg- en waterbouwkundige werken;1988;263;99.3;261;2.0;7.0;7.0;0.0;0.0;263
2767;DA Voedings- en genotmiddelenindustrie;Grond-, weg- en waterbouwkundige werken;1989;270;98.5;263;9.0;5.0;7.0;0.0;0.0;270
2768;DA Voedings- en genotmiddelenindustrie;Grond-, weg- en waterbouwkundige werken;1990;282;99.4;270;9.0;10.0;7.0;0.0;0.0;282
2769;DA Voedings- en genotmiddelenindustrie;Grond-, weg- en waterbouwkundige werken;1991;292;98.9;282;11.0;6.0;8.0;0.0;0.0;292
2770;DA Voedings- en genotmiddelenindustrie;Grond-, weg- en waterbouwkundige werken;1992;296;98.4;292;6.0;6.0;8.0;0.0;0.0;296
2771;DA Voedings- en genotmiddelenindustrie;Grond-, weg- en waterbouwkundige werken;1993;310;100.4;296;7.0;14.0;8.0;0.0;0.0;310
2772;DA Voedings- en genotmiddelenindustrie;Grond-, weg- en waterbouwkundige werken;1994;310;99.1;310;5.0;4.0;8.0;0.0;0.0;310
2773;DA Voedings- en genotmiddelenindustrie;Grond-, weg- en waterbouwkundige werken;1995;313;97.9;310;7.0;5.0;8.0;0.0;0.0;313
2774;DA Voedings- en genotmiddelenindustrie;Grond-, weg- en waterbouwkundige werken;1996;317;97.7;313;5.0;8.0;8.0;0.0;0.0;317
2775;DA Voedings- en genotmiddelenindustrie;Grond-, weg- en waterbouwkundige werken;1997;327;99.1;317;5.0;13.0;9.0;0.0;0.0;327
2776;DA Voedings- en genotmiddelenindustrie;Grond-, weg- en waterbouwkundige werken;1998;339;100.3;327;7.0;13.0;9.0;0.0;0.0;339
2777;DA Voedings- en genotmiddelenindustrie;Grond-, weg- en waterbouwkundige werken;1999;344;99.6;339;8.0;7.0;9.0;0.0;0.0;344
2778;DA Voedings- en genotmiddelenindustrie;Grond-, weg- en waterbouwkundige werken;2000;360;100.0;344;15.0;11.0;10.0;0.0;0.0;360
2779;DA Voedings- en genotmiddelenindustrie;Grond-, weg- en waterbouwkundige werken;2001;399;105.4;360;19.0;31.0;10.0;0.0;0.0;399
2780;DA Voedings- en genotmiddelenindustrie;Grond-, weg- en waterbouwkundige werken;2002;419;106.4;399;16.0;15.0;11.0;0.0;0.0;419
2781;DA Voedings- en genotmiddelenindustrie;Grond-, weg- en waterbouwkundige werken;2003;440;106.9;419;18.0;14.0;12.0;0.0;0.0;440
2782;DA Voedings- en genotmiddelenindustrie;Grond-, weg- en waterbouwkundige werken;2004;442;106.7;440;3.0;11.0;12.0;0.0;0.0;442
2783;DA Voedings- en genotmiddelenindustrie;Grond-, weg- en waterbouwkundige werken;2005;451;107.9;442;4.0;17.0;12.0;0.0;0.0;451
2784;DA Voedings- en genotmiddelenindustrie;Grond-, weg- en waterbouwkundige werken;2006;469;108.7;451;14.0;16.0;13.0;0.0;0.0;469
2785;DA Voedings- en genotmiddelenindustrie;Grond-, weg- en waterbouwkundige werken;2007;486;108.4;469;18.0;12.0;13.0;0.0;0.0;486
2786;DA Voedings- en genotmiddelenindustrie;Grond-, weg- en waterbouwkundige werken;2008;504;106.8;486;26.0;6.0;14.0;0.0;0.0;504
2787;DA Voedings- en genotmiddelenindustrie;Grond-, weg- en waterbouwkundige werken;2009;490;105.2;504;;;;;;490
2788;DA Voedings- en genotmiddelenindustrie;Totaal vervoermiddelen;1969;96;133.1;93;-2.0;32.0;27.0;0.0;0.0;96
2789;DA Voedings- en genotmiddelenindustrie;Totaal vervoermiddelen;1970;110;144.4;96;5.0;39.0;30.0;0.0;0.0;110
2790;DA Voedings- en genotmiddelenindustrie;Totaal vervoermiddelen;1971;117;150.4;110;3.0;38.0;33.0;0.0;0.0;117
2791;DA Voedings- en genotmiddelenindustrie;Totaal vervoermiddelen;1972;116;145.0;117;3.0;30.0;34.0;0.0;0.0;116
2792;DA Voedings- en genotmiddelenindustrie;Totaal vervoermiddelen;1973;122;153.3;116;-1.0;41.0;34.0;0.0;0.0;122
2793;DA Voedings- en genotmiddelenindustrie;Totaal vervoermiddelen;1974;137;159.6;122;10.0;44.0;39.0;0.0;1.0;137
2794;DA Voedings- en genotmiddelenindustrie;Totaal vervoermiddelen;1975;149;157.1;137;14.0;41.0;44.0;0.0;0.0;149
2795;DA Voedings- en genotmiddelenindustrie;Totaal vervoermiddelen;1976;167;159.6;149;16.0;51.0;48.0;0.0;0.0;167
2796;DA Voedings- en genotmiddelenindustrie;Totaal vervoermiddelen;1977;184;164.0;167;12.0;58.0;53.0;0.0;0.0;184
2797;DA Voedings- en genotmiddelenindustrie;Totaal vervoermiddelen;1978;200;172.7;184;6.0;67.0;57.0;0.0;0.0;200
2798;DA Voedings- en genotmiddelenindustrie;Totaal vervoermiddelen;1979;215;180.9;200;5.0;70.0;61.0;0.0;1.0;215
2799;DA Voedings- en genotmiddelenindustrie;Totaal vervoermiddelen;1980;226;177.5;215;16.0;62.0;66.0;0.0;0.0;226
2800;DA Voedings- en genotmiddelenindustrie;Totaal vervoermiddelen;1981;219;167.3;226;6.0;53.0;66.0;0.0;0.0;219
2801;DA Voedings- en genotmiddelenindustrie;Totaal vervoermiddelen;1982;225;162.2;219;13.0;60.0;67.0;0.0;0.0;225
2802;DA Voedings- en genotmiddelenindustrie;Totaal vervoermiddelen;1983;231;159.4;225;10.0;64.0;68.0;0.0;0.0;231
2803;DA Voedings- en genotmiddelenindustrie;Totaal vervoermiddelen;1984;242;160.2;231;10.0;72.0;71.0;0.0;0.0;242
2804;DA Voedings- en genotmiddelenindustrie;Totaal vervoermiddelen;1985;258;164.4;242;9.0;81.0;74.0;0.0;0.0;258
2805;DA Voedings- en genotmiddelenindustrie;Totaal vervoermiddelen;1986;260;160.2;258;9.0;70.0;77.0;0.0;0.0;260
2806;DA Voedings- en genotmiddelenindustrie;Totaal vervoermiddelen;1987;260;155.9;260;8.0;71.0;77.0;0.0;-1.0;260
2807;DA Voedings- en genotmiddelenindustrie;Totaal vervoermiddelen;1988;256;150.5;260;5.0;67.0;76.0;0.0;0.0;256
2808;DA Voedings- en genotmiddelenindustrie;Totaal vervoermiddelen;1989;246;141.7;256;5.0;59.0;75.0;0.0;0.0;246
2809;DA Voedings- en genotmiddelenindustrie;Totaal vervoermiddelen;1990;232;132.1;246;3.0;54.0;71.0;0.0;0.0;232
2810;DA Voedings- en genotmiddelenindustrie;Totaal vervoermiddelen;1991;229;128.5;232;4.0;62.0;69.0;0.0;0.0;229
2811;DA Voedings- en genotmiddelenindustrie;Totaal vervoermiddelen;1992;232;125.8;229;8.0;64.0;69.0;0.0;0.0;232
2812;DA Voedings- en genotmiddelenindustrie;Totaal vervoermiddelen;1993;228;122.3;232;2.0;62.0;68.0;0.0;0.0;228
2813;DA Voedings- en genotmiddelenindustrie;Totaal vervoermiddelen;1994;213;115.2;228;-2.0;52.0;65.0;0.0;0.0;213
2814;DA Voedings- en genotmiddelenindustrie;Totaal vervoermiddelen;1995;197;106.3;213;0.0;44.0;61.0;0.0;0.0;197
2815;DA Voedings- en genotmiddelenindustrie;Totaal vervoermiddelen;1996;189;101.6;197;1.0;49.0;57.0;0.0;0.0;189
2816;DA Voedings- en genotmiddelenindustrie;Totaal vervoermiddelen;1997;188;101.3;189;0.0;55.0;56.0;0.0;0.0;188
2817;DA Voedings- en genotmiddelenindustrie;Totaal vervoermiddelen;1998;194;103.9;188;1.0;61.0;56.0;0.0;0.0;194
2818;DA Voedings- en genotmiddelenindustrie;Totaal vervoermiddelen;1999;195;104.5;194;0.0;58.0;57.0;0.0;0.0;195
2819;DA Voedings- en genotmiddelenindustrie;Totaal vervoermiddelen;2000;192;100.0;195;6.0;49.0;58.0;0.0;0.0;192
2820;DA Voedings- en genotmiddelenindustrie;Totaal vervoermiddelen;2001;191;98.1;192;3.0;53.0;57.0;0.0;0.0;191
2821;DA Voedings- en genotmiddelenindustrie;Totaal vervoermiddelen;2002;187;95.1;191;1.0;50.0;56.0;0.0;0.0;187
2822;DA Voedings- en genotmiddelenindustrie;Totaal vervoermiddelen;2003;183;92.8;187;1.0;50.0;55.0;0.0;0.0;183
2823;DA Voedings- en genotmiddelenindustrie;Totaal vervoermiddelen;2004;168;84.3;183;1.0;35.0;52.0;0.0;0.0;168
2824;DA Voedings- en genotmiddelenindustrie;Totaal vervoermiddelen;2005;162;80.3;168;3.0;41.0;49.0;0.0;0.0;162
2825;DA Voedings- en genotmiddelenindustrie;Totaal vervoermiddelen;2006;152;74.6;162;2.0;35.0;47.0;0.0;0.0;152
2826;DA Voedings- en genotmiddelenindustrie;Totaal vervoermiddelen;2007;149;72.2;152;2.0;40.0;45.0;0.0;0.0;149
2827;DA Voedings- en genotmiddelenindustrie;Totaal vervoermiddelen;2008;154;74.3;149;1.0;49.0;45.0;0.0;0.0;154
2828;DA Voedings- en genotmiddelenindustrie;Totaal vervoermiddelen;2009;144;69.1;154;;;;;;144
2829;DA Voedings- en genotmiddelenindustrie;Personenauto's en overige wegvervoermid.;1969;96;133.1;93;-2.0;32.0;27.0;0.0;0.0;96
2830;DA Voedings- en genotmiddelenindustrie;Personenauto's en overige wegvervoermid.;1970;110;144.4;96;5.0;39.0;30.0;0.0;0.0;110
2831;DA Voedings- en genotmiddelenindustrie;Personenauto's en overige wegvervoermid.;1971;117;150.4;110;3.0;38.0;33.0;0.0;0.0;117
2832;DA Voedings- en genotmiddelenindustrie;Personenauto's en overige wegvervoermid.;1972;116;145.0;117;3.0;30.0;34.0;0.0;0.0;116
2833;DA Voedings- en genotmiddelenindustrie;Personenauto's en overige wegvervoermid.;1973;122;153.3;116;-1.0;41.0;34.0;0.0;0.0;122
2834;DA Voedings- en genotmiddelenindustrie;Personenauto's en overige wegvervoermid.;1974;137;159.6;122;10.0;44.0;39.0;0.0;1.0;137
2835;DA Voedings- en genotmiddelenindustrie;Personenauto's en overige wegvervoermid.;1975;149;157.1;137;14.0;41.0;44.0;0.0;0.0;149
2836;DA Voedings- en genotmiddelenindustrie;Personenauto's en overige wegvervoermid.;1976;167;159.6;149;16.0;51.0;48.0;0.0;0.0;167
2837;DA Voedings- en genotmiddelenindustrie;Personenauto's en overige wegvervoermid.;1977;184;164.0;167;12.0;58.0;53.0;0.0;0.0;184
2838;DA Voedings- en genotmiddelenindustrie;Personenauto's en overige wegvervoermid.;1978;200;172.7;184;6.0;67.0;57.0;0.0;0.0;200
2839;DA Voedings- en genotmiddelenindustrie;Personenauto's en overige wegvervoermid.;1979;215;180.9;200;5.0;70.0;61.0;0.0;1.0;215
2840;DA Voedings- en genotmiddelenindustrie;Personenauto's en overige wegvervoermid.;1980;226;177.5;215;16.0;62.0;66.0;0.0;0.0;226
2841;DA Voedings- en genotmiddelenindustrie;Personenauto's en overige wegvervoermid.;1981;219;167.3;226;6.0;53.0;66.0;0.0;0.0;219
2842;DA Voedings- en genotmiddelenindustrie;Personenauto's en overige wegvervoermid.;1982;225;162.2;219;13.0;60.0;67.0;0.0;0.0;225
2843;DA Voedings- en genotmiddelenindustrie;Personenauto's en overige wegvervoermid.;1983;231;159.4;225;10.0;64.0;68.0;0.0;0.0;231
2844;DA Voedings- en genotmiddelenindustrie;Personenauto's en overige wegvervoermid.;1984;242;160.2;231;10.0;72.0;71.0;0.0;0.0;242
2845;DA Voedings- en genotmiddelenindustrie;Personenauto's en overige wegvervoermid.;1985;258;164.4;242;9.0;81.0;74.0;0.0;0.0;258
2846;DA Voedings- en genotmiddelenindustrie;Personenauto's en overige wegvervoermid.;1986;260;160.2;258;9.0;70.0;77.0;0.0;0.0;260
2847;DA Voedings- en genotmiddelenindustrie;Personenauto's en overige wegvervoermid.;1987;260;155.9;260;8.0;71.0;77.0;0.0;-1.0;260
2848;DA Voedings- en genotmiddelenindustrie;Personenauto's en overige wegvervoermid.;1988;256;150.5;260;5.0;67.0;76.0;0.0;0.0;256
2849;DA Voedings- en genotmiddelenindustrie;Personenauto's en overige wegvervoermid.;1989;246;141.7;256;5.0;59.0;75.0;0.0;0.0;246
2850;DA Voedings- en genotmiddelenindustrie;Personenauto's en overige wegvervoermid.;1990;232;132.1;246;3.0;54.0;71.0;0.0;0.0;232
2851;DA Voedings- en genotmiddelenindustrie;Personenauto's en overige wegvervoermid.;1991;229;128.5;232;4.0;62.0;69.0;0.0;0.0;229
2852;DA Voedings- en genotmiddelenindustrie;Personenauto's en overige wegvervoermid.;1992;232;125.8;229;8.0;64.0;69.0;0.0;0.0;232
2853;DA Voedings- en genotmiddelenindustrie;Personenauto's en overige wegvervoermid.;1993;228;122.3;232;2.0;62.0;68.0;0.0;0.0;228
2854;DA Voedings- en genotmiddelenindustrie;Personenauto's en overige wegvervoermid.;1994;213;115.2;228;-2.0;52.0;65.0;0.0;0.0;213
2855;DA Voedings- en genotmiddelenindustrie;Personenauto's en overige wegvervoermid.;1995;197;106.3;213;0.0;44.0;61.0;0.0;0.0;197
2856;DA Voedings- en genotmiddelenindustrie;Personenauto's en overige wegvervoermid.;1996;189;101.6;197;1.0;49.0;57.0;0.0;0.0;189
2857;DA Voedings- en genotmiddelenindustrie;Personenauto's en overige wegvervoermid.;1997;188;101.3;189;0.0;55.0;56.0;0.0;0.0;188
2858;DA Voedings- en genotmiddelenindustrie;Personenauto's en overige wegvervoermid.;1998;194;103.9;188;1.0;61.0;56.0;0.0;0.0;194
2859;DA Voedings- en genotmiddelenindustrie;Personenauto's en overige wegvervoermid.;1999;195;104.5;194;0.0;58.0;57.0;0.0;0.0;195
2860;DA Voedings- en genotmiddelenindustrie;Personenauto's en overige wegvervoermid.;2000;192;100.0;195;6.0;49.0;58.0;0.0;0.0;192
2861;DA Voedings- en genotmiddelenindustrie;Personenauto's en overige wegvervoermid.;2001;191;98.1;192;3.0;53.0;57.0;0.0;0.0;191
2862;DA Voedings- en genotmiddelenindustrie;Personenauto's en overige wegvervoermid.;2002;187;95.1;191;1.0;50.0;56.0;0.0;0.0;187
2863;DA Voedings- en genotmiddelenindustrie;Personenauto's en overige wegvervoermid.;2003;183;92.8;187;1.0;50.0;55.0;0.0;0.0;183
2864;DA Voedings- en genotmiddelenindustrie;Personenauto's en overige wegvervoermid.;2004;168;84.3;183;1.0;35.0;52.0;0.0;0.0;168
2865;DA Voedings- en genotmiddelenindustrie;Personenauto's en overige wegvervoermid.;2005;162;80.3;168;3.0;41.0;49.0;0.0;0.0;162
2866;DA Voedings- en genotmiddelenindustrie;Personenauto's en overige wegvervoermid.;2006;152;74.6;162;2.0;35.0;47.0;0.0;0.0;152
2867;DA Voedings- en genotmiddelenindustrie;Personenauto's en overige wegvervoermid.;2007;149;72.2;152;2.0;40.0;45.0;0.0;0.0;149
2868;DA Voedings- en genotmiddelenindustrie;Personenauto's en overige wegvervoermid.;2008;154;74.3;149;1.0;49.0;45.0;0.0;0.0;154
2869;DA Voedings- en genotmiddelenindustrie;Personenauto's en overige wegvervoermid.;2009;144;69.1;154;;;;;;144
2870;DA Voedings- en genotmiddelenindustrie;Treinen en trams;1969;0;;0;0.0;0.0;0.0;0.0;0.0;0
2871;DA Voedings- en genotmiddelenindustrie;Treinen en trams;1970;0;;0;0.0;0.0;0.0;0.0;0.0;0
2872;DA Voedings- en genotmiddelenindustrie;Treinen en trams;1971;0;;0;0.0;0.0;0.0;0.0;0.0;0
2873;DA Voedings- en genotmiddelenindustrie;Treinen en trams;1972;0;;0;0.0;0.0;0.0;0.0;0.0;0
2874;DA Voedings- en genotmiddelenindustrie;Treinen en trams;1973;0;;0;0.0;0.0;0.0;0.0;0.0;0
2875;DA Voedings- en genotmiddelenindustrie;Treinen en trams;1974;0;;0;0.0;0.0;0.0;0.0;0.0;0
2876;DA Voedings- en genotmiddelenindustrie;Treinen en trams;1975;0;;0;0.0;0.0;0.0;0.0;0.0;0
2877;DA Voedings- en genotmiddelenindustrie;Treinen en trams;1976;0;;0;0.0;0.0;0.0;0.0;0.0;0
2878;DA Voedings- en genotmiddelenindustrie;Treinen en trams;1977;0;;0;0.0;0.0;0.0;0.0;0.0;0
2879;DA Voedings- en genotmiddelenindustrie;Treinen en trams;1978;0;;0;0.0;0.0;0.0;0.0;0.0;0
2880;DA Voedings- en genotmiddelenindustrie;Treinen en trams;1979;0;;0;0.0;0.0;0.0;0.0;0.0;0
2881;DA Voedings- en genotmiddelenindustrie;Treinen en trams;1980;0;;0;0.0;0.0;0.0;0.0;0.0;0
2882;DA Voedings- en genotmiddelenindustrie;Treinen en trams;1981;0;;0;0.0;0.0;0.0;0.0;0.0;0
2883;DA Voedings- en genotmiddelenindustrie;Treinen en trams;1982;0;;0;0.0;0.0;0.0;0.0;0.0;0
2884;DA Voedings- en genotmiddelenindustrie;Treinen en trams;1983;0;;0;0.0;0.0;0.0;0.0;0.0;0
2885;DA Voedings- en genotmiddelenindustrie;Treinen en trams;1984;0;;0;0.0;0.0;0.0;0.0;0.0;0
2886;DA Voedings- en genotmiddelenindustrie;Treinen en trams;1985;0;;0;0.0;0.0;0.0;0.0;0.0;0
2887;DA Voedings- en genotmiddelenindustrie;Treinen en trams;1986;0;;0;0.0;0.0;0.0;0.0;0.0;0
2888;DA Voedings- en genotmiddelenindustrie;Treinen en trams;1987;0;;0;0.0;0.0;0.0;0.0;0.0;0
2889;DA Voedings- en genotmiddelenindustrie;Treinen en trams;1988;0;;0;0.0;0.0;0.0;0.0;0.0;0
2890;DA Voedings- en genotmiddelenindustrie;Treinen en trams;1989;0;;0;0.0;0.0;0.0;0.0;0.0;0
2891;DA Voedings- en genotmiddelenindustrie;Treinen en trams;1990;0;;0;0.0;0.0;0.0;0.0;0.0;0
2892;DA Voedings- en genotmiddelenindustrie;Treinen en trams;1991;0;;0;0.0;0.0;0.0;0.0;0.0;0
2893;DA Voedings- en genotmiddelenindustrie;Treinen en trams;1992;0;;0;0.0;0.0;0.0;0.0;0.0;0
2894;DA Voedings- en genotmiddelenindustrie;Treinen en trams;1993;0;;0;0.0;0.0;0.0;0.0;0.0;0
2895;DA Voedings- en genotmiddelenindustrie;Treinen en trams;1994;0;;0;0.0;0.0;0.0;0.0;0.0;0
2896;DA Voedings- en genotmiddelenindustrie;Treinen en trams;1995;0;;0;0.0;0.0;0.0;0.0;0.0;0
2897;DA Voedings- en genotmiddelenindustrie;Treinen en trams;1996;0;;0;0.0;0.0;0.0;0.0;0.0;0
2898;DA Voedings- en genotmiddelenindustrie;Treinen en trams;1997;0;;0;0.0;0.0;0.0;0.0;0.0;0
2899;DA Voedings- en genotmiddelenindustrie;Treinen en trams;1998;0;;0;0.0;0.0;0.0;0.0;0.0;0
2900;DA Voedings- en genotmiddelenindustrie;Treinen en trams;1999;0;;0;0.0;0.0;0.0;0.0;0.0;0
2901;DA Voedings- en genotmiddelenindustrie;Treinen en trams;2000;0;;0;0.0;0.0;0.0;0.0;0.0;0
2902;DA Voedings- en genotmiddelenindustrie;Treinen en trams;2001;0;;0;0.0;0.0;0.0;0.0;0.0;0
2903;DA Voedings- en genotmiddelenindustrie;Treinen en trams;2002;0;;0;0.0;0.0;0.0;0.0;0.0;0
2904;DA Voedings- en genotmiddelenindustrie;Treinen en trams;2003;0;;0;0.0;0.0;0.0;0.0;0.0;0
2905;DA Voedings- en genotmiddelenindustrie;Treinen en trams;2004;0;;0;0.0;0.0;0.0;0.0;0.0;0
2906;DA Voedings- en genotmiddelenindustrie;Treinen en trams;2005;0;;0;0.0;0.0;0.0;0.0;0.0;0
2907;DA Voedings- en genotmiddelenindustrie;Treinen en trams;2006;0;;0;0.0;0.0;0.0;0.0;0.0;0
2908;DA Voedings- en genotmiddelenindustrie;Treinen en trams;2007;0;;0;0.0;0.0;0.0;0.0;0.0;0
2909;DA Voedings- en genotmiddelenindustrie;Treinen en trams;2008;0;;0;0.0;0.0;0.0;0.0;0.0;0
2910;DA Voedings- en genotmiddelenindustrie;Treinen en trams;2009;0;;0;;;;;;0
