ID;Donorregistratie;RegioS;Perioden;DonorregisterVastgelegdeKeuze_1;DonorregisterVastgelegdeKeuze_2
8723;Toestemming met donatiebeperkingen;Overig Groningen (CR);2019;22.6;6.0
8724;Toestemming met donatiebeperkingen;Noord-Friesland (CR);2014;13.7;5.0
8725;Toestemming met donatiebeperkingen;Noord-Friesland (CR);2015;14.1;5.0
8726;Toestemming met donatiebeperkingen;Noord-Friesland (CR);2016;14.5;5.0
8727;Toestemming met donatiebeperkingen;Noord-Friesland (CR);2017;14.7;5.0
8728;Toestemming met donatiebeperkingen;Noord-Friesland (CR);2018;15.0;5.0
8729;Toestemming met donatiebeperkingen;Noord-Friesland (CR);2019;15.1;5.0
8730;Toestemming met donatiebeperkingen;Zuidwest-Friesland (CR);2014;6.2;5.0
8731;Toestemming met donatiebeperkingen;Zuidwest-Friesland (CR);2015;6.3;5.0
8732;Toestemming met donatiebeperkingen;Zuidwest-Friesland (CR);2016;6.6;5.0
8733;Toestemming met donatiebeperkingen;Zuidwest-Friesland (CR);2017;6.7;5.0
8734;Toestemming met donatiebeperkingen;Zuidwest-Friesland (CR);2018;6.8;6.0
8735;Toestemming met donatiebeperkingen;Zuidwest-Friesland (CR);2019;6.9;6.0
8736;Toestemming met donatiebeperkingen;Zuidoost-Friesland (CR);2014;7.8;5.0
8737;Toestemming met donatiebeperkingen;Zuidoost-Friesland (CR);2015;7.9;5.0
8738;Toestemming met donatiebeperkingen;Zuidoost-Friesland (CR);2016;8.2;5.0
8739;Toestemming met donatiebeperkingen;Zuidoost-Friesland (CR);2017;8.4;5.0
8740;Toestemming met donatiebeperkingen;Zuidoost-Friesland (CR);2018;8.7;5.0
8741;Toestemming met donatiebeperkingen;Zuidoost-Friesland (CR);2019;8.7;5.0
8742;Toestemming met donatiebeperkingen;Noord-Drenthe (CR);2014;8.1;5.0
8743;Toestemming met donatiebeperkingen;Noord-Drenthe (CR);2015;8.3;5.0
8744;Toestemming met donatiebeperkingen;Noord-Drenthe (CR);2016;8.5;5.0
8745;Toestemming met donatiebeperkingen;Noord-Drenthe (CR);2017;8.8;5.0
8746;Toestemming met donatiebeperkingen;Noord-Drenthe (CR);2018;9.1;5.0
8747;Toestemming met donatiebeperkingen;Noord-Drenthe (CR);2019;9.3;5.0
8748;Toestemming met donatiebeperkingen;Zuidoost-Drenthe (CR);2014;6.4;4.0
8749;Toestemming met donatiebeperkingen;Zuidoost-Drenthe (CR);2015;6.6;4.0
8750;Toestemming met donatiebeperkingen;Zuidoost-Drenthe (CR);2016;6.8;5.0
8751;Toestemming met donatiebeperkingen;Zuidoost-Drenthe (CR);2017;7.0;5.0
8752;Toestemming met donatiebeperkingen;Zuidoost-Drenthe (CR);2018;7.2;5.0
8753;Toestemming met donatiebeperkingen;Zuidoost-Drenthe (CR);2019;7.3;5.0
8754;Toestemming met donatiebeperkingen;Zuidwest-Drenthe (CR);2014;5.3;5.0
8755;Toestemming met donatiebeperkingen;Zuidwest-Drenthe (CR);2015;5.4;5.0
8756;Toestemming met donatiebeperkingen;Zuidwest-Drenthe (CR);2016;5.6;5.0
8757;Toestemming met donatiebeperkingen;Zuidwest-Drenthe (CR);2017;5.8;5.0
8758;Toestemming met donatiebeperkingen;Zuidwest-Drenthe (CR);2018;6.1;5.0
8759;Toestemming met donatiebeperkingen;Zuidwest-Drenthe (CR);2019;6.2;5.0
8760;Toestemming met donatiebeperkingen;Noord-Overijssel (CR);2014;15.8;5.0
8761;Toestemming met donatiebeperkingen;Noord-Overijssel (CR);2015;16.3;5.0
8762;Toestemming met donatiebeperkingen;Noord-Overijssel (CR);2016;17.0;5.0
8763;Toestemming met donatiebeperkingen;Noord-Overijssel (CR);2017;17.4;6.0
8764;Toestemming met donatiebeperkingen;Noord-Overijssel (CR);2018;18.1;6.0
8765;Toestemming met donatiebeperkingen;Noord-Overijssel (CR);2019;18.4;6.0
8766;Toestemming met donatiebeperkingen;Zuidwest-Overijssel (CR);2014;7.0;5.0
8767;Toestemming met donatiebeperkingen;Zuidwest-Overijssel (CR);2015;7.2;5.0
8768;Toestemming met donatiebeperkingen;Zuidwest-Overijssel (CR);2016;7.5;6.0
8769;Toestemming met donatiebeperkingen;Zuidwest-Overijssel (CR);2017;7.6;6.0
8770;Toestemming met donatiebeperkingen;Zuidwest-Overijssel (CR);2018;7.9;6.0
8771;Toestemming met donatiebeperkingen;Zuidwest-Overijssel (CR);2019;8.0;6.0
8772;Toestemming met donatiebeperkingen;Twente (CR);2014;24.3;5.0
8773;Toestemming met donatiebeperkingen;Twente (CR);2015;25.1;5.0
8774;Toestemming met donatiebeperkingen;Twente (CR);2016;26.1;5.0
8775;Toestemming met donatiebeperkingen;Twente (CR);2017;26.9;5.0
8776;Toestemming met donatiebeperkingen;Twente (CR);2018;27.8;5.0
8777;Toestemming met donatiebeperkingen;Twente (CR);2019;27.9;5.0
8778;Toestemming met donatiebeperkingen;Veluwe (CR);2014;25.6;4.0
8779;Toestemming met donatiebeperkingen;Veluwe (CR);2015;26.5;5.0
8780;Toestemming met donatiebeperkingen;Veluwe (CR);2016;27.5;5.0
8781;Toestemming met donatiebeperkingen;Veluwe (CR);2017;28.2;5.0
8782;Toestemming met donatiebeperkingen;Veluwe (CR);2018;29.5;5.0
8783;Toestemming met donatiebeperkingen;Veluwe (CR);2019;29.9;5.0
8784;Toestemming met donatiebeperkingen;Achterhoek (CR);2014;16.8;5.0
8785;Toestemming met donatiebeperkingen;Achterhoek (CR);2015;17.3;5.0
8786;Toestemming met donatiebeperkingen;Achterhoek (CR);2016;17.8;5.0
8787;Toestemming met donatiebeperkingen;Achterhoek (CR);2017;18.2;5.0
8788;Toestemming met donatiebeperkingen;Achterhoek (CR);2018;18.9;5.0
8789;Toestemming met donatiebeperkingen;Achterhoek (CR);2019;19.2;5.0
8790;Toestemming met donatiebeperkingen;Arnhem/Nijmegen (CR);2014;35.0;6.0
8791;Toestemming met donatiebeperkingen;Arnhem/Nijmegen (CR);2015;36.1;6.0
8792;Toestemming met donatiebeperkingen;Arnhem/Nijmegen (CR);2016;37.6;6.0
8793;Toestemming met donatiebeperkingen;Arnhem/Nijmegen (CR);2017;38.7;6.0
8794;Toestemming met donatiebeperkingen;Arnhem/Nijmegen (CR);2018;40.0;6.0
8795;Toestemming met donatiebeperkingen;Arnhem/Nijmegen (CR);2019;40.4;6.0
8796;Toestemming met donatiebeperkingen;Zuidwest-Gelderland (CR);2014;9.0;4.0
8797;Toestemming met donatiebeperkingen;Zuidwest-Gelderland (CR);2015;9.2;5.0
8798;Toestemming met donatiebeperkingen;Zuidwest-Gelderland (CR);2016;9.6;5.0
8799;Toestemming met donatiebeperkingen;Zuidwest-Gelderland (CR);2017;9.9;5.0
8800;Toestemming met donatiebeperkingen;Zuidwest-Gelderland (CR);2018;10.3;5.0
8801;Toestemming met donatiebeperkingen;Zuidwest-Gelderland (CR);2019;10.5;5.0
8802;Toestemming met donatiebeperkingen;Utrecht (CR);2014;59.2;6.0
8803;Toestemming met donatiebeperkingen;Utrecht (CR);2015;61.4;6.0
8804;Toestemming met donatiebeperkingen;Utrecht (CR);2016;64.0;6.0
8805;Toestemming met donatiebeperkingen;Utrecht (CR);2017;65.7;6.0
8806;Toestemming met donatiebeperkingen;Utrecht (CR);2018;68.4;6.0
8807;Toestemming met donatiebeperkingen;Utrecht (CR);2019;69.4;6.0
8808;Toestemming met donatiebeperkingen;Kop van Noord-Holland (CR);2014;16.3;5.0
8809;Toestemming met donatiebeperkingen;Kop van Noord-Holland (CR);2015;16.6;5.0
8810;Toestemming met donatiebeperkingen;Kop van Noord-Holland (CR);2016;17.0;5.0
8811;Toestemming met donatiebeperkingen;Kop van Noord-Holland (CR);2017;17.2;5.0
8812;Toestemming met donatiebeperkingen;Kop van Noord-Holland (CR);2018;17.7;5.0
8813;Toestemming met donatiebeperkingen;Kop van Noord-Holland (CR);2019;17.8;5.0
8814;Toestemming met donatiebeperkingen;Alkmaar en omgeving (CR);2014;11.0;5.0
8815;Toestemming met donatiebeperkingen;Alkmaar en omgeving (CR);2015;11.3;5.0
8816;Toestemming met donatiebeperkingen;Alkmaar en omgeving (CR);2016;11.6;6.0
8817;Toestemming met donatiebeperkingen;Alkmaar en omgeving (CR);2017;11.9;6.0
8818;Toestemming met donatiebeperkingen;Alkmaar en omgeving (CR);2018;12.3;6.0
8819;Toestemming met donatiebeperkingen;Alkmaar en omgeving (CR);2019;12.4;6.0
8820;Toestemming met donatiebeperkingen;IJmond (CR);2014;7.9;5.0
8821;Toestemming met donatiebeperkingen;IJmond (CR);2015;8.1;5.0
8822;Toestemming met donatiebeperkingen;IJmond (CR);2016;8.3;5.0
8823;Toestemming met donatiebeperkingen;IJmond (CR);2017;8.5;5.0
8824;Toestemming met donatiebeperkingen;IJmond (CR);2018;8.7;5.0
8825;Toestemming met donatiebeperkingen;IJmond (CR);2019;8.8;5.0
8826;Toestemming met donatiebeperkingen;Agglomeratie Haarlem (CR);2014;9.7;5.0
8827;Toestemming met donatiebeperkingen;Agglomeratie Haarlem (CR);2015;10.1;5.0
8828;Toestemming met donatiebeperkingen;Agglomeratie Haarlem (CR);2016;10.6;5.0
8829;Toestemming met donatiebeperkingen;Agglomeratie Haarlem (CR);2017;10.9;5.0
8830;Toestemming met donatiebeperkingen;Agglomeratie Haarlem (CR);2018;11.4;6.0
8831;Toestemming met donatiebeperkingen;Agglomeratie Haarlem (CR);2019;11.5;6.0
8832;Toestemming met donatiebeperkingen;Zaanstreek (CR);2014;6.1;4.0
8833;Toestemming met donatiebeperkingen;Zaanstreek (CR);2015;6.2;4.0
8834;Toestemming met donatiebeperkingen;Zaanstreek (CR);2016;6.3;4.0
8835;Toestemming met donatiebeperkingen;Zaanstreek (CR);2017;6.5;4.0
8836;Toestemming met donatiebeperkingen;Zaanstreek (CR);2018;6.6;4.0
8837;Toestemming met donatiebeperkingen;Zaanstreek (CR);2019;6.7;4.0
8838;Toestemming met donatiebeperkingen;Groot-Amsterdam (CR);2014;52.1;5.0
8839;Toestemming met donatiebeperkingen;Groot-Amsterdam (CR);2015;54.4;5.0
8840;Toestemming met donatiebeperkingen;Groot-Amsterdam (CR);2016;56.7;5.0
8841;Toestemming met donatiebeperkingen;Groot-Amsterdam (CR);2017;58.0;5.0
8842;Toestemming met donatiebeperkingen;Groot-Amsterdam (CR);2018;59.0;5.0
8843;Toestemming met donatiebeperkingen;Groot-Amsterdam (CR);2019;58.9;5.0
8844;Toestemming met donatiebeperkingen;Het Gooi en Vechtstreek (CR);2014;9.9;5.0
8845;Toestemming met donatiebeperkingen;Het Gooi en Vechtstreek (CR);2015;10.2;5.0
8846;Toestemming met donatiebeperkingen;Het Gooi en Vechtstreek (CR);2016;10.7;5.0
8847;Toestemming met donatiebeperkingen;Het Gooi en Vechtstreek (CR);2017;11.0;5.0
8848;Toestemming met donatiebeperkingen;Het Gooi en Vechtstreek (CR);2018;11.4;5.0
8849;Toestemming met donatiebeperkingen;Het Gooi en Vechtstreek (CR);2019;11.6;5.0
8850;Toestemming met donatiebeperkingen;Agglomeratie Leiden en Bollenstreek (CR);2014;18.3;5.0
8851;Toestemming met donatiebeperkingen;Agglomeratie Leiden en Bollenstreek (CR);2015;19.0;5.0
8852;Toestemming met donatiebeperkingen;Agglomeratie Leiden en Bollenstreek (CR);2016;19.7;5.0
8853;Toestemming met donatiebeperkingen;Agglomeratie Leiden en Bollenstreek (CR);2017;20.3;6.0
8854;Toestemming met donatiebeperkingen;Agglomeratie Leiden en Bollenstreek (CR);2018;21.2;6.0
8855;Toestemming met donatiebeperkingen;Agglomeratie Leiden en Bollenstreek (CR);2019;21.4;6.0
8856;Toestemming met donatiebeperkingen;Agglomeratie 's-Gravenhage (CR);2014;27.1;4.0
8857;Toestemming met donatiebeperkingen;Agglomeratie 's-Gravenhage (CR);2015;27.9;4.0
8858;Toestemming met donatiebeperkingen;Agglomeratie 's-Gravenhage (CR);2016;28.7;4.0
8859;Toestemming met donatiebeperkingen;Agglomeratie 's-Gravenhage (CR);2017;29.2;4.0
8860;Toestemming met donatiebeperkingen;Agglomeratie 's-Gravenhage (CR);2018;30.0;4.0
8861;Toestemming met donatiebeperkingen;Agglomeratie 's-Gravenhage (CR);2019;30.2;4.0
8862;Toestemming met donatiebeperkingen;Delft en Westland (CR);2014;9.5;5.0
8863;Toestemming met donatiebeperkingen;Delft en Westland (CR);2015;9.9;5.0
8864;Toestemming met donatiebeperkingen;Delft en Westland (CR);2016;10.3;5.0
8865;Toestemming met donatiebeperkingen;Delft en Westland (CR);2017;10.6;5.0
8866;Toestemming met donatiebeperkingen;Delft en Westland (CR);2018;11.0;5.0
8867;Toestemming met donatiebeperkingen;Delft en Westland (CR);2019;11.0;5.0
8868;Toestemming met donatiebeperkingen;Oost-Zuid-Holland (CR);2014;13.3;5.0
8869;Toestemming met donatiebeperkingen;Oost-Zuid-Holland (CR);2015;13.8;5.0
8870;Toestemming met donatiebeperkingen;Oost-Zuid-Holland (CR);2016;14.3;5.0
8871;Toestemming met donatiebeperkingen;Oost-Zuid-Holland (CR);2017;14.7;5.0
8872;Toestemming met donatiebeperkingen;Oost-Zuid-Holland (CR);2018;15.3;5.0
8873;Toestemming met donatiebeperkingen;Oost-Zuid-Holland (CR);2019;15.5;5.0
8874;Toestemming met donatiebeperkingen;Groot-Rijnmond (CR);2014;47.1;4.0
8875;Toestemming met donatiebeperkingen;Groot-Rijnmond (CR);2015;48.7;4.0
8876;Toestemming met donatiebeperkingen;Groot-Rijnmond (CR);2016;50.7;4.0
8877;Toestemming met donatiebeperkingen;Groot-Rijnmond (CR);2017;52.0;4.0
8878;Toestemming met donatiebeperkingen;Groot-Rijnmond (CR);2018;53.9;4.0
8879;Toestemming met donatiebeperkingen;Groot-Rijnmond (CR);2019;54.2;4.0
8880;Toestemming met donatiebeperkingen;Zuidoost-Zuid-Holland (CR);2014;15.0;4.0
8881;Toestemming met donatiebeperkingen;Zuidoost-Zuid-Holland (CR);2015;15.5;4.0
8882;Toestemming met donatiebeperkingen;Zuidoost-Zuid-Holland (CR);2016;15.9;5.0
8883;Toestemming met donatiebeperkingen;Zuidoost-Zuid-Holland (CR);2017;16.1;5.0
8884;Toestemming met donatiebeperkingen;Zuidoost-Zuid-Holland (CR);2018;16.6;5.0
8885;Toestemming met donatiebeperkingen;Zuidoost-Zuid-Holland (CR);2019;16.7;5.0
8886;Toestemming met donatiebeperkingen;Zeeuwsch-Vlaanderen (CR);2014;3.7;4.0
8887;Toestemming met donatiebeperkingen;Zeeuwsch-Vlaanderen (CR);2015;3.8;4.0
8888;Toestemming met donatiebeperkingen;Zeeuwsch-Vlaanderen (CR);2016;3.9;4.0
8889;Toestemming met donatiebeperkingen;Zeeuwsch-Vlaanderen (CR);2017;3.9;4.0
8890;Toestemming met donatiebeperkingen;Zeeuwsch-Vlaanderen (CR);2018;4.0;4.0
8891;Toestemming met donatiebeperkingen;Zeeuwsch-Vlaanderen (CR);2019;4.0;4.0
8892;Toestemming met donatiebeperkingen;Overig Zeeland (CR);2014;10.3;4.0
8893;Toestemming met donatiebeperkingen;Overig Zeeland (CR);2015;10.6;4.0
8894;Toestemming met donatiebeperkingen;Overig Zeeland (CR);2016;10.8;5.0
8895;Toestemming met donatiebeperkingen;Overig Zeeland (CR);2017;11.1;5.0
8896;Toestemming met donatiebeperkingen;Overig Zeeland (CR);2018;11.4;5.0
8897;Toestemming met donatiebeperkingen;Overig Zeeland (CR);2019;11.5;5.0
8898;Toestemming met donatiebeperkingen;West-Noord-Brabant (CR);2014;27.0;5.0
8899;Toestemming met donatiebeperkingen;West-Noord-Brabant (CR);2015;27.8;5.0
8900;Toestemming met donatiebeperkingen;West-Noord-Brabant (CR);2016;28.6;5.0
8901;Toestemming met donatiebeperkingen;West-Noord-Brabant (CR);2017;29.1;5.0
8902;Toestemming met donatiebeperkingen;West-Noord-Brabant (CR);2018;30.2;5.0
8903;Toestemming met donatiebeperkingen;West-Noord-Brabant (CR);2019;30.3;5.0
8904;Toestemming met donatiebeperkingen;Midden-Noord-Brabant (CR);2014;20.3;5.0
8905;Toestemming met donatiebeperkingen;Midden-Noord-Brabant (CR);2015;20.9;5.0
8906;Toestemming met donatiebeperkingen;Midden-Noord-Brabant (CR);2016;21.6;5.0
8907;Toestemming met donatiebeperkingen;Midden-Noord-Brabant (CR);2017;22.0;5.0
8908;Toestemming met donatiebeperkingen;Midden-Noord-Brabant (CR);2018;22.8;5.0
8909;Toestemming met donatiebeperkingen;Midden-Noord-Brabant (CR);2019;23.0;5.0
8910;Toestemming met donatiebeperkingen;Noordoost-Noord-Brabant (CR);2014;28.3;5.0
8911;Toestemming met donatiebeperkingen;Noordoost-Noord-Brabant (CR);2015;29.2;5.0
8912;Toestemming met donatiebeperkingen;Noordoost-Noord-Brabant (CR);2016;30.3;5.0
8913;Toestemming met donatiebeperkingen;Noordoost-Noord-Brabant (CR);2017;31.3;5.0
8914;Toestemming met donatiebeperkingen;Noordoost-Noord-Brabant (CR);2018;32.7;6.0
8915;Toestemming met donatiebeperkingen;Noordoost-Noord-Brabant (CR);2019;33.1;6.0
8916;Toestemming met donatiebeperkingen;Zuidoost-Noord-Brabant (CR);2014;29.6;5.0
8917;Toestemming met donatiebeperkingen;Zuidoost-Noord-Brabant (CR);2015;30.7;5.0
8918;Toestemming met donatiebeperkingen;Zuidoost-Noord-Brabant (CR);2016;31.9;5.0
8919;Toestemming met donatiebeperkingen;Zuidoost-Noord-Brabant (CR);2017;32.7;5.0
8920;Toestemming met donatiebeperkingen;Zuidoost-Noord-Brabant (CR);2018;33.9;5.0
8921;Toestemming met donatiebeperkingen;Zuidoost-Noord-Brabant (CR);2019;34.2;5.0
8922;Toestemming met donatiebeperkingen;Noord-Limburg (CR);2014;11.6;5.0
8923;Toestemming met donatiebeperkingen;Noord-Limburg (CR);2015;11.9;5.0
8924;Toestemming met donatiebeperkingen;Noord-Limburg (CR);2016;12.3;5.0
8925;Toestemming met donatiebeperkingen;Noord-Limburg (CR);2017;12.5;5.0
8926;Toestemming met donatiebeperkingen;Noord-Limburg (CR);2018;13.0;5.0
8927;Toestemming met donatiebeperkingen;Noord-Limburg (CR);2019;13.0;5.0
8928;Toestemming met donatiebeperkingen;Midden-Limburg (CR);2014;8.3;4.0
8929;Toestemming met donatiebeperkingen;Midden-Limburg (CR);2015;8.5;4.0
8930;Toestemming met donatiebeperkingen;Midden-Limburg (CR);2016;8.8;4.0
8931;Toestemming met donatiebeperkingen;Midden-Limburg (CR);2017;9.0;4.0
8932;Toestemming met donatiebeperkingen;Midden-Limburg (CR);2018;9.3;4.0
8933;Toestemming met donatiebeperkingen;Midden-Limburg (CR);2019;9.3;4.0
8934;Toestemming met donatiebeperkingen;Zuid-Limburg (CR);2014;22.4;4.0
8935;Toestemming met donatiebeperkingen;Zuid-Limburg (CR);2015;22.8;4.0
8936;Toestemming met donatiebeperkingen;Zuid-Limburg (CR);2016;23.2;4.0
8937;Toestemming met donatiebeperkingen;Zuid-Limburg (CR);2017;23.3;4.0
8938;Toestemming met donatiebeperkingen;Zuid-Limburg (CR);2018;23.7;4.0
8939;Toestemming met donatiebeperkingen;Zuid-Limburg (CR);2019;23.6;4.0
8940;Toestemming met donatiebeperkingen;Flevoland (CR);2014;15.0;4.0
8941;Toestemming met donatiebeperkingen;Flevoland (CR);2015;15.4;5.0
8942;Toestemming met donatiebeperkingen;Flevoland (CR);2016;15.8;5.0
8943;Toestemming met donatiebeperkingen;Flevoland (CR);2017;15.9;5.0
8944;Toestemming met donatiebeperkingen;Flevoland (CR);2018;16.3;5.0
8945;Toestemming met donatiebeperkingen;Flevoland (CR);2019;16.4;5.0
8946;Toestemming met donatiebeperkingen;Aa en Hunze;2014;1.1;5.0
8947;Toestemming met donatiebeperkingen;Aa en Hunze;2015;1.1;5.0
8948;Toestemming met donatiebeperkingen;Aa en Hunze;2016;1.1;5.0
8949;Toestemming met donatiebeperkingen;Aa en Hunze;2017;1.2;5.0
8950;Toestemming met donatiebeperkingen;Aa en Hunze;2018;1.2;5.0
8951;Toestemming met donatiebeperkingen;Aa en Hunze;2019;1.3;5.0
8952;Toestemming met donatiebeperkingen;Aalburg;2014;0.4;4.0
8953;Toestemming met donatiebeperkingen;Aalburg;2015;0.4;4.0
8954;Toestemming met donatiebeperkingen;Aalburg;2016;0.5;4.0
8955;Toestemming met donatiebeperkingen;Aalburg;2017;0.5;4.0
8956;Toestemming met donatiebeperkingen;Aalburg;2018;0.5;4.0
8957;Toestemming met donatiebeperkingen;Aalburg;2019;0.5;4.0
8958;Toestemming met donatiebeperkingen;Aalsmeer;2014;1.3;5.0
8959;Toestemming met donatiebeperkingen;Aalsmeer;2015;1.3;5.0
8960;Toestemming met donatiebeperkingen;Aalsmeer;2016;1.4;5.0
8961;Toestemming met donatiebeperkingen;Aalsmeer;2017;1.4;5.0
8962;Toestemming met donatiebeperkingen;Aalsmeer;2018;1.4;5.0
8963;Toestemming met donatiebeperkingen;Aalsmeer;2019;1.4;5.0
8964;Toestemming met donatiebeperkingen;Aalten;2014;1.1;5.0
8965;Toestemming met donatiebeperkingen;Aalten;2015;1.2;5.0
8966;Toestemming met donatiebeperkingen;Aalten;2016;1.2;5.0
8967;Toestemming met donatiebeperkingen;Aalten;2017;1.2;5.0
8968;Toestemming met donatiebeperkingen;Aalten;2018;1.2;5.0
8969;Toestemming met donatiebeperkingen;Aalten;2019;1.2;5.0
8970;Toestemming met donatiebeperkingen;Achtkarspelen;2014;1.0;4.0
8971;Toestemming met donatiebeperkingen;Achtkarspelen;2015;1.0;4.0
8972;Toestemming met donatiebeperkingen;Achtkarspelen;2016;1.1;4.0
8973;Toestemming met donatiebeperkingen;Achtkarspelen;2017;1.0;4.0
8974;Toestemming met donatiebeperkingen;Achtkarspelen;2018;1.1;5.0
8975;Toestemming met donatiebeperkingen;Achtkarspelen;2019;1.1;5.0
8976;Toestemming met donatiebeperkingen;Alblasserdam;2014;0.6;4.0
8977;Toestemming met donatiebeperkingen;Alblasserdam;2015;0.6;4.0
8978;Toestemming met donatiebeperkingen;Alblasserdam;2016;0.7;4.0
8979;Toestemming met donatiebeperkingen;Alblasserdam;2017;0.7;4.0
8980;Toestemming met donatiebeperkingen;Alblasserdam;2018;0.7;4.0
8981;Toestemming met donatiebeperkingen;Alblasserdam;2019;0.7;4.0
8982;Toestemming met donatiebeperkingen;Albrandswaard;2014;0.8;4.0
8983;Toestemming met donatiebeperkingen;Albrandswaard;2015;0.9;4.0
8984;Toestemming met donatiebeperkingen;Albrandswaard;2016;0.9;4.0
8985;Toestemming met donatiebeperkingen;Albrandswaard;2017;0.9;4.0
8986;Toestemming met donatiebeperkingen;Albrandswaard;2018;1.0;4.0
8987;Toestemming met donatiebeperkingen;Albrandswaard;2019;1.0;4.0
8988;Toestemming met donatiebeperkingen;Alkmaar;2014;5.0;5.0
8989;Toestemming met donatiebeperkingen;Alkmaar;2015;5.1;5.0
8990;Toestemming met donatiebeperkingen;Alkmaar;2016;5.3;6.0
8991;Toestemming met donatiebeperkingen;Alkmaar;2017;5.4;6.0
8992;Toestemming met donatiebeperkingen;Alkmaar;2018;5.5;6.0
8993;Toestemming met donatiebeperkingen;Alkmaar;2019;5.6;6.0
8994;Toestemming met donatiebeperkingen;Almelo;2014;2.6;4.0
8995;Toestemming met donatiebeperkingen;Almelo;2015;2.7;4.0
8996;Toestemming met donatiebeperkingen;Almelo;2016;2.8;4.0
8997;Toestemming met donatiebeperkingen;Almelo;2017;2.9;5.0
8998;Toestemming met donatiebeperkingen;Almelo;2018;3.0;5.0
8999;Toestemming met donatiebeperkingen;Almelo;2019;3.0;5.0
9000;Toestemming met donatiebeperkingen;Almere;2014;7.0;4.0
9001;Toestemming met donatiebeperkingen;Almere;2015;7.1;4.0
9002;Toestemming met donatiebeperkingen;Almere;2016;7.3;4.0
9003;Toestemming met donatiebeperkingen;Almere;2017;7.4;4.0
9004;Toestemming met donatiebeperkingen;Almere;2018;7.6;4.0
9005;Toestemming met donatiebeperkingen;Almere;2019;7.6;4.0
9006;Toestemming met donatiebeperkingen;Alphen aan den Rijn;2014;4.7;5.0
9007;Toestemming met donatiebeperkingen;Alphen aan den Rijn;2015;4.9;5.0
9008;Toestemming met donatiebeperkingen;Alphen aan den Rijn;2016;5.1;5.0
9009;Toestemming met donatiebeperkingen;Alphen aan den Rijn;2017;5.2;5.0
9010;Toestemming met donatiebeperkingen;Alphen aan den Rijn;2018;5.3;6.0
9011;Toestemming met donatiebeperkingen;Alphen aan den Rijn;2019;5.4;6.0
9012;Toestemming met donatiebeperkingen;Alphen-Chaam;2014;0.5;6.0
9013;Toestemming met donatiebeperkingen;Alphen-Chaam;2015;0.5;5.0
9014;Toestemming met donatiebeperkingen;Alphen-Chaam;2016;0.5;6.0
9015;Toestemming met donatiebeperkingen;Alphen-Chaam;2017;0.5;6.0
9016;Toestemming met donatiebeperkingen;Alphen-Chaam;2018;0.5;6.0
9017;Toestemming met donatiebeperkingen;Alphen-Chaam;2019;0.5;6.0
9018;Toestemming met donatiebeperkingen;Altena;2014;;
9019;Toestemming met donatiebeperkingen;Altena;2015;;
9020;Toestemming met donatiebeperkingen;Altena;2016;;
9021;Toestemming met donatiebeperkingen;Altena;2017;;
9022;Toestemming met donatiebeperkingen;Altena;2018;;
9023;Toestemming met donatiebeperkingen;Altena;2019;;
9024;Toestemming met donatiebeperkingen;Ameland;2014;0.1;4.0
9025;Toestemming met donatiebeperkingen;Ameland;2015;0.1;4.0
9026;Toestemming met donatiebeperkingen;Ameland;2016;0.1;5.0
9027;Toestemming met donatiebeperkingen;Ameland;2017;0.2;5.0
9028;Toestemming met donatiebeperkingen;Ameland;2018;0.2;5.0
9029;Toestemming met donatiebeperkingen;Ameland;2019;0.2;5.0
9030;Toestemming met donatiebeperkingen;Amersfoort;2014;7.1;6.0
9031;Toestemming met donatiebeperkingen;Amersfoort;2015;7.4;6.0
9032;Toestemming met donatiebeperkingen;Amersfoort;2016;7.8;6.0
9033;Toestemming met donatiebeperkingen;Amersfoort;2017;8.0;6.0
9034;Toestemming met donatiebeperkingen;Amersfoort;2018;8.4;6.0
9035;Toestemming met donatiebeperkingen;Amersfoort;2019;8.6;6.0
9036;Toestemming met donatiebeperkingen;Amstelveen;2014;3.2;4.0
9037;Toestemming met donatiebeperkingen;Amstelveen;2015;3.4;4.0
9038;Toestemming met donatiebeperkingen;Amstelveen;2016;3.5;5.0
9039;Toestemming met donatiebeperkingen;Amstelveen;2017;3.4;5.0
9040;Toestemming met donatiebeperkingen;Amstelveen;2018;3.5;4.0
9041;Toestemming met donatiebeperkingen;Amstelveen;2019;3.4;4.0
9042;Toestemming met donatiebeperkingen;Amsterdam;2014;32.8;5.0
9043;Toestemming met donatiebeperkingen;Amsterdam;2015;34.6;5.0
9044;Toestemming met donatiebeperkingen;Amsterdam;2016;36.3;5.0
9045;Toestemming met donatiebeperkingen;Amsterdam;2017;37.3;5.0
9046;Toestemming met donatiebeperkingen;Amsterdam;2018;37.7;5.0
9047;Toestemming met donatiebeperkingen;Amsterdam;2019;37.4;5.0
9048;Toestemming met donatiebeperkingen;Apeldoorn;2014;6.3;5.0
9049;Toestemming met donatiebeperkingen;Apeldoorn;2015;6.6;5.0
9050;Toestemming met donatiebeperkingen;Apeldoorn;2016;6.8;5.0
9051;Toestemming met donatiebeperkingen;Apeldoorn;2017;6.9;5.0
9052;Toestemming met donatiebeperkingen;Apeldoorn;2018;7.2;5.0
9053;Toestemming met donatiebeperkingen;Apeldoorn;2019;7.3;5.0
9054;Toestemming met donatiebeperkingen;Appingedam;2014;0.5;4.0
9055;Toestemming met donatiebeperkingen;Appingedam;2015;0.5;5.0
