ID;GemeentelijkeHeffingenVanaf2017;Regiokenmerken;Perioden;GemeentelijkeHeffingenInMlnEuro_1;GemeentelijkeHeffingenEuroInwoner_2
9048;Begraafplaatsrechten;Zuidwest-Friesland (CR);2010;1.0;6.0
9049;Begraafplaatsrechten;Zuidwest-Friesland (CR);2011;1.0;6.0
9050;Begraafplaatsrechten;Zuidwest-Friesland (CR);2012;1.0;6.0
9051;Begraafplaatsrechten;Zuidwest-Friesland (CR);2013;1.0;6.0
9052;Begraafplaatsrechten;Zuidwest-Friesland (CR);2014;1.0;6.0
9053;Begraafplaatsrechten;Zuidwest-Friesland (CR);2015;1.0;7.0
9054;Begraafplaatsrechten;Zuidwest-Friesland (CR);2016;1.0;7.0
9055;Begraafplaatsrechten;Zuidwest-Friesland (CR);2017;1.0;7.0
9056;Begraafplaatsrechten;Zuidwest-Friesland (CR);2018;1.0;7.0
9057;Begraafplaatsrechten;Zuidwest-Friesland (CR);2019;1.0;7.0
9058;Begraafplaatsrechten;Zuidwest-Friesland (CR);2020;1.0;8.0
9059;Begraafplaatsrechten;Zuidwest-Friesland (CR);2021;1.0;8.0
9060;Begraafplaatsrechten;Zuidwest-Friesland (CR);2022;1.0;7.0
9061;Begraafplaatsrechten;Zuidwest-Friesland (CR);2023;1.0;7.0
9062;Begraafplaatsrechten;Zuidwest-Friesland (CR);2024;1.0;7.0
9063;Begraafplaatsrechten;Zuidwest-Friesland (CR);2025;1.0;8.0
9064;Begraafplaatsrechten;Zuidoost-Friesland (CR);2004;;
9065;Begraafplaatsrechten;Zuidoost-Friesland (CR);2005;;
9066;Begraafplaatsrechten;Zuidoost-Friesland (CR);2006;;
9067;Begraafplaatsrechten;Zuidoost-Friesland (CR);2007;;
9068;Begraafplaatsrechten;Zuidoost-Friesland (CR);2008;1.0;3.0
9069;Begraafplaatsrechten;Zuidoost-Friesland (CR);2009;1.0;4.0
9070;Begraafplaatsrechten;Zuidoost-Friesland (CR);2010;1.0;4.0
9071;Begraafplaatsrechten;Zuidoost-Friesland (CR);2011;1.0;5.0
9072;Begraafplaatsrechten;Zuidoost-Friesland (CR);2012;1.0;5.0
9073;Begraafplaatsrechten;Zuidoost-Friesland (CR);2013;1.0;4.0
9074;Begraafplaatsrechten;Zuidoost-Friesland (CR);2014;1.0;6.0
9075;Begraafplaatsrechten;Zuidoost-Friesland (CR);2015;1.0;6.0
9076;Begraafplaatsrechten;Zuidoost-Friesland (CR);2016;1.0;5.0
9077;Begraafplaatsrechten;Zuidoost-Friesland (CR);2017;1.0;4.0
9078;Begraafplaatsrechten;Zuidoost-Friesland (CR);2018;1.0;4.0
9079;Begraafplaatsrechten;Zuidoost-Friesland (CR);2019;1.0;5.0
9080;Begraafplaatsrechten;Zuidoost-Friesland (CR);2020;1.0;5.0
9081;Begraafplaatsrechten;Zuidoost-Friesland (CR);2021;1.0;5.0
9082;Begraafplaatsrechten;Zuidoost-Friesland (CR);2022;1.0;5.0
9083;Begraafplaatsrechten;Zuidoost-Friesland (CR);2023;1.0;5.0
9084;Begraafplaatsrechten;Zuidoost-Friesland (CR);2024;1.0;5.0
9085;Begraafplaatsrechten;Zuidoost-Friesland (CR);2025;1.0;6.0
9086;Begraafplaatsrechten;Noord-Drenthe (CR);2004;;
9087;Begraafplaatsrechten;Noord-Drenthe (CR);2005;;
9088;Begraafplaatsrechten;Noord-Drenthe (CR);2006;;
9089;Begraafplaatsrechten;Noord-Drenthe (CR);2007;;
9090;Begraafplaatsrechten;Noord-Drenthe (CR);2008;1.0;8.0
9091;Begraafplaatsrechten;Noord-Drenthe (CR);2009;2.0;8.0
9092;Begraafplaatsrechten;Noord-Drenthe (CR);2010;2.0;9.0
9093;Begraafplaatsrechten;Noord-Drenthe (CR);2011;2.0;9.0
9094;Begraafplaatsrechten;Noord-Drenthe (CR);2012;2.0;10.0
9095;Begraafplaatsrechten;Noord-Drenthe (CR);2013;2.0;10.0
9096;Begraafplaatsrechten;Noord-Drenthe (CR);2014;2.0;10.0
9097;Begraafplaatsrechten;Noord-Drenthe (CR);2015;2.0;10.0
9098;Begraafplaatsrechten;Noord-Drenthe (CR);2016;2.0;10.0
9099;Begraafplaatsrechten;Noord-Drenthe (CR);2017;2.0;10.0
9100;Begraafplaatsrechten;Noord-Drenthe (CR);2018;2.0;10.0
9101;Begraafplaatsrechten;Noord-Drenthe (CR);2019;2.0;9.0
9102;Begraafplaatsrechten;Noord-Drenthe (CR);2020;2.0;9.0
9103;Begraafplaatsrechten;Noord-Drenthe (CR);2021;2.0;9.0
9104;Begraafplaatsrechten;Noord-Drenthe (CR);2022;2.0;9.0
9105;Begraafplaatsrechten;Noord-Drenthe (CR);2023;2.0;9.0
9106;Begraafplaatsrechten;Noord-Drenthe (CR);2024;2.0;9.0
9107;Begraafplaatsrechten;Noord-Drenthe (CR);2025;2.0;9.0
9108;Begraafplaatsrechten;Zuidoost-Drenthe (CR);2004;;
9109;Begraafplaatsrechten;Zuidoost-Drenthe (CR);2005;;
9110;Begraafplaatsrechten;Zuidoost-Drenthe (CR);2006;;
9111;Begraafplaatsrechten;Zuidoost-Drenthe (CR);2007;;
9112;Begraafplaatsrechten;Zuidoost-Drenthe (CR);2008;1.0;6.0
9113;Begraafplaatsrechten;Zuidoost-Drenthe (CR);2009;1.0;7.0
9114;Begraafplaatsrechten;Zuidoost-Drenthe (CR);2010;1.0;8.0
9115;Begraafplaatsrechten;Zuidoost-Drenthe (CR);2011;1.0;8.0
9116;Begraafplaatsrechten;Zuidoost-Drenthe (CR);2012;1.0;7.0
9117;Begraafplaatsrechten;Zuidoost-Drenthe (CR);2013;1.0;7.0
9118;Begraafplaatsrechten;Zuidoost-Drenthe (CR);2014;1.0;8.0
9119;Begraafplaatsrechten;Zuidoost-Drenthe (CR);2015;1.0;8.0
9120;Begraafplaatsrechten;Zuidoost-Drenthe (CR);2016;1.0;8.0
9121;Begraafplaatsrechten;Zuidoost-Drenthe (CR);2017;1.0;8.0
9122;Begraafplaatsrechten;Zuidoost-Drenthe (CR);2018;1.0;8.0
9123;Begraafplaatsrechten;Zuidoost-Drenthe (CR);2019;1.0;7.0
9124;Begraafplaatsrechten;Zuidoost-Drenthe (CR);2020;1.0;7.0
9125;Begraafplaatsrechten;Zuidoost-Drenthe (CR);2021;1.0;8.0
9126;Begraafplaatsrechten;Zuidoost-Drenthe (CR);2022;1.0;8.0
9127;Begraafplaatsrechten;Zuidoost-Drenthe (CR);2023;1.0;9.0
9128;Begraafplaatsrechten;Zuidoost-Drenthe (CR);2024;2.0;9.0
9129;Begraafplaatsrechten;Zuidoost-Drenthe (CR);2025;2.0;9.0
9130;Begraafplaatsrechten;Zuidwest-Drenthe (CR);2004;;
9131;Begraafplaatsrechten;Zuidwest-Drenthe (CR);2005;;
9132;Begraafplaatsrechten;Zuidwest-Drenthe (CR);2006;;
9133;Begraafplaatsrechten;Zuidwest-Drenthe (CR);2007;;
9134;Begraafplaatsrechten;Zuidwest-Drenthe (CR);2008;2.0;12.0
9135;Begraafplaatsrechten;Zuidwest-Drenthe (CR);2009;1.0;10.0
9136;Begraafplaatsrechten;Zuidwest-Drenthe (CR);2010;1.0;10.0
9137;Begraafplaatsrechten;Zuidwest-Drenthe (CR);2011;2.0;13.0
9138;Begraafplaatsrechten;Zuidwest-Drenthe (CR);2012;2.0;13.0
9139;Begraafplaatsrechten;Zuidwest-Drenthe (CR);2013;2.0;13.0
9140;Begraafplaatsrechten;Zuidwest-Drenthe (CR);2014;2.0;12.0
9141;Begraafplaatsrechten;Zuidwest-Drenthe (CR);2015;2.0;13.0
9142;Begraafplaatsrechten;Zuidwest-Drenthe (CR);2016;2.0;13.0
9143;Begraafplaatsrechten;Zuidwest-Drenthe (CR);2017;2.0;12.0
9144;Begraafplaatsrechten;Zuidwest-Drenthe (CR);2018;2.0;12.0
9145;Begraafplaatsrechten;Zuidwest-Drenthe (CR);2019;2.0;12.0
9146;Begraafplaatsrechten;Zuidwest-Drenthe (CR);2020;2.0;13.0
9147;Begraafplaatsrechten;Zuidwest-Drenthe (CR);2021;2.0;13.0
9148;Begraafplaatsrechten;Zuidwest-Drenthe (CR);2022;2.0;12.0
9149;Begraafplaatsrechten;Zuidwest-Drenthe (CR);2023;2.0;14.0
9150;Begraafplaatsrechten;Zuidwest-Drenthe (CR);2024;2.0;13.0
9151;Begraafplaatsrechten;Zuidwest-Drenthe (CR);2025;2.0;14.0
9152;Begraafplaatsrechten;Noord-Overijssel (CR);2004;;
9153;Begraafplaatsrechten;Noord-Overijssel (CR);2005;;
9154;Begraafplaatsrechten;Noord-Overijssel (CR);2006;;
9155;Begraafplaatsrechten;Noord-Overijssel (CR);2007;;
9156;Begraafplaatsrechten;Noord-Overijssel (CR);2008;3.0;10.0
9157;Begraafplaatsrechten;Noord-Overijssel (CR);2009;4.0;10.0
9158;Begraafplaatsrechten;Noord-Overijssel (CR);2010;3.0;10.0
9159;Begraafplaatsrechten;Noord-Overijssel (CR);2011;4.0;10.0
9160;Begraafplaatsrechten;Noord-Overijssel (CR);2012;4.0;11.0
9161;Begraafplaatsrechten;Noord-Overijssel (CR);2013;4.0;11.0
9162;Begraafplaatsrechten;Noord-Overijssel (CR);2014;4.0;11.0
9163;Begraafplaatsrechten;Noord-Overijssel (CR);2015;4.0;11.0
9164;Begraafplaatsrechten;Noord-Overijssel (CR);2016;4.0;11.0
9165;Begraafplaatsrechten;Noord-Overijssel (CR);2017;4.0;11.0
9166;Begraafplaatsrechten;Noord-Overijssel (CR);2018;4.0;11.0
9167;Begraafplaatsrechten;Noord-Overijssel (CR);2019;4.0;10.0
9168;Begraafplaatsrechten;Noord-Overijssel (CR);2020;4.0;11.0
9169;Begraafplaatsrechten;Noord-Overijssel (CR);2021;4.0;11.0
9170;Begraafplaatsrechten;Noord-Overijssel (CR);2022;4.0;11.0
9171;Begraafplaatsrechten;Noord-Overijssel (CR);2023;4.0;11.0
9172;Begraafplaatsrechten;Noord-Overijssel (CR);2024;5.0;12.0
9173;Begraafplaatsrechten;Noord-Overijssel (CR);2025;5.0;13.0
9174;Begraafplaatsrechten;Zuidwest-Overijssel (CR);2004;;
9175;Begraafplaatsrechten;Zuidwest-Overijssel (CR);2005;;
9176;Begraafplaatsrechten;Zuidwest-Overijssel (CR);2006;;
9177;Begraafplaatsrechten;Zuidwest-Overijssel (CR);2007;;
9178;Begraafplaatsrechten;Zuidwest-Overijssel (CR);2008;0.0;2.0
9179;Begraafplaatsrechten;Zuidwest-Overijssel (CR);2009;0.0;2.0
9180;Begraafplaatsrechten;Zuidwest-Overijssel (CR);2010;0.0;2.0
9181;Begraafplaatsrechten;Zuidwest-Overijssel (CR);2011;0.0;3.0
9182;Begraafplaatsrechten;Zuidwest-Overijssel (CR);2012;0.0;3.0
9183;Begraafplaatsrechten;Zuidwest-Overijssel (CR);2013;0.0;3.0
9184;Begraafplaatsrechten;Zuidwest-Overijssel (CR);2014;0.0;3.0
9185;Begraafplaatsrechten;Zuidwest-Overijssel (CR);2015;0.0;3.0
9186;Begraafplaatsrechten;Zuidwest-Overijssel (CR);2016;0.0;3.0
9187;Begraafplaatsrechten;Zuidwest-Overijssel (CR);2017;0.0;2.0
9188;Begraafplaatsrechten;Zuidwest-Overijssel (CR);2018;0.0;2.0
9189;Begraafplaatsrechten;Zuidwest-Overijssel (CR);2019;0.0;3.0
9190;Begraafplaatsrechten;Zuidwest-Overijssel (CR);2020;0.0;3.0
9191;Begraafplaatsrechten;Zuidwest-Overijssel (CR);2021;0.0;3.0
9192;Begraafplaatsrechten;Zuidwest-Overijssel (CR);2022;0.0;3.0
9193;Begraafplaatsrechten;Zuidwest-Overijssel (CR);2023;0.0;3.0
9194;Begraafplaatsrechten;Zuidwest-Overijssel (CR);2024;0.0;3.0
9195;Begraafplaatsrechten;Zuidwest-Overijssel (CR);2025;0.0;3.0
9196;Begraafplaatsrechten;Twente (CR);2004;;
9197;Begraafplaatsrechten;Twente (CR);2005;;
9198;Begraafplaatsrechten;Twente (CR);2006;;
9199;Begraafplaatsrechten;Twente (CR);2007;;
9200;Begraafplaatsrechten;Twente (CR);2008;4.0;6.0
9201;Begraafplaatsrechten;Twente (CR);2009;3.0;5.0
9202;Begraafplaatsrechten;Twente (CR);2010;3.0;5.0
9203;Begraafplaatsrechten;Twente (CR);2011;3.0;6.0
9204;Begraafplaatsrechten;Twente (CR);2012;4.0;6.0
9205;Begraafplaatsrechten;Twente (CR);2013;4.0;6.0
9206;Begraafplaatsrechten;Twente (CR);2014;4.0;6.0
9207;Begraafplaatsrechten;Twente (CR);2015;4.0;6.0
9208;Begraafplaatsrechten;Twente (CR);2016;4.0;6.0
9209;Begraafplaatsrechten;Twente (CR);2017;4.0;6.0
9210;Begraafplaatsrechten;Twente (CR);2018;4.0;6.0
9211;Begraafplaatsrechten;Twente (CR);2019;4.0;6.0
9212;Begraafplaatsrechten;Twente (CR);2020;4.0;6.0
9213;Begraafplaatsrechten;Twente (CR);2021;4.0;6.0
9214;Begraafplaatsrechten;Twente (CR);2022;4.0;6.0
9215;Begraafplaatsrechten;Twente (CR);2023;4.0;7.0
9216;Begraafplaatsrechten;Twente (CR);2024;5.0;7.0
9217;Begraafplaatsrechten;Twente (CR);2025;5.0;7.0
9218;Begraafplaatsrechten;Veluwe (CR);2004;;
9219;Begraafplaatsrechten;Veluwe (CR);2005;;
9220;Begraafplaatsrechten;Veluwe (CR);2006;;
9221;Begraafplaatsrechten;Veluwe (CR);2007;;
9222;Begraafplaatsrechten;Veluwe (CR);2008;7.0;11.0
9223;Begraafplaatsrechten;Veluwe (CR);2009;7.0;11.0
9224;Begraafplaatsrechten;Veluwe (CR);2010;8.0;12.0
9225;Begraafplaatsrechten;Veluwe (CR);2011;8.0;13.0
9226;Begraafplaatsrechten;Veluwe (CR);2012;8.0;13.0
9227;Begraafplaatsrechten;Veluwe (CR);2013;8.0;13.0
9228;Begraafplaatsrechten;Veluwe (CR);2014;8.0;13.0
9229;Begraafplaatsrechten;Veluwe (CR);2015;9.0;13.0
9230;Begraafplaatsrechten;Veluwe (CR);2016;9.0;13.0
9231;Begraafplaatsrechten;Veluwe (CR);2017;9.0;13.0
9232;Begraafplaatsrechten;Veluwe (CR);2018;9.0;14.0
9233;Begraafplaatsrechten;Veluwe (CR);2019;9.0;13.0
9234;Begraafplaatsrechten;Veluwe (CR);2020;9.0;13.0
9235;Begraafplaatsrechten;Veluwe (CR);2021;9.0;14.0
9236;Begraafplaatsrechten;Veluwe (CR);2022;10.0;14.0
9237;Begraafplaatsrechten;Veluwe (CR);2023;10.0;14.0
9238;Begraafplaatsrechten;Veluwe (CR);2024;11.0;15.0
9239;Begraafplaatsrechten;Veluwe (CR);2025;12.0;16.0
9240;Begraafplaatsrechten;Achterhoek (CR);2004;;
9241;Begraafplaatsrechten;Achterhoek (CR);2005;;
9242;Begraafplaatsrechten;Achterhoek (CR);2006;;
9243;Begraafplaatsrechten;Achterhoek (CR);2007;;
9244;Begraafplaatsrechten;Achterhoek (CR);2008;2.0;6.0
9245;Begraafplaatsrechten;Achterhoek (CR);2009;2.0;6.0
9246;Begraafplaatsrechten;Achterhoek (CR);2010;2.0;6.0
9247;Begraafplaatsrechten;Achterhoek (CR);2011;2.0;6.0
9248;Begraafplaatsrechten;Achterhoek (CR);2012;3.0;6.0
9249;Begraafplaatsrechten;Achterhoek (CR);2013;3.0;6.0
9250;Begraafplaatsrechten;Achterhoek (CR);2014;3.0;6.0
9251;Begraafplaatsrechten;Achterhoek (CR);2015;3.0;6.0
9252;Begraafplaatsrechten;Achterhoek (CR);2016;3.0;6.0
9253;Begraafplaatsrechten;Achterhoek (CR);2017;2.0;6.0
9254;Begraafplaatsrechten;Achterhoek (CR);2018;2.0;5.0
9255;Begraafplaatsrechten;Achterhoek (CR);2019;2.0;4.0
9256;Begraafplaatsrechten;Achterhoek (CR);2020;2.0;5.0
9257;Begraafplaatsrechten;Achterhoek (CR);2021;2.0;5.0
9258;Begraafplaatsrechten;Achterhoek (CR);2022;2.0;5.0
9259;Begraafplaatsrechten;Achterhoek (CR);2023;2.0;5.0
9260;Begraafplaatsrechten;Achterhoek (CR);2024;2.0;5.0
9261;Begraafplaatsrechten;Achterhoek (CR);2025;2.0;5.0
9262;Begraafplaatsrechten;Arnhem/Nijmegen (CR);2004;;
9263;Begraafplaatsrechten;Arnhem/Nijmegen (CR);2005;;
9264;Begraafplaatsrechten;Arnhem/Nijmegen (CR);2006;;
9265;Begraafplaatsrechten;Arnhem/Nijmegen (CR);2007;;
9266;Begraafplaatsrechten;Arnhem/Nijmegen (CR);2008;2.0;3.0
9267;Begraafplaatsrechten;Arnhem/Nijmegen (CR);2009;2.0;2.0
9268;Begraafplaatsrechten;Arnhem/Nijmegen (CR);2010;2.0;2.0
9269;Begraafplaatsrechten;Arnhem/Nijmegen (CR);2011;2.0;2.0
9270;Begraafplaatsrechten;Arnhem/Nijmegen (CR);2012;2.0;2.0
9271;Begraafplaatsrechten;Arnhem/Nijmegen (CR);2013;2.0;2.0
9272;Begraafplaatsrechten;Arnhem/Nijmegen (CR);2014;2.0;3.0
9273;Begraafplaatsrechten;Arnhem/Nijmegen (CR);2015;2.0;3.0
9274;Begraafplaatsrechten;Arnhem/Nijmegen (CR);2016;2.0;2.0
9275;Begraafplaatsrechten;Arnhem/Nijmegen (CR);2017;2.0;2.0
9276;Begraafplaatsrechten;Arnhem/Nijmegen (CR);2018;2.0;2.0
9277;Begraafplaatsrechten;Arnhem/Nijmegen (CR);2019;2.0;2.0
9278;Begraafplaatsrechten;Arnhem/Nijmegen (CR);2020;2.0;2.0
9279;Begraafplaatsrechten;Arnhem/Nijmegen (CR);2021;2.0;2.0
9280;Begraafplaatsrechten;Arnhem/Nijmegen (CR);2022;2.0;2.0
9281;Begraafplaatsrechten;Arnhem/Nijmegen (CR);2023;2.0;2.0
9282;Begraafplaatsrechten;Arnhem/Nijmegen (CR);2024;2.0;2.0
9283;Begraafplaatsrechten;Arnhem/Nijmegen (CR);2025;2.0;2.0
9284;Begraafplaatsrechten;Zuidwest-Gelderland (CR);2004;;
9285;Begraafplaatsrechten;Zuidwest-Gelderland (CR);2005;;
9286;Begraafplaatsrechten;Zuidwest-Gelderland (CR);2006;;
9287;Begraafplaatsrechten;Zuidwest-Gelderland (CR);2007;;
9288;Begraafplaatsrechten;Zuidwest-Gelderland (CR);2008;2.0;8.0
9289;Begraafplaatsrechten;Zuidwest-Gelderland (CR);2009;2.0;8.0
9290;Begraafplaatsrechten;Zuidwest-Gelderland (CR);2010;2.0;9.0
9291;Begraafplaatsrechten;Zuidwest-Gelderland (CR);2011;3.0;11.0
9292;Begraafplaatsrechten;Zuidwest-Gelderland (CR);2012;3.0;11.0
9293;Begraafplaatsrechten;Zuidwest-Gelderland (CR);2013;3.0;11.0
9294;Begraafplaatsrechten;Zuidwest-Gelderland (CR);2014;3.0;11.0
9295;Begraafplaatsrechten;Zuidwest-Gelderland (CR);2015;3.0;11.0
9296;Begraafplaatsrechten;Zuidwest-Gelderland (CR);2016;2.0;10.0
9297;Begraafplaatsrechten;Zuidwest-Gelderland (CR);2017;2.0;10.0
9298;Begraafplaatsrechten;Zuidwest-Gelderland (CR);2018;2.0;9.0
9299;Begraafplaatsrechten;Zuidwest-Gelderland (CR);2019;2.0;8.0
9300;Begraafplaatsrechten;Zuidwest-Gelderland (CR);2020;2.0;8.0
9301;Begraafplaatsrechten;Zuidwest-Gelderland (CR);2021;2.0;8.0
9302;Begraafplaatsrechten;Zuidwest-Gelderland (CR);2022;2.0;8.0
9303;Begraafplaatsrechten;Zuidwest-Gelderland (CR);2023;2.0;7.0
9304;Begraafplaatsrechten;Zuidwest-Gelderland (CR);2024;2.0;8.0
9305;Begraafplaatsrechten;Zuidwest-Gelderland (CR);2025;2.0;8.0
9306;Begraafplaatsrechten;Utrecht (CR);2004;;
9307;Begraafplaatsrechten;Utrecht (CR);2005;;
9308;Begraafplaatsrechten;Utrecht (CR);2006;;
9309;Begraafplaatsrechten;Utrecht (CR);2007;;
9310;Begraafplaatsrechten;Utrecht (CR);2008;9.0;8.0
9311;Begraafplaatsrechten;Utrecht (CR);2009;11.0;9.0
9312;Begraafplaatsrechten;Utrecht (CR);2010;12.0;9.0
9313;Begraafplaatsrechten;Utrecht (CR);2011;11.0;9.0
9314;Begraafplaatsrechten;Utrecht (CR);2012;12.0;10.0
9315;Begraafplaatsrechten;Utrecht (CR);2013;12.0;10.0
9316;Begraafplaatsrechten;Utrecht (CR);2014;12.0;10.0
9317;Begraafplaatsrechten;Utrecht (CR);2015;13.0;10.0
9318;Begraafplaatsrechten;Utrecht (CR);2016;13.0;10.0
9319;Begraafplaatsrechten;Utrecht (CR);2017;12.0;10.0
9320;Begraafplaatsrechten;Utrecht (CR);2018;13.0;10.0
9321;Begraafplaatsrechten;Utrecht (CR);2019;13.0;10.0
9322;Begraafplaatsrechten;Utrecht (CR);2020;14.0;10.0
9323;Begraafplaatsrechten;Utrecht (CR);2021;15.0;11.0
9324;Begraafplaatsrechten;Utrecht (CR);2022;14.0;10.0
9325;Begraafplaatsrechten;Utrecht (CR);2023;16.0;11.0
9326;Begraafplaatsrechten;Utrecht (CR);2024;16.0;12.0
9327;Begraafplaatsrechten;Utrecht (CR);2025;17.0;12.0
9328;Begraafplaatsrechten;Kop van Noord-Holland (CR);2004;;
9329;Begraafplaatsrechten;Kop van Noord-Holland (CR);2005;;
9330;Begraafplaatsrechten;Kop van Noord-Holland (CR);2006;;
9331;Begraafplaatsrechten;Kop van Noord-Holland (CR);2007;;
9332;Begraafplaatsrechten;Kop van Noord-Holland (CR);2008;2.0;5.0
9333;Begraafplaatsrechten;Kop van Noord-Holland (CR);2009;2.0;5.0
9334;Begraafplaatsrechten;Kop van Noord-Holland (CR);2010;2.0;5.0
9335;Begraafplaatsrechten;Kop van Noord-Holland (CR);2011;2.0;5.0
9336;Begraafplaatsrechten;Kop van Noord-Holland (CR);2012;2.0;5.0
9337;Begraafplaatsrechten;Kop van Noord-Holland (CR);2013;2.0;6.0
9338;Begraafplaatsrechten;Kop van Noord-Holland (CR);2014;2.0;6.0
9339;Begraafplaatsrechten;Kop van Noord-Holland (CR);2015;2.0;6.0
9340;Begraafplaatsrechten;Kop van Noord-Holland (CR);2016;2.0;5.0
9341;Begraafplaatsrechten;Kop van Noord-Holland (CR);2017;2.0;5.0
9342;Begraafplaatsrechten;Kop van Noord-Holland (CR);2018;2.0;5.0
9343;Begraafplaatsrechten;Kop van Noord-Holland (CR);2019;2.0;5.0
9344;Begraafplaatsrechten;Kop van Noord-Holland (CR);2020;2.0;5.0
9345;Begraafplaatsrechten;Kop van Noord-Holland (CR);2021;2.0;5.0
9346;Begraafplaatsrechten;Kop van Noord-Holland (CR);2022;2.0;5.0
9347;Begraafplaatsrechten;Kop van Noord-Holland (CR);2023;2.0;5.0
9348;Begraafplaatsrechten;Kop van Noord-Holland (CR);2024;2.0;5.0
9349;Begraafplaatsrechten;Kop van Noord-Holland (CR);2025;2.0;5.0
9350;Begraafplaatsrechten;Alkmaar en omgeving (CR);2004;;
9351;Begraafplaatsrechten;Alkmaar en omgeving (CR);2005;;
9352;Begraafplaatsrechten;Alkmaar en omgeving (CR);2006;;
9353;Begraafplaatsrechten;Alkmaar en omgeving (CR);2007;;
9354;Begraafplaatsrechten;Alkmaar en omgeving (CR);2008;2.0;7.0
9355;Begraafplaatsrechten;Alkmaar en omgeving (CR);2009;2.0;7.0
9356;Begraafplaatsrechten;Alkmaar en omgeving (CR);2010;1.0;6.0
9357;Begraafplaatsrechten;Alkmaar en omgeving (CR);2011;1.0;6.0
9358;Begraafplaatsrechten;Alkmaar en omgeving (CR);2012;1.0;6.0
9359;Begraafplaatsrechten;Alkmaar en omgeving (CR);2013;1.0;6.0
9360;Begraafplaatsrechten;Alkmaar en omgeving (CR);2014;1.0;6.0
9361;Begraafplaatsrechten;Alkmaar en omgeving (CR);2015;1.0;6.0
9362;Begraafplaatsrechten;Alkmaar en omgeving (CR);2016;1.0;4.0
9363;Begraafplaatsrechten;Alkmaar en omgeving (CR);2017;1.0;5.0
9364;Begraafplaatsrechten;Alkmaar en omgeving (CR);2018;1.0;5.0
9365;Begraafplaatsrechten;Alkmaar en omgeving (CR);2019;1.0;5.0
9366;Begraafplaatsrechten;Alkmaar en omgeving (CR);2020;1.0;5.0
9367;Begraafplaatsrechten;Alkmaar en omgeving (CR);2021;1.0;5.0
9368;Begraafplaatsrechten;Alkmaar en omgeving (CR);2022;1.0;5.0
9369;Begraafplaatsrechten;Alkmaar en omgeving (CR);2023;1.0;6.0
9370;Begraafplaatsrechten;Alkmaar en omgeving (CR);2024;2.0;6.0
9371;Begraafplaatsrechten;Alkmaar en omgeving (CR);2025;2.0;6.0
9372;Begraafplaatsrechten;IJmond (CR);2004;;
9373;Begraafplaatsrechten;IJmond (CR);2005;;
9374;Begraafplaatsrechten;IJmond (CR);2006;;
9375;Begraafplaatsrechten;IJmond (CR);2007;;
9376;Begraafplaatsrechten;IJmond (CR);2008;1.0;6.0
9377;Begraafplaatsrechten;IJmond (CR);2009;1.0;6.0
9378;Begraafplaatsrechten;IJmond (CR);2010;1.0;5.0
9379;Begraafplaatsrechten;IJmond (CR);2011;1.0;6.0
9380;Begraafplaatsrechten;IJmond (CR);2012;1.0;6.0
9381;Begraafplaatsrechten;IJmond (CR);2013;1.0;6.0
9382;Begraafplaatsrechten;IJmond (CR);2014;1.0;6.0
9383;Begraafplaatsrechten;IJmond (CR);2015;1.0;6.0
9384;Begraafplaatsrechten;IJmond (CR);2016;1.0;6.0
9385;Begraafplaatsrechten;IJmond (CR);2017;1.0;6.0
9386;Begraafplaatsrechten;IJmond (CR);2018;1.0;6.0
9387;Begraafplaatsrechten;IJmond (CR);2019;1.0;5.0
9388;Begraafplaatsrechten;IJmond (CR);2020;1.0;5.0
9389;Begraafplaatsrechten;IJmond (CR);2021;1.0;5.0
9390;Begraafplaatsrechten;IJmond (CR);2022;1.0;7.0
9391;Begraafplaatsrechten;IJmond (CR);2023;1.0;7.0
9392;Begraafplaatsrechten;IJmond (CR);2024;1.0;7.0
9393;Begraafplaatsrechten;IJmond (CR);2025;2.0;7.0
9394;Begraafplaatsrechten;Agglomeratie Haarlem (CR);2004;;
9395;Begraafplaatsrechten;Agglomeratie Haarlem (CR);2005;;
9396;Begraafplaatsrechten;Agglomeratie Haarlem (CR);2006;;
9397;Begraafplaatsrechten;Agglomeratie Haarlem (CR);2007;;
9398;Begraafplaatsrechten;Agglomeratie Haarlem (CR);2008;2.0;8.0
9399;Begraafplaatsrechten;Agglomeratie Haarlem (CR);2009;2.0;9.0
9400;Begraafplaatsrechten;Agglomeratie Haarlem (CR);2010;2.0;9.0
9401;Begraafplaatsrechten;Agglomeratie Haarlem (CR);2011;2.0;9.0
9402;Begraafplaatsrechten;Agglomeratie Haarlem (CR);2012;2.0;10.0
9403;Begraafplaatsrechten;Agglomeratie Haarlem (CR);2013;2.0;10.0
9404;Begraafplaatsrechten;Agglomeratie Haarlem (CR);2014;2.0;9.0
9405;Begraafplaatsrechten;Agglomeratie Haarlem (CR);2015;2.0;9.0
9406;Begraafplaatsrechten;Agglomeratie Haarlem (CR);2016;2.0;9.0
9407;Begraafplaatsrechten;Agglomeratie Haarlem (CR);2017;2.0;9.0
9408;Begraafplaatsrechten;Agglomeratie Haarlem (CR);2018;2.0;9.0
9409;Begraafplaatsrechten;Agglomeratie Haarlem (CR);2019;2.0;8.0
9410;Begraafplaatsrechten;Agglomeratie Haarlem (CR);2020;2.0;9.0
9411;Begraafplaatsrechten;Agglomeratie Haarlem (CR);2021;2.0;9.0
