ID;Persoonskenmerken;Leeftijd;Geslacht;Perioden;UitkeringenBeginVanHetJaar_1;Instroom_2;Uitstroom_3;UitkeringenEindeVanHetJaar_4
1361;Geen kinderen of aantal onbekend;Jonger dan 25 jaar;Vrouwen;2001;7220.0;8230.0;6750.0;6760.0
1362;Geen kinderen of aantal onbekend;Jonger dan 25 jaar;Vrouwen;2002;6760.0;8070.0;5870.0;7000.0
1363;Geen kinderen of aantal onbekend;Jonger dan 25 jaar;Vrouwen;2003;7000.0;9610.0;6200.0;8280.0
1364;Geen kinderen of aantal onbekend;Jonger dan 25 jaar;Vrouwen;2004;;;;
1365;Geen kinderen of aantal onbekend;25 tot 35 jaar;Mannen en vrouwen;2000;45400.0;20930.0;28180.0;36210.0
1366;Geen kinderen of aantal onbekend;25 tot 35 jaar;Mannen en vrouwen;2001;36210.0;18870.0;20800.0;32380.0
1367;Geen kinderen of aantal onbekend;25 tot 35 jaar;Mannen en vrouwen;2002;32380.0;18880.0;17970.0;31920.0
1368;Geen kinderen of aantal onbekend;25 tot 35 jaar;Mannen en vrouwen;2003;31920.0;21590.0;16870.0;35330.0
1369;Geen kinderen of aantal onbekend;25 tot 35 jaar;Mannen en vrouwen;2004;;;;
1370;Geen kinderen of aantal onbekend;25 tot 35 jaar;Mannen;2000;31440.0;15240.0;20120.0;25410.0
1371;Geen kinderen of aantal onbekend;25 tot 35 jaar;Mannen;2001;25410.0;14000.0;15200.0;22990.0
1372;Geen kinderen of aantal onbekend;25 tot 35 jaar;Mannen;2002;22990.0;14300.0;13290.0;23120.0
1373;Geen kinderen of aantal onbekend;25 tot 35 jaar;Mannen;2003;23120.0;16480.0;12780.0;25920.0
1374;Geen kinderen of aantal onbekend;25 tot 35 jaar;Mannen;2004;;;;
1375;Geen kinderen of aantal onbekend;25 tot 35 jaar;Vrouwen;2000;13960.0;5690.0;8060.0;10790.0
1376;Geen kinderen of aantal onbekend;25 tot 35 jaar;Vrouwen;2001;10790.0;4870.0;5590.0;9390.0
1377;Geen kinderen of aantal onbekend;25 tot 35 jaar;Vrouwen;2002;9390.0;4580.0;4670.0;8810.0
1378;Geen kinderen of aantal onbekend;25 tot 35 jaar;Vrouwen;2003;8810.0;5110.0;4090.0;9420.0
1379;Geen kinderen of aantal onbekend;25 tot 35 jaar;Vrouwen;2004;;;;
1380;Geen kinderen of aantal onbekend;35 tot 45 jaar;Mannen en vrouwen;2000;44540.0;12970.0;17680.0;40000.0
1381;Geen kinderen of aantal onbekend;35 tot 45 jaar;Mannen en vrouwen;2001;40000.0;12520.0;14620.0;37540.0
1382;Geen kinderen of aantal onbekend;35 tot 45 jaar;Mannen en vrouwen;2002;37540.0;12560.0;12980.0;36970.0
1383;Geen kinderen of aantal onbekend;35 tot 45 jaar;Mannen en vrouwen;2003;36970.0;14230.0;12030.0;38690.0
1384;Geen kinderen of aantal onbekend;35 tot 45 jaar;Mannen en vrouwen;2004;;;;
1385;Geen kinderen of aantal onbekend;35 tot 45 jaar;Mannen;2000;29330.0;9330.0;12790.0;26170.0
1386;Geen kinderen of aantal onbekend;35 tot 45 jaar;Mannen;2001;26170.0;9190.0;10540.0;24740.0
1387;Geen kinderen of aantal onbekend;35 tot 45 jaar;Mannen;2002;24740.0;9320.0;9500.0;24590.0
1388;Geen kinderen of aantal onbekend;35 tot 45 jaar;Mannen;2003;24590.0;10690.0;8930.0;26250.0
1389;Geen kinderen of aantal onbekend;35 tot 45 jaar;Mannen;2004;;;;
1390;Geen kinderen of aantal onbekend;35 tot 45 jaar;Vrouwen;2000;15200.0;3630.0;4890.0;13820.0
1391;Geen kinderen of aantal onbekend;35 tot 45 jaar;Vrouwen;2001;13820.0;3320.0;4070.0;12790.0
1392;Geen kinderen of aantal onbekend;35 tot 45 jaar;Vrouwen;2002;12790.0;3240.0;3480.0;12390.0
1393;Geen kinderen of aantal onbekend;35 tot 45 jaar;Vrouwen;2003;12390.0;3540.0;3090.0;12440.0
1394;Geen kinderen of aantal onbekend;35 tot 45 jaar;Vrouwen;2004;;;;
1395;Geen kinderen of aantal onbekend;45 tot 55 jaar;Mannen en vrouwen;2000;58150.0;9960.0;13670.0;55080.0
1396;Geen kinderen of aantal onbekend;45 tot 55 jaar;Mannen en vrouwen;2001;55080.0;9070.0;11110.0;51930.0
1397;Geen kinderen of aantal onbekend;45 tot 55 jaar;Mannen en vrouwen;2002;51930.0;9200.0;10150.0;50020.0
1398;Geen kinderen of aantal onbekend;45 tot 55 jaar;Mannen en vrouwen;2003;50020.0;10400.0;9090.0;51170.0
1399;Geen kinderen of aantal onbekend;45 tot 55 jaar;Mannen en vrouwen;2004;;;;
1400;Geen kinderen of aantal onbekend;45 tot 55 jaar;Mannen;2000;26730.0;5370.0;7600.0;24990.0
1401;Geen kinderen of aantal onbekend;45 tot 55 jaar;Mannen;2001;24990.0;5100.0;6180.0;23820.0
1402;Geen kinderen of aantal onbekend;45 tot 55 jaar;Mannen;2002;23820.0;5260.0;5710.0;23420.0
1403;Geen kinderen of aantal onbekend;45 tot 55 jaar;Mannen;2003;23420.0;6060.0;5180.0;24620.0
1404;Geen kinderen of aantal onbekend;45 tot 55 jaar;Mannen;2004;;;;
1405;Geen kinderen of aantal onbekend;45 tot 55 jaar;Vrouwen;2000;31420.0;4580.0;6070.0;30080.0
1406;Geen kinderen of aantal onbekend;45 tot 55 jaar;Vrouwen;2001;30080.0;3970.0;4920.0;28110.0
1407;Geen kinderen of aantal onbekend;45 tot 55 jaar;Vrouwen;2002;28110.0;3940.0;4430.0;26610.0
1408;Geen kinderen of aantal onbekend;45 tot 55 jaar;Vrouwen;2003;26610.0;4340.0;3910.0;26540.0
1409;Geen kinderen of aantal onbekend;45 tot 55 jaar;Vrouwen;2004;;;;
1410;Geen kinderen of aantal onbekend;55 tot 65 jaar;Mannen en vrouwen;2000;57230.0;5610.0;10370.0;57560.0
1411;Geen kinderen of aantal onbekend;55 tot 65 jaar;Mannen en vrouwen;2001;57560.0;4750.0;9700.0;59000.0
1412;Geen kinderen of aantal onbekend;55 tot 65 jaar;Mannen en vrouwen;2002;59000.0;5090.0;9900.0;60140.0
1413;Geen kinderen of aantal onbekend;55 tot 65 jaar;Mannen en vrouwen;2003;60140.0;5390.0;9730.0;60980.0
1414;Geen kinderen of aantal onbekend;55 tot 65 jaar;Mannen en vrouwen;2004;;;;
1415;Geen kinderen of aantal onbekend;55 tot 65 jaar;Mannen;2000;23490.0;2490.0;4830.0;23290.0
1416;Geen kinderen of aantal onbekend;55 tot 65 jaar;Mannen;2001;23290.0;2170.0;4510.0;23490.0
1417;Geen kinderen of aantal onbekend;55 tot 65 jaar;Mannen;2002;23490.0;2380.0;4570.0;23590.0
1418;Geen kinderen of aantal onbekend;55 tot 65 jaar;Mannen;2003;23590.0;2570.0;4290.0;23850.0
1419;Geen kinderen of aantal onbekend;55 tot 65 jaar;Mannen;2004;;;;
1420;Geen kinderen of aantal onbekend;55 tot 65 jaar;Vrouwen;2000;33730.0;3110.0;5540.0;34260.0
1421;Geen kinderen of aantal onbekend;55 tot 65 jaar;Vrouwen;2001;34260.0;2580.0;5190.0;35510.0
1422;Geen kinderen of aantal onbekend;55 tot 65 jaar;Vrouwen;2002;35510.0;2710.0;5330.0;36550.0
1423;Geen kinderen of aantal onbekend;55 tot 65 jaar;Vrouwen;2003;36550.0;2810.0;5450.0;37130.0
1424;Geen kinderen of aantal onbekend;55 tot 65 jaar;Vrouwen;2004;;;;
1425;Geen kinderen of aantal onbekend;65 jaar en ouder;Mannen en vrouwen;2000;16680.0;3670.0;3590.0;17870.0
1426;Geen kinderen of aantal onbekend;65 jaar en ouder;Mannen en vrouwen;2001;17870.0;3470.0;3220.0;19220.0
1427;Geen kinderen of aantal onbekend;65 jaar en ouder;Mannen en vrouwen;2002;19220.0;3240.0;3330.0;20370.0
1428;Geen kinderen of aantal onbekend;65 jaar en ouder;Mannen en vrouwen;2003;20370.0;3430.0;3430.0;21810.0
1429;Geen kinderen of aantal onbekend;65 jaar en ouder;Mannen en vrouwen;2004;;;;
1430;Geen kinderen of aantal onbekend;65 jaar en ouder;Mannen;2000;6830.0;1790.0;1620.0;7460.0
1431;Geen kinderen of aantal onbekend;65 jaar en ouder;Mannen;2001;7460.0;1730.0;1640.0;8070.0
1432;Geen kinderen of aantal onbekend;65 jaar en ouder;Mannen;2002;8070.0;1690.0;1720.0;8660.0
1433;Geen kinderen of aantal onbekend;65 jaar en ouder;Mannen;2003;8660.0;1820.0;1710.0;9510.0
1434;Geen kinderen of aantal onbekend;65 jaar en ouder;Mannen;2004;;;;
1435;Geen kinderen of aantal onbekend;65 jaar en ouder;Vrouwen;2000;9850.0;1880.0;1970.0;10400.0
1436;Geen kinderen of aantal onbekend;65 jaar en ouder;Vrouwen;2001;10400.0;1740.0;1580.0;11150.0
1437;Geen kinderen of aantal onbekend;65 jaar en ouder;Vrouwen;2002;11150.0;1550.0;1610.0;11710.0
1438;Geen kinderen of aantal onbekend;65 jaar en ouder;Vrouwen;2003;11710.0;1610.0;1730.0;12290.0
1439;Geen kinderen of aantal onbekend;65 jaar en ouder;Vrouwen;2004;;;;
1440;Een kind;Leeftijd totaal;Mannen en vrouwen;2000;63180.0;16510.0;19170.0;58170.0
1441;Een kind;Leeftijd totaal;Mannen en vrouwen;2001;58170.0;15330.0;16610.0;56170.0
1442;Een kind;Leeftijd totaal;Mannen en vrouwen;2002;56170.0;15640.0;15350.0;55690.0
1443;Een kind;Leeftijd totaal;Mannen en vrouwen;2003;55690.0;16470.0;13920.0;57670.0
1444;Een kind;Leeftijd totaal;Mannen en vrouwen;2004;;;;
1445;Een kind;Leeftijd totaal;Mannen;2000;12820.0;3210.0;4460.0;10940.0
1446;Een kind;Leeftijd totaal;Mannen;2001;10940.0;2960.0;3330.0;10460.0
1447;Een kind;Leeftijd totaal;Mannen;2002;10460.0;3040.0;2950.0;10360.0
1448;Een kind;Leeftijd totaal;Mannen;2003;10360.0;3510.0;2720.0;11130.0
1449;Een kind;Leeftijd totaal;Mannen;2004;;;;
1450;Een kind;Leeftijd totaal;Vrouwen;2000;50350.0;13280.0;14700.0;47210.0
1451;Een kind;Leeftijd totaal;Vrouwen;2001;47210.0;12370.0;13280.0;45700.0
1452;Een kind;Leeftijd totaal;Vrouwen;2002;45700.0;12600.0;12410.0;45330.0
1453;Een kind;Leeftijd totaal;Vrouwen;2003;45330.0;12960.0;11200.0;46540.0
1454;Een kind;Leeftijd totaal;Vrouwen;2004;;;;
1455;Een kind;Jonger dan 65 jaar;Mannen en vrouwen;2000;62840.0;16430.0;19120.0;57790.0
1456;Een kind;Jonger dan 65 jaar;Mannen en vrouwen;2001;57790.0;15210.0;16530.0;55720.0
1457;Een kind;Jonger dan 65 jaar;Mannen en vrouwen;2002;55720.0;15520.0;15250.0;55180.0
1458;Een kind;Jonger dan 65 jaar;Mannen en vrouwen;2003;55180.0;16350.0;13850.0;57070.0
1459;Een kind;Jonger dan 65 jaar;Mannen en vrouwen;2004;;;;
1460;Een kind;Jonger dan 65 jaar;Mannen;2000;12530.0;3130.0;4410.0;10610.0
1461;Een kind;Jonger dan 65 jaar;Mannen;2001;10610.0;2850.0;3260.0;10060.0
1462;Een kind;Jonger dan 65 jaar;Mannen;2002;10060.0;2930.0;2850.0;9900.0
1463;Een kind;Jonger dan 65 jaar;Mannen;2003;9900.0;3400.0;2660.0;10590.0
1464;Een kind;Jonger dan 65 jaar;Mannen;2004;;;;
1465;Een kind;Jonger dan 65 jaar;Vrouwen;2000;50300.0;13280.0;14700.0;47160.0
1466;Een kind;Jonger dan 65 jaar;Vrouwen;2001;47160.0;12360.0;13270.0;45660.0
1467;Een kind;Jonger dan 65 jaar;Vrouwen;2002;45660.0;12590.0;12400.0;45280.0
1468;Een kind;Jonger dan 65 jaar;Vrouwen;2003;45280.0;12940.0;11200.0;46480.0
1469;Een kind;Jonger dan 65 jaar;Vrouwen;2004;;;;
1470;Een kind;Jonger dan 25 jaar;Mannen en vrouwen;2000;7300.0;4210.0;2980.0;7550.0
1471;Een kind;Jonger dan 25 jaar;Mannen en vrouwen;2001;7550.0;4150.0;2930.0;7860.0
1472;Een kind;Jonger dan 25 jaar;Mannen en vrouwen;2002;7860.0;4290.0;2880.0;8280.0
1473;Een kind;Jonger dan 25 jaar;Mannen en vrouwen;2003;8280.0;4470.0;2920.0;8820.0
1474;Een kind;Jonger dan 25 jaar;Mannen en vrouwen;2004;;;;
1475;Een kind;Jonger dan 25 jaar;Mannen;2000;460.0;290.0;330.0;350.0
1476;Een kind;Jonger dan 25 jaar;Mannen;2001;350.0;270.0;230.0;390.0
1477;Een kind;Jonger dan 25 jaar;Mannen;2002;390.0;260.0;200.0;380.0
1478;Een kind;Jonger dan 25 jaar;Mannen;2003;380.0;340.0;210.0;430.0
1479;Een kind;Jonger dan 25 jaar;Mannen;2004;;;;
1480;Een kind;Jonger dan 25 jaar;Vrouwen;2000;6830.0;3920.0;2650.0;7190.0
1481;Een kind;Jonger dan 25 jaar;Vrouwen;2001;7190.0;3870.0;2700.0;7480.0
1482;Een kind;Jonger dan 25 jaar;Vrouwen;2002;7480.0;4030.0;2680.0;7890.0
1483;Een kind;Jonger dan 25 jaar;Vrouwen;2003;7890.0;4130.0;2710.0;8400.0
1484;Een kind;Jonger dan 25 jaar;Vrouwen;2004;;;;
1485;Een kind;25 tot 35 jaar;Mannen en vrouwen;2000;21750.0;6370.0;7530.0;18890.0
1486;Een kind;25 tot 35 jaar;Mannen en vrouwen;2001;18890.0;5790.0;6330.0;17410.0
1487;Een kind;25 tot 35 jaar;Mannen en vrouwen;2002;17410.0;5600.0;5500.0;16820.0
1488;Een kind;25 tot 35 jaar;Mannen en vrouwen;2003;16820.0;5760.0;4960.0;17120.0
1489;Een kind;25 tot 35 jaar;Mannen en vrouwen;2004;;;;
1490;Een kind;25 tot 35 jaar;Mannen;2000;3430.0;1170.0;1590.0;2490.0
1491;Een kind;25 tot 35 jaar;Mannen;2001;2490.0;1060.0;1080.0;2220.0
1492;Een kind;25 tot 35 jaar;Mannen;2002;2220.0;1070.0;900.0;2200.0
1493;Een kind;25 tot 35 jaar;Mannen;2003;2200.0;1170.0;870.0;2330.0
1494;Een kind;25 tot 35 jaar;Mannen;2004;;;;
1495;Een kind;25 tot 35 jaar;Vrouwen;2000;18320.0;5190.0;5940.0;16390.0
1496;Een kind;25 tot 35 jaar;Vrouwen;2001;16390.0;4720.0;5250.0;15190.0
1497;Een kind;25 tot 35 jaar;Vrouwen;2002;15190.0;4530.0;4600.0;14620.0
1498;Een kind;25 tot 35 jaar;Vrouwen;2003;14620.0;4590.0;4090.0;14790.0
1499;Een kind;25 tot 35 jaar;Vrouwen;2004;;;;
1500;Een kind;35 tot 45 jaar;Mannen en vrouwen;2000;19810.0;3990.0;5740.0;18170.0
1501;Een kind;35 tot 45 jaar;Mannen en vrouwen;2001;18170.0;3640.0;4850.0;17430.0
1502;Een kind;35 tot 45 jaar;Mannen en vrouwen;2002;17430.0;3750.0;4550.0;16770.0
1503;Een kind;35 tot 45 jaar;Mannen en vrouwen;2003;16770.0;4030.0;3900.0;17200.0
1504;Een kind;35 tot 45 jaar;Mannen en vrouwen;2004;;;;
1505;Een kind;35 tot 45 jaar;Mannen;2000;3500.0;980.0;1330.0;3160.0
1506;Een kind;35 tot 45 jaar;Mannen;2001;3160.0;870.0;1070.0;2980.0
1507;Een kind;35 tot 45 jaar;Mannen;2002;2980.0;900.0;960.0;2840.0
1508;Een kind;35 tot 45 jaar;Mannen;2003;2840.0;1110.0;850.0;3140.0
1509;Een kind;35 tot 45 jaar;Mannen;2004;;;;
1510;Een kind;35 tot 45 jaar;Vrouwen;2000;16300.0;3010.0;4410.0;15010.0
1511;Een kind;35 tot 45 jaar;Vrouwen;2001;15010.0;2770.0;3780.0;14450.0
1512;Een kind;35 tot 45 jaar;Vrouwen;2002;14450.0;2850.0;3590.0;13930.0
1513;Een kind;35 tot 45 jaar;Vrouwen;2003;13930.0;2930.0;3050.0;14070.0
1514;Een kind;35 tot 45 jaar;Vrouwen;2004;;;;
1515;Een kind;45 tot 55 jaar;Mannen en vrouwen;2000;11360.0;1590.0;2490.0;10680.0
1516;Een kind;45 tot 55 jaar;Mannen en vrouwen;2001;10680.0;1380.0;2080.0;10370.0
1517;Een kind;45 tot 55 jaar;Mannen en vrouwen;2002;10370.0;1610.0;2000.0;10510.0
1518;Een kind;45 tot 55 jaar;Mannen en vrouwen;2003;10510.0;1820.0;1760.0;10980.0
1519;Een kind;45 tot 55 jaar;Mannen en vrouwen;2004;;;;
1520;Een kind;45 tot 55 jaar;Mannen;2000;3360.0;530.0;900.0;2920.0
1521;Een kind;45 tot 55 jaar;Mannen;2001;2920.0;480.0;640.0;2720.0
1522;Een kind;45 tot 55 jaar;Mannen;2002;2720.0;540.0;580.0;2670.0
1523;Een kind;45 tot 55 jaar;Mannen;2003;2670.0;620.0;540.0;2810.0
1524;Een kind;45 tot 55 jaar;Mannen;2004;;;;
1525;Een kind;45 tot 55 jaar;Vrouwen;2000;8000.0;1060.0;1600.0;7770.0
1526;Een kind;45 tot 55 jaar;Vrouwen;2001;7770.0;910.0;1440.0;7660.0
1527;Een kind;45 tot 55 jaar;Vrouwen;2002;7660.0;1070.0;1420.0;7840.0
1528;Een kind;45 tot 55 jaar;Vrouwen;2003;7840.0;1200.0;1230.0;8170.0
1529;Een kind;45 tot 55 jaar;Vrouwen;2004;;;;
1530;Een kind;55 tot 65 jaar;Mannen en vrouwen;2000;2620.0;270.0;380.0;2500.0
1531;Een kind;55 tot 65 jaar;Mannen en vrouwen;2001;2500.0;250.0;350.0;2650.0
1532;Een kind;55 tot 65 jaar;Mannen en vrouwen;2002;2650.0;270.0;310.0;2810.0
1533;Een kind;55 tot 65 jaar;Mannen en vrouwen;2003;2810.0;270.0;310.0;2940.0
1534;Een kind;55 tot 65 jaar;Mannen en vrouwen;2004;;;;
1535;Een kind;55 tot 65 jaar;Mannen;2000;1780.0;170.0;270.0;1700.0
1536;Een kind;55 tot 65 jaar;Mannen;2001;1700.0;160.0;250.0;1760.0
1537;Een kind;55 tot 65 jaar;Mannen;2002;1760.0;160.0;210.0;1820.0
1538;Een kind;55 tot 65 jaar;Mannen;2003;1820.0;170.0;190.0;1880.0
1539;Een kind;55 tot 65 jaar;Mannen;2004;;;;
1540;Een kind;55 tot 65 jaar;Vrouwen;2000;840.0;100.0;100.0;810.0
1541;Een kind;55 tot 65 jaar;Vrouwen;2001;810.0;100.0;100.0;890.0
1542;Een kind;55 tot 65 jaar;Vrouwen;2002;890.0;100.0;110.0;1000.0
1543;Een kind;55 tot 65 jaar;Vrouwen;2003;1000.0;100.0;120.0;1060.0
1544;Een kind;55 tot 65 jaar;Vrouwen;2004;;;;
1545;Een kind;65 jaar en ouder;Mannen en vrouwen;2000;340.0;80.0;50.0;380.0
1546;Een kind;65 jaar en ouder;Mannen en vrouwen;2001;380.0;120.0;80.0;450.0
1547;Een kind;65 jaar en ouder;Mannen en vrouwen;2002;450.0;120.0;100.0;510.0
1548;Een kind;65 jaar en ouder;Mannen en vrouwen;2003;510.0;130.0;70.0;600.0
1549;Een kind;65 jaar en ouder;Mannen en vrouwen;2004;;;;
1550;Een kind;65 jaar en ouder;Mannen;2000;290.0;80.0;50.0;330.0
1551;Een kind;65 jaar en ouder;Mannen;2001;330.0;110.0;70.0;410.0
1552;Een kind;65 jaar en ouder;Mannen;2002;410.0;110.0;100.0;460.0
1553;Een kind;65 jaar en ouder;Mannen;2003;460.0;110.0;60.0;540.0
1554;Een kind;65 jaar en ouder;Mannen;2004;;;;
1555;Een kind;65 jaar en ouder;Vrouwen;2000;50.0;0.0;10.0;50.0
1556;Een kind;65 jaar en ouder;Vrouwen;2001;50.0;10.0;10.0;40.0
1557;Een kind;65 jaar en ouder;Vrouwen;2002;40.0;10.0;0.0;50.0
1558;Een kind;65 jaar en ouder;Vrouwen;2003;50.0;20.0;10.0;60.0
1559;Een kind;65 jaar en ouder;Vrouwen;2004;;;;
1560;Twee kinderen;Leeftijd totaal;Mannen en vrouwen;2000;45810.0;11910.0;14650.0;43450.0
1561;Twee kinderen;Leeftijd totaal;Mannen en vrouwen;2001;43450.0;10980.0;12560.0;41960.0
1562;Twee kinderen;Leeftijd totaal;Mannen en vrouwen;2002;41960.0;10620.0;11480.0;40820.0
1563;Twee kinderen;Leeftijd totaal;Mannen en vrouwen;2003;40820.0;11370.0;9670.0;42790.0
1564;Twee kinderen;Leeftijd totaal;Mannen en vrouwen;2004;;;;
1565;Twee kinderen;Leeftijd totaal;Mannen;2000;11290.0;3030.0;4170.0;10240.0
1566;Twee kinderen;Leeftijd totaal;Mannen;2001;10240.0;2850.0;3290.0;9890.0
1567;Twee kinderen;Leeftijd totaal;Mannen;2002;9890.0;2650.0;2840.0;9630.0
1568;Twee kinderen;Leeftijd totaal;Mannen;2003;9630.0;3110.0;2470.0;10300.0
1569;Twee kinderen;Leeftijd totaal;Mannen;2004;;;;
1570;Twee kinderen;Leeftijd totaal;Vrouwen;2000;34520.0;8880.0;10470.0;33200.0
1571;Twee kinderen;Leeftijd totaal;Vrouwen;2001;33200.0;8120.0;9260.0;32070.0
1572;Twee kinderen;Leeftijd totaal;Vrouwen;2002;32070.0;7970.0;8630.0;31200.0
1573;Twee kinderen;Leeftijd totaal;Vrouwen;2003;31200.0;8260.0;7200.0;32490.0
1574;Twee kinderen;Leeftijd totaal;Vrouwen;2004;;;;
1575;Twee kinderen;Jonger dan 65 jaar;Mannen en vrouwen;2000;45670.0;11860.0;14630.0;43260.0
1576;Twee kinderen;Jonger dan 65 jaar;Mannen en vrouwen;2001;43260.0;10920.0;12530.0;41730.0
1577;Twee kinderen;Jonger dan 65 jaar;Mannen en vrouwen;2002;41730.0;10570.0;11430.0;40580.0
1578;Twee kinderen;Jonger dan 65 jaar;Mannen en vrouwen;2003;40580.0;11300.0;9630.0;42510.0
1579;Twee kinderen;Jonger dan 65 jaar;Mannen en vrouwen;2004;;;;
1580;Twee kinderen;Jonger dan 65 jaar;Mannen;2000;11160.0;2980.0;4160.0;10070.0
1581;Twee kinderen;Jonger dan 65 jaar;Mannen;2001;10070.0;2790.0;3260.0;9670.0
1582;Twee kinderen;Jonger dan 65 jaar;Mannen;2002;9670.0;2610.0;2800.0;9390.0
1583;Twee kinderen;Jonger dan 65 jaar;Mannen;2003;9390.0;3050.0;2430.0;10040.0
1584;Twee kinderen;Jonger dan 65 jaar;Mannen;2004;;;;
1585;Twee kinderen;Jonger dan 65 jaar;Vrouwen;2000;34510.0;8870.0;10470.0;33180.0
1586;Twee kinderen;Jonger dan 65 jaar;Vrouwen;2001;33180.0;8120.0;9260.0;32060.0
1587;Twee kinderen;Jonger dan 65 jaar;Vrouwen;2002;32060.0;7960.0;8630.0;31180.0
1588;Twee kinderen;Jonger dan 65 jaar;Vrouwen;2003;31180.0;8250.0;7190.0;32470.0
1589;Twee kinderen;Jonger dan 65 jaar;Vrouwen;2004;;;;
1590;Twee kinderen;Jonger dan 25 jaar;Mannen en vrouwen;2000;1590.0;770.0;610.0;1680.0
1591;Twee kinderen;Jonger dan 25 jaar;Mannen en vrouwen;2001;1680.0;730.0;600.0;1720.0
1592;Twee kinderen;Jonger dan 25 jaar;Mannen en vrouwen;2002;1720.0;750.0;620.0;1770.0
1593;Twee kinderen;Jonger dan 25 jaar;Mannen en vrouwen;2003;1770.0;820.0;580.0;1950.0
1594;Twee kinderen;Jonger dan 25 jaar;Mannen en vrouwen;2004;;;;
1595;Twee kinderen;Jonger dan 25 jaar;Mannen;2000;100.0;60.0;60.0;90.0
1596;Twee kinderen;Jonger dan 25 jaar;Mannen;2001;90.0;70.0;50.0;90.0
1597;Twee kinderen;Jonger dan 25 jaar;Mannen;2002;90.0;50.0;30.0;80.0
1598;Twee kinderen;Jonger dan 25 jaar;Mannen;2003;80.0;80.0;50.0;110.0
1599;Twee kinderen;Jonger dan 25 jaar;Mannen;2004;;;;
1600;Twee kinderen;Jonger dan 25 jaar;Vrouwen;2000;1490.0;720.0;550.0;1590.0
1601;Twee kinderen;Jonger dan 25 jaar;Vrouwen;2001;1590.0;660.0;550.0;1630.0
1602;Twee kinderen;Jonger dan 25 jaar;Vrouwen;2002;1630.0;700.0;580.0;1690.0
1603;Twee kinderen;Jonger dan 25 jaar;Vrouwen;2003;1690.0;740.0;520.0;1840.0
1604;Twee kinderen;Jonger dan 25 jaar;Vrouwen;2004;;;;
1605;Twee kinderen;25 tot 35 jaar;Mannen en vrouwen;2000;17170.0;5470.0;6070.0;15890.0
1606;Twee kinderen;25 tot 35 jaar;Mannen en vrouwen;2001;15890.0;4940.0;5060.0;15000.0
1607;Twee kinderen;25 tot 35 jaar;Mannen en vrouwen;2002;15000.0;4630.0;4510.0;14410.0
1608;Twee kinderen;25 tot 35 jaar;Mannen en vrouwen;2003;14410.0;4810.0;3840.0;14710.0
1609;Twee kinderen;25 tot 35 jaar;Mannen en vrouwen;2004;;;;
1610;Twee kinderen;25 tot 35 jaar;Mannen;2000;3240.0;1100.0;1440.0;2680.0
1611;Twee kinderen;25 tot 35 jaar;Mannen;2001;2680.0;1030.0;1040.0;2470.0
1612;Twee kinderen;25 tot 35 jaar;Mannen;2002;2470.0;940.0;890.0;2320.0
1613;Twee kinderen;25 tot 35 jaar;Mannen;2003;2320.0;1010.0;770.0;2340.0
1614;Twee kinderen;25 tot 35 jaar;Mannen;2004;;;;
1615;Twee kinderen;25 tot 35 jaar;Vrouwen;2000;13930.0;4360.0;4630.0;13210.0
1616;Twee kinderen;25 tot 35 jaar;Vrouwen;2001;13210.0;3910.0;4010.0;12530.0
1617;Twee kinderen;25 tot 35 jaar;Vrouwen;2002;12530.0;3690.0;3620.0;12100.0
1618;Twee kinderen;25 tot 35 jaar;Vrouwen;2003;12100.0;3800.0;3070.0;12370.0
1619;Twee kinderen;25 tot 35 jaar;Vrouwen;2004;;;;
1620;Twee kinderen;35 tot 45 jaar;Mannen en vrouwen;2000;19940.0;4580.0;6370.0;18910.0
1621;Twee kinderen;35 tot 45 jaar;Mannen en vrouwen;2001;18910.0;4210.0;5490.0;18090.0
1622;Twee kinderen;35 tot 45 jaar;Mannen en vrouwen;2002;18090.0;4090.0;4960.0;17430.0
1623;Twee kinderen;35 tot 45 jaar;Mannen en vrouwen;2003;17430.0;4520.0;4150.0;18260.0
1624;Twee kinderen;35 tot 45 jaar;Mannen en vrouwen;2004;;;;
1625;Twee kinderen;35 tot 45 jaar;Mannen;2000;4530.0;1310.0;1870.0;4140.0
1626;Twee kinderen;35 tot 45 jaar;Mannen;2001;4140.0;1170.0;1490.0;3960.0
1627;Twee kinderen;35 tot 45 jaar;Mannen;2002;3960.0;1100.0;1240.0;3890.0
1628;Twee kinderen;35 tot 45 jaar;Mannen;2003;3890.0;1400.0;1120.0;4300.0
1629;Twee kinderen;35 tot 45 jaar;Mannen;2004;;;;
1630;Twee kinderen;35 tot 45 jaar;Vrouwen;2000;15420.0;3270.0;4500.0;14770.0
1631;Twee kinderen;35 tot 45 jaar;Vrouwen;2001;14770.0;3040.0;4000.0;14130.0
1632;Twee kinderen;35 tot 45 jaar;Vrouwen;2002;14130.0;2990.0;3720.0;13540.0
1633;Twee kinderen;35 tot 45 jaar;Vrouwen;2003;13540.0;3120.0;3030.0;13960.0
1634;Twee kinderen;35 tot 45 jaar;Vrouwen;2004;;;;
1635;Twee kinderen;45 tot 55 jaar;Mannen en vrouwen;2000;5870.0;940.0;1420.0;5670.0
1636;Twee kinderen;45 tot 55 jaar;Mannen en vrouwen;2001;5670.0;900.0;1210.0;5740.0
1637;Twee kinderen;45 tot 55 jaar;Mannen en vrouwen;2002;5740.0;990.0;1210.0;5780.0
