ID;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;Indelingswijziging_4;AantalInwoners_5;TotaalVermogenVernielingEnGeweld_6;TotaalVermogensmisdrijven_7;TotaalDiefstal_8;Fietsendiefstal_9;DiefstalOverigeVervoermiddelen_10;DiefstalUitVanafVervoermiddelen_11;ZakkenrollerijStraatroofEnBeroving_12;TotaalDiefstalUitWoningSchuurED_13;DiefstalUitNietResidentieleGebouwen_14;OverigeDiefstalInbraak_15;OverigeVermogensmisdrijven_16;TotaalVernielingTegenOpenbareOrde_17;TotaalVernieling_18;VernielingAanAuto_19;OverigeVernieling_20;OverigeVernielingTegenOpenbareOrde_21;TotaalGeweldsEnSeksueleMisdrijven_22;Mishandeling_23;BedreigingEnStalking_24;OverigeGeweldsEnSeksueleMisdrijven_25;TotaalVermogenVernielingEnGeweld_26;TotaalVermogensmisdrijven_27;TotaalDiefstalUitWoningSchuurED_28;VernielingMisdrijfTegenOpenbareOrde_29;GeweldsEnSeksueleMisdrijven_30
7793;Blokker - Buurt 31 01;Hoorn                         ;Buurt   ;BU04053101;1.0;294;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;7.0;0.0;0.0;0.0
7794;Blokker - Buurt 31 02;Hoorn                         ;Buurt   ;BU04053102;1.0;307;5.0;3.0;3.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;16.0;10.0;0.0;0.0;3.0
7795;Blokker - Buurt 31 03;Hoorn                         ;Buurt   ;BU04053103;1.0;1010;20.0;12.0;8.0;0.0;0.0;1.0;0.0;5.0;0.0;2.0;4.0;6.0;5.0;2.0;3.0;1.0;2.0;2.0;0.0;0.0;20.0;12.0;5.0;5.0;2.0
7796;Blokker - Buurt 31 04;Hoorn                         ;Buurt   ;BU04053104;1.0;2123;41.0;24.0;20.0;1.0;1.0;4.0;1.0;1.0;7.0;5.0;4.0;13.0;13.0;8.0;5.0;0.0;4.0;2.0;2.0;0.0;19.0;11.0;0.0;6.0;2.0
7797;Wijk 32 Kersenboogerd-Noord;Hoorn                         ;Wijk    ;WK040532  ;1.0;3985;237.0;119.0;88.0;20.0;6.0;7.0;2.0;22.0;9.0;22.0;31.0;76.0;68.0;27.0;41.0;8.0;42.0;24.0;13.0;5.0;59.0;30.0;6.0;17.0;11.0
7798;Kersenboogerd-Noord - Buurt 32 00;Hoorn                         ;Buurt   ;BU04053200;1.0;730;32.0;15.0;11.0;2.0;1.0;2.0;0.0;2.0;0.0;4.0;4.0;10.0;10.0;7.0;3.0;0.0;7.0;6.0;1.0;0.0;44.0;21.0;3.0;14.0;10.0
7799;Kersenboogerd-Noord - Buurt 32 01;Hoorn                         ;Buurt   ;BU04053201;1.0;1718;98.0;37.0;26.0;4.0;2.0;2.0;0.0;7.0;2.0;9.0;11.0;40.0;38.0;14.0;24.0;2.0;21.0;7.0;9.0;5.0;57.0;22.0;4.0;22.0;12.0
7800;Kersenboogerd-Noord - Buurt 32 02;Hoorn                         ;Buurt   ;BU04053202;1.0;722;72.0;45.0;41.0;13.0;2.0;1.0;2.0;8.0;;;4.0;15.0;15.0;4.0;11.0;0.0;12.0;10.0;2.0;0.0;100.0;62.0;11.0;21.0;17.0
7801;Kersenboogerd-Noord - Buurt 32 03;Hoorn                         ;Buurt   ;BU04053203;1.0;815;35.0;22.0;10.0;1.0;1.0;2.0;0.0;5.0;;;12.0;11.0;5.0;2.0;3.0;6.0;2.0;1.0;1.0;0.0;43.0;27.0;6.0;6.0;2.0
7802;Wijk 33 Kersenboogerd-Zuid;Hoorn                         ;Wijk    ;WK040533  ;1.0;17150;649.0;383.0;317.0;87.0;22.0;55.0;6.0;52.0;34.0;61.0;66.0;160.0;135.0;59.0;76.0;25.0;106.0;51.0;38.0;17.0;38.0;22.0;3.0;8.0;6.0
7803;Kersenboogerd-Zuid - Buurt 33 00;Hoorn                         ;Buurt   ;BU04053300;1.0;1739;131.0;45.0;37.0;1.0;4.0;4.0;1.0;16.0;0.0;11.0;8.0;56.0;44.0;22.0;22.0;12.0;30.0;8.0;18.0;4.0;75.0;26.0;9.0;25.0;17.0
7804;Kersenboogerd-Zuid - Buurt 33 01;Hoorn                         ;Buurt   ;BU04053301;1.0;1047;187.0;138.0;132.0;76.0;1.0;5.0;2.0;12.0;22.0;14.0;6.0;26.0;22.0;5.0;17.0;4.0;23.0;12.0;8.0;3.0;179.0;132.0;11.0;21.0;22.0
7805;Kersenboogerd-Zuid - Buurt 33 02;Hoorn                         ;Buurt   ;BU04053302;1.0;786;28.0;15.0;13.0;0.0;2.0;6.0;0.0;2.0;0.0;3.0;2.0;7.0;6.0;1.0;5.0;1.0;6.0;4.0;0.0;2.0;36.0;19.0;3.0;8.0;8.0
7806;Kersenboogerd-Zuid - Buurt 33 03;Hoorn                         ;Buurt   ;BU04053303;1.0;2058;69.0;38.0;27.0;2.0;2.0;7.0;2.0;5.0;6.0;3.0;11.0;25.0;25.0;8.0;17.0;0.0;6.0;5.0;1.0;0.0;34.0;18.0;2.0;12.0;3.0
7807;Kersenboogerd-Zuid - Buurt 33 04;Hoorn                         ;Buurt   ;BU04053304;1.0;1565;34.0;17.0;13.0;3.0;0.0;2.0;0.0;2.0;2.0;4.0;4.0;10.0;4.0;2.0;2.0;6.0;7.0;4.0;3.0;0.0;22.0;11.0;1.0;3.0;4.0
7808;Kersenboogerd-Zuid - Buurt 33 05;Hoorn                         ;Buurt   ;BU04053305;1.0;2194;53.0;31.0;22.0;2.0;2.0;5.0;1.0;4.0;0.0;8.0;9.0;9.0;7.0;3.0;4.0;2.0;13.0;9.0;2.0;2.0;24.0;14.0;2.0;3.0;6.0
7809;Kersenboogerd-Zuid - Buurt 33 06;Hoorn                         ;Buurt   ;BU04053306;1.0;4526;82.0;51.0;40.0;0.0;5.0;21.0;0.0;3.0;0.0;11.0;11.0;14.0;14.0;8.0;6.0;0.0;17.0;8.0;5.0;4.0;18.0;11.0;1.0;3.0;4.0
7810;Kersenboogerd-Zuid - Buurt 33 07;Hoorn                         ;Buurt   ;BU04053307;1.0;2051;30.0;24.0;14.0;1.0;2.0;4.0;0.0;3.0;0.0;4.0;10.0;5.0;5.0;4.0;1.0;0.0;1.0;1.0;0.0;0.0;15.0;12.0;1.0;2.0;0.0
7811;Kersenboogerd-Zuid - Buurt 33 08;Hoorn                         ;Buurt   ;BU04053308;1.0;1183;28.0;17.0;12.0;1.0;3.0;1.0;0.0;5.0;0.0;2.0;5.0;8.0;8.0;6.0;2.0;0.0;3.0;0.0;1.0;2.0;24.0;14.0;4.0;7.0;3.0
7812;Kersenboogerd-Zuid - Buurt 33 09;Hoorn                         ;Buurt   ;BU04053309;1.0;1;7.0;7.0;7.0;1.0;1.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;
7813;Wijk 34 Hoorn 80;Hoorn                         ;Wijk    ;WK040534  ;1.0;15;33.0;20.0;16.0;0.0;0.0;0.0;0.0;0.0;9.0;7.0;4.0;5.0;4.0;2.0;2.0;1.0;8.0;6.0;2.0;0.0;;;;;
7814;Hoorn 80 - Buurt 34 00;Hoorn                         ;Buurt   ;BU04053400;1.0;0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;
7815;Hoorn 80 - Buurt 34 01;Hoorn                         ;Buurt   ;BU04053401;1.0;4;26.0;15.0;11.0;0.0;0.0;0.0;0.0;0.0;6.0;5.0;4.0;5.0;4.0;2.0;2.0;1.0;6.0;5.0;1.0;0.0;;;;;
7816;Hoorn 80 - Buurt 34 02;Hoorn                         ;Buurt   ;BU04053402;1.0;11;5.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;;;;;
7817;Wijk 35 Bangert en Oosterpolder;Hoorn                         ;Wijk    ;WK040535  ;1.0;5105;84.0;63.0;46.0;2.0;4.0;12.0;1.0;10.0;2.0;15.0;17.0;9.0;6.0;1.0;5.0;3.0;12.0;8.0;4.0;0.0;16.0;12.0;2.0;1.0;2.0
7818;Bangert en Oosterpolder - Buurt 35 01;Hoorn                         ;Buurt   ;BU04053501;1.0;1765;26.0;21.0;14.0;0.0;2.0;2.0;0.0;3.0;1.0;6.0;7.0;2.0;1.0;0.0;1.0;1.0;3.0;2.0;1.0;0.0;15.0;12.0;2.0;1.0;2.0
7819;Bangert en Oosterpolder - Buurt 35 02;Hoorn                         ;Buurt   ;BU04053502;1.0;1826;34.0;23.0;18.0;2.0;1.0;8.0;1.0;4.0;0.0;2.0;5.0;4.0;3.0;1.0;2.0;1.0;7.0;4.0;3.0;0.0;19.0;13.0;2.0;2.0;4.0
7820;Bangert en Oosterpolder - Buurt 35 03;Hoorn                         ;Buurt   ;BU04053503;1.0;819;9.0;7.0;5.0;0.0;1.0;2.0;0.0;1.0;0.0;1.0;2.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;11.0;9.0;1.0;0.0;1.0
7821;Bangert en Oosterpolder - Buurt 35 04;Hoorn                         ;Buurt   ;BU04053504;1.0;583;13.0;10.0;7.0;0.0;0.0;0.0;0.0;1.0;1.0;5.0;3.0;2.0;2.0;0.0;2.0;0.0;1.0;1.0;0.0;0.0;22.0;17.0;2.0;3.0;2.0
7822;Bangert en Oosterpolder - Buurt 35 05;Hoorn                         ;Buurt   ;BU04053505;1.0;64;;;;;;;;;;;;;;;;;;;;;;;;;
7823;Bangert en Oosterpolder - Buurt 35 06;Hoorn                         ;Buurt   ;BU04053506;1.0;48;2.0;2.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;
7824;Wijk 36 Noord;Hoorn                         ;Wijk    ;WK040536  ;1.0;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;;;;;
7825;Zevenhuis - Buurt 36 00;Hoorn                         ;Buurt   ;BU04053600;1.0;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;;;;;
7826;Horst aan de Maas;Horst aan de Maas             ;Gemeente;GM1507    ;;41675;1163.0;895.0;758.0;158.0;38.0;131.0;23.0;159.0;91.0;158.0;137.0;149.0;125.0;53.0;72.0;24.0;119.0;68.0;26.0;25.0;28.0;21.0;4.0;3.0;3.0
7827;Wijk 00 Griendtsveen;Horst aan de Maas             ;Wijk    ;WK150700  ;1.0;541;3.0;3.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;6.0;4.0;0.0;0.0
7828;Griendtsveen;Horst aan de Maas             ;Buurt   ;BU15070000;1.0;494;2.0;2.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;4.0;2.0;0.0;0.0
7829;Verspreide huizen Griendtsveen;Horst aan de Maas             ;Buurt   ;BU15070009;1.0;47;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;
7830;Wijk 01 America;Horst aan de Maas             ;Wijk    ;WK150701  ;1.0;2056;76.0;65.0;59.0;2.0;5.0;10.0;2.0;12.0;8.0;20.0;6.0;6.0;5.0;2.0;3.0;1.0;5.0;2.0;0.0;3.0;37.0;32.0;6.0;2.0;2.0
7831;America;Horst aan de Maas             ;Buurt   ;BU15070100;1.0;1179;13.0;11.0;7.0;2.0;0.0;2.0;0.0;3.0;0.0;0.0;4.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;11.0;9.0;3.0;1.0;0.0
7832;Meerdal;Horst aan de Maas             ;Buurt   ;BU15070101;1.0;0;;;;;;;;;;;;;;;;;;;;;;;;;
7833;Loohorst;Horst aan de Maas             ;Buurt   ;BU15070102;1.0;6;;;;;;;;;;;;;;;;;;;;;;;;;
7834;Verspreide huizen America;Horst aan de Maas             ;Buurt   ;BU15070109;1.0;871;63.0;54.0;52.0;0.0;5.0;8.0;2.0;9.0;8.0;20.0;2.0;4.0;4.0;1.0;3.0;0.0;5.0;2.0;0.0;3.0;72.0;62.0;10.0;5.0;6.0
7835;Wijk 02 Meterik;Horst aan de Maas             ;Wijk    ;WK150702  ;1.0;1464;20.0;13.0;9.0;2.0;0.0;2.0;0.0;4.0;1.0;0.0;4.0;4.0;2.0;1.0;1.0;2.0;3.0;2.0;1.0;0.0;14.0;9.0;3.0;1.0;2.0
7836;Meterik;Horst aan de Maas             ;Buurt   ;BU15070200;1.0;708;7.0;5.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;10.0;7.0;4.0;3.0;0.0
7837;Verspreide huizen Meterik;Horst aan de Maas             ;Buurt   ;BU15070209;1.0;756;13.0;8.0;6.0;2.0;0.0;2.0;0.0;1.0;1.0;0.0;2.0;2.0;0.0;0.0;0.0;2.0;3.0;2.0;1.0;0.0;17.0;11.0;1.0;0.0;4.0
7838;Wijk 03 Hegelsom;Horst aan de Maas             ;Wijk    ;WK150703  ;1.0;1908;67.0;58.0;54.0;37.0;5.0;3.0;1.0;4.0;3.0;1.0;4.0;5.0;5.0;3.0;2.0;0.0;4.0;4.0;0.0;0.0;35.0;30.0;2.0;3.0;2.0
7839;Hegelsom;Horst aan de Maas             ;Buurt   ;BU15070300;1.0;1185;7.0;5.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;3.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;4.0;1.0;2.0;0.0
7840;Verspreide huizen Hegelsom;Horst aan de Maas             ;Buurt   ;BU15070309;1.0;723;60.0;53.0;52.0;37.0;5.0;3.0;0.0;3.0;3.0;1.0;1.0;3.0;3.0;1.0;2.0;0.0;4.0;4.0;0.0;0.0;83.0;73.0;4.0;4.0;6.0
7841;Wijk 04 Horst;Horst aan de Maas             ;Wijk    ;WK150704  ;1.0;12780;486.0;360.0;309.0;80.0;8.0;36.0;13.0;49.0;53.0;70.0;51.0;75.0;61.0;17.0;44.0;14.0;51.0;34.0;12.0;5.0;38.0;28.0;4.0;5.0;4.0
7842;Horst-Centrum;Horst aan de Maas             ;Buurt   ;BU15070400;1.0;1579;177.0;124.0;117.0;39.0;3.0;8.0;9.0;5.0;29.0;24.0;7.0;36.0;26.0;7.0;19.0;10.0;17.0;14.0;2.0;1.0;112.0;79.0;3.0;16.0;11.0
7843;Molenveld;Horst aan de Maas             ;Buurt   ;BU15070401;1.0;2632;76.0;49.0;36.0;9.0;1.0;3.0;1.0;10.0;6.0;6.0;13.0;15.0;14.0;1.0;13.0;1.0;12.0;5.0;6.0;1.0;29.0;19.0;4.0;5.0;5.0
7844;De Riet;Horst aan de Maas             ;Buurt   ;BU15070402;1.0;567;18.0;15.0;14.0;2.0;0.0;1.0;0.0;3.0;1.0;7.0;1.0;2.0;2.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;32.0;26.0;5.0;4.0;2.0
7845;Weisterbeek;Horst aan de Maas             ;Buurt   ;BU15070403;1.0;707;15.0;10.0;8.0;2.0;2.0;0.0;0.0;2.0;0.0;2.0;2.0;3.0;3.0;0.0;3.0;0.0;2.0;2.0;0.0;0.0;21.0;14.0;3.0;4.0;3.0
7846;Nieuwstraat;Horst aan de Maas             ;Buurt   ;BU15070404;1.0;803;34.0;20.0;15.0;3.0;0.0;2.0;1.0;3.0;3.0;3.0;5.0;5.0;3.0;3.0;0.0;2.0;9.0;4.0;2.0;3.0;42.0;25.0;4.0;4.0;11.0
7847;Kapellerhof;Horst aan de Maas             ;Buurt   ;BU15070405;1.0;328;9.0;9.0;7.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.0;27.0;21.0;0.0;0.0
7848;Berkelsbroek;Horst aan de Maas             ;Buurt   ;BU15070406;1.0;674;6.0;6.0;4.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;9.0;3.0;0.0;0.0
7849;Stuksbeemden;Horst aan de Maas             ;Buurt   ;BU15070407;1.0;1756;18.0;13.0;8.0;1.0;0.0;0.0;0.0;2.0;2.0;3.0;5.0;5.0;5.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;10.0;7.0;1.0;3.0;0.0
7850;De Risselt;Horst aan de Maas             ;Buurt   ;BU15070408;1.0;1307;14.0;14.0;8.0;1.0;1.0;2.0;1.0;3.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;11.0;2.0;0.0;0.0
7851;De Afhang;Horst aan de Maas             ;Buurt   ;BU15070409;1.0;1379;29.0;27.0;23.0;12.0;0.0;2.0;0.0;4.0;0.0;5.0;4.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;21.0;20.0;3.0;0.0;1.0
7852;Hoogveld;Horst aan de Maas             ;Buurt   ;BU15070410;1.0;30;9.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;3.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;;;;;
7853;Verspreide huizen Horst;Horst aan de Maas             ;Buurt   ;BU15070419;1.0;1018;81.0;65.0;62.0;11.0;1.0;15.0;1.0;8.0;9.0;17.0;3.0;8.0;8.0;2.0;6.0;0.0;8.0;6.0;2.0;0.0;80.0;64.0;8.0;8.0;8.0
7854;Wijk 05 Melderslo;Horst aan de Maas             ;Wijk    ;WK150705  ;1.0;2055;40.0;35.0;26.0;4.0;1.0;2.0;0.0;12.0;1.0;6.0;9.0;5.0;4.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;19.0;17.0;6.0;2.0;0.0
7855;Melderslo;Horst aan de Maas             ;Buurt   ;BU15070500;1.0;1175;21.0;17.0;12.0;2.0;0.0;1.0;0.0;5.0;0.0;4.0;5.0;4.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0;14.0;4.0;3.0;0.0
7856;Verspreide huizen Melderslo;Horst aan de Maas             ;Buurt   ;BU15070509;1.0;880;19.0;18.0;14.0;2.0;1.0;1.0;0.0;7.0;1.0;2.0;4.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;22.0;20.0;8.0;0.0;0.0
7857;Wijk 06 Broekhuizen;Horst aan de Maas             ;Wijk    ;WK150706  ;1.0;1072;24.0;15.0;10.0;1.0;0.0;3.0;0.0;3.0;0.0;3.0;5.0;6.0;6.0;5.0;1.0;0.0;3.0;0.0;1.0;2.0;22.0;14.0;3.0;6.0;3.0
7858;Broekhuizenvorst;Horst aan de Maas             ;Buurt   ;BU15070600;1.0;874;13.0;9.0;6.0;1.0;0.0;2.0;0.0;1.0;0.0;2.0;3.0;2.0;2.0;2.0;0.0;0.0;2.0;0.0;1.0;1.0;15.0;10.0;1.0;2.0;2.0
7859;Verspreide huizen Broekhuizenvorst;Horst aan de Maas             ;Buurt   ;BU15070609;1.0;198;11.0;6.0;4.0;0.0;0.0;1.0;0.0;2.0;0.0;1.0;2.0;4.0;4.0;3.0;1.0;0.0;1.0;0.0;0.0;1.0;56.0;30.0;10.0;20.0;5.0
7860;Wijk 07 Lottum;Horst aan de Maas             ;Wijk    ;WK150707  ;1.0;1948;29.0;22.0;15.0;3.0;1.0;1.0;0.0;5.0;0.0;5.0;7.0;2.0;2.0;0.0;2.0;0.0;5.0;2.0;3.0;0.0;15.0;11.0;3.0;1.0;3.0
7861;Lottum;Horst aan de Maas             ;Buurt   ;BU15070700;1.0;1170;14.0;11.0;8.0;2.0;1.0;0.0;0.0;3.0;0.0;2.0;3.0;1.0;1.0;0.0;1.0;0.0;2.0;0.0;2.0;0.0;12.0;9.0;3.0;1.0;2.0
7862;Verspreide huizen Lottum;Horst aan de Maas             ;Buurt   ;BU15070709;1.0;778;15.0;11.0;7.0;1.0;0.0;1.0;0.0;2.0;0.0;3.0;4.0;1.0;1.0;0.0;1.0;0.0;3.0;2.0;1.0;0.0;19.0;14.0;3.0;1.0;4.0
7863;Wijk 08 Grubbenvorst;Horst aan de Maas             ;Wijk    ;WK150708  ;1.0;4803;88.0;66.0;50.0;5.0;1.0;18.0;1.0;11.0;9.0;5.0;16.0;11.0;9.0;4.0;5.0;2.0;11.0;6.0;2.0;3.0;18.0;14.0;2.0;2.0;2.0
7864;Grubbenvorst-Centrum;Horst aan de Maas             ;Buurt   ;BU15070800;1.0;958;18.0;13.0;12.0;2.0;0.0;2.0;0.0;2.0;4.0;2.0;1.0;3.0;1.0;1.0;0.0;2.0;2.0;2.0;0.0;0.0;19.0;14.0;2.0;1.0;2.0
7865;De Comert;Horst aan de Maas             ;Buurt   ;BU15070801;1.0;424;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0
7866;'t Reuvelt;Horst aan de Maas             ;Buurt   ;BU15070802;1.0;812;14.0;10.0;6.0;1.0;0.0;3.0;0.0;2.0;0.0;0.0;4.0;3.0;3.0;2.0;1.0;0.0;1.0;1.0;0.0;0.0;17.0;12.0;2.0;4.0;1.0
7867;Middelreuvelt;Horst aan de Maas             ;Buurt   ;BU15070803;1.0;1213;23.0;19.0;12.0;1.0;0.0;9.0;0.0;1.0;0.0;1.0;7.0;3.0;3.0;1.0;2.0;0.0;1.0;1.0;0.0;0.0;19.0;16.0;1.0;2.0;1.0
7868;Tuinhaversveld;Horst aan de Maas             ;Buurt   ;BU15070804;1.0;959;16.0;11.0;7.0;0.0;0.0;3.0;1.0;2.0;1.0;0.0;4.0;2.0;2.0;0.0;2.0;0.0;3.0;0.0;1.0;2.0;17.0;11.0;2.0;2.0;3.0
7869;Verspreide huizen Grubbenvorst;Horst aan de Maas             ;Buurt   ;BU15070809;1.0;437;16.0;12.0;12.0;1.0;1.0;1.0;0.0;4.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;2.0;1.0;1.0;37.0;27.0;9.0;0.0;9.0
7870;Wijk 09 Broekhuizen;Horst aan de Maas             ;Wijk    ;WK150709  ;1.0;763;11.0;9.0;6.0;0.0;0.0;1.0;0.0;4.0;0.0;1.0;3.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;14.0;12.0;5.0;3.0;0.0
7871;Broekhuizen;Horst aan de Maas             ;Buurt   ;BU15070900;1.0;610;9.0;7.0;5.0;0.0;0.0;1.0;0.0;3.0;0.0;1.0;2.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;15.0;11.0;5.0;3.0;0.0
7872;Verspreide huizen Broekhuizen;Horst aan de Maas             ;Buurt   ;BU15070909;1.0;153;2.0;2.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;13.0;7.0;0.0;0.0
7873;Wijk 10 Sevenum;Horst aan de Maas             ;Wijk    ;WK150710  ;1.0;6554;216.0;168.0;151.0;12.0;12.0;43.0;5.0;37.0;12.0;30.0;17.0;24.0;21.0;13.0;8.0;3.0;24.0;14.0;4.0;6.0;33.0;26.0;6.0;3.0;4.0
7874;Sevenum;Horst aan de Maas             ;Buurt   ;BU15071000;1.0;5039;111.0;78.0;66.0;10.0;5.0;8.0;2.0;22.0;8.0;11.0;12.0;18.0;15.0;9.0;6.0;3.0;15.0;11.0;4.0;0.0;22.0;15.0;4.0;3.0;3.0
7875;De Schatberg;Horst aan de Maas             ;Buurt   ;BU15071001;1.0;7;28.0;22.0;22.0;1.0;1.0;7.0;0.0;;1.0;;0.0;1.0;1.0;1.0;0.0;0.0;5.0;1.0;0.0;4.0;;;;;
7876;Verspreide huizen Sevenum;Horst aan de Maas             ;Buurt   ;BU15071009;1.0;1508;77.0;68.0;63.0;1.0;6.0;28.0;3.0;10.0;3.0;12.0;5.0;5.0;5.0;3.0;2.0;0.0;4.0;2.0;0.0;2.0;51.0;45.0;7.0;3.0;3.0
7877;Wijk 11 Kronenberg;Horst aan de Maas             ;Wijk    ;WK150711  ;1.0;1144;18.0;15.0;13.0;0.0;1.0;2.0;0.0;4.0;3.0;3.0;2.0;2.0;2.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;16.0;13.0;3.0;2.0;1.0
7878;Kronenberg;Horst aan de Maas             ;Buurt   ;BU15071100;1.0;673;11.0;9.0;7.0;0.0;1.0;2.0;0.0;3.0;1.0;0.0;2.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;16.0;13.0;4.0;1.0;1.0
7879;Verspreide huizen Kronenberg;Horst aan de Maas             ;Buurt   ;BU15071109;1.0;471;7.0;6.0;6.0;0.0;0.0;0.0;0.0;1.0;2.0;3.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;13.0;2.0;2.0;0.0
7880;Wijk 12 Evertsoorsd;Horst aan de Maas             ;Wijk    ;WK150712  ;1.0;257;13.0;9.0;7.0;1.0;0.0;0.0;0.0;2.0;0.0;4.0;2.0;0.0;0.0;0.0;0.0;0.0;4.0;2.0;1.0;1.0;51.0;35.0;8.0;0.0;16.0
7881;Everstoord;Horst aan de Maas             ;Buurt   ;BU15071200;1.0;50;6.0;4.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;1.0;120.0;80.0;20.0;0.0;40.0
7882;Verspreide huizen Eversoord;Horst aan de Maas             ;Buurt   ;BU15071209;1.0;207;7.0;5.0;5.0;1.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;34.0;24.0;5.0;0.0;10.0
7883;Wijk 13 Meerlo;Horst aan de Maas             ;Wijk    ;WK150713  ;1.0;1891;30.0;25.0;22.0;7.0;4.0;3.0;0.0;3.0;1.0;4.0;3.0;2.0;2.0;0.0;2.0;0.0;3.0;1.0;1.0;1.0;16.0;13.0;2.0;1.0;2.0
7884;Meerlo;Horst aan de Maas             ;Buurt   ;BU15071300;1.0;1606;20.0;15.0;12.0;3.0;2.0;3.0;0.0;2.0;0.0;2.0;3.0;2.0;2.0;0.0;2.0;0.0;3.0;1.0;1.0;1.0;12.0;9.0;1.0;1.0;2.0
7885;Verspreide huizen Meerlo;Horst aan de Maas             ;Buurt   ;BU15071309;1.0;285;10.0;10.0;10.0;4.0;2.0;0.0;0.0;1.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.0;35.0;4.0;0.0;0.0
7886;Wijk 14 Tienray;Horst aan de Maas             ;Wijk    ;WK150714  ;1.0;1208;22.0;18.0;15.0;4.0;0.0;2.0;1.0;5.0;0.0;3.0;3.0;2.0;1.0;0.0;1.0;1.0;2.0;0.0;1.0;1.0;18.0;15.0;4.0;1.0;2.0
