ID;BalanceSheetItemsProvinces;Regions;Periods;BalanceSheetItemsYearEndInMlnEuro_1;BalanceSheetYearEndInEuroInhabit_2
6079;A21a - Other stocks;Zeeland (PV);2023;63.0;160.0
6080;A21a - Other stocks;Noord-Brabant (PV);2004;;
6081;A21a - Other stocks;Noord-Brabant (PV);2005;;
6082;A21a - Other stocks;Noord-Brabant (PV);2006;;
6083;A21a - Other stocks;Noord-Brabant (PV);2007;0.0;0.0
6084;A21a - Other stocks;Noord-Brabant (PV);2008;0.0;0.0
6085;A21a - Other stocks;Noord-Brabant (PV);2009;0.0;0.0
6086;A21a - Other stocks;Noord-Brabant (PV);2010;0.0;0.0
6087;A21a - Other stocks;Noord-Brabant (PV);2011;0.0;0.0
6088;A21a - Other stocks;Noord-Brabant (PV);2012;15.0;6.0
6089;A21a - Other stocks;Noord-Brabant (PV);2013;40.0;16.0
6090;A21a - Other stocks;Noord-Brabant (PV);2014;107.0;43.0
6091;A21a - Other stocks;Noord-Brabant (PV);2015;97.0;39.0
6092;A21a - Other stocks;Noord-Brabant (PV);2016;105.0;42.0
6093;A21a - Other stocks;Noord-Brabant (PV);2017;79.0;31.0
6094;A21a - Other stocks;Noord-Brabant (PV);2018;83.0;33.0
6095;A21a - Other stocks;Noord-Brabant (PV);2019;78.0;31.0
6096;A21a - Other stocks;Noord-Brabant (PV);2020;107.0;42.0
6097;A21a - Other stocks;Noord-Brabant (PV);2021;99.0;39.0
6098;A21a - Other stocks;Noord-Brabant (PV);2022;109.0;42.0
6099;A21a - Other stocks;Noord-Brabant (PV);2023;108.0;41.0
6100;A21a - Other stocks;Limburg (PV);2004;;
6101;A21a - Other stocks;Limburg (PV);2005;;
6102;A21a - Other stocks;Limburg (PV);2006;;
6103;A21a - Other stocks;Limburg (PV);2007;0.0;0.0
6104;A21a - Other stocks;Limburg (PV);2008;0.0;0.0
6105;A21a - Other stocks;Limburg (PV);2009;0.0;0.0
6106;A21a - Other stocks;Limburg (PV);2010;0.0;0.0
6107;A21a - Other stocks;Limburg (PV);2011;0.0;0.0
6108;A21a - Other stocks;Limburg (PV);2012;0.0;0.0
6109;A21a - Other stocks;Limburg (PV);2013;0.0;0.0
6110;A21a - Other stocks;Limburg (PV);2014;30.0;27.0
6111;A21a - Other stocks;Limburg (PV);2015;31.0;28.0
6112;A21a - Other stocks;Limburg (PV);2016;30.0;27.0
6113;A21a - Other stocks;Limburg (PV);2017;19.0;17.0
6114;A21a - Other stocks;Limburg (PV);2018;15.0;14.0
6115;A21a - Other stocks;Limburg (PV);2019;15.0;13.0
6116;A21a - Other stocks;Limburg (PV);2020;13.0;11.0
6117;A21a - Other stocks;Limburg (PV);2021;13.0;12.0
6118;A21a - Other stocks;Limburg (PV);2022;12.0;10.0
6119;A21a - Other stocks;Limburg (PV);2023;11.0;10.0
6120;A22 - Current assets;The Netherlands;2004;1895.0;117.0
6121;A22 - Current assets;The Netherlands;2005;2307.0;142.0
6122;A22 - Current assets;The Netherlands;2006;3073.0;188.0
6123;A22 - Current assets;The Netherlands;2007;4938.0;302.0
6124;A22 - Current assets;The Netherlands;2008;5458.0;333.0
6125;A22 - Current assets;The Netherlands;2009;7933.0;481.0
6126;A22 - Current assets;The Netherlands;2010;5720.0;345.0
6127;A22 - Current assets;The Netherlands;2011;6737.0;404.0
6128;A22 - Current assets;The Netherlands;2012;6052.0;362.0
6129;A22 - Current assets;The Netherlands;2013;6141.0;366.0
6130;A22 - Current assets;The Netherlands;2014;5614.0;334.0
6131;A22 - Current assets;The Netherlands;2015;6005.0;355.0
6132;A22 - Current assets;The Netherlands;2016;5940.0;350.0
6133;A22 - Current assets;The Netherlands;2017;6583.0;385.0
6134;A22 - Current assets;The Netherlands;2018;5821.0;339.0
6135;A22 - Current assets;The Netherlands;2019;7021.0;406.0
6136;A22 - Current assets;The Netherlands;2020;6882.0;395.0
6137;A22 - Current assets;The Netherlands;2021;7302.0;418.0
6138;A22 - Current assets;The Netherlands;2022;6269.0;356.0
6139;A22 - Current assets;The Netherlands;2023;6300.0;354.0
6140;A22 - Current assets;Noord-Nederland (LD);2004;309.0;182.0
6141;A22 - Current assets;Noord-Nederland (LD);2005;309.0;182.0
6142;A22 - Current assets;Noord-Nederland (LD);2006;481.0;283.0
6143;A22 - Current assets;Noord-Nederland (LD);2007;696.0;409.0
6144;A22 - Current assets;Noord-Nederland (LD);2008;812.0;476.0
6145;A22 - Current assets;Noord-Nederland (LD);2009;1184.0;693.0
6146;A22 - Current assets;Noord-Nederland (LD);2010;883.0;515.0
6147;A22 - Current assets;Noord-Nederland (LD);2011;1274.0;742.0
6148;A22 - Current assets;Noord-Nederland (LD);2012;1249.0;726.0
6149;A22 - Current assets;Noord-Nederland (LD);2013;1600.0;931.0
6150;A22 - Current assets;Noord-Nederland (LD);2014;1416.0;824.0
6151;A22 - Current assets;Noord-Nederland (LD);2015;1353.0;787.0
6152;A22 - Current assets;Noord-Nederland (LD);2016;1034.0;602.0
6153;A22 - Current assets;Noord-Nederland (LD);2017;1137.0;660.0
6154;A22 - Current assets;Noord-Nederland (LD);2018;1000.0;581.0
6155;A22 - Current assets;Noord-Nederland (LD);2019;1241.0;720.0
6156;A22 - Current assets;Noord-Nederland (LD);2020;1146.0;663.0
6157;A22 - Current assets;Noord-Nederland (LD);2021;1359.0;784.0
6158;A22 - Current assets;Noord-Nederland (LD);2022;1304.0;749.0
6159;A22 - Current assets;Noord-Nederland (LD);2023;1410.0;802.0
6160;A22 - Current assets;Oost-Nederland (LD);2004;427.0;125.0
6161;A22 - Current assets;Oost-Nederland (LD);2005;516.0;150.0
6162;A22 - Current assets;Oost-Nederland (LD);2006;878.0;254.0
6163;A22 - Current assets;Oost-Nederland (LD);2007;1361.0;392.0
6164;A22 - Current assets;Oost-Nederland (LD);2008;1428.0;410.0
6165;A22 - Current assets;Oost-Nederland (LD);2009;2286.0;653.0
6166;A22 - Current assets;Oost-Nederland (LD);2010;1496.0;425.0
6167;A22 - Current assets;Oost-Nederland (LD);2011;1406.0;398.0
6168;A22 - Current assets;Oost-Nederland (LD);2012;1271.0;359.0
6169;A22 - Current assets;Oost-Nederland (LD);2013;1411.0;397.0
6170;A22 - Current assets;Oost-Nederland (LD);2014;1446.0;406.0
6171;A22 - Current assets;Oost-Nederland (LD);2015;2088.0;585.0
6172;A22 - Current assets;Oost-Nederland (LD);2016;2305.0;643.0
6173;A22 - Current assets;Oost-Nederland (LD);2017;2494.0;692.0
6174;A22 - Current assets;Oost-Nederland (LD);2018;2616.0;722.0
6175;A22 - Current assets;Oost-Nederland (LD);2019;3046.0;836.0
6176;A22 - Current assets;Oost-Nederland (LD);2020;3016.0;821.0
6177;A22 - Current assets;Oost-Nederland (LD);2021;3144.0;852.0
6178;A22 - Current assets;Oost-Nederland (LD);2022;2440.0;657.0
6179;A22 - Current assets;Oost-Nederland (LD);2023;2581.0;686.0
6180;A22 - Current assets;West-Nederland (LD);2004;804.0;106.0
6181;A22 - Current assets;West-Nederland (LD);2005;1115.0;147.0
6182;A22 - Current assets;West-Nederland (LD);2006;1229.0;161.0
6183;A22 - Current assets;West-Nederland (LD);2007;1718.0;225.0
6184;A22 - Current assets;West-Nederland (LD);2008;1954.0;255.0
6185;A22 - Current assets;West-Nederland (LD);2009;2243.0;291.0
6186;A22 - Current assets;West-Nederland (LD);2010;2461.0;316.0
6187;A22 - Current assets;West-Nederland (LD);2011;2687.0;343.0
6188;A22 - Current assets;West-Nederland (LD);2012;2301.0;292.0
6189;A22 - Current assets;West-Nederland (LD);2013;2125.0;268.0
6190;A22 - Current assets;West-Nederland (LD);2014;1935.0;243.0
6191;A22 - Current assets;West-Nederland (LD);2015;1957.0;244.0
6192;A22 - Current assets;West-Nederland (LD);2016;1894.0;235.0
6193;A22 - Current assets;West-Nederland (LD);2017;1675.0;206.0
6194;A22 - Current assets;West-Nederland (LD);2018;1442.0;176.0
6195;A22 - Current assets;West-Nederland (LD);2019;1192.0;144.0
6196;A22 - Current assets;West-Nederland (LD);2020;1006.0;121.0
6197;A22 - Current assets;West-Nederland (LD);2021;905.0;108.0
6198;A22 - Current assets;West-Nederland (LD);2022;784.0;93.0
6199;A22 - Current assets;West-Nederland (LD);2023;896.0;105.0
6200;A22 - Current assets;Zuid-Nederland (LD);2004;356.0;100.0
6201;A22 - Current assets;Zuid-Nederland (LD);2005;367.0;103.0
6202;A22 - Current assets;Zuid-Nederland (LD);2006;484.0;137.0
6203;A22 - Current assets;Zuid-Nederland (LD);2007;1163.0;328.0
6204;A22 - Current assets;Zuid-Nederland (LD);2008;1264.0;356.0
6205;A22 - Current assets;Zuid-Nederland (LD);2009;2220.0;624.0
6206;A22 - Current assets;Zuid-Nederland (LD);2010;880.0;247.0
6207;A22 - Current assets;Zuid-Nederland (LD);2011;1370.0;383.0
6208;A22 - Current assets;Zuid-Nederland (LD);2012;1231.0;343.0
6209;A22 - Current assets;Zuid-Nederland (LD);2013;1005.0;280.0
6210;A22 - Current assets;Zuid-Nederland (LD);2014;816.0;227.0
6211;A22 - Current assets;Zuid-Nederland (LD);2015;607.0;168.0
6212;A22 - Current assets;Zuid-Nederland (LD);2016;706.0;195.0
6213;A22 - Current assets;Zuid-Nederland (LD);2017;1277.0;352.0
6214;A22 - Current assets;Zuid-Nederland (LD);2018;763.0;209.0
6215;A22 - Current assets;Zuid-Nederland (LD);2019;1542.0;421.0
6216;A22 - Current assets;Zuid-Nederland (LD);2020;1713.0;466.0
6217;A22 - Current assets;Zuid-Nederland (LD);2021;1894.0;513.0
6218;A22 - Current assets;Zuid-Nederland (LD);2022;1740.0;469.0
6219;A22 - Current assets;Zuid-Nederland (LD);2023;1413.0;376.0
6220;A22 - Current assets;Groningen (PV);2004;119.0;208.0
6221;A22 - Current assets;Groningen (PV);2005;155.0;270.0
6222;A22 - Current assets;Groningen (PV);2006;229.0;400.0
6223;A22 - Current assets;Groningen (PV);2007;420.0;733.0
6224;A22 - Current assets;Groningen (PV);2008;526.0;918.0
6225;A22 - Current assets;Groningen (PV);2009;744.0;1296.0
6226;A22 - Current assets;Groningen (PV);2010;470.0;816.0
6227;A22 - Current assets;Groningen (PV);2011;725.0;1252.0
6228;A22 - Current assets;Groningen (PV);2012;826.0;1422.0
6229;A22 - Current assets;Groningen (PV);2013;846.0;1454.0
6230;A22 - Current assets;Groningen (PV);2014;752.0;1290.0
6231;A22 - Current assets;Groningen (PV);2015;681.0;1166.0
6232;A22 - Current assets;Groningen (PV);2016;547.0;937.0
6233;A22 - Current assets;Groningen (PV);2017;633.0;1085.0
6234;A22 - Current assets;Groningen (PV);2018;686.0;1177.0
6235;A22 - Current assets;Groningen (PV);2019;650.0;1112.0
6236;A22 - Current assets;Groningen (PV);2020;595.0;1015.0
6237;A22 - Current assets;Groningen (PV);2021;756.0;1289.0
6238;A22 - Current assets;Groningen (PV);2022;715.0;1211.0
6239;A22 - Current assets;Groningen (PV);2023;827.0;1387.0
6240;A22 - Current assets;Fryslân (PV);2004;113.0;177.0
6241;A22 - Current assets;Fryslân (PV);2005;83.0;129.0
6242;A22 - Current assets;Fryslân (PV);2006;97.0;151.0
6243;A22 - Current assets;Fryslân (PV);2007;79.0;122.0
6244;A22 - Current assets;Fryslân (PV);2008;61.0;96.0
6245;A22 - Current assets;Fryslân (PV);2009;82.0;127.0
6246;A22 - Current assets;Fryslân (PV);2010;68.0;106.0
6247;A22 - Current assets;Fryslân (PV);2011;218.0;337.0
6248;A22 - Current assets;Fryslân (PV);2012;124.0;191.0
6249;A22 - Current assets;Fryslân (PV);2013;459.0;710.0
6250;A22 - Current assets;Fryslân (PV);2014;428.0;662.0
6251;A22 - Current assets;Fryslân (PV);2015;464.0;719.0
6252;A22 - Current assets;Fryslân (PV);2016;262.0;406.0
6253;A22 - Current assets;Fryslân (PV);2017;254.0;392.0
6254;A22 - Current assets;Fryslân (PV);2018;110.0;170.0
6255;A22 - Current assets;Fryslân (PV);2019;379.0;586.0
6256;A22 - Current assets;Fryslân (PV);2020;357.0;549.0
6257;A22 - Current assets;Fryslân (PV);2021;352.0;540.0
6258;A22 - Current assets;Fryslân (PV);2022;372.0;569.0
6259;A22 - Current assets;Fryslân (PV);2023;347.0;526.0
6260;A22 - Current assets;Drenthe (PV);2004;76.0;158.0
6261;A22 - Current assets;Drenthe (PV);2005;71.0;147.0
6262;A22 - Current assets;Drenthe (PV);2006;155.0;320.0
6263;A22 - Current assets;Drenthe (PV);2007;197.0;406.0
6264;A22 - Current assets;Drenthe (PV);2008;224.0;459.0
6265;A22 - Current assets;Drenthe (PV);2009;358.0;731.0
6266;A22 - Current assets;Drenthe (PV);2010;345.0;702.0
6267;A22 - Current assets;Drenthe (PV);2011;331.0;674.0
6268;A22 - Current assets;Drenthe (PV);2012;299.0;610.0
6269;A22 - Current assets;Drenthe (PV);2013;295.0;601.0
6270;A22 - Current assets;Drenthe (PV);2014;236.0;483.0
6271;A22 - Current assets;Drenthe (PV);2015;208.0;426.0
6272;A22 - Current assets;Drenthe (PV);2016;225.0;461.0
6273;A22 - Current assets;Drenthe (PV);2017;249.0;507.0
6274;A22 - Current assets;Drenthe (PV);2018;205.0;416.0
6275;A22 - Current assets;Drenthe (PV);2019;212.0;430.0
6276;A22 - Current assets;Drenthe (PV);2020;194.0;394.0
6277;A22 - Current assets;Drenthe (PV);2021;250.0;505.0
6278;A22 - Current assets;Drenthe (PV);2022;217.0;435.0
6279;A22 - Current assets;Drenthe (PV);2023;236.0;471.0
6280;A22 - Current assets;Overijssel (PV);2004;212.0;192.0
6281;A22 - Current assets;Overijssel (PV);2005;209.0;188.0
6282;A22 - Current assets;Overijssel (PV);2006;280.0;252.0
6283;A22 - Current assets;Overijssel (PV);2007;487.0;436.0
6284;A22 - Current assets;Overijssel (PV);2008;386.0;344.0
6285;A22 - Current assets;Overijssel (PV);2009;1215.0;1080.0
6286;A22 - Current assets;Overijssel (PV);2010;461.0;408.0
6287;A22 - Current assets;Overijssel (PV);2011;526.0;464.0
6288;A22 - Current assets;Overijssel (PV);2012;436.0;383.0
6289;A22 - Current assets;Overijssel (PV);2013;274.0;240.0
6290;A22 - Current assets;Overijssel (PV);2014;358.0;314.0
6291;A22 - Current assets;Overijssel (PV);2015;316.0;277.0
6292;A22 - Current assets;Overijssel (PV);2016;514.0;449.0
6293;A22 - Current assets;Overijssel (PV);2017;601.0;524.0
6294;A22 - Current assets;Overijssel (PV);2018;644.0;559.0
6295;A22 - Current assets;Overijssel (PV);2019;785.0;679.0
6296;A22 - Current assets;Overijssel (PV);2020;683.0;587.0
6297;A22 - Current assets;Overijssel (PV);2021;815.0;698.0
6298;A22 - Current assets;Overijssel (PV);2022;944.0;806.0
6299;A22 - Current assets;Overijssel (PV);2023;945.0;798.0
6300;A22 - Current assets;Flevoland (PV);2004;58.0;162.0
6301;A22 - Current assets;Flevoland (PV);2005;67.0;184.0
6302;A22 - Current assets;Flevoland (PV);2006;93.0;252.0
6303;A22 - Current assets;Flevoland (PV);2007;146.0;391.0
6304;A22 - Current assets;Flevoland (PV);2008;150.0;397.0
6305;A22 - Current assets;Flevoland (PV);2009;151.0;394.0
6306;A22 - Current assets;Flevoland (PV);2010;144.0;370.0
6307;A22 - Current assets;Flevoland (PV);2011;129.0;328.0
6308;A22 - Current assets;Flevoland (PV);2012;175.0;443.0
6309;A22 - Current assets;Flevoland (PV);2013;190.0;478.0
6310;A22 - Current assets;Flevoland (PV);2014;153.0;382.0
6311;A22 - Current assets;Flevoland (PV);2015;145.0;360.0
6312;A22 - Current assets;Flevoland (PV);2016;185.0;459.0
6313;A22 - Current assets;Flevoland (PV);2017;163.0;401.0
6314;A22 - Current assets;Flevoland (PV);2018;188.0;457.0
6315;A22 - Current assets;Flevoland (PV);2019;164.0;395.0
6316;A22 - Current assets;Flevoland (PV);2020;163.0;385.0
6317;A22 - Current assets;Flevoland (PV);2021;137.0;321.0
6318;A22 - Current assets;Flevoland (PV);2022;132.0;303.0
6319;A22 - Current assets;Flevoland (PV);2023;136.0;306.0
6320;A22 - Current assets;Gelderland (PV);2004;157.0;80.0
6321;A22 - Current assets;Gelderland (PV);2005;240.0;122.0
6322;A22 - Current assets;Gelderland (PV);2006;504.0;255.0
6323;A22 - Current assets;Gelderland (PV);2007;728.0;368.0
6324;A22 - Current assets;Gelderland (PV);2008;892.0;450.0
6325;A22 - Current assets;Gelderland (PV);2009;920.0;462.0
6326;A22 - Current assets;Gelderland (PV);2010;891.0;446.0
6327;A22 - Current assets;Gelderland (PV);2011;751.0;375.0
6328;A22 - Current assets;Gelderland (PV);2012;660.0;328.0
6329;A22 - Current assets;Gelderland (PV);2013;947.0;470.0
6330;A22 - Current assets;Gelderland (PV);2014;934.0;463.0
6331;A22 - Current assets;Gelderland (PV);2015;1627.0;803.0
6332;A22 - Current assets;Gelderland (PV);2016;1605.0;789.0
6333;A22 - Current assets;Gelderland (PV);2017;1730.0;845.0
6334;A22 - Current assets;Gelderland (PV);2018;1784.0;866.0
6335;A22 - Current assets;Gelderland (PV);2019;2097.0;1012.0
6336;A22 - Current assets;Gelderland (PV);2020;2171.0;1041.0
6337;A22 - Current assets;Gelderland (PV);2021;2192.0;1046.0
6338;A22 - Current assets;Gelderland (PV);2022;1365.0;647.0
6339;A22 - Current assets;Gelderland (PV);2023;1500.0;703.0
6340;A22 - Current assets;Utrecht (PV);2004;144.0;124.0
6341;A22 - Current assets;Utrecht (PV);2005;166.0;142.0
6342;A22 - Current assets;Utrecht (PV);2006;189.0;160.0
6343;A22 - Current assets;Utrecht (PV);2007;327.0;274.0
6344;A22 - Current assets;Utrecht (PV);2008;347.0;289.0
6345;A22 - Current assets;Utrecht (PV);2009;292.0;241.0
6346;A22 - Current assets;Utrecht (PV);2010;331.0;271.0
6347;A22 - Current assets;Utrecht (PV);2011;358.0;292.0
6348;A22 - Current assets;Utrecht (PV);2012;382.0;308.0
6349;A22 - Current assets;Utrecht (PV);2013;384.0;308.0
6350;A22 - Current assets;Utrecht (PV);2014;418.0;333.0
6351;A22 - Current assets;Utrecht (PV);2015;571.0;452.0
6352;A22 - Current assets;Utrecht (PV);2016;562.0;441.0
6353;A22 - Current assets;Utrecht (PV);2017;491.0;382.0
6354;A22 - Current assets;Utrecht (PV);2018;432.0;334.0
6355;A22 - Current assets;Utrecht (PV);2019;326.0;243.0
6356;A22 - Current assets;Utrecht (PV);2020;236.0;174.0
6357;A22 - Current assets;Utrecht (PV);2021;203.0;149.0
6358;A22 - Current assets;Utrecht (PV);2022;183.0;133.0
6359;A22 - Current assets;Utrecht (PV);2023;119.0;86.0
6360;A22 - Current assets;Noord-Holland (PV);2004;309.0;119.0
6361;A22 - Current assets;Noord-Holland (PV);2005;442.0;170.0
6362;A22 - Current assets;Noord-Holland (PV);2006;530.0;203.0
6363;A22 - Current assets;Noord-Holland (PV);2007;768.0;294.0
6364;A22 - Current assets;Noord-Holland (PV);2008;869.0;331.0
6365;A22 - Current assets;Noord-Holland (PV);2009;1318.0;498.0
6366;A22 - Current assets;Noord-Holland (PV);2010;1266.0;474.0
6367;A22 - Current assets;Noord-Holland (PV);2011;1287.0;478.0
6368;A22 - Current assets;Noord-Holland (PV);2012;968.0;357.0
6369;A22 - Current assets;Noord-Holland (PV);2013;952.0;349.0
6370;A22 - Current assets;Noord-Holland (PV);2014;835.0;305.0
6371;A22 - Current assets;Noord-Holland (PV);2015;803.0;291.0
6372;A22 - Current assets;Noord-Holland (PV);2016;754.0;271.0
6373;A22 - Current assets;Noord-Holland (PV);2017;643.0;229.0
6374;A22 - Current assets;Noord-Holland (PV);2018;530.0;187.0
6375;A22 - Current assets;Noord-Holland (PV);2019;433.0;152.0
6376;A22 - Current assets;Noord-Holland (PV);2020;389.0;135.0
6377;A22 - Current assets;Noord-Holland (PV);2021;290.0;100.0
6378;A22 - Current assets;Noord-Holland (PV);2022;190.0;65.0
6379;A22 - Current assets;Noord-Holland (PV);2023;191.0;65.0
6380;A22 - Current assets;Zuid-Holland (PV);2004;236.0;68.0
6381;A22 - Current assets;Zuid-Holland (PV);2005;271.0;78.0
6382;A22 - Current assets;Zuid-Holland (PV);2006;309.0;89.0
6383;A22 - Current assets;Zuid-Holland (PV);2007;418.0;121.0
6384;A22 - Current assets;Zuid-Holland (PV);2008;528.0;153.0
6385;A22 - Current assets;Zuid-Holland (PV);2009;541.0;156.0
6386;A22 - Current assets;Zuid-Holland (PV);2010;722.0;206.0
6387;A22 - Current assets;Zuid-Holland (PV);2011;947.0;268.0
6388;A22 - Current assets;Zuid-Holland (PV);2012;854.0;240.0
6389;A22 - Current assets;Zuid-Holland (PV);2013;614.0;172.0
6390;A22 - Current assets;Zuid-Holland (PV);2014;539.0;151.0
6391;A22 - Current assets;Zuid-Holland (PV);2015;469.0;130.0
6392;A22 - Current assets;Zuid-Holland (PV);2016;489.0;135.0
6393;A22 - Current assets;Zuid-Holland (PV);2017;436.0;119.0
6394;A22 - Current assets;Zuid-Holland (PV);2018;377.0;102.0
6395;A22 - Current assets;Zuid-Holland (PV);2019;367.0;100.0
6396;A22 - Current assets;Zuid-Holland (PV);2020;328.0;88.0
6397;A22 - Current assets;Zuid-Holland (PV);2021;343.0;92.0
6398;A22 - Current assets;Zuid-Holland (PV);2022;345.0;92.0
6399;A22 - Current assets;Zuid-Holland (PV);2023;482.0;127.0
6400;A22 - Current assets;Zeeland (PV);2004;114.0;302.0
6401;A22 - Current assets;Zeeland (PV);2005;235.0;619.0
6402;A22 - Current assets;Zeeland (PV);2006;201.0;529.0
6403;A22 - Current assets;Zeeland (PV);2007;205.0;540.0
6404;A22 - Current assets;Zeeland (PV);2008;210.0;551.0
6405;A22 - Current assets;Zeeland (PV);2009;92.0;241.0
6406;A22 - Current assets;Zeeland (PV);2010;143.0;375.0
6407;A22 - Current assets;Zeeland (PV);2011;95.0;249.0
6408;A22 - Current assets;Zeeland (PV);2012;97.0;254.0
6409;A22 - Current assets;Zeeland (PV);2013;175.0;458.0
6410;A22 - Current assets;Zeeland (PV);2014;143.0;376.0
6411;A22 - Current assets;Zeeland (PV);2015;114.0;299.0
6412;A22 - Current assets;Zeeland (PV);2016;89.0;234.0
6413;A22 - Current assets;Zeeland (PV);2017;105.0;275.0
6414;A22 - Current assets;Zeeland (PV);2018;103.0;268.0
6415;A22 - Current assets;Zeeland (PV);2019;65.0;171.0
6416;A22 - Current assets;Zeeland (PV);2020;54.0;140.0
6417;A22 - Current assets;Zeeland (PV);2021;70.0;182.0
6418;A22 - Current assets;Zeeland (PV);2022;67.0;174.0
6419;A22 - Current assets;Zeeland (PV);2023;105.0;268.0
6420;A22 - Current assets;Noord-Brabant (PV);2004;229.0;95.0
6421;A22 - Current assets;Noord-Brabant (PV);2005;238.0;99.0
6422;A22 - Current assets;Noord-Brabant (PV);2006;311.0;129.0
6423;A22 - Current assets;Noord-Brabant (PV);2007;849.0;351.0
6424;A22 - Current assets;Noord-Brabant (PV);2008;876.0;361.0
6425;A22 - Current assets;Noord-Brabant (PV);2009;1341.0;551.0
6426;A22 - Current assets;Noord-Brabant (PV);2010;417.0;171.0
6427;A22 - Current assets;Noord-Brabant (PV);2011;784.0;320.0
6428;A22 - Current assets;Noord-Brabant (PV);2012;783.0;318.0
6429;A22 - Current assets;Noord-Brabant (PV);2013;597.0;242.0
6430;A22 - Current assets;Noord-Brabant (PV);2014;457.0;184.0
6431;A22 - Current assets;Noord-Brabant (PV);2015;395.0;159.0
6432;A22 - Current assets;Noord-Brabant (PV);2016;544.0;218.0
6433;A22 - Current assets;Noord-Brabant (PV);2017;1065.0;424.0
6434;A22 - Current assets;Noord-Brabant (PV);2018;561.0;222.0
6435;A22 - Current assets;Noord-Brabant (PV);2019;1319.0;518.0
6436;A22 - Current assets;Noord-Brabant (PV);2020;1319.0;515.0
6437;A22 - Current assets;Noord-Brabant (PV);2021;1496.0;581.0
6438;A22 - Current assets;Noord-Brabant (PV);2022;1380.0;532.0
6439;A22 - Current assets;Noord-Brabant (PV);2023;1123.0;428.0
6440;A22 - Current assets;Limburg (PV);2004;127.0;111.0
6441;A22 - Current assets;Limburg (PV);2005;129.0;114.0
