ID;Inkomensbestanddelen;KenmerkenVanHuishoudens;Perioden;ParticuliereHuishoudens_1;ParticuliereHuishoudensRelatief_2;TotaalInkomen_3;GemiddeldInkomen_4;MediaanInkomen_5;AandeelVanBrutoInkomen_6
3352;1.3 Sociale lasten van werkgever;Bron: Uitkering bijstand;2022;70.2;25.2;75.0;1.1;0.8;1.1
3353;1.3 Sociale lasten van werkgever;Bron: Uitkering bijstand;2023;67.5;24.5;78.0;1.1;0.8;1.0
3354;1.3 Sociale lasten van werkgever;Bron: Uitk. sociale voorziening, overig;2011;19.2;21.3;17.0;0.9;0.6;0.9
3355;1.3 Sociale lasten van werkgever;Bron: Uitk. sociale voorziening, overig;2012;20.6;21.2;19.0;0.9;0.6;0.9
3356;1.3 Sociale lasten van werkgever;Bron: Uitk. sociale voorziening, overig;2013;21.7;20.0;23.0;1.0;0.7;1.0
3357;1.3 Sociale lasten van werkgever;Bron: Uitk. sociale voorziening, overig;2014;23.6;22.4;25.0;1.1;0.7;1.1
3358;1.3 Sociale lasten van werkgever;Bron: Uitk. sociale voorziening, overig;2015;24.8;22.3;26.0;1.0;0.7;1.0
3359;1.3 Sociale lasten van werkgever;Bron: Uitk. sociale voorziening, overig;2016;26.3;23.2;28.0;1.1;0.8;1.1
3360;1.3 Sociale lasten van werkgever;Bron: Uitk. sociale voorziening, overig;2017;27.1;22.8;29.0;1.1;0.8;1.1
3361;1.3 Sociale lasten van werkgever;Bron: Uitk. sociale voorziening, overig;2018;25.8;22.6;28.0;1.1;0.8;1.1
3362;1.3 Sociale lasten van werkgever;Bron: Uitk. sociale voorziening, overig;2019;24.3;21.5;28.0;1.2;0.9;1.0
3363;1.3 Sociale lasten van werkgever;Bron: Uitk. sociale voorziening, overig;2020;29.7;21.3;36.0;1.2;0.9;1.1
3364;1.3 Sociale lasten van werkgever;Bron: Uitk. sociale voorziening, overig;2021;27.3;21.1;35.0;1.3;1.0;1.1
3365;1.3 Sociale lasten van werkgever;Bron: Uitk. sociale voorziening, overig;2022;28.1;20.1;33.0;1.2;0.8;1.1
3366;1.3 Sociale lasten van werkgever;Bron: Uitk. sociale voorziening, overig;2023;27.8;20.3;35.0;1.3;0.9;1.0
3367;1.3 Sociale lasten van werkgever;Bron: Studiefinanciering;2011;67.0;67.7;15.0;0.2;0.2;2.5
3368;1.3 Sociale lasten van werkgever;Bron: Studiefinanciering;2012;65.0;64.8;18.0;0.3;0.2;2.9
3369;1.3 Sociale lasten van werkgever;Bron: Studiefinanciering;2013;65.7;61.9;21.0;0.3;0.2;3.1
3370;1.3 Sociale lasten van werkgever;Bron: Studiefinanciering;2014;69.0;61.4;23.0;0.3;0.3;3.2
3371;1.3 Sociale lasten van werkgever;Bron: Studiefinanciering;2015;69.2;61.6;23.0;0.3;0.3;3.0
3372;1.3 Sociale lasten van werkgever;Bron: Studiefinanciering;2016;53.8;58.7;18.0;0.3;0.3;3.1
3373;1.3 Sociale lasten van werkgever;Bron: Studiefinanciering;2017;37.1;54.2;13.0;0.4;0.3;3.1
3374;1.3 Sociale lasten van werkgever;Bron: Studiefinanciering;2018;23.5;43.3;9.0;0.4;0.3;3.0
3375;1.3 Sociale lasten van werkgever;Bron: Studiefinanciering;2019;17.6;38.7;7.0;0.4;0.3;2.7
3376;1.3 Sociale lasten van werkgever;Bron: Studiefinanciering;2020;16.1;33.8;8.0;0.5;0.3;2.7
3377;1.3 Sociale lasten van werkgever;Bron: Studiefinanciering;2021;14.9;36.2;7.0;0.5;0.3;2.8
3378;1.3 Sociale lasten van werkgever;Bron: Studiefinanciering;2022;12.7;67.1;7.0;0.5;0.4;3.4
3379;1.3 Sociale lasten van werkgever;Bron: Studiefinanciering;2023;18.9;48.4;8.0;0.4;0.2;3.0
3380;1.3 Sociale lasten van werkgever;Woningbezit: eigen woning;2011;3046.7;73.2;44782.0;14.7;13.9;13.5
3381;1.3 Sociale lasten van werkgever;Woningbezit: eigen woning;2012;3047.0;72.6;47539.0;15.6;14.7;14.0
3382;1.3 Sociale lasten van werkgever;Woningbezit: eigen woning;2013;3025.9;71.6;48359.0;16.0;15.0;14.0
3383;1.3 Sociale lasten van werkgever;Woningbezit: eigen woning;2014;3016.9;70.9;48448.0;16.1;15.2;13.3
3384;1.3 Sociale lasten van werkgever;Woningbezit: eigen woning;2015;3023.5;70.5;43766.0;14.5;14.2;12.3
3385;1.3 Sociale lasten van werkgever;Woningbezit: eigen woning;2016;3040.9;70.3;45345.0;14.9;14.6;12.2
3386;1.3 Sociale lasten van werkgever;Woningbezit: eigen woning;2017;3070.2;70.3;47562.0;15.5;15.1;12.1
3387;1.3 Sociale lasten van werkgever;Woningbezit: eigen woning;2018;3102.9;70.3;50058.0;16.1;15.8;12.3
3388;1.3 Sociale lasten van werkgever;Woningbezit: eigen woning;2019;3117.6;70.0;53371.0;17.1;16.6;12.2
3389;1.3 Sociale lasten van werkgever;Woningbezit: eigen woning;2020;3119.5;69.5;54649.0;17.5;17.0;12.3
3390;1.3 Sociale lasten van werkgever;Woningbezit: eigen woning;2021;3119.6;69.1;55540.0;17.8;17.2;12.0
3391;1.3 Sociale lasten van werkgever;Woningbezit: eigen woning;2022;3151.7;69.0;60987.0;19.4;18.7;12.2
3392;1.3 Sociale lasten van werkgever;Woningbezit: eigen woning;2023;3154.0;68.8;65737.0;20.8;20.1;12.2
3393;1.3 Sociale lasten van werkgever;Woningbezit: huurwoning;2011;1773.3;55.6;12129.0;6.8;5.6;10.8
3394;1.3 Sociale lasten van werkgever;Woningbezit: huurwoning;2012;1771.3;55.1;12548.0;7.1;5.5;11.0
3395;1.3 Sociale lasten van werkgever;Woningbezit: huurwoning;2013;1743.8;53.8;12772.0;7.3;5.8;11.1
3396;1.3 Sociale lasten van werkgever;Woningbezit: huurwoning;2014;1754.1;54.1;13015.0;7.4;5.9;11.1
3397;1.3 Sociale lasten van werkgever;Woningbezit: huurwoning;2015;1772.4;54.0;12135.0;6.8;5.5;10.2
3398;1.3 Sociale lasten van werkgever;Woningbezit: huurwoning;2016;1786.5;54.2;12587.0;7.0;5.7;10.3
3399;1.3 Sociale lasten van werkgever;Woningbezit: huurwoning;2017;1815.8;54.6;13285.0;7.3;5.9;10.5
3400;1.3 Sociale lasten van werkgever;Woningbezit: huurwoning;2018;1863.4;55.7;14329.0;7.7;6.3;11.0
3401;1.3 Sociale lasten van werkgever;Woningbezit: huurwoning;2019;1897.6;56.3;15722.0;8.3;6.9;11.4
3402;1.3 Sociale lasten van werkgever;Woningbezit: huurwoning;2020;1902.5;55.8;16855.0;8.9;7.5;11.7
3403;1.3 Sociale lasten van werkgever;Woningbezit: huurwoning;2021;1937.8;56.4;17530.0;9.0;7.6;11.6
3404;1.3 Sociale lasten van werkgever;Woningbezit: huurwoning;2022;1998.6;57.5;19803.0;9.9;8.4;12.0
3405;1.3 Sociale lasten van werkgever;Woningbezit: huurwoning;2023;2074.6;58.1;21908.0;10.6;8.9;12.1
3406;1.3 Sociale lasten van werkgever;Woningbezit: huurwoning geen huurtoeslag;2011;1360.4;65.9;11007.0;8.1;7.5;12.7
3407;1.3 Sociale lasten van werkgever;Woningbezit: huurwoning geen huurtoeslag;2012;1361.1;65.6;11469.0;8.4;7.5;13.0
3408;1.3 Sociale lasten van werkgever;Woningbezit: huurwoning geen huurtoeslag;2013;1345.9;63.6;11682.0;8.7;7.8;13.0
3409;1.3 Sociale lasten van werkgever;Woningbezit: huurwoning geen huurtoeslag;2014;1321.1;65.5;11794.0;8.9;8.0;13.2
3410;1.3 Sociale lasten van werkgever;Woningbezit: huurwoning geen huurtoeslag;2015;1322.0;65.6;10913.0;8.3;7.6;12.3
3411;1.3 Sociale lasten van werkgever;Woningbezit: huurwoning geen huurtoeslag;2016;1325.3;65.7;11312.0;8.5;7.8;12.4
3412;1.3 Sociale lasten van werkgever;Woningbezit: huurwoning geen huurtoeslag;2017;1342.2;65.9;11933.0;8.9;8.1;12.6
3413;1.3 Sociale lasten van werkgever;Woningbezit: huurwoning geen huurtoeslag;2018;1381.2;67.2;12894.0;9.3;8.5;13.1
3414;1.3 Sociale lasten van werkgever;Woningbezit: huurwoning geen huurtoeslag;2019;1420.1;67.8;14201.0;10.0;9.0;13.5
3415;1.3 Sociale lasten van werkgever;Woningbezit: huurwoning geen huurtoeslag;2020;1375.8;68.5;14801.0;10.8;9.9;13.8
3416;1.3 Sociale lasten van werkgever;Woningbezit: huurwoning geen huurtoeslag;2021;1407.6;69.0;15453.0;11.0;10.0;13.6
3417;1.3 Sociale lasten van werkgever;Woningbezit: huurwoning geen huurtoeslag;2022;1475.6;70.2;17537.0;11.9;10.8;14.1
3418;1.3 Sociale lasten van werkgever;Woningbezit: huurwoning geen huurtoeslag;2023;1499.5;70.3;18927.0;12.6;11.5;14.1
3419;1.3 Sociale lasten van werkgever;Woningbezit: huurwoning met huurtoeslag;2011;412.9;36.8;1122.0;2.7;1.8;4.3
3420;1.3 Sociale lasten van werkgever;Woningbezit: huurwoning met huurtoeslag;2012;410.2;36.0;1079.0;2.6;1.7;4.2
3421;1.3 Sociale lasten van werkgever;Woningbezit: huurwoning met huurtoeslag;2013;397.9;35.3;1090.0;2.7;1.9;4.3
3422;1.3 Sociale lasten van werkgever;Woningbezit: huurwoning met huurtoeslag;2014;433.0;35.4;1221.0;2.8;2.0;4.3
3423;1.3 Sociale lasten van werkgever;Woningbezit: huurwoning met huurtoeslag;2015;450.5;35.5;1221.0;2.7;1.9;4.1
3424;1.3 Sociale lasten van werkgever;Woningbezit: huurwoning met huurtoeslag;2016;461.2;36.1;1275.0;2.8;2.0;4.2
3425;1.3 Sociale lasten van werkgever;Woningbezit: huurwoning met huurtoeslag;2017;473.6;36.7;1352.0;2.9;2.1;4.3
3426;1.3 Sociale lasten van werkgever;Woningbezit: huurwoning met huurtoeslag;2018;482.2;37.4;1434.0;3.0;2.2;4.5
3427;1.3 Sociale lasten van werkgever;Woningbezit: huurwoning met huurtoeslag;2019;477.5;37.4;1521.0;3.2;2.4;4.7
3428;1.3 Sociale lasten van werkgever;Woningbezit: huurwoning met huurtoeslag;2020;526.8;37.7;2054.0;3.9;3.2;5.5
3429;1.3 Sociale lasten van werkgever;Woningbezit: huurwoning met huurtoeslag;2021;530.3;37.9;2077.0;3.9;3.2;5.4
3430;1.3 Sociale lasten van werkgever;Woningbezit: huurwoning met huurtoeslag;2022;523.1;38.1;2266.0;4.3;3.7;5.6
3431;1.3 Sociale lasten van werkgever;Woningbezit: huurwoning met huurtoeslag;2023;575.1;39.9;2981.0;5.2;4.5;6.3
3432;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 1e 10%-groep;2011;397.7;54.1;533.0;1.3;0.7;6.0
3433;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 1e 10%-groep;2012;403.0;54.4;557.0;1.4;0.8;6.2
3434;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 1e 10%-groep;2013;386.8;51.8;548.0;1.4;0.8;5.9
3435;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 1e 10%-groep;2014;399.4;53.3;582.0;1.5;0.9;5.9
3436;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 1e 10%-groep;2015;400.0;52.8;574.0;1.4;0.8;5.5
3437;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 1e 10%-groep;2016;391.0;51.3;538.0;1.4;0.9;5.1
3438;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 1e 10%-groep;2017;384.5;50.0;557.0;1.4;0.9;5.0
3439;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 1e 10%-groep;2018;389.4;50.2;617.0;1.6;1.0;5.3
3440;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 1e 10%-groep;2019;384.3;49.1;647.0;1.7;1.1;5.3
3441;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 1e 10%-groep;2020;362.1;45.9;656.0;1.8;1.2;5.1
3442;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 1e 10%-groep;2021;355.3;44.7;648.0;1.8;1.2;4.8
3443;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 1e 10%-groep;2022;392.2;48.8;855.0;2.2;1.5;5.6
3444;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 1e 10%-groep;2023;392.0;48.1;871.0;2.2;1.5;5.4
3445;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 2e 10%-groep;2011;292.3;39.8;1016.0;3.5;2.7;5.9
3446;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 2e 10%-groep;2012;294.8;39.8;1030.0;3.5;2.6;5.9
3447;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 2e 10%-groep;2013;286.7;38.4;1004.0;3.5;2.6;5.7
3448;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 2e 10%-groep;2014;285.9;38.1;1032.0;3.6;2.7;5.7
3449;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 2e 10%-groep;2015;286.2;37.8;986.0;3.4;2.6;5.3
3450;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 2e 10%-groep;2016;275.0;36.1;937.0;3.4;2.5;5.0
3451;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 2e 10%-groep;2017;278.5;36.2;983.0;3.5;2.6;5.0
3452;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 2e 10%-groep;2018;282.9;36.5;1059.0;3.7;2.8;5.3
3453;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 2e 10%-groep;2019;284.4;36.3;1145.0;4.0;3.2;5.4
3454;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 2e 10%-groep;2020;272.8;34.6;1132.0;4.2;3.4;5.2
3455;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 2e 10%-groep;2021;275.8;34.7;1140.0;4.1;3.3;5.1
3456;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 2e 10%-groep;2022;272.1;33.8;1266.0;4.7;4.0;5.2
3457;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 2e 10%-groep;2023;267.7;32.8;1313.0;4.9;4.1;5.0
3458;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 3e 10%-groep;2011;349.9;47.6;1968.0;5.6;5.2;8.9
3459;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 3e 10%-groep;2012;355.4;48.0;2028.0;5.7;5.1;9.1
3460;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 3e 10%-groep;2013;343.9;46.0;1961.0;5.7;5.2;8.7
3461;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 3e 10%-groep;2014;337.0;45.0;1943.0;5.8;5.3;8.5
3462;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 3e 10%-groep;2015;337.1;44.5;1806.0;5.4;5.0;7.9
3463;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 3e 10%-groep;2016;325.8;42.7;1772.0;5.4;4.9;7.6
3464;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 3e 10%-groep;2017;333.9;43.4;1873.0;5.6;5.1;7.8
3465;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 3e 10%-groep;2018;345.7;44.5;2028.0;5.9;5.4;8.1
3466;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 3e 10%-groep;2019;353.8;45.2;2215.0;6.3;5.8;8.5
3467;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 3e 10%-groep;2020;349.0;44.2;2241.0;6.4;6.0;8.3
3468;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 3e 10%-groep;2021;353.2;44.4;2268.0;6.4;6.0;8.1
3469;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 3e 10%-groep;2022;354.5;44.1;2515.0;7.1;6.8;8.5
3470;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 3e 10%-groep;2023;352.5;43.2;2582.0;7.3;6.9;8.0
3471;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 4e 10%-groep;2011;430.4;58.6;3272.0;7.6;7.5;11.6
3472;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 4e 10%-groep;2012;427.5;57.7;3324.0;7.8;7.5;11.6
3473;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 4e 10%-groep;2013;412.6;55.3;3204.0;7.8;7.5;11.2
3474;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 4e 10%-groep;2014;406.7;54.3;3169.0;7.8;7.6;10.9
3475;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 4e 10%-groep;2015;402.7;53.2;2906.0;7.2;7.0;10.0
3476;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 4e 10%-groep;2016;412.4;54.1;3003.0;7.3;7.0;10.1
3477;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 4e 10%-groep;2017;422.0;54.8;3189.0;7.6;7.3;10.4
3478;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 4e 10%-groep;2018;433.2;55.8;3427.0;7.9;7.6;10.7
3479;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 4e 10%-groep;2019;441.6;56.4;3742.0;8.5;8.1;11.0
3480;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 4e 10%-groep;2020;440.7;55.8;3803.0;8.6;8.4;10.8
3481;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 4e 10%-groep;2021;448.8;56.4;3914.0;8.7;8.5;10.7
3482;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 4e 10%-groep;2022;447.3;55.6;4254.0;9.5;9.4;10.9
3483;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 4e 10%-groep;2023;466.3;57.2;4539.0;9.7;9.6;10.8
3484;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 5e 10%-groep;2011;503.0;68.5;4685.0;9.3;9.4;13.5
3485;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 5e 10%-groep;2012;501.4;67.6;4815.0;9.6;9.5;13.6
3486;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 5e 10%-groep;2013;488.2;65.4;4699.0;9.6;9.5;13.2
3487;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 5e 10%-groep;2014;485.5;64.8;4727.0;9.7;9.6;13.1
3488;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 5e 10%-groep;2015;485.5;64.1;4382.0;9.0;8.9;12.1
3489;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 5e 10%-groep;2016;488.4;64.1;4478.0;9.2;9.0;12.0
3490;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 5e 10%-groep;2017;495.7;64.4;4733.0;9.5;9.4;12.2
3491;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 5e 10%-groep;2018;505.4;65.1;5065.0;10.0;9.8;12.5
3492;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 5e 10%-groep;2019;512.8;65.5;5467.0;10.7;10.4;12.8
3493;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 5e 10%-groep;2020;515.8;65.3;5608.0;10.9;10.8;12.7
3494;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 5e 10%-groep;2021;517.0;65.0;5677.0;11.0;10.9;12.4
3495;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 5e 10%-groep;2022;522.9;65.0;6235.0;11.9;11.9;12.7
3496;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 5e 10%-groep;2023;532.6;65.3;6552.0;12.3;12.4;12.4
3497;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 6e 10%-groep;2011;543.3;73.9;5940.0;10.9;11.0;14.4
3498;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 6e 10%-groep;2012;542.2;73.2;6199.0;11.4;11.4;14.8
3499;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 6e 10%-groep;2013;535.4;71.7;6156.0;11.5;11.4;14.5
3500;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 6e 10%-groep;2014;534.5;71.3;6235.0;11.7;11.6;14.4
3501;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 6e 10%-groep;2015;536.8;70.9;5833.0;10.9;10.8;13.3
3502;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 6e 10%-groep;2016;545.6;71.6;6058.0;11.1;11.0;13.5
3503;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 6e 10%-groep;2017;552.3;71.8;6395.0;11.6;11.5;13.6
3504;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 6e 10%-groep;2018;557.3;71.8;6741.0;12.1;12.0;13.8
3505;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 6e 10%-groep;2019;565.0;72.2;7276.0;12.9;12.8;14.1
3506;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 6e 10%-groep;2020;569.3;72.1;7502.0;13.2;13.2;13.9
3507;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 6e 10%-groep;2021;571.0;71.8;7602.0;13.3;13.4;13.6
3508;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 6e 10%-groep;2022;577.3;71.8;8357.0;14.5;14.6;13.9
3509;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 6e 10%-groep;2023;584.7;71.7;8800.0;15.1;15.2;13.6
3510;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 7e 10%-groep;2011;569.0;77.4;7262.0;12.8;13.1;15.0
3511;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 7e 10%-groep;2012;566.0;76.4;7643.0;13.5;13.8;15.4
3512;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 7e 10%-groep;2013;566.2;75.8;7734.0;13.7;13.8;15.4
3513;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 7e 10%-groep;2014;569.5;76.0;7909.0;13.9;14.0;15.3
3514;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 7e 10%-groep;2015;571.0;75.5;7343.0;12.9;12.9;14.1
3515;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 7e 10%-groep;2016;576.6;75.6;7609.0;13.2;13.2;14.2
3516;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 7e 10%-groep;2017;581.2;75.5;7983.0;13.7;13.8;14.3
3517;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 7e 10%-groep;2018;587.7;75.7;8427.0;14.3;14.4;14.5
3518;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 7e 10%-groep;2019;595.1;76.0;9095.0;15.3;15.4;14.9
3519;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 7e 10%-groep;2020;599.0;75.9;9295.0;15.5;15.7;14.6
3520;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 7e 10%-groep;2021;600.5;75.5;9433.0;15.7;15.9;14.3
3521;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 7e 10%-groep;2022;608.5;75.7;10418.0;17.1;17.4;14.6
3522;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 7e 10%-groep;2023;617.1;75.7;11128.0;18.0;18.4;14.5
3523;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 8e 10%-groep;2011;581.8;79.2;8715.0;15.0;15.7;15.2
3524;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 8e 10%-groep;2012;578.4;78.0;9247.0;16.0;16.7;15.8
3525;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 8e 10%-groep;2013;581.7;77.9;9401.0;16.2;16.7;15.8
3526;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 8e 10%-groep;2014;582.7;77.7;9566.0;16.4;16.9;15.7
3527;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 8e 10%-groep;2015;584.9;77.3;8857.0;15.1;15.6;14.4
3528;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 8e 10%-groep;2016;596.6;78.3;9288.0;15.6;15.9;14.6
3529;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 8e 10%-groep;2017;606.2;78.8;9828.0;16.2;16.6;14.8
3530;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 8e 10%-groep;2018;614.6;79.2;10378.0;16.9;17.3;15.0
3531;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 8e 10%-groep;2019;617.9;78.9;11112.0;18.0;18.4;15.3
3532;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 8e 10%-groep;2020;626.9;79.4;11458.0;18.3;18.7;15.1
3533;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 8e 10%-groep;2021;633.3;79.6;11739.0;18.5;18.9;14.8
3534;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 8e 10%-groep;2022;648.5;80.6;13073.0;20.2;20.6;15.2
3535;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 8e 10%-groep;2023;660.4;81.0;14134.0;21.4;22.0;15.2
3536;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 9e 10%-groep;2011;592.0;80.6;10519.0;17.8;18.8;15.0
3537;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 9e 10%-groep;2012;590.7;79.7;11311.0;19.2;20.2;15.7
3538;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 9e 10%-groep;2013;596.7;79.9;11599.0;19.4;20.4;15.8
3539;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 9e 10%-groep;2014;600.2;80.1;11833.0;19.7;20.6;15.7
3540;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 9e 10%-groep;2015;605.2;80.0;10864.0;18.0;18.8;14.4
3541;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 9e 10%-groep;2016;620.5;81.4;11510.0;18.6;19.4;14.6
3542;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 9e 10%-groep;2017;631.1;82.0;12186.0;19.3;20.2;14.7
3543;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 9e 10%-groep;2018;638.9;82.3;12807.0;20.0;21.0;14.9
3544;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 9e 10%-groep;2019;645.9;82.5;13803.0;21.4;22.4;15.2
3545;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 9e 10%-groep;2020;656.0;83.1;14265.0;21.7;22.7;15.1
3546;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 9e 10%-groep;2021;663.6;83.5;14643.0;22.1;23.1;14.8
3547;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 9e 10%-groep;2022;675.6;84.0;16183.0;24.0;25.0;15.2
3548;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 9e 10%-groep;2023;686.8;84.2;17622.0;25.7;26.8;15.3
3549;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 10e 10%-groep;2011;560.6;76.3;13000.0;23.2;23.2;11.2
3550;1.3 Sociale lasten van werkgever;Gestandaardiseerd inkomen: 10e 10%-groep;2012;558.9;75.4;13933.0;24.9;25.1;11.8
