ID;Geslacht;LeeftijdPersoon;Persoonskenmerken;HemelsbredeAfstandTotOuder;GeslachtInNederlandWonendeOuder;RegioS;PersonenVan18JaarOfOuder_1
7198;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Nunspeet;300
7199;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Nuth;190
7200;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Oegstgeest;810
7201;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Oirschot;90
7202;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Oisterwijk;190
7203;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Oldambt;840
7204;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Oldebroek;200
7205;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Oldenzaal;410
7206;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Olst-Wijhe;240
7207;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Ommen;210
7208;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Onderbanken;70
7209;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Oost Gelre;270
7210;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Oosterhout;470
7211;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Ooststellingwerf;500
7212;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Oostzaan;120
7213;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Opmeer;90
7214;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Opsterland;470
7215;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Oss;630
7216;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Oud-Beijerland;250
7217;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Oude IJsselstreek;380
7218;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Ouder-Amstel;320
7219;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Ouderkerk;90
7220;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Oudewater;90
7221;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Overbetuwe;730
7222;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Papendrecht;290
7223;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Peel en Maas;330
7224;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Pekela;220
7225;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Pijnacker-Nootdorp;1310
7226;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Purmerend;850
7227;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Putten;190
7228;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Raalte;300
7229;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Reimerswaal;300
7230;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Renkum;570
7231;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Renswoude;20
7232;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Reusel-De Mierden;70
7233;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Rheden;1120
7234;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Rhenen;220
7235;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Ridderkerk;350
7236;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Rijnwaarden;100
7237;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Rijssen-Holten;420
7238;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Rijswijk (ZH.);1130
7239;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Roerdalen;250
7240;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Roermond;900
7241;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;De Ronde Venen;670
7242;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Roosendaal;810
7243;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Rotterdam;12290
7244;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Rozendaal;40
7245;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Rucphen;80
7246;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Schagen;700
7247;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Schermer;70
7248;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Scherpenzeel;90
7249;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Schiedam;960
7250;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Schiermonnikoog;40
7251;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Schijndel;120
7252;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Schinnen;190
7253;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Schoonhoven;180
7254;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Schouwen-Duiveland;600
7255;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Simpelveld;110
7256;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Sint Anthonis;80
7257;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Sint-Michielsgestel;190
7258;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Sint-Oedenrode;80
7259;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Sittard-Geleen;1360
7260;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Sliedrecht;210
7261;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Slochteren;370
7262;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Sluis;540
7263;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Smallingerland;1040
7264;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Soest;680
7265;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Someren;100
7266;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Son en Breugel;230
7267;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Spijkenisse;900
7268;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Stadskanaal;500
7269;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Staphorst;110
7270;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Stede Broec;200
7271;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Steenbergen;290
7272;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Steenwijkerland;690
7273;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Stein (L.);210
7274;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Stichtse Vecht;1290
7275;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Strijen;90
7276;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Súdwest-Fryslân;1440
7277;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Terneuzen;970
7278;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Terschelling;500
7279;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Texel;700
7280;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Teylingen;710
7281;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Tholen;340
7282;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Tiel;470
7283;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Tilburg;3000
7284;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Tubbergen;130
7285;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Twenterand;290
7286;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Tynaarlo;850
7287;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Tytsjerksteradiel;430
7288;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Ubbergen;180
7289;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Uden;390
7290;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Uitgeest;190
7291;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Uithoorn;430
7292;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Urk;70
7293;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Utrecht (gemeente);18250
7294;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Utrechtse Heuvelrug;990
7295;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Vaals;130
7296;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Valkenburg aan de Geul;290
7297;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Valkenswaard;330
7298;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Veendam;560
7299;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Veenendaal;650
7300;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Veere;500
7301;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Veghel;300
7302;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Veldhoven;620
7303;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Velsen;1050
7304;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Venlo;1230
7305;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Venray;440
7306;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Vianen;240
7307;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Vlaardingen;830
7308;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Vlagtwedde;380
7309;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Vlieland;130
7310;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Vlissingen;1390
7311;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Vlist;120
7312;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Voerendaal;160
7313;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Voorschoten;660
7314;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Voorst;280
7315;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Vught;300
7316;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Waalre;340
7317;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Waalwijk;280
7318;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Waddinxveen;350
7319;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Wageningen;1730
7320;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Wassenaar;510
7321;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Waterland;230
7322;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Weert;620
7323;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Weesp;410
7324;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Werkendam;180
7325;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;West Maas en Waal;110
7326;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Westerveld;580
7327;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Westervoort;260
7328;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Westland;1100
7329;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Weststellingwerf;450
7330;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Westvoorne;220
7331;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Wierden;210
7332;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Wijchen;460
7333;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Wijdemeren;310
7334;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Wijk bij Duurstede;320
7335;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Winsum;370
7336;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Winterswijk;450
7337;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Woensdrecht;290
7338;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Woerden;910
7339;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;De Wolden;400
7340;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Wormerland;140
7341;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Woudenberg;130
7342;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Woudrichem;130
7343;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Zaanstad;2040
7344;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Zaltbommel;290
7345;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Zandvoort;360
7346;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Zederik;100
7347;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Zeevang;80
7348;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Zeewolde;480
7349;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Zeist;1630
7350;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Zevenaar;450
7351;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Zoetermeer;2230
7352;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Zoeterwoude;90
7353;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Zuidhorn;520
7354;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Zuidplas;590
7355;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Zundert;110
7356;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Zutphen;1240
7357;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Zwartewaterland;210
7358;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Zwijndrecht;480
7359;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 100 km of meer;Mannen;Zwolle;2630
7360;Totaal mannen en vrouwen;20300;Totaal personen;Ouder overleden/in buitenland/onbekend;Vrouwen;Nederland;6449060
7361;Totaal mannen en vrouwen;20300;Totaal personen;Ouder overleden/in buitenland/onbekend;Vrouwen;Noord-Nederland (LD);642180
7362;Totaal mannen en vrouwen;20300;Totaal personen;Ouder overleden/in buitenland/onbekend;Vrouwen;Oost-Nederland (LD);1303310
7363;Totaal mannen en vrouwen;20300;Totaal personen;Ouder overleden/in buitenland/onbekend;Vrouwen;West-Nederland (LD);3045330
7364;Totaal mannen en vrouwen;20300;Totaal personen;Ouder overleden/in buitenland/onbekend;Vrouwen;Zuid-Nederland (LD);1458240
7365;Totaal mannen en vrouwen;20300;Totaal personen;Ouder overleden/in buitenland/onbekend;Vrouwen;Groningen (PV);216710
7366;Totaal mannen en vrouwen;20300;Totaal personen;Ouder overleden/in buitenland/onbekend;Vrouwen;Friesland (PV);236900
7367;Totaal mannen en vrouwen;20300;Totaal personen;Ouder overleden/in buitenland/onbekend;Vrouwen;Drenthe (PV);188580
7368;Totaal mannen en vrouwen;20300;Totaal personen;Ouder overleden/in buitenland/onbekend;Vrouwen;Overijssel (PV);415740
7369;Totaal mannen en vrouwen;20300;Totaal personen;Ouder overleden/in buitenland/onbekend;Vrouwen;Flevoland (PV);132810
7370;Totaal mannen en vrouwen;20300;Totaal personen;Ouder overleden/in buitenland/onbekend;Vrouwen;Gelderland (PV);754760
7371;Totaal mannen en vrouwen;20300;Totaal personen;Ouder overleden/in buitenland/onbekend;Vrouwen;Utrecht (PV);431790
7372;Totaal mannen en vrouwen;20300;Totaal personen;Ouder overleden/in buitenland/onbekend;Vrouwen;Noord-Holland (PV);1070260
7373;Totaal mannen en vrouwen;20300;Totaal personen;Ouder overleden/in buitenland/onbekend;Vrouwen;Zuid-Holland (PV);1390550
7374;Totaal mannen en vrouwen;20300;Totaal personen;Ouder overleden/in buitenland/onbekend;Vrouwen;Zeeland (PV);152730
7375;Totaal mannen en vrouwen;20300;Totaal personen;Ouder overleden/in buitenland/onbekend;Vrouwen;Noord-Brabant (PV);970910
7376;Totaal mannen en vrouwen;20300;Totaal personen;Ouder overleden/in buitenland/onbekend;Vrouwen;Limburg (PV);487330
7377;Totaal mannen en vrouwen;20300;Totaal personen;Ouder overleden/in buitenland/onbekend;Vrouwen;Oost-Groningen (CR);61420
7378;Totaal mannen en vrouwen;20300;Totaal personen;Ouder overleden/in buitenland/onbekend;Vrouwen;Delfzijl en omgeving (CR);19780
