ID;RegioS;Marges;SectorBranchesSBI2008;Seizoencorrectie;Perioden;Ondernemersvertrouwen_1;OntwikkelingEconomischKlimaat_2;VerwachtingEconomischKlimaat_3;OnzekerheidsindicatorEconomischKlimaat_4
8761;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2013 mei;;;-10.3;
8762;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2013 juni;;;-9.6;
8763;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2013 juli;-15.0;-20.1;-9.8;
8764;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2013 augustus;;;-6.8;
8765;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2013 september;;;-5.8;
8766;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2013 oktober;-8.1;-9.3;-6.9;
8767;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2013 november;;;-2.1;
8768;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2013 december;;;0.1;
8769;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2014 januari;0.9;-3.5;5.3;
8770;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2014 februari;;;3.0;
8771;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2014 maart;;;4.8;
8772;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2014 april;2.9;0.2;5.6;
8773;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2014 mei;;;1.2;
8774;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2014 juni;;;-1.9;
8775;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2014 juli;2.9;1.6;4.2;
8776;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2014 augustus;;;-0.2;
8777;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2014 september;;;-0.5;
8778;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2014 oktober;0.7;-0.5;1.9;
8779;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2014 november;;;1.3;
8780;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2014 december;;;-1.1;
8781;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2015 januari;1.5;-1.3;4.4;
8782;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2015 februari;;;2.7;
8783;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2015 maart;;;3.7;
8784;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2015 april;2.5;2.8;2.2;
8785;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2015 mei;;;0.4;
8786;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2015 juni;;;3.6;
8787;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2015 juli;4.8;7.0;2.7;
8788;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2015 augustus;;;3.2;
8789;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2015 september;;;2.1;
8790;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2015 oktober;5.5;5.6;5.4;
8791;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2015 november;;;3.5;
8792;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2015 december;;;2.8;
8793;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2016 januari;3.9;2.1;5.8;
8794;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2016 februari;;;2.1;
8795;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2016 maart;;;0.2;
8796;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2016 april;2.8;2.9;2.7;
8797;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2016 mei;;;2.4;
8798;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2016 juni;;;4.0;
8799;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2016 juli;0.2;0.4;0.0;
8800;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2016 augustus;;;2.0;
8801;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2016 september;;;4.1;
8802;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2016 oktober;3.9;3.7;4.2;
8803;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2016 november;;;6.2;
8804;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2016 december;;;8.2;
8805;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2017 januari;9.7;10.3;9.1;
8806;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2017 februari;;;7.2;
8807;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2017 maart;;;6.8;
8808;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2017 april;9.8;12.2;7.4;
8809;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2017 mei;;;5.4;
8810;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2017 juni;;;8.2;
8811;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2017 juli;9.0;9.7;8.3;
8812;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2017 augustus;;;9.2;
8813;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2017 september;;;11.2;
8814;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2017 oktober;11.2;11.7;10.8;
8815;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2017 november;;;9.1;
8816;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2017 december;;;9.2;
8817;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2018 januari;13.0;13.5;12.5;
8818;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2018 februari;;;12.4;
8819;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2018 maart;;;11.1;
8820;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2018 april;9.9;10.9;9.0;
8821;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2018 mei;;;10.3;
8822;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2018 juni;;;8.6;
8823;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2018 juli;9.3;9.6;9.0;
8824;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2018 augustus;;;10.3;
8825;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2018 september;;;8.9;
8826;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2018 oktober;8.7;6.4;11.0;
8827;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2018 november;;;10.9;
8828;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2018 december;;;9.7;
8829;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2019 januari;4.2;2.9;5.5;
8830;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2019 februari;;;7.8;
8831;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2019 maart;;;5.0;
8832;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2019 april;4.1;5.0;3.3;
8833;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2019 mei;;;2.6;
8834;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2019 juni;;;4.1;
8835;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2019 juli;2.5;1.5;3.6;
8836;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2019 augustus;;;1.5;
8837;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2019 september;;;2.6;
8838;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2019 oktober;0.1;-1.9;2.1;
8839;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2019 november;;;3.5;
8840;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2019 december;;;2.7;
8841;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2020 januari;3.9;2.5;5.2;
8842;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2020 februari;;;2.8;
8843;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2020 maart;;;-14.5;
8844;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2020 april;-44.2;-25.5;-62.8;
8845;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2020 mei;;;-46.6;
8846;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2020 juni;;;-15.6;
8847;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2020 juli;-22.4;-39.4;-5.5;
8848;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2020 augustus;;;-1.8;
8849;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2020 september;;;-7.2;
8850;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2020 oktober;-15.9;-13.5;-18.4;
8851;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2020 november;;;-14.5;
8852;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2020 december;;;-5.7;
8853;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2021 januari;-10.9;-15.8;-6.0;
8854;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2021 februari;;;-2.3;
8855;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2021 maart;;;-0.1;
8856;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2021 april;0.4;-5.6;6.4;
8857;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2021 mei;;;13.0;18.2
8858;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2021 juni;;;18.5;11.9
8859;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2021 juli;14.0;14.4;13.6;13.2
8860;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2021 augustus;;;10.1;9.5
8861;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2021 september;;;10.9;6.1
8862;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2021 oktober;12.3;11.9;12.7;7.9
8863;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2021 november;;;8.4;10.2
8864;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2021 december;;;-1.2;11.7
8865;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2022 januari;0.3;-0.3;0.8;10.1
8866;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2022 februari;;;12.5;5.8
8867;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2022 maart;;;3.9;13.1
8868;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2022 april;-1.6;-1.4;-1.7;12.1
8869;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2022 mei;;;-0.4;10.1
8870;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2022 juni;;;-2.9;10.8
8871;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2022 juli;-2.2;-1.6;-2.9;11.5
8872;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2022 augustus;;;-5.7;11.3
8873;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2022 september;;;-12.6;13.5
8874;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2022 oktober;-17.6;-14.2;-21.0;20.2
8875;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2022 november;;;-10.6;20.9
8876;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2022 december;;;-11.2;20.8
8877;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2023 januari;-8.8;-9.8;-7.7;15.3
8878;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2023 februari;;;-4.4;13.7
8879;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2023 maart;;;-1.5;15.0
8880;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2023 april;-4.2;-5.9;-2.5;14.1
8881;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2023 mei;-3.9;-5.3;-2.5;12.1
8882;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2023 juni;-5.0;-7.2;-2.8;13.2
8883;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2023 juli;-5.2;-6.7;-3.7;12.2
8884;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2023 augustus;-6.9;-8.6;-5.2;13.4
8885;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2023 september;-3.5;-5.3;-1.7;14.1
8886;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2023 oktober;-6.0;-7.9;-4.1;14.5
8887;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2023 november;-4.3;-7.3;-1.3;14.4
8888;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2023 december;-4.8;-6.0;-3.6;13.7
8889;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2024 januari;-3.9;-7.3;-0.5;11.0
8890;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2024 februari;-2.6;-4.4;-0.7;10.1
8891;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2024 maart;-1.1;-0.8;-1.4;9.4
8892;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2024 april;-3.4;-5.4;-1.3;9.5
8893;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2024 mei;-1.3;-2.2;-0.4;7.6
8894;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2024 juni;-1.9;-2.6;-1.1;7.5
8895;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2024 juli;-2.0;-3.5;-0.4;7.9
8896;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2024 augustus;0.1;-1.5;1.6;6.3
8897;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2024 september;-0.3;-3.2;2.5;5.2
8898;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2024 oktober;-1.8;-2.7;-0.8;6.6
8899;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2024 november;-1.1;-2.7;0.5;5.9
8900;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2024 december;-1.9;-3.7;0.0;7.1
8901;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2025 januari;-3.8;-6.2;-1.4;7.9
8902;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2025 februari;-2.3;-2.4;-2.1;6.0
8903;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2025 maart;-5.5;-5.6;-5.4;7.6
8904;Zuid-Holland (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2012 januari;;;;
8905;Zuid-Holland (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2012 februari;;;;
8906;Zuid-Holland (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2012 maart;;;;
8907;Zuid-Holland (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2012 april;;;;
8908;Zuid-Holland (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2012 mei;;;;
8909;Zuid-Holland (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2012 juni;;;;
8910;Zuid-Holland (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2012 juli;;;;
8911;Zuid-Holland (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2012 augustus;;;;
8912;Zuid-Holland (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2012 september;;;;
8913;Zuid-Holland (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2012 oktober;;;;
8914;Zuid-Holland (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2012 november;;;;
8915;Zuid-Holland (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2012 december;;;;
8916;Zuid-Holland (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2013 januari;;;;
8917;Zuid-Holland (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2013 februari;;;;
8918;Zuid-Holland (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2013 maart;;;;
8919;Zuid-Holland (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2013 april;;;;
8920;Zuid-Holland (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2013 mei;;;;
8921;Zuid-Holland (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2013 juni;;;;
8922;Zuid-Holland (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2013 juli;;;;
8923;Zuid-Holland (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2013 augustus;;;;
8924;Zuid-Holland (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2013 september;;;;
8925;Zuid-Holland (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2013 oktober;;;;
8926;Zuid-Holland (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2013 november;;;;
8927;Zuid-Holland (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2013 december;;;;
8928;Zuid-Holland (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2014 januari;-4.0;-9.6;0.5;
8929;Zuid-Holland (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2014 februari;;;;
8930;Zuid-Holland (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2014 maart;;;;
8931;Zuid-Holland (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2014 april;-1.1;-3.8;0.7;
8932;Zuid-Holland (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2014 mei;;;;
8933;Zuid-Holland (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2014 juni;;;;
8934;Zuid-Holland (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2014 juli;-0.6;-4.0;1.7;
8935;Zuid-Holland (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2014 augustus;;;;
8936;Zuid-Holland (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2014 september;;;;
8937;Zuid-Holland (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2014 oktober;-2.9;-5.2;-1.7;
8938;Zuid-Holland (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2014 november;;;;
8939;Zuid-Holland (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2014 december;;;;
