ID;ArbeidsmarktpositieSchoolverlaters;InkomstenSchoolverlaters;Onderwijssoorten;Leeftijd;RegioS;Perioden;SchoolverlatersOnderzoekspopulatie_1;VoortijdigSchoolverlaters_2;SchoolverlatersMetStartkwalificatie_3;PercentageVoortijdigSchoolverlaters_4
3858;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Rivierenland (WG);2007, vrijdag 28 september;2150.0;840.0;1320.0;38.9
3859;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Rivierenland (WG);2008, vrijdag 26 september;2130.0;740.0;1390.0;34.9
3860;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Eem en Vallei (WG);2005, vrijdag 30 september;4750.0;2180.0;2570.0;45.9
3861;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Eem en Vallei (WG);2006, vrijdag 29 september;4690.0;1830.0;2860.0;39.1
3862;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Eem en Vallei (WG);2007, vrijdag 28 september;4790.0;1790.0;3000.0;37.4
3863;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Eem en Vallei (WG);2008, vrijdag 26 september;5020.0;1740.0;3270.0;34.7
3864;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Noordwest-Veluwe (WG);2005, vrijdag 30 september;1430.0;520.0;910.0;36.3
3865;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Noordwest-Veluwe (WG);2006, vrijdag 29 september;1460.0;450.0;1010.0;31.0
3866;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Noordwest-Veluwe (WG);2007, vrijdag 28 september;1490.0;480.0;1010.0;32.0
3867;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Noordwest-Veluwe (WG);2008, vrijdag 26 september;1540.0;480.0;1060.0;31.1
3868;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Flevoland (WG);2005, vrijdag 30 september;3400.0;1730.0;1680.0;50.7
3869;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Flevoland (WG);2006, vrijdag 29 september;3490.0;1490.0;2000.0;42.6
3870;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Flevoland (WG);2007, vrijdag 28 september;3780.0;1600.0;2180.0;42.3
3871;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Flevoland (WG);2008, vrijdag 26 september;4220.0;1770.0;2450.0;41.9
3872;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Utrecht (WG);2005, vrijdag 30 september;5170.0;2520.0;2650.0;48.8
3873;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Utrecht (WG);2006, vrijdag 29 september;5240.0;2260.0;2970.0;43.2
3874;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Utrecht (WG);2007, vrijdag 28 september;5700.0;2470.0;3230.0;43.3
3875;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Utrecht (WG);2008, vrijdag 26 september;5820.0;2280.0;3540.0;39.2
3876;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Gooi en Vechtstreek (WG);2005, vrijdag 30 september;1370.0;700.0;670.0;51.3
3877;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Gooi en Vechtstreek (WG);2006, vrijdag 29 september;1280.0;560.0;710.0;44.0
3878;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Gooi en Vechtstreek (WG);2007, vrijdag 28 september;1350.0;580.0;770.0;43.2
3879;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Gooi en Vechtstreek (WG);2008, vrijdag 26 september;1430.0;600.0;840.0;41.7
3880;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Agglomeratie Amsterdam (WG);2005, vrijdag 30 september;8780.0;4990.0;3790.0;56.8
3881;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Agglomeratie Amsterdam (WG);2006, vrijdag 29 september;9760.0;4910.0;4840.0;50.4
3882;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Agglomeratie Amsterdam (WG);2007, vrijdag 28 september;9600.0;4690.0;4910.0;48.8
3883;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Agglomeratie Amsterdam (WG);2008, vrijdag 26 september;10360.0;4690.0;5670.0;45.3
3884;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Westfriesland (WG);2005, vrijdag 30 september;1500.0;700.0;810.0;46.2
3885;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Westfriesland (WG);2006, vrijdag 29 september;1530.0;640.0;880.0;42.2
3886;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Westfriesland (WG);2007, vrijdag 28 september;1520.0;610.0;900.0;40.4
3887;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Westfriesland (WG);2008, vrijdag 26 september;1710.0;600.0;1110.0;35.1
3888;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Kop van Noord-Holland (WG);2005, vrijdag 30 september;1410.0;600.0;820.0;42.2
3889;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Kop van Noord-Holland (WG);2006, vrijdag 29 september;1460.0;530.0;930.0;36.1
3890;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Kop van Noord-Holland (WG);2007, vrijdag 28 september;1380.0;440.0;940.0;32.2
3891;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Kop van Noord-Holland (WG);2008, vrijdag 26 september;1500.0;480.0;1020.0;31.9
3892;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Noord-Kennemerland (WG);2005, vrijdag 30 september;2080.0;1130.0;960.0;54.2
3893;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Noord-Kennemerland (WG);2006, vrijdag 29 september;2140.0;960.0;1180.0;44.8
3894;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Noord-Kennemerland (WG);2007, vrijdag 28 september;2020.0;800.0;1210.0;39.8
3895;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Noord-Kennemerland (WG);2008, vrijdag 26 september;2200.0;780.0;1410.0;35.7
3896;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;West-Kennemerland (WG);2005, vrijdag 30 september;2450.0;1260.0;1190.0;51.5
3897;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;West-Kennemerland (WG);2006, vrijdag 29 september;2500.0;1160.0;1340.0;46.3
3898;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;West-Kennemerland (WG);2007, vrijdag 28 september;2530.0;1070.0;1460.0;42.5
3899;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;West-Kennemerland (WG);2008, vrijdag 26 september;2590.0;1030.0;1570.0;39.5
3900;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Zuid-Holland-Noord (WG);2005, vrijdag 30 september;2200.0;990.0;1220.0;44.8
3901;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Zuid-Holland-Noord (WG);2006, vrijdag 29 september;2540.0;960.0;1580.0;37.8
3902;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Zuid-Holland-Noord (WG);2007, vrijdag 28 september;2570.0;1080.0;1490.0;41.9
3903;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Zuid-Holland-Noord (WG);2008, vrijdag 26 september;2720.0;1040.0;1680.0;38.2
3904;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Zuid-Holland-Oost (WG);2005, vrijdag 30 september;2010.0;890.0;1110.0;44.5
3905;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Zuid-Holland-Oost (WG);2006, vrijdag 29 september;2840.0;1090.0;1750.0;38.4
3906;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Zuid-Holland-Oost (WG);2007, vrijdag 28 september;2830.0;1040.0;1790.0;36.9
3907;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Zuid-Holland-Oost (WG);2008, vrijdag 26 september;2940.0;1000.0;1940.0;34.0
3908;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Haaglanden (WG);2005, vrijdag 30 september;4430.0;2400.0;2030.0;54.2
3909;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Haaglanden (WG);2006, vrijdag 29 september;6570.0;3200.0;3370.0;48.7
3910;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Haaglanden (WG);2007, vrijdag 28 september;6890.0;3110.0;3770.0;45.2
3911;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Haaglanden (WG);2008, vrijdag 26 september;7340.0;3070.0;4270.0;41.8
3912;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Rijnmond (WG);2005, vrijdag 30 september;11730.0;7090.0;4640.0;60.5
3913;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Rijnmond (WG);2006, vrijdag 29 september;11670.0;5990.0;5680.0;51.3
3914;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Rijnmond (WG);2007, vrijdag 28 september;12180.0;6050.0;6130.0;49.7
3915;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Rijnmond (WG);2008, vrijdag 26 september;13090.0;5960.0;7140.0;45.5
3916;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Zuid-Holland-Zuid (WG);2005, vrijdag 30 september;3910.0;1830.0;2080.0;46.8
3917;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Zuid-Holland-Zuid (WG);2006, vrijdag 29 september;4010.0;1670.0;2340.0;41.6
3918;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Zuid-Holland-Zuid (WG);2007, vrijdag 28 september;4300.0;1620.0;2680.0;37.7
3919;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Zuid-Holland-Zuid (WG);2008, vrijdag 26 september;4590.0;1610.0;2980.0;35.1
3920;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Oosterschelde regio (WG);2005, vrijdag 30 september;1360.0;580.0;780.0;42.4
3921;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Oosterschelde regio (WG);2006, vrijdag 29 september;1400.0;490.0;900.0;35.4
3922;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Oosterschelde regio (WG);2007, vrijdag 28 september;1420.0;490.0;930.0;34.4
3923;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Oosterschelde regio (WG);2008, vrijdag 26 september;1520.0;490.0;1030.0;32.1
3924;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Walcheren (WG);2005, vrijdag 30 september;980.0;480.0;500.0;49.1
3925;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Walcheren (WG);2006, vrijdag 29 september;1060.0;430.0;630.0;40.8
3926;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Walcheren (WG);2007, vrijdag 28 september;1080.0;470.0;610.0;43.7
3927;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Walcheren (WG);2008, vrijdag 26 september;1040.0;370.0;670.0;35.8
3928;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Zeeuwsch-Vlaanderen (WG);2005, vrijdag 30 september;820.0;400.0;420.0;48.7
3929;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Zeeuwsch-Vlaanderen (WG);2006, vrijdag 29 september;850.0;340.0;510.0;39.6
3930;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Zeeuwsch-Vlaanderen (WG);2007, vrijdag 28 september;760.0;290.0;470.0;38.5
3931;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Zeeuwsch-Vlaanderen (WG);2008, vrijdag 26 september;890.0;340.0;550.0;38.3
3932;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;West-Brabant (WG);2005, vrijdag 30 september;4700.0;2150.0;2540.0;45.8
3933;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;West-Brabant (WG);2006, vrijdag 29 september;4990.0;2040.0;2950.0;41.0
3934;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;West-Brabant (WG);2007, vrijdag 28 september;5060.0;2060.0;3000.0;40.6
3935;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;West-Brabant (WG);2008, vrijdag 26 september;6060.0;2490.0;3560.0;41.2
3936;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Midden-Brabant (WG);2005, vrijdag 30 september;2580.0;1390.0;1190.0;53.8
3937;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Midden-Brabant (WG);2006, vrijdag 29 september;3100.0;1450.0;1640.0;46.9
3938;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Midden-Brabant (WG);2007, vrijdag 28 september;3210.0;1450.0;1760.0;45.2
3939;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Midden-Brabant (WG);2008, vrijdag 26 september;3380.0;1450.0;1930.0;43.0
3940;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Noodoost-Brabant (WG);2005, vrijdag 30 september;4570.0;2220.0;2350.0;48.6
3941;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Noodoost-Brabant (WG);2006, vrijdag 29 september;4860.0;2080.0;2790.0;42.7
3942;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Noodoost-Brabant (WG);2007, vrijdag 28 september;5380.0;2330.0;3050.0;43.3
3943;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Noodoost-Brabant (WG);2008, vrijdag 26 september;5100.0;1870.0;3230.0;36.7
3944;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Zuidoost-Brabant (WG);2005, vrijdag 30 september;5290.0;2350.0;2950.0;44.3
3945;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Zuidoost-Brabant (WG);2006, vrijdag 29 september;5400.0;2110.0;3290.0;39.1
3946;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Zuidoost-Brabant (WG);2007, vrijdag 28 september;5380.0;2020.0;3360.0;37.5
3947;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Zuidoost-Brabant (WG);2008, vrijdag 26 september;5580.0;2070.0;3500.0;37.2
3948;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Noord-Limburg (WG);2005, vrijdag 30 september;2020.0;910.0;1110.0;44.9
3949;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Noord-Limburg (WG);2006, vrijdag 29 september;1980.0;740.0;1240.0;37.3
3950;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Noord-Limburg (WG);2007, vrijdag 28 september;2070.0;720.0;1350.0;34.6
3951;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Noord-Limburg (WG);2008, vrijdag 26 september;2210.0;750.0;1460.0;34.0
3952;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Midden-Limburg (WG);2005, vrijdag 30 september;1590.0;860.0;730.0;54.2
3953;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Midden-Limburg (WG);2006, vrijdag 29 september;1560.0;630.0;940.0;40.2
3954;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Midden-Limburg (WG);2007, vrijdag 28 september;1560.0;570.0;990.0;36.5
3955;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Midden-Limburg (WG);2008, vrijdag 26 september;2120.0;1030.0;1090.0;48.4
3956;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Westelijke Mijnstreek (WG);2005, vrijdag 30 september;1040.0;560.0;480.0;54.0
3957;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Westelijke Mijnstreek (WG);2006, vrijdag 29 september;1040.0;490.0;560.0;46.5
3958;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Westelijke Mijnstreek (WG);2007, vrijdag 28 september;1030.0;450.0;580.0;44.0
3959;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Westelijke Mijnstreek (WG);2008, vrijdag 26 september;1150.0;480.0;670.0;41.6
3960;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Oostelijk Zuid-Limburg (WG);2005, vrijdag 30 september;1850.0;980.0;880.0;52.7
3961;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Oostelijk Zuid-Limburg (WG);2006, vrijdag 29 september;2020.0;1060.0;960.0;52.6
3962;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Oostelijk Zuid-Limburg (WG);2007, vrijdag 28 september;2240.0;1060.0;1180.0;47.3
3963;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Oostelijk Zuid-Limburg (WG);2008, vrijdag 26 september;2350.0;1110.0;1250.0;47.0
3964;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Maastricht en Mergelland (WG);2005, vrijdag 30 september;1210.0;660.0;550.0;54.3
3965;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Maastricht en Mergelland (WG);2006, vrijdag 29 september;1250.0;590.0;660.0;47.2
3966;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Maastricht en Mergelland (WG);2007, vrijdag 28 september;1210.0;530.0;680.0;43.6
3967;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Maastricht en Mergelland (WG);2008, vrijdag 26 september;1430.0;670.0;760.0;46.7
3968;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);<= 17 jaar;Nederland;2005, vrijdag 30 september;5820.0;5270.0;550.0;90.6
3969;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);<= 17 jaar;Nederland;2006, vrijdag 29 september;5950.0;5260.0;690.0;88.4
3970;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);<= 17 jaar;Nederland;2007, vrijdag 28 september;5500.0;4810.0;690.0;87.5
3971;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);<= 17 jaar;Nederland;2008, vrijdag 26 september;4040.0;3310.0;730.0;81.9
3972;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);<= 17 jaar;Vier grote gemeenten (G4);2005, vrijdag 30 september;680.0;640.0;40.0;94.7
3973;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);<= 17 jaar;Vier grote gemeenten (G4);2006, vrijdag 29 september;720.0;680.0;40.0;94.5
3974;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);<= 17 jaar;Vier grote gemeenten (G4);2007, vrijdag 28 september;740.0;690.0;40.0;94.3
3975;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);<= 17 jaar;Vier grote gemeenten (G4);2008, vrijdag 26 september;560.0;510.0;50.0;91.1
3976;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);<= 17 jaar;Gemeenten >= 100 000 inwoners (excl. G4);2005, vrijdag 30 september;1130.0;1070.0;60.0;94.5
3977;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);<= 17 jaar;Gemeenten >= 100 000 inwoners (excl. G4);2006, vrijdag 29 september;1180.0;1090.0;90.0;92.5
3978;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);<= 17 jaar;Gemeenten >= 100 000 inwoners (excl. G4);2007, vrijdag 28 september;1100.0;1000.0;100.0;90.9
3979;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);<= 17 jaar;Gemeenten >= 100 000 inwoners (excl. G4);2008, vrijdag 26 september;800.0;680.0;110.0;85.8
3980;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);<= 17 jaar;Gemeenten < 100 000 inwoners;2005, vrijdag 30 september;4010.0;3560.0;450.0;88.8
3981;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);<= 17 jaar;Gemeenten < 100 000 inwoners;2006, vrijdag 29 september;4050.0;3480.0;560.0;86.1
