ID;Geslacht;Leeftijd;BurgerlijkeStaat;Perioden;OverledenenLeeftijdBijOverlijden_1;OverledenenLeeftijdOp31December_2
8368;Totaal mannen en vrouwen;20 dagen;Verweduwd;1956;;
8369;Totaal mannen en vrouwen;20 dagen;Verweduwd;1957;;
8370;Totaal mannen en vrouwen;20 dagen;Verweduwd;1958;;
8371;Totaal mannen en vrouwen;20 dagen;Verweduwd;1959;;
8372;Totaal mannen en vrouwen;20 dagen;Verweduwd;1960;;
8373;Totaal mannen en vrouwen;20 dagen;Verweduwd;1961;;
8374;Totaal mannen en vrouwen;20 dagen;Verweduwd;1962;;
8375;Totaal mannen en vrouwen;20 dagen;Verweduwd;1963;;
8376;Totaal mannen en vrouwen;20 dagen;Verweduwd;1964;;
8377;Totaal mannen en vrouwen;20 dagen;Verweduwd;1965;;
8378;Totaal mannen en vrouwen;20 dagen;Verweduwd;1966;;
8379;Totaal mannen en vrouwen;20 dagen;Verweduwd;1967;;
8380;Totaal mannen en vrouwen;20 dagen;Verweduwd;1968;;
8381;Totaal mannen en vrouwen;20 dagen;Verweduwd;1969;;
8382;Totaal mannen en vrouwen;20 dagen;Verweduwd;1970;;
8383;Totaal mannen en vrouwen;20 dagen;Verweduwd;1971;;
8384;Totaal mannen en vrouwen;20 dagen;Verweduwd;1972;;
8385;Totaal mannen en vrouwen;20 dagen;Verweduwd;1973;;
8386;Totaal mannen en vrouwen;20 dagen;Verweduwd;1974;;
8387;Totaal mannen en vrouwen;20 dagen;Verweduwd;1975;;
8388;Totaal mannen en vrouwen;20 dagen;Verweduwd;1976;;
8389;Totaal mannen en vrouwen;20 dagen;Verweduwd;1977;;
8390;Totaal mannen en vrouwen;20 dagen;Verweduwd;1978;;
8391;Totaal mannen en vrouwen;20 dagen;Verweduwd;1979;;
8392;Totaal mannen en vrouwen;20 dagen;Verweduwd;1980;;
8393;Totaal mannen en vrouwen;20 dagen;Verweduwd;1981;;
8394;Totaal mannen en vrouwen;20 dagen;Verweduwd;1982;;
8395;Totaal mannen en vrouwen;20 dagen;Verweduwd;1983;;
8396;Totaal mannen en vrouwen;20 dagen;Verweduwd;1984;;
8397;Totaal mannen en vrouwen;20 dagen;Verweduwd;1985;;
8398;Totaal mannen en vrouwen;20 dagen;Verweduwd;1986;;
8399;Totaal mannen en vrouwen;20 dagen;Verweduwd;1987;;
8400;Totaal mannen en vrouwen;20 dagen;Verweduwd;1988;;
8401;Totaal mannen en vrouwen;20 dagen;Verweduwd;1989;;
8402;Totaal mannen en vrouwen;20 dagen;Verweduwd;1990;;
8403;Totaal mannen en vrouwen;20 dagen;Verweduwd;1991;;
8404;Totaal mannen en vrouwen;20 dagen;Verweduwd;1992;;
8405;Totaal mannen en vrouwen;20 dagen;Verweduwd;1993;;
8406;Totaal mannen en vrouwen;20 dagen;Verweduwd;1994;;
8407;Totaal mannen en vrouwen;20 dagen;Verweduwd;1995;;
8408;Totaal mannen en vrouwen;20 dagen;Verweduwd;1996;;
8409;Totaal mannen en vrouwen;20 dagen;Verweduwd;1997;;
8410;Totaal mannen en vrouwen;20 dagen;Verweduwd;1998;;
8411;Totaal mannen en vrouwen;20 dagen;Verweduwd;1999;;
8412;Totaal mannen en vrouwen;20 dagen;Verweduwd;2000;;
8413;Totaal mannen en vrouwen;20 dagen;Verweduwd;2001;;
8414;Totaal mannen en vrouwen;20 dagen;Verweduwd;2002;;
8415;Totaal mannen en vrouwen;20 dagen;Verweduwd;2003;;
8416;Totaal mannen en vrouwen;20 dagen;Verweduwd;2004;;
8417;Totaal mannen en vrouwen;20 dagen;Verweduwd;2005;;
8418;Totaal mannen en vrouwen;20 dagen;Verweduwd;2006;;
8419;Totaal mannen en vrouwen;20 dagen;Verweduwd;2007;;
8420;Totaal mannen en vrouwen;20 dagen;Verweduwd;2008;;
8421;Totaal mannen en vrouwen;20 dagen;Verweduwd;2009;;
8422;Totaal mannen en vrouwen;20 dagen;Verweduwd;2010;;
8423;Totaal mannen en vrouwen;20 dagen;Verweduwd;2011;;
8424;Totaal mannen en vrouwen;20 dagen;Verweduwd;2012;;
8425;Totaal mannen en vrouwen;20 dagen;Verweduwd;2013;;
8426;Totaal mannen en vrouwen;20 dagen;Verweduwd;2014;;
8427;Totaal mannen en vrouwen;20 dagen;Verweduwd;2015;;
8428;Totaal mannen en vrouwen;20 dagen;Verweduwd;2016;;
8429;Totaal mannen en vrouwen;20 dagen;Verweduwd;2017;;
8430;Totaal mannen en vrouwen;20 dagen;Verweduwd;2018;;
8431;Totaal mannen en vrouwen;20 dagen;Verweduwd;2019;;
8432;Totaal mannen en vrouwen;20 dagen;Verweduwd;2020;;
8433;Totaal mannen en vrouwen;20 dagen;Verweduwd;2021;;
8434;Totaal mannen en vrouwen;20 dagen;Verweduwd;2022;;
8435;Totaal mannen en vrouwen;20 dagen;Verweduwd;2023;;
8436;Totaal mannen en vrouwen;20 dagen;Gescheiden;1950;;
8437;Totaal mannen en vrouwen;20 dagen;Gescheiden;1951;;
8438;Totaal mannen en vrouwen;20 dagen;Gescheiden;1952;;
8439;Totaal mannen en vrouwen;20 dagen;Gescheiden;1953;;
8440;Totaal mannen en vrouwen;20 dagen;Gescheiden;1954;;
8441;Totaal mannen en vrouwen;20 dagen;Gescheiden;1955;;
8442;Totaal mannen en vrouwen;20 dagen;Gescheiden;1956;;
8443;Totaal mannen en vrouwen;20 dagen;Gescheiden;1957;;
8444;Totaal mannen en vrouwen;20 dagen;Gescheiden;1958;;
8445;Totaal mannen en vrouwen;20 dagen;Gescheiden;1959;;
8446;Totaal mannen en vrouwen;20 dagen;Gescheiden;1960;;
8447;Totaal mannen en vrouwen;20 dagen;Gescheiden;1961;;
8448;Totaal mannen en vrouwen;20 dagen;Gescheiden;1962;;
8449;Totaal mannen en vrouwen;20 dagen;Gescheiden;1963;;
8450;Totaal mannen en vrouwen;20 dagen;Gescheiden;1964;;
8451;Totaal mannen en vrouwen;20 dagen;Gescheiden;1965;;
8452;Totaal mannen en vrouwen;20 dagen;Gescheiden;1966;;
8453;Totaal mannen en vrouwen;20 dagen;Gescheiden;1967;;
8454;Totaal mannen en vrouwen;20 dagen;Gescheiden;1968;;
8455;Totaal mannen en vrouwen;20 dagen;Gescheiden;1969;;
8456;Totaal mannen en vrouwen;20 dagen;Gescheiden;1970;;
8457;Totaal mannen en vrouwen;20 dagen;Gescheiden;1971;;
8458;Totaal mannen en vrouwen;20 dagen;Gescheiden;1972;;
8459;Totaal mannen en vrouwen;20 dagen;Gescheiden;1973;;
8460;Totaal mannen en vrouwen;20 dagen;Gescheiden;1974;;
8461;Totaal mannen en vrouwen;20 dagen;Gescheiden;1975;;
8462;Totaal mannen en vrouwen;20 dagen;Gescheiden;1976;;
8463;Totaal mannen en vrouwen;20 dagen;Gescheiden;1977;;
8464;Totaal mannen en vrouwen;20 dagen;Gescheiden;1978;;
8465;Totaal mannen en vrouwen;20 dagen;Gescheiden;1979;;
8466;Totaal mannen en vrouwen;20 dagen;Gescheiden;1980;;
8467;Totaal mannen en vrouwen;20 dagen;Gescheiden;1981;;
8468;Totaal mannen en vrouwen;20 dagen;Gescheiden;1982;;
8469;Totaal mannen en vrouwen;20 dagen;Gescheiden;1983;;
8470;Totaal mannen en vrouwen;20 dagen;Gescheiden;1984;;
8471;Totaal mannen en vrouwen;20 dagen;Gescheiden;1985;;
8472;Totaal mannen en vrouwen;20 dagen;Gescheiden;1986;;
8473;Totaal mannen en vrouwen;20 dagen;Gescheiden;1987;;
8474;Totaal mannen en vrouwen;20 dagen;Gescheiden;1988;;
8475;Totaal mannen en vrouwen;20 dagen;Gescheiden;1989;;
8476;Totaal mannen en vrouwen;20 dagen;Gescheiden;1990;;
8477;Totaal mannen en vrouwen;20 dagen;Gescheiden;1991;;
8478;Totaal mannen en vrouwen;20 dagen;Gescheiden;1992;;
8479;Totaal mannen en vrouwen;20 dagen;Gescheiden;1993;;
8480;Totaal mannen en vrouwen;20 dagen;Gescheiden;1994;;
8481;Totaal mannen en vrouwen;20 dagen;Gescheiden;1995;;
8482;Totaal mannen en vrouwen;20 dagen;Gescheiden;1996;;
8483;Totaal mannen en vrouwen;20 dagen;Gescheiden;1997;;
8484;Totaal mannen en vrouwen;20 dagen;Gescheiden;1998;;
8485;Totaal mannen en vrouwen;20 dagen;Gescheiden;1999;;
8486;Totaal mannen en vrouwen;20 dagen;Gescheiden;2000;;
8487;Totaal mannen en vrouwen;20 dagen;Gescheiden;2001;;
8488;Totaal mannen en vrouwen;20 dagen;Gescheiden;2002;;
8489;Totaal mannen en vrouwen;20 dagen;Gescheiden;2003;;
8490;Totaal mannen en vrouwen;20 dagen;Gescheiden;2004;;
8491;Totaal mannen en vrouwen;20 dagen;Gescheiden;2005;;
8492;Totaal mannen en vrouwen;20 dagen;Gescheiden;2006;;
8493;Totaal mannen en vrouwen;20 dagen;Gescheiden;2007;;
8494;Totaal mannen en vrouwen;20 dagen;Gescheiden;2008;;
8495;Totaal mannen en vrouwen;20 dagen;Gescheiden;2009;;
8496;Totaal mannen en vrouwen;20 dagen;Gescheiden;2010;;
8497;Totaal mannen en vrouwen;20 dagen;Gescheiden;2011;;
8498;Totaal mannen en vrouwen;20 dagen;Gescheiden;2012;;
8499;Totaal mannen en vrouwen;20 dagen;Gescheiden;2013;;
8500;Totaal mannen en vrouwen;20 dagen;Gescheiden;2014;;
8501;Totaal mannen en vrouwen;20 dagen;Gescheiden;2015;;
8502;Totaal mannen en vrouwen;20 dagen;Gescheiden;2016;;
8503;Totaal mannen en vrouwen;20 dagen;Gescheiden;2017;;
8504;Totaal mannen en vrouwen;20 dagen;Gescheiden;2018;;
8505;Totaal mannen en vrouwen;20 dagen;Gescheiden;2019;;
8506;Totaal mannen en vrouwen;20 dagen;Gescheiden;2020;;
8507;Totaal mannen en vrouwen;20 dagen;Gescheiden;2021;;
8508;Totaal mannen en vrouwen;20 dagen;Gescheiden;2022;;
8509;Totaal mannen en vrouwen;20 dagen;Gescheiden;2023;;
8510;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;1950;;
8511;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;1951;;
8512;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;1952;;
8513;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;1953;;
8514;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;1954;;
8515;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;1955;;
8516;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;1956;;
8517;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;1957;;
8518;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;1958;;
8519;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;1959;;
8520;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;1960;;
8521;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;1961;;
8522;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;1962;;
8523;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;1963;;
8524;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;1964;;
8525;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;1965;;
8526;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;1966;;
8527;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;1967;;
8528;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;1968;;
8529;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;1969;;
8530;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;1970;;
8531;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;1971;;
8532;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;1972;;
8533;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;1973;;
8534;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;1974;;
8535;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;1975;;
8536;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;1976;;
8537;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;1977;;
8538;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;1978;;
8539;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;1979;;
8540;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;1980;;
8541;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;1981;;
8542;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;1982;;
8543;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;1983;;
8544;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;1984;;
8545;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;1985;;
8546;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;1986;;
8547;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;1987;;
8548;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;1988;;
8549;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;1989;;
8550;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;1990;;
8551;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;1991;;
8552;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;1992;;
8553;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;1993;;
8554;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;1994;;
8555;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;1995;5.0;
8556;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;1996;2.0;
8557;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;1997;9.0;
8558;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;1998;1.0;
8559;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;1999;4.0;
8560;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;2000;4.0;
8561;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;2001;5.0;
8562;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;2002;3.0;
8563;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;2003;4.0;
8564;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;2004;7.0;
8565;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;2005;1.0;
8566;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;2006;8.0;
8567;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;2007;4.0;
8568;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;2008;1.0;
8569;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;2009;3.0;
8570;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;2010;8.0;
8571;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;2011;5.0;
8572;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;2012;4.0;
8573;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;2013;3.0;
8574;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;2014;4.0;
8575;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;2015;5.0;
8576;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;2016;0.0;
8577;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;2017;4.0;
8578;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;2018;4.0;
8579;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;2019;2.0;
8580;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;2020;2.0;
8581;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;2021;1.0;
8582;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;2022;4.0;
8583;Totaal mannen en vrouwen;21 dagen;Totaal burgerlijke staat;2023;5.0;
8584;Totaal mannen en vrouwen;21 dagen;Ongehuwd;1950;;
8585;Totaal mannen en vrouwen;21 dagen;Ongehuwd;1951;;
8586;Totaal mannen en vrouwen;21 dagen;Ongehuwd;1952;;
8587;Totaal mannen en vrouwen;21 dagen;Ongehuwd;1953;;
8588;Totaal mannen en vrouwen;21 dagen;Ongehuwd;1954;;
8589;Totaal mannen en vrouwen;21 dagen;Ongehuwd;1955;;
8590;Totaal mannen en vrouwen;21 dagen;Ongehuwd;1956;;
8591;Totaal mannen en vrouwen;21 dagen;Ongehuwd;1957;;
8592;Totaal mannen en vrouwen;21 dagen;Ongehuwd;1958;;
8593;Totaal mannen en vrouwen;21 dagen;Ongehuwd;1959;;
8594;Totaal mannen en vrouwen;21 dagen;Ongehuwd;1960;;
8595;Totaal mannen en vrouwen;21 dagen;Ongehuwd;1961;;
8596;Totaal mannen en vrouwen;21 dagen;Ongehuwd;1962;;
8597;Totaal mannen en vrouwen;21 dagen;Ongehuwd;1963;;
8598;Totaal mannen en vrouwen;21 dagen;Ongehuwd;1964;;
8599;Totaal mannen en vrouwen;21 dagen;Ongehuwd;1965;;
8600;Totaal mannen en vrouwen;21 dagen;Ongehuwd;1966;;
8601;Totaal mannen en vrouwen;21 dagen;Ongehuwd;1967;;
8602;Totaal mannen en vrouwen;21 dagen;Ongehuwd;1968;;
8603;Totaal mannen en vrouwen;21 dagen;Ongehuwd;1969;;
8604;Totaal mannen en vrouwen;21 dagen;Ongehuwd;1970;;
8605;Totaal mannen en vrouwen;21 dagen;Ongehuwd;1971;;
8606;Totaal mannen en vrouwen;21 dagen;Ongehuwd;1972;;
8607;Totaal mannen en vrouwen;21 dagen;Ongehuwd;1973;;
8608;Totaal mannen en vrouwen;21 dagen;Ongehuwd;1974;;
8609;Totaal mannen en vrouwen;21 dagen;Ongehuwd;1975;;
8610;Totaal mannen en vrouwen;21 dagen;Ongehuwd;1976;;
8611;Totaal mannen en vrouwen;21 dagen;Ongehuwd;1977;;
8612;Totaal mannen en vrouwen;21 dagen;Ongehuwd;1978;;
8613;Totaal mannen en vrouwen;21 dagen;Ongehuwd;1979;;
8614;Totaal mannen en vrouwen;21 dagen;Ongehuwd;1980;;
8615;Totaal mannen en vrouwen;21 dagen;Ongehuwd;1981;;
8616;Totaal mannen en vrouwen;21 dagen;Ongehuwd;1982;;
8617;Totaal mannen en vrouwen;21 dagen;Ongehuwd;1983;;
8618;Totaal mannen en vrouwen;21 dagen;Ongehuwd;1984;;
8619;Totaal mannen en vrouwen;21 dagen;Ongehuwd;1985;;
8620;Totaal mannen en vrouwen;21 dagen;Ongehuwd;1986;;
8621;Totaal mannen en vrouwen;21 dagen;Ongehuwd;1987;;
8622;Totaal mannen en vrouwen;21 dagen;Ongehuwd;1988;;
8623;Totaal mannen en vrouwen;21 dagen;Ongehuwd;1989;;
8624;Totaal mannen en vrouwen;21 dagen;Ongehuwd;1990;;
8625;Totaal mannen en vrouwen;21 dagen;Ongehuwd;1991;;
8626;Totaal mannen en vrouwen;21 dagen;Ongehuwd;1992;;
8627;Totaal mannen en vrouwen;21 dagen;Ongehuwd;1993;;
8628;Totaal mannen en vrouwen;21 dagen;Ongehuwd;1994;;
8629;Totaal mannen en vrouwen;21 dagen;Ongehuwd;1995;5.0;
8630;Totaal mannen en vrouwen;21 dagen;Ongehuwd;1996;2.0;
8631;Totaal mannen en vrouwen;21 dagen;Ongehuwd;1997;9.0;
8632;Totaal mannen en vrouwen;21 dagen;Ongehuwd;1998;1.0;
8633;Totaal mannen en vrouwen;21 dagen;Ongehuwd;1999;4.0;
8634;Totaal mannen en vrouwen;21 dagen;Ongehuwd;2000;4.0;
8635;Totaal mannen en vrouwen;21 dagen;Ongehuwd;2001;5.0;
8636;Totaal mannen en vrouwen;21 dagen;Ongehuwd;2002;3.0;
8637;Totaal mannen en vrouwen;21 dagen;Ongehuwd;2003;4.0;
8638;Totaal mannen en vrouwen;21 dagen;Ongehuwd;2004;7.0;
8639;Totaal mannen en vrouwen;21 dagen;Ongehuwd;2005;1.0;
8640;Totaal mannen en vrouwen;21 dagen;Ongehuwd;2006;8.0;
8641;Totaal mannen en vrouwen;21 dagen;Ongehuwd;2007;4.0;
8642;Totaal mannen en vrouwen;21 dagen;Ongehuwd;2008;1.0;
8643;Totaal mannen en vrouwen;21 dagen;Ongehuwd;2009;3.0;
8644;Totaal mannen en vrouwen;21 dagen;Ongehuwd;2010;8.0;
8645;Totaal mannen en vrouwen;21 dagen;Ongehuwd;2011;5.0;
8646;Totaal mannen en vrouwen;21 dagen;Ongehuwd;2012;4.0;
8647;Totaal mannen en vrouwen;21 dagen;Ongehuwd;2013;3.0;
8648;Totaal mannen en vrouwen;21 dagen;Ongehuwd;2014;4.0;
8649;Totaal mannen en vrouwen;21 dagen;Ongehuwd;2015;5.0;
8650;Totaal mannen en vrouwen;21 dagen;Ongehuwd;2016;0.0;
8651;Totaal mannen en vrouwen;21 dagen;Ongehuwd;2017;4.0;
8652;Totaal mannen en vrouwen;21 dagen;Ongehuwd;2018;4.0;
8653;Totaal mannen en vrouwen;21 dagen;Ongehuwd;2019;2.0;
8654;Totaal mannen en vrouwen;21 dagen;Ongehuwd;2020;2.0;
8655;Totaal mannen en vrouwen;21 dagen;Ongehuwd;2021;1.0;
8656;Totaal mannen en vrouwen;21 dagen;Ongehuwd;2022;4.0;
8657;Totaal mannen en vrouwen;21 dagen;Ongehuwd;2023;5.0;
8658;Totaal mannen en vrouwen;21 dagen;Gehuwd;1950;;
8659;Totaal mannen en vrouwen;21 dagen;Gehuwd;1951;;
8660;Totaal mannen en vrouwen;21 dagen;Gehuwd;1952;;
8661;Totaal mannen en vrouwen;21 dagen;Gehuwd;1953;;
8662;Totaal mannen en vrouwen;21 dagen;Gehuwd;1954;;
8663;Totaal mannen en vrouwen;21 dagen;Gehuwd;1955;;
8664;Totaal mannen en vrouwen;21 dagen;Gehuwd;1956;;
8665;Totaal mannen en vrouwen;21 dagen;Gehuwd;1957;;
8666;Totaal mannen en vrouwen;21 dagen;Gehuwd;1958;;
8667;Totaal mannen en vrouwen;21 dagen;Gehuwd;1959;;
8668;Totaal mannen en vrouwen;21 dagen;Gehuwd;1960;;
8669;Totaal mannen en vrouwen;21 dagen;Gehuwd;1961;;
8670;Totaal mannen en vrouwen;21 dagen;Gehuwd;1962;;
8671;Totaal mannen en vrouwen;21 dagen;Gehuwd;1963;;
8672;Totaal mannen en vrouwen;21 dagen;Gehuwd;1964;;
8673;Totaal mannen en vrouwen;21 dagen;Gehuwd;1965;;
8674;Totaal mannen en vrouwen;21 dagen;Gehuwd;1966;;
8675;Totaal mannen en vrouwen;21 dagen;Gehuwd;1967;;
8676;Totaal mannen en vrouwen;21 dagen;Gehuwd;1968;;
8677;Totaal mannen en vrouwen;21 dagen;Gehuwd;1969;;
8678;Totaal mannen en vrouwen;21 dagen;Gehuwd;1970;;
8679;Totaal mannen en vrouwen;21 dagen;Gehuwd;1971;;
8680;Totaal mannen en vrouwen;21 dagen;Gehuwd;1972;;
8681;Totaal mannen en vrouwen;21 dagen;Gehuwd;1973;;
8682;Totaal mannen en vrouwen;21 dagen;Gehuwd;1974;;
8683;Totaal mannen en vrouwen;21 dagen;Gehuwd;1975;;
8684;Totaal mannen en vrouwen;21 dagen;Gehuwd;1976;;
8685;Totaal mannen en vrouwen;21 dagen;Gehuwd;1977;;
8686;Totaal mannen en vrouwen;21 dagen;Gehuwd;1978;;
8687;Totaal mannen en vrouwen;21 dagen;Gehuwd;1979;;
8688;Totaal mannen en vrouwen;21 dagen;Gehuwd;1980;;
8689;Totaal mannen en vrouwen;21 dagen;Gehuwd;1981;;
8690;Totaal mannen en vrouwen;21 dagen;Gehuwd;1982;;
8691;Totaal mannen en vrouwen;21 dagen;Gehuwd;1983;;
8692;Totaal mannen en vrouwen;21 dagen;Gehuwd;1984;;
8693;Totaal mannen en vrouwen;21 dagen;Gehuwd;1985;;
8694;Totaal mannen en vrouwen;21 dagen;Gehuwd;1986;;
8695;Totaal mannen en vrouwen;21 dagen;Gehuwd;1987;;
8696;Totaal mannen en vrouwen;21 dagen;Gehuwd;1988;;
8697;Totaal mannen en vrouwen;21 dagen;Gehuwd;1989;;
8698;Totaal mannen en vrouwen;21 dagen;Gehuwd;1990;;
8699;Totaal mannen en vrouwen;21 dagen;Gehuwd;1991;;
8700;Totaal mannen en vrouwen;21 dagen;Gehuwd;1992;;
8701;Totaal mannen en vrouwen;21 dagen;Gehuwd;1993;;
8702;Totaal mannen en vrouwen;21 dagen;Gehuwd;1994;;
8703;Totaal mannen en vrouwen;21 dagen;Gehuwd;1995;;
8704;Totaal mannen en vrouwen;21 dagen;Gehuwd;1996;;
8705;Totaal mannen en vrouwen;21 dagen;Gehuwd;1997;;
8706;Totaal mannen en vrouwen;21 dagen;Gehuwd;1998;;
8707;Totaal mannen en vrouwen;21 dagen;Gehuwd;1999;;
8708;Totaal mannen en vrouwen;21 dagen;Gehuwd;2000;;
8709;Totaal mannen en vrouwen;21 dagen;Gehuwd;2001;;
8710;Totaal mannen en vrouwen;21 dagen;Gehuwd;2002;;
8711;Totaal mannen en vrouwen;21 dagen;Gehuwd;2003;;
8712;Totaal mannen en vrouwen;21 dagen;Gehuwd;2004;;
8713;Totaal mannen en vrouwen;21 dagen;Gehuwd;2005;;
8714;Totaal mannen en vrouwen;21 dagen;Gehuwd;2006;;
8715;Totaal mannen en vrouwen;21 dagen;Gehuwd;2007;;
8716;Totaal mannen en vrouwen;21 dagen;Gehuwd;2008;;
8717;Totaal mannen en vrouwen;21 dagen;Gehuwd;2009;;
8718;Totaal mannen en vrouwen;21 dagen;Gehuwd;2010;;
8719;Totaal mannen en vrouwen;21 dagen;Gehuwd;2011;;
8720;Totaal mannen en vrouwen;21 dagen;Gehuwd;2012;;
8721;Totaal mannen en vrouwen;21 dagen;Gehuwd;2013;;
8722;Totaal mannen en vrouwen;21 dagen;Gehuwd;2014;;
8723;Totaal mannen en vrouwen;21 dagen;Gehuwd;2015;;
8724;Totaal mannen en vrouwen;21 dagen;Gehuwd;2016;;
8725;Totaal mannen en vrouwen;21 dagen;Gehuwd;2017;;
8726;Totaal mannen en vrouwen;21 dagen;Gehuwd;2018;;
8727;Totaal mannen en vrouwen;21 dagen;Gehuwd;2019;;
8728;Totaal mannen en vrouwen;21 dagen;Gehuwd;2020;;
8729;Totaal mannen en vrouwen;21 dagen;Gehuwd;2021;;
8730;Totaal mannen en vrouwen;21 dagen;Gehuwd;2022;;
8731;Totaal mannen en vrouwen;21 dagen;Gehuwd;2023;;
8732;Totaal mannen en vrouwen;21 dagen;Verweduwd;1950;;
8733;Totaal mannen en vrouwen;21 dagen;Verweduwd;1951;;
8734;Totaal mannen en vrouwen;21 dagen;Verweduwd;1952;;
8735;Totaal mannen en vrouwen;21 dagen;Verweduwd;1953;;
8736;Totaal mannen en vrouwen;21 dagen;Verweduwd;1954;;
8737;Totaal mannen en vrouwen;21 dagen;Verweduwd;1955;;
8738;Totaal mannen en vrouwen;21 dagen;Verweduwd;1956;;
8739;Totaal mannen en vrouwen;21 dagen;Verweduwd;1957;;
8740;Totaal mannen en vrouwen;21 dagen;Verweduwd;1958;;
8741;Totaal mannen en vrouwen;21 dagen;Verweduwd;1959;;
8742;Totaal mannen en vrouwen;21 dagen;Verweduwd;1960;;
8743;Totaal mannen en vrouwen;21 dagen;Verweduwd;1961;;
8744;Totaal mannen en vrouwen;21 dagen;Verweduwd;1962;;
8745;Totaal mannen en vrouwen;21 dagen;Verweduwd;1963;;
