ID;RegioS;Perioden;TotaalUitgesprokenFaillissementen_1;FaillissementenVanRechtspersonen_2;TotaalNatuurlijkePersonen_3;ZonderEenmanszaak_4;MetEenmanszaak_5
393;Noord-Nederland (LD);1994 december;36.0;9.0;27.0;9.0;18.0
394;Noord-Nederland (LD);1994 4e kwartaal;153.0;47.0;106.0;45.0;61.0
395;Noord-Nederland (LD);1994;599.0;208.0;391.0;151.0;240.0
396;Noord-Nederland (LD);1995 januari;53.0;17.0;36.0;15.0;21.0
397;Noord-Nederland (LD);1995 februari;46.0;16.0;30.0;11.0;19.0
398;Noord-Nederland (LD);1995 maart;46.0;12.0;34.0;10.0;24.0
399;Noord-Nederland (LD);1995 1e kwartaal;145.0;45.0;100.0;36.0;64.0
400;Noord-Nederland (LD);1995 april;43.0;7.0;36.0;13.0;23.0
401;Noord-Nederland (LD);1995 mei;41.0;11.0;30.0;8.0;22.0
402;Noord-Nederland (LD);1995 juni;47.0;17.0;30.0;8.0;22.0
403;Noord-Nederland (LD);1995 2e kwartaal;131.0;35.0;96.0;29.0;67.0
404;Noord-Nederland (LD);1995 juli;51.0;14.0;37.0;16.0;21.0
405;Noord-Nederland (LD);1995 augustus;53.0;15.0;38.0;14.0;24.0
406;Noord-Nederland (LD);1995 september;52.0;20.0;32.0;16.0;16.0
407;Noord-Nederland (LD);1995 3e kwartaal;156.0;49.0;107.0;46.0;61.0
408;Noord-Nederland (LD);1995 oktober;54.0;18.0;36.0;13.0;23.0
409;Noord-Nederland (LD);1995 november;53.0;19.0;34.0;11.0;23.0
410;Noord-Nederland (LD);1995 december;42.0;14.0;28.0;11.0;17.0
411;Noord-Nederland (LD);1995 4e kwartaal;149.0;51.0;98.0;35.0;63.0
412;Noord-Nederland (LD);1995;581.0;180.0;401.0;146.0;255.0
413;Noord-Nederland (LD);1996 januari;43.0;16.0;27.0;7.0;20.0
414;Noord-Nederland (LD);1996 februari;41.0;9.0;32.0;11.0;21.0
415;Noord-Nederland (LD);1996 maart;41.0;15.0;26.0;12.0;14.0
416;Noord-Nederland (LD);1996 1e kwartaal;125.0;40.0;85.0;30.0;55.0
417;Noord-Nederland (LD);1996 april;49.0;25.0;24.0;12.0;12.0
418;Noord-Nederland (LD);1996 mei;48.0;16.0;32.0;14.0;18.0
419;Noord-Nederland (LD);1996 juni;34.0;16.0;18.0;5.0;13.0
420;Noord-Nederland (LD);1996 2e kwartaal;131.0;57.0;74.0;31.0;43.0
421;Noord-Nederland (LD);1996 juli;42.0;17.0;25.0;10.0;15.0
422;Noord-Nederland (LD);1996 augustus;39.0;10.0;29.0;10.0;19.0
423;Noord-Nederland (LD);1996 september;50.0;21.0;29.0;12.0;17.0
424;Noord-Nederland (LD);1996 3e kwartaal;131.0;48.0;83.0;32.0;51.0
425;Noord-Nederland (LD);1996 oktober;57.0;20.0;37.0;11.0;26.0
426;Noord-Nederland (LD);1996 november;47.0;16.0;31.0;12.0;19.0
427;Noord-Nederland (LD);1996 december;54.0;25.0;29.0;11.0;18.0
428;Noord-Nederland (LD);1996 4e kwartaal;158.0;61.0;97.0;34.0;63.0
429;Noord-Nederland (LD);1996;545.0;206.0;339.0;127.0;212.0
430;Noord-Nederland (LD);1997 januari;50.0;11.0;39.0;14.0;25.0
431;Noord-Nederland (LD);1997 februari;50.0;13.0;37.0;18.0;19.0
432;Noord-Nederland (LD);1997 maart;44.0;14.0;30.0;12.0;18.0
433;Noord-Nederland (LD);1997 1e kwartaal;144.0;38.0;106.0;44.0;62.0
434;Noord-Nederland (LD);1997 april;50.0;19.0;31.0;14.0;17.0
435;Noord-Nederland (LD);1997 mei;43.0;14.0;29.0;8.0;21.0
436;Noord-Nederland (LD);1997 juni;40.0;10.0;30.0;13.0;17.0
437;Noord-Nederland (LD);1997 2e kwartaal;133.0;43.0;90.0;35.0;55.0
438;Noord-Nederland (LD);1997 juli;34.0;18.0;16.0;9.0;7.0
439;Noord-Nederland (LD);1997 augustus;28.0;10.0;18.0;5.0;13.0
440;Noord-Nederland (LD);1997 september;62.0;24.0;38.0;14.0;24.0
441;Noord-Nederland (LD);1997 3e kwartaal;124.0;52.0;72.0;28.0;44.0
442;Noord-Nederland (LD);1997 oktober;41.0;19.0;22.0;4.0;18.0
443;Noord-Nederland (LD);1997 november;48.0;17.0;31.0;15.0;16.0
444;Noord-Nederland (LD);1997 december;35.0;14.0;21.0;6.0;15.0
445;Noord-Nederland (LD);1997 4e kwartaal;124.0;50.0;74.0;25.0;49.0
446;Noord-Nederland (LD);1997;525.0;183.0;342.0;132.0;210.0
447;Noord-Nederland (LD);1998 januari;34.0;15.0;19.0;9.0;10.0
448;Noord-Nederland (LD);1998 februari;49.0;15.0;34.0;15.0;19.0
449;Noord-Nederland (LD);1998 maart;46.0;16.0;30.0;11.0;19.0
450;Noord-Nederland (LD);1998 1e kwartaal;129.0;46.0;83.0;35.0;48.0
451;Noord-Nederland (LD);1998 april;63.0;27.0;36.0;14.0;22.0
452;Noord-Nederland (LD);1998 mei;41.0;18.0;23.0;9.0;14.0
453;Noord-Nederland (LD);1998 juni;40.0;14.0;26.0;10.0;16.0
454;Noord-Nederland (LD);1998 2e kwartaal;144.0;59.0;85.0;33.0;52.0
455;Noord-Nederland (LD);1998 juli;27.0;8.0;19.0;5.0;14.0
456;Noord-Nederland (LD);1998 augustus;44.0;12.0;32.0;11.0;21.0
457;Noord-Nederland (LD);1998 september;51.0;19.0;32.0;11.0;21.0
458;Noord-Nederland (LD);1998 3e kwartaal;122.0;39.0;83.0;27.0;56.0
459;Noord-Nederland (LD);1998 oktober;24.0;8.0;16.0;4.0;12.0
460;Noord-Nederland (LD);1998 november;37.0;16.0;21.0;9.0;12.0
461;Noord-Nederland (LD);1998 december;34.0;17.0;17.0;5.0;12.0
462;Noord-Nederland (LD);1998 4e kwartaal;95.0;41.0;54.0;18.0;36.0
463;Noord-Nederland (LD);1998;490.0;185.0;305.0;113.0;192.0
464;Noord-Nederland (LD);1999 januari;34.0;12.0;22.0;11.0;11.0
465;Noord-Nederland (LD);1999 februari;43.0;20.0;23.0;11.0;12.0
466;Noord-Nederland (LD);1999 maart;38.0;13.0;25.0;7.0;18.0
467;Noord-Nederland (LD);1999 1e kwartaal;115.0;45.0;70.0;29.0;41.0
468;Noord-Nederland (LD);1999 april;35.0;16.0;19.0;5.0;14.0
469;Noord-Nederland (LD);1999 mei;25.0;14.0;11.0;6.0;5.0
470;Noord-Nederland (LD);1999 juni;35.0;23.0;12.0;5.0;7.0
471;Noord-Nederland (LD);1999 2e kwartaal;95.0;53.0;42.0;16.0;26.0
472;Noord-Nederland (LD);1999 juli;24.0;17.0;7.0;2.0;5.0
473;Noord-Nederland (LD);1999 augustus;28.0;9.0;19.0;4.0;15.0
474;Noord-Nederland (LD);1999 september;31.0;9.0;22.0;5.0;17.0
475;Noord-Nederland (LD);1999 3e kwartaal;83.0;35.0;48.0;11.0;37.0
476;Noord-Nederland (LD);1999 oktober;34.0;13.0;21.0;13.0;8.0
477;Noord-Nederland (LD);1999 november;26.0;15.0;11.0;3.0;8.0
478;Noord-Nederland (LD);1999 december;27.0;11.0;16.0;8.0;8.0
479;Noord-Nederland (LD);1999 4e kwartaal;87.0;39.0;48.0;24.0;24.0
480;Noord-Nederland (LD);1999;380.0;172.0;208.0;80.0;128.0
481;Noord-Nederland (LD);2000 januari;26.0;10.0;16.0;6.0;10.0
482;Noord-Nederland (LD);2000 februari;27.0;15.0;12.0;6.0;6.0
483;Noord-Nederland (LD);2000 maart;29.0;17.0;12.0;5.0;7.0
484;Noord-Nederland (LD);2000 1e kwartaal;82.0;42.0;40.0;17.0;23.0
485;Noord-Nederland (LD);2000 april;33.0;17.0;16.0;8.0;8.0
486;Noord-Nederland (LD);2000 mei;47.0;22.0;25.0;14.0;11.0
487;Noord-Nederland (LD);2000 juni;34.0;15.0;19.0;12.0;7.0
488;Noord-Nederland (LD);2000 2e kwartaal;114.0;54.0;60.0;34.0;26.0
489;Noord-Nederland (LD);2000 juli;30.0;19.0;11.0;3.0;8.0
490;Noord-Nederland (LD);2000 augustus;49.0;17.0;32.0;13.0;19.0
491;Noord-Nederland (LD);2000 september;30.0;12.0;18.0;10.0;8.0
492;Noord-Nederland (LD);2000 3e kwartaal;109.0;48.0;61.0;26.0;35.0
493;Noord-Nederland (LD);2000 oktober;44.0;23.0;21.0;8.0;13.0
494;Noord-Nederland (LD);2000 november;55.0;42.0;13.0;8.0;5.0
495;Noord-Nederland (LD);2000 december;38.0;20.0;18.0;11.0;7.0
496;Noord-Nederland (LD);2000 4e kwartaal;137.0;85.0;52.0;27.0;25.0
497;Noord-Nederland (LD);2000;442.0;229.0;213.0;104.0;109.0
498;Noord-Nederland (LD);2001 januari;41.0;22.0;19.0;13.0;6.0
499;Noord-Nederland (LD);2001 februari;46.0;20.0;26.0;17.0;9.0
500;Noord-Nederland (LD);2001 maart;37.0;18.0;19.0;10.0;9.0
501;Noord-Nederland (LD);2001 1e kwartaal;124.0;60.0;64.0;40.0;24.0
502;Noord-Nederland (LD);2001 april;52.0;22.0;30.0;21.0;9.0
503;Noord-Nederland (LD);2001 mei;41.0;17.0;24.0;16.0;8.0
504;Noord-Nederland (LD);2001 juni;38.0;19.0;19.0;12.0;7.0
505;Noord-Nederland (LD);2001 2e kwartaal;131.0;58.0;73.0;49.0;24.0
506;Noord-Nederland (LD);2001 juli;78.0;38.0;40.0;25.0;15.0
507;Noord-Nederland (LD);2001 augustus;39.0;14.0;25.0;11.0;14.0
508;Noord-Nederland (LD);2001 september;44.0;23.0;21.0;14.0;7.0
509;Noord-Nederland (LD);2001 3e kwartaal;161.0;75.0;86.0;50.0;36.0
510;Noord-Nederland (LD);2001 oktober;63.0;32.0;31.0;20.0;11.0
511;Noord-Nederland (LD);2001 november;57.0;24.0;33.0;21.0;12.0
512;Noord-Nederland (LD);2001 december;39.0;17.0;22.0;15.0;7.0
513;Noord-Nederland (LD);2001 4e kwartaal;159.0;73.0;86.0;56.0;30.0
514;Noord-Nederland (LD);2001;575.0;266.0;309.0;195.0;114.0
515;Noord-Nederland (LD);2002 januari;50.0;25.0;25.0;17.0;8.0
516;Noord-Nederland (LD);2002 februari;45.0;19.0;26.0;11.0;15.0
517;Noord-Nederland (LD);2002 maart;42.0;24.0;18.0;8.0;10.0
518;Noord-Nederland (LD);2002 1e kwartaal;137.0;68.0;69.0;36.0;33.0
519;Noord-Nederland (LD);2002 april;35.0;15.0;20.0;12.0;8.0
520;Noord-Nederland (LD);2002 mei;59.0;35.0;24.0;13.0;11.0
521;Noord-Nederland (LD);2002 juni;51.0;30.0;21.0;10.0;11.0
522;Noord-Nederland (LD);2002 2e kwartaal;145.0;80.0;65.0;35.0;30.0
523;Noord-Nederland (LD);2002 juli;54.0;30.0;24.0;16.0;8.0
524;Noord-Nederland (LD);2002 augustus;39.0;22.0;17.0;13.0;4.0
525;Noord-Nederland (LD);2002 september;52.0;25.0;27.0;18.0;9.0
526;Noord-Nederland (LD);2002 3e kwartaal;145.0;77.0;68.0;47.0;21.0
527;Noord-Nederland (LD);2002 oktober;53.0;37.0;16.0;13.0;3.0
528;Noord-Nederland (LD);2002 november;53.0;27.0;26.0;26.0;0.0
529;Noord-Nederland (LD);2002 december;48.0;27.0;21.0;13.0;8.0
530;Noord-Nederland (LD);2002 4e kwartaal;154.0;91.0;63.0;52.0;11.0
531;Noord-Nederland (LD);2002;581.0;316.0;265.0;170.0;95.0
532;Noord-Nederland (LD);2003 januari;63.0;35.0;28.0;13.0;15.0
533;Noord-Nederland (LD);2003 februari;57.0;38.0;19.0;11.0;8.0
534;Noord-Nederland (LD);2003 maart;54.0;29.0;25.0;14.0;11.0
535;Noord-Nederland (LD);2003 1e kwartaal;174.0;102.0;72.0;38.0;34.0
536;Noord-Nederland (LD);2003 april;75.0;41.0;34.0;19.0;15.0
537;Noord-Nederland (LD);2003 mei;70.0;44.0;26.0;19.0;7.0
538;Noord-Nederland (LD);2003 juni;82.0;51.0;31.0;22.0;9.0
539;Noord-Nederland (LD);2003 2e kwartaal;227.0;136.0;91.0;60.0;31.0
540;Noord-Nederland (LD);2003 juli;70.0;39.0;31.0;22.0;9.0
541;Noord-Nederland (LD);2003 augustus;53.0;31.0;22.0;12.0;10.0
542;Noord-Nederland (LD);2003 september;121.0;73.0;48.0;34.0;14.0
543;Noord-Nederland (LD);2003 3e kwartaal;244.0;143.0;101.0;68.0;33.0
544;Noord-Nederland (LD);2003 oktober;59.0;39.0;20.0;15.0;5.0
545;Noord-Nederland (LD);2003 november;81.0;35.0;46.0;35.0;11.0
546;Noord-Nederland (LD);2003 december;90.0;48.0;42.0;31.0;11.0
547;Noord-Nederland (LD);2003 4e kwartaal;230.0;122.0;108.0;81.0;27.0
548;Noord-Nederland (LD);2003;875.0;503.0;372.0;247.0;125.0
549;Noord-Nederland (LD);2004 januari;65.0;35.0;30.0;20.0;10.0
550;Noord-Nederland (LD);2004 februari;92.0;51.0;41.0;23.0;18.0
551;Noord-Nederland (LD);2004 maart;78.0;50.0;28.0;18.0;10.0
552;Noord-Nederland (LD);2004 1e kwartaal;235.0;136.0;99.0;61.0;38.0
553;Noord-Nederland (LD);2004 april;64.0;19.0;45.0;27.0;18.0
554;Noord-Nederland (LD);2004 mei;61.0;33.0;28.0;9.0;19.0
555;Noord-Nederland (LD);2004 juni;51.0;24.0;27.0;18.0;9.0
556;Noord-Nederland (LD);2004 2e kwartaal;176.0;76.0;100.0;54.0;46.0
557;Noord-Nederland (LD);2004 juli;71.0;40.0;31.0;22.0;9.0
558;Noord-Nederland (LD);2004 augustus;64.0;37.0;27.0;16.0;11.0
559;Noord-Nederland (LD);2004 september;76.0;41.0;35.0;20.0;15.0
560;Noord-Nederland (LD);2004 3e kwartaal;211.0;118.0;93.0;58.0;35.0
561;Noord-Nederland (LD);2004 oktober;54.0;30.0;24.0;13.0;11.0
562;Noord-Nederland (LD);2004 november;79.0;40.0;39.0;24.0;15.0
563;Noord-Nederland (LD);2004 december;66.0;42.0;24.0;17.0;7.0
564;Noord-Nederland (LD);2004 4e kwartaal;199.0;112.0;87.0;54.0;33.0
565;Noord-Nederland (LD);2004;821.0;442.0;379.0;227.0;152.0
566;Noord-Nederland (LD);2005 januari;61.0;32.0;29.0;15.0;14.0
567;Noord-Nederland (LD);2005 februari;68.0;45.0;23.0;10.0;13.0
568;Noord-Nederland (LD);2005 maart;93.0;50.0;43.0;24.0;19.0
569;Noord-Nederland (LD);2005 1e kwartaal;222.0;127.0;95.0;49.0;46.0
570;Noord-Nederland (LD);2005 april;67.0;35.0;32.0;18.0;14.0
571;Noord-Nederland (LD);2005 mei;94.0;46.0;48.0;32.0;16.0
572;Noord-Nederland (LD);2005 juni;78.0;41.0;37.0;15.0;22.0
573;Noord-Nederland (LD);2005 2e kwartaal;239.0;122.0;117.0;65.0;52.0
574;Noord-Nederland (LD);2005 juli;72.0;31.0;41.0;22.0;19.0
575;Noord-Nederland (LD);2005 augustus;59.0;25.0;34.0;18.0;16.0
576;Noord-Nederland (LD);2005 september;60.0;24.0;36.0;14.0;22.0
577;Noord-Nederland (LD);2005 3e kwartaal;191.0;80.0;111.0;54.0;57.0
578;Noord-Nederland (LD);2005 oktober;57.0;28.0;29.0;11.0;18.0
579;Noord-Nederland (LD);2005 november;55.0;32.0;23.0;13.0;10.0
580;Noord-Nederland (LD);2005 december;59.0;31.0;28.0;16.0;12.0
581;Noord-Nederland (LD);2005 4e kwartaal;171.0;91.0;80.0;40.0;40.0
582;Noord-Nederland (LD);2005;823.0;420.0;403.0;208.0;195.0
583;Noord-Nederland (LD);2006 januari;49.0;25.0;24.0;13.0;11.0
584;Noord-Nederland (LD);2006 februari;62.0;32.0;30.0;19.0;11.0
585;Noord-Nederland (LD);2006 maart;72.0;37.0;35.0;21.0;14.0
586;Noord-Nederland (LD);2006 1e kwartaal;183.0;94.0;89.0;53.0;36.0
587;Noord-Nederland (LD);2006 april;53.0;23.0;30.0;15.0;15.0
588;Noord-Nederland (LD);2006 mei;69.0;28.0;41.0;26.0;15.0
589;Noord-Nederland (LD);2006 juni;53.0;31.0;22.0;10.0;12.0
590;Noord-Nederland (LD);2006 2e kwartaal;175.0;82.0;93.0;51.0;42.0
591;Noord-Nederland (LD);2006 juli;62.0;31.0;31.0;18.0;13.0
592;Noord-Nederland (LD);2006 augustus;61.0;23.0;38.0;20.0;18.0
593;Noord-Nederland (LD);2006 september;58.0;26.0;32.0;23.0;9.0
594;Noord-Nederland (LD);2006 3e kwartaal;181.0;80.0;101.0;61.0;40.0
595;Noord-Nederland (LD);2006 oktober;56.0;26.0;30.0;19.0;11.0
596;Noord-Nederland (LD);2006 november;67.0;25.0;42.0;27.0;15.0
597;Noord-Nederland (LD);2006 december;60.0;26.0;34.0;22.0;12.0
598;Noord-Nederland (LD);2006 4e kwartaal;183.0;77.0;106.0;68.0;38.0
599;Noord-Nederland (LD);2006;722.0;333.0;389.0;233.0;156.0
600;Noord-Nederland (LD);2007 januari;66.0;36.0;30.0;19.0;11.0
601;Noord-Nederland (LD);2007 februari;66.0;26.0;40.0;36.0;4.0
602;Noord-Nederland (LD);2007 maart;82.0;26.0;56.0;47.0;9.0
603;Noord-Nederland (LD);2007 1e kwartaal;214.0;88.0;126.0;102.0;24.0
604;Noord-Nederland (LD);2007 april;70.0;26.0;44.0;35.0;9.0
605;Noord-Nederland (LD);2007 mei;61.0;29.0;32.0;24.0;8.0
606;Noord-Nederland (LD);2007 juni;69.0;26.0;43.0;28.0;15.0
607;Noord-Nederland (LD);2007 2e kwartaal;200.0;81.0;119.0;87.0;32.0
608;Noord-Nederland (LD);2007 juli;54.0;25.0;29.0;24.0;5.0
609;Noord-Nederland (LD);2007 augustus;42.0;17.0;25.0;15.0;10.0
610;Noord-Nederland (LD);2007 september;42.0;21.0;21.0;13.0;8.0
611;Noord-Nederland (LD);2007 3e kwartaal;138.0;63.0;75.0;52.0;23.0
612;Noord-Nederland (LD);2007 oktober;75.0;25.0;50.0;36.0;14.0
613;Noord-Nederland (LD);2007 november;71.0;39.0;32.0;23.0;9.0
614;Noord-Nederland (LD);2007 december;49.0;14.0;35.0;29.0;6.0
615;Noord-Nederland (LD);2007 4e kwartaal;195.0;78.0;117.0;88.0;29.0
616;Noord-Nederland (LD);2007;747.0;310.0;437.0;329.0;108.0
617;Noord-Nederland (LD);2008 januari;50.0;27.0;23.0;13.0;10.0
618;Noord-Nederland (LD);2008 februari;53.0;30.0;23.0;16.0;7.0
619;Noord-Nederland (LD);2008 maart;42.0;16.0;26.0;21.0;5.0
620;Noord-Nederland (LD);2008 1e kwartaal;145.0;73.0;72.0;50.0;22.0
621;Noord-Nederland (LD);2008 april;59.0;32.0;27.0;19.0;8.0
622;Noord-Nederland (LD);2008 mei;31.0;17.0;14.0;11.0;3.0
623;Noord-Nederland (LD);2008 juni;59.0;32.0;27.0;20.0;7.0
624;Noord-Nederland (LD);2008 2e kwartaal;149.0;81.0;68.0;50.0;18.0
625;Noord-Nederland (LD);2008 juli;69.0;34.0;35.0;26.0;9.0
626;Noord-Nederland (LD);2008 augustus;40.0;24.0;16.0;13.0;3.0
627;Noord-Nederland (LD);2008 september;72.0;43.0;29.0;21.0;8.0
628;Noord-Nederland (LD);2008 3e kwartaal;181.0;101.0;80.0;60.0;20.0
629;Noord-Nederland (LD);2008 oktober;58.0;35.0;23.0;19.0;4.0
630;Noord-Nederland (LD);2008 november;54.0;32.0;22.0;18.0;4.0
631;Noord-Nederland (LD);2008 december;76.0;56.0;20.0;12.0;8.0
632;Noord-Nederland (LD);2008 4e kwartaal;188.0;123.0;65.0;49.0;16.0
633;Noord-Nederland (LD);2008;663.0;378.0;285.0;209.0;76.0
634;Noord-Nederland (LD);2009 januari;86.0;55.0;31.0;17.0;14.0
635;Noord-Nederland (LD);2009 februari;64.0;40.0;24.0;15.0;9.0
636;Noord-Nederland (LD);2009 maart;86.0;53.0;33.0;26.0;7.0
637;Noord-Nederland (LD);2009 1e kwartaal;236.0;148.0;88.0;58.0;30.0
638;Noord-Nederland (LD);2009 april;100.0;60.0;40.0;29.0;11.0
639;Noord-Nederland (LD);2009 mei;64.0;31.0;33.0;19.0;14.0
640;Noord-Nederland (LD);2009 juni;79.0;49.0;30.0;21.0;9.0
641;Noord-Nederland (LD);2009 2e kwartaal;243.0;140.0;103.0;69.0;34.0
642;Noord-Nederland (LD);2009 juli;74.0;49.0;25.0;13.0;12.0
643;Noord-Nederland (LD);2009 augustus;71.0;52.0;19.0;14.0;5.0
644;Noord-Nederland (LD);2009 september;96.0;63.0;33.0;23.0;10.0
645;Noord-Nederland (LD);2009 3e kwartaal;241.0;164.0;77.0;50.0;27.0
646;Noord-Nederland (LD);2009 oktober;75.0;52.0;23.0;13.0;10.0
647;Noord-Nederland (LD);2009 november;87.0;59.0;28.0;16.0;12.0
648;Noord-Nederland (LD);2009 december;76.0;44.0;32.0;24.0;8.0
649;Noord-Nederland (LD);2009 4e kwartaal;238.0;155.0;83.0;53.0;30.0
650;Noord-Nederland (LD);2009;958.0;607.0;351.0;230.0;121.0
651;Noord-Nederland (LD);2010 januari;82.0;52.0;30.0;22.0;8.0
652;Noord-Nederland (LD);2010 februari;64.0;40.0;24.0;11.0;13.0
653;Noord-Nederland (LD);2010 maart;84.0;51.0;33.0;20.0;13.0
654;Noord-Nederland (LD);2010 1e kwartaal;230.0;143.0;87.0;53.0;34.0
655;Noord-Nederland (LD);2010 april;72.0;39.0;33.0;23.0;10.0
656;Noord-Nederland (LD);2010 mei;71.0;51.0;20.0;10.0;10.0
657;Noord-Nederland (LD);2010 juni;98.0;68.0;30.0;19.0;11.0
658;Noord-Nederland (LD);2010 2e kwartaal;241.0;158.0;83.0;52.0;31.0
659;Noord-Nederland (LD);2010 juli;73.0;44.0;29.0;20.0;9.0
660;Noord-Nederland (LD);2010 augustus;67.0;44.0;23.0;13.0;10.0
661;Noord-Nederland (LD);2010 september;65.0;41.0;24.0;21.0;3.0
662;Noord-Nederland (LD);2010 3e kwartaal;205.0;129.0;76.0;54.0;22.0
663;Noord-Nederland (LD);2010 oktober;57.0;38.0;19.0;6.0;13.0
664;Noord-Nederland (LD);2010 november;68.0;44.0;24.0;17.0;7.0
665;Noord-Nederland (LD);2010 december;64.0;42.0;22.0;14.0;8.0
666;Noord-Nederland (LD);2010 4e kwartaal;189.0;124.0;65.0;37.0;28.0
667;Noord-Nederland (LD);2010;865.0;554.0;311.0;196.0;115.0
668;Noord-Nederland (LD);2011 januari;68.0;50.0;18.0;10.0;8.0
669;Noord-Nederland (LD);2011 februari;63.0;37.0;26.0;16.0;10.0
670;Noord-Nederland (LD);2011 maart;90.0;52.0;38.0;26.0;12.0
671;Noord-Nederland (LD);2011 1e kwartaal;221.0;139.0;82.0;52.0;30.0
672;Noord-Nederland (LD);2011 april;64.0;40.0;24.0;15.0;9.0
673;Noord-Nederland (LD);2011 mei;97.0;52.0;45.0;23.0;22.0
674;Noord-Nederland (LD);2011 juni;56.0;37.0;19.0;13.0;6.0
675;Noord-Nederland (LD);2011 2e kwartaal;217.0;129.0;88.0;51.0;37.0
676;Noord-Nederland (LD);2011 juli;57.0;35.0;22.0;16.0;6.0
677;Noord-Nederland (LD);2011 augustus;78.0;45.0;33.0;24.0;9.0
678;Noord-Nederland (LD);2011 september;59.0;37.0;22.0;17.0;5.0
679;Noord-Nederland (LD);2011 3e kwartaal;194.0;117.0;77.0;57.0;20.0
680;Noord-Nederland (LD);2011 oktober;70.0;47.0;23.0;13.0;10.0
681;Noord-Nederland (LD);2011 november;77.0;44.0;33.0;17.0;16.0
682;Noord-Nederland (LD);2011 december;60.0;39.0;21.0;16.0;5.0
683;Noord-Nederland (LD);2011 4e kwartaal;207.0;130.0;77.0;46.0;31.0
684;Noord-Nederland (LD);2011;839.0;515.0;324.0;206.0;118.0
685;Noord-Nederland (LD);2012 januari;110.0;80.0;30.0;15.0;15.0
686;Noord-Nederland (LD);2012 februari;71.0;50.0;21.0;12.0;9.0
687;Noord-Nederland (LD);2012 maart;81.0;41.0;40.0;18.0;22.0
688;Noord-Nederland (LD);2012 1e kwartaal;262.0;171.0;91.0;45.0;46.0
689;Noord-Nederland (LD);2012 april;76.0;52.0;24.0;16.0;8.0
690;Noord-Nederland (LD);2012 mei;64.0;45.0;19.0;14.0;5.0
691;Noord-Nederland (LD);2012 juni;99.0;71.0;28.0;21.0;7.0
692;Noord-Nederland (LD);2012 2e kwartaal;239.0;168.0;71.0;51.0;20.0
693;Noord-Nederland (LD);2012 juli;110.0;70.0;40.0;28.0;12.0
694;Noord-Nederland (LD);2012 augustus;60.0;41.0;19.0;13.0;6.0
695;Noord-Nederland (LD);2012 september;116.0;86.0;30.0;17.0;13.0
696;Noord-Nederland (LD);2012 3e kwartaal;286.0;197.0;89.0;58.0;31.0
697;Noord-Nederland (LD);2012 oktober;147.0;102.0;45.0;30.0;15.0
698;Noord-Nederland (LD);2012 november;79.0;41.0;38.0;24.0;14.0
699;Noord-Nederland (LD);2012 december;82.0;51.0;31.0;22.0;9.0
700;Noord-Nederland (LD);2012 4e kwartaal;308.0;194.0;114.0;76.0;38.0
701;Noord-Nederland (LD);2012;1095.0;730.0;365.0;230.0;135.0
702;Noord-Nederland (LD);2013 januari;118.0;84.0;34.0;24.0;10.0
703;Noord-Nederland (LD);2013 februari;110.0;79.0;31.0;22.0;9.0
704;Noord-Nederland (LD);2013 maart;110.0;78.0;32.0;21.0;11.0
705;Noord-Nederland (LD);2013 1e kwartaal;338.0;241.0;97.0;67.0;30.0
706;Noord-Nederland (LD);2013 april;105.0;75.0;30.0;15.0;15.0
707;Noord-Nederland (LD);2013 mei;113.0;79.0;34.0;24.0;10.0
708;Noord-Nederland (LD);2013 juni;117.0;79.0;38.0;29.0;9.0
709;Noord-Nederland (LD);2013 2e kwartaal;335.0;233.0;102.0;68.0;34.0
710;Noord-Nederland (LD);2013 juli;116.0;82.0;34.0;27.0;7.0
711;Noord-Nederland (LD);2013 augustus;68.0;43.0;25.0;14.0;11.0
712;Noord-Nederland (LD);2013 september;67.0;34.0;33.0;20.0;13.0
713;Noord-Nederland (LD);2013 3e kwartaal;251.0;159.0;92.0;61.0;31.0
714;Noord-Nederland (LD);2013 oktober;102.0;56.0;46.0;33.0;13.0
715;Noord-Nederland (LD);2013 november;94.0;58.0;36.0;22.0;14.0
716;Noord-Nederland (LD);2013 december;73.0;50.0;23.0;19.0;4.0
717;Noord-Nederland (LD);2013 4e kwartaal;269.0;164.0;105.0;74.0;31.0
718;Noord-Nederland (LD);2013;1193.0;797.0;396.0;270.0;126.0
719;Noord-Nederland (LD);2014 januari;106.0;68.0;38.0;26.0;12.0
720;Noord-Nederland (LD);2014 februari;72.0;50.0;22.0;16.0;6.0
721;Noord-Nederland (LD);2014 maart;84.0;60.0;24.0;15.0;9.0
722;Noord-Nederland (LD);2014 1e kwartaal;262.0;178.0;84.0;57.0;27.0
723;Noord-Nederland (LD);2014 april;77.0;52.0;25.0;19.0;6.0
724;Oost-Nederland (LD);1993 januari;98.0;44.0;54.0;21.0;33.0
725;Oost-Nederland (LD);1993 februari;71.0;32.0;39.0;15.0;24.0
726;Oost-Nederland (LD);1993 maart;112.0;51.0;61.0;8.0;53.0
727;Oost-Nederland (LD);1993 1e kwartaal;281.0;127.0;154.0;44.0;110.0
728;Oost-Nederland (LD);1993 april;119.0;54.0;65.0;19.0;46.0
729;Oost-Nederland (LD);1993 mei;79.0;43.0;36.0;12.0;24.0
730;Oost-Nederland (LD);1993 juni;100.0;56.0;44.0;10.0;34.0
731;Oost-Nederland (LD);1993 2e kwartaal;298.0;153.0;145.0;41.0;104.0
732;Oost-Nederland (LD);1993 juli;140.0;76.0;64.0;15.0;49.0
