ID;GebruikVanGeweld;SoortDiefstal;RegioS;Perioden;TotaalGeregistreerdeDiefstallen_1;GeregistreerdeDiefstallenRelatief_2;GeregistreerdeDiefstallenPer1000Inw_3;TotaalOpgehelderdeDiefstallen_4;OpgehelderdeDiefstallenRelatief_5;RegistratiesVanVerdachten_6
230;Alle diefstallen;Alle diefstallen;Zeeland (PV);2015;7360.0;100.0;19.3;1215.0;16.5;1675.0
231;Alle diefstallen;Alle diefstallen;Zeeland (PV);2016;6665.0;100.0;17.5;1165.0;17.4;1495.0
232;Alle diefstallen;Alle diefstallen;Zeeland (PV);2017;5175.0;100.0;13.6;1125.0;21.7;1515.0
233;Alle diefstallen;Alle diefstallen;Zeeland (PV);2018;4400.0;100.0;11.5;1135.0;25.8;1625.0
234;Alle diefstallen;Alle diefstallen;Zeeland (PV);2019;4530.0;100.0;11.8;1110.0;24.5;1475.0
235;Alle diefstallen;Alle diefstallen;Zeeland (PV);2020;4285.0;100.0;11.2;970.0;22.6;1300.0
236;Alle diefstallen;Alle diefstallen;Zeeland (PV);2021;3655.0;100.0;9.5;785.0;21.5;970.0
237;Alle diefstallen;Alle diefstallen;Zeeland (PV);2022;4535.0;100.0;11.7;850.0;18.7;1080.0
238;Alle diefstallen;Alle diefstallen;Zeeland (PV);2023;4585.0;100.0;11.7;910.0;19.9;1175.0
239;Alle diefstallen;Alle diefstallen;Zeeland (PV);2024;5005.0;100.0;12.8;610.0;12.2;820.0
240;Alle diefstallen;Alle diefstallen;Noord-Brabant (PV);2010;99085.0;100.0;40.5;10700.0;10.8;14440.0
241;Alle diefstallen;Alle diefstallen;Noord-Brabant (PV);2011;100085.0;100.0;40.8;10415.0;10.4;13820.0
242;Alle diefstallen;Alle diefstallen;Noord-Brabant (PV);2012;99950.0;100.0;40.6;10365.0;10.4;13610.0
243;Alle diefstallen;Alle diefstallen;Noord-Brabant (PV);2013;99010.0;100.0;40.1;10850.0;11.0;14335.0
244;Alle diefstallen;Alle diefstallen;Noord-Brabant (PV);2014;90270.0;100.0;36.4;9830.0;10.9;12570.0
245;Alle diefstallen;Alle diefstallen;Noord-Brabant (PV);2015;82365.0;100.0;33.1;9085.0;11.0;11625.0
246;Alle diefstallen;Alle diefstallen;Noord-Brabant (PV);2016;71235.0;100.0;28.5;8365.0;11.7;10480.0
247;Alle diefstallen;Alle diefstallen;Noord-Brabant (PV);2017;59885.0;100.0;23.8;7655.0;12.8;9705.0
248;Alle diefstallen;Alle diefstallen;Noord-Brabant (PV);2018;53800.0;100.0;21.3;7810.0;14.5;9770.0
249;Alle diefstallen;Alle diefstallen;Noord-Brabant (PV);2019;52330.0;100.0;20.6;7645.0;14.6;9670.0
250;Alle diefstallen;Alle diefstallen;Noord-Brabant (PV);2020;48080.0;100.0;18.8;6880.0;14.3;8585.0
251;Alle diefstallen;Alle diefstallen;Noord-Brabant (PV);2021;43830.0;100.0;17.0;5805.0;13.2;7215.0
252;Alle diefstallen;Alle diefstallen;Noord-Brabant (PV);2022;50720.0;100.0;19.6;6845.0;13.5;8590.0
253;Alle diefstallen;Alle diefstallen;Noord-Brabant (PV);2023;52865.0;100.0;20.1;7125.0;13.5;8710.0
254;Alle diefstallen;Alle diefstallen;Noord-Brabant (PV);2024;51795.0;100.0;19.6;5185.0;10.0;7150.0
255;Alle diefstallen;Alle diefstallen;Limburg (PV);2010;46985.0;100.0;41.9;5295.0;11.3;7305.0
256;Alle diefstallen;Alle diefstallen;Limburg (PV);2011;51075.0;100.0;45.5;5465.0;10.7;7250.0
257;Alle diefstallen;Alle diefstallen;Limburg (PV);2012;48495.0;100.0;43.2;5150.0;10.6;6830.0
258;Alle diefstallen;Alle diefstallen;Limburg (PV);2013;45695.0;100.0;40.7;4915.0;10.8;6360.0
259;Alle diefstallen;Alle diefstallen;Limburg (PV);2014;44580.0;100.0;39.8;4545.0;10.2;5805.0
260;Alle diefstallen;Alle diefstallen;Limburg (PV);2015;40440.0;100.0;36.2;4480.0;11.1;5660.0
261;Alle diefstallen;Alle diefstallen;Limburg (PV);2016;35060.0;100.0;31.4;4295.0;12.3;5465.0
262;Alle diefstallen;Alle diefstallen;Limburg (PV);2017;30440.0;100.0;27.2;3825.0;12.6;4865.0
263;Alle diefstallen;Alle diefstallen;Limburg (PV);2018;26350.0;100.0;23.6;3825.0;14.5;4850.0
264;Alle diefstallen;Alle diefstallen;Limburg (PV);2019;25075.0;100.0;22.5;3745.0;14.9;4785.0
265;Alle diefstallen;Alle diefstallen;Limburg (PV);2020;20530.0;100.0;18.4;3585.0;17.5;4550.0
266;Alle diefstallen;Alle diefstallen;Limburg (PV);2021;18480.0;100.0;16.6;3005.0;16.3;3840.0
267;Alle diefstallen;Alle diefstallen;Limburg (PV);2022;22395.0;100.0;20.0;3705.0;16.6;4695.0
268;Alle diefstallen;Alle diefstallen;Limburg (PV);2023;22095.0;100.0;19.6;3525.0;16.0;4375.0
269;Alle diefstallen;Alle diefstallen;Limburg (PV);2024;21450.0;100.0;18.9;2655.0;12.4;3660.0
270;Alle diefstallen;Alle diefstallen;Niet in te delen (PV);2010;1015.0;100.0;0.0;100.0;10.0;120.0
271;Alle diefstallen;Alle diefstallen;Niet in te delen (PV);2011;795.0;100.0;;55.0;7.1;80.0
272;Alle diefstallen;Alle diefstallen;Niet in te delen (PV);2012;625.0;100.0;;45.0;7.2;60.0
273;Alle diefstallen;Alle diefstallen;Niet in te delen (PV);2013;585.0;100.0;;50.0;8.3;70.0
274;Alle diefstallen;Alle diefstallen;Niet in te delen (PV);2014;660.0;100.0;;55.0;8.0;75.0
275;Alle diefstallen;Alle diefstallen;Niet in te delen (PV);2015;445.0;100.0;;25.0;6.1;45.0
276;Alle diefstallen;Alle diefstallen;Niet in te delen (PV);2016;415.0;100.0;;20.0;4.8;25.0
277;Alle diefstallen;Alle diefstallen;Niet in te delen (PV);2017;705.0;100.0;;20.0;2.7;30.0
278;Alle diefstallen;Alle diefstallen;Niet in te delen (PV);2018;750.0;100.0;;20.0;2.5;30.0
279;Alle diefstallen;Alle diefstallen;Niet in te delen (PV);2019;945.0;100.0;;20.0;2.3;25.0
280;Alle diefstallen;Alle diefstallen;Niet in te delen (PV);2020;270.0;100.0;;5.0;2.2;10.0
281;Alle diefstallen;Alle diefstallen;Niet in te delen (PV);2021;310.0;100.0;;5.0;1.6;5.0
282;Alle diefstallen;Alle diefstallen;Niet in te delen (PV);2022;415.0;100.0;;10.0;1.9;20.0
283;Alle diefstallen;Alle diefstallen;Niet in te delen (PV);2023;560.0;100.0;;5.0;0.7;5.0
284;Alle diefstallen;Alle diefstallen;Niet in te delen (PV);2024;300.0;100.0;;5.0;1.3;10.0
285;Alle diefstallen;Alle diefstallen;Aa en Hunze;2010;430.0;100.0;16.8;50.0;11.2;65.0
286;Alle diefstallen;Alle diefstallen;Aa en Hunze;2011;525.0;100.0;20.4;70.0;13.5;105.0
287;Alle diefstallen;Alle diefstallen;Aa en Hunze;2012;580.0;100.0;22.5;55.0;9.2;65.0
288;Alle diefstallen;Alle diefstallen;Aa en Hunze;2013;485.0;100.0;19.0;60.0;12.2;105.0
289;Alle diefstallen;Alle diefstallen;Aa en Hunze;2014;330.0;100.0;13.0;45.0;13.0;65.0
290;Alle diefstallen;Alle diefstallen;Aa en Hunze;2015;320.0;100.0;12.7;50.0;15.6;80.0
291;Alle diefstallen;Alle diefstallen;Aa en Hunze;2016;240.0;100.0;9.5;30.0;11.7;40.0
292;Alle diefstallen;Alle diefstallen;Aa en Hunze;2017;205.0;100.0;8.1;25.0;13.2;35.0
293;Alle diefstallen;Alle diefstallen;Aa en Hunze;2018;205.0;100.0;8.1;20.0;10.7;40.0
294;Alle diefstallen;Alle diefstallen;Aa en Hunze;2019;255.0;100.0;10.1;30.0;12.5;40.0
295;Alle diefstallen;Alle diefstallen;Aa en Hunze;2020;175.0;100.0;6.8;30.0;16.8;40.0
296;Alle diefstallen;Alle diefstallen;Aa en Hunze;2021;175.0;100.0;6.9;15.0;9.1;20.0
297;Alle diefstallen;Alle diefstallen;Aa en Hunze;2022;205.0;100.0;8.1;15.0;7.8;20.0
298;Alle diefstallen;Alle diefstallen;Aa en Hunze;2023;215.0;100.0;8.3;15.0;6.1;15.0
299;Alle diefstallen;Alle diefstallen;Aa en Hunze;2024;210.0;100.0;8.1;10.0;3.8;15.0
300;Alle diefstallen;Alle diefstallen;Aalburg;2010;215.0;100.0;17.2;15.0;7.8;30.0
301;Alle diefstallen;Alle diefstallen;Aalburg;2011;280.0;100.0;21.9;20.0;6.5;20.0
302;Alle diefstallen;Alle diefstallen;Aalburg;2012;265.0;100.0;20.7;10.0;4.5;15.0
303;Alle diefstallen;Alle diefstallen;Aalburg;2013;235.0;100.0;18.2;20.0;9.4;30.0
304;Alle diefstallen;Alle diefstallen;Aalburg;2014;230.0;100.0;18.1;25.0;11.2;35.0
305;Alle diefstallen;Alle diefstallen;Aalburg;2015;205.0;100.0;16.0;20.0;9.7;30.0
306;Alle diefstallen;Alle diefstallen;Aalburg;2016;135.0;100.0;10.2;15.0;9.8;15.0
307;Alle diefstallen;Alle diefstallen;Aalburg;2017;100.0;100.0;7.7;10.0;9.9;10.0
308;Alle diefstallen;Alle diefstallen;Aalburg;2018;100.0;100.0;7.7;10.0;9.9;10.0
309;Alle diefstallen;Alle diefstallen;Aalburg;2019;;;;;;
310;Alle diefstallen;Alle diefstallen;Aalburg;2020;;;;;;
311;Alle diefstallen;Alle diefstallen;Aalburg;2021;;;;;;
312;Alle diefstallen;Alle diefstallen;Aalburg;2022;;;;;;
313;Alle diefstallen;Alle diefstallen;Aalburg;2023;;;;;;
314;Alle diefstallen;Alle diefstallen;Aalburg;2024;;;;;;
315;Alle diefstallen;Alle diefstallen;Aalsmeer;2010;825.0;100.0;28.3;65.0;8.1;85.0
316;Alle diefstallen;Alle diefstallen;Aalsmeer;2011;795.0;100.0;26.3;90.0;11.3;140.0
317;Alle diefstallen;Alle diefstallen;Aalsmeer;2012;645.0;100.0;21.3;65.0;10.4;100.0
318;Alle diefstallen;Alle diefstallen;Aalsmeer;2013;735.0;100.0;24.0;75.0;9.9;115.0
319;Alle diefstallen;Alle diefstallen;Aalsmeer;2014;595.0;100.0;19.3;70.0;11.6;95.0
320;Alle diefstallen;Alle diefstallen;Aalsmeer;2015;510.0;100.0;16.4;75.0;14.9;95.0
321;Alle diefstallen;Alle diefstallen;Aalsmeer;2016;560.0;100.0;17.9;90.0;15.7;105.0
322;Alle diefstallen;Alle diefstallen;Aalsmeer;2017;595.0;100.0;19.0;75.0;12.6;85.0
323;Alle diefstallen;Alle diefstallen;Aalsmeer;2018;485.0;100.0;15.5;75.0;15.6;90.0
324;Alle diefstallen;Alle diefstallen;Aalsmeer;2019;450.0;100.0;14.2;50.0;11.1;55.0
325;Alle diefstallen;Alle diefstallen;Aalsmeer;2020;390.0;100.0;12.3;70.0;18.1;85.0
326;Alle diefstallen;Alle diefstallen;Aalsmeer;2021;290.0;100.0;9.1;50.0;16.8;55.0
327;Alle diefstallen;Alle diefstallen;Aalsmeer;2022;320.0;100.0;9.9;55.0;16.6;70.0
328;Alle diefstallen;Alle diefstallen;Aalsmeer;2023;395.0;100.0;11.9;60.0;15.7;80.0
329;Alle diefstallen;Alle diefstallen;Aalsmeer;2024;460.0;100.0;13.8;60.0;13.3;85.0
330;Alle diefstallen;Alle diefstallen;Aalten;2010;380.0;100.0;13.9;35.0;9.7;50.0
331;Alle diefstallen;Alle diefstallen;Aalten;2011;370.0;100.0;13.5;30.0;8.1;55.0
332;Alle diefstallen;Alle diefstallen;Aalten;2012;345.0;100.0;12.7;35.0;10.4;55.0
333;Alle diefstallen;Alle diefstallen;Aalten;2013;350.0;100.0;12.8;25.0;7.8;35.0
334;Alle diefstallen;Alle diefstallen;Aalten;2014;375.0;100.0;13.8;50.0;13.6;60.0
335;Alle diefstallen;Alle diefstallen;Aalten;2015;280.0;100.0;10.5;35.0;12.8;45.0
336;Alle diefstallen;Alle diefstallen;Aalten;2016;275.0;100.0;10.2;45.0;16.8;60.0
337;Alle diefstallen;Alle diefstallen;Aalten;2017;200.0;100.0;7.4;40.0;20.6;55.0
338;Alle diefstallen;Alle diefstallen;Aalten;2018;140.0;100.0;5.2;30.0;19.9;45.0
339;Alle diefstallen;Alle diefstallen;Aalten;2019;235.0;100.0;8.7;40.0;17.0;50.0
340;Alle diefstallen;Alle diefstallen;Aalten;2020;130.0;100.0;4.8;30.0;24.6;40.0
341;Alle diefstallen;Alle diefstallen;Aalten;2021;115.0;100.0;4.3;20.0;17.1;25.0
342;Alle diefstallen;Alle diefstallen;Aalten;2022;145.0;100.0;5.4;20.0;12.9;20.0
343;Alle diefstallen;Alle diefstallen;Aalten;2023;125.0;100.0;4.6;20.0;16.1;25.0
344;Alle diefstallen;Alle diefstallen;Aalten;2024;135.0;100.0;4.9;15.0;11.1;20.0
345;Alle diefstallen;Alle diefstallen;Abcoude;2010;335.0;100.0;38.0;25.0;7.5;35.0
346;Alle diefstallen;Alle diefstallen;Abcoude;2011;;;;;;
347;Alle diefstallen;Alle diefstallen;Abcoude;2012;;;;;;
348;Alle diefstallen;Alle diefstallen;Abcoude;2013;;;;;;
349;Alle diefstallen;Alle diefstallen;Abcoude;2014;;;;;;
350;Alle diefstallen;Alle diefstallen;Abcoude;2015;;;;;;
351;Alle diefstallen;Alle diefstallen;Abcoude;2016;;;;;;
352;Alle diefstallen;Alle diefstallen;Abcoude;2017;;;;;;
353;Alle diefstallen;Alle diefstallen;Abcoude;2018;;;;;;
354;Alle diefstallen;Alle diefstallen;Abcoude;2019;;;;;;
355;Alle diefstallen;Alle diefstallen;Abcoude;2020;;;;;;
356;Alle diefstallen;Alle diefstallen;Abcoude;2021;;;;;;
357;Alle diefstallen;Alle diefstallen;Abcoude;2022;;;;;;
358;Alle diefstallen;Alle diefstallen;Abcoude;2023;;;;;;
359;Alle diefstallen;Alle diefstallen;Abcoude;2024;;;;;;
360;Alle diefstallen;Alle diefstallen;Achtkarspelen;2010;305.0;100.0;10.9;85.0;27.5;115.0
361;Alle diefstallen;Alle diefstallen;Achtkarspelen;2011;350.0;100.0;12.5;55.0;15.4;70.0
362;Alle diefstallen;Alle diefstallen;Achtkarspelen;2012;305.0;100.0;10.9;40.0;13.7;45.0
363;Alle diefstallen;Alle diefstallen;Achtkarspelen;2013;280.0;100.0;9.9;40.0;13.6;40.0
364;Alle diefstallen;Alle diefstallen;Achtkarspelen;2014;305.0;100.0;10.8;45.0;14.9;60.0
365;Alle diefstallen;Alle diefstallen;Achtkarspelen;2015;265.0;100.0;9.4;45.0;16.7;50.0
366;Alle diefstallen;Alle diefstallen;Achtkarspelen;2016;255.0;100.0;9.1;55.0;20.7;60.0
367;Alle diefstallen;Alle diefstallen;Achtkarspelen;2017;175.0;100.0;6.2;35.0;20.1;50.0
368;Alle diefstallen;Alle diefstallen;Achtkarspelen;2018;195.0;100.0;6.9;30.0;16.6;40.0
369;Alle diefstallen;Alle diefstallen;Achtkarspelen;2019;175.0;100.0;6.2;25.0;15.5;40.0
370;Alle diefstallen;Alle diefstallen;Achtkarspelen;2020;165.0;100.0;5.9;35.0;20.1;40.0
371;Alle diefstallen;Alle diefstallen;Achtkarspelen;2021;130.0;100.0;4.7;25.0;19.8;30.0
372;Alle diefstallen;Alle diefstallen;Achtkarspelen;2022;145.0;100.0;5.3;40.0;27.9;55.0
373;Alle diefstallen;Alle diefstallen;Achtkarspelen;2023;175.0;100.0;6.2;40.0;24.0;50.0
374;Alle diefstallen;Alle diefstallen;Achtkarspelen;2024;140.0;100.0;5.0;25.0;17.6;35.0
375;Alle diefstallen;Alle diefstallen;Alblasserdam;2010;420.0;100.0;22.0;65.0;15.5;85.0
376;Alle diefstallen;Alle diefstallen;Alblasserdam;2011;410.0;100.0;21.2;95.0;23.3;145.0
377;Alle diefstallen;Alle diefstallen;Alblasserdam;2012;385.0;100.0;19.7;115.0;30.5;145.0
378;Alle diefstallen;Alle diefstallen;Alblasserdam;2013;345.0;100.0;17.6;75.0;21.2;95.0
379;Alle diefstallen;Alle diefstallen;Alblasserdam;2014;325.0;100.0;16.3;90.0;27.6;115.0
380;Alle diefstallen;Alle diefstallen;Alblasserdam;2015;385.0;100.0;19.3;95.0;24.2;120.0
381;Alle diefstallen;Alle diefstallen;Alblasserdam;2016;275.0;100.0;13.7;55.0;20.5;75.0
382;Alle diefstallen;Alle diefstallen;Alblasserdam;2017;270.0;100.0;13.5;45.0;17.0;55.0
383;Alle diefstallen;Alle diefstallen;Alblasserdam;2018;250.0;100.0;12.4;75.0;30.6;100.0
384;Alle diefstallen;Alle diefstallen;Alblasserdam;2019;255.0;100.0;12.8;45.0;18.4;60.0
385;Alle diefstallen;Alle diefstallen;Alblasserdam;2020;260.0;100.0;12.8;60.0;23.6;70.0
386;Alle diefstallen;Alle diefstallen;Alblasserdam;2021;210.0;100.0;10.3;35.0;17.3;40.0
387;Alle diefstallen;Alle diefstallen;Alblasserdam;2022;180.0;100.0;8.9;35.0;20.7;40.0
388;Alle diefstallen;Alle diefstallen;Alblasserdam;2023;190.0;100.0;9.4;25.0;12.6;30.0
389;Alle diefstallen;Alle diefstallen;Alblasserdam;2024;160.0;100.0;7.8;20.0;11.3;20.0
390;Alle diefstallen;Alle diefstallen;Albrandswaard;2010;635.0;100.0;26.2;40.0;6.1;60.0
391;Alle diefstallen;Alle diefstallen;Albrandswaard;2011;655.0;100.0;26.6;55.0;8.5;80.0
392;Alle diefstallen;Alle diefstallen;Albrandswaard;2012;610.0;100.0;24.4;55.0;8.9;70.0
393;Alle diefstallen;Alle diefstallen;Albrandswaard;2013;650.0;100.0;25.9;55.0;8.6;70.0
394;Alle diefstallen;Alle diefstallen;Albrandswaard;2014;585.0;100.0;23.4;50.0;8.2;70.0
395;Alle diefstallen;Alle diefstallen;Albrandswaard;2015;535.0;100.0;21.4;55.0;10.6;75.0
396;Alle diefstallen;Alle diefstallen;Albrandswaard;2016;480.0;100.0;19.2;55.0;11.7;75.0
397;Alle diefstallen;Alle diefstallen;Albrandswaard;2017;440.0;100.0;17.6;40.0;8.8;65.0
398;Alle diefstallen;Alle diefstallen;Albrandswaard;2018;415.0;100.0;16.5;30.0;7.5;40.0
399;Alle diefstallen;Alle diefstallen;Albrandswaard;2019;535.0;100.0;21.1;40.0;7.3;55.0
400;Alle diefstallen;Alle diefstallen;Albrandswaard;2020;485.0;100.0;19.0;35.0;7.0;50.0
401;Alle diefstallen;Alle diefstallen;Albrandswaard;2021;310.0;100.0;11.9;35.0;10.7;55.0
402;Alle diefstallen;Alle diefstallen;Albrandswaard;2022;340.0;100.0;13.0;35.0;10.1;45.0
403;Alle diefstallen;Alle diefstallen;Albrandswaard;2023;435.0;100.0;16.5;40.0;8.7;50.0
404;Alle diefstallen;Alle diefstallen;Albrandswaard;2024;415.0;100.0;15.8;30.0;7.0;45.0
405;Alle diefstallen;Alle diefstallen;Alkmaar;2010;5395.0;100.0;57.5;715.0;13.3;1005.0
406;Alle diefstallen;Alle diefstallen;Alkmaar;2011;5460.0;100.0;58.1;795.0;14.5;1065.0
407;Alle diefstallen;Alle diefstallen;Alkmaar;2012;4935.0;100.0;52.4;615.0;12.4;740.0
408;Alle diefstallen;Alle diefstallen;Alkmaar;2013;4620.0;100.0;48.9;650.0;14.1;880.0
409;Alle diefstallen;Alle diefstallen;Alkmaar;2014;4705.0;100.0;49.6;745.0;15.8;940.0
410;Alle diefstallen;Alle diefstallen;Alkmaar;2015;4270.0;100.0;39.9;575.0;13.4;705.0
411;Alle diefstallen;Alle diefstallen;Alkmaar;2016;3640.0;100.0;33.8;575.0;15.7;710.0
412;Alle diefstallen;Alle diefstallen;Alkmaar;2017;2965.0;100.0;27.4;590.0;19.9;745.0
413;Alle diefstallen;Alle diefstallen;Alkmaar;2018;2650.0;100.0;24.4;585.0;22.0;730.0
414;Alle diefstallen;Alle diefstallen;Alkmaar;2019;2505.0;100.0;23.1;520.0;20.7;635.0
415;Alle diefstallen;Alle diefstallen;Alkmaar;2020;2250.0;100.0;20.5;365.0;16.2;455.0
416;Alle diefstallen;Alle diefstallen;Alkmaar;2021;1805.0;100.0;16.4;330.0;18.2;385.0
417;Alle diefstallen;Alle diefstallen;Alkmaar;2022;2470.0;100.0;22.3;520.0;21.0;620.0
418;Alle diefstallen;Alle diefstallen;Alkmaar;2023;2555.0;100.0;22.9;465.0;18.2;550.0
419;Alle diefstallen;Alle diefstallen;Alkmaar;2024;2480.0;100.0;22.1;350.0;14.1;410.0
420;Alle diefstallen;Alle diefstallen;Almelo;2010;2465.0;100.0;34.0;305.0;12.5;395.0
421;Alle diefstallen;Alle diefstallen;Almelo;2011;2315.0;100.0;31.9;315.0;13.7;425.0
422;Alle diefstallen;Alle diefstallen;Almelo;2012;2665.0;100.0;36.6;415.0;15.6;530.0
423;Alle diefstallen;Alle diefstallen;Almelo;2013;3035.0;100.0;41.7;490.0;16.1;600.0
424;Alle diefstallen;Alle diefstallen;Almelo;2014;2400.0;100.0;33.1;395.0;16.5;475.0
425;Alle diefstallen;Alle diefstallen;Almelo;2015;2185.0;100.0;30.2;340.0;15.6;450.0
426;Alle diefstallen;Alle diefstallen;Almelo;2016;1915.0;100.0;26.5;340.0;17.7;420.0
427;Alle diefstallen;Alle diefstallen;Almelo;2017;1835.0;100.0;25.3;375.0;20.5;450.0
428;Alle diefstallen;Alle diefstallen;Almelo;2018;1490.0;100.0;20.5;360.0;24.2;460.0
429;Alle diefstallen;Alle diefstallen;Almelo;2019;1450.0;100.0;19.9;320.0;21.9;370.0
430;Alle diefstallen;Alle diefstallen;Almelo;2020;1365.0;100.0;18.7;290.0;21.4;355.0
431;Alle diefstallen;Alle diefstallen;Almelo;2021;1360.0;100.0;18.6;250.0;18.5;310.0
432;Alle diefstallen;Alle diefstallen;Almelo;2022;1995.0;100.0;27.3;330.0;16.5;365.0
433;Alle diefstallen;Alle diefstallen;Almelo;2023;1750.0;100.0;23.7;255.0;14.6;290.0
434;Alle diefstallen;Alle diefstallen;Almelo;2024;1585.0;100.0;21.4;185.0;11.6;245.0
435;Alle diefstallen;Alle diefstallen;Almere;2010;7110.0;100.0;37.8;1160.0;16.3;1650.0
436;Alle diefstallen;Alle diefstallen;Almere;2011;7950.0;100.0;41.7;1290.0;16.3;1745.0
437;Alle diefstallen;Alle diefstallen;Almere;2012;8245.0;100.0;42.7;1225.0;14.8;1710.0
438;Alle diefstallen;Alle diefstallen;Almere;2013;9245.0;100.0;47.4;1335.0;14.5;1880.0
439;Alle diefstallen;Alle diefstallen;Almere;2014;7295.0;100.0;37.2;1405.0;19.2;1795.0
440;Alle diefstallen;Alle diefstallen;Almere;2015;5945.0;100.0;30.2;1155.0;19.4;1510.0
441;Alle diefstallen;Alle diefstallen;Almere;2016;5430.0;100.0;27.4;1055.0;19.4;1350.0
442;Alle diefstallen;Alle diefstallen;Almere;2017;4775.0;100.0;23.8;1135.0;23.8;1475.0
443;Alle diefstallen;Alle diefstallen;Almere;2018;4615.0;100.0;22.6;990.0;21.5;1305.0
444;Alle diefstallen;Alle diefstallen;Almere;2019;4535.0;100.0;21.8;1115.0;24.6;1495.0
445;Alle diefstallen;Alle diefstallen;Almere;2020;3905.0;100.0;18.4;890.0;22.8;1130.0
446;Alle diefstallen;Alle diefstallen;Almere;2021;3065.0;100.0;14.3;630.0;20.6;805.0
447;Alle diefstallen;Alle diefstallen;Almere;2022;3525.0;100.0;16.2;895.0;25.5;1110.0
448;Alle diefstallen;Alle diefstallen;Almere;2023;3685.0;100.0;16.5;850.0;23.1;1065.0
449;Alle diefstallen;Alle diefstallen;Almere;2024;4085.0;100.0;18.0;730.0;17.9;900.0
450;Alle diefstallen;Alle diefstallen;Alphen aan den Rijn;2010;2525.0;100.0;34.8;345.0;13.6;480.0
451;Alle diefstallen;Alle diefstallen;Alphen aan den Rijn;2011;2695.0;100.0;37.1;355.0;13.3;500.0
452;Alle diefstallen;Alle diefstallen;Alphen aan den Rijn;2012;2715.0;100.0;37.3;415.0;15.3;555.0
453;Alle diefstallen;Alle diefstallen;Alphen aan den Rijn;2013;2330.0;100.0;32.0;375.0;16.1;540.0
454;Alle diefstallen;Alle diefstallen;Alphen aan den Rijn;2014;2655.0;100.0;24.9;315.0;11.9;435.0
455;Alle diefstallen;Alle diefstallen;Alphen aan den Rijn;2015;2375.0;100.0;22.1;325.0;13.7;465.0
456;Alle diefstallen;Alle diefstallen;Alphen aan den Rijn;2016;2150.0;100.0;19.9;315.0;14.7;430.0
457;Alle diefstallen;Alle diefstallen;Alphen aan den Rijn;2017;1635.0;100.0;15.0;350.0;21.4;475.0
458;Alle diefstallen;Alle diefstallen;Alphen aan den Rijn;2018;1650.0;100.0;15.0;320.0;19.5;385.0
459;Alle diefstallen;Alle diefstallen;Alphen aan den Rijn;2019;1595.0;100.0;14.4;320.0;20.0;405.0
460;Alle diefstallen;Alle diefstallen;Alphen aan den Rijn;2020;1685.0;100.0;15.0;305.0;18.2;345.0
461;Alle diefstallen;Alle diefstallen;Alphen aan den Rijn;2021;1430.0;100.0;12.7;270.0;18.7;335.0
462;Alle diefstallen;Alle diefstallen;Alphen aan den Rijn;2022;1545.0;100.0;13.7;345.0;22.3;445.0
463;Alle diefstallen;Alle diefstallen;Alphen aan den Rijn;2023;1445.0;100.0;12.6;340.0;23.4;400.0
464;Alle diefstallen;Alle diefstallen;Alphen aan den Rijn;2024;1560.0;100.0;13.6;305.0;19.5;370.0
465;Alle diefstallen;Alle diefstallen;Alphen-Chaam;2010;240.0;100.0;25.4;5.0;1.7;5.0
466;Alle diefstallen;Alle diefstallen;Alphen-Chaam;2011;320.0;100.0;34.0;15.0;4.0;15.0
467;Alle diefstallen;Alle diefstallen;Alphen-Chaam;2012;370.0;100.0;38.8;15.0;4.6;25.0
468;Alle diefstallen;Alle diefstallen;Alphen-Chaam;2013;395.0;100.0;41.0;15.0;4.1;30.0
469;Alle diefstallen;Alle diefstallen;Alphen-Chaam;2014;285.0;100.0;29.1;15.0;5.7;25.0
470;Alle diefstallen;Alle diefstallen;Alphen-Chaam;2015;295.0;100.0;30.5;20.0;6.4;25.0
471;Alle diefstallen;Alle diefstallen;Alphen-Chaam;2016;165.0;100.0;16.5;10.0;7.3;15.0
472;Alle diefstallen;Alle diefstallen;Alphen-Chaam;2017;145.0;100.0;14.5;15.0;11.0;25.0
473;Alle diefstallen;Alle diefstallen;Alphen-Chaam;2018;120.0;100.0;12.0;10.0;8.3;10.0
474;Alle diefstallen;Alle diefstallen;Alphen-Chaam;2019;115.0;100.0;11.5;5.0;4.3;5.0
475;Alle diefstallen;Alle diefstallen;Alphen-Chaam;2020;105.0;100.0;10.2;5.0;2.9;5.0
476;Alle diefstallen;Alle diefstallen;Alphen-Chaam;2021;105.0;100.0;10.1;5.0;4.8;5.0
477;Alle diefstallen;Alle diefstallen;Alphen-Chaam;2022;110.0;100.0;10.6;15.0;14.5;25.0
478;Alle diefstallen;Alle diefstallen;Alphen-Chaam;2023;105.0;100.0;9.9;15.0;12.5;15.0
479;Alle diefstallen;Alle diefstallen;Alphen-Chaam;2024;85.0;100.0;;5.0;8.2;10.0
480;Alle diefstallen;Alle diefstallen;Altena;2010;;;;;;
481;Alle diefstallen;Alle diefstallen;Altena;2011;;;;;;
482;Alle diefstallen;Alle diefstallen;Altena;2012;;;;;;
483;Alle diefstallen;Alle diefstallen;Altena;2013;;;;;;
484;Alle diefstallen;Alle diefstallen;Altena;2014;;;;;;
485;Alle diefstallen;Alle diefstallen;Altena;2015;;;;;;
486;Alle diefstallen;Alle diefstallen;Altena;2016;;;;;;
487;Alle diefstallen;Alle diefstallen;Altena;2017;;;;;;
