ID;Tenaamstelling;Brandstofsoort;GewichtsklasseLeeggewicht;LeeftijdVoertuig;Perioden;GemiddeldeJaarkilometrage_1
4564;Particulier;Benzine;1151 tot en met 1500 kg;5 of 6 jaar;2005;13867.0
4565;Particulier;Benzine;1151 tot en met 1500 kg;5 of 6 jaar;2006;13299.0
4566;Particulier;Benzine;1151 tot en met 1500 kg;5 of 6 jaar;2007;13624.0
4567;Particulier;Benzine;1151 tot en met 1500 kg;5 of 6 jaar;2008;12879.0
4568;Particulier;Benzine;1151 tot en met 1500 kg;5 of 6 jaar;2009;13192.0
4569;Particulier;Benzine;1151 tot en met 1500 kg;5 of 6 jaar;2010;12852.0
4570;Particulier;Benzine;1151 tot en met 1500 kg;5 of 6 jaar;2011;12904.0
4571;Particulier;Benzine;1151 tot en met 1500 kg;5 of 6 jaar;2012;12481.0
4572;Particulier;Benzine;1151 tot en met 1500 kg;5 of 6 jaar;2013;12538.0
4573;Particulier;Benzine;1151 tot en met 1500 kg;5 of 6 jaar;2014;12659.0
4574;Particulier;Benzine;1151 tot en met 1500 kg;5 of 6 jaar;2015;12883.0
4575;Particulier;Benzine;1151 tot en met 1500 kg;5 of 6 jaar;2016;12978.0
4576;Particulier;Benzine;1151 tot en met 1500 kg;5 of 6 jaar;2017;13002.0
4577;Particulier;Benzine;1151 tot en met 1500 kg;5 of 6 jaar;2018;12837.0
4578;Particulier;Benzine;1151 tot en met 1500 kg;5 of 6 jaar;2019;12590.0
4579;Particulier;Benzine;1151 tot en met 1500 kg;5 of 6 jaar;2020;10220.0
4580;Particulier;Benzine;1151 tot en met 1500 kg;7 of 8 jaar;2001;13698.0
4581;Particulier;Benzine;1151 tot en met 1500 kg;7 of 8 jaar;2002;13700.0
4582;Particulier;Benzine;1151 tot en met 1500 kg;7 of 8 jaar;2003;13690.0
4583;Particulier;Benzine;1151 tot en met 1500 kg;7 of 8 jaar;2004;13515.0
4584;Particulier;Benzine;1151 tot en met 1500 kg;7 of 8 jaar;2005;13395.0
4585;Particulier;Benzine;1151 tot en met 1500 kg;7 of 8 jaar;2006;13440.0
4586;Particulier;Benzine;1151 tot en met 1500 kg;7 of 8 jaar;2007;13147.0
4587;Particulier;Benzine;1151 tot en met 1500 kg;7 of 8 jaar;2008;12831.0
4588;Particulier;Benzine;1151 tot en met 1500 kg;7 of 8 jaar;2009;12675.0
4589;Particulier;Benzine;1151 tot en met 1500 kg;7 of 8 jaar;2010;12290.0
4590;Particulier;Benzine;1151 tot en met 1500 kg;7 of 8 jaar;2011;12512.0
4591;Particulier;Benzine;1151 tot en met 1500 kg;7 of 8 jaar;2012;12170.0
4592;Particulier;Benzine;1151 tot en met 1500 kg;7 of 8 jaar;2013;12186.0
4593;Particulier;Benzine;1151 tot en met 1500 kg;7 of 8 jaar;2014;12254.0
4594;Particulier;Benzine;1151 tot en met 1500 kg;7 of 8 jaar;2015;12419.0
4595;Particulier;Benzine;1151 tot en met 1500 kg;7 of 8 jaar;2016;12637.0
4596;Particulier;Benzine;1151 tot en met 1500 kg;7 of 8 jaar;2017;12609.0
4597;Particulier;Benzine;1151 tot en met 1500 kg;7 of 8 jaar;2018;12512.0
4598;Particulier;Benzine;1151 tot en met 1500 kg;7 of 8 jaar;2019;12523.0
4599;Particulier;Benzine;1151 tot en met 1500 kg;7 of 8 jaar;2020;10230.0
4600;Particulier;Benzine;1151 tot en met 1500 kg;9 of 10 jaar;2001;13717.0
4601;Particulier;Benzine;1151 tot en met 1500 kg;9 of 10 jaar;2002;13157.0
4602;Particulier;Benzine;1151 tot en met 1500 kg;9 of 10 jaar;2003;12843.0
4603;Particulier;Benzine;1151 tot en met 1500 kg;9 of 10 jaar;2004;12539.0
4604;Particulier;Benzine;1151 tot en met 1500 kg;9 of 10 jaar;2005;12339.0
4605;Particulier;Benzine;1151 tot en met 1500 kg;9 of 10 jaar;2006;12211.0
4606;Particulier;Benzine;1151 tot en met 1500 kg;9 of 10 jaar;2007;12361.0
4607;Particulier;Benzine;1151 tot en met 1500 kg;9 of 10 jaar;2008;12434.0
4608;Particulier;Benzine;1151 tot en met 1500 kg;9 of 10 jaar;2009;12218.0
4609;Particulier;Benzine;1151 tot en met 1500 kg;9 of 10 jaar;2010;12240.0
4610;Particulier;Benzine;1151 tot en met 1500 kg;9 of 10 jaar;2011;11879.0
4611;Particulier;Benzine;1151 tot en met 1500 kg;9 of 10 jaar;2012;11681.0
4612;Particulier;Benzine;1151 tot en met 1500 kg;9 of 10 jaar;2013;11706.0
4613;Particulier;Benzine;1151 tot en met 1500 kg;9 of 10 jaar;2014;11923.0
4614;Particulier;Benzine;1151 tot en met 1500 kg;9 of 10 jaar;2015;12129.0
4615;Particulier;Benzine;1151 tot en met 1500 kg;9 of 10 jaar;2016;12240.0
4616;Particulier;Benzine;1151 tot en met 1500 kg;9 of 10 jaar;2017;12144.0
4617;Particulier;Benzine;1151 tot en met 1500 kg;9 of 10 jaar;2018;12136.0
4618;Particulier;Benzine;1151 tot en met 1500 kg;9 of 10 jaar;2019;12109.0
4619;Particulier;Benzine;1151 tot en met 1500 kg;9 of 10 jaar;2020;9850.0
4620;Particulier;Benzine;1151 tot en met 1500 kg;11 jaar of ouder;2001;8567.0
4621;Particulier;Benzine;1151 tot en met 1500 kg;11 jaar of ouder;2002;8945.0
4622;Particulier;Benzine;1151 tot en met 1500 kg;11 jaar of ouder;2003;9363.0
4623;Particulier;Benzine;1151 tot en met 1500 kg;11 jaar of ouder;2004;9408.0
4624;Particulier;Benzine;1151 tot en met 1500 kg;11 jaar of ouder;2005;9449.0
4625;Particulier;Benzine;1151 tot en met 1500 kg;11 jaar of ouder;2006;9436.0
4626;Particulier;Benzine;1151 tot en met 1500 kg;11 jaar of ouder;2007;9653.0
4627;Particulier;Benzine;1151 tot en met 1500 kg;11 jaar of ouder;2008;9726.0
4628;Particulier;Benzine;1151 tot en met 1500 kg;11 jaar of ouder;2009;9780.0
4629;Particulier;Benzine;1151 tot en met 1500 kg;11 jaar of ouder;2010;9927.0
4630;Particulier;Benzine;1151 tot en met 1500 kg;11 jaar of ouder;2011;9793.0
4631;Particulier;Benzine;1151 tot en met 1500 kg;11 jaar of ouder;2012;9588.0
4632;Particulier;Benzine;1151 tot en met 1500 kg;11 jaar of ouder;2013;9715.0
4633;Particulier;Benzine;1151 tot en met 1500 kg;11 jaar of ouder;2014;10006.0
4634;Particulier;Benzine;1151 tot en met 1500 kg;11 jaar of ouder;2015;10271.0
4635;Particulier;Benzine;1151 tot en met 1500 kg;11 jaar of ouder;2016;10508.0
4636;Particulier;Benzine;1151 tot en met 1500 kg;11 jaar of ouder;2017;10483.0
4637;Particulier;Benzine;1151 tot en met 1500 kg;11 jaar of ouder;2018;10371.0
4638;Particulier;Benzine;1151 tot en met 1500 kg;11 jaar of ouder;2019;10192.0
4639;Particulier;Benzine;1151 tot en met 1500 kg;11 jaar of ouder;2020;8598.0
4640;Particulier;Benzine;1501 kg of meer;Totaal;2001;13136.0
4641;Particulier;Benzine;1501 kg of meer;Totaal;2002;13194.0
4642;Particulier;Benzine;1501 kg of meer;Totaal;2003;13143.0
4643;Particulier;Benzine;1501 kg of meer;Totaal;2004;13104.0
4644;Particulier;Benzine;1501 kg of meer;Totaal;2005;12931.0
4645;Particulier;Benzine;1501 kg of meer;Totaal;2006;12792.0
4646;Particulier;Benzine;1501 kg of meer;Totaal;2007;12563.0
4647;Particulier;Benzine;1501 kg of meer;Totaal;2008;12368.0
4648;Particulier;Benzine;1501 kg of meer;Totaal;2009;12455.0
4649;Particulier;Benzine;1501 kg of meer;Totaal;2010;12099.0
4650;Particulier;Benzine;1501 kg of meer;Totaal;2011;11747.0
4651;Particulier;Benzine;1501 kg of meer;Totaal;2012;11231.0
4652;Particulier;Benzine;1501 kg of meer;Totaal;2013;11123.0
4653;Particulier;Benzine;1501 kg of meer;Totaal;2014;11118.0
4654;Particulier;Benzine;1501 kg of meer;Totaal;2015;11183.0
4655;Particulier;Benzine;1501 kg of meer;Totaal;2016;11198.0
4656;Particulier;Benzine;1501 kg of meer;Totaal;2017;11069.0
4657;Particulier;Benzine;1501 kg of meer;Totaal;2018;10907.0
4658;Particulier;Benzine;1501 kg of meer;Totaal;2019;10965.0
4659;Particulier;Benzine;1501 kg of meer;Totaal;2020;8976.0
4660;Particulier;Benzine;1501 kg of meer;0 jaar;2001;13678.0
4661;Particulier;Benzine;1501 kg of meer;0 jaar;2002;13064.0
4662;Particulier;Benzine;1501 kg of meer;0 jaar;2003;12399.0
4663;Particulier;Benzine;1501 kg of meer;0 jaar;2004;11861.0
4664;Particulier;Benzine;1501 kg of meer;0 jaar;2005;12677.0
4665;Particulier;Benzine;1501 kg of meer;0 jaar;2006;11752.0
4666;Particulier;Benzine;1501 kg of meer;0 jaar;2007;11133.0
4667;Particulier;Benzine;1501 kg of meer;0 jaar;2008;10991.0
4668;Particulier;Benzine;1501 kg of meer;0 jaar;2009;10948.0
4669;Particulier;Benzine;1501 kg of meer;0 jaar;2010;11235.0
4670;Particulier;Benzine;1501 kg of meer;0 jaar;2011;11564.0
4671;Particulier;Benzine;1501 kg of meer;0 jaar;2012;11273.0
4672;Particulier;Benzine;1501 kg of meer;0 jaar;2013;10167.0
4673;Particulier;Benzine;1501 kg of meer;0 jaar;2014;9898.0
4674;Particulier;Benzine;1501 kg of meer;0 jaar;2015;9211.0
4675;Particulier;Benzine;1501 kg of meer;0 jaar;2016;9416.0
4676;Particulier;Benzine;1501 kg of meer;0 jaar;2017;9353.0
4677;Particulier;Benzine;1501 kg of meer;0 jaar;2018;9739.0
4678;Particulier;Benzine;1501 kg of meer;0 jaar;2019;9365.0
4679;Particulier;Benzine;1501 kg of meer;0 jaar;2020;7913.0
4680;Particulier;Benzine;1501 kg of meer;1 of 2 jaar;2001;21626.0
4681;Particulier;Benzine;1501 kg of meer;1 of 2 jaar;2002;21002.0
4682;Particulier;Benzine;1501 kg of meer;1 of 2 jaar;2003;20332.0
4683;Particulier;Benzine;1501 kg of meer;1 of 2 jaar;2004;19564.0
4684;Particulier;Benzine;1501 kg of meer;1 of 2 jaar;2005;18482.0
4685;Particulier;Benzine;1501 kg of meer;1 of 2 jaar;2006;17572.0
4686;Particulier;Benzine;1501 kg of meer;1 of 2 jaar;2007;17100.0
4687;Particulier;Benzine;1501 kg of meer;1 of 2 jaar;2008;16555.0
4688;Particulier;Benzine;1501 kg of meer;1 of 2 jaar;2009;16750.0
4689;Particulier;Benzine;1501 kg of meer;1 of 2 jaar;2010;16205.0
4690;Particulier;Benzine;1501 kg of meer;1 of 2 jaar;2011;15612.0
4691;Particulier;Benzine;1501 kg of meer;1 of 2 jaar;2012;15628.0
4692;Particulier;Benzine;1501 kg of meer;1 of 2 jaar;2013;15306.0
4693;Particulier;Benzine;1501 kg of meer;1 of 2 jaar;2014;14784.0
4694;Particulier;Benzine;1501 kg of meer;1 of 2 jaar;2015;14631.0
4695;Particulier;Benzine;1501 kg of meer;1 of 2 jaar;2016;14359.0
4696;Particulier;Benzine;1501 kg of meer;1 of 2 jaar;2017;14472.0
4697;Particulier;Benzine;1501 kg of meer;1 of 2 jaar;2018;14297.0
4698;Particulier;Benzine;1501 kg of meer;1 of 2 jaar;2019;14927.0
4699;Particulier;Benzine;1501 kg of meer;1 of 2 jaar;2020;11911.0
4700;Particulier;Benzine;1501 kg of meer;3 of 4 jaar;2001;18855.0
4701;Particulier;Benzine;1501 kg of meer;3 of 4 jaar;2002;19114.0
4702;Particulier;Benzine;1501 kg of meer;3 of 4 jaar;2003;18588.0
4703;Particulier;Benzine;1501 kg of meer;3 of 4 jaar;2004;18293.0
4704;Particulier;Benzine;1501 kg of meer;3 of 4 jaar;2005;17452.0
4705;Particulier;Benzine;1501 kg of meer;3 of 4 jaar;2006;16748.0
4706;Particulier;Benzine;1501 kg of meer;3 of 4 jaar;2007;15645.0
4707;Particulier;Benzine;1501 kg of meer;3 of 4 jaar;2008;15709.0
4708;Particulier;Benzine;1501 kg of meer;3 of 4 jaar;2009;15743.0
4709;Particulier;Benzine;1501 kg of meer;3 of 4 jaar;2010;14755.0
4710;Particulier;Benzine;1501 kg of meer;3 of 4 jaar;2011;15112.0
4711;Particulier;Benzine;1501 kg of meer;3 of 4 jaar;2012;14346.0
4712;Particulier;Benzine;1501 kg of meer;3 of 4 jaar;2013;14613.0
4713;Particulier;Benzine;1501 kg of meer;3 of 4 jaar;2014;14794.0
4714;Particulier;Benzine;1501 kg of meer;3 of 4 jaar;2015;15101.0
4715;Particulier;Benzine;1501 kg of meer;3 of 4 jaar;2016;14779.0
4716;Particulier;Benzine;1501 kg of meer;3 of 4 jaar;2017;14256.0
4717;Particulier;Benzine;1501 kg of meer;3 of 4 jaar;2018;14019.0
4718;Particulier;Benzine;1501 kg of meer;3 of 4 jaar;2019;14233.0
4719;Particulier;Benzine;1501 kg of meer;3 of 4 jaar;2020;11229.0
4720;Particulier;Benzine;1501 kg of meer;5 of 6 jaar;2001;16239.0
4721;Particulier;Benzine;1501 kg of meer;5 of 6 jaar;2002;16113.0
4722;Particulier;Benzine;1501 kg of meer;5 of 6 jaar;2003;16231.0
4723;Particulier;Benzine;1501 kg of meer;5 of 6 jaar;2004;16106.0
4724;Particulier;Benzine;1501 kg of meer;5 of 6 jaar;2005;15659.0
4725;Particulier;Benzine;1501 kg of meer;5 of 6 jaar;2006;15819.0
4726;Particulier;Benzine;1501 kg of meer;5 of 6 jaar;2007;15174.0
4727;Particulier;Benzine;1501 kg of meer;5 of 6 jaar;2008;14999.0
4728;Particulier;Benzine;1501 kg of meer;5 of 6 jaar;2009;14988.0
4729;Particulier;Benzine;1501 kg of meer;5 of 6 jaar;2010;14378.0
4730;Particulier;Benzine;1501 kg of meer;5 of 6 jaar;2011;14057.0
4731;Particulier;Benzine;1501 kg of meer;5 of 6 jaar;2012;13650.0
4732;Particulier;Benzine;1501 kg of meer;5 of 6 jaar;2013;13577.0
4733;Particulier;Benzine;1501 kg of meer;5 of 6 jaar;2014;13646.0
4734;Particulier;Benzine;1501 kg of meer;5 of 6 jaar;2015;14125.0
4735;Particulier;Benzine;1501 kg of meer;5 of 6 jaar;2016;14374.0
4736;Particulier;Benzine;1501 kg of meer;5 of 6 jaar;2017;14335.0
4737;Particulier;Benzine;1501 kg of meer;5 of 6 jaar;2018;13959.0
4738;Particulier;Benzine;1501 kg of meer;5 of 6 jaar;2019;13700.0
4739;Particulier;Benzine;1501 kg of meer;5 of 6 jaar;2020;11040.0
4740;Particulier;Benzine;1501 kg of meer;7 of 8 jaar;2001;14042.0
4741;Particulier;Benzine;1501 kg of meer;7 of 8 jaar;2002;13863.0
4742;Particulier;Benzine;1501 kg of meer;7 of 8 jaar;2003;14295.0
4743;Particulier;Benzine;1501 kg of meer;7 of 8 jaar;2004;14264.0
4744;Particulier;Benzine;1501 kg of meer;7 of 8 jaar;2005;14239.0
4745;Particulier;Benzine;1501 kg of meer;7 of 8 jaar;2006;14396.0
4746;Particulier;Benzine;1501 kg of meer;7 of 8 jaar;2007;14294.0
4747;Particulier;Benzine;1501 kg of meer;7 of 8 jaar;2008;13838.0
4748;Particulier;Benzine;1501 kg of meer;7 of 8 jaar;2009;14185.0
4749;Particulier;Benzine;1501 kg of meer;7 of 8 jaar;2010;14230.0
4750;Particulier;Benzine;1501 kg of meer;7 of 8 jaar;2011;13680.0
4751;Particulier;Benzine;1501 kg of meer;7 of 8 jaar;2012;13048.0
4752;Particulier;Benzine;1501 kg of meer;7 of 8 jaar;2013;12903.0
4753;Particulier;Benzine;1501 kg of meer;7 of 8 jaar;2014;12969.0
4754;Particulier;Benzine;1501 kg of meer;7 of 8 jaar;2015;13181.0
4755;Particulier;Benzine;1501 kg of meer;7 of 8 jaar;2016;13282.0
4756;Particulier;Benzine;1501 kg of meer;7 of 8 jaar;2017;13329.0
4757;Particulier;Benzine;1501 kg of meer;7 of 8 jaar;2018;13435.0
4758;Particulier;Benzine;1501 kg of meer;7 of 8 jaar;2019;13501.0
4759;Particulier;Benzine;1501 kg of meer;7 of 8 jaar;2020;10743.0
4760;Particulier;Benzine;1501 kg of meer;9 of 10 jaar;2001;13019.0
4761;Particulier;Benzine;1501 kg of meer;9 of 10 jaar;2002;12681.0
4762;Particulier;Benzine;1501 kg of meer;9 of 10 jaar;2003;12518.0
4763;Particulier;Benzine;1501 kg of meer;9 of 10 jaar;2004;12030.0
4764;Particulier;Benzine;1501 kg of meer;9 of 10 jaar;2005;12635.0
4765;Particulier;Benzine;1501 kg of meer;9 of 10 jaar;2006;12619.0
4766;Particulier;Benzine;1501 kg of meer;9 of 10 jaar;2007;13189.0
4767;Particulier;Benzine;1501 kg of meer;9 of 10 jaar;2008;12707.0
4768;Particulier;Benzine;1501 kg of meer;9 of 10 jaar;2009;12636.0
4769;Particulier;Benzine;1501 kg of meer;9 of 10 jaar;2010;13104.0
4770;Particulier;Benzine;1501 kg of meer;9 of 10 jaar;2011;12610.0
4771;Particulier;Benzine;1501 kg of meer;9 of 10 jaar;2012;12251.0
4772;Particulier;Benzine;1501 kg of meer;9 of 10 jaar;2013;12240.0
4773;Particulier;Benzine;1501 kg of meer;9 of 10 jaar;2014;12299.0
4774;Particulier;Benzine;1501 kg of meer;9 of 10 jaar;2015;12517.0
4775;Particulier;Benzine;1501 kg of meer;9 of 10 jaar;2016;12585.0
4776;Particulier;Benzine;1501 kg of meer;9 of 10 jaar;2017;12402.0
4777;Particulier;Benzine;1501 kg of meer;9 of 10 jaar;2018;12255.0
4778;Particulier;Benzine;1501 kg of meer;9 of 10 jaar;2019;12514.0
4779;Particulier;Benzine;1501 kg of meer;9 of 10 jaar;2020;10296.0
4780;Particulier;Benzine;1501 kg of meer;11 jaar of ouder;2001;5414.0
4781;Particulier;Benzine;1501 kg of meer;11 jaar of ouder;2002;5722.0
4782;Particulier;Benzine;1501 kg of meer;11 jaar of ouder;2003;5918.0
4783;Particulier;Benzine;1501 kg of meer;11 jaar of ouder;2004;6067.0
4784;Particulier;Benzine;1501 kg of meer;11 jaar of ouder;2005;6092.0
4785;Particulier;Benzine;1501 kg of meer;11 jaar of ouder;2006;6401.0
4786;Particulier;Benzine;1501 kg of meer;11 jaar of ouder;2007;6817.0
4787;Particulier;Benzine;1501 kg of meer;11 jaar of ouder;2008;6972.0
4788;Particulier;Benzine;1501 kg of meer;11 jaar of ouder;2009;7351.0
4789;Particulier;Benzine;1501 kg of meer;11 jaar of ouder;2010;7630.0
4790;Particulier;Benzine;1501 kg of meer;11 jaar of ouder;2011;7867.0
4791;Particulier;Benzine;1501 kg of meer;11 jaar of ouder;2012;7858.0
4792;Particulier;Benzine;1501 kg of meer;11 jaar of ouder;2013;8091.0
4793;Particulier;Benzine;1501 kg of meer;11 jaar of ouder;2014;8482.0
4794;Particulier;Benzine;1501 kg of meer;11 jaar of ouder;2015;8767.0
4795;Particulier;Benzine;1501 kg of meer;11 jaar of ouder;2016;9087.0
4796;Particulier;Benzine;1501 kg of meer;11 jaar of ouder;2017;9186.0
4797;Particulier;Benzine;1501 kg of meer;11 jaar of ouder;2018;9175.0
4798;Particulier;Benzine;1501 kg of meer;11 jaar of ouder;2019;9177.0
4799;Particulier;Benzine;1501 kg of meer;11 jaar of ouder;2020;7582.0
4800;Particulier;Diesel;Totaal;Totaal;2001;22431.0
4801;Particulier;Diesel;Totaal;Totaal;2002;22263.0
4802;Particulier;Diesel;Totaal;Totaal;2003;22399.0
4803;Particulier;Diesel;Totaal;Totaal;2004;22142.0
4804;Particulier;Diesel;Totaal;Totaal;2005;22052.0
4805;Particulier;Diesel;Totaal;Totaal;2006;22128.0
4806;Particulier;Diesel;Totaal;Totaal;2007;21807.0
4807;Particulier;Diesel;Totaal;Totaal;2008;21339.0
4808;Particulier;Diesel;Totaal;Totaal;2009;20813.0
4809;Particulier;Diesel;Totaal;Totaal;2010;20446.0
4810;Particulier;Diesel;Totaal;Totaal;2011;20236.0
4811;Particulier;Diesel;Totaal;Totaal;2012;20188.0
4812;Particulier;Diesel;Totaal;Totaal;2013;20182.0
4813;Particulier;Diesel;Totaal;Totaal;2014;20230.0
4814;Particulier;Diesel;Totaal;Totaal;2015;20430.0
4815;Particulier;Diesel;Totaal;Totaal;2016;20556.0
4816;Particulier;Diesel;Totaal;Totaal;2017;20319.0
4817;Particulier;Diesel;Totaal;Totaal;2018;20071.0
4818;Particulier;Diesel;Totaal;Totaal;2019;19733.0
4819;Particulier;Diesel;Totaal;Totaal;2020;15784.0
4820;Particulier;Diesel;Totaal;0 jaar;2001;21473.0
4821;Particulier;Diesel;Totaal;0 jaar;2002;21397.0
4822;Particulier;Diesel;Totaal;0 jaar;2003;22203.0
4823;Particulier;Diesel;Totaal;0 jaar;2004;20337.0
4824;Particulier;Diesel;Totaal;0 jaar;2005;20808.0
4825;Particulier;Diesel;Totaal;0 jaar;2006;20679.0
4826;Particulier;Diesel;Totaal;0 jaar;2007;19939.0
4827;Particulier;Diesel;Totaal;0 jaar;2008;21664.0
4828;Particulier;Diesel;Totaal;0 jaar;2009;19119.0
4829;Particulier;Diesel;Totaal;0 jaar;2010;11983.0
4830;Particulier;Diesel;Totaal;0 jaar;2011;14634.0
4831;Particulier;Diesel;Totaal;0 jaar;2012;16946.0
4832;Particulier;Diesel;Totaal;0 jaar;2013;16155.0
4833;Particulier;Diesel;Totaal;0 jaar;2014;15755.0
4834;Particulier;Diesel;Totaal;0 jaar;2015;15634.0
4835;Particulier;Diesel;Totaal;0 jaar;2016;16422.0
4836;Particulier;Diesel;Totaal;0 jaar;2017;16714.0
4837;Particulier;Diesel;Totaal;0 jaar;2018;19060.0
4838;Particulier;Diesel;Totaal;0 jaar;2019;16532.0
4839;Particulier;Diesel;Totaal;0 jaar;2020;9744.0
4840;Particulier;Diesel;Totaal;1 of 2 jaar;2001;32388.0
4841;Particulier;Diesel;Totaal;1 of 2 jaar;2002;32231.0
4842;Particulier;Diesel;Totaal;1 of 2 jaar;2003;32746.0
4843;Particulier;Diesel;Totaal;1 of 2 jaar;2004;32540.0
4844;Particulier;Diesel;Totaal;1 of 2 jaar;2005;30798.0
4845;Particulier;Diesel;Totaal;1 of 2 jaar;2006;29717.0
4846;Particulier;Diesel;Totaal;1 of 2 jaar;2007;28293.0
4847;Particulier;Diesel;Totaal;1 of 2 jaar;2008;27471.0
4848;Particulier;Diesel;Totaal;1 of 2 jaar;2009;26922.0
4849;Particulier;Diesel;Totaal;1 of 2 jaar;2010;26640.0
4850;Particulier;Diesel;Totaal;1 of 2 jaar;2011;25377.0
4851;Particulier;Diesel;Totaal;1 of 2 jaar;2012;23425.0
4852;Particulier;Diesel;Totaal;1 of 2 jaar;2013;23513.0
4853;Particulier;Diesel;Totaal;1 of 2 jaar;2014;24594.0
4854;Particulier;Diesel;Totaal;1 of 2 jaar;2015;25045.0
4855;Particulier;Diesel;Totaal;1 of 2 jaar;2016;24961.0
4856;Particulier;Diesel;Totaal;1 of 2 jaar;2017;23775.0
4857;Particulier;Diesel;Totaal;1 of 2 jaar;2018;24177.0
4858;Particulier;Diesel;Totaal;1 of 2 jaar;2019;25146.0
4859;Particulier;Diesel;Totaal;1 of 2 jaar;2020;18784.0
4860;Particulier;Diesel;Totaal;3 of 4 jaar;2001;26463.0
4861;Particulier;Diesel;Totaal;3 of 4 jaar;2002;26330.0
4862;Particulier;Diesel;Totaal;3 of 4 jaar;2003;26689.0
4863;Particulier;Diesel;Totaal;3 of 4 jaar;2004;26444.0
4864;Particulier;Diesel;Totaal;3 of 4 jaar;2005;26636.0
4865;Particulier;Diesel;Totaal;3 of 4 jaar;2006;26576.0
4866;Particulier;Diesel;Totaal;3 of 4 jaar;2007;25728.0
4867;Particulier;Diesel;Totaal;3 of 4 jaar;2008;25169.0
4868;Particulier;Diesel;Totaal;3 of 4 jaar;2009;24149.0
4869;Particulier;Diesel;Totaal;3 of 4 jaar;2010;24447.0
4870;Particulier;Diesel;Totaal;3 of 4 jaar;2011;24200.0
4871;Particulier;Diesel;Totaal;3 of 4 jaar;2012;23834.0
4872;Particulier;Diesel;Totaal;3 of 4 jaar;2013;23150.0
4873;Particulier;Diesel;Totaal;3 of 4 jaar;2014;22892.0
4874;Particulier;Diesel;Totaal;3 of 4 jaar;2015;23532.0
4875;Particulier;Diesel;Totaal;3 of 4 jaar;2016;23991.0
4876;Particulier;Diesel;Totaal;3 of 4 jaar;2017;23830.0
4877;Particulier;Diesel;Totaal;3 of 4 jaar;2018;23799.0
4878;Particulier;Diesel;Totaal;3 of 4 jaar;2019;23816.0
4879;Particulier;Diesel;Totaal;3 of 4 jaar;2020;18813.0
4880;Particulier;Diesel;Totaal;5 of 6 jaar;2001;22509.0
4881;Particulier;Diesel;Totaal;5 of 6 jaar;2002;22782.0
4882;Particulier;Diesel;Totaal;5 of 6 jaar;2003;22789.0
4883;Particulier;Diesel;Totaal;5 of 6 jaar;2004;23232.0
4884;Particulier;Diesel;Totaal;5 of 6 jaar;2005;23385.0
4885;Particulier;Diesel;Totaal;5 of 6 jaar;2006;23781.0
4886;Particulier;Diesel;Totaal;5 of 6 jaar;2007;23915.0
4887;Particulier;Diesel;Totaal;5 of 6 jaar;2008;23283.0
4888;Particulier;Diesel;Totaal;5 of 6 jaar;2009;23153.0
4889;Particulier;Diesel;Totaal;5 of 6 jaar;2010;23117.0
4890;Particulier;Diesel;Totaal;5 of 6 jaar;2011;23328.0
4891;Particulier;Diesel;Totaal;5 of 6 jaar;2012;22881.0
4892;Particulier;Diesel;Totaal;5 of 6 jaar;2013;22671.0
4893;Particulier;Diesel;Totaal;5 of 6 jaar;2014;22797.0
4894;Particulier;Diesel;Totaal;5 of 6 jaar;2015;23087.0
4895;Particulier;Diesel;Totaal;5 of 6 jaar;2016;23175.0
4896;Particulier;Diesel;Totaal;5 of 6 jaar;2017;23102.0
4897;Particulier;Diesel;Totaal;5 of 6 jaar;2018;23218.0
4898;Particulier;Diesel;Totaal;5 of 6 jaar;2019;23352.0
4899;Particulier;Diesel;Totaal;5 of 6 jaar;2020;19036.0
4900;Particulier;Diesel;Totaal;7 of 8 jaar;2001;19817.0
4901;Particulier;Diesel;Totaal;7 of 8 jaar;2002;19982.0
4902;Particulier;Diesel;Totaal;7 of 8 jaar;2003;20441.0
4903;Particulier;Diesel;Totaal;7 of 8 jaar;2004;20484.0
4904;Particulier;Diesel;Totaal;7 of 8 jaar;2005;21036.0
