ID;Inkomensbestanddelen;Populatie;Kenmerken;Perioden;AantalPersonen_1;PercentagePersonen_2;TotaalBedrag_3;GemiddeldBedrag_4;AandeelVanBrutoInkomen_5
6090;Primair inkomen, onbekend;493;734;2001;0.0;0.0;;;0.0
6091;Primair inkomen, onbekend;493;734;2002;0.0;0.0;;;0.0
6092;Primair inkomen, onbekend;493;734;2003;0.0;0.0;;;0.0
6093;Primair inkomen, onbekend;493;734;2004;0.0;0.0;;;0.0
6094;Primair inkomen, onbekend;493;734;2005;0.0;0.0;;;0.0
6095;Primair inkomen, onbekend;493;741;2001;0.0;0.0;;;0.0
6096;Primair inkomen, onbekend;493;741;2002;0.0;0.0;;;0.0
6097;Primair inkomen, onbekend;493;741;2003;0.0;0.0;;;0.0
6098;Primair inkomen, onbekend;493;741;2004;0.0;0.0;;;0.0
6099;Primair inkomen, onbekend;493;741;2005;0.0;0.0;;;0.0
6100;Primair inkomen, onbekend;493;742;2001;0.0;0.0;;;0.0
6101;Primair inkomen, onbekend;493;742;2002;0.0;0.0;;;0.0
6102;Primair inkomen, onbekend;493;742;2003;0.0;0.0;;;0.0
6103;Primair inkomen, onbekend;493;742;2004;0.0;0.0;;;0.0
6104;Primair inkomen, onbekend;493;742;2005;0.0;0.0;;;0.0
6105;Primair inkomen, onbekend;493;743;2001;0.0;0.0;;;0.0
6106;Primair inkomen, onbekend;493;743;2002;0.0;0.0;;;0.0
6107;Primair inkomen, onbekend;493;743;2003;0.0;0.0;;;0.0
6108;Primair inkomen, onbekend;493;743;2004;0.0;0.0;;;0.0
6109;Primair inkomen, onbekend;493;743;2005;0.0;0.0;;;0.0
6110;Primair inkomen, onbekend;493;744;2001;0.0;0.0;;;0.0
6111;Primair inkomen, onbekend;493;744;2002;0.0;0.0;;;0.0
6112;Primair inkomen, onbekend;493;744;2003;0.0;0.0;;;0.0
6113;Primair inkomen, onbekend;493;744;2004;0.0;0.0;;;0.0
6114;Primair inkomen, onbekend;493;744;2005;0.0;0.0;;;0.0
6115;Primair inkomen, onbekend;493;745;2001;0.0;0.0;;;0.0
6116;Primair inkomen, onbekend;493;745;2002;0.0;0.0;;;0.0
6117;Primair inkomen, onbekend;493;745;2003;0.0;0.0;;;0.0
6118;Primair inkomen, onbekend;493;745;2004;0.0;0.0;;;0.0
6119;Primair inkomen, onbekend;493;745;2005;0.0;0.0;;;0.0
6120;Primair inkomen, onbekend;493;746;2001;0.0;0.0;;;0.0
6121;Primair inkomen, onbekend;493;746;2002;0.0;0.0;;;0.0
6122;Primair inkomen, onbekend;493;746;2003;0.0;0.0;;;0.0
6123;Primair inkomen, onbekend;493;746;2004;0.0;0.0;;;0.0
6124;Primair inkomen, onbekend;493;746;2005;0.0;0.0;;;0.0
6125;Primair inkomen, onbekend;493;747;2001;0.0;0.0;;;0.0
6126;Primair inkomen, onbekend;493;747;2002;0.0;0.0;;;0.0
6127;Primair inkomen, onbekend;493;747;2003;0.0;0.0;;;0.0
6128;Primair inkomen, onbekend;493;747;2004;0.0;0.0;;;0.0
6129;Primair inkomen, onbekend;493;747;2005;0.0;0.0;;;0.0
6130;Primair inkomen, onbekend;493;748;2001;0.0;0.0;;;0.0
6131;Primair inkomen, onbekend;493;748;2002;0.0;0.0;;;0.0
6132;Primair inkomen, onbekend;493;748;2003;0.0;0.0;;;0.0
6133;Primair inkomen, onbekend;493;748;2004;0.0;0.0;;;0.0
6134;Primair inkomen, onbekend;493;748;2005;0.0;0.0;;;0.0
6135;Primair inkomen, onbekend;493;749;2001;0.0;0.0;;;0.0
6136;Primair inkomen, onbekend;493;749;2002;0.0;0.0;;;0.0
6137;Primair inkomen, onbekend;493;749;2003;0.0;0.0;;;0.0
6138;Primair inkomen, onbekend;493;749;2004;0.0;0.0;;;0.0
6139;Primair inkomen, onbekend;493;749;2005;0.0;0.0;;;0.0
6140;Primair inkomen, onbekend;493;750;2001;0.0;0.0;;;0.0
6141;Primair inkomen, onbekend;493;750;2002;0.0;0.0;;;0.0
6142;Primair inkomen, onbekend;493;750;2003;0.0;0.0;;;0.0
6143;Primair inkomen, onbekend;493;750;2004;0.0;0.0;;;0.0
6144;Primair inkomen, onbekend;493;750;2005;0.0;0.0;;;0.0
6145;Primair inkomen, onbekend;493;422;2001;0.0;0.0;;;0.0
6146;Primair inkomen, onbekend;493;422;2002;0.0;0.0;;;0.0
6147;Primair inkomen, onbekend;493;422;2003;0.0;0.0;;;0.0
6148;Primair inkomen, onbekend;493;422;2004;0.0;0.0;;;0.0
6149;Primair inkomen, onbekend;493;422;2005;0.0;0.0;;;0.0
6150;Primair inkomen, onbekend;493;423;2001;0.0;0.0;;;0.0
6151;Primair inkomen, onbekend;493;423;2002;0.0;0.0;;;0.0
6152;Primair inkomen, onbekend;493;423;2003;0.0;0.0;;;0.0
6153;Primair inkomen, onbekend;493;423;2004;0.0;0.0;;;0.0
6154;Primair inkomen, onbekend;493;423;2005;0.0;0.0;;;0.0
6155;Primair inkomen, onbekend;493;424;2001;0.0;0.0;;;0.0
6156;Primair inkomen, onbekend;493;424;2002;0.0;0.0;;;0.0
6157;Primair inkomen, onbekend;493;424;2003;0.0;0.0;;;0.0
6158;Primair inkomen, onbekend;493;424;2004;0.0;0.0;;;0.0
6159;Primair inkomen, onbekend;493;424;2005;0.0;0.0;;;0.0
6160;Primair inkomen, onbekend;493;425;2001;0.0;0.0;;;0.0
6161;Primair inkomen, onbekend;493;425;2002;0.0;0.0;;;0.0
6162;Primair inkomen, onbekend;493;425;2003;0.0;0.0;;;0.0
6163;Primair inkomen, onbekend;493;425;2004;0.0;0.0;;;0.0
6164;Primair inkomen, onbekend;493;425;2005;0.0;0.0;;;0.0
6165;Primair inkomen, onbekend;493;426;2001;0.0;;;;
6166;Primair inkomen, onbekend;493;426;2002;0.0;;;;
6167;Primair inkomen, onbekend;493;426;2003;0.0;;;;
6168;Primair inkomen, onbekend;493;426;2004;0.0;;;;
6169;Primair inkomen, onbekend;493;426;2005;0.0;;;;
6170;Primair inkomen, onbekend;493;427;2001;0.0;0.0;;;0.0
6171;Primair inkomen, onbekend;493;427;2002;0.0;0.0;;;0.0
6172;Primair inkomen, onbekend;493;427;2003;0.0;0.0;;;0.0
6173;Primair inkomen, onbekend;493;427;2004;0.0;0.0;;;0.0
6174;Primair inkomen, onbekend;493;427;2005;0.0;0.0;;;0.0
6175;Primair inkomen, onbekend;493;428;2001;0.0;0.0;;;0.0
6176;Primair inkomen, onbekend;493;428;2002;0.0;0.0;;;0.0
6177;Primair inkomen, onbekend;493;428;2003;0.0;0.0;;;0.0
6178;Primair inkomen, onbekend;493;428;2004;0.0;0.0;;;0.0
6179;Primair inkomen, onbekend;493;428;2005;0.0;0.0;;;0.0
6180;Primair inkomen, onbekend;493;429;2001;0.0;0.0;;;0.0
6181;Primair inkomen, onbekend;493;429;2002;0.0;0.0;;;0.0
6182;Primair inkomen, onbekend;493;429;2003;0.0;0.0;;;0.0
6183;Primair inkomen, onbekend;493;429;2004;0.0;0.0;;;0.0
6184;Primair inkomen, onbekend;493;429;2005;0.0;0.0;;;0.0
6185;Primair inkomen, onbekend;493;430;2001;0.0;;;;
6186;Primair inkomen, onbekend;493;430;2002;0.0;;;;
6187;Primair inkomen, onbekend;493;430;2003;0.0;;;;
6188;Primair inkomen, onbekend;493;430;2004;0.0;;;;
6189;Primair inkomen, onbekend;493;430;2005;0.0;;;;
6190;Primair inkomen, onbekend;493;431;2001;0.0;0.0;;;0.0
6191;Primair inkomen, onbekend;493;431;2002;0.0;0.0;;;0.0
6192;Primair inkomen, onbekend;493;431;2003;0.0;0.0;;;0.0
6193;Primair inkomen, onbekend;493;431;2004;0.0;0.0;;;0.0
6194;Primair inkomen, onbekend;493;431;2005;0.0;0.0;;;0.0
6195;Primair inkomen, onbekend;493;432;2001;0.0;0.0;;;0.0
6196;Primair inkomen, onbekend;493;432;2002;0.0;0.0;;;0.0
6197;Primair inkomen, onbekend;493;432;2003;0.0;0.0;;;0.0
6198;Primair inkomen, onbekend;493;432;2004;0.0;0.0;;;0.0
6199;Primair inkomen, onbekend;493;432;2005;0.0;0.0;;;0.0
6200;Primair inkomen, onbekend;493;433;2001;0.0;0.0;;;0.0
6201;Primair inkomen, onbekend;493;433;2002;0.0;0.0;;;0.0
6202;Primair inkomen, onbekend;493;433;2003;0.0;0.0;;;0.0
6203;Primair inkomen, onbekend;493;433;2004;0.0;0.0;;;0.0
6204;Primair inkomen, onbekend;493;433;2005;0.0;0.0;;;0.0
6205;Primair inkomen, onbekend;493;442;2001;0.0;0.0;;;0.0
6206;Primair inkomen, onbekend;493;442;2002;0.0;0.0;;;0.0
6207;Primair inkomen, onbekend;493;442;2003;0.0;0.0;;;0.0
6208;Primair inkomen, onbekend;493;442;2004;0.0;0.0;;;0.0
6209;Primair inkomen, onbekend;493;442;2005;0.0;0.0;;;0.0
6210;Primair inkomen, onbekend;493;443;2001;0.0;0.0;;;0.0
6211;Primair inkomen, onbekend;493;443;2002;0.0;0.0;;;0.0
6212;Primair inkomen, onbekend;493;443;2003;0.0;0.0;;;0.0
6213;Primair inkomen, onbekend;493;443;2004;0.0;0.0;;;0.0
6214;Primair inkomen, onbekend;493;443;2005;0.0;0.0;;;0.0
6215;Primair inkomen, onbekend;493;444;2001;0.0;0.0;;;0.0
6216;Primair inkomen, onbekend;493;444;2002;0.0;0.0;;;0.0
6217;Primair inkomen, onbekend;493;444;2003;0.0;0.0;;;0.0
6218;Primair inkomen, onbekend;493;444;2004;0.0;0.0;;;0.0
6219;Primair inkomen, onbekend;493;444;2005;0.0;0.0;;;0.0
6220;Primair inkomen, onbekend;493;445;2001;0.0;0.0;;;0.0
6221;Primair inkomen, onbekend;493;445;2002;0.0;0.0;;;0.0
6222;Primair inkomen, onbekend;493;445;2003;0.0;0.0;;;0.0
6223;Primair inkomen, onbekend;493;445;2004;0.0;0.0;;;0.0
6224;Primair inkomen, onbekend;493;445;2005;0.0;0.0;;;0.0
6225;Primair inkomen, onbekend;493;446;2001;0.0;0.0;;;0.0
6226;Primair inkomen, onbekend;493;446;2002;0.0;0.0;;;0.0
6227;Primair inkomen, onbekend;493;446;2003;0.0;0.0;;;0.0
6228;Primair inkomen, onbekend;493;446;2004;0.0;0.0;;;0.0
6229;Primair inkomen, onbekend;493;446;2005;0.0;0.0;;;0.0
6230;Primair inkomen, onbekend;493;447;2001;0.0;0.0;;;0.0
6231;Primair inkomen, onbekend;493;447;2002;0.0;0.0;;;0.0
6232;Primair inkomen, onbekend;493;447;2003;0.0;0.0;;;0.0
6233;Primair inkomen, onbekend;493;447;2004;0.0;0.0;;;0.0
6234;Primair inkomen, onbekend;493;447;2005;0.0;0.0;;;0.0
6235;Primair inkomen, onbekend;493;448;2001;0.0;0.0;;;0.0
6236;Primair inkomen, onbekend;493;448;2002;0.0;0.0;;;0.0
6237;Primair inkomen, onbekend;493;448;2003;0.0;0.0;;;0.0
6238;Primair inkomen, onbekend;493;448;2004;0.0;0.0;;;0.0
6239;Primair inkomen, onbekend;493;448;2005;0.0;0.0;;;0.0
6240;Primair inkomen, onbekend;493;462;2001;0.0;0.0;;;0.0
6241;Primair inkomen, onbekend;493;462;2002;0.0;0.0;;;0.0
6242;Primair inkomen, onbekend;493;462;2003;0.0;0.0;;;0.0
6243;Primair inkomen, onbekend;493;462;2004;0.0;0.0;;;0.0
6244;Primair inkomen, onbekend;493;462;2005;0.0;0.0;;;0.0
6245;Primair inkomen, onbekend;493;463;2001;0.0;0.0;;;0.0
6246;Primair inkomen, onbekend;493;463;2002;0.0;0.0;;;0.0
6247;Primair inkomen, onbekend;493;463;2003;0.0;0.0;;;0.0
6248;Primair inkomen, onbekend;493;463;2004;0.0;0.0;;;0.0
6249;Primair inkomen, onbekend;493;463;2005;0.0;0.0;;;0.0
6250;Primair inkomen, onbekend;493;464;2001;0.0;;;;
6251;Primair inkomen, onbekend;493;464;2002;0.0;;;;
6252;Primair inkomen, onbekend;493;464;2003;0.0;;;;
6253;Primair inkomen, onbekend;493;464;2004;0.0;;;;
6254;Primair inkomen, onbekend;493;464;2005;0.0;;;;
6255;Primair inkomen, onbekend;493;465;2001;0.0;;;;
6256;Primair inkomen, onbekend;493;465;2002;0.0;;;;
6257;Primair inkomen, onbekend;493;465;2003;0.0;;;;
6258;Primair inkomen, onbekend;493;465;2004;0.0;;;;
6259;Primair inkomen, onbekend;493;465;2005;0.0;;;;
6260;Primair inkomen, onbekend;493;466;2001;0.0;;;;
6261;Primair inkomen, onbekend;493;466;2002;0.0;;;;
6262;Primair inkomen, onbekend;493;466;2003;0.0;;;;
6263;Primair inkomen, onbekend;493;466;2004;0.0;;;;
6264;Primair inkomen, onbekend;493;466;2005;0.0;;;;
6265;Primair inkomen, onbekend;493;467;2001;0.0;;;;
6266;Primair inkomen, onbekend;493;467;2002;0.0;;;;
6267;Primair inkomen, onbekend;493;467;2003;0.0;;;;
6268;Primair inkomen, onbekend;493;467;2004;0.0;;;;
6269;Primair inkomen, onbekend;493;467;2005;0.0;;;;
6270;Primair inkomen, onbekend;493;468;2001;0.0;0.0;;;0.0
6271;Primair inkomen, onbekend;493;468;2002;0.0;0.0;;;0.0
6272;Primair inkomen, onbekend;493;468;2003;0.0;0.0;;;0.0
6273;Primair inkomen, onbekend;493;468;2004;0.0;0.0;;;0.0
6274;Primair inkomen, onbekend;493;468;2005;0.0;0.0;;;0.0
6275;Primair inkomen, onbekend;493;469;2001;0.0;0.0;;;0.0
6276;Primair inkomen, onbekend;493;469;2002;0.0;0.0;;;0.0
6277;Primair inkomen, onbekend;493;469;2003;0.0;0.0;;;0.0
6278;Primair inkomen, onbekend;493;469;2004;0.0;0.0;;;0.0
6279;Primair inkomen, onbekend;493;469;2005;0.0;0.0;;;0.0
6280;Primair inkomen, onbekend;493;470;2001;0.0;0.0;;;0.0
6281;Primair inkomen, onbekend;493;470;2002;0.0;0.0;;;0.0
6282;Primair inkomen, onbekend;493;470;2003;0.0;0.0;;;0.0
6283;Primair inkomen, onbekend;493;470;2004;0.0;0.0;;;0.0
6284;Primair inkomen, onbekend;493;470;2005;0.0;0.0;;;0.0
6285;Primair inkomen, onbekend;493;471;2001;0.0;;;;
6286;Primair inkomen, onbekend;493;471;2002;0.0;;;;
6287;Primair inkomen, onbekend;493;471;2003;0.0;;;;
6288;Primair inkomen, onbekend;493;471;2004;0.0;;;;
6289;Primair inkomen, onbekend;493;471;2005;0.0;;;;
6290;Primair inkomen, onbekend;493;472;2001;0.0;;;;
6291;Primair inkomen, onbekend;493;472;2002;0.0;;;;
6292;Primair inkomen, onbekend;493;472;2003;0.0;;;;
6293;Primair inkomen, onbekend;493;472;2004;0.0;;;;
6294;Primair inkomen, onbekend;493;472;2005;0.0;;;;
6295;Primair inkomen, onbekend;493;473;2001;0.0;;;;
6296;Primair inkomen, onbekend;493;473;2002;0.0;;;;
6297;Primair inkomen, onbekend;493;473;2003;0.0;;;;
6298;Primair inkomen, onbekend;493;473;2004;0.0;;;;
6299;Primair inkomen, onbekend;493;473;2005;0.0;;;;
6300;Primair inkomen, onbekend;493;474;2001;0.0;0.0;;;0.0
6301;Primair inkomen, onbekend;493;474;2002;0.0;0.0;;;0.0
6302;Primair inkomen, onbekend;493;474;2003;0.0;0.0;;;0.0
6303;Primair inkomen, onbekend;493;474;2004;0.0;0.0;;;0.0
6304;Primair inkomen, onbekend;493;474;2005;0.0;0.0;;;0.0
6305;Primair inkomen, onbekend;493;475;2001;0.0;0.0;;;0.0
6306;Primair inkomen, onbekend;493;475;2002;0.0;0.0;;;0.0
6307;Primair inkomen, onbekend;493;475;2003;0.0;0.0;;;0.0
6308;Primair inkomen, onbekend;493;475;2004;0.0;0.0;;;0.0
6309;Primair inkomen, onbekend;493;475;2005;0.0;0.0;;;0.0
6310;Primair inkomen, onbekend;493;202;2001;0.0;0.0;;;0.0
6311;Primair inkomen, onbekend;493;202;2002;0.0;0.0;;;0.0
6312;Primair inkomen, onbekend;493;202;2003;0.0;0.0;;;0.0
6313;Primair inkomen, onbekend;493;202;2004;0.0;0.0;;;0.0
6314;Primair inkomen, onbekend;493;202;2005;0.0;0.0;;;0.0
6315;Primair inkomen, onbekend;493;203;2001;0.0;0.0;;;0.0
6316;Primair inkomen, onbekend;493;203;2002;0.0;0.0;;;0.0
6317;Primair inkomen, onbekend;493;203;2003;0.0;0.0;;;0.0
6318;Primair inkomen, onbekend;493;203;2004;0.0;0.0;;;0.0
6319;Primair inkomen, onbekend;493;203;2005;0.0;0.0;;;0.0
6320;Primair inkomen, onbekend;493;204;2001;0.0;0.0;;;0.0
6321;Primair inkomen, onbekend;493;204;2002;0.0;0.0;;;0.0
6322;Primair inkomen, onbekend;493;204;2003;0.0;0.0;;;0.0
6323;Primair inkomen, onbekend;493;204;2004;0.0;0.0;;;0.0
6324;Primair inkomen, onbekend;493;204;2005;0.0;0.0;;;0.0
6325;Primair inkomen, onbekend;493;205;2001;0.0;0.0;;;0.0
6326;Primair inkomen, onbekend;493;205;2002;0.0;0.0;;;0.0
6327;Primair inkomen, onbekend;493;205;2003;0.0;0.0;;;0.0
6328;Primair inkomen, onbekend;493;205;2004;0.0;0.0;;;0.0
6329;Primair inkomen, onbekend;493;205;2005;0.0;0.0;;;0.0
6330;Primair inkomen, onbekend;493;211;2001;0.0;0.0;;;0.0
6331;Primair inkomen, onbekend;493;211;2002;0.0;0.0;;;0.0
6332;Primair inkomen, onbekend;493;211;2003;0.0;0.0;;;0.0
6333;Primair inkomen, onbekend;493;211;2004;0.0;0.0;;;0.0
6334;Primair inkomen, onbekend;493;211;2005;0.0;0.0;;;0.0
6335;Primair inkomen, onbekend;493;212;2001;0.0;0.0;;;0.0
6336;Primair inkomen, onbekend;493;212;2002;0.0;0.0;;;0.0
6337;Primair inkomen, onbekend;493;212;2003;0.0;0.0;;;0.0
6338;Primair inkomen, onbekend;493;212;2004;0.0;0.0;;;0.0
6339;Primair inkomen, onbekend;493;212;2005;0.0;0.0;;;0.0
6340;Primair inkomen, onbekend;493;213;2001;0.0;0.0;;;0.0
6341;Primair inkomen, onbekend;493;213;2002;0.0;0.0;;;0.0
6342;Primair inkomen, onbekend;493;213;2003;0.0;0.0;;;0.0
6343;Primair inkomen, onbekend;493;213;2004;0.0;0.0;;;0.0
6344;Primair inkomen, onbekend;493;213;2005;0.0;0.0;;;0.0
6345;Primair inkomen, onbekend;493;214;2001;0.0;0.0;;;0.0
6346;Primair inkomen, onbekend;493;214;2002;0.0;0.0;;;0.0
6347;Primair inkomen, onbekend;493;214;2003;0.0;0.0;;;0.0
6348;Primair inkomen, onbekend;493;214;2004;0.0;0.0;;;0.0
6349;Primair inkomen, onbekend;493;214;2005;0.0;0.0;;;0.0
6350;Primair inkomen, onbekend;493;215;2001;0.0;0.0;;;0.0
6351;Primair inkomen, onbekend;493;215;2002;0.0;0.0;;;0.0
6352;Primair inkomen, onbekend;493;215;2003;0.0;0.0;;;0.0
6353;Primair inkomen, onbekend;493;215;2004;0.0;0.0;;;0.0
6354;Primair inkomen, onbekend;493;215;2005;0.0;0.0;;;0.0
6355;Primair inkomen, onbekend;493;221;2001;0.0;0.0;;;0.0
6356;Primair inkomen, onbekend;493;221;2002;0.0;0.0;;;0.0
6357;Primair inkomen, onbekend;493;221;2003;0.0;0.0;;;0.0
6358;Primair inkomen, onbekend;493;221;2004;0.0;0.0;;;0.0
6359;Primair inkomen, onbekend;493;221;2005;0.0;0.0;;;0.0
6360;Primair inkomen, onbekend;493;222;2001;0.0;0.0;;;0.0
6361;Primair inkomen, onbekend;493;222;2002;0.0;0.0;;;0.0
6362;Primair inkomen, onbekend;493;222;2003;0.0;0.0;;;0.0
6363;Primair inkomen, onbekend;493;222;2004;0.0;0.0;;;0.0
6364;Primair inkomen, onbekend;493;222;2005;0.0;0.0;;;0.0
6365;Primair inkomen, onbekend;493;223;2001;0.0;0.0;;;0.0
6366;Primair inkomen, onbekend;493;223;2002;0.0;0.0;;;0.0
6367;Primair inkomen, onbekend;493;223;2003;0.0;0.0;;;0.0
6368;Primair inkomen, onbekend;493;223;2004;0.0;0.0;;;0.0
6369;Primair inkomen, onbekend;493;223;2005;0.0;0.0;;;0.0
6370;Primair inkomen, onbekend;493;224;2001;0.0;0.0;;;0.0
6371;Primair inkomen, onbekend;493;224;2002;0.0;0.0;;;0.0
6372;Primair inkomen, onbekend;493;224;2003;0.0;0.0;;;0.0
6373;Primair inkomen, onbekend;493;224;2004;0.0;0.0;;;0.0
6374;Primair inkomen, onbekend;493;224;2005;0.0;0.0;;;0.0
6375;Primair inkomen, onbekend;493;231;2001;0.0;0.0;;;0.0
6376;Primair inkomen, onbekend;493;231;2002;0.0;0.0;;;0.0
6377;Primair inkomen, onbekend;493;231;2003;0.0;0.0;;;0.0
6378;Primair inkomen, onbekend;493;231;2004;0.0;0.0;;;0.0
6379;Primair inkomen, onbekend;493;231;2005;0.0;0.0;;;0.0
6380;Primair inkomen, onbekend;493;232;2001;0.0;0.0;;;0.0
6381;Primair inkomen, onbekend;493;232;2002;0.0;0.0;;;0.0
6382;Primair inkomen, onbekend;493;232;2003;0.0;0.0;;;0.0
6383;Primair inkomen, onbekend;493;232;2004;0.0;0.0;;;0.0
6384;Primair inkomen, onbekend;493;232;2005;0.0;0.0;;;0.0
6385;Primair inkomen, onbekend;493;233;2001;0.0;0.0;;;0.0
6386;Primair inkomen, onbekend;493;233;2002;0.0;0.0;;;0.0
6387;Primair inkomen, onbekend;493;233;2003;0.0;0.0;;;0.0
6388;Primair inkomen, onbekend;493;233;2004;0.0;0.0;;;0.0
6389;Primair inkomen, onbekend;493;233;2005;0.0;0.0;;;0.0
6390;Primair inkomen, onbekend;493;234;2001;0.0;0.0;;;0.0
6391;Primair inkomen, onbekend;493;234;2002;0.0;0.0;;;0.0
6392;Primair inkomen, onbekend;493;234;2003;0.0;0.0;;;0.0
6393;Primair inkomen, onbekend;493;234;2004;0.0;0.0;;;0.0
6394;Primair inkomen, onbekend;493;234;2005;0.0;0.0;;;0.0
6395;Primair inkomen, onbekend;493;235;2001;0.0;0.0;;;0.0
6396;Primair inkomen, onbekend;493;235;2002;0.0;0.0;;;0.0
6397;Primair inkomen, onbekend;493;235;2003;0.0;0.0;;;0.0
6398;Primair inkomen, onbekend;493;235;2004;0.0;0.0;;;0.0
6399;Primair inkomen, onbekend;493;235;2005;0.0;0.0;;;0.0
6400;Primair inkomen, onbekend;493;236;2001;0.0;0.0;;;0.0
6401;Primair inkomen, onbekend;493;236;2002;0.0;0.0;;;0.0
6402;Primair inkomen, onbekend;493;236;2003;0.0;0.0;;;0.0
6403;Primair inkomen, onbekend;493;236;2004;0.0;0.0;;;0.0
6404;Primair inkomen, onbekend;493;236;2005;0.0;0.0;;;0.0
6405;Primair inkomen, onbekend;493;237;2001;0.0;0.0;;;0.0
6406;Primair inkomen, onbekend;493;237;2002;0.0;0.0;;;0.0
6407;Primair inkomen, onbekend;493;237;2003;0.0;0.0;;;0.0
6408;Primair inkomen, onbekend;493;237;2004;0.0;0.0;;;0.0
6409;Primair inkomen, onbekend;493;237;2005;0.0;0.0;;;0.0
6410;Primair inkomen, onbekend;493;238;2001;0.0;0.0;;;0.0
6411;Primair inkomen, onbekend;493;238;2002;0.0;0.0;;;0.0
6412;Primair inkomen, onbekend;493;238;2003;0.0;0.0;;;0.0
6413;Primair inkomen, onbekend;493;238;2004;0.0;0.0;;;0.0
6414;Primair inkomen, onbekend;493;238;2005;0.0;0.0;;;0.0
6415;Primair inkomen, onbekend;493;239;2001;0.0;0.0;;;0.0
6416;Primair inkomen, onbekend;493;239;2002;0.0;0.0;;;0.0
6417;Primair inkomen, onbekend;493;239;2003;0.0;0.0;;;0.0
6418;Primair inkomen, onbekend;493;239;2004;0.0;0.0;;;0.0
6419;Primair inkomen, onbekend;493;239;2005;0.0;0.0;;;0.0
6420;Primair inkomen, onbekend;493;240;2001;0.0;0.0;;;0.0
6421;Primair inkomen, onbekend;493;240;2002;0.0;0.0;;;0.0
6422;Primair inkomen, onbekend;493;240;2003;0.0;0.0;;;0.0
6423;Primair inkomen, onbekend;493;240;2004;0.0;0.0;;;0.0
6424;Primair inkomen, onbekend;493;240;2005;0.0;0.0;;;0.0
6425;Primair inkomen, onbekend;493;241;2001;0.0;0.0;;;0.0
6426;Primair inkomen, onbekend;493;241;2002;0.0;0.0;;;0.0
6427;Primair inkomen, onbekend;493;241;2003;0.0;0.0;;;0.0
6428;Primair inkomen, onbekend;493;241;2004;0.0;0.0;;;0.0
6429;Primair inkomen, onbekend;493;241;2005;0.0;0.0;;;0.0
6430;Primair inkomen, onbekend;493;242;2001;0.0;0.0;;;0.0
6431;Primair inkomen, onbekend;493;242;2002;0.0;0.0;;;0.0
6432;Primair inkomen, onbekend;493;242;2003;0.0;0.0;;;0.0
6433;Primair inkomen, onbekend;493;242;2004;0.0;0.0;;;0.0
6434;Primair inkomen, onbekend;493;242;2005;0.0;0.0;;;0.0
6435;Primair inkomen, onbekend;494;310;2001;0.0;0.0;;;0.0
6436;Primair inkomen, onbekend;494;310;2002;0.0;0.0;;;0.0
6437;Primair inkomen, onbekend;494;310;2003;0.0;0.0;;;0.0
6438;Primair inkomen, onbekend;494;310;2004;0.0;0.0;;;0.0
6439;Primair inkomen, onbekend;494;310;2005;0.0;0.0;;;0.0
6440;Primair inkomen, onbekend;494;331;2001;0.0;0.0;;;0.0
6441;Primair inkomen, onbekend;494;331;2002;0.0;0.0;;;0.0
6442;Primair inkomen, onbekend;494;331;2003;0.0;0.0;;;0.0
6443;Primair inkomen, onbekend;494;331;2004;0.0;0.0;;;0.0
6444;Primair inkomen, onbekend;494;331;2005;0.0;0.0;;;0.0
6445;Primair inkomen, onbekend;494;332;2001;0.0;0.0;;;0.0
6446;Primair inkomen, onbekend;494;332;2002;0.0;0.0;;;0.0
6447;Primair inkomen, onbekend;494;332;2003;0.0;0.0;;;0.0
6448;Primair inkomen, onbekend;494;332;2004;0.0;0.0;;;0.0
6449;Primair inkomen, onbekend;494;332;2005;0.0;0.0;;;0.0
6450;Primair inkomen, onbekend;494;333;2001;0.0;0.0;;;0.0
6451;Primair inkomen, onbekend;494;333;2002;0.0;0.0;;;0.0
6452;Primair inkomen, onbekend;494;333;2003;0.0;0.0;;;0.0
6453;Primair inkomen, onbekend;494;333;2004;0.0;0.0;;;0.0
6454;Primair inkomen, onbekend;494;333;2005;0.0;0.0;;;0.0
6455;Primair inkomen, onbekend;494;334;2001;0.0;0.0;;;0.0
6456;Primair inkomen, onbekend;494;334;2002;0.0;0.0;;;0.0
6457;Primair inkomen, onbekend;494;334;2003;0.0;0.0;;;0.0
6458;Primair inkomen, onbekend;494;334;2004;0.0;0.0;;;0.0
6459;Primair inkomen, onbekend;494;334;2005;0.0;0.0;;;0.0
6460;Primair inkomen, onbekend;494;341;2001;0.0;0.0;;;0.0
6461;Primair inkomen, onbekend;494;341;2002;0.0;0.0;;;0.0
6462;Primair inkomen, onbekend;494;341;2003;0.0;0.0;;;0.0
6463;Primair inkomen, onbekend;494;341;2004;0.0;0.0;;;0.0
6464;Primair inkomen, onbekend;494;341;2005;0.0;0.0;;;0.0
6465;Primair inkomen, onbekend;494;342;2001;0.0;0.0;;;0.0
6466;Primair inkomen, onbekend;494;342;2002;0.0;0.0;;;0.0
6467;Primair inkomen, onbekend;494;342;2003;0.0;0.0;;;0.0
6468;Primair inkomen, onbekend;494;342;2004;0.0;0.0;;;0.0
6469;Primair inkomen, onbekend;494;342;2005;0.0;0.0;;;0.0
6470;Primair inkomen, onbekend;494;343;2001;0.0;0.0;;;0.0
6471;Primair inkomen, onbekend;494;343;2002;0.0;0.0;;;0.0
6472;Primair inkomen, onbekend;494;343;2003;0.0;0.0;;;0.0
