ID;Voertuigsoort;KenmerkenVrachtautoSEnTrekkers;BedrijfstakkenBranchesSBI2008;Perioden;VoertuigenInGebruik_1;KilometersNederlandseVoertuigen_2;GemiddeldJaarkilometrage_3
4407;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;A Landbouw, bosbouw en visserij;2021;272.0;4.7;17226.0
4408;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;A Landbouw, bosbouw en visserij;2022;273.0;4.0;14823.0
4409;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;A Landbouw, bosbouw en visserij;2023;269.0;3.4;12815.0
4410;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;B Delfstoffenwinning;2018;6.0;0.0;7573.0
4411;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;B Delfstoffenwinning;2019;9.0;0.1;10863.0
4412;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;B Delfstoffenwinning;2020;12.0;0.1;11487.0
4413;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;B Delfstoffenwinning;2021;13.0;0.1;10357.0
4414;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;B Delfstoffenwinning;2022;12.0;0.1;8791.0
4415;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;B Delfstoffenwinning;2023;11.0;0.1;5691.0
4416;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;C Industrie;2018;355.0;10.6;29806.0
4417;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;C Industrie;2019;317.0;8.0;25211.0
4418;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;C Industrie;2020;274.0;5.7;20854.0
4419;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;C Industrie;2021;234.0;4.7;20051.0
4420;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;C Industrie;2022;202.0;3.3;16381.0
4421;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;C Industrie;2023;173.0;2.5;14208.0
4422;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;D Energievoorziening;2018;1.0;;
4423;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;D Energievoorziening;2019;1.0;;
4424;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;D Energievoorziening;2020;2.0;;
4425;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;D Energievoorziening;2021;1.0;;
4426;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;D Energievoorziening;2022;1.0;;
4427;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;D Energievoorziening;2023;0.0;0.0;0.0
4428;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;E Waterbedrijven en afvalbeheer;2018;198.0;6.3;31866.0
4429;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;E Waterbedrijven en afvalbeheer;2019;175.0;4.4;25202.0
4430;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;E Waterbedrijven en afvalbeheer;2020;134.0;3.2;23787.0
4431;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;E Waterbedrijven en afvalbeheer;2021;114.0;2.6;22806.0
4432;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;E Waterbedrijven en afvalbeheer;2022;87.0;1.8;20591.0
4433;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;E Waterbedrijven en afvalbeheer;2023;71.0;1.3;18091.0
4434;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;F Bouwnijverheid;2018;564.0;13.4;23699.0
4435;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;F Bouwnijverheid;2019;538.0;11.3;20994.0
4436;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;F Bouwnijverheid;2020;505.0;8.9;17638.0
4437;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;F Bouwnijverheid;2021;465.0;8.0;17234.0
4438;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;F Bouwnijverheid;2022;425.0;6.5;15394.0
4439;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;F Bouwnijverheid;2023;377.0;4.9;13046.0
4440;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;G Handel;2018;1271.0;33.5;26370.0
4441;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;G Handel;2019;1172.0;27.3;23288.0
4442;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;G Handel;2020;1007.0;19.5;19394.0
4443;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;G Handel;2021;865.0;15.6;18065.0
4444;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;G Handel;2022;750.0;12.4;16520.0
4445;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;G Handel;2023;659.0;9.5;14453.0
4446;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;H Vervoer en opslag;2018;1027.0;42.5;41390.0
4447;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;H Vervoer en opslag;2019;843.0;29.9;35452.0
4448;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;H Vervoer en opslag;2020;643.0;19.4;30182.0
4449;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;H Vervoer en opslag;2021;507.0;15.4;30359.0
4450;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;H Vervoer en opslag;2022;413.0;11.0;26666.0
4451;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;H Vervoer en opslag;2023;294.0;7.0;23966.0
4452;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;I Horeca;2018;53.0;0.9;17201.0
4453;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;I Horeca;2019;49.0;0.8;16396.0
4454;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;I Horeca;2020;48.0;0.6;12697.0
4455;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;I Horeca;2021;45.0;0.4;9879.0
4456;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;I Horeca;2022;46.0;0.3;5748.0
4457;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;I Horeca;2023;42.0;0.2;5874.0
4458;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;J Informatie en communicatie;2018;16.0;0.6;35227.0
4459;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;J Informatie en communicatie;2019;14.0;0.2;12484.0
4460;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;J Informatie en communicatie;2020;13.0;0.1;9089.0
4461;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;J Informatie en communicatie;2021;12.0;0.1;11306.0
4462;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;J Informatie en communicatie;2022;15.0;0.1;9415.0
4463;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;J Informatie en communicatie;2023;13.0;0.1;9478.0
4464;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;K Financiële dienstverlening;2018;50.0;0.7;14463.0
4465;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;K Financiële dienstverlening;2019;36.0;0.5;13884.0
4466;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;K Financiële dienstverlening;2020;43.0;0.6;14837.0
4467;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;K Financiële dienstverlening;2021;32.0;0.6;17323.0
4468;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;K Financiële dienstverlening;2022;38.0;0.5;14118.0
4469;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;K Financiële dienstverlening;2023;31.0;0.5;15611.0
4470;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;L Verhuur en handel van onroerend goed;2018;15.0;0.1;9831.0
4471;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;L Verhuur en handel van onroerend goed;2019;17.0;0.2;9409.0
4472;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;L Verhuur en handel van onroerend goed;2020;16.0;0.3;16185.0
4473;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;L Verhuur en handel van onroerend goed;2021;11.0;0.1;7692.0
4474;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;L Verhuur en handel van onroerend goed;2022;11.0;0.1;7599.0
4475;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;L Verhuur en handel van onroerend goed;2023;13.0;0.2;13226.0
4476;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;M Specialistische zakelijke diensten;2018;143.0;3.6;25514.0
4477;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;M Specialistische zakelijke diensten;2019;117.0;2.4;20573.0
4478;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;M Specialistische zakelijke diensten;2020;107.0;1.8;16783.0
4479;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;M Specialistische zakelijke diensten;2021;104.0;1.5;14403.0
4480;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;M Specialistische zakelijke diensten;2022;102.0;1.0;10021.0
4481;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;M Specialistische zakelijke diensten;2023;98.0;1.0;10118.0
4482;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;N Verhuur en overige zakelijke diensten;2018;368.0;8.9;24100.0
4483;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;N Verhuur en overige zakelijke diensten;2019;335.0;6.6;19790.0
4484;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;N Verhuur en overige zakelijke diensten;2020;288.0;3.8;13066.0
4485;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;N Verhuur en overige zakelijke diensten;2021;247.0;3.8;15201.0
4486;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;N Verhuur en overige zakelijke diensten;2022;255.0;3.2;12442.0
4487;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;N Verhuur en overige zakelijke diensten;2023;231.0;2.7;11683.0
4488;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;O Openbaar bestuur en overheidsdiensten;2018;118.0;1.2;10484.0
4489;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;O Openbaar bestuur en overheidsdiensten;2019;99.0;1.0;9630.0
4490;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;O Openbaar bestuur en overheidsdiensten;2020;82.0;0.7;8417.0
4491;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;O Openbaar bestuur en overheidsdiensten;2021;78.0;0.6;7743.0
4492;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;O Openbaar bestuur en overheidsdiensten;2022;59.0;0.4;6965.0
4493;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;O Openbaar bestuur en overheidsdiensten;2023;57.0;0.4;6708.0
4494;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;P Onderwijs;2018;36.0;0.5;14066.0
4495;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;P Onderwijs;2019;33.0;0.5;13715.0
4496;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;P Onderwijs;2020;30.0;0.3;9616.0
4497;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;P Onderwijs;2021;30.0;0.4;12861.0
4498;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;P Onderwijs;2022;28.0;0.4;13992.0
4499;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;P Onderwijs;2023;25.0;0.3;11038.0
4500;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;Q Gezondheids- en welzijnszorg;2018;12.0;0.2;12701.0
4501;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;Q Gezondheids- en welzijnszorg;2019;11.0;0.2;16097.0
4502;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;Q Gezondheids- en welzijnszorg;2020;13.0;0.1;11399.0
4503;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;Q Gezondheids- en welzijnszorg;2021;10.0;0.1;13058.0
4504;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;Q Gezondheids- en welzijnszorg;2022;6.0;0.0;5728.0
4505;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;Q Gezondheids- en welzijnszorg;2023;8.0;0.1;7780.0
4506;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;R Cultuur, sport en recreatie;2018;90.0;1.0;10860.0
4507;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;R Cultuur, sport en recreatie;2019;94.0;1.0;10770.0
4508;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;R Cultuur, sport en recreatie;2020;96.0;0.5;5355.0
4509;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;R Cultuur, sport en recreatie;2021;97.0;0.6;6106.0
4510;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;R Cultuur, sport en recreatie;2022;91.0;0.8;8281.0
4511;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;R Cultuur, sport en recreatie;2023;82.0;0.7;8213.0
4512;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;S Overige dienstverlening;2018;55.0;1.5;27518.0
4513;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;S Overige dienstverlening;2019;25.0;0.5;20651.0
4514;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;S Overige dienstverlening;2020;17.0;0.4;23182.0
4515;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;S Overige dienstverlening;2021;13.0;0.2;19072.0
4516;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;S Overige dienstverlening;2022;14.0;0.2;11199.0
4517;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;S Overige dienstverlening;2023;17.0;0.1;7792.0
4518;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;SBI-code onbekend;2018;0.0;0.0;0.0
4519;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;SBI-code onbekend;2019;0.0;0.0;0.0
4520;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;SBI-code onbekend;2020;0.0;0.0;0.0
4521;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;SBI-code onbekend;2021;0.0;0.0;0.0
4522;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;SBI-code onbekend;2022;0.0;0.0;0.0
4523;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;SBI-code onbekend;2023;0.0;0.0;0.0
4524;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 5 en EEV;A-U Alle economische activiteiten;2018;21971.0;984.6;44811.0
4525;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 5 en EEV;A-U Alle economische activiteiten;2019;20662.0;803.7;38896.0
4526;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 5 en EEV;A-U Alle economische activiteiten;2020;18798.0;614.4;32683.0
4527;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 5 en EEV;A-U Alle economische activiteiten;2021;16830.0;518.2;30793.0
4528;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 5 en EEV;A-U Alle economische activiteiten;2022;15246.0;409.1;26836.0
4529;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 5 en EEV;A-U Alle economische activiteiten;2023;13299.0;301.0;22634.0
4530;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 5 en EEV;B-E Nijverheid (geen bouw) en energie;2018;2910.0;120.5;41403.0
4531;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 5 en EEV;B-E Nijverheid (geen bouw) en energie;2019;2761.0;103.9;37630.0
4532;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 5 en EEV;B-E Nijverheid (geen bouw) en energie;2020;2434.0;78.3;32151.0
4533;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 5 en EEV;B-E Nijverheid (geen bouw) en energie;2021;2184.0;66.0;30220.0
4534;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 5 en EEV;B-E Nijverheid (geen bouw) en energie;2022;1939.0;53.7;27714.0
4535;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 5 en EEV;B-E Nijverheid (geen bouw) en energie;2023;1682.0;39.8;23691.0
4536;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 5 en EEV;G-I Handel, vervoer en horeca;2018;12546.0;675.8;53869.0
4537;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 5 en EEV;G-I Handel, vervoer en horeca;2019;11561.0;537.8;46519.0
4538;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 5 en EEV;G-I Handel, vervoer en horeca;2020;10120.0;402.9;39814.0
4539;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 5 en EEV;G-I Handel, vervoer en horeca;2021;8730.0;331.3;37952.0
4540;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 5 en EEV;G-I Handel, vervoer en horeca;2022;7586.0;247.0;32555.0
4541;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 5 en EEV;G-I Handel, vervoer en horeca;2023;6241.0;170.5;27319.0
4542;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 5 en EEV;M-N Zakelijke dienstverlening;2018;1757.0;55.9;31821.0
4543;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 5 en EEV;M-N Zakelijke dienstverlening;2019;1740.0;47.0;27023.0
4544;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 5 en EEV;M-N Zakelijke dienstverlening;2020;1672.0;36.9;22050.0
4545;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 5 en EEV;M-N Zakelijke dienstverlening;2021;1531.0;32.3;21117.0
4546;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 5 en EEV;M-N Zakelijke dienstverlening;2022;1453.0;28.6;19687.0
4547;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 5 en EEV;M-N Zakelijke dienstverlening;2023;1301.0;23.5;18069.0
4548;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 5 en EEV;O-Q Overheid en zorg;2018;930.0;14.8;15879.0
4549;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 5 en EEV;O-Q Overheid en zorg;2019;896.0;12.7;14198.0
4550;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 5 en EEV;O-Q Overheid en zorg;2020;885.0;10.7;12045.0
4551;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 5 en EEV;O-Q Overheid en zorg;2021;785.0;9.7;12393.0
4552;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 5 en EEV;O-Q Overheid en zorg;2022;732.0;8.8;11986.0
4553;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 5 en EEV;O-Q Overheid en zorg;2023;720.0;7.7;10723.0
4554;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 5 en EEV;R-U Cultuur, recreatie, overige diensten;2018;532.0;17.4;32718.0
4555;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 5 en EEV;R-U Cultuur, recreatie, overige diensten;2019;488.0;14.4;29447.0
4556;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 5 en EEV;R-U Cultuur, recreatie, overige diensten;2020;479.0;8.2;17077.0
4557;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 5 en EEV;R-U Cultuur, recreatie, overige diensten;2021;410.0;6.2;15186.0
4558;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 5 en EEV;R-U Cultuur, recreatie, overige diensten;2022;411.0;6.2;15000.0
4559;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 5 en EEV;R-U Cultuur, recreatie, overige diensten;2023;391.0;5.0;12662.0
4560;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 5 en EEV;A Landbouw, bosbouw en visserij;2018;731.0;24.1;32998.0
4561;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 5 en EEV;A Landbouw, bosbouw en visserij;2019;781.0;22.6;28898.0
4562;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 5 en EEV;A Landbouw, bosbouw en visserij;2020;836.0;21.4;25656.0
4563;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 5 en EEV;A Landbouw, bosbouw en visserij;2021;894.0;21.1;23563.0
4564;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 5 en EEV;A Landbouw, bosbouw en visserij;2022;930.0;19.9;21412.0
4565;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 5 en EEV;A Landbouw, bosbouw en visserij;2023;913.0;17.2;18842.0
4566;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 5 en EEV;B Delfstoffenwinning;2018;64.0;1.6;24747.0
4567;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 5 en EEV;B Delfstoffenwinning;2019;59.0;1.3;21481.0
4568;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 5 en EEV;B Delfstoffenwinning;2020;55.0;1.6;29686.0
4569;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 5 en EEV;B Delfstoffenwinning;2021;46.0;1.2;25911.0
4570;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 5 en EEV;B Delfstoffenwinning;2022;44.0;0.9;19758.0
4571;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 5 en EEV;B Delfstoffenwinning;2023;33.0;0.5;15067.0
4572;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 5 en EEV;C Industrie;2018;1295.0;50.8;39199.0
4573;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 5 en EEV;C Industrie;2019;1253.0;44.5;35491.0
4574;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 5 en EEV;C Industrie;2020;1099.0;30.6;27825.0
4575;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 5 en EEV;C Industrie;2021;1013.0;27.1;26767.0
4576;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 5 en EEV;C Industrie;2022;911.0;23.6;25911.0
4577;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 5 en EEV;C Industrie;2023;809.0;18.2;22463.0
4578;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 5 en EEV;D Energievoorziening;2018;19.0;0.3;15613.0
4579;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 5 en EEV;D Energievoorziening;2019;16.0;0.2;13152.0
4580;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 5 en EEV;D Energievoorziening;2020;18.0;0.2;13412.0
4581;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 5 en EEV;D Energievoorziening;2021;20.0;0.3;15763.0
4582;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 5 en EEV;D Energievoorziening;2022;26.0;0.3;10770.0
