ID;Woonland;Sterklassen;RegioS;Perioden;Gasten_1;Overnachtingen_2
2148;Nederland;Totaal;Amsterdam;2021 september;124;219
2149;Nederland;Totaal;Amsterdam;2021 3e kwartaal;408;711
2150;Nederland;Totaal;Amsterdam;2021 oktober;163;284
2151;Nederland;Totaal;Amsterdam;2021 november;117;207
2152;Nederland;Totaal;Amsterdam;2021 december;60;99
2153;Nederland;Totaal;Amsterdam;2021 4e kwartaal;340;590
2154;Nederland;Totaal;Amsterdam;2021;1143;1926
2155;Nederland;Totaal;Amsterdam;2022 januari;58;92
2156;Nederland;Totaal;Amsterdam;2022 februari;105;170
2157;Nederland;Totaal;Amsterdam;2022 maart;143;256
2158;Nederland;Totaal;Amsterdam;2022 1e kwartaal;306;517
2159;Nederland;Totaal;Amsterdam;2022 april;154;298
2160;Nederland;Totaal;Amsterdam;2022 mei;156;298
2161;Nederland;Totaal;Amsterdam;2022 juni;149;289
2162;Nederland;Totaal;Amsterdam;2022 2e kwartaal;460;885
2163;Nederland;Totaal;Amsterdam;2022 juli;182;363
2164;Nederland;Totaal;Amsterdam;2022 augustus;164;341
2165;Nederland;Totaal;Amsterdam;2022 september;166;336
2166;Nederland;Totaal;Amsterdam;2022 3e kwartaal;511;1040
2167;Nederland;Totaal;Amsterdam;2022 oktober;165;332
2168;Nederland;Totaal;Amsterdam;2022 november;174;311
2169;Nederland;Totaal;Amsterdam;2022 december;158;283
2170;Nederland;Totaal;Amsterdam;2022 4e kwartaal;497;926
2171;Nederland;Totaal;Amsterdam;2022;1774;3369
2172;Nederland;Totaal;Amsterdam;2023 januari;149;272
2173;Nederland;Totaal;Amsterdam;2023 februari;141;268
2174;Nederland;Totaal;Amsterdam;2023 maart;174;320
2175;Nederland;Totaal;Amsterdam;2023 1e kwartaal;464;860
2176;Nederland;Totaal;Amsterdam;2023 april;159;313
2177;Nederland;Totaal;Amsterdam;2023 mei;150;290
2178;Nederland;Totaal;Amsterdam;2023 juni;165;327
2179;Nederland;Totaal;Amsterdam;2023 2e kwartaal;474;931
2180;Nederland;Totaal;Amsterdam;2023 juli;196;380
2181;Nederland;Totaal;Amsterdam;2023 augustus;135;299
2182;Nederland;Totaal;Amsterdam;2023 september;132;261
2183;Nederland;Totaal;Amsterdam;2023 3e kwartaal;463;940
2184;Nederland;Totaal;Amsterdam;2023 oktober;172;337
2185;Nederland;Totaal;Amsterdam;2023 november;156;278
2186;Nederland;Totaal;Amsterdam;2023 december;174;300
2187;Nederland;Totaal;Amsterdam;2023 4e kwartaal;502;915
2188;Nederland;Totaal;Amsterdam;2023;1903;3646
2189;Nederland;Totaal;Amsterdam;2024 januari;157;288
2190;Nederland;Totaal;Amsterdam;2024 februari;133;237
2191;Nederland;Totaal;Amsterdam;2024 maart;164;307
2192;Nederland;Totaal;Amsterdam;2024 1e kwartaal;455;831
2193;Nederland;Totaal;Amsterdam;2024 april;163;316
2194;Nederland;Totaal;Amsterdam;2024 mei;161;308
2195;Nederland;Totaal;Amsterdam;2024 juni;158;288
2196;Nederland;Totaal;Amsterdam;2024 2e kwartaal;483;911
2197;Nederland;Totaal;Amsterdam;2024 juli;173;321
2198;Nederland;Totaal;Amsterdam;2024 augustus;161;312
2199;Nederland;Totaal;Amsterdam;2024 september;149;274
2200;Nederland;Totaal;Amsterdam;2024 3e kwartaal;483;911
2201;Nederland;Totaal;Amsterdam;2024 oktober;153;287
2202;Nederland;Totaal;Amsterdam;2024 november;169;297
2203;Nederland;Totaal;Amsterdam;2024 december;166;271
2204;Nederland;Totaal;Amsterdam;2024 4e kwartaal;489;856
2205;Nederland;Totaal;Amsterdam;2024;1916;3522
2206;Nederland;Totaal;Amsterdam;2025 januari;151;263
2207;Nederland;Totaal;Amsterdam;2025 februari;139;265
2208;Nederland;Accommodaties zonder ster;Nederland;2017 januari;42;77
2209;Nederland;Accommodaties zonder ster;Nederland;2017 februari;43;73
2210;Nederland;Accommodaties zonder ster;Nederland;2017 maart;50;85
2211;Nederland;Accommodaties zonder ster;Nederland;2017 1e kwartaal;135;235
2212;Nederland;Accommodaties zonder ster;Nederland;2017 april;64;116
2213;Nederland;Accommodaties zonder ster;Nederland;2017 mei;76;135
2214;Nederland;Accommodaties zonder ster;Nederland;2017 juni;75;142
2215;Nederland;Accommodaties zonder ster;Nederland;2017 2e kwartaal;215;394
2216;Nederland;Accommodaties zonder ster;Nederland;2017 juli;70;135
2217;Nederland;Accommodaties zonder ster;Nederland;2017 augustus;80;150
2218;Nederland;Accommodaties zonder ster;Nederland;2017 september;75;144
2219;Nederland;Accommodaties zonder ster;Nederland;2017 3e kwartaal;224;429
2220;Nederland;Accommodaties zonder ster;Nederland;2017 oktober;68;127
2221;Nederland;Accommodaties zonder ster;Nederland;2017 november;45;80
2222;Nederland;Accommodaties zonder ster;Nederland;2017 december;46;82
2223;Nederland;Accommodaties zonder ster;Nederland;2017 4e kwartaal;159;289
2224;Nederland;Accommodaties zonder ster;Nederland;2017;733;1347
2225;Nederland;Accommodaties zonder ster;Nederland;2018 januari;51;90
2226;Nederland;Accommodaties zonder ster;Nederland;2018 februari;56;90
2227;Nederland;Accommodaties zonder ster;Nederland;2018 maart;59;98
2228;Nederland;Accommodaties zonder ster;Nederland;2018 1e kwartaal;166;278
2229;Nederland;Accommodaties zonder ster;Nederland;2018 april;72;126
2230;Nederland;Accommodaties zonder ster;Nederland;2018 mei;88;160
2231;Nederland;Accommodaties zonder ster;Nederland;2018 juni;106;206
2232;Nederland;Accommodaties zonder ster;Nederland;2018 2e kwartaal;266;492
2233;Nederland;Accommodaties zonder ster;Nederland;2018 juli;82;168
2234;Nederland;Accommodaties zonder ster;Nederland;2018 augustus;89;177
2235;Nederland;Accommodaties zonder ster;Nederland;2018 september;92;175
2236;Nederland;Accommodaties zonder ster;Nederland;2018 3e kwartaal;263;520
2237;Nederland;Accommodaties zonder ster;Nederland;2018 oktober;84;156
2238;Nederland;Accommodaties zonder ster;Nederland;2018 november;63;101
2239;Nederland;Accommodaties zonder ster;Nederland;2018 december;62;95
2240;Nederland;Accommodaties zonder ster;Nederland;2018 4e kwartaal;209;353
2241;Nederland;Accommodaties zonder ster;Nederland;2018;905;1644
2242;Nederland;Accommodaties zonder ster;Nederland;2019 januari;49;77
2243;Nederland;Accommodaties zonder ster;Nederland;2019 februari;53;85
2244;Nederland;Accommodaties zonder ster;Nederland;2019 maart;65;100
2245;Nederland;Accommodaties zonder ster;Nederland;2019 1e kwartaal;167;262
2246;Nederland;Accommodaties zonder ster;Nederland;2019 april;81;137
2247;Nederland;Accommodaties zonder ster;Nederland;2019 mei;87;152
2248;Nederland;Accommodaties zonder ster;Nederland;2019 juni;97;170
2249;Nederland;Accommodaties zonder ster;Nederland;2019 2e kwartaal;265;459
2250;Nederland;Accommodaties zonder ster;Nederland;2019 juli;82;159
2251;Nederland;Accommodaties zonder ster;Nederland;2019 augustus;97;189
2252;Nederland;Accommodaties zonder ster;Nederland;2019 september;88;165
2253;Nederland;Accommodaties zonder ster;Nederland;2019 3e kwartaal;267;513
2254;Nederland;Accommodaties zonder ster;Nederland;2019 oktober;98;176
2255;Nederland;Accommodaties zonder ster;Nederland;2019 november;74;116
2256;Nederland;Accommodaties zonder ster;Nederland;2019 december;62;98
2257;Nederland;Accommodaties zonder ster;Nederland;2019 4e kwartaal;234;390
2258;Nederland;Accommodaties zonder ster;Nederland;2019;933;1623
2259;Nederland;Accommodaties zonder ster;Nederland;2020 januari;49;83
2260;Nederland;Accommodaties zonder ster;Nederland;2020 februari;56;95
2261;Nederland;Accommodaties zonder ster;Nederland;2020 maart;25;45
2262;Nederland;Accommodaties zonder ster;Nederland;2020 1e kwartaal;130;223
2263;Nederland;Accommodaties zonder ster;Nederland;2020 april;14;32
2264;Nederland;Accommodaties zonder ster;Nederland;2020 mei;29;50
2265;Nederland;Accommodaties zonder ster;Nederland;2020 juni;65;117
2266;Nederland;Accommodaties zonder ster;Nederland;2020 2e kwartaal;107;199
2267;Nederland;Accommodaties zonder ster;Nederland;2020 juli;109;204
2268;Nederland;Accommodaties zonder ster;Nederland;2020 augustus;117;214
2269;Nederland;Accommodaties zonder ster;Nederland;2020 september;98;174
2270;Nederland;Accommodaties zonder ster;Nederland;2020 3e kwartaal;324;592
2271;Nederland;Accommodaties zonder ster;Nederland;2020 oktober;60;112
2272;Nederland;Accommodaties zonder ster;Nederland;2020 november;36;65
2273;Nederland;Accommodaties zonder ster;Nederland;2020 december;30;54
2274;Nederland;Accommodaties zonder ster;Nederland;2020 4e kwartaal;126;231
2275;Nederland;Accommodaties zonder ster;Nederland;2020;688;1246
2276;Nederland;Accommodaties zonder ster;Nederland;2021 januari;14;37
2277;Nederland;Accommodaties zonder ster;Nederland;2021 februari;25;50
2278;Nederland;Accommodaties zonder ster;Nederland;2021 maart;25;50
2279;Nederland;Accommodaties zonder ster;Nederland;2021 1e kwartaal;64;137
2280;Nederland;Accommodaties zonder ster;Nederland;2021 april;48;98
2281;Nederland;Accommodaties zonder ster;Nederland;2021 mei;79;150
2282;Nederland;Accommodaties zonder ster;Nederland;2021 juni;82;156
2283;Nederland;Accommodaties zonder ster;Nederland;2021 2e kwartaal;209;405
2284;Nederland;Accommodaties zonder ster;Nederland;2021 juli;123;232
2285;Nederland;Accommodaties zonder ster;Nederland;2021 augustus;151;278
2286;Nederland;Accommodaties zonder ster;Nederland;2021 september;116;234
2287;Nederland;Accommodaties zonder ster;Nederland;2021 3e kwartaal;390;744
2288;Nederland;Accommodaties zonder ster;Nederland;2021 oktober;110;208
2289;Nederland;Accommodaties zonder ster;Nederland;2021 november;57;111
2290;Nederland;Accommodaties zonder ster;Nederland;2021 december;33;59
2291;Nederland;Accommodaties zonder ster;Nederland;2021 4e kwartaal;199;378
2292;Nederland;Accommodaties zonder ster;Nederland;2021;862;1664
2293;Nederland;Accommodaties zonder ster;Nederland;2022 januari;30;52
2294;Nederland;Accommodaties zonder ster;Nederland;2022 februari;58;97
2295;Nederland;Accommodaties zonder ster;Nederland;2022 maart;96;164
2296;Nederland;Accommodaties zonder ster;Nederland;2022 1e kwartaal;184;313
2297;Nederland;Accommodaties zonder ster;Nederland;2022 april;131;229
2298;Nederland;Accommodaties zonder ster;Nederland;2022 mei;145;253
2299;Nederland;Accommodaties zonder ster;Nederland;2022 juni;133;254
2300;Nederland;Accommodaties zonder ster;Nederland;2022 2e kwartaal;409;736
2301;Nederland;Accommodaties zonder ster;Nederland;2022 juli;140;263
2302;Nederland;Accommodaties zonder ster;Nederland;2022 augustus;145;271
2303;Nederland;Accommodaties zonder ster;Nederland;2022 september;121;238
2304;Nederland;Accommodaties zonder ster;Nederland;2022 3e kwartaal;406;772
2305;Nederland;Accommodaties zonder ster;Nederland;2022 oktober;133;246
2306;Nederland;Accommodaties zonder ster;Nederland;2022 november;99;153
2307;Nederland;Accommodaties zonder ster;Nederland;2022 december;92;146
2308;Nederland;Accommodaties zonder ster;Nederland;2022 4e kwartaal;324;545
2309;Nederland;Accommodaties zonder ster;Nederland;2022;1322;2365
2310;Nederland;Accommodaties zonder ster;Nederland;2023 januari;71;115
2311;Nederland;Accommodaties zonder ster;Nederland;2023 februari;61;102
2312;Nederland;Accommodaties zonder ster;Nederland;2023 maart;85;133
2313;Nederland;Accommodaties zonder ster;Nederland;2023 1e kwartaal;217;350
2314;Nederland;Accommodaties zonder ster;Nederland;2023 april;100;176
2315;Nederland;Accommodaties zonder ster;Nederland;2023 mei;101;184
2316;Nederland;Accommodaties zonder ster;Nederland;2023 juni;107;197
2317;Nederland;Accommodaties zonder ster;Nederland;2023 2e kwartaal;308;557
2318;Nederland;Accommodaties zonder ster;Nederland;2023 juli;107;197
2319;Nederland;Accommodaties zonder ster;Nederland;2023 augustus;104;201
2320;Nederland;Accommodaties zonder ster;Nederland;2023 september;105;182
2321;Nederland;Accommodaties zonder ster;Nederland;2023 3e kwartaal;316;579
2322;Nederland;Accommodaties zonder ster;Nederland;2023 oktober;108;191
2323;Nederland;Accommodaties zonder ster;Nederland;2023 november;76;120
2324;Nederland;Accommodaties zonder ster;Nederland;2023 december;78;124
2325;Nederland;Accommodaties zonder ster;Nederland;2023 4e kwartaal;262;435
2326;Nederland;Accommodaties zonder ster;Nederland;2023;1103;1922
2327;Nederland;Accommodaties zonder ster;Nederland;2024 januari;73;116
2328;Nederland;Accommodaties zonder ster;Nederland;2024 februari;80;135
2329;Nederland;Accommodaties zonder ster;Nederland;2024 maart;90;152
2330;Nederland;Accommodaties zonder ster;Nederland;2024 1e kwartaal;243;403
2331;Nederland;Accommodaties zonder ster;Nederland;2024 april;107;192
2332;Nederland;Accommodaties zonder ster;Nederland;2024 mei;128;233
2333;Nederland;Accommodaties zonder ster;Nederland;2024 juni;123;217
2334;Nederland;Accommodaties zonder ster;Nederland;2024 2e kwartaal;358;642
2335;Nederland;Accommodaties zonder ster;Nederland;2024 juli;134;259
2336;Nederland;Accommodaties zonder ster;Nederland;2024 augustus;127;249
2337;Nederland;Accommodaties zonder ster;Nederland;2024 september;124;236
2338;Nederland;Accommodaties zonder ster;Nederland;2024 3e kwartaal;376;732
2339;Nederland;Accommodaties zonder ster;Nederland;2024 oktober;116;206
2340;Nederland;Accommodaties zonder ster;Nederland;2024 november;102;177
2341;Nederland;Accommodaties zonder ster;Nederland;2024 december;93;149
2342;Nederland;Accommodaties zonder ster;Nederland;2024 4e kwartaal;311;532
2343;Nederland;Accommodaties zonder ster;Nederland;2024;1290;2312
2344;Nederland;Accommodaties zonder ster;Nederland;2025 januari;71;135
2345;Nederland;Accommodaties zonder ster;Nederland;2025 februari;71;130
2346;Nederland;Accommodaties zonder ster;Amsterdam;2017 januari;3;7
2347;Nederland;Accommodaties zonder ster;Amsterdam;2017 februari;3;8
2348;Nederland;Accommodaties zonder ster;Amsterdam;2017 maart;2;7
2349;Nederland;Accommodaties zonder ster;Amsterdam;2017 1e kwartaal;9;21
2350;Nederland;Accommodaties zonder ster;Amsterdam;2017 april;4;13
2351;Nederland;Accommodaties zonder ster;Amsterdam;2017 mei;4;12
2352;Nederland;Accommodaties zonder ster;Amsterdam;2017 juni;3;7
2353;Nederland;Accommodaties zonder ster;Amsterdam;2017 2e kwartaal;11;32
2354;Nederland;Accommodaties zonder ster;Amsterdam;2017 juli;2;7
2355;Nederland;Accommodaties zonder ster;Amsterdam;2017 augustus;2;4
2356;Nederland;Accommodaties zonder ster;Amsterdam;2017 september;3;6
2357;Nederland;Accommodaties zonder ster;Amsterdam;2017 3e kwartaal;7;17
2358;Nederland;Accommodaties zonder ster;Amsterdam;2017 oktober;4;10
2359;Nederland;Accommodaties zonder ster;Amsterdam;2017 november;2;4
2360;Nederland;Accommodaties zonder ster;Amsterdam;2017 december;3;5
2361;Nederland;Accommodaties zonder ster;Amsterdam;2017 4e kwartaal;8;18
2362;Nederland;Accommodaties zonder ster;Amsterdam;2017;35;89
2363;Nederland;Accommodaties zonder ster;Amsterdam;2018 januari;9;18
2364;Nederland;Accommodaties zonder ster;Amsterdam;2018 februari;4;7
2365;Nederland;Accommodaties zonder ster;Amsterdam;2018 maart;7;15
2366;Nederland;Accommodaties zonder ster;Amsterdam;2018 1e kwartaal;21;40
2367;Nederland;Accommodaties zonder ster;Amsterdam;2018 april;3;7
2368;Nederland;Accommodaties zonder ster;Amsterdam;2018 mei;3;8
2369;Nederland;Accommodaties zonder ster;Amsterdam;2018 juni;9;20
2370;Nederland;Accommodaties zonder ster;Amsterdam;2018 2e kwartaal;15;35
2371;Nederland;Accommodaties zonder ster;Amsterdam;2018 juli;2;8
2372;Nederland;Accommodaties zonder ster;Amsterdam;2018 augustus;3;7
2373;Nederland;Accommodaties zonder ster;Amsterdam;2018 september;3;6
2374;Nederland;Accommodaties zonder ster;Amsterdam;2018 3e kwartaal;9;22
2375;Nederland;Accommodaties zonder ster;Amsterdam;2018 oktober;4;7
2376;Nederland;Accommodaties zonder ster;Amsterdam;2018 november;4;6
2377;Nederland;Accommodaties zonder ster;Amsterdam;2018 december;3;5
2378;Nederland;Accommodaties zonder ster;Amsterdam;2018 4e kwartaal;10;17
2379;Nederland;Accommodaties zonder ster;Amsterdam;2018;55;114
2380;Nederland;Accommodaties zonder ster;Amsterdam;2019 januari;8;12
2381;Nederland;Accommodaties zonder ster;Amsterdam;2019 februari;7;11
2382;Nederland;Accommodaties zonder ster;Amsterdam;2019 maart;8;12
2383;Nederland;Accommodaties zonder ster;Amsterdam;2019 1e kwartaal;22;34
2384;Nederland;Accommodaties zonder ster;Amsterdam;2019 april;9;16
2385;Nederland;Accommodaties zonder ster;Amsterdam;2019 mei;6;13
2386;Nederland;Accommodaties zonder ster;Amsterdam;2019 juni;10;17
2387;Nederland;Accommodaties zonder ster;Amsterdam;2019 2e kwartaal;25;46
2388;Nederland;Accommodaties zonder ster;Amsterdam;2019 juli;9;14
2389;Nederland;Accommodaties zonder ster;Amsterdam;2019 augustus;9;13
2390;Nederland;Accommodaties zonder ster;Amsterdam;2019 september;7;12
2391;Nederland;Accommodaties zonder ster;Amsterdam;2019 3e kwartaal;25;39
2392;Nederland;Accommodaties zonder ster;Amsterdam;2019 oktober;11;14
2393;Nederland;Accommodaties zonder ster;Amsterdam;2019 november;8;13
2394;Nederland;Accommodaties zonder ster;Amsterdam;2019 december;5;9
2395;Nederland;Accommodaties zonder ster;Amsterdam;2019 4e kwartaal;24;35
2396;Nederland;Accommodaties zonder ster;Amsterdam;2019;96;155
2397;Nederland;Accommodaties zonder ster;Amsterdam;2020 januari;3;8
2398;Nederland;Accommodaties zonder ster;Amsterdam;2020 februari;3;7
2399;Nederland;Accommodaties zonder ster;Amsterdam;2020 maart;1;4
2400;Nederland;Accommodaties zonder ster;Amsterdam;2020 1e kwartaal;7;20
2401;Nederland;Accommodaties zonder ster;Amsterdam;2020 april;1;4
2402;Nederland;Accommodaties zonder ster;Amsterdam;2020 mei;0;0
2403;Nederland;Accommodaties zonder ster;Amsterdam;2020 juni;2;8
2404;Nederland;Accommodaties zonder ster;Amsterdam;2020 2e kwartaal;3;13
2405;Nederland;Accommodaties zonder ster;Amsterdam;2020 juli;4;11
2406;Nederland;Accommodaties zonder ster;Amsterdam;2020 augustus;4;11
2407;Nederland;Accommodaties zonder ster;Amsterdam;2020 september;3;10
2408;Nederland;Accommodaties zonder ster;Amsterdam;2020 3e kwartaal;11;32
2409;Nederland;Accommodaties zonder ster;Amsterdam;2020 oktober;2;9
2410;Nederland;Accommodaties zonder ster;Amsterdam;2020 november;1;11
2411;Nederland;Accommodaties zonder ster;Amsterdam;2020 december;1;10
2412;Nederland;Accommodaties zonder ster;Amsterdam;2020 4e kwartaal;5;30
2413;Nederland;Accommodaties zonder ster;Amsterdam;2020;26;95
2414;Nederland;Accommodaties zonder ster;Amsterdam;2021 januari;1;8
2415;Nederland;Accommodaties zonder ster;Amsterdam;2021 februari;1;7
2416;Nederland;Accommodaties zonder ster;Amsterdam;2021 maart;1;3
2417;Nederland;Accommodaties zonder ster;Amsterdam;2021 1e kwartaal;3;18
2418;Nederland;Accommodaties zonder ster;Amsterdam;2021 april;2;10
2419;Nederland;Accommodaties zonder ster;Amsterdam;2021 mei;1;7
2420;Nederland;Accommodaties zonder ster;Amsterdam;2021 juni;2;7
2421;Nederland;Accommodaties zonder ster;Amsterdam;2021 2e kwartaal;5;24
2422;Nederland;Accommodaties zonder ster;Amsterdam;2021 juli;3;8
2423;Nederland;Accommodaties zonder ster;Amsterdam;2021 augustus;8;15
2424;Nederland;Accommodaties zonder ster;Amsterdam;2021 september;5;13
2425;Nederland;Accommodaties zonder ster;Amsterdam;2021 3e kwartaal;16;36
2426;Nederland;Accommodaties zonder ster;Amsterdam;2021 oktober;9;23
2427;Nederland;Accommodaties zonder ster;Amsterdam;2021 november;5;12
2428;Nederland;Accommodaties zonder ster;Amsterdam;2021 december;2;4
2429;Nederland;Accommodaties zonder ster;Amsterdam;2021 4e kwartaal;15;39
2430;Nederland;Accommodaties zonder ster;Amsterdam;2021;40;117
2431;Nederland;Accommodaties zonder ster;Amsterdam;2022 januari;2;4
2432;Nederland;Accommodaties zonder ster;Amsterdam;2022 februari;5;9
2433;Nederland;Accommodaties zonder ster;Amsterdam;2022 maart;6;16
2434;Nederland;Accommodaties zonder ster;Amsterdam;2022 1e kwartaal;13;29
2435;Nederland;Accommodaties zonder ster;Amsterdam;2022 april;12;23
2436;Nederland;Accommodaties zonder ster;Amsterdam;2022 mei;8;15
2437;Nederland;Accommodaties zonder ster;Amsterdam;2022 juni;7;17
2438;Nederland;Accommodaties zonder ster;Amsterdam;2022 2e kwartaal;27;54
2439;Nederland;Accommodaties zonder ster;Amsterdam;2022 juli;8;21
2440;Nederland;Accommodaties zonder ster;Amsterdam;2022 augustus;8;17
2441;Nederland;Accommodaties zonder ster;Amsterdam;2022 september;7;14
2442;Nederland;Accommodaties zonder ster;Amsterdam;2022 3e kwartaal;23;51
