ID;WoonregioS;WerkregioS;Perioden;BanenVanWerknemers_1;AfstandTussenWoonEnWerkgemeente_2
3971;Nederland;Teylingen;2008 december;12.9;13.4
3972;Nederland;Teylingen;2009 december;12.9;13.1
3973;Nederland;Teylingen;2010 december;12.4;8.4
3974;Nederland;Teylingen;2011 december;13.7;8.7
3975;Nederland;Teylingen;2012 december;13.0;8.7
3976;Nederland;Teylingen;2013 december;13.6;9.0
3977;Nederland;Teylingen;2014 december;13.5;9.6
3978;Nederland;Tholen;2006 december;5.6;8.3
3979;Nederland;Tholen;2007 december;5.9;9.1
3980;Nederland;Tholen;2008 december;5.7;10.4
3981;Nederland;Tholen;2009 december;5.4;9.3
3982;Nederland;Tholen;2010 december;5.3;7.5
3983;Nederland;Tholen;2011 december;6.0;8.1
3984;Nederland;Tholen;2012 december;6.1;8.6
3985;Nederland;Tholen;2013 december;6.3;9.6
3986;Nederland;Tholen;2014 december;6.3;9.3
3987;Nederland;Thorn;2006 december;0.6;10.7
3988;Nederland;Thorn;2007 december;0.0;
3989;Nederland;Thorn;2008 december;0.0;
3990;Nederland;Thorn;2009 december;0.0;
3991;Nederland;Thorn;2010 december;0.0;
3992;Nederland;Thorn;2011 december;0.0;
3993;Nederland;Thorn;2012 december;0.0;
3994;Nederland;Thorn;2013 december;0.0;
3995;Nederland;Thorn;2014 december;0.0;
3996;Nederland;Tiel;2006 december;22.2;14.5
3997;Nederland;Tiel;2007 december;25.4;15.8
3998;Nederland;Tiel;2008 december;26.3;16.4
3999;Nederland;Tiel;2009 december;24.9;16.4
4000;Nederland;Tiel;2010 december;25.8;15.7
4001;Nederland;Tiel;2011 december;26.1;16.1
4002;Nederland;Tiel;2012 december;24.1;15.0
4003;Nederland;Tiel;2013 december;23.5;14.9
4004;Nederland;Tiel;2014 december;24.3;15.4
4005;Nederland;Tilburg;2006 december;122.9;18.8
4006;Nederland;Tilburg;2007 december;123.0;17.9
4007;Nederland;Tilburg;2008 december;120.8;15.7
4008;Nederland;Tilburg;2009 december;118.9;16.4
4009;Nederland;Tilburg;2010 december;118.8;16.4
4010;Nederland;Tilburg;2011 december;124.3;16.7
4011;Nederland;Tilburg;2012 december;114.1;21.7
4012;Nederland;Tilburg;2013 december;111.4;21.8
4013;Nederland;Tilburg;2014 december;112.6;20.4
4014;Nederland;Tubbergen;2006 december;5.9;7.3
4015;Nederland;Tubbergen;2007 december;6.3;7.6
4016;Nederland;Tubbergen;2008 december;6.5;10.8
4017;Nederland;Tubbergen;2009 december;6.3;9.0
4018;Nederland;Tubbergen;2010 december;6.1;7.4
4019;Nederland;Tubbergen;2011 december;6.4;7.4
4020;Nederland;Tubbergen;2012 december;6.2;7.5
4021;Nederland;Tubbergen;2013 december;5.9;7.5
4022;Nederland;Tubbergen;2014 december;5.7;7.2
4023;Nederland;Twenterand;2006 december;8.7;8.3
4024;Nederland;Twenterand;2007 december;9.0;9.2
4025;Nederland;Twenterand;2008 december;9.4;10.4
4026;Nederland;Twenterand;2009 december;8.9;8.8
4027;Nederland;Twenterand;2010 december;8.5;8.1
4028;Nederland;Twenterand;2011 december;9.7;7.7
4029;Nederland;Twenterand;2012 december;9.3;8.1
4030;Nederland;Twenterand;2013 december;9.0;7.7
4031;Nederland;Twenterand;2014 december;8.9;7.9
4032;Nederland;Tynaarlo;2006 december;9.3;12.7
4033;Nederland;Tynaarlo;2007 december;9.5;13.9
4034;Nederland;Tynaarlo;2008 december;10.3;15.3
4035;Nederland;Tynaarlo;2009 december;10.8;15.7
4036;Nederland;Tynaarlo;2010 december;10.3;15.5
4037;Nederland;Tynaarlo;2011 december;9.7;16.0
4038;Nederland;Tynaarlo;2012 december;9.4;13.9
4039;Nederland;Tynaarlo;2013 december;9.0;13.1
4040;Nederland;Tynaarlo;2014 december;9.0;12.8
4041;Nederland;Tytsjerksteradiel;2006 december;8.4;8.6
4042;Nederland;Tytsjerksteradiel;2007 december;8.7;8.7
4043;Nederland;Tytsjerksteradiel;2008 december;8.7;9.6
4044;Nederland;Tytsjerksteradiel;2009 december;6.6;9.9
4045;Nederland;Tytsjerksteradiel;2010 december;9.0;9.1
4046;Nederland;Tytsjerksteradiel;2011 december;9.1;10.0
4047;Nederland;Tytsjerksteradiel;2012 december;8.4;10.4
4048;Nederland;Tytsjerksteradiel;2013 december;8.5;9.1
4049;Nederland;Tytsjerksteradiel;2014 december;7.1;9.0
4050;Nederland;Ubbergen;2006 december;2.3;11.9
4051;Nederland;Ubbergen;2007 december;2.4;11.6
4052;Nederland;Ubbergen;2008 december;2.4;12.0
4053;Nederland;Ubbergen;2009 december;2.3;11.2
4054;Nederland;Ubbergen;2010 december;2.2;10.1
4055;Nederland;Ubbergen;2011 december;2.3;7.7
4056;Nederland;Ubbergen;2012 december;3.9;9.7
4057;Nederland;Ubbergen;2013 december;4.1;9.8
4058;Nederland;Ubbergen;2014 december;3.8;10.7
4059;Nederland;Uden;2006 december;22.5;12.1
4060;Nederland;Uden;2007 december;23.5;15.5
4061;Nederland;Uden;2008 december;22.2;13.5
4062;Nederland;Uden;2009 december;22.2;13.3
4063;Nederland;Uden;2010 december;22.9;13.0
4064;Nederland;Uden;2011 december;23.0;10.7
4065;Nederland;Uden;2012 december;22.6;14.8
4066;Nederland;Uden;2013 december;25.8;12.1
4067;Nederland;Uden;2014 december;25.1;11.8
4068;Nederland;Uitgeest;2006 december;2.9;10.0
4069;Nederland;Uitgeest;2007 december;3.4;9.2
4070;Nederland;Uitgeest;2008 december;3.3;8.9
4071;Nederland;Uitgeest;2009 december;3.1;9.6
4072;Nederland;Uitgeest;2010 december;3.3;8.6
4073;Nederland;Uitgeest;2011 december;3.4;8.3
4074;Nederland;Uitgeest;2012 december;3.3;8.0
4075;Nederland;Uitgeest;2013 december;3.3;8.0
4076;Nederland;Uitgeest;2014 december;3.2;9.9
4077;Nederland;Uithoorn;2006 december;12.4;15.4
4078;Nederland;Uithoorn;2007 december;12.6;13.6
4079;Nederland;Uithoorn;2008 december;12.7;13.9
4080;Nederland;Uithoorn;2009 december;12.4;12.4
4081;Nederland;Uithoorn;2010 december;12.1;12.8
4082;Nederland;Uithoorn;2011 december;13.4;13.3
4083;Nederland;Uithoorn;2012 december;12.1;11.8
4084;Nederland;Uithoorn;2013 december;12.2;12.2
4085;Nederland;Uithoorn;2014 december;11.5;12.4
4086;Nederland;Urk;2006 december;5.9;6.6
4087;Nederland;Urk;2007 december;6.2;6.4
4088;Nederland;Urk;2008 december;6.1;7.8
4089;Nederland;Urk;2009 december;6.2;6.8
4090;Nederland;Urk;2010 december;6.2;6.6
4091;Nederland;Urk;2011 december;6.5;6.6
4092;Nederland;Urk;2012 december;6.7;5.9
4093;Nederland;Urk;2013 december;6.8;6.7
4094;Nederland;Urk;2014 december;7.2;9.2
4095;Nederland;Utrecht (gemeente);2006 december;218.0;17.9
4096;Nederland;Utrecht (gemeente);2007 december;219.4;17.5
4097;Nederland;Utrecht (gemeente);2008 december;223.9;18.1
4098;Nederland;Utrecht (gemeente);2009 december;223.0;18.4
4099;Nederland;Utrecht (gemeente);2010 december;229.9;18.7
4100;Nederland;Utrecht (gemeente);2011 december;238.8;18.9
4101;Nederland;Utrecht (gemeente);2012 december;239.7;19.5
4102;Nederland;Utrecht (gemeente);2013 december;235.6;19.5
4103;Nederland;Utrecht (gemeente);2014 december;239.8;21.2
4104;Nederland;Utrechtse Heuvelrug;2006 december;20.6;18.0
4105;Nederland;Utrechtse Heuvelrug;2007 december;20.0;17.6
4106;Nederland;Utrechtse Heuvelrug;2008 december;20.8;18.8
4107;Nederland;Utrechtse Heuvelrug;2009 december;20.4;15.5
4108;Nederland;Utrechtse Heuvelrug;2010 december;20.0;15.9
4109;Nederland;Utrechtse Heuvelrug;2011 december;19.6;14.6
4110;Nederland;Utrechtse Heuvelrug;2012 december;19.6;15.0
4111;Nederland;Utrechtse Heuvelrug;2013 december;20.1;17.7
4112;Nederland;Utrechtse Heuvelrug;2014 december;18.3;14.5
4113;Nederland;Vaals;2006 december;1.8;8.4
4114;Nederland;Vaals;2007 december;1.9;10.7
4115;Nederland;Vaals;2008 december;1.6;7.2
4116;Nederland;Vaals;2009 december;1.5;6.9
4117;Nederland;Vaals;2010 december;1.6;8.3
4118;Nederland;Vaals;2011 december;1.7;8.2
4119;Nederland;Vaals;2012 december;1.7;7.4
4120;Nederland;Vaals;2013 december;1.6;6.5
4121;Nederland;Vaals;2014 december;1.7;6.3
4122;Nederland;Valkenburg aan de Geul;2006 december;5.1;7.6
4123;Nederland;Valkenburg aan de Geul;2007 december;5.2;7.6
4124;Nederland;Valkenburg aan de Geul;2008 december;5.2;8.7
4125;Nederland;Valkenburg aan de Geul;2009 december;5.1;8.6
4126;Nederland;Valkenburg aan de Geul;2010 december;5.3;8.6
4127;Nederland;Valkenburg aan de Geul;2011 december;5.7;7.7
4128;Nederland;Valkenburg aan de Geul;2012 december;5.4;8.0
4129;Nederland;Valkenburg aan de Geul;2013 december;5.3;8.8
4130;Nederland;Valkenburg aan de Geul;2014 december;5.4;9.1
4131;Nederland;Valkenswaard;2006 december;11.9;13.2
4132;Nederland;Valkenswaard;2007 december;11.8;12.0
4133;Nederland;Valkenswaard;2008 december;12.2;11.9
4134;Nederland;Valkenswaard;2009 december;11.0;11.5
4135;Nederland;Valkenswaard;2010 december;10.7;10.5
4136;Nederland;Valkenswaard;2011 december;11.6;10.3
4137;Nederland;Valkenswaard;2012 december;11.1;9.4
4138;Nederland;Valkenswaard;2013 december;10.5;9.9
4139;Nederland;Valkenswaard;2014 december;10.5;9.9
4140;Nederland;Veendam;2006 december;12.4;11.8
4141;Nederland;Veendam;2007 december;12.3;10.5
4142;Nederland;Veendam;2008 december;11.8;10.9
4143;Nederland;Veendam;2009 december;11.1;11.3
4144;Nederland;Veendam;2010 december;12.0;11.3
4145;Nederland;Veendam;2011 december;12.8;11.2
4146;Nederland;Veendam;2012 december;12.3;14.0
4147;Nederland;Veendam;2013 december;12.9;13.9
4148;Nederland;Veendam;2014 december;12.2;12.3
4149;Nederland;Veenendaal;2006 december;29.2;13.6
4150;Nederland;Veenendaal;2007 december;29.7;13.4
4151;Nederland;Veenendaal;2008 december;29.7;14.3
4152;Nederland;Veenendaal;2009 december;30.6;15.4
4153;Nederland;Veenendaal;2010 december;29.5;13.6
4154;Nederland;Veenendaal;2011 december;29.6;13.0
4155;Nederland;Veenendaal;2012 december;27.3;13.0
4156;Nederland;Veenendaal;2013 december;27.3;14.3
4157;Nederland;Veenendaal;2014 december;27.7;14.0
4158;Nederland;Veere;2006 december;5.6;8.1
4159;Nederland;Veere;2007 december;5.8;7.9
4160;Nederland;Veere;2008 december;5.8;9.5
4161;Nederland;Veere;2009 december;5.5;6.9
4162;Nederland;Veere;2010 december;5.3;6.0
4163;Nederland;Veere;2011 december;6.3;7.6
4164;Nederland;Veere;2012 december;6.1;8.0
4165;Nederland;Veere;2013 december;6.2;8.7
4166;Nederland;Veere;2014 december;6.3;8.7
4167;Nederland;Veghel;2006 december;25.6;13.0
4168;Nederland;Veghel;2007 december;25.8;13.8
4169;Nederland;Veghel;2008 december;27.1;13.4
4170;Nederland;Veghel;2009 december;26.1;13.2
4171;Nederland;Veghel;2010 december;26.7;14.6
4172;Nederland;Veghel;2011 december;27.1;13.3
4173;Nederland;Veghel;2012 december;24.6;12.6
4174;Nederland;Veghel;2013 december;24.0;13.3
4175;Nederland;Veghel;2014 december;25.0;13.9
4176;Nederland;Veldhoven;2006 december;21.3;10.8
4177;Nederland;Veldhoven;2007 december;21.8;10.9
4178;Nederland;Veldhoven;2008 december;22.3;11.3
4179;Nederland;Veldhoven;2009 december;22.1;11.0
4180;Nederland;Veldhoven;2010 december;23.0;11.3
4181;Nederland;Veldhoven;2011 december;25.9;14.2
4182;Nederland;Veldhoven;2012 december;25.3;13.2
4183;Nederland;Veldhoven;2013 december;24.7;12.3
4184;Nederland;Veldhoven;2014 december;24.5;12.7
4185;Nederland;Velsen;2006 december;30.9;14.4
4186;Nederland;Velsen;2007 december;32.4;13.5
4187;Nederland;Velsen;2008 december;33.6;13.7
4188;Nederland;Velsen;2009 december;32.5;12.9
4189;Nederland;Velsen;2010 december;31.7;12.6
4190;Nederland;Velsen;2011 december;31.7;11.9
4191;Nederland;Velsen;2012 december;32.2;12.5
4192;Nederland;Velsen;2013 december;32.1;12.3
4193;Nederland;Velsen;2014 december;31.7;12.9
4194;Nederland;Venlo;2006 december;52.9;10.9
4195;Nederland;Venlo;2007 december;53.5;11.0
4196;Nederland;Venlo;2008 december;53.7;11.6
4197;Nederland;Venlo;2009 december;51.9;10.9
4198;Nederland;Venlo;2010 december;56.8;11.3
4199;Nederland;Venlo;2011 december;57.6;11.3
4200;Nederland;Venlo;2012 december;53.8;11.6
4201;Nederland;Venlo;2013 december;53.3;11.7
4202;Nederland;Venlo;2014 december;54.1;11.7
4203;Nederland;Venray;2006 december;20.4;12.1
4204;Nederland;Venray;2007 december;21.8;10.9
4205;Nederland;Venray;2008 december;20.7;12.6
4206;Nederland;Venray;2009 december;20.1;10.5
4207;Nederland;Venray;2010 december;23.6;12.9
4208;Nederland;Venray;2011 december;23.0;12.2
4209;Nederland;Venray;2012 december;22.3;15.5
4210;Nederland;Venray;2013 december;22.4;17.9
4211;Nederland;Venray;2014 december;22.6;19.1
4212;Nederland;Vianen;2006 december;11.7;24.5
4213;Nederland;Vianen;2007 december;12.4;25.7
4214;Nederland;Vianen;2008 december;12.5;24.8
4215;Nederland;Vianen;2009 december;11.3;24.6
4216;Nederland;Vianen;2010 december;10.2;24.9
4217;Nederland;Vianen;2011 december;11.2;24.7
4218;Nederland;Vianen;2012 december;11.4;28.6
4219;Nederland;Vianen;2013 december;12.1;30.7
4220;Nederland;Vianen;2014 december;12.6;31.9
4221;Nederland;Vlaardingen;2006 december;22.9;9.2
4222;Nederland;Vlaardingen;2007 december;23.2;8.4
4223;Nederland;Vlaardingen;2008 december;23.0;7.7
4224;Nederland;Vlaardingen;2009 december;21.0;8.3
4225;Nederland;Vlaardingen;2010 december;21.5;8.0
4226;Nederland;Vlaardingen;2011 december;22.1;7.8
4227;Nederland;Vlaardingen;2012 december;22.1;7.1
4228;Nederland;Vlaardingen;2013 december;21.2;6.4
4229;Nederland;Vlaardingen;2014 december;20.9;6.8
4230;Nederland;Vlagtwedde;2006 december;4.9;9.6
4231;Nederland;Vlagtwedde;2007 december;5.1;12.7
4232;Nederland;Vlagtwedde;2008 december;5.0;14.4
4233;Nederland;Vlagtwedde;2009 december;4.7;11.3
4234;Nederland;Vlagtwedde;2010 december;4.8;10.5
4235;Nederland;Vlagtwedde;2011 december;4.6;10.7
4236;Nederland;Vlagtwedde;2012 december;4.5;10.0
4237;Nederland;Vlagtwedde;2013 december;4.6;9.9
4238;Nederland;Vlagtwedde;2014 december;4.9;11.6
4239;Nederland;Vlieland;2006 december;0.5;24.5
4240;Nederland;Vlieland;2007 december;0.5;14.8
4241;Nederland;Vlieland;2008 december;0.5;16.8
4242;Nederland;Vlieland;2009 december;0.6;19.2
4243;Nederland;Vlieland;2010 december;0.5;17.1
4244;Nederland;Vlieland;2011 december;0.5;12.9
4245;Nederland;Vlieland;2012 december;0.5;16.6
4246;Nederland;Vlieland;2013 december;0.5;12.7
4247;Nederland;Vlieland;2014 december;0.5;11.6
4248;Nederland;Vlissingen;2006 december;16.6;10.3
4249;Nederland;Vlissingen;2007 december;17.2;11.0
4250;Nederland;Vlissingen;2008 december;18.4;13.2
4251;Nederland;Vlissingen;2009 december;17.2;12.2
4252;Nederland;Vlissingen;2010 december;16.7;8.7
4253;Nederland;Vlissingen;2011 december;17.3;8.1
4254;Nederland;Vlissingen;2012 december;16.6;8.5
4255;Nederland;Vlissingen;2013 december;16.6;9.1
4256;Nederland;Vlissingen;2014 december;16.8;10.2
4257;Nederland;Vlist;2006 december;3.2;12.1
4258;Nederland;Vlist;2007 december;3.1;9.6
4259;Nederland;Vlist;2008 december;3.0;10.3
4260;Nederland;Vlist;2009 december;2.5;9.3
4261;Nederland;Vlist;2010 december;2.4;8.6
4262;Nederland;Vlist;2011 december;2.6;8.6
4263;Nederland;Vlist;2012 december;2.6;8.8
4264;Nederland;Vlist;2013 december;2.6;8.7
4265;Nederland;Vlist;2014 december;2.5;9.0
4266;Nederland;Voerendaal;2006 december;1.7;8.3
4267;Nederland;Voerendaal;2007 december;1.8;8.4
4268;Nederland;Voerendaal;2008 december;1.8;9.2
4269;Nederland;Voerendaal;2009 december;1.7;8.3
4270;Nederland;Voerendaal;2010 december;1.6;14.7
4271;Nederland;Voerendaal;2011 december;2.5;11.6
4272;Nederland;Voerendaal;2012 december;2.2;9.0
4273;Nederland;Voerendaal;2013 december;2.0;8.2
4274;Nederland;Voerendaal;2014 december;2.0;8.6
4275;Nederland;Voorschoten;2006 december;5.4;9.7
4276;Nederland;Voorschoten;2007 december;5.8;14.5
4277;Nederland;Voorschoten;2008 december;5.5;10.4
4278;Nederland;Voorschoten;2009 december;5.5;14.2
4279;Nederland;Voorschoten;2010 december;6.0;12.0
4280;Nederland;Voorschoten;2011 december;5.7;13.3
4281;Nederland;Voorschoten;2012 december;5.1;12.3
4282;Nederland;Voorschoten;2013 december;5.2;10.7
4283;Nederland;Voorschoten;2014 december;4.7;9.3
4284;Nederland;Voorst;2006 december;9.2;12.0
4285;Nederland;Voorst;2007 december;9.2;12.1
4286;Nederland;Voorst;2008 december;9.0;12.1
4287;Nederland;Voorst;2009 december;9.0;13.7
4288;Nederland;Voorst;2010 december;9.3;12.0
4289;Nederland;Voorst;2011 december;10.0;12.8
4290;Nederland;Voorst;2012 december;9.9;11.8
4291;Nederland;Voorst;2013 december;9.5;10.5
4292;Nederland;Voorst;2014 december;9.5;11.7
4293;Nederland;Vught;2006 december;10.9;11.6
4294;Nederland;Vught;2007 december;11.7;14.0
4295;Nederland;Vught;2008 december;11.0;13.3
4296;Nederland;Vught;2009 december;11.2;13.0
4297;Nederland;Vught;2010 december;11.7;13.2
4298;Nederland;Vught;2011 december;11.1;11.8
4299;Nederland;Vught;2012 december;11.1;13.1
4300;Nederland;Vught;2013 december;10.5;13.0
4301;Nederland;Vught;2014 december;10.6;13.7
4302;Nederland;Waalre;2006 december;4.7;15.4
4303;Nederland;Waalre;2007 december;5.1;18.1
4304;Nederland;Waalre;2008 december;4.7;20.2
4305;Nederland;Waalre;2009 december;4.6;18.6
4306;Nederland;Waalre;2010 december;4.6;18.5
4307;Nederland;Waalre;2011 december;5.4;30.0
4308;Nederland;Waalre;2012 december;4.7;20.0
4309;Nederland;Waalre;2013 december;4.4;16.6
4310;Nederland;Waalre;2014 december;4.4;15.1
4311;Nederland;Waalwijk;2006 december;24.7;12.4
4312;Nederland;Waalwijk;2007 december;25.1;12.4
4313;Nederland;Waalwijk;2008 december;25.5;12.0
4314;Nederland;Waalwijk;2009 december;24.6;10.9
4315;Nederland;Waalwijk;2010 december;24.9;11.3
4316;Nederland;Waalwijk;2011 december;24.8;10.9
4317;Nederland;Waalwijk;2012 december;25.5;11.1
4318;Nederland;Waalwijk;2013 december;25.7;12.3
4319;Nederland;Waalwijk;2014 december;25.7;14.1
4320;Nederland;Waddinxveen;2006 december;12.7;13.3
4321;Nederland;Waddinxveen;2007 december;12.6;12.2
4322;Nederland;Waddinxveen;2008 december;12.0;12.8
4323;Nederland;Waddinxveen;2009 december;11.9;12.9
4324;Nederland;Waddinxveen;2010 december;11.7;12.6
4325;Nederland;Waddinxveen;2011 december;12.0;12.0
4326;Nederland;Waddinxveen;2012 december;11.3;12.7
4327;Nederland;Waddinxveen;2013 december;10.8;11.3
4328;Nederland;Waddinxveen;2014 december;11.2;13.2
4329;Nederland;Wageningen;2006 december;15.5;16.6
4330;Nederland;Wageningen;2007 december;16.8;18.6
4331;Nederland;Wageningen;2008 december;16.4;16.5
4332;Nederland;Wageningen;2009 december;16.2;14.5
4333;Nederland;Wageningen;2010 december;16.1;14.2
4334;Nederland;Wageningen;2011 december;17.7;15.2
4335;Nederland;Wageningen;2012 december;17.7;15.6
4336;Nederland;Wageningen;2013 december;16.9;16.6
4337;Nederland;Wageningen;2014 december;16.9;15.1
4338;Nederland;Wassenaar;2006 december;7.2;11.4
4339;Nederland;Wassenaar;2007 december;7.4;9.3
4340;Nederland;Wassenaar;2008 december;7.4;10.5
4341;Nederland;Wassenaar;2009 december;7.2;9.2
4342;Nederland;Wassenaar;2010 december;8.2;8.4
4343;Nederland;Wassenaar;2011 december;8.8;7.8
4344;Nederland;Wassenaar;2012 december;8.6;7.2
4345;Nederland;Wassenaar;2013 december;7.3;7.3
4346;Nederland;Wassenaar;2014 december;7.1;7.8
4347;Nederland;Waterland;2006 december;3.1;8.9
4348;Nederland;Waterland;2007 december;3.2;9.2
4349;Nederland;Waterland;2008 december;3.0;9.6
4350;Nederland;Waterland;2009 december;2.9;8.8
4351;Nederland;Waterland;2010 december;3.0;8.9
4352;Nederland;Waterland;2011 december;3.2;9.1
4353;Nederland;Waterland;2012 december;3.2;8.3
4354;Nederland;Waterland;2013 december;3.1;8.2
4355;Nederland;Waterland;2014 december;3.2;10.2
4356;Nederland;Weert;2006 december;31.4;15.3
4357;Nederland;Weert;2007 december;27.4;12.7
4358;Nederland;Weert;2008 december;26.8;12.6
4359;Nederland;Weert;2009 december;26.2;12.6
4360;Nederland;Weert;2010 december;26.1;11.9
4361;Nederland;Weert;2011 december;26.8;11.8
4362;Nederland;Weert;2012 december;25.1;12.4
4363;Nederland;Weert;2013 december;25.3;14.5
4364;Nederland;Weert;2014 december;24.1;13.4
4365;Nederland;Weesp;2006 december;10.1;17.3
4366;Nederland;Weesp;2007 december;10.5;17.5
4367;Nederland;Weesp;2008 december;9.9;16.1
4368;Nederland;Weesp;2009 december;9.5;16.6
4369;Nederland;Weesp;2010 december;9.3;15.8
4370;Nederland;Weesp;2011 december;8.5;17.0
4371;Nederland;Weesp;2012 december;8.7;15.6
4372;Nederland;Weesp;2013 december;8.3;15.5
4373;Nederland;Weesp;2014 december;9.0;21.9
4374;Nederland;Werkendam;2006 december;6.8;9.2
4375;Nederland;Werkendam;2007 december;7.3;10.0
4376;Nederland;Werkendam;2008 december;7.5;10.7
4377;Nederland;Werkendam;2009 december;7.5;10.6
4378;Nederland;Werkendam;2010 december;7.7;10.6
4379;Nederland;Werkendam;2011 december;8.9;9.7
4380;Nederland;Werkendam;2012 december;8.1;10.8
4381;Nederland;Werkendam;2013 december;8.0;9.4
4382;Nederland;Werkendam;2014 december;8.0;10.8
4383;Nederland;Wervershoof;2006 december;4.0;14.4
4384;Nederland;Wervershoof;2007 december;4.5;18.0
4385;Nederland;Wervershoof;2008 december;4.7;11.8
4386;Nederland;Wervershoof;2009 december;4.6;10.2
4387;Nederland;Wervershoof;2010 december;4.1;10.4
4388;Nederland;Wervershoof;2011 december;0.0;
4389;Nederland;Wervershoof;2012 december;0.0;
4390;Nederland;Wervershoof;2013 december;0.0;
4391;Nederland;Wervershoof;2014 december;0.0;
4392;Nederland;West Maas en Waal;2006 december;4.9;7.7
4393;Nederland;West Maas en Waal;2007 december;5.6;8.2
4394;Nederland;West Maas en Waal;2008 december;5.0;8.9
4395;Nederland;West Maas en Waal;2009 december;4.7;8.6
4396;Nederland;West Maas en Waal;2010 december;4.5;8.2
4397;Nederland;West Maas en Waal;2011 december;4.9;9.3
4398;Nederland;West Maas en Waal;2012 december;5.0;9.5
4399;Nederland;West Maas en Waal;2013 december;4.8;8.7
4400;Nederland;West Maas en Waal;2014 december;4.5;8.4
4401;Nederland;Wester-Koggenland;2006 december;4.3;10.0
4402;Nederland;Wester-Koggenland;2007 december;0.0;
4403;Nederland;Wester-Koggenland;2008 december;0.0;
