ID;SoortMisdrijf;SoortVerdachte;LeeftijdVerdachte;Perioden;TotaalAfdoeningenDoorDeRechter_1;MeervoudigeKamer_2;Politierechter_3;MeervoudigeEconomischeKamer_4;EconomischePolitierechter_5;Kinderrechter_6;Raadkamer_7;Onbekend_8;OnbevoegdverklaringVanDeRechter_9;NietOntvankelijkOpenbaarMinisterie_10;NietOntvankelijkeVerdachte_11;SchorsingVanDeVervolging_12;Vrijspraak_13;OntslagRechtsvervolgingMetMaatregel_14;OntslagRechtsvervolgingZonderMaatr_15;SchuldigverklaringMetStraf_16;SchuldigverklaringZonderStraf_17;Onbekend_18;ContradictoirVonnis_19;Verstekvonnis_20;ZonderRechtsmiddel_21;HogerBeroep_22;Cassatie_23;RechtsmiddelOnbekend_24
154;Misdrijven, totaal;Totaal;15 tot 20 jaar;2010;17435;2230;7675;0;170;7360;0;0;15;140;0;0;1775;0;75;15190;240;0;14960;2470;15460;1975;0;0
155;Misdrijven, totaal;Totaal;15 tot 20 jaar;2011;16400;2415;7095;0;245;6645;0;0;10;155;0;0;1690;0;100;14155;285;0;14120;2275;14415;1985;0;0
156;Misdrijven, totaal;Totaal;15 tot 20 jaar;2012;15010;2480;6450;0;80;6000;0;0;10;135;10;0;1600;0;90;12905;265;0;13285;1720;13045;1965;0;0
157;Misdrijven, totaal;Totaal;15 tot 20 jaar;2013;13435;2195;6370;0;80;4795;0;0;20;150;15;0;1480;0;85;11440;250;0;11600;1820;11535;1900;0;0
158;Misdrijven, totaal;Totaal;15 tot 20 jaar;2014;11825;2095;5475;0;70;4185;0;0;15;115;10;0;1460;0;70;9820;340;0;10250;1565;10125;1705;0;0
159;Misdrijven, totaal;Totaal;15 tot 20 jaar;2015;11030;1845;5275;0;135;3775;0;0;10;130;20;0;1425;0;65;9015;360;0;9605;1410;9445;1585;0;0
160;Misdrijven, totaal;Totaal;15 tot 20 jaar;2016;10095;1820;4500;0;55;3720;0;0;5;100;10;0;1300;0;65;8280;335;0;8860;1225;8530;1565;0;0
161;Misdrijven, totaal;Totaal;20 tot 25 jaar;1994;19245;2310;16675;0;255;0;0;0;5;110;0;0;735;0;30;18295;65;0;11290;7950;17600;1645;0;0
162;Misdrijven, totaal;Totaal;20 tot 25 jaar;1995;20110;2375;17395;5;335;0;0;0;5;115;0;0;725;0;30;19145;90;0;12240;7870;18465;1645;0;0
163;Misdrijven, totaal;Totaal;20 tot 25 jaar;1996;18800;2335;16095;5;360;0;0;0;10;110;0;0;640;0;20;17925;100;0;11885;6915;17320;1480;5;0
164;Misdrijven, totaal;Totaal;20 tot 25 jaar;1997;17480;2195;14985;5;295;5;0;0;5;125;0;0;610;0;35;16620;90;0;11265;6220;16030;1455;0;0
165;Misdrijven, totaal;Totaal;20 tot 25 jaar;1998;16565;2035;14260;0;270;0;0;0;10;65;0;0;630;0;25;15775;65;0;10775;5790;14960;1605;0;0
166;Misdrijven, totaal;Totaal;20 tot 25 jaar;1999;17495;2005;15190;5;295;0;0;0;5;75;0;0;725;0;40;16580;70;0;11405;6090;15775;1715;0;0
167;Misdrijven, totaal;Totaal;20 tot 25 jaar;2000;17110;1940;14835;5;325;5;0;0;5;80;0;0;785;0;30;16135;70;0;10880;6230;15665;1445;0;0
168;Misdrijven, totaal;Totaal;20 tot 25 jaar;2001;18140;2145;15670;0;320;0;0;0;10;160;0;5;760;0;35;17105;70;0;11440;6700;16475;1660;0;0
169;Misdrijven, totaal;Totaal;20 tot 25 jaar;2002;19175;2480;16325;0;370;5;0;0;5;110;0;0;765;0;50;18150;95;0;11915;7260;17235;1940;0;0
170;Misdrijven, totaal;Totaal;20 tot 25 jaar;2003;21930;2690;18780;0;460;5;0;0;10;145;0;0;880;0;55;20735;100;0;13615;8315;19725;2210;0;0
171;Misdrijven, totaal;Totaal;20 tot 25 jaar;2004;21795;2580;18720;0;495;0;0;0;10;100;0;0;925;0;55;20610;95;0;13920;7875;19670;2120;0;0
172;Misdrijven, totaal;Totaal;20 tot 25 jaar;2005;22130;2345;19265;0;515;0;0;0;5;115;0;0;1125;0;60;20735;90;0;14690;7445;19915;2215;0;0
173;Misdrijven, totaal;Totaal;20 tot 25 jaar;2006;22970;1980;20320;0;665;5;0;0;5;135;0;0;1415;0;80;21195;140;0;15475;7495;20805;2165;0;0
174;Misdrijven, totaal;Totaal;20 tot 25 jaar;2007;22450;1910;20060;0;475;10;0;0;10;110;0;5;1360;0;75;20785;110;0;15540;6910;20210;2240;0;0
175;Misdrijven, totaal;Totaal;20 tot 25 jaar;2008;23055;2240;20275;0;540;5;0;0;30;105;0;5;1700;0;100;20965;145;0;16015;7045;20485;2575;0;0
176;Misdrijven, totaal;Totaal;20 tot 25 jaar;2009;22945;2195;20225;0;525;5;0;0;15;110;0;0;1630;0;115;20910;165;0;15845;7100;20255;2695;0;0
177;Misdrijven, totaal;Totaal;20 tot 25 jaar;2010;20080;2230;17370;0;480;0;0;0;5;95;0;0;1630;0;105;18080;165;0;13530;6545;17450;2630;0;0
178;Misdrijven, totaal;Totaal;20 tot 25 jaar;2011;19570;2320;16740;0;505;0;0;0;5;120;0;0;1725;0;115;17400;210;0;13215;6350;16805;2770;0;0
179;Misdrijven, totaal;Totaal;20 tot 25 jaar;2012;18620;2540;15845;0;235;5;0;0;10;115;15;0;1745;0;95;16365;280;0;13145;5455;15495;3130;0;0
180;Misdrijven, totaal;Totaal;20 tot 25 jaar;2013;18785;2360;16215;0;210;5;0;0;15;125;30;5;1855;0;90;16375;290;0;13305;5445;15705;3080;0;0
181;Misdrijven, totaal;Totaal;20 tot 25 jaar;2014;17670;2355;15090;0;225;0;0;0;10;185;30;0;1850;0;110;15130;345;0;12855;4770;14700;2975;0;0
182;Misdrijven, totaal;Totaal;20 tot 25 jaar;2015;18045;2250;15335;0;455;5;0;0;15;220;35;0;2130;0;100;15045;495;0;13115;4890;14965;3080;0;0
183;Misdrijven, totaal;Totaal;20 tot 25 jaar;2016;15585;2100;13315;0;165;5;0;0;10;155;30;0;1790;0;95;13195;315;0;11510;4045;12710;2875;0;0
184;Misdrijven, totaal;Totaal;25 tot 30 jaar;1994;17910;1950;15510;5;445;0;0;0;0;100;0;0;655;0;35;17060;55;0;9925;7985;16205;1700;5;0
185;Misdrijven, totaal;Totaal;25 tot 30 jaar;1995;18980;2060;16455;5;455;0;0;0;5;110;0;0;725;0;45;18015;75;0;10885;8090;17355;1625;0;0
186;Misdrijven, totaal;Totaal;25 tot 30 jaar;1996;19150;2190;16410;5;545;0;0;0;5;110;0;0;730;0;35;18165;105;0;11615;7530;17515;1630;0;0
187;Misdrijven, totaal;Totaal;25 tot 30 jaar;1997;19385;2185;16650;10;540;0;0;0;0;145;0;0;660;0;35;18440;100;0;11650;7735;17635;1725;20;0
188;Misdrijven, totaal;Totaal;25 tot 30 jaar;1998;18805;2085;16295;0;420;0;0;0;5;75;0;0;660;0;30;17960;80;0;11460;7345;16885;1915;5;0
189;Misdrijven, totaal;Totaal;25 tot 30 jaar;1999;19520;2140;16910;5;470;0;0;0;5;80;0;0;735;0;40;18585;70;0;12295;7225;17465;2050;5;0
190;Misdrijven, totaal;Totaal;25 tot 30 jaar;2000;18615;1970;16110;5;530;0;0;0;5;105;0;5;725;0;25;17680;65;0;11375;7240;16915;1700;0;0
191;Misdrijven, totaal;Totaal;25 tot 30 jaar;2001;18185;2020;15720;5;440;0;0;0;5;150;0;0;700;0;45;17195;95;0;10890;7300;16320;1865;0;0
192;Misdrijven, totaal;Totaal;25 tot 30 jaar;2002;17900;2235;15245;0;415;5;0;0;5;130;0;0;655;0;40;17005;65;0;10695;7210;16020;1880;0;0
193;Misdrijven, totaal;Totaal;25 tot 30 jaar;2003;20165;2235;17380;0;545;0;0;0;5;100;0;5;810;0;50;19090;100;0;11915;8250;18025;2140;0;0
194;Misdrijven, totaal;Totaal;25 tot 30 jaar;2004;18490;2140;15860;0;490;0;0;0;0;80;0;0;790;0;55;17490;80;0;11445;7045;16530;1960;0;0
195;Misdrijven, totaal;Totaal;25 tot 30 jaar;2005;17875;1840;15485;5;540;0;0;0;5;100;0;0;910;0;55;16715;85;0;11515;6360;15945;1930;0;0
196;Misdrijven, totaal;Totaal;25 tot 30 jaar;2006;18365;1570;16160;0;630;0;0;0;10;90;0;0;1040;0;60;17050;115;0;11745;6620;16485;1880;0;0
197;Misdrijven, totaal;Totaal;25 tot 30 jaar;2007;17345;1660;15245;0;430;5;0;0;5;80;0;0;1100;0;70;15985;100;0;11320;6025;15410;1935;0;0
198;Misdrijven, totaal;Totaal;25 tot 30 jaar;2008;17160;1740;14940;0;480;0;0;0;15;95;0;0;1200;0;85;15655;105;0;11375;5785;15080;2080;0;0
199;Misdrijven, totaal;Totaal;25 tot 30 jaar;2009;18345;1705;16200;0;440;0;0;0;10;90;0;0;1260;0;105;16720;160;0;11935;6410;16110;2235;0;0
200;Misdrijven, totaal;Totaal;25 tot 30 jaar;2010;16190;1695;14065;0;425;0;0;0;10;60;0;0;1260;0;105;14605;145;0;10635;5545;13970;2220;0;0
201;Misdrijven, totaal;Totaal;25 tot 30 jaar;2011;15630;1725;13500;0;405;0;0;0;5;95;0;0;1320;0;90;13910;200;0;10250;5365;13290;2340;0;0
202;Misdrijven, totaal;Totaal;25 tot 30 jaar;2012;15395;1915;13240;0;240;0;0;0;5;100;10;0;1280;0;95;13700;205;0;10550;4830;12820;2580;0;0
203;Misdrijven, totaal;Totaal;25 tot 30 jaar;2013;15860;1890;13805;0;170;0;0;0;15;120;15;0;1385;0;100;13965;260;0;10815;5025;13240;2620;0;0
204;Misdrijven, totaal;Totaal;25 tot 30 jaar;2014;16090;1990;13900;0;200;0;0;0;15;135;15;0;1545;0;95;13985;300;0;11195;4875;13285;2805;0;0
205;Misdrijven, totaal;Totaal;25 tot 30 jaar;2015;16880;1955;14475;0;450;0;0;0;15;215;30;0;1800;0;105;14285;435;0;11730;5125;14045;2835;0;0
206;Misdrijven, totaal;Totaal;25 tot 30 jaar;2016;14730;1795;12740;0;190;0;0;0;10;145;20;0;1530;0;85;12645;295;0;10635;4070;12025;2705;0;0
207;Misdrijven, totaal;Totaal;30 tot 35 jaar;1994;14175;1495;12150;5;525;0;0;0;5;60;0;0;525;0;30;13500;50;0;7935;6240;12760;1415;0;0
208;Misdrijven, totaal;Totaal;30 tot 35 jaar;1995;15775;1620;13605;10;540;0;0;0;0;95;0;0;625;0;40;14945;70;0;9165;6610;14325;1450;0;0
209;Misdrijven, totaal;Totaal;30 tot 35 jaar;1996;16180;1780;13735;5;660;0;0;0;0;80;0;0;595;0;35;15370;95;0;9780;6400;14750;1430;0;0
210;Misdrijven, totaal;Totaal;30 tot 35 jaar;1997;16780;1815;14240;5;720;0;0;0;5;110;0;0;620;0;30;15940;80;0;10230;6555;15090;1630;60;0
211;Misdrijven, totaal;Totaal;30 tot 35 jaar;1998;16370;1670;14040;5;655;0;0;0;5;60;0;0;605;0;30;15580;95;0;10070;6300;14595;1755;25;0
212;Misdrijven, totaal;Totaal;30 tot 35 jaar;1999;17850;1785;15495;10;560;0;0;0;10;75;0;0;650;0;45;17000;70;0;11270;6585;15965;1880;5;0
213;Misdrijven, totaal;Totaal;30 tot 35 jaar;2000;17600;1805;15170;10;620;0;0;0;10;95;0;0;650;0;40;16730;75;0;10675;6925;15920;1680;0;0
214;Misdrijven, totaal;Totaal;30 tot 35 jaar;2001;17770;1885;15365;0;520;0;0;0;5;115;0;0;660;0;55;16850;75;0;10735;7035;15775;1990;0;0
215;Misdrijven, totaal;Totaal;30 tot 35 jaar;2002;18365;2235;15610;0;515;0;0;0;10;120;0;0;625;0;50;17475;85;0;11045;7320;16290;2070;0;0
216;Misdrijven, totaal;Totaal;30 tot 35 jaar;2003;20835;2185;18005;0;645;0;0;0;5;125;0;0;785;0;60;19755;105;0;12515;8320;18595;2240;0;0
217;Misdrijven, totaal;Totaal;30 tot 35 jaar;2004;19915;2195;17010;0;705;0;0;0;0;90;0;0;790;0;60;18855;115;0;12610;7305;17675;2235;0;0
218;Misdrijven, totaal;Totaal;30 tot 35 jaar;2005;18630;1865;15985;5;775;0;0;0;5;85;0;0;920;0;60;17465;90;0;12145;6485;16485;2145;0;0
219;Misdrijven, totaal;Totaal;30 tot 35 jaar;2006;17765;1560;15470;0;740;0;0;0;5;120;0;0;1040;0;45;16445;105;0;11695;6070;15795;1975;0;0
220;Misdrijven, totaal;Totaal;30 tot 35 jaar;2007;15370;1515;13360;0;490;10;0;0;5;100;0;0;955;0;75;14125;110;0;10220;5150;13525;1845;0;0
221;Misdrijven, totaal;Totaal;30 tot 35 jaar;2008;14855;1500;12885;0;470;0;0;0;15;75;0;0;980;0;85;13595;100;0;10040;4815;12990;1865;0;0
222;Misdrijven, totaal;Totaal;30 tot 35 jaar;2009;14905;1430;13075;0;400;0;0;0;10;75;0;0;1010;0;65;13620;120;0;9850;5050;12990;1915;0;0
223;Misdrijven, totaal;Totaal;30 tot 35 jaar;2010;12760;1330;11055;0;370;0;0;0;10;80;0;0;915;0;60;11550;145;0;8370;4375;10905;1855;0;0
224;Misdrijven, totaal;Totaal;30 tot 35 jaar;2011;12575;1435;10770;0;370;0;0;0;5;100;0;0;970;0;95;11245;160;0;8405;4155;10585;1990;0;0
225;Misdrijven, totaal;Totaal;30 tot 35 jaar;2012;12055;1515;10340;0;205;0;0;0;10;80;5;0;1025;0;75;10680;180;0;8355;3690;9955;2100;0;0
226;Misdrijven, totaal;Totaal;30 tot 35 jaar;2013;12920;1560;11190;0;170;0;0;0;15;110;10;0;1120;0;80;11340;245;0;8925;3970;10725;2190;0;0
227;Misdrijven, totaal;Totaal;30 tot 35 jaar;2014;13120;1650;11265;0;200;0;0;0;15;110;15;0;1215;0;70;11455;240;0;9140;3940;10815;2305;0;0
228;Misdrijven, totaal;Totaal;30 tot 35 jaar;2015;14155;1485;12285;0;385;0;0;0;15;175;20;0;1465;0;85;11990;405;0;9905;4210;11785;2370;0;0
229;Misdrijven, totaal;Totaal;30 tot 35 jaar;2016;12795;1520;11115;0;160;0;0;0;10;130;15;0;1210;0;60;11125;250;0;9230;3545;10460;2335;0;0
230;Misdrijven, totaal;Totaal;35 tot 40 jaar;1994;10130;1015;8585;5;520;0;0;0;5;55;0;0;410;0;20;9605;35;0;5795;4335;9110;1015;0;0
231;Misdrijven, totaal;Totaal;35 tot 40 jaar;1995;11055;1140;9430;5;485;0;0;0;5;50;0;0;410;0;35;10500;55;0;6465;4590;10040;1015;0;0
232;Misdrijven, totaal;Totaal;35 tot 40 jaar;1996;12215;1230;10385;10;590;0;0;0;0;60;0;0;500;0;25;11560;70;0;7480;4735;11130;1085;0;0
233;Misdrijven, totaal;Totaal;35 tot 40 jaar;1997;12890;1300;10840;5;745;0;0;0;0;85;0;0;485;0;25;12210;85;0;7910;4980;11515;1295;80;0
234;Misdrijven, totaal;Totaal;35 tot 40 jaar;1998;12895;1335;10935;10;615;0;0;0;5;75;0;0;460;0;20;12265;70;0;7880;5015;11435;1425;35;0
235;Misdrijven, totaal;Totaal;35 tot 40 jaar;1999;13975;1245;12140;5;580;0;0;0;5;60;0;0;505;0;35;13280;85;0;8725;5245;12515;1450;10;0
236;Misdrijven, totaal;Totaal;35 tot 40 jaar;2000;14120;1345;12205;5;570;0;0;0;0;80;0;0;525;0;30;13420;65;0;8765;5360;12780;1340;0;0
237;Misdrijven, totaal;Totaal;35 tot 40 jaar;2001;14540;1540;12435;0;565;0;0;0;5;115;0;0;555;0;40;13750;75;0;9000;5540;12980;1560;0;0
238;Misdrijven, totaal;Totaal;35 tot 40 jaar;2002;15220;1675;12985;0;560;0;0;0;10;100;0;0;535;0;25;14465;80;0;9255;5960;13520;1700;0;0
239;Misdrijven, totaal;Totaal;35 tot 40 jaar;2003;17690;1750;15285;0;655;0;0;0;5;115;0;0;730;0;40;16700;100;0;10765;6930;15750;1940;0;0
240;Misdrijven, totaal;Totaal;35 tot 40 jaar;2004;17245;1895;14660;0;690;0;0;0;5;85;0;0;735;0;40;16280;95;0;11090;6155;15240;2000;0;0
241;Misdrijven, totaal;Totaal;35 tot 40 jaar;2005;17150;1625;14705;5;820;0;0;0;5;60;0;0;860;0;55;16070;105;0;11370;5785;15155;1995;0;0
242;Misdrijven, totaal;Totaal;35 tot 40 jaar;2006;16960;1535;14655;0;765;5;0;0;5;80;0;0;1040;0;50;15650;130;0;11490;5470;14975;1985;0;0
243;Misdrijven, totaal;Totaal;35 tot 40 jaar;2007;15895;1485;13815;0;595;0;0;0;5;80;0;0;980;0;65;14630;135;0;10850;5045;13885;2010;0;0
244;Misdrijven, totaal;Totaal;35 tot 40 jaar;2008;15590;1520;13425;0;645;0;0;0;15;80;0;0;1100;0;75;14165;150;0;10695;4895;13535;2055;0;0
245;Misdrijven, totaal;Totaal;35 tot 40 jaar;2009;15285;1460;13310;0;510;0;0;0;10;85;0;0;1050;0;85;13900;155;0;10510;4770;13220;2065;0;0
246;Misdrijven, totaal;Totaal;35 tot 40 jaar;2010;12825;1450;10940;0;435;0;0;0;5;95;0;0;995;0;85;11455;185;0;8800;4020;10885;1935;0;0
247;Misdrijven, totaal;Totaal;35 tot 40 jaar;2011;12030;1345;10245;0;440;0;0;0;5;90;0;0;950;0;110;10690;190;0;8230;3790;10075;1955;0;0
248;Misdrijven, totaal;Totaal;35 tot 40 jaar;2012;10845;1400;9225;0;220;0;0;0;10;115;5;0;945;0;75;9525;175;0;7720;3110;9015;1830;0;0
249;Misdrijven, totaal;Totaal;35 tot 40 jaar;2013;10820;1305;9355;0;160;0;0;0;15;95;5;0;990;0;60;9460;200;0;7620;3180;8930;1890;0;0
250;Misdrijven, totaal;Totaal;35 tot 40 jaar;2014;10610;1350;9095;0;165;0;0;0;5;95;10;0;990;0;75;9170;260;0;7630;2955;8745;1865;0;0
251;Misdrijven, totaal;Totaal;35 tot 40 jaar;2015;11185;1255;9595;0;335;0;0;0;10;165;20;0;1100;0;70;9520;295;0;7970;3190;9280;1905;0;0
252;Misdrijven, totaal;Totaal;35 tot 40 jaar;2016;10120;1245;8725;0;150;0;0;0;5;110;5;0;930;0;45;8775;245;0;7390;2715;8285;1835;0;0
253;Misdrijven, totaal;Totaal;40 tot 45 jaar;1994;7165;690;5925;5;545;0;0;0;0;40;0;0;360;0;20;6705;40;0;4585;2580;6415;745;0;0
254;Misdrijven, totaal;Totaal;40 tot 45 jaar;1995;7875;750;6620;5;500;0;0;0;0;60;0;0;335;0;20;7415;45;0;4920;2955;7065;810;0;0
255;Misdrijven, totaal;Totaal;40 tot 45 jaar;1996;8440;790;7080;10;560;0;0;0;5;40;0;0;370;0;25;7970;35;0;5415;3025;7660;780;0;0
256;Misdrijven, totaal;Totaal;40 tot 45 jaar;1997;8770;845;7230;10;685;0;0;0;5;55;0;0;345;0;15;8300;55;0;5655;3115;7760;940;75;0
257;Misdrijven, totaal;Totaal;40 tot 45 jaar;1998;9050;840;7695;5;510;0;0;0;5;40;0;0;345;0;25;8575;60;0;5750;3300;7995;1025;30;0
258;Misdrijven, totaal;Totaal;40 tot 45 jaar;1999;9630;820;8325;5;480;0;0;0;5;40;0;5;380;0;30;9130;45;0;6105;3530;8645;980;10;0
259;Misdrijven, totaal;Totaal;40 tot 45 jaar;2000;10040;895;8650;10;485;0;0;0;5;50;0;0;370;0;25;9535;60;0;6310;3730;9075;965;0;0
260;Misdrijven, totaal;Totaal;40 tot 45 jaar;2001;10470;1050;9045;0;380;0;0;0;0;85;0;0;460;0;30;9835;55;0;6565;3905;9390;1080;0;0
261;Misdrijven, totaal;Totaal;40 tot 45 jaar;2002;11155;1190;9470;0;490;0;0;0;5;75;0;0;410;0;30;10570;60;0;6865;4290;9920;1230;0;0
262;Misdrijven, totaal;Totaal;40 tot 45 jaar;2003;13465;1255;11620;0;585;0;0;0;0;55;0;0;535;0;35;12745;95;0;8230;5230;11990;1470;0;0
263;Misdrijven, totaal;Totaal;40 tot 45 jaar;2004;13530;1340;11565;0;625;0;0;0;5;45;0;0;585;0;50;12760;80;0;8810;4720;11985;1545;0;0
264;Misdrijven, totaal;Totaal;40 tot 45 jaar;2005;13845;1265;11790;5;785;0;0;0;5;50;0;0;725;0;35;12915;110;0;9320;4525;12245;1600;0;0
265;Misdrijven, totaal;Totaal;40 tot 45 jaar;2006;13920;1090;12080;0;750;0;0;0;5;75;0;0;865;0;65;12780;125;0;9475;4440;12380;1540;0;0
266;Misdrijven, totaal;Totaal;40 tot 45 jaar;2007;13185;1105;11490;0;585;0;0;0;5;70;0;5;900;0;75;12020;110;0;9120;4065;11665;1520;0;0
267;Misdrijven, totaal;Totaal;40 tot 45 jaar;2008;12850;1230;11060;0;560;0;0;0;10;75;0;0;895;0;70;11675;125;0;8960;3890;11265;1585;0;0
268;Misdrijven, totaal;Totaal;40 tot 45 jaar;2009;12920;1140;11295;0;485;0;0;0;5;60;0;0;935;0;90;11695;130;0;8960;3960;11270;1650;0;0
269;Misdrijven, totaal;Totaal;40 tot 45 jaar;2010;11105;1200;9440;0;465;0;0;0;0;60;0;0;870;0;75;9960;135;0;7735;3365;9470;1640;0;0
270;Misdrijven, totaal;Totaal;40 tot 45 jaar;2011;10710;1195;9075;0;435;0;0;0;5;80;0;0;940;0;70;9425;190;0;7560;3140;9035;1675;0;0
271;Misdrijven, totaal;Totaal;40 tot 45 jaar;2012;10565;1235;9065;0;265;0;0;0;10;90;5;0;970;0;90;9190;210;0;7765;2780;8830;1735;0;0
272;Misdrijven, totaal;Totaal;40 tot 45 jaar;2013;10590;1265;9130;0;200;0;0;0;15;80;15;0;925;0;75;9260;225;0;7750;2825;8700;1895;0;0
273;Misdrijven, totaal;Totaal;40 tot 45 jaar;2014;10580;1325;9020;0;240;0;0;0;10;115;15;0;1055;0;65;9060;265;0;7835;2730;8765;1815;0;0
274;Misdrijven, totaal;Totaal;40 tot 45 jaar;2015;10815;1265;9160;0;390;0;0;0;10;125;15;0;1115;0;55;9135;365;0;7980;2815;9010;1810;0;0
275;Misdrijven, totaal;Totaal;40 tot 45 jaar;2016;9115;1110;7810;0;195;0;0;0;5;95;10;0;950;0;65;7790;200;0;6895;2205;7490;1625;0;0
276;Misdrijven, totaal;Totaal;45 tot 50 jaar;1994;5165;400;4230;10;525;0;0;0;0;30;0;0;250;0;20;4830;35;0;3610;1555;4620;540;0;0
277;Misdrijven, totaal;Totaal;45 tot 50 jaar;1995;5495;475;4495;5;520;0;0;0;0;35;0;0;265;0;10;5145;40;0;3765;1730;4985;510;5;0
278;Misdrijven, totaal;Totaal;45 tot 50 jaar;1996;5915;515;4830;10;555;0;0;0;0;40;0;0;275;0;15;5540;40;0;4100;1815;5310;605;0;0
279;Misdrijven, totaal;Totaal;45 tot 50 jaar;1997;6195;535;5010;15;635;0;0;0;0;55;0;0;280;0;30;5785;45;0;4185;2010;5390;745;55;0
280;Misdrijven, totaal;Totaal;45 tot 50 jaar;1998;5980;550;5010;10;410;0;0;0;0;30;0;0;275;0;15;5625;35;0;4095;1885;5225;740;15;0
281;Misdrijven, totaal;Totaal;45 tot 50 jaar;1999;6460;535;5495;5;425;0;0;0;5;35;0;0;305;0;20;6060;40;0;4390;2070;5725;730;5;0
282;Misdrijven, totaal;Totaal;45 tot 50 jaar;2000;6645;525;5730;10;375;5;0;0;0;45;0;0;290;0;20;6240;45;0;4380;2260;6005;635;0;0
283;Misdrijven, totaal;Totaal;45 tot 50 jaar;2001;6710;620;5735;0;350;0;0;0;5;55;0;0;280;0;15;6315;45;0;4355;2355;6015;690;0;0
284;Misdrijven, totaal;Totaal;45 tot 50 jaar;2002;7165;690;6105;0;370;0;0;0;5;45;0;0;265;0;20;6790;40;0;4510;2655;6315;850;0;0
285;Misdrijven, totaal;Totaal;45 tot 50 jaar;2003;8705;810;7440;0;455;0;0;0;5;35;0;0;365;0;25;8225;45;0;5630;3075;7735;970;0;0
286;Misdrijven, totaal;Totaal;45 tot 50 jaar;2004;8920;880;7540;0;500;0;0;0;0;30;0;0;410;0;20;8395;65;0;5890;3030;7895;1030;0;0
287;Misdrijven, totaal;Totaal;45 tot 50 jaar;2005;9230;840;7810;5;575;0;0;0;0;50;0;0;470;0;40;8610;60;0;6355;2875;8185;1050;0;0
288;Misdrijven, totaal;Totaal;45 tot 50 jaar;2006;9515;765;8145;0;605;0;0;0;5;40;0;0;590;0;50;8745;85;0;6495;3020;8420;1090;0;0
289;Misdrijven, totaal;Totaal;45 tot 50 jaar;2007;9195;755;7995;0;445;0;0;0;5;60;0;0;590;0;30;8425;85;0;6480;2715;8120;1075;0;0
290;Misdrijven, totaal;Totaal;45 tot 50 jaar;2008;9415;870;8075;0;470;0;0;0;10;35;0;0;690;0;45;8525;110;0;6675;2740;8305;1110;0;0
291;Misdrijven, totaal;Totaal;45 tot 50 jaar;2009;9480;795;8250;0;435;0;0;0;5;55;0;0;680;0;60;8565;110;0;6725;2755;8290;1190;0;0
292;Misdrijven, totaal;Totaal;45 tot 50 jaar;2010;8265;840;7015;0;410;0;0;0;5;45;0;0;730;0;60;7320;105;0;5840;2420;7075;1190;0;0
293;Misdrijven, totaal;Totaal;45 tot 50 jaar;2011;8245;855;6960;0;430;0;0;0;5;55;0;0;715;0;60;7285;125;0;5835;2400;7030;1210;0;0
294;Misdrijven, totaal;Totaal;45 tot 50 jaar;2012;7870;900;6715;0;250;0;0;0;5;70;5;0;680;0;60;6900;145;0;5845;2010;6585;1280;0;0
295;Misdrijven, totaal;Totaal;45 tot 50 jaar;2013;8435;995;7235;0;210;0;0;0;10;65;10;0;815;0;60;7285;190;0;6315;2110;7050;1385;0;0
296;Misdrijven, totaal;Totaal;45 tot 50 jaar;2014;7995;910;6865;0;215;0;0;0;10;80;20;0;750;0;55;6895;185;0;5970;2000;6625;1370;0;0
297;Misdrijven, totaal;Totaal;45 tot 50 jaar;2015;8805;1005;7440;0;360;0;0;0;5;125;5;0;950;0;75;7390;255;0;6635;2155;7335;1470;0;0
298;Misdrijven, totaal;Totaal;45 tot 50 jaar;2016;7925;920;6790;0;215;0;0;0;5;80;10;0;820;0;55;6775;185;0;6185;1730;6515;1410;0;0
299;Misdrijven, totaal;Totaal;50 tot 55 jaar;1994;2935;230;2320;10;375;0;0;0;0;20;0;0;155;0;15;2725;25;0;2090;845;2635;300;0;0
300;Misdrijven, totaal;Totaal;50 tot 55 jaar;1995;3310;255;2660;5;390;0;0;0;0;25;0;0;185;0;5;3065;25;0;2425;880;2955;350;0;0
301;Misdrijven, totaal;Totaal;50 tot 55 jaar;1996;3520;275;2845;5;395;0;0;0;0;30;0;0;180;0;10;3265;30;0;2605;915;3170;350;0;0
302;Misdrijven, totaal;Totaal;50 tot 55 jaar;1997;3905;300;3110;10;485;0;0;0;0;30;0;0;195;0;10;3635;35;0;2780;1125;3415;445;50;0
303;Misdrijven, totaal;Totaal;50 tot 55 jaar;1998;3960;315;3320;5;325;0;0;0;0;15;0;0;170;0;15;3725;25;0;2835;1125;3545;400;15;0
304;Misdrijven, totaal;Totaal;50 tot 55 jaar;1999;4270;360;3580;5;330;0;0;0;0;10;0;0;240;0;15;3975;30;0;3135;1135;3790;475;5;0
305;Misdrijven, totaal;Totaal;50 tot 55 jaar;2000;4355;345;3680;10;320;0;0;0;0;25;0;0;205;0;10;4070;40;0;3025;1325;3915;440;0;0
306;Misdrijven, totaal;Totaal;50 tot 55 jaar;2001;4390;435;3670;0;285;0;0;0;0;25;0;0;220;0;10;4090;45;0;3060;1330;3905;485;0;0
307;Misdrijven, totaal;Totaal;50 tot 55 jaar;2002;4435;490;3635;0;310;0;0;0;0;30;0;0;210;0;20;4140;35;0;3090;1345;3885;550;0;0
