ID;Geslacht;Leeftijd;Marges;RegioS;Perioden;PersonenMetEenWerkloosheidsuitkering_1
7724;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2016 april;377610.0
7725;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2016 mei;370910.0
7726;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2016 juni;372880.0
7727;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2016 juli;365560.0
7728;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2016 augustus;366640.0
7729;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2016 september;359360.0
7730;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2016 oktober;359730.0
7731;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2016 november;352840.0
7732;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2016 december;352640.0
7733;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2017 januari;345480.0
7734;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2017 februari;344510.0
7735;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2017 maart;336530.0
7736;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2017 april;335170.0
7737;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2017 mei;326430.0
7738;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2017 juni;325180.0
7739;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2017 juli;316280.0
7740;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2017 augustus;315210.0
7741;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2017 september;306230.0
7742;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2017 oktober;305380.0
7743;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2017 november;296470.0
7744;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2017 december;295640.0
7745;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2018 januari;286460.0
7746;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2018 februari;285150.0
7747;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2018 maart;275540.0
7748;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2018 april;273980.0
7749;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2018 mei;264360.0
7750;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2018 juni;263260.0
7751;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2018 juli;254410.0
7752;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2018 augustus;253980.0
7753;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2018 september;246230.0
7754;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2018 oktober;246600.0
7755;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2018 november;239640.0
7756;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2018 december;240200.0
7757;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2019 januari;233070.0
7758;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2019 februari;232750.0
7759;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2019 maart;225090.0
7760;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2019 april;223950.0
7761;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2019 mei;216520.0
7762;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2019 juni;215490.0
7763;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2019 juli;210070.0
7764;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2019 augustus;210330.0
7765;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2019 september;208210.0
7766;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2019 oktober;211060.0
7767;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2019 november;212550.0
7768;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2019 december;218420.0
7769;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2020 januari;222490.0
7770;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2020 februari;230280.0
7771;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2020 maart;235310.0
7772;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2020 april;244000.0
7773;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2020 mei;247150.0
7774;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2020 juni;254480.0
7775;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2020 juli;254560.0
7776;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2020 augustus;259500.0
7777;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2020 september;255880.0
7778;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2020 oktober;257700.0
7779;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2020 november;250640.0
7780;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2020 december;249790.0
7781;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2021 januari;240320.0
7782;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2021 februari;236960.0
7783;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2021 maart;225920.0
7784;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2021 april;221020.0
7785;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2021 mei;209820.0
7786;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2021 juni;204150.0
7787;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2021 juli;194720.0
7788;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2021 augustus;188860.0
7789;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2021 september;180910.0
7790;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2021 oktober;175290.0
7791;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2021 november;168720.0
7792;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2021 december;163600.0
7793;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2022 januari;158150.0
7794;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2022 februari;153830.0
7795;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2022 maart;148720.0
7796;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2022 april;145470.0
7797;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2022 mei;140700.0
7798;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2022 juni;138630.0
7799;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2022 juli;135030.0
7800;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2022 augustus;133870.0
7801;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2022 september;131350.0
7802;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2022 oktober;130950.0
7803;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2022 november;129760.0
7804;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2022 december;129900.0
7805;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2023 januari;129880.0
7806;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2023 februari;130440.0
7807;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2023 maart;130630.0
7808;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2023 april;131610.0
7809;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2023 mei;130840.0
7810;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2023 juni;130500.0
7811;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2023 juli;134840.0
7812;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2023 augustus;142080.0
7813;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2023 september;143090.0
7814;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2023 oktober;146140.0
7815;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2023 november;141980.0
7816;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2023 december;135620.0
7817;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2024 januari;139810.0
7818;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2024 februari;142990.0
7819;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2024 maart;143450.0
7820;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2024 april;145370.0
7821;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2024 mei;143660.0
7822;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2024 juni;145080.0
7823;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2024 juli;150310.0
7824;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2024 augustus;156060.0
7825;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2024 september;159480.0
7826;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2024 oktober;162950.0
7827;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2024  november;164040.0
7828;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2024 december;163490.0
7829;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Nederland;2025 januari;163720.0
7830;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2013 januari;11600.0
7831;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2013 februari;11890.0
7832;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2013 maart;12300.0
7833;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2013 april;11870.0
7834;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2013 mei;12170.0
7835;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2013 juni;12090.0
7836;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2013 juli;12540.0
7837;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2013 augustus;12120.0
7838;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2013 september;12200.0
7839;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2013 oktober;12560.0
7840;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2013 november;12770.0
7841;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2013 december;13740.0
7842;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2014 januari;13620.0
7843;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2014 februari;13370.0
7844;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2014 maart;13120.0
7845;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2014 april;13020.0
7846;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2014 mei;13220.0
7847;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2014 juni;13250.0
7848;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2014 juli;13240.0
7849;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2014 augustus;13520.0
7850;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2014 september;13440.0
7851;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2014 oktober;13520.0
7852;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2014 november;13420.0
7853;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2014 december;13550.0
7854;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2015 januari;13400.0
7855;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2015 februari;13480.0
7856;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2015 maart;13280.0
7857;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2015 april;13300.0
7858;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2015 mei;13140.0
7859;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2015 juni;13120.0
7860;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2015 juli;13050.0
7861;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2015 augustus;13010.0
7862;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2015 september;13020.0
7863;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2015 oktober;13050.0
7864;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2015 november;13090.0
7865;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2015 december;13200.0
7866;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2016 januari;13170.0
7867;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2016 februari;13320.0
7868;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2016 maart;13170.0
7869;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2016 april;13330.0
7870;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2016 mei;13070.0
7871;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2016 juni;13220.0
7872;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2016 juli;12940.0
7873;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2016 augustus;13050.0
7874;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2016 september;12800.0
7875;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2016 oktober;12870.0
7876;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2016 november;12650.0
7877;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2016 december;12680.0
7878;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2017 januari;12450.0
7879;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2017 februari;12430.0
7880;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2017 maart;12120.0
7881;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2017 april;12070.0
7882;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2017 mei;11680.0
7883;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2017 juni;11640.0
7884;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2017 juli;11200.0
7885;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2017 augustus;11180.0
7886;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2017 september;10730.0
7887;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2017 oktober;10710.0
7888;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2017 november;10270.0
7889;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2017 december;10260.0
7890;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2018 januari;9830.0
7891;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2018 februari;9790.0
7892;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2018 maart;9360.0
7893;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2018 april;9300.0
7894;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2018 mei;8880.0
7895;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2018 juni;8840.0
7896;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2018 juli;8460.0
7897;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2018 augustus;8470.0
7898;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2018 september;8130.0
7899;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2018 oktober;8190.0
7900;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2018 november;7900.0
7901;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2018 december;7990.0
7902;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2019 januari;7700.0
7903;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2019 februari;7750.0
7904;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2019 maart;7450.0
7905;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2019 april;7450.0
7906;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2019 mei;7180.0
7907;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2019 juni;7170.0
7908;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2019 juli;7010.0
7909;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2019 augustus;7030.0
7910;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2019 september;7010.0
7911;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2019 oktober;7100.0
7912;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2019 november;7240.0
7913;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2019 december;7390.0
7914;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2020 januari;7630.0
7915;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2020 februari;7800.0
7916;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2020 maart;8040.0
7917;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2020 april;8200.0
7918;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2020 mei;8330.0
7919;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2020 juni;8420.0
7920;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2020 juli;8400.0
7921;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2020 augustus;8420.0
7922;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2020 september;8230.0
7923;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2020 oktober;8190.0
7924;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2020 november;7870.0
7925;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2020 december;7790.0
7926;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2021 januari;7390.0
7927;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2021 februari;7260.0
7928;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2021 maart;6810.0
7929;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2021 april;6660.0
7930;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2021 mei;6230.0
7931;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2021 juni;6070.0
7932;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2021 juli;5730.0
7933;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2021 augustus;5580.0
7934;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2021 september;5320.0
7935;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2021 oktober;5190.0
7936;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2021 november;5000.0
7937;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2021 december;4890.0
7938;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2022 januari;4770.0
7939;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2022 februari;4670.0
7940;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2022 maart;4570.0
7941;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2022 april;4510.0
7942;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2022 mei;4420.0
7943;Totaal mannen en vrouwen;Totaal;Ondergrens 95%-interval;Groningen (PV);2022 juni;4400.0
