ID;Geslacht;Leeftijd;Perioden;Overledenen_1;Immigratie_2;EmigratieInclusiefCorrecties_3;MigratiesaldoInclusiefCorrecties_4
8004;Mannen;34 jaar;2048;37;1815;2022;-207
8005;Mannen;34 jaar;2049;37;1815;2026;-211
8006;Mannen;34 jaar;2050;37;1814;2031;-217
8007;Mannen;34 jaar;2051;36;1816;2035;-219
8008;Mannen;34 jaar;2052;36;1817;2039;-222
8009;Mannen;34 jaar;2053;36;1818;2043;-225
8010;Mannen;34 jaar;2054;36;1819;2046;-227
8011;Mannen;34 jaar;2055;35;1820;2049;-229
8012;Mannen;34 jaar;2056;35;1819;2051;-232
8013;Mannen;34 jaar;2057;34;1820;2053;-233
8014;Mannen;34 jaar;2058;34;1821;2056;-235
8015;Mannen;34 jaar;2059;34;1821;2057;-236
8016;Mannen;35 jaar;2012;63;1661;1837;-176
8017;Mannen;35 jaar;2013;63;1648;1838;-190
8018;Mannen;35 jaar;2014;62;1643;1838;-195
8019;Mannen;35 jaar;2015;63;1670;1877;-207
8020;Mannen;35 jaar;2016;61;1699;1858;-159
8021;Mannen;35 jaar;2017;59;1731;1862;-131
8022;Mannen;35 jaar;2018;58;1739;1881;-142
8023;Mannen;35 jaar;2019;58;1731;1922;-191
8024;Mannen;35 jaar;2020;58;1724;1917;-193
8025;Mannen;35 jaar;2021;59;1714;1916;-202
8026;Mannen;35 jaar;2022;59;1704;1912;-208
8027;Mannen;35 jaar;2023;58;1706;1920;-214
8028;Mannen;35 jaar;2024;57;1705;1928;-223
8029;Mannen;35 jaar;2025;59;1708;1961;-253
8030;Mannen;35 jaar;2026;58;1708;1962;-254
8031;Mannen;35 jaar;2027;57;1712;1969;-257
8032;Mannen;35 jaar;2028;56;1718;1959;-241
8033;Mannen;35 jaar;2029;55;1719;1962;-243
8034;Mannen;35 jaar;2030;53;1720;1947;-227
8035;Mannen;35 jaar;2031;53;1723;1953;-230
8036;Mannen;35 jaar;2032;52;1722;1953;-231
8037;Mannen;35 jaar;2033;53;1724;1971;-247
8038;Mannen;35 jaar;2034;53;1728;1977;-249
8039;Mannen;35 jaar;2035;53;1729;1990;-261
8040;Mannen;35 jaar;2036;51;1732;1982;-250
8041;Mannen;35 jaar;2037;50;1731;1980;-249
8042;Mannen;35 jaar;2038;50;1732;1978;-246
8043;Mannen;35 jaar;2039;47;1734;1962;-228
8044;Mannen;35 jaar;2040;46;1736;1948;-212
8045;Mannen;35 jaar;2041;45;1737;1945;-208
8046;Mannen;35 jaar;2042;43;1738;1936;-198
8047;Mannen;35 jaar;2043;43;1739;1949;-210
8048;Mannen;35 jaar;2044;43;1740;1949;-209
8049;Mannen;35 jaar;2045;42;1742;1948;-206
8050;Mannen;35 jaar;2046;41;1740;1939;-199
8051;Mannen;35 jaar;2047;40;1742;1932;-190
8052;Mannen;35 jaar;2048;39;1743;1933;-190
8053;Mannen;35 jaar;2049;39;1745;1936;-191
8054;Mannen;35 jaar;2050;38;1745;1941;-196
8055;Mannen;35 jaar;2051;38;1746;1945;-199
8056;Mannen;35 jaar;2052;38;1746;1951;-205
8057;Mannen;35 jaar;2053;38;1746;1956;-210
8058;Mannen;35 jaar;2054;37;1748;1960;-212
8059;Mannen;35 jaar;2055;37;1748;1963;-215
8060;Mannen;35 jaar;2056;37;1750;1967;-217
8061;Mannen;35 jaar;2057;36;1750;1969;-219
8062;Mannen;35 jaar;2058;36;1752;1971;-219
8063;Mannen;35 jaar;2059;35;1751;1974;-223
8064;Mannen;36 jaar;2012;69;1544;1724;-180
8065;Mannen;36 jaar;2013;67;1532;1706;-174
8066;Mannen;36 jaar;2014;67;1531;1716;-185
8067;Mannen;36 jaar;2015;66;1551;1721;-170
8068;Mannen;36 jaar;2016;67;1580;1754;-174
8069;Mannen;36 jaar;2017;65;1609;1728;-119
8070;Mannen;36 jaar;2018;62;1616;1758;-142
8071;Mannen;36 jaar;2019;61;1612;1775;-163
8072;Mannen;36 jaar;2020;62;1604;1810;-206
8073;Mannen;36 jaar;2021;62;1593;1803;-210
8074;Mannen;36 jaar;2022;62;1583;1801;-218
8075;Mannen;36 jaar;2023;62;1587;1803;-216
8076;Mannen;36 jaar;2024;61;1586;1811;-225
8077;Mannen;36 jaar;2025;61;1589;1819;-230
8078;Mannen;36 jaar;2026;62;1590;1852;-262
8079;Mannen;36 jaar;2027;61;1594;1854;-260
8080;Mannen;36 jaar;2028;60;1597;1860;-263
8081;Mannen;36 jaar;2029;59;1596;1852;-256
8082;Mannen;36 jaar;2030;58;1599;1857;-258
8083;Mannen;36 jaar;2031;56;1602;1843;-241
8084;Mannen;36 jaar;2032;56;1603;1850;-247
8085;Mannen;36 jaar;2033;55;1604;1851;-247
8086;Mannen;36 jaar;2034;56;1606;1870;-264
8087;Mannen;36 jaar;2035;56;1607;1877;-270
8088;Mannen;36 jaar;2036;56;1609;1891;-282
8089;Mannen;36 jaar;2037;54;1611;1885;-274
8090;Mannen;36 jaar;2038;53;1612;1882;-270
8091;Mannen;36 jaar;2039;52;1614;1882;-268
8092;Mannen;36 jaar;2040;50;1615;1866;-251
8093;Mannen;36 jaar;2041;48;1617;1854;-237
8094;Mannen;36 jaar;2042;47;1619;1851;-232
8095;Mannen;36 jaar;2043;46;1620;1843;-223
8096;Mannen;36 jaar;2044;46;1623;1856;-233
8097;Mannen;36 jaar;2045;45;1622;1856;-234
8098;Mannen;36 jaar;2046;44;1622;1856;-234
8099;Mannen;36 jaar;2047;43;1624;1849;-225
8100;Mannen;36 jaar;2048;42;1625;1841;-216
8101;Mannen;36 jaar;2049;41;1625;1843;-218
8102;Mannen;36 jaar;2050;41;1627;1846;-219
8103;Mannen;36 jaar;2051;40;1628;1852;-224
8104;Mannen;36 jaar;2052;40;1629;1857;-228
8105;Mannen;36 jaar;2053;40;1629;1862;-233
8106;Mannen;36 jaar;2054;39;1631;1866;-235
8107;Mannen;36 jaar;2055;39;1630;1871;-241
8108;Mannen;36 jaar;2056;39;1631;1875;-244
8109;Mannen;36 jaar;2057;38;1630;1879;-249
8110;Mannen;36 jaar;2058;38;1632;1882;-250
8111;Mannen;36 jaar;2059;38;1633;1885;-252
8112;Mannen;37 jaar;2012;76;1418;1594;-176
8113;Mannen;37 jaar;2013;74;1408;1550;-142
8114;Mannen;37 jaar;2014;72;1406;1542;-136
8115;Mannen;37 jaar;2015;72;1426;1558;-132
8116;Mannen;37 jaar;2016;70;1452;1559;-107
8117;Mannen;37 jaar;2017;72;1479;1582;-103
8118;Mannen;37 jaar;2018;69;1488;1585;-97
8119;Mannen;37 jaar;2019;67;1484;1610;-126
8120;Mannen;37 jaar;2020;66;1478;1621;-143
8121;Mannen;37 jaar;2021;66;1469;1648;-179
8122;Mannen;37 jaar;2022;66;1460;1642;-182
8123;Mannen;37 jaar;2023;67;1461;1646;-185
8124;Mannen;37 jaar;2024;67;1463;1651;-188
8125;Mannen;37 jaar;2025;65;1463;1659;-196
8126;Mannen;37 jaar;2026;65;1467;1668;-201
8127;Mannen;37 jaar;2027;67;1470;1698;-228
8128;Mannen;37 jaar;2028;66;1472;1701;-229
8129;Mannen;37 jaar;2029;64;1474;1706;-232
8130;Mannen;37 jaar;2030;63;1479;1700;-221
8131;Mannen;37 jaar;2031;62;1481;1705;-224
8132;Mannen;37 jaar;2032;60;1483;1693;-210
8133;Mannen;37 jaar;2033;60;1483;1699;-216
8134;Mannen;37 jaar;2034;59;1484;1701;-217
8135;Mannen;37 jaar;2035;60;1487;1720;-233
8136;Mannen;37 jaar;2036;59;1491;1727;-236
8137;Mannen;37 jaar;2037;59;1493;1740;-247
8138;Mannen;37 jaar;2038;58;1492;1735;-243
8139;Mannen;37 jaar;2039;57;1493;1732;-239
8140;Mannen;37 jaar;2040;56;1496;1732;-236
8141;Mannen;37 jaar;2041;53;1499;1717;-218
8142;Mannen;37 jaar;2042;51;1499;1705;-206
8143;Mannen;37 jaar;2043;50;1500;1703;-203
8144;Mannen;37 jaar;2044;48;1500;1696;-196
8145;Mannen;37 jaar;2045;49;1504;1708;-204
8146;Mannen;37 jaar;2046;48;1505;1708;-203
8147;Mannen;37 jaar;2047;47;1506;1708;-202
8148;Mannen;37 jaar;2048;45;1506;1700;-194
8149;Mannen;37 jaar;2049;44;1506;1695;-189
8150;Mannen;37 jaar;2050;44;1507;1696;-189
8151;Mannen;37 jaar;2051;43;1509;1699;-190
8152;Mannen;37 jaar;2052;43;1509;1703;-194
8153;Mannen;37 jaar;2053;42;1510;1708;-198
8154;Mannen;37 jaar;2054;42;1513;1714;-201
8155;Mannen;37 jaar;2055;42;1514;1718;-204
8156;Mannen;37 jaar;2056;41;1514;1723;-209
8157;Mannen;37 jaar;2057;41;1513;1726;-213
8158;Mannen;37 jaar;2058;41;1513;1730;-217
8159;Mannen;37 jaar;2059;40;1513;1732;-219
8160;Mannen;38 jaar;2012;87;1351;1487;-136
8161;Mannen;38 jaar;2013;82;1338;1442;-104
8162;Mannen;38 jaar;2014;80;1336;1411;-75
8163;Mannen;38 jaar;2015;77;1357;1409;-52
8164;Mannen;38 jaar;2016;77;1379;1418;-39
8165;Mannen;38 jaar;2017;76;1405;1411;-6
8166;Mannen;38 jaar;2018;77;1417;1455;-38
8167;Mannen;38 jaar;2019;74;1414;1455;-41
8168;Mannen;38 jaar;2020;72;1408;1472;-64
8169;Mannen;38 jaar;2021;70;1400;1478;-78
8170;Mannen;38 jaar;2022;71;1391;1501;-110
8171;Mannen;38 jaar;2023;71;1394;1499;-105
8172;Mannen;38 jaar;2024;71;1395;1505;-110
8173;Mannen;38 jaar;2025;71;1396;1510;-114
8174;Mannen;38 jaar;2026;70;1399;1517;-118
8175;Mannen;38 jaar;2027;69;1403;1526;-123
8176;Mannen;38 jaar;2028;71;1404;1554;-150
8177;Mannen;38 jaar;2029;70;1406;1557;-151
8178;Mannen;38 jaar;2030;69;1407;1561;-154
8179;Mannen;38 jaar;2031;67;1410;1556;-146
8180;Mannen;38 jaar;2032;67;1410;1560;-150
8181;Mannen;38 jaar;2033;64;1412;1548;-136
8182;Mannen;38 jaar;2034;64;1416;1555;-139
8183;Mannen;38 jaar;2035;63;1420;1557;-137
8184;Mannen;38 jaar;2036;64;1421;1575;-154
8185;Mannen;38 jaar;2037;63;1422;1581;-159
8186;Mannen;38 jaar;2038;63;1424;1593;-169
8187;Mannen;38 jaar;2039;62;1424;1588;-164
8188;Mannen;38 jaar;2040;60;1428;1586;-158
8189;Mannen;38 jaar;2041;59;1431;1584;-153
8190;Mannen;38 jaar;2042;57;1433;1571;-138
8191;Mannen;38 jaar;2043;55;1434;1559;-125
8192;Mannen;38 jaar;2044;53;1434;1556;-122
8193;Mannen;38 jaar;2045;52;1436;1548;-112
8194;Mannen;38 jaar;2046;52;1437;1560;-123
8195;Mannen;38 jaar;2047;51;1437;1560;-123
8196;Mannen;38 jaar;2048;50;1439;1560;-121
8197;Mannen;38 jaar;2049;48;1441;1552;-111
8198;Mannen;38 jaar;2050;47;1441;1546;-105
8199;Mannen;38 jaar;2051;46;1444;1547;-103
8200;Mannen;38 jaar;2052;46;1443;1549;-106
8201;Mannen;38 jaar;2053;45;1444;1555;-111
8202;Mannen;38 jaar;2054;45;1445;1559;-114
8203;Mannen;38 jaar;2055;45;1444;1563;-119
8204;Mannen;38 jaar;2056;44;1445;1567;-122
8205;Mannen;38 jaar;2057;44;1445;1571;-126
8206;Mannen;38 jaar;2058;43;1445;1574;-129
8207;Mannen;38 jaar;2059;43;1445;1577;-132
8208;Mannen;39 jaar;2012;98;1281;1434;-153
8209;Mannen;39 jaar;2013;92;1272;1373;-101
8210;Mannen;39 jaar;2014;87;1269;1339;-70
8211;Mannen;39 jaar;2015;85;1287;1317;-30
8212;Mannen;39 jaar;2016;82;1309;1309;0
8213;Mannen;39 jaar;2017;82;1333;1310;23
8214;Mannen;39 jaar;2018;81;1344;1324;20
8215;Mannen;39 jaar;2019;82;1343;1364;-21
8216;Mannen;39 jaar;2020;79;1336;1361;-25
8217;Mannen;39 jaar;2021;76;1330;1372;-42
8218;Mannen;39 jaar;2022;75;1321;1376;-55
8219;Mannen;39 jaar;2023;75;1327;1400;-73
8220;Mannen;39 jaar;2024;75;1326;1400;-74
8221;Mannen;39 jaar;2025;76;1326;1406;-80
8222;Mannen;39 jaar;2026;76;1327;1412;-85
8223;Mannen;39 jaar;2027;74;1332;1418;-86
8224;Mannen;39 jaar;2028;74;1333;1426;-93
8225;Mannen;39 jaar;2029;76;1336;1453;-117
8226;Mannen;39 jaar;2030;75;1337;1456;-119
8227;Mannen;39 jaar;2031;73;1341;1460;-119
8228;Mannen;39 jaar;2032;71;1342;1454;-112
8229;Mannen;39 jaar;2033;71;1343;1458;-115
8230;Mannen;39 jaar;2034;68;1345;1448;-103
8231;Mannen;39 jaar;2035;67;1347;1454;-107
8232;Mannen;39 jaar;2036;66;1352;1456;-104
8233;Mannen;39 jaar;2037;67;1351;1473;-122
8234;Mannen;39 jaar;2038;67;1352;1480;-128
8235;Mannen;39 jaar;2039;67;1352;1491;-139
8236;Mannen;39 jaar;2040;65;1356;1486;-130
8237;Mannen;39 jaar;2041;64;1358;1484;-126
8238;Mannen;39 jaar;2042;63;1360;1482;-122
8239;Mannen;39 jaar;2043;60;1362;1470;-108
8240;Mannen;39 jaar;2044;58;1362;1459;-97
8241;Mannen;39 jaar;2045;56;1364;1457;-93
8242;Mannen;39 jaar;2046;55;1367;1449;-82
8243;Mannen;39 jaar;2047;55;1366;1460;-94
8244;Mannen;39 jaar;2048;54;1368;1460;-92
8245;Mannen;39 jaar;2049;53;1368;1459;-91
8246;Mannen;39 jaar;2050;51;1371;1452;-81
8247;Mannen;39 jaar;2051;50;1373;1447;-74
8248;Mannen;39 jaar;2052;49;1372;1447;-75
8249;Mannen;39 jaar;2053;48;1374;1449;-75
8250;Mannen;39 jaar;2054;48;1374;1453;-79
8251;Mannen;39 jaar;2055;48;1374;1457;-83
8252;Mannen;39 jaar;2056;47;1374;1461;-87
8253;Mannen;39 jaar;2057;47;1374;1464;-90
8254;Mannen;39 jaar;2058;46;1374;1467;-93
8255;Mannen;39 jaar;2059;46;1374;1471;-97
8256;Mannen;40 jaar;2012;114;1220;1376;-156
8257;Mannen;40 jaar;2013;104;1205;1309;-104
8258;Mannen;40 jaar;2014;98;1206;1263;-57
8259;Mannen;40 jaar;2015;92;1225;1237;-12
8260;Mannen;40 jaar;2016;90;1244;1214;30
8261;Mannen;40 jaar;2017;87;1269;1200;69
8262;Mannen;40 jaar;2018;87;1281;1221;60
8263;Mannen;40 jaar;2019;85;1280;1233;47
8264;Mannen;40 jaar;2020;87;1275;1266;9
8265;Mannen;40 jaar;2021;84;1267;1263;4
8266;Mannen;40 jaar;2022;81;1260;1269;-9
8267;Mannen;40 jaar;2023;79;1266;1276;-10
8268;Mannen;40 jaar;2024;80;1264;1298;-34
8269;Mannen;40 jaar;2025;80;1266;1300;-34
8270;Mannen;40 jaar;2026;80;1268;1306;-38
8271;Mannen;40 jaar;2027;80;1269;1312;-43
8272;Mannen;40 jaar;2028;78;1273;1318;-45
8273;Mannen;40 jaar;2029;78;1276;1325;-49
8274;Mannen;40 jaar;2030;80;1277;1350;-73
8275;Mannen;40 jaar;2031;79;1278;1353;-75
8276;Mannen;40 jaar;2032;77;1282;1357;-75
8277;Mannen;40 jaar;2033;75;1283;1352;-69
8278;Mannen;40 jaar;2034;74;1285;1356;-71
8279;Mannen;40 jaar;2035;72;1287;1347;-60
8280;Mannen;40 jaar;2036;71;1291;1353;-62
8281;Mannen;40 jaar;2037;70;1292;1355;-63
8282;Mannen;40 jaar;2038;71;1293;1372;-79
8283;Mannen;40 jaar;2039;71;1293;1378;-85
8284;Mannen;40 jaar;2040;71;1296;1388;-92
8285;Mannen;40 jaar;2041;69;1298;1384;-86
8286;Mannen;40 jaar;2042;67;1300;1382;-82
8287;Mannen;40 jaar;2043;66;1302;1382;-80
8288;Mannen;40 jaar;2044;63;1301;1369;-68
8289;Mannen;40 jaar;2045;61;1304;1359;-55
8290;Mannen;40 jaar;2046;59;1306;1357;-51
8291;Mannen;40 jaar;2047;57;1306;1351;-45
8292;Mannen;40 jaar;2048;58;1307;1361;-54
8293;Mannen;40 jaar;2049;56;1308;1361;-53
8294;Mannen;40 jaar;2050;55;1311;1361;-50
8295;Mannen;40 jaar;2051;54;1313;1355;-42
8296;Mannen;40 jaar;2052;52;1314;1349;-35
8297;Mannen;40 jaar;2053;51;1314;1350;-36
8298;Mannen;40 jaar;2054;51;1314;1352;-38
8299;Mannen;40 jaar;2055;50;1315;1356;-41
8300;Mannen;40 jaar;2056;50;1316;1360;-44
8301;Mannen;40 jaar;2057;50;1315;1364;-49
8302;Mannen;40 jaar;2058;49;1315;1367;-52
8303;Mannen;40 jaar;2059;49;1316;1370;-54
8304;Mannen;41 jaar;2012;130;1129;1348;-219
8305;Mannen;41 jaar;2013;120;1119;1282;-163
8306;Mannen;41 jaar;2014;109;1115;1227;-112
8307;Mannen;41 jaar;2015;104;1134;1191;-57
8308;Mannen;41 jaar;2016;98;1156;1163;-7
8309;Mannen;41 jaar;2017;95;1176;1135;41
8310;Mannen;41 jaar;2018;92;1185;1141;44
8311;Mannen;41 jaar;2019;92;1185;1161;24
8312;Mannen;41 jaar;2020;90;1181;1169;12
8313;Mannen;41 jaar;2021;92;1177;1198;-21
8314;Mannen;41 jaar;2022;88;1171;1191;-20
8315;Mannen;41 jaar;2023;85;1172;1200;-28
8316;Mannen;41 jaar;2024;83;1172;1206;-34
8317;Mannen;41 jaar;2025;84;1175;1227;-52
8318;Mannen;41 jaar;2026;84;1177;1229;-52
8319;Mannen;41 jaar;2027;84;1178;1235;-57
8320;Mannen;41 jaar;2028;84;1180;1241;-61
8321;Mannen;41 jaar;2029;83;1182;1245;-63
8322;Mannen;41 jaar;2030;82;1184;1253;-69
8323;Mannen;41 jaar;2031;84;1184;1277;-93
8324;Mannen;41 jaar;2032;83;1187;1279;-92
8325;Mannen;41 jaar;2033;81;1191;1283;-92
8326;Mannen;41 jaar;2034;79;1192;1278;-86
8327;Mannen;41 jaar;2035;78;1193;1283;-90
8328;Mannen;41 jaar;2036;76;1198;1274;-76
8329;Mannen;41 jaar;2037;75;1198;1279;-81
8330;Mannen;41 jaar;2038;74;1202;1282;-80
8331;Mannen;41 jaar;2039;75;1201;1298;-97
8332;Mannen;41 jaar;2040;74;1201;1303;-102
8333;Mannen;41 jaar;2041;74;1204;1313;-109
8334;Mannen;41 jaar;2042;72;1207;1310;-103
8335;Mannen;41 jaar;2043;71;1208;1308;-100
8336;Mannen;41 jaar;2044;69;1208;1308;-100
8337;Mannen;41 jaar;2045;66;1210;1296;-86
8338;Mannen;41 jaar;2046;64;1211;1286;-75
8339;Mannen;41 jaar;2047;62;1214;1284;-70
8340;Mannen;41 jaar;2048;60;1214;1278;-64
8341;Mannen;41 jaar;2049;60;1214;1287;-73
8342;Mannen;41 jaar;2050;59;1214;1287;-73
8343;Mannen;41 jaar;2051;58;1215;1288;-73
8344;Mannen;41 jaar;2052;56;1217;1282;-65
8345;Mannen;41 jaar;2053;55;1218;1277;-59
8346;Mannen;41 jaar;2054;54;1220;1278;-58
8347;Mannen;41 jaar;2055;53;1221;1280;-59
8348;Mannen;41 jaar;2056;53;1221;1284;-63
8349;Mannen;41 jaar;2057;52;1221;1288;-67
8350;Mannen;41 jaar;2058;52;1222;1292;-70
8351;Mannen;41 jaar;2059;51;1221;1294;-73
8352;Mannen;42 jaar;2012;146;1074;1347;-273
8353;Mannen;42 jaar;2013;137;1068;1257;-189
8354;Mannen;42 jaar;2014;127;1064;1206;-142
8355;Mannen;42 jaar;2015;116;1081;1160;-79
8356;Mannen;42 jaar;2016;109;1103;1124;-21
8357;Mannen;42 jaar;2017;103;1124;1091;33
8358;Mannen;42 jaar;2018;101;1131;1084;47
8359;Mannen;42 jaar;2019;98;1134;1090;44
8360;Mannen;42 jaar;2020;97;1129;1105;24
8361;Mannen;42 jaar;2021;95;1126;1110;16
8362;Mannen;42 jaar;2022;97;1119;1137;-18
8363;Mannen;42 jaar;2023;93;1121;1133;-12
8364;Mannen;42 jaar;2024;90;1122;1140;-18
8365;Mannen;42 jaar;2025;88;1123;1146;-23
8366;Mannen;42 jaar;2026;89;1130;1166;-36
8367;Mannen;42 jaar;2027;88;1131;1168;-37
8368;Mannen;42 jaar;2028;89;1133;1174;-41
8369;Mannen;42 jaar;2029;89;1135;1178;-43
8370;Mannen;42 jaar;2030;87;1135;1184;-49
8371;Mannen;42 jaar;2031;86;1137;1190;-53
8372;Mannen;42 jaar;2032;88;1139;1212;-73
8373;Mannen;42 jaar;2033;87;1142;1215;-73
8374;Mannen;42 jaar;2034;85;1144;1218;-74
8375;Mannen;42 jaar;2035;83;1145;1215;-70
8376;Mannen;42 jaar;2036;82;1148;1219;-71
8377;Mannen;42 jaar;2037;79;1149;1211;-62
8378;Mannen;42 jaar;2038;78;1153;1216;-63
8379;Mannen;42 jaar;2039;77;1152;1218;-66
8380;Mannen;42 jaar;2040;78;1154;1233;-79
8381;Mannen;42 jaar;2041;78;1156;1239;-83
8382;Mannen;42 jaar;2042;78;1158;1249;-91
8383;Mannen;42 jaar;2043;76;1158;1246;-88
8384;Mannen;42 jaar;2044;74;1159;1244;-85
8385;Mannen;42 jaar;2045;73;1160;1244;-84
8386;Mannen;42 jaar;2046;69;1161;1233;-72
8387;Mannen;42 jaar;2047;67;1165;1224;-59
8388;Mannen;42 jaar;2048;65;1166;1222;-56
8389;Mannen;42 jaar;2049;63;1166;1216;-50
8390;Mannen;42 jaar;2050;63;1166;1226;-60
8391;Mannen;42 jaar;2051;62;1168;1226;-58
8392;Mannen;42 jaar;2052;61;1169;1225;-56
8393;Mannen;42 jaar;2053;59;1170;1220;-50
8394;Mannen;42 jaar;2054;57;1171;1216;-45
8395;Mannen;42 jaar;2055;56;1172;1216;-44
8396;Mannen;42 jaar;2056;56;1172;1218;-46
8397;Mannen;42 jaar;2057;55;1173;1222;-49
8398;Mannen;42 jaar;2058;55;1172;1225;-53
8399;Mannen;42 jaar;2059;54;1173;1230;-57
8400;Mannen;43 jaar;2012;163;1004;1286;-282
8401;Mannen;43 jaar;2013;156;997;1256;-259
8402;Mannen;43 jaar;2014;146;991;1185;-194
8403;Mannen;43 jaar;2015;135;1006;1145;-139
8404;Mannen;43 jaar;2016;123;1026;1096;-70
8405;Mannen;43 jaar;2017;117;1045;1057;-12
8406;Mannen;43 jaar;2018;110;1054;1046;8
8407;Mannen;43 jaar;2019;107;1050;1041;9
8408;Mannen;43 jaar;2020;104;1049;1044;5
8409;Mannen;43 jaar;2021;103;1044;1057;-13
8410;Mannen;43 jaar;2022;101;1039;1061;-22
8411;Mannen;43 jaar;2023;103;1039;1087;-48
8412;Mannen;43 jaar;2024;99;1042;1084;-42
8413;Mannen;43 jaar;2025;95;1043;1091;-48
8414;Mannen;43 jaar;2026;93;1045;1097;-52
8415;Mannen;43 jaar;2027;94;1050;1115;-65
8416;Mannen;43 jaar;2028;94;1049;1118;-69
8417;Mannen;43 jaar;2029;94;1051;1124;-73
8418;Mannen;43 jaar;2030;94;1053;1130;-77
8419;Mannen;43 jaar;2031;92;1057;1135;-78
8420;Mannen;43 jaar;2032;92;1058;1141;-83
8421;Mannen;43 jaar;2033;94;1062;1162;-100
8422;Mannen;43 jaar;2034;92;1064;1164;-100
8423;Mannen;43 jaar;2035;90;1067;1168;-101
8424;Mannen;43 jaar;2036;88;1068;1165;-97
8425;Mannen;43 jaar;2037;87;1070;1169;-99
8426;Mannen;43 jaar;2038;84;1072;1162;-90
8427;Mannen;43 jaar;2039;83;1071;1167;-96
8428;Mannen;43 jaar;2040;82;1073;1170;-97
8429;Mannen;43 jaar;2041;83;1074;1183;-109
8430;Mannen;43 jaar;2042;82;1077;1189;-112
8431;Mannen;43 jaar;2043;82;1078;1199;-121
8432;Mannen;43 jaar;2044;80;1080;1196;-116
8433;Mannen;43 jaar;2045;78;1082;1194;-112
8434;Mannen;43 jaar;2046;77;1080;1194;-114
8435;Mannen;43 jaar;2047;73;1081;1185;-104
8436;Mannen;43 jaar;2048;71;1082;1177;-95
8437;Mannen;43 jaar;2049;69;1085;1175;-90
8438;Mannen;43 jaar;2050;67;1085;1170;-85
8439;Mannen;43 jaar;2051;67;1086;1179;-93
8440;Mannen;43 jaar;2052;66;1086;1179;-93
8441;Mannen;43 jaar;2053;64;1088;1180;-92
8442;Mannen;43 jaar;2054;62;1088;1175;-87
8443;Mannen;43 jaar;2055;60;1090;1171;-81
8444;Mannen;43 jaar;2056;59;1091;1172;-81
8445;Mannen;43 jaar;2057;59;1093;1174;-81
8446;Mannen;43 jaar;2058;58;1093;1178;-85
8447;Mannen;43 jaar;2059;58;1093;1181;-88
8448;Mannen;44 jaar;2012;172;924;1229;-305
8449;Mannen;44 jaar;2013;176;916;1212;-296
8450;Mannen;44 jaar;2014;168;913;1190;-277
8451;Mannen;44 jaar;2015;158;926;1131;-205
8452;Mannen;44 jaar;2016;146;944;1085;-141
8453;Mannen;44 jaar;2017;133;963;1033;-70
8454;Mannen;44 jaar;2018;126;969;1015;-46
8455;Mannen;44 jaar;2019;119;970;1002;-32
8456;Mannen;44 jaar;2020;116;967;996;-29
8457;Mannen;44 jaar;2021;112;963;998;-35
8458;Mannen;44 jaar;2022;112;957;1008;-51
8459;Mannen;44 jaar;2023;109;958;1014;-56
8460;Mannen;44 jaar;2024;111;960;1037;-77
8461;Mannen;44 jaar;2025;107;958;1034;-76
8462;Mannen;44 jaar;2026;103;960;1039;-79
8463;Mannen;44 jaar;2027;101;965;1044;-79
8464;Mannen;44 jaar;2028;102;966;1062;-96
8465;Mannen;44 jaar;2029;101;969;1065;-96
8466;Mannen;44 jaar;2030;102;972;1073;-101
8467;Mannen;44 jaar;2031;101;971;1077;-106
8468;Mannen;44 jaar;2032;99;974;1082;-108
8469;Mannen;44 jaar;2033;99;976;1088;-112
8470;Mannen;44 jaar;2034;101;976;1108;-132
8471;Mannen;44 jaar;2035;99;979;1111;-132
8472;Mannen;44 jaar;2036;97;982;1114;-132
8473;Mannen;44 jaar;2037;95;982;1111;-129
8474;Mannen;44 jaar;2038;94;983;1115;-132
8475;Mannen;44 jaar;2039;90;985;1107;-122
8476;Mannen;44 jaar;2040;89;987;1113;-126
8477;Mannen;44 jaar;2041;88;988;1114;-126
8478;Mannen;44 jaar;2042;89;990;1128;-138
8479;Mannen;44 jaar;2043;88;992;1134;-142
8480;Mannen;44 jaar;2044;88;994;1143;-149
8481;Mannen;44 jaar;2045;86;993;1140;-147
8482;Mannen;44 jaar;2046;84;995;1139;-144
8483;Mannen;44 jaar;2047;82;997;1139;-142
8484;Mannen;44 jaar;2048;79;998;1129;-131
8485;Mannen;44 jaar;2049;76;997;1122;-125
8486;Mannen;44 jaar;2050;74;999;1120;-121
8487;Mannen;44 jaar;2051;71;999;1115;-116
8488;Mannen;44 jaar;2052;72;999;1124;-125
8489;Mannen;44 jaar;2053;70;999;1124;-125
8490;Mannen;44 jaar;2054;68;1001;1124;-123
8491;Mannen;44 jaar;2055;66;1002;1120;-118
8492;Mannen;44 jaar;2056;65;1003;1116;-113
8493;Mannen;44 jaar;2057;64;1004;1117;-113
8494;Mannen;44 jaar;2058;63;1003;1119;-116
8495;Mannen;44 jaar;2059;62;1004;1121;-117
8496;Mannen;45 jaar;2012;190;874;1121;-247
8497;Mannen;45 jaar;2013;187;867;1124;-257
8498;Mannen;45 jaar;2014;192;866;1119;-253
8499;Mannen;45 jaar;2015;183;879;1103;-224
8500;Mannen;45 jaar;2016;172;896;1044;-148
8501;Mannen;45 jaar;2017;160;915;995;-80
8502;Mannen;45 jaar;2018;145;921;963;-42
8503;Mannen;45 jaar;2019;138;919;946;-27
