ID;SOKlassen;Bedrijfstypen;RegioS;Perioden;AantalBedrijven_1;EconomischeOmvangSO_2;OppervlakteCultuurgrond_3
8646;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Groningen (PV);2021;20;976;37
8647;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Groningen (PV);2022;15;829;17
8648;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Groningen (PV);2023;15;754;30
8649;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Groningen (PV);2024;15;764;53
8650;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Fryslân (PV);2000;45;2815;180
8651;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Fryslân (PV);2001;40;2404;134
8652;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Fryslân (PV);2002;35;2293;133
8653;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Fryslân (PV);2003;40;2380;129
8654;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Fryslân (PV);2004;35;1827;90
8655;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Fryslân (PV);2005;35;1938;114
8656;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Fryslân (PV);2006;35;1889;66
8657;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Fryslân (PV);2007;30;1830;73
8658;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Fryslân (PV);2008;30;1679;75
8659;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Fryslân (PV);2009;25;1282;56
8660;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Fryslân (PV);2010;20;942;29
8661;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Fryslân (PV);2011;20;949;32
8662;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Fryslân (PV);2012;15;923;29
8663;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Fryslân (PV);2013;15;757;29
8664;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Fryslân (PV);2014;15;838;46
8665;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Fryslân (PV);2015;15;752;30
8666;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Fryslân (PV);2016;15;744;44
8667;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Fryslân (PV);2017;15;813;48
8668;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Fryslân (PV);2018;10;747;47
8669;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Fryslân (PV);2019;5;443;15
8670;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Fryslân (PV);2020;10;665;17
8671;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Fryslân (PV);2021;10;565;19
8672;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Fryslân (PV);2022;10;590;27
8673;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Fryslân (PV);2023;10;687;29
8674;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Fryslân (PV);2024;10;552;24
8675;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Drenthe (PV);2000;65;3744;171
8676;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Drenthe (PV);2001;55;3179;159
8677;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Drenthe (PV);2002;65;3433;206
8678;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Drenthe (PV);2003;55;2999;215
8679;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Drenthe (PV);2004;45;2607;115
8680;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Drenthe (PV);2005;40;2508;86
8681;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Drenthe (PV);2006;45;2377;95
8682;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Drenthe (PV);2007;40;2476;121
8683;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Drenthe (PV);2008;45;2569;160
8684;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Drenthe (PV);2009;30;1825;113
8685;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Drenthe (PV);2010;35;1998;117
8686;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Drenthe (PV);2011;30;1974;100
8687;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Drenthe (PV);2012;30;1740;103
8688;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Drenthe (PV);2013;20;1329;56
8689;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Drenthe (PV);2014;25;1495;96
8690;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Drenthe (PV);2015;25;1540;105
8691;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Drenthe (PV);2016;20;1029;49
8692;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Drenthe (PV);2017;20;1045;44
8693;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Drenthe (PV);2018;20;1169;48
8694;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Drenthe (PV);2019;25;1454;82
8695;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Drenthe (PV);2020;20;1346;82
8696;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Drenthe (PV);2021;20;1160;66
8697;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Drenthe (PV);2022;25;1392;76
8698;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Drenthe (PV);2023;20;1156;54
8699;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Drenthe (PV);2024;10;616;29
8700;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Overijssel (PV);2000;100;5890;270
8701;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Overijssel (PV);2001;95;5609;235
8702;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Overijssel (PV);2002;95;5239;248
8703;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Overijssel (PV);2003;95;4964;265
8704;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Overijssel (PV);2004;90;4830;258
8705;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Overijssel (PV);2005;85;4813;225
8706;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Overijssel (PV);2006;80;4548;212
8707;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Overijssel (PV);2007;85;4955;244
8708;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Overijssel (PV);2008;80;4622;207
8709;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Overijssel (PV);2009;80;4731;287
8710;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Overijssel (PV);2010;70;3917;204
8711;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Overijssel (PV);2011;70;3991;242
8712;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Overijssel (PV);2012;75;4229;234
8713;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Overijssel (PV);2013;60;3530;162
8714;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Overijssel (PV);2014;55;3336;182
8715;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Overijssel (PV);2015;50;3164;198
8716;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Overijssel (PV);2016;45;2704;163
8717;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Overijssel (PV);2017;40;2554;164
8718;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Overijssel (PV);2018;35;2000;115
8719;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Overijssel (PV);2019;40;2271;145
8720;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Overijssel (PV);2020;45;2550;170
8721;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Overijssel (PV);2021;45;2565;154
8722;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Overijssel (PV);2022;45;2362;142
8723;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Overijssel (PV);2023;40;2134;105
8724;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Overijssel (PV);2024;35;1958;105
8725;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Flevoland (PV);2000;20;1248;53
8726;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Flevoland (PV);2001;25;1571;83
8727;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Flevoland (PV);2002;25;1437;78
8728;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Flevoland (PV);2003;30;1580;108
8729;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Flevoland (PV);2004;30;1641;76
8730;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Flevoland (PV);2005;20;1127;60
8731;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Flevoland (PV);2006;20;1235;57
8732;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Flevoland (PV);2007;25;1514;122
8733;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Flevoland (PV);2008;20;1104;71
8734;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Flevoland (PV);2009;10;455;27
8735;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Flevoland (PV);2010;15;832;81
8736;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Flevoland (PV);2011;10;511;29
8737;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Flevoland (PV);2012;10;667;36
8738;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Flevoland (PV);2013;10;804;60
8739;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Flevoland (PV);2014;10;632;32
8740;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Flevoland (PV);2015;15;951;51
8741;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Flevoland (PV);2016;10;700;43
8742;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Flevoland (PV);2017;10;546;24
8743;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Flevoland (PV);2018;15;864;49
8744;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Flevoland (PV);2019;15;881;47
8745;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Flevoland (PV);2020;20;1090;54
8746;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Flevoland (PV);2021;20;1337;53
8747;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Flevoland (PV);2022;25;1442;71
8748;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Flevoland (PV);2023;10;799;34
8749;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Flevoland (PV);2024;15;858;56
8750;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Gelderland (PV);2000;390;23605;965
8751;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Gelderland (PV);2001;350;21339;817
8752;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Gelderland (PV);2002;340;20187;767
8753;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Gelderland (PV);2003;345;20270;902
8754;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Gelderland (PV);2004;315;18328;848
8755;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Gelderland (PV);2005;295;17199;637
8756;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Gelderland (PV);2006;270;15835;592
8757;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Gelderland (PV);2007;265;15703;559
8758;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Gelderland (PV);2008;225;13459;569
8759;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Gelderland (PV);2009;225;13793;571
8760;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Gelderland (PV);2010;205;12093;537
8761;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Gelderland (PV);2011;210;12834;558
8762;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Gelderland (PV);2012;215;12820;581
8763;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Gelderland (PV);2013;195;11996;543
8764;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Gelderland (PV);2014;180;10455;393
8765;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Gelderland (PV);2015;175;10583;508
8766;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Gelderland (PV);2016;135;8275;341
8767;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Gelderland (PV);2017;130;7957;380
8768;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Gelderland (PV);2018;125;7523;404
8769;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Gelderland (PV);2019;115;6903;333
8770;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Gelderland (PV);2020;115;6844;276
8771;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Gelderland (PV);2021;105;6297;302
8772;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Gelderland (PV);2022;105;6203;368
8773;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Gelderland (PV);2023;105;6474;301
8774;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Gelderland (PV);2024;90;5601;290
8775;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Utrecht (PV);2000;75;4627;148
8776;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Utrecht (PV);2001;55;3251;100
8777;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Utrecht (PV);2002;60;3747;123
8778;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Utrecht (PV);2003;55;3511;93
8779;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Utrecht (PV);2004;60;3680;104
8780;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Utrecht (PV);2005;55;3186;91
8781;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Utrecht (PV);2006;55;3189;139
8782;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Utrecht (PV);2007;45;2722;91
8783;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Utrecht (PV);2008;50;3041;90
8784;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Utrecht (PV);2009;45;2605;93
8785;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Utrecht (PV);2010;40;2476;97
8786;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Utrecht (PV);2011;40;2459;101
8787;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Utrecht (PV);2012;45;2505;92
8788;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Utrecht (PV);2013;40;2234;78
8789;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Utrecht (PV);2014;40;2384;92
8790;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Utrecht (PV);2015;35;1978;87
8791;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Utrecht (PV);2016;20;1264;51
8792;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Utrecht (PV);2017;20;1222;40
8793;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Utrecht (PV);2018;15;903;36
8794;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Utrecht (PV);2019;15;952;43
8795;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Utrecht (PV);2020;20;1140;59
8796;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Utrecht (PV);2021;20;1142;60
8797;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Utrecht (PV);2022;25;1804;107
8798;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Utrecht (PV);2023;20;943;40
8799;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Utrecht (PV);2024;20;868;40
8800;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Holland (PV);2000;590;35856;1867
8801;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Holland (PV);2001;515;31116;1476
8802;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Holland (PV);2002;505;30512;1554
8803;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Holland (PV);2003;455;27545;1342
8804;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Holland (PV);2004;420;25424;1336
8805;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Holland (PV);2005;410;25700;1203
8806;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Holland (PV);2006;385;24015;1029
8807;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Holland (PV);2007;365;22867;1026
8808;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Holland (PV);2008;340;20869;907
8809;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Holland (PV);2009;305;18828;866
8810;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Holland (PV);2010;295;18532;875
8811;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Holland (PV);2011;305;19256;1033
8812;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Holland (PV);2012;260;15982;814
8813;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Holland (PV);2013;235;14340;667
8814;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Holland (PV);2014;210;13072;570
8815;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Holland (PV);2015;215;12889;623
8816;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Holland (PV);2016;185;11141;529
8817;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Holland (PV);2017;165;10113;530
8818;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Holland (PV);2018;155;9840;506
8819;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Holland (PV);2019;165;10374;569
8820;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Holland (PV);2020;155;9541;469
8821;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Holland (PV);2021;155;9513;425
8822;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Holland (PV);2022;150;9105;424
8823;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Holland (PV);2023;135;8063;348
8824;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Holland (PV);2024;125;7428;360
8825;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zuid-Holland (PV);2000;900;57148;1533
8826;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zuid-Holland (PV);2001;825;52449;1200
8827;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zuid-Holland (PV);2002;760;48178;1139
8828;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zuid-Holland (PV);2003;705;44328;1093
8829;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zuid-Holland (PV);2004;680;43095;906
8830;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zuid-Holland (PV);2005;640;39978;909
8831;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zuid-Holland (PV);2006;620;39227;778
8832;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zuid-Holland (PV);2007;555;34186;796
8833;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zuid-Holland (PV);2008;560;35138;839
8834;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zuid-Holland (PV);2009;510;32610;746
8835;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zuid-Holland (PV);2010;480;29905;701
8836;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zuid-Holland (PV);2011;475;29591;624
8837;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zuid-Holland (PV);2012;460;27820;587
8838;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zuid-Holland (PV);2013;420;26103;497
8839;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zuid-Holland (PV);2014;395;24555;448
8840;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zuid-Holland (PV);2015;340;21785;490
8841;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zuid-Holland (PV);2016;305;18198;425
8842;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zuid-Holland (PV);2017;260;15558;378
8843;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zuid-Holland (PV);2018;210;12391;296
8844;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zuid-Holland (PV);2019;205;12177;338
8845;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zuid-Holland (PV);2020;205;12122;265
8846;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zuid-Holland (PV);2021;190;11103;241
8847;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zuid-Holland (PV);2022;205;12140;263
8848;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zuid-Holland (PV);2023;195;11755;216
8849;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zuid-Holland (PV);2024;160;9658;193
8850;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zeeland (PV);2000;65;3771;243
8851;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zeeland (PV);2001;55;3186;183
8852;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zeeland (PV);2002;60;3619;279
8853;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zeeland (PV);2003;60;3944;274
8854;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zeeland (PV);2004;65;3867;297
8855;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zeeland (PV);2005;65;3999;287
8856;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zeeland (PV);2006;60;3631;232
8857;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zeeland (PV);2007;50;3129;276
8858;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zeeland (PV);2008;55;3196;246
8859;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zeeland (PV);2009;50;3078;220
8860;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zeeland (PV);2010;50;2992;245
8861;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zeeland (PV);2011;50;2878;198
8862;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zeeland (PV);2012;45;2797;183
8863;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zeeland (PV);2013;40;2475;173
8864;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zeeland (PV);2014;40;2357;168
8865;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zeeland (PV);2015;30;1871;163
8866;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zeeland (PV);2016;40;2397;147
8867;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zeeland (PV);2017;45;2752;199
8868;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zeeland (PV);2018;30;1971;126
8869;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zeeland (PV);2019;35;2213;146
8870;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zeeland (PV);2020;30;2029;124
8871;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zeeland (PV);2021;25;1709;96
8872;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zeeland (PV);2022;35;2400;134
8873;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zeeland (PV);2023;25;1505;72
8874;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zeeland (PV);2024;25;1631;100
8875;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Brabant (PV);2000;810;47008;2815
8876;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Brabant (PV);2001;725;42016;2550
8877;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Brabant (PV);2002;680;40106;2276
8878;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Brabant (PV);2003;655;38573;2305
8879;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Brabant (PV);2004;615;36310;2150
8880;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Brabant (PV);2005;595;35135;1959
8881;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Brabant (PV);2006;540;32069;1844
8882;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Brabant (PV);2007;510;30628;1755
8883;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Brabant (PV);2008;485;29049;1693
8884;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Brabant (PV);2009;475;28678;1833
8885;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Brabant (PV);2010;445;26973;1731
8886;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Brabant (PV);2011;435;25672;1641
8887;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Brabant (PV);2012;415;24814;1657
8888;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Brabant (PV);2013;400;24060;1435
8889;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Brabant (PV);2014;380;22825;1337
8890;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Brabant (PV);2015;365;22269;1441
