ID;Gewassen;BiologischeBestrijders;Perioden;AantalBedrijvenMetBestrijders_1;PercentageVanBedrijvenMetBestrijders_2;GrootteOppervlakteMetBestrijders_3;PercentageOppervlakteMetBestrijders_4;Januari_5;Februari_6;Maart_7;April_8;Mei_9;Juni_10;Juli_11;Augustus_12;September_13;Oktober_14;November_15;December_16;Aantal_17;Januari_18;Februari_19;Maart_20;April_21;Mei_22;Juni_23;Juli_24;Augustus_25;September_26;Oktober_27;November_28;December_29;AantalBestrijdersPerHa_30;DoseringPerJaarPerHa_31
2052;Perkplanten onder glas;Roofmijt tegen trips/mijten (Barkeri);2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2053;Perkplanten onder glas;Roofmijt tegen trips/mijten (Barkeri);2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2054;Perkplanten onder glas;Roofmijt tegen trips/spint/mijten (And.);2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2055;Perkplanten onder glas;Roofmijt tegen trips/spint/mijten (And.);2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2056;Perkplanten onder glas;Roofmijt tegen trips/witte vlieg (Lim.);2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2057;Perkplanten onder glas;Roofmijt tegen trips/witte vlieg (Lim.);2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2058;Perkplanten onder glas;Roofmijt tegen trips/witte vlieg(Mond.);2012;4.0;1.0;12;2.7;0.0;0.0;0.0;0.0;0.0;0.0;1.2;3.0;0.0;0.0;0.0;0.0;2071;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;5;171.0
2059;Perkplanten onder glas;Roofmijt tegen trips/witte vlieg(Mond.);2016;2.0;0.7;1;0.3;0.0;0.0;0.0;0.4;0.4;0.4;0.0;0.0;0.0;0.0;0.0;0.0;125;0.0;0.0;0.0;27.3;19.4;53.3;0.0;0.0;0.0;0.0;0.0;0.0;0;129.0
2060;Perkplanten onder glas;Roofmijt tegen trips/witte vlieg(Swir.);2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2061;Perkplanten onder glas;Roofmijt tegen trips/witte vlieg(Swir.);2016;3.0;1.0;27;8.2;0.0;0.0;0.0;9.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;682;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;25.0
2062;Perkplanten onder glas;Roofmijt tegen varenrouwmug/trips (Ac.);2012;0.0;0.1;6;1.3;1.5;0.0;0.0;1.1;0.0;1.1;0.0;0.0;0.0;0.0;0.0;0.0;180;6.1;0.0;0.0;90.3;0.0;3.6;0.0;0.0;0.0;0.0;0.0;0.0;0;31.0
2063;Perkplanten onder glas;Roofmijt tegen varenrouwmug/trips (Ac.);2016;3.0;1.0;1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0;96.0
2064;Perkplanten onder glas;Roofmijt tegen varenrouwmug/trips (Mac.);2012;9.0;2.1;18;4.1;0.0;1.5;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;943;0.0;2.5;97.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;52.0
2065;Perkplanten onder glas;Roofmijt tegen varenrouwmug/trips (Mac.);2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2066;Perkplanten onder glas;Roofmijt tegen varenrouwmug/trips(Mi.);2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2067;Perkplanten onder glas;Roofmijt tegen varenrouwmug/trips(Mi.);2016;4.0;1.4;4;1.1;0.0;0.0;0.0;1.4;0.4;0.4;0.0;0.0;0.0;0.0;0.0;0.0;435;0.0;0.0;0.0;52.8;15.3;32.0;0.0;0.0;0.0;0.0;0.0;0.0;1;118.0
2068;Perkplanten onder glas;Rooftrips tegen trips (Franklinothrips);2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2069;Perkplanten onder glas;Rooftrips tegen trips (Franklinothrips);2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2070;Perkplanten onder glas;Roofwants tegen rupsen (Podisus);2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2071;Perkplanten onder glas;Roofwants tegen rupsen (Podisus);2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2072;Perkplanten onder glas;Roofwants tegen witte vlieg(Macrolophus);2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2073;Perkplanten onder glas;Roofwants tegen witte vlieg(Macrolophus);2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2074;Perkplanten onder glas;Roofwants tegen trips (Orius);2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2075;Perkplanten onder glas;Roofwants tegen trips (Orius);2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2076;Perkplanten onder glas;Sluipwesp t. witte vlieg (Enc./Eretm.);2012;9.0;2.2;7;1.5;0.0;0.0;0.0;0.0;1.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;4.0
2077;Perkplanten onder glas;Sluipwesp t. witte vlieg (Enc./Eretm.);2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2078;Perkplanten onder glas;Sluipwesp tegen (citrus)wolluis (Lept.);2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2079;Perkplanten onder glas;Sluipwesp tegen (citrus)wolluis (Lept.);2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2080;Perkplanten onder glas;Sluipwesp tegen bladluis (Aphelinus);2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2081;Perkplanten onder glas;Sluipwesp tegen bladluis (Aphelinus);2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2082;Perkplanten onder glas;Sluipwesp tegen bladluis (Col./Ervi);2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2083;Perkplanten onder glas;Sluipwesp tegen bladluis (Col./Ervi);2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2084;Perkplanten onder glas;Sluipwesp tegen bladluis (Colemani);2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2085;Perkplanten onder glas;Sluipwesp tegen bladluis (Colemani);2016;3.0;1.0;5;1.6;0.0;0.0;0.0;0.0;0.0;0.0;1.6;1.6;1.6;1.6;0.0;0.0;54;0.0;0.0;0.0;0.0;0.0;0.0;44.3;14.2;10.7;30.8;0.0;0.0;0;10.0
2086;Perkplanten onder glas;Sluipwesp tegen bladluis (Ervi);2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2087;Perkplanten onder glas;Sluipwesp tegen bladluis (Ervi);2016;2.0;0.7;1;0.3;0.0;0.0;0.0;0.4;0.4;0.4;0.0;0.0;0.0;0.0;0.0;0.0;5;0.0;0.0;0.0;2.7;12.8;84.5;0.0;0.0;0.0;0.0;0.0;0.0;0;5.0
2088;Perkplanten onder glas;Sluipwesp tegen bladluis (Matricariae);2012;4.0;1.0;6;1.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0;1.0
2089;Perkplanten onder glas;Sluipwesp tegen bladluis (Matricariae);2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2090;Perkplanten onder glas;Sluipwesp tegen dopluis (Microterys);2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2091;Perkplanten onder glas;Sluipwesp tegen dopluis (Microterys);2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2092;Perkplanten onder glas;Sluipwesp tegen mineervlieg (Dig./Dac.);2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2093;Perkplanten onder glas;Sluipwesp tegen mineervlieg (Dig./Dac.);2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2094;Perkplanten onder glas;Sluipwesp tegen mineervlieg (Isaea);2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2095;Perkplanten onder glas;Sluipwesp tegen mineervlieg (Isaea);2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2096;Perkplanten onder glas;Sluipwesp tegen mineervlieg (Siberica);2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2097;Perkplanten onder glas;Sluipwesp tegen mineervlieg (Siberica);2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2098;Perkplanten onder glas;Sluipwesp tegen witte vlieg (Calif.);2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2099;Perkplanten onder glas;Sluipwesp tegen witte vlieg (Calif.);2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2100;Perkplanten onder glas;Sluipwesp tegen witte vlieg (Encarsia);2012;23.0;5.6;14;3.1;0.0;0.0;0.0;0.0;1.3;0.0;0.0;3.2;0.0;0.0;0.0;0.0;316;0.0;0.0;0.0;0.0;16.1;0.0;0.0;83.9;0.0;0.0;0.0;0.0;1;23.0
2101;Perkplanten onder glas;Sluipwesp tegen witte vlieg (Encarsia);2016;1.0;0.5;0;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;39.0
2102;Perkplanten onder glas;Sluipwesp tegen witte vlieg (Eremicus);2012;0.0;0.1;6;1.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3;0.0;0.0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0;1.0
2103;Perkplanten onder glas;Sluipwesp tegen witte vlieg (Eremicus);2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2104;Perkplanten onder glas;Sluipwesp tegen witte vlieg (Eretm.);2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2105;Perkplanten onder glas;Sluipwesp tegen witte vlieg (Eretm.);2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2106;Perkplanten onder glas;Sluipwesp tegen witte vlieg (Mundus);2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2107;Perkplanten onder glas;Sluipwesp tegen witte vlieg (Mundus);2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2108;Perkplanten onder glas;Sluipwesp tegen wolluis (A. pseudococci);2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2109;Perkplanten onder glas;Sluipwesp tegen wolluis (A. pseudococci);2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2110;Perkplanten onder glas;Sluipwesp tegen wolluis (Citrina);2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2111;Perkplanten onder glas;Sluipwesp tegen wolluis (Citrina);2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2112;Perkplanten onder glas;Sluipwesp tegen wolluis (Perminutus);2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2113;Perkplanten onder glas;Sluipwesp tegen wolluis (Perminutus);2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2114;Perkplanten onder glas;Sluipwesp/galmug tegen mineervlieg;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2115;Perkplanten onder glas;Sluipwesp/galmug tegen mineervlieg;2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2116;Perkplanten onder glas;Zweefvlieg tegen bladluis (Episyrphus);2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2117;Perkplanten onder glas;Zweefvlieg tegen bladluis (Episyrphus);2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2118;Perkplanten onder glas;Roofmijt tegen trips/witte vlieg (Gall);2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2119;Perkplanten onder glas;Roofmijt tegen trips/witte vlieg (Gall);2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2120;Perkplanten onder glas;Rooftrips tegen schildluis;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2121;Perkplanten onder glas;Rooftrips tegen schildluis;2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2122;Perkplanten onder glas;Sluipwesp tegen rups (Brass);2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2123;Perkplanten onder glas;Sluipwesp tegen rups (Brass);2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2124;Perkplanten onder glas;Sluipwesp tegen bladluis (Volucre);2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2125;Perkplanten onder glas;Sluipwesp tegen bladluis (Volucre);2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2126;Perkplanten onder glas;Sluipwesp tegen dopluis (Flav);2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2127;Perkplanten onder glas;Sluipwesp tegen dopluis (Flav);2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2128;Perkplanten onder glas;Sluipwesp tegen wolluis (Fusc);2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2129;Perkplanten onder glas;Sluipwesp tegen wolluis (Fusc);2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2130;Perkplanten onder glas;Sluipwesp tegen rups (Acha);2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2131;Perkplanten onder glas;Sluipwesp tegen rups (Acha);2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2132;Perkplanten onder glas;Roofwants tegen trips (Insi);2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2133;Perkplanten onder glas;Roofwants tegen trips (Insi);2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2134;Perkplanten onder glas;Roofwants tegen trips (Maju);2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2135;Perkplanten onder glas;Roofwants tegen trips (Maju);2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2136;Perkplanten onder glas;Roofwants tegen trips (Laev);2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2137;Perkplanten onder glas;Roofwants tegen trips (Laev);2016;2.0;0.7;1;0.3;0.0;0.0;0.0;0.4;0.4;0.4;0.0;0.0;0.0;0.0;0.0;0.0;47;0.0;0.0;0.0;17.8;23.2;59.0;0.0;0.0;0.0;0.0;0.0;0.0;0;48.0
2138;Perkplanten onder glas;Zweefvlieg tegen bladluis (Ruep);2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2139;Perkplanten onder glas;Zweefvlieg tegen bladluis (Ruep);2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2140;Perkplanten onder glas;Roofkever tegen dopluis;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2141;Perkplanten onder glas;Roofkever tegen dopluis;2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2142;Perkplanten onder glas;Roofkever tegen bladluis (Quad);2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2143;Perkplanten onder glas;Roofkever tegen bladluis (Quad);2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2144;Perkplanten onder glas;Roofkever tegen varenrouwmug;2012;10.0;2.4;1;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5.0
2145;Perkplanten onder glas;Roofkever tegen varenrouwmug;2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2146;Perkplanten onder glas;Aaltjes tegen kevers (Megi)             ;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2147;Perkplanten onder glas;Aaltjes tegen kevers (Megi)             ;2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2148;Perkplanten onder glas;Sluipwesp tegen rups (Evan/Bras);2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2149;Perkplanten onder glas;Sluipwesp tegen rups (Evan/Bras);2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2150;Perkplanten onder glas;Sluipwesp tegen witte vlieg (Form...;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2151;Perkplanten onder glas;Sluipwesp tegen witte vlieg (Form...;2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2152;Perkplanten onder glas;Sluipwesp tegen bladluis (Abdo/Cole.....;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2153;Perkplanten onder glas;Sluipwesp tegen bladluis (Abdo/Cole.....;2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2154;Perkplanten onder glas;Sluipwesp tegen bladluis (Volu/Cole...;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2155;Perkplanten onder glas;Sluipwesp tegen bladluis (Volu/Cole...;2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2156;Perkplanten onder glas;Sluipwesp/galmug tegen bladluis(Matr/...;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2157;Perkplanten onder glas;Sluipwesp/galmug tegen bladluis(Matr/...;2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
2158;Potplanten, voor de bloei onder glas;Totaal bestrijders;2012;183.0;39.5;411;47.4;27.4;30.5;27.8;30.3;38.4;36.5;33.4;26.0;28.3;28.8;33.1;35.6;1460705;5.7;3.5;9.5;6.9;11.2;10.2;11.6;7.9;7.7;9.5;10.2;6.1;1685;3558.0
2159;Potplanten, voor de bloei onder glas;Totaal bestrijders;2016;304.0;77.4;820;87.7;60.1;66.9;72.5;64.7;67.5;66.2;69.9;70.2;61.8;60.7;61.5;58.7;3462740;4.5;3.8;6.5;7.6;6.2;13.3;9.2;11.6;9.6;9.0;9.6;9.3;3701;4222.0
2160;Potplanten, voor de bloei onder glas;Aaltjes totaal;2012;92.0;19.9;228;26.3;12.2;13.0;18.7;10.9;16.3;12.8;8.7;5.4;7.6;3.0;5.3;5.3;0;;;;;;;;;;;;;0;0.0
2161;Potplanten, voor de bloei onder glas;Aaltjes totaal;2016;134.0;34.2;337;36.0;13.8;17.1;17.1;22.3;22.1;21.7;16.4;8.8;11.5;9.8;16.5;16.6;0;;;;;;;;;;;;;0;0.0
2162;Potplanten, voor de bloei onder glas;Gaasvliegen totaal;2012;12.0;2.7;35;4.0;0.0;0.0;0.0;0.0;1.7;0.0;2.2;2.2;2.2;2.4;2.4;2.4;2921;0.0;0.0;0.0;0.0;0.2;0.0;19.3;28.9;9.6;41.7;0.1;0.1;3;84.0
