ID;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;IndelingswijzigingWijkenEnBuurten_4;TotaleOppervlakte_5;TotaalVerkeersterrein_6;Spoorterrein_7;Wegverkeersterrein_8;Vliegveld_9;TotaalBebouwdTerrein_10;Woonterrein_11;TerreinVoorDetailhandelEnHoreca_12;TerreinVoorOpenbareVoorzieningen_13;TerreinVoorSociaalCultureleVoorz_14;Bedrijventerrein_15;TotaalSemiBebouwdTerrein_16;Stortplaats_17;Wrakkenopslagplaats_18;Begraafplaats_19;Delfstofwinplaats_20;Bouwterrein_21;SemiVerhardOverigTerrein_22;TotaalRecreatieterrein_23;ParkEnPlantsoen_24;Sportterrein_25;Volkstuin_26;DagrecreatiefTerrein_27;VerblijfsrecreatiefTerrein_28;TotaalAgrarischTerrein_29;TerreinVoorGlastuinbouw_30;OverigAgrarischTerrein_31;TotaalBosEnOpenNatuurlijkTerrein_32;Bos_33;OpenDroogNatuurlijkTerrein_34;OpenNatNatuurlijkTerrein_35;TotaalBinnenwater_36;IJsselmeerMarkermeer_37;AfgeslotenZeearm_38;RijnEnMaas_39;Randmeer_40;Spaarbekken_41;RecreatiefBinnenwater_42;BinnenwaterVoorDelfstofwinning_43;VloeiEnOfSlibveld_44;OverigBinnenwater_45;TotaalBuitenwater_46;WaddenzeeEemsDollard_47;Oosterschelde_48;Westerschelde_49;Noordzee_50
7035;Nieuwlande kern;Hoogeveen                               ;Buurt     ;BU01185600;1;213;5;0;5;0;35;35;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;164;0;164;4;4;0;0;1;;;;;0;0;0;0;1;;;;;
7036;Verspreide huizen Nieuwlande;Hoogeveen                               ;Buurt     ;BU01185601;1;552;17;0;17;0;0;0;0;0;0;0;1;0;0;1;0;0;0;2;0;2;1;0;0;446;0;446;83;40;8;35;3;;;;;0;0;0;0;3;;;;;
7037;Wijk 57 Nieuweroord;Hoogeveen                               ;Wijk      ;WK011857  ;1;748;25;0;25;0;10;9;0;0;0;1;1;0;0;1;0;0;0;7;2;2;0;0;3;626;0;626;68;68;0;0;10;;;;;0;0;0;0;10;;;;;
7038;Nieuweroord kern;Hoogeveen                               ;Buurt     ;BU01185700;1;67;3;0;3;0;10;9;0;0;0;1;0;0;0;0;0;0;0;2;0;2;0;0;0;48;0;48;0;0;0;0;4;;;;;0;0;0;0;4;;;;;
7039;Verspreide huizen Nieuweroord;Hoogeveen                               ;Buurt     ;BU01185701;1;681;22;0;22;0;0;0;0;0;0;0;1;0;0;1;0;0;0;5;2;0;0;0;3;578;0;578;68;68;0;0;7;;;;;0;0;0;0;7;;;;;
7040;Wijk 58 Tiendeveen;Hoogeveen                               ;Wijk      ;WK011858  ;1;823;16;0;16;0;17;10;0;0;2;5;1;0;0;1;0;0;0;53;0;47;0;0;6;577;0;577;148;148;0;0;11;;;;;0;0;0;0;11;;;;;
7041;Tiendeveen kern;Hoogeveen                               ;Buurt     ;BU01185800;1;40;1;0;1;0;13;10;0;0;2;2;1;0;0;1;0;0;0;4;0;4;0;0;0;10;0;10;9;9;0;0;1;;;;;0;0;0;0;1;;;;;
7042;Verspreide huizen Tiendeveen;Hoogeveen                               ;Buurt     ;BU01185801;1;784;15;0;15;0;3;0;0;0;0;3;0;0;0;0;0;0;0;50;0;44;0;0;6;567;0;567;139;139;0;0;10;;;;;0;0;0;0;10;;;;;
7043;Wijk 59 Stuifzand;Hoogeveen                               ;Wijk      ;WK011859  ;1;771;21;4;17;0;14;8;0;0;1;4;0;0;0;0;0;0;0;3;0;2;0;0;1;619;0;619;107;98;3;6;7;;;;;0;0;0;0;7;;;;;
7044;Stuifzand kern;Hoogeveen                               ;Buurt     ;BU01185900;1;35;2;0;2;0;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;24;1;1;0;0;0;;;;;0;0;0;0;0;;;;;
7045;Verspreide huizen Stuifzand;Hoogeveen                               ;Buurt     ;BU01185901;1;736;19;4;15;0;5;0;0;0;1;4;0;0;0;0;0;0;0;3;0;2;0;0;1;595;0;595;106;97;3;6;7;;;;;0;0;0;0;7;;;;;
7046;Wijk 60 Pesse;Hoogeveen                               ;Wijk      ;WK011860  ;1;2124;84;4;79;0;75;32;2;33;0;8;5;0;0;3;0;2;0;36;0;9;0;0;26;1566;0;1566;346;227;74;46;13;;;;;0;0;0;0;13;;;;;
7047;Pesse kern;Hoogeveen                               ;Buurt     ;BU01186000;1;81;10;0;10;0;36;29;2;0;0;5;2;0;0;0;0;2;0;7;0;6;0;0;0;25;0;25;2;2;0;0;0;;;;;0;0;0;0;0;;;;;
7048;Verspreide huizen Pesse-Oost;Hoogeveen                               ;Buurt     ;BU01186001;1;1186;37;2;35;0;3;0;0;0;0;3;3;0;0;3;0;0;0;28;0;1;0;0;26;905;0;905;200;108;62;31;10;;;;;0;0;0;0;10;;;;;
7049;Verspreide huizen Pesse-West;Hoogeveen                               ;Buurt     ;BU01186002;1;542;22;0;22;0;33;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;468;0;468;19;19;0;0;0;;;;;0;0;0;0;0;;;;;
7050;Verspreide huizen Pesse-Zuid;Hoogeveen                               ;Buurt     ;BU01186003;1;315;15;2;12;0;3;3;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;168;0;168;125;98;12;15;2;;;;;0;0;0;0;2;;;;;
7051;Wijk 61 Zuideropgaande Nieuw Moscou;Hoogeveen                               ;Wijk      ;WK011861  ;1;201;8;0;8;0;6;5;0;0;0;2;2;0;2;0;0;0;0;0;0;0;0;0;0;178;0;178;6;6;0;0;0;;;;;0;0;0;0;0;;;;;
7052;Zuideropgaande Nieuw Moscou;Hoogeveen                               ;Buurt     ;BU01186100;1;201;8;0;8;0;6;5;0;0;0;2;2;0;2;0;0;0;0;0;0;0;0;0;0;178;0;178;6;6;0;0;0;;;;;0;0;0;0;0;;;;;
7053;Wijk 62 Industrie- en verspr. gebieden;Hoogeveen                               ;Wijk      ;WK011862  ;1;1526;141;4;110;28;403;6;3;20;8;366;49;0;0;0;7;42;0;7;7;0;0;0;0;810;0;810;48;39;7;2;68;;;;;0;0;0;0;68;;;;;
7054;Industriegebied Toldijk;Hoogeveen                               ;Buurt     ;BU01186201;1;67;10;3;8;0;19;0;0;3;0;16;0;0;0;0;0;0;0;5;5;0;0;0;0;31;0;31;1;1;0;0;0;;;;;0;0;0;0;0;;;;;
7055;Industriegebied Noord A;Hoogeveen                               ;Buurt     ;BU01186202;1;174;8;0;8;0;158;0;0;0;8;150;5;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;;;;;0;0;0;0;2;;;;;
7056;Industriegebied Noord B;Hoogeveen                               ;Buurt     ;BU01186203;1;209;37;0;10;28;140;0;2;4;0;134;18;0;0;0;0;18;0;0;0;0;0;0;0;8;0;8;3;3;0;0;2;;;;;0;0;0;0;2;;;;;
7057;Industriegebied Buitenvaart;Hoogeveen                               ;Buurt     ;BU01186204;1;192;25;0;25;0;67;6;0;0;0;62;19;0;0;0;0;19;0;2;2;0;0;0;0;58;0;58;9;9;0;0;12;;;;;0;0;0;0;12;;;;;
7058;Verspreide huizen Alteveer;Hoogeveen                               ;Buurt     ;BU01186205;1;554;34;0;34;0;4;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;484;0;484;27;25;0;2;5;;;;;0;0;0;0;5;;;;;
7059;Verspreide huizen Nijstad;Hoogeveen                               ;Buurt     ;BU01186206;1;330;26;1;25;0;14;0;1;12;0;0;7;0;0;0;7;0;0;0;0;0;0;0;0;229;0;229;7;0;7;0;46;;;;;0;0;0;0;46;;;;;
7060;Hoogezand-Sappemeer;Hoogezand-Sappemeer                     ;Gemeente  ;GM0018    ;.;7299;228;35;193;0;1092;667;35;22;71;297;124;0;0;16;12;96;0;244;103;52;2;47;40;4288;44;4244;667;182;8;477;656;;;;;0;15;0;0;641;;;;;
7061;Wijk 01 Foxham en Hoogezand-Noord;Hoogezand-Sappemeer                     ;Wijk      ;WK001801  ;1;314;11;4;8;0;240;120;12;0;0;107;21;0;0;10;0;10;0;24;13;10;0;1;0;0;0;0;0;0;0;0;18;;;;;0;0;0;0;18;;;;;
7062;Noorderpark;Hoogezand-Sappemeer                     ;Buurt     ;BU00180101;1;64;1;0;1;0;57;47;1;0;0;9;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;5;;;;;0;0;0;0;5;;;;;
7063;Westerpark;Hoogezand-Sappemeer                     ;Buurt     ;BU00180102;1;23;2;1;1;0;20;19;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7064;Beukemabuurt;Hoogezand-Sappemeer                     ;Buurt     ;BU00180103;1;6;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7065;Oosterpark;Hoogezand-Sappemeer                     ;Buurt     ;BU00180104;1;22;2;0;1;0;15;13;2;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7066;Martenshoek;Hoogezand-Sappemeer                     ;Buurt     ;BU00180105;1;60;4;2;1;0;36;14;6;0;0;15;5;0;0;0;0;5;0;15;6;10;0;0;0;0;0;0;0;0;0;0;1;;;;;0;0;0;0;1;;;;;
7067;Industriegebied Martenshoek;Hoogezand-Sappemeer                     ;Buurt     ;BU00180106;1;115;2;0;2;0;96;17;0;0;0;80;6;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;;;;;0;0;0;0;11;;;;;
7068;Stadshart-Noord;Hoogezand-Sappemeer                     ;Buurt     ;BU00180107;1;25;1;0;1;0;11;6;2;0;0;3;10;0;0;10;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2;;;;;0;0;0;0;2;;;;;
7069;Wijk 02 Hoogezand-Zuid;Hoogezand-Sappemeer                     ;Wijk      ;WK001802  ;1;373;11;3;8;0;196;189;1;0;6;0;2;0;0;0;0;2;0;53;50;3;0;0;0;95;0;95;8;8;0;0;8;;;;;0;5;0;0;3;;;;;
7070;Spoorstraat en Kieldiep;Hoogezand-Sappemeer                     ;Buurt     ;BU00180201;1;29;2;1;0;0;27;25;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7071;Burgemeester van Royenstraat en omgeving;Hoogezand-Sappemeer                     ;Buurt     ;BU00180202;1;26;0;0;0;0;25;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7072;Gorecht-Noord;Hoogezand-Sappemeer                     ;Buurt     ;BU00180203;1;16;0;0;0;0;15;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7073;Gorechtpark;Hoogezand-Sappemeer                     ;Buurt     ;BU00180204;1;46;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;40;0;0;0;0;0;0;0;0;0;0;0;5;;;;;0;5;0;0;0;;;;;
7074;Gorecht-West;Hoogezand-Sappemeer                     ;Buurt     ;BU00180205;1;41;2;0;2;0;37;36;1;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7075;Woldwijck-West;Hoogezand-Sappemeer                     ;Buurt     ;BU00180206;1;61;1;0;1;0;33;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;26;0;0;0;0;1;;;;;0;0;0;0;1;;;;;
7076;Woldwijck-Midden;Hoogezand-Sappemeer                     ;Buurt     ;BU00180207;1;43;1;0;1;0;22;22;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;15;0;15;3;3;0;0;0;;;;;0;0;0;0;0;;;;;
7077;Woldwijck-Oost;Hoogezand-Sappemeer                     ;Buurt     ;BU00180208;1;55;1;0;1;0;24;21;0;0;4;0;0;0;0;0;0;0;0;6;3;3;0;0;0;17;0;17;5;5;0;0;2;;;;;0;0;0;0;2;;;;;
7078;Kropswolderpolder;Hoogezand-Sappemeer                     ;Buurt     ;BU00180209;1;39;2;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;0;37;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7079;Gorechtpark-Oost;Hoogezand-Sappemeer                     ;Buurt     ;BU00180210;1;17;1;0;1;0;10;10;0;0;0;0;0;0;0;0;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7080;Wijk 03 Kalkwijk;Hoogezand-Sappemeer                     ;Wijk      ;WK001803  ;1;912;33;2;32;0;99;76;14;4;5;0;16;0;0;0;0;16;0;38;9;27;1;0;0;702;0;702;23;23;0;0;2;;;;;0;0;0;0;2;;;;;
7081;Stadshart-Zuid;Hoogezand-Sappemeer                     ;Buurt     ;BU00180301;1;18;1;0;1;0;13;2;10;0;1;0;4;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7082;Zuiderpark;Hoogezand-Sappemeer                     ;Buurt     ;BU00180302;1;46;2;1;1;0;34;32;0;0;2;0;0;0;0;0;0;0;0;9;4;4;0;0;0;1;0;1;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7083;De Dreven;Hoogezand-Sappemeer                     ;Buurt     ;BU00180303;1;52;2;0;2;0;24;23;0;1;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;2;0;2;22;22;0;0;1;;;;;0;0;0;0;1;;;;;
7084;De Vosholen-West;Hoogezand-Sappemeer                     ;Buurt     ;BU00180304;1;32;1;0;0;0;20;19;0;0;1;0;5;0;0;0;0;5;0;3;3;0;0;0;0;4;0;4;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7085;Kalkwijk-Zuid;Hoogezand-Sappemeer                     ;Buurt     ;BU00180305;1;734;26;0;26;0;5;0;2;3;0;0;5;0;0;0;0;5;0;1;0;0;1;0;0;694;0;694;1;1;0;0;1;;;;;0;0;0;0;1;;;;;
7086;Kalkwijk-Noord;Hoogezand-Sappemeer                     ;Buurt     ;BU00180306;1;29;1;0;1;0;3;0;2;0;0;0;1;0;0;0;0;1;0;23;0;23;0;0;0;1;0;1;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7087;Wijk 05 Kiel-Windeweer;Hoogezand-Sappemeer                     ;Wijk      ;WK001805  ;1;1449;24;0;24;0;34;22;0;0;0;13;2;0;0;1;1;0;0;1;0;1;0;0;0;1353;0;1353;19;19;0;0;15;;;;;0;0;0;0;15;;;;;
7088;Kiel-Windeweer;Hoogezand-Sappemeer                     ;Buurt     ;BU00180501;1;59;6;0;6;0;17;17;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;29;0;29;0;0;0;0;6;;;;;0;0;0;0;6;;;;;
7089;Kiel-Windeweer Buiten;Hoogezand-Sappemeer                     ;Buurt     ;BU00180502;1;1390;18;0;18;0;17;4;0;0;0;13;2;0;0;1;1;0;0;1;0;1;0;0;0;1325;0;1325;19;19;0;0;9;;;;;0;0;0;0;9;;;;;
7090;Wijk 06 Kropswolde;Hoogezand-Sappemeer                     ;Wijk      ;WK001806  ;1;1605;23;3;20;0;53;52;0;1;0;0;12;0;0;1;0;11;0;93;10;0;0;46;36;621;0;621;342;51;0;292;461;;;;;0;10;0;0;451;;;;;
7091;Recreatiegebied Meerwijck;Hoogezand-Sappemeer                     ;Buurt     ;BU00180601;1;591;5;0;5;0;0;0;0;0;0;0;9;0;0;0;0;9;0;80;0;0;0;45;35;47;0;47;109;31;0;78;341;;;;;0;10;0;0;331;;;;;
7092;Polder Kropswolde;Hoogezand-Sappemeer                     ;Buurt     ;BU00180602;1;262;5;0;5;0;0;0;0;0;0;0;2;0;0;0;0;1;0;10;9;0;0;0;1;238;0;238;4;4;0;0;3;;;;;0;0;0;0;3;;;;;
7093;Meerwijck;Hoogezand-Sappemeer                     ;Buurt     ;BU00180603;1;127;5;0;5;0;45;45;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;37;0;37;7;7;0;0;33;;;;;0;0;0;0;33;;;;;
7094;Polder Wolfsbarge;Hoogezand-Sappemeer                     ;Buurt     ;BU00180604;1;220;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;215;0;215;0;0;0;0;3;;;;;0;0;0;0;3;;;;;
7095;Kropswolderbuitenpolder;Hoogezand-Sappemeer                     ;Buurt     ;BU00180605;1;386;4;3;1;0;4;2;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;72;0;72;223;8;0;214;82;;;;;0;0;0;0;82;;;;;
7096;Kropswolde;Hoogezand-Sappemeer                     ;Buurt     ;BU00180606;1;19;1;0;1;0;4;4;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;13;0;13;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7097;Wijk 07 Foxhol;Hoogezand-Sappemeer                     ;Wijk      ;WK001807  ;1;175;11;4;7;0;84;21;0;13;0;50;0;0;0;0;0;0;0;3;3;0;0;0;0;33;0;33;2;0;0;2;43;;;;;0;0;0;0;43;;;;;
7098;Foxhol;Hoogezand-Sappemeer                     ;Buurt     ;BU00180701;1;25;1;0;1;0;21;19;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;1;;;;;0;0;0;0;1;;;;;
7099;Foxholsterbosch;Hoogezand-Sappemeer                     ;Buurt     ;BU00180702;1;150;10;4;6;0;63;2;0;13;0;48;0;0;0;0;0;0;0;3;3;0;0;0;0;32;0;32;0;0;0;0;42;;;;;0;0;0;0;42;;;;;
7100;Wijk 08 Westerbroek;Hoogezand-Sappemeer                     ;Wijk      ;WK001808  ;1;1066;40;10;30;0;72;20;0;0;0;52;30;0;0;1;0;30;0;13;6;3;0;0;4;620;0;620;217;42;0;175;74;;;;;0;0;0;0;74;;;;;
7101;Westerbroekstermolenpolder;Hoogezand-Sappemeer                     ;Buurt     ;BU00180801;1;588;17;0;17;0;4;4;0;0;0;0;0;0;0;0;0;0;0;10;6;0;0;0;4;490;0;490;52;26;0;27;15;;;;;0;0;0;0;15;;;;;
7102;Westerbroekstermadepolder;Hoogezand-Sappemeer                     ;Buurt     ;BU00180802;1;207;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;27;138;0;0;138;38;;;;;0;0;0;0;38;;;;;
7103;Industriegebied Winschoterdiep;Hoogezand-Sappemeer                     ;Buurt     ;BU00180803;1;244;18;6;12;0;56;3;0;0;0;52;30;0;0;0;0;30;0;3;0;3;0;0;0;92;0;92;26;16;0;10;21;;;;;0;0;0;0;21;;;;;
7104;Westerbroek;Hoogezand-Sappemeer                     ;Buurt     ;BU00180804;1;27;1;0;1;0;13;13;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;11;0;11;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7105;Wijk 09 Waterhuizen;Hoogezand-Sappemeer                     ;Wijk      ;WK001809  ;1;75;9;4;6;0;8;0;2;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;42;9;1;0;8;6;;;;;0;0;0;0;6;;;;;
7106;Waterhuizen;Hoogezand-Sappemeer                     ;Buurt     ;BU00180901;1;75;9;4;6;0;8;0;2;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;42;9;1;0;8;6;;;;;0;0;0;0;6;;;;;
7107;Wijk 11 Sappemeer;Hoogezand-Sappemeer                     ;Wijk      ;WK001811  ;1;1331;66;7;59;0;306;168;6;3;60;70;41;0;0;3;11;27;0;20;12;8;0;0;0;821;44;778;47;39;8;0;29;;;;;0;0;0;0;29;;;;;
7108;Magrietpark;Hoogezand-Sappemeer                     ;Buurt     ;BU00181101;1;49;2;0;2;0;39;34;4;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;4;;;;;0;0;0;0;4;;;;;
7109;Sappemeer-Oost;Hoogezand-Sappemeer                     ;Buurt     ;BU00181102;1;75;4;0;4;0;30;23;0;0;0;7;11;0;0;2;0;8;0;3;3;0;0;0;0;16;8;8;0;0;0;0;9;;;;;0;0;0;0;9;;;;;
7110;Boswijck-West;Hoogezand-Sappemeer                     ;Buurt     ;BU00181103;1;25;2;1;1;0;23;19;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7111;Boswijck-Oost;Hoogezand-Sappemeer                     ;Buurt     ;BU00181104;1;15;1;0;1;0;13;10;1;0;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7112;Compagniesterpark;Hoogezand-Sappemeer                     ;Buurt     ;BU00181105;1;40;2;1;1;0;36;35;1;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7113;De Vosholen-Oost;Hoogezand-Sappemeer                     ;Buurt     ;BU00181106;1;39;2;1;1;0;11;11;0;0;0;0;7;0;0;0;0;7;0;2;2;0;0;0;0;16;0;16;0;0;0;0;2;;;;;0;0;0;0;2;;;;;
7114;Nieuw Woelwijck;Hoogezand-Sappemeer                     ;Buurt     ;BU00181107;1;206;3;1;2;0;65;9;0;0;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;136;0;136;1;1;0;0;1;;;;;0;0;0;0;1;;;;;
7115;Polder De Nijverheid;Hoogezand-Sappemeer                     ;Buurt     ;BU00181108;1;299;11;4;8;0;59;0;0;0;1;58;23;0;0;0;11;12;0;0;0;0;0;0;0;154;0;154;44;36;8;0;8;;;;;0;0;0;0;8;;;;;
7116;Sappemeer-Noord;Hoogezand-Sappemeer                     ;Buurt     ;BU00181109;1;583;38;0;38;0;30;26;0;3;0;1;0;0;0;0;0;0;0;8;0;8;0;0;0;500;36;464;1;1;0;0;5;;;;;0;0;0;0;5;;;;;
7117;Hoorn;Hoorn                                   ;Gemeente  ;GM0405    ;.;5346;105;29;77;0;1332;983;106;8;51;183;122;0;4;7;0;104;7;245;127;85;12;21;0;226;1;224;8;2;0;6;3308;3241.0;;;;0;17;0;0;49;;;;;
7118;Wijk 10 Binnenstad;Hoorn                                   ;Wijk      ;WK040510  ;1;96;5;2;3;0;63;41;19;3;0;0;0;0;0;0;0;0;0;27;12;6;0;9;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7119;Binnenstad - Buurt 10 00;Hoorn                                   ;Buurt     ;BU04051000;1;28;0;0;0;0;7;7;0;0;0;0;0;0;0;0;0;0;0;21;10;6;0;4;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7120;Binnenstad - Buurt 10 01;Hoorn                                   ;Buurt     ;BU04051001;1;30;0;0;0;0;25;20;2;3;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7121;Binnenstad - Buurt 10 02;Hoorn                                   ;Buurt     ;BU04051002;1;19;0;0;0;0;19;8;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7122;Binnenstad - Buurt 10 03;Hoorn                                   ;Buurt     ;BU04051003;1;19;5;2;3;0;12;5;6;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7123;Wijk 11 Venenlaan-kwartier;Hoorn                                   ;Wijk      ;WK040511  ;1;89;5;1;4;0;50;39;1;0;4;6;1;0;0;0;0;0;1;30;13;6;0;12;0;0;0;0;0;0;0;0;3;0.0;;;;0;0;0;0;3;;;;;
7124;Venelaankwartier - Buurt 11 00;Hoorn                                   ;Buurt     ;BU04051100;1;16;1;0;1;0;9;2;1;0;0;6;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;1;0.0;;;;0;0;0;0;1;;;;;
7125;Venelaankwartier - Buurt 11 01;Hoorn                                   ;Buurt     ;BU04051101;1;18;1;0;0;0;9;8;0;0;0;0;0;0;0;0;0;0;0;9;3;6;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7126;Venelaankwartier - Buurt 11 02;Hoorn                                   ;Buurt     ;BU04051102;1;43;3;0;3;0;22;22;0;0;0;0;1;0;0;0;0;0;1;16;4;0;0;11;0;0;0;0;0;0;0;0;1;;;;;0;0;0;0;1;;;;;
7127;Venelaankwartier - Buurt 11 03;Hoorn                                   ;Buurt     ;BU04051103;1;12;1;0;1;0;10;6;0;0;3;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7128;Wijk 12 Hoorn-Noord;Hoorn                                   ;Wijk      ;WK040512  ;1;141;16;12;4;0;107;77;1;0;24;4;7;0;0;6;0;1;0;11;0;11;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7129;Hoorn Noord - Buurt 12 00;Hoorn                                   ;Buurt     ;BU04051200;1;42;3;2;1;0;28;25;0;0;3;0;1;0;0;1;0;0;0;10;0;10;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7130;Hoorn Noord - Buurt 12 01;Hoorn                                   ;Buurt     ;BU04051201;1;26;0;0;0;0;25;25;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7131;Hoorn Noord - Buurt 12 02;Hoorn                                   ;Buurt     ;BU04051202;1;23;1;1;0;0;22;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7132;Hoorn Noord - Buurt 12 03;Hoorn                                   ;Buurt     ;BU04051203;1;28;8;7;1;0;19;5;0;0;13;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7133;Hoorn Noord - Buurt 12 04;Hoorn                                   ;Buurt     ;BU04051204;1;22;3;2;2;0;13;0;1;0;7;4;6;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7134;Wijk 13 Grote Waal;Hoorn                                   ;Wijk      ;WK040513  ;1;188;15;7;8;0;95;90;1;0;3;1;6;0;0;0;0;3;3;31;19;8;5;0;0;22;0;22;8;2;0;6;10;;;;;0;0;0;0;10;;;;;
7135;Grote Waal - Buurt 13 00;Hoorn                                   ;Buurt     ;BU04051300;1;18;2;0;2;0;13;12;0;0;1;0;1;0;0;0;0;0;1;1;1;0;0;0;0;1;0;1;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7136;Grote Waal - Buurt 13 01;Hoorn                                   ;Buurt     ;BU04051301;1;29;3;2;1;0;23;22;0;0;0;1;3;0;0;0;0;3;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7137;Grote Waal - Buurt 13 02;Hoorn                                   ;Buurt     ;BU04051302;1;19;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;6;5;0;0;7;0;7;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
