ID;Bedrijfstakken;RegioS;Perioden;Vestigingen_1
2488;01122 Teelt van boomkwekerijgewassen;Limburg (PV);2006, 1 januari;310
2489;01122 Teelt van boomkwekerijgewassen;Limburg (PV);2007, 1 januari;320
2490;01122 Teelt van boomkwekerijgewassen;Limburg (PV);2008, 1 januari;315
2491;01122 Teelt van boomkwekerijgewassen;Limburg (PV);2009, 1 januari;305
2492;01122 Teelt van boomkwekerijgewassen;Oost-Groningen (CR);2006, 1 januari;35
2493;01122 Teelt van boomkwekerijgewassen;Oost-Groningen (CR);2007, 1 januari;25
2494;01122 Teelt van boomkwekerijgewassen;Oost-Groningen (CR);2008, 1 januari;25
2495;01122 Teelt van boomkwekerijgewassen;Oost-Groningen (CR);2009, 1 januari;25
2496;01122 Teelt van boomkwekerijgewassen;Delfzijl en omgeving (CR);2006, 1 januari;0
2497;01122 Teelt van boomkwekerijgewassen;Delfzijl en omgeving (CR);2007, 1 januari;0
2498;01122 Teelt van boomkwekerijgewassen;Delfzijl en omgeving (CR);2008, 1 januari;0
2499;01122 Teelt van boomkwekerijgewassen;Delfzijl en omgeving (CR);2009, 1 januari;0
2500;01122 Teelt van boomkwekerijgewassen;Overig Groningen (CR);2006, 1 januari;20
2501;01122 Teelt van boomkwekerijgewassen;Overig Groningen (CR);2007, 1 januari;15
2502;01122 Teelt van boomkwekerijgewassen;Overig Groningen (CR);2008, 1 januari;15
2503;01122 Teelt van boomkwekerijgewassen;Overig Groningen (CR);2009, 1 januari;15
2504;01122 Teelt van boomkwekerijgewassen;Noord-Friesland (CR);2006, 1 januari;15
2505;01122 Teelt van boomkwekerijgewassen;Noord-Friesland (CR);2007, 1 januari;15
2506;01122 Teelt van boomkwekerijgewassen;Noord-Friesland (CR);2008, 1 januari;15
2507;01122 Teelt van boomkwekerijgewassen;Noord-Friesland (CR);2009, 1 januari;15
2508;01122 Teelt van boomkwekerijgewassen;Zuidwest-Friesland (CR);2006, 1 januari;5
2509;01122 Teelt van boomkwekerijgewassen;Zuidwest-Friesland (CR);2007, 1 januari;0
2510;01122 Teelt van boomkwekerijgewassen;Zuidwest-Friesland (CR);2008, 1 januari;5
2511;01122 Teelt van boomkwekerijgewassen;Zuidwest-Friesland (CR);2009, 1 januari;5
2512;01122 Teelt van boomkwekerijgewassen;Zuidoost-Friesland (CR);2006, 1 januari;15
2513;01122 Teelt van boomkwekerijgewassen;Zuidoost-Friesland (CR);2007, 1 januari;15
2514;01122 Teelt van boomkwekerijgewassen;Zuidoost-Friesland (CR);2008, 1 januari;15
2515;01122 Teelt van boomkwekerijgewassen;Zuidoost-Friesland (CR);2009, 1 januari;10
2516;01122 Teelt van boomkwekerijgewassen;Noord-Drenthe (CR);2006, 1 januari;25
2517;01122 Teelt van boomkwekerijgewassen;Noord-Drenthe (CR);2007, 1 januari;20
2518;01122 Teelt van boomkwekerijgewassen;Noord-Drenthe (CR);2008, 1 januari;20
2519;01122 Teelt van boomkwekerijgewassen;Noord-Drenthe (CR);2009, 1 januari;20
2520;01122 Teelt van boomkwekerijgewassen;Zuidoost-Drenthe (CR);2006, 1 januari;30
2521;01122 Teelt van boomkwekerijgewassen;Zuidoost-Drenthe (CR);2007, 1 januari;25
2522;01122 Teelt van boomkwekerijgewassen;Zuidoost-Drenthe (CR);2008, 1 januari;20
2523;01122 Teelt van boomkwekerijgewassen;Zuidoost-Drenthe (CR);2009, 1 januari;20
2524;01122 Teelt van boomkwekerijgewassen;Zuidwest-Drenthe (CR);2006, 1 januari;25
2525;01122 Teelt van boomkwekerijgewassen;Zuidwest-Drenthe (CR);2007, 1 januari;20
2526;01122 Teelt van boomkwekerijgewassen;Zuidwest-Drenthe (CR);2008, 1 januari;20
2527;01122 Teelt van boomkwekerijgewassen;Zuidwest-Drenthe (CR);2009, 1 januari;20
2528;01122 Teelt van boomkwekerijgewassen;Noord-Overijssel (CR);2006, 1 januari;35
2529;01122 Teelt van boomkwekerijgewassen;Noord-Overijssel (CR);2007, 1 januari;35
2530;01122 Teelt van boomkwekerijgewassen;Noord-Overijssel (CR);2008, 1 januari;40
2531;01122 Teelt van boomkwekerijgewassen;Noord-Overijssel (CR);2009, 1 januari;40
2532;01122 Teelt van boomkwekerijgewassen;Zuidwest-Overijssel (CR);2006, 1 januari;20
2533;01122 Teelt van boomkwekerijgewassen;Zuidwest-Overijssel (CR);2007, 1 januari;15
2534;01122 Teelt van boomkwekerijgewassen;Zuidwest-Overijssel (CR);2008, 1 januari;15
2535;01122 Teelt van boomkwekerijgewassen;Zuidwest-Overijssel (CR);2009, 1 januari;15
2536;01122 Teelt van boomkwekerijgewassen;Twente (CR);2006, 1 januari;70
2537;01122 Teelt van boomkwekerijgewassen;Twente (CR);2007, 1 januari;80
2538;01122 Teelt van boomkwekerijgewassen;Twente (CR);2008, 1 januari;75
2539;01122 Teelt van boomkwekerijgewassen;Twente (CR);2009, 1 januari;75
2540;01122 Teelt van boomkwekerijgewassen;Veluwe (CR);2006, 1 januari;95
2541;01122 Teelt van boomkwekerijgewassen;Veluwe (CR);2007, 1 januari;90
2542;01122 Teelt van boomkwekerijgewassen;Veluwe (CR);2008, 1 januari;85
2543;01122 Teelt van boomkwekerijgewassen;Veluwe (CR);2009, 1 januari;80
2544;01122 Teelt van boomkwekerijgewassen;Achterhoek (CR);2006, 1 januari;75
2545;01122 Teelt van boomkwekerijgewassen;Achterhoek (CR);2007, 1 januari;70
2546;01122 Teelt van boomkwekerijgewassen;Achterhoek (CR);2008, 1 januari;70
2547;01122 Teelt van boomkwekerijgewassen;Achterhoek (CR);2009, 1 januari;65
2548;01122 Teelt van boomkwekerijgewassen;Arnhem / Nijmegen (CR);2006, 1 januari;70
2549;01122 Teelt van boomkwekerijgewassen;Arnhem / Nijmegen (CR);2007, 1 januari;60
2550;01122 Teelt van boomkwekerijgewassen;Arnhem / Nijmegen (CR);2008, 1 januari;60
2551;01122 Teelt van boomkwekerijgewassen;Arnhem / Nijmegen (CR);2009, 1 januari;55
2552;01122 Teelt van boomkwekerijgewassen;Zuidwest-Gelderland (CR);2006, 1 januari;160
2553;01122 Teelt van boomkwekerijgewassen;Zuidwest-Gelderland (CR);2007, 1 januari;160
2554;01122 Teelt van boomkwekerijgewassen;Zuidwest-Gelderland (CR);2008, 1 januari;160
2555;01122 Teelt van boomkwekerijgewassen;Zuidwest-Gelderland (CR);2009, 1 januari;150
2556;01122 Teelt van boomkwekerijgewassen;Utrecht (CR);2006, 1 januari;75
2557;01122 Teelt van boomkwekerijgewassen;Utrecht (CR);2007, 1 januari;70
2558;01122 Teelt van boomkwekerijgewassen;Utrecht (CR);2008, 1 januari;65
2559;01122 Teelt van boomkwekerijgewassen;Utrecht (CR);2009, 1 januari;65
2560;01122 Teelt van boomkwekerijgewassen;Kop van Noord-Holland (CR);2006, 1 januari;25
2561;01122 Teelt van boomkwekerijgewassen;Kop van Noord-Holland (CR);2007, 1 januari;25
2562;01122 Teelt van boomkwekerijgewassen;Kop van Noord-Holland (CR);2008, 1 januari;25
2563;01122 Teelt van boomkwekerijgewassen;Kop van Noord-Holland (CR);2009, 1 januari;20
2564;01122 Teelt van boomkwekerijgewassen;Alkmaar en omgeving (CR);2006, 1 januari;5
2565;01122 Teelt van boomkwekerijgewassen;Alkmaar en omgeving (CR);2007, 1 januari;5
2566;01122 Teelt van boomkwekerijgewassen;Alkmaar en omgeving (CR);2008, 1 januari;5
2567;01122 Teelt van boomkwekerijgewassen;Alkmaar en omgeving (CR);2009, 1 januari;5
2568;01122 Teelt van boomkwekerijgewassen;IJmond (CR);2006, 1 januari;5
2569;01122 Teelt van boomkwekerijgewassen;IJmond (CR);2007, 1 januari;5
2570;01122 Teelt van boomkwekerijgewassen;IJmond (CR);2008, 1 januari;5
2571;01122 Teelt van boomkwekerijgewassen;IJmond (CR);2009, 1 januari;5
2572;01122 Teelt van boomkwekerijgewassen;Agglomeratie Haarlem (CR);2006, 1 januari;0
2573;01122 Teelt van boomkwekerijgewassen;Agglomeratie Haarlem (CR);2007, 1 januari;5
2574;01122 Teelt van boomkwekerijgewassen;Agglomeratie Haarlem (CR);2008, 1 januari;0
2575;01122 Teelt van boomkwekerijgewassen;Agglomeratie Haarlem (CR);2009, 1 januari;0
2576;01122 Teelt van boomkwekerijgewassen;Zaanstreek (CR);2006, 1 januari;0
2577;01122 Teelt van boomkwekerijgewassen;Zaanstreek (CR);2007, 1 januari;0
2578;01122 Teelt van boomkwekerijgewassen;Zaanstreek (CR);2008, 1 januari;0
2579;01122 Teelt van boomkwekerijgewassen;Zaanstreek (CR);2009, 1 januari;0
2580;01122 Teelt van boomkwekerijgewassen;Groot-Amsterdam (CR);2006, 1 januari;40
2581;01122 Teelt van boomkwekerijgewassen;Groot-Amsterdam (CR);2007, 1 januari;50
2582;01122 Teelt van boomkwekerijgewassen;Groot-Amsterdam (CR);2008, 1 januari;55
2583;01122 Teelt van boomkwekerijgewassen;Groot-Amsterdam (CR);2009, 1 januari;55
2584;01122 Teelt van boomkwekerijgewassen;Het Gooi en Vechtstreek (CR);2006, 1 januari;15
2585;01122 Teelt van boomkwekerijgewassen;Het Gooi en Vechtstreek (CR);2007, 1 januari;15
2586;01122 Teelt van boomkwekerijgewassen;Het Gooi en Vechtstreek (CR);2008, 1 januari;10
2587;01122 Teelt van boomkwekerijgewassen;Het Gooi en Vechtstreek (CR);2009, 1 januari;10
2588;01122 Teelt van boomkwekerijgewassen;Agglomeratie Leiden en Bollenstreek (CR);2006, 1 januari;20
2589;01122 Teelt van boomkwekerijgewassen;Agglomeratie Leiden en Bollenstreek (CR);2007, 1 januari;20
2590;01122 Teelt van boomkwekerijgewassen;Agglomeratie Leiden en Bollenstreek (CR);2008, 1 januari;15
2591;01122 Teelt van boomkwekerijgewassen;Agglomeratie Leiden en Bollenstreek (CR);2009, 1 januari;25
2592;01122 Teelt van boomkwekerijgewassen;Agglomeratie 's-Gravenhage (CR);2006, 1 januari;10
2593;01122 Teelt van boomkwekerijgewassen;Agglomeratie 's-Gravenhage (CR);2007, 1 januari;10
2594;01122 Teelt van boomkwekerijgewassen;Agglomeratie 's-Gravenhage (CR);2008, 1 januari;10
2595;01122 Teelt van boomkwekerijgewassen;Agglomeratie 's-Gravenhage (CR);2009, 1 januari;10
2596;01122 Teelt van boomkwekerijgewassen;Delft en Westland (CR);2006, 1 januari;25
2597;01122 Teelt van boomkwekerijgewassen;Delft en Westland (CR);2007, 1 januari;20
2598;01122 Teelt van boomkwekerijgewassen;Delft en Westland (CR);2008, 1 januari;20
2599;01122 Teelt van boomkwekerijgewassen;Delft en Westland (CR);2009, 1 januari;15
2600;01122 Teelt van boomkwekerijgewassen;Oost-Zuid-Holland (CR);2006, 1 januari;660
2601;01122 Teelt van boomkwekerijgewassen;Oost-Zuid-Holland (CR);2007, 1 januari;660
2602;01122 Teelt van boomkwekerijgewassen;Oost-Zuid-Holland (CR);2008, 1 januari;630
2603;01122 Teelt van boomkwekerijgewassen;Oost-Zuid-Holland (CR);2009, 1 januari;595
2604;01122 Teelt van boomkwekerijgewassen;Groot-Rijnmond (CR);2006, 1 januari;30
2605;01122 Teelt van boomkwekerijgewassen;Groot-Rijnmond (CR);2007, 1 januari;30
2606;01122 Teelt van boomkwekerijgewassen;Groot-Rijnmond (CR);2008, 1 januari;25
2607;01122 Teelt van boomkwekerijgewassen;Groot-Rijnmond (CR);2009, 1 januari;25
2608;01122 Teelt van boomkwekerijgewassen;Zuidoost-Zuid-Holland (CR);2006, 1 januari;15
2609;01122 Teelt van boomkwekerijgewassen;Zuidoost-Zuid-Holland (CR);2007, 1 januari;10
2610;01122 Teelt van boomkwekerijgewassen;Zuidoost-Zuid-Holland (CR);2008, 1 januari;15
2611;01122 Teelt van boomkwekerijgewassen;Zuidoost-Zuid-Holland (CR);2009, 1 januari;10
2612;01122 Teelt van boomkwekerijgewassen;Zeeuwsch-Vlaanderen (CR);2006, 1 januari;5
2613;01122 Teelt van boomkwekerijgewassen;Zeeuwsch-Vlaanderen (CR);2007, 1 januari;5
2614;01122 Teelt van boomkwekerijgewassen;Zeeuwsch-Vlaanderen (CR);2008, 1 januari;5
2615;01122 Teelt van boomkwekerijgewassen;Zeeuwsch-Vlaanderen (CR);2009, 1 januari;5
2616;01122 Teelt van boomkwekerijgewassen;Overig Zeeland (CR);2006, 1 januari;35
2617;01122 Teelt van boomkwekerijgewassen;Overig Zeeland (CR);2007, 1 januari;35
2618;01122 Teelt van boomkwekerijgewassen;Overig Zeeland (CR);2008, 1 januari;30
2619;01122 Teelt van boomkwekerijgewassen;Overig Zeeland (CR);2009, 1 januari;35
2620;01122 Teelt van boomkwekerijgewassen;West-Noord-Brabant (CR);2006, 1 januari;460
2621;01122 Teelt van boomkwekerijgewassen;West-Noord-Brabant (CR);2007, 1 januari;455
2622;01122 Teelt van boomkwekerijgewassen;West-Noord-Brabant (CR);2008, 1 januari;440
2623;01122 Teelt van boomkwekerijgewassen;West-Noord-Brabant (CR);2009, 1 januari;420
2624;01122 Teelt van boomkwekerijgewassen;Midden-Noord-Brabant (CR);2006, 1 januari;110
2625;01122 Teelt van boomkwekerijgewassen;Midden-Noord-Brabant (CR);2007, 1 januari;115
2626;01122 Teelt van boomkwekerijgewassen;Midden-Noord-Brabant (CR);2008, 1 januari;110
2627;01122 Teelt van boomkwekerijgewassen;Midden-Noord-Brabant (CR);2009, 1 januari;115
2628;01122 Teelt van boomkwekerijgewassen;Noordoost-Noord-Brabant (CR);2006, 1 januari;225
2629;01122 Teelt van boomkwekerijgewassen;Noordoost-Noord-Brabant (CR);2007, 1 januari;235
2630;01122 Teelt van boomkwekerijgewassen;Noordoost-Noord-Brabant (CR);2008, 1 januari;235
2631;01122 Teelt van boomkwekerijgewassen;Noordoost-Noord-Brabant (CR);2009, 1 januari;250
2632;01122 Teelt van boomkwekerijgewassen;Zuidoost-Noord-Brabant (CR);2006, 1 januari;200
2633;01122 Teelt van boomkwekerijgewassen;Zuidoost-Noord-Brabant (CR);2007, 1 januari;200
2634;01122 Teelt van boomkwekerijgewassen;Zuidoost-Noord-Brabant (CR);2008, 1 januari;205
2635;01122 Teelt van boomkwekerijgewassen;Zuidoost-Noord-Brabant (CR);2009, 1 januari;210
2636;01122 Teelt van boomkwekerijgewassen;Noord-Limburg (CR);2006, 1 januari;230
2637;01122 Teelt van boomkwekerijgewassen;Noord-Limburg (CR);2007, 1 januari;230
2638;01122 Teelt van boomkwekerijgewassen;Noord-Limburg (CR);2008, 1 januari;230
2639;01122 Teelt van boomkwekerijgewassen;Noord-Limburg (CR);2009, 1 januari;220
2640;01122 Teelt van boomkwekerijgewassen;Midden-Limburg (CR);2006, 1 januari;50
2641;01122 Teelt van boomkwekerijgewassen;Midden-Limburg (CR);2007, 1 januari;60
2642;01122 Teelt van boomkwekerijgewassen;Midden-Limburg (CR);2008, 1 januari;60
2643;01122 Teelt van boomkwekerijgewassen;Midden-Limburg (CR);2009, 1 januari;65
2644;01122 Teelt van boomkwekerijgewassen;Zuid-Limburg (CR);2006, 1 januari;30
2645;01122 Teelt van boomkwekerijgewassen;Zuid-Limburg (CR);2007, 1 januari;30
2646;01122 Teelt van boomkwekerijgewassen;Zuid-Limburg (CR);2008, 1 januari;25
2647;01122 Teelt van boomkwekerijgewassen;Zuid-Limburg (CR);2009, 1 januari;20
2648;01122 Teelt van boomkwekerijgewassen;Flevoland (CR);2006, 1 januari;25
2649;01122 Teelt van boomkwekerijgewassen;Flevoland (CR);2007, 1 januari;30
2650;01122 Teelt van boomkwekerijgewassen;Flevoland (CR);2008, 1 januari;30
2651;01122 Teelt van boomkwekerijgewassen;Flevoland (CR);2009, 1 januari;35
2652;01122 Teelt van boomkwekerijgewassen;Groningen (GA);2006, 1 januari;5
2653;01122 Teelt van boomkwekerijgewassen;Groningen (GA);2007, 1 januari;5
2654;01122 Teelt van boomkwekerijgewassen;Groningen (GA);2008, 1 januari;5
2655;01122 Teelt van boomkwekerijgewassen;Groningen (GA);2009, 1 januari;5
2656;01122 Teelt van boomkwekerijgewassen;Leeuwarden (GA);2006, 1 januari;0
2657;01122 Teelt van boomkwekerijgewassen;Leeuwarden (GA);2007, 1 januari;0
2658;01122 Teelt van boomkwekerijgewassen;Leeuwarden (GA);2008, 1 januari;0
2659;01122 Teelt van boomkwekerijgewassen;Leeuwarden (GA);2009, 1 januari;0
2660;01122 Teelt van boomkwekerijgewassen;Zwolle (GA);2006, 1 januari;5
2661;01122 Teelt van boomkwekerijgewassen;Zwolle (GA);2007, 1 januari;5
2662;01122 Teelt van boomkwekerijgewassen;Zwolle (GA);2008, 1 januari;5
2663;01122 Teelt van boomkwekerijgewassen;Zwolle (GA);2009, 1 januari;5
2664;01122 Teelt van boomkwekerijgewassen;Enschede (GA);2006, 1 januari;0
2665;01122 Teelt van boomkwekerijgewassen;Enschede (GA);2007, 1 januari;0
2666;01122 Teelt van boomkwekerijgewassen;Enschede (GA);2008, 1 januari;0
2667;01122 Teelt van boomkwekerijgewassen;Enschede (GA);2009, 1 januari;0
2668;01122 Teelt van boomkwekerijgewassen;Apeldoorn (GA);2006, 1 januari;10
2669;01122 Teelt van boomkwekerijgewassen;Apeldoorn (GA);2007, 1 januari;10
2670;01122 Teelt van boomkwekerijgewassen;Apeldoorn (GA);2008, 1 januari;10
2671;01122 Teelt van boomkwekerijgewassen;Apeldoorn (GA);2009, 1 januari;5
2672;01122 Teelt van boomkwekerijgewassen;Arnhem (GA);2006, 1 januari;0
2673;01122 Teelt van boomkwekerijgewassen;Arnhem (GA);2007, 1 januari;0
2674;01122 Teelt van boomkwekerijgewassen;Arnhem (GA);2008, 1 januari;0
2675;01122 Teelt van boomkwekerijgewassen;Arnhem (GA);2009, 1 januari;0
2676;01122 Teelt van boomkwekerijgewassen;Nijmegen (GA);2006, 1 januari;5
2677;01122 Teelt van boomkwekerijgewassen;Nijmegen (GA);2007, 1 januari;5
2678;01122 Teelt van boomkwekerijgewassen;Nijmegen (GA);2008, 1 januari;5
2679;01122 Teelt van boomkwekerijgewassen;Nijmegen (GA);2009, 1 januari;5
2680;01122 Teelt van boomkwekerijgewassen;Amersfoort (GA);2006, 1 januari;5
2681;01122 Teelt van boomkwekerijgewassen;Amersfoort (GA);2007, 1 januari;5
2682;01122 Teelt van boomkwekerijgewassen;Amersfoort (GA);2008, 1 januari;5
2683;01122 Teelt van boomkwekerijgewassen;Amersfoort (GA);2009, 1 januari;5
2684;01122 Teelt van boomkwekerijgewassen;Utrecht (GA);2006, 1 januari;10
2685;01122 Teelt van boomkwekerijgewassen;Utrecht (GA);2007, 1 januari;5
2686;01122 Teelt van boomkwekerijgewassen;Utrecht (GA);2008, 1 januari;5
2687;01122 Teelt van boomkwekerijgewassen;Utrecht (GA);2009, 1 januari;5
2688;01122 Teelt van boomkwekerijgewassen;Amsterdam (GA);2006, 1 januari;5
2689;01122 Teelt van boomkwekerijgewassen;Amsterdam (GA);2007, 1 januari;5
2690;01122 Teelt van boomkwekerijgewassen;Amsterdam (GA);2008, 1 januari;5
2691;01122 Teelt van boomkwekerijgewassen;Amsterdam (GA);2009, 1 januari;5
2692;01122 Teelt van boomkwekerijgewassen;Haarlem (GA);2006, 1 januari;0
2693;01122 Teelt van boomkwekerijgewassen;Haarlem (GA);2007, 1 januari;5
2694;01122 Teelt van boomkwekerijgewassen;Haarlem (GA);2008, 1 januari;0
2695;01122 Teelt van boomkwekerijgewassen;Haarlem (GA);2009, 1 januari;0
2696;01122 Teelt van boomkwekerijgewassen;Leiden (GA);2006, 1 januari;5
2697;01122 Teelt van boomkwekerijgewassen;Leiden (GA);2007, 1 januari;5
2698;01122 Teelt van boomkwekerijgewassen;Leiden (GA);2008, 1 januari;0
2699;01122 Teelt van boomkwekerijgewassen;Leiden (GA);2009, 1 januari;0
2700;01122 Teelt van boomkwekerijgewassen;'s-Gravenhage (GA);2006, 1 januari;5
2701;01122 Teelt van boomkwekerijgewassen;'s-Gravenhage (GA);2007, 1 januari;5
2702;01122 Teelt van boomkwekerijgewassen;'s-Gravenhage (GA);2008, 1 januari;5
2703;01122 Teelt van boomkwekerijgewassen;'s-Gravenhage (GA);2009, 1 januari;5
2704;01122 Teelt van boomkwekerijgewassen;Rotterdam (GA);2006, 1 januari;5
2705;01122 Teelt van boomkwekerijgewassen;Rotterdam (GA);2007, 1 januari;5
2706;01122 Teelt van boomkwekerijgewassen;Rotterdam (GA);2008, 1 januari;5
2707;01122 Teelt van boomkwekerijgewassen;Rotterdam (GA);2009, 1 januari;5
2708;01122 Teelt van boomkwekerijgewassen;Dordrecht (GA);2006, 1 januari;0
2709;01122 Teelt van boomkwekerijgewassen;Dordrecht (GA);2007, 1 januari;0
2710;01122 Teelt van boomkwekerijgewassen;Dordrecht (GA);2008, 1 januari;0
2711;01122 Teelt van boomkwekerijgewassen;Dordrecht (GA);2009, 1 januari;0
2712;01122 Teelt van boomkwekerijgewassen;Breda (GA);2006, 1 januari;20
2713;01122 Teelt van boomkwekerijgewassen;Breda (GA);2007, 1 januari;25
2714;01122 Teelt van boomkwekerijgewassen;Breda (GA);2008, 1 januari;25
2715;01122 Teelt van boomkwekerijgewassen;Breda (GA);2009, 1 januari;25
2716;01122 Teelt van boomkwekerijgewassen;Tilburg (GA);2006, 1 januari;25
2717;01122 Teelt van boomkwekerijgewassen;Tilburg (GA);2007, 1 januari;25
2718;01122 Teelt van boomkwekerijgewassen;Tilburg (GA);2008, 1 januari;25
2719;01122 Teelt van boomkwekerijgewassen;Tilburg (GA);2009, 1 januari;30
2720;01122 Teelt van boomkwekerijgewassen;'s-Hertogenbosch (GA);2006, 1 januari;10
2721;01122 Teelt van boomkwekerijgewassen;'s-Hertogenbosch (GA);2007, 1 januari;10
2722;01122 Teelt van boomkwekerijgewassen;'s-Hertogenbosch (GA);2008, 1 januari;5
2723;01122 Teelt van boomkwekerijgewassen;'s-Hertogenbosch (GA);2009, 1 januari;5
2724;01122 Teelt van boomkwekerijgewassen;Eindhoven (GA);2006, 1 januari;25
2725;01122 Teelt van boomkwekerijgewassen;Eindhoven (GA);2007, 1 januari;20
2726;01122 Teelt van boomkwekerijgewassen;Eindhoven (GA);2008, 1 januari;15
2727;01122 Teelt van boomkwekerijgewassen;Eindhoven (GA);2009, 1 januari;15
2728;01122 Teelt van boomkwekerijgewassen;Geleen / Sittard (GA);2006, 1 januari;5
2729;01122 Teelt van boomkwekerijgewassen;Geleen / Sittard (GA);2007, 1 januari;5
2730;01122 Teelt van boomkwekerijgewassen;Geleen / Sittard (GA);2008, 1 januari;5
2731;01122 Teelt van boomkwekerijgewassen;Geleen / Sittard (GA);2009, 1 januari;5
2732;01122 Teelt van boomkwekerijgewassen;Heerlen (GA);2006, 1 januari;5
2733;01122 Teelt van boomkwekerijgewassen;Heerlen (GA);2007, 1 januari;5
2734;01122 Teelt van boomkwekerijgewassen;Heerlen (GA);2008, 1 januari;5
2735;01122 Teelt van boomkwekerijgewassen;Heerlen (GA);2009, 1 januari;5
2736;01122 Teelt van boomkwekerijgewassen;Maastricht (GA);2006, 1 januari;0
