ID;NGEKlassen;Bedrijfstypen;RegioS;Perioden;AantalBedrijven_1;OppervlakteCultuurgrond_2;EconomischeOmvangNGE_3
4684;20  tot   40 NGE;Alle bedrijfstypen;Flevoland (PV);2004;180;2972;5396
4685;20  tot   40 NGE;Alle bedrijfstypen;Flevoland (PV);2005;185;3118;5546
4686;20  tot   40 NGE;Alle bedrijfstypen;Flevoland (PV);2006;195;3289;5807
4687;20  tot   40 NGE;Alle bedrijfstypen;Flevoland (PV);2007;185;3048;5488
4688;20  tot   40 NGE;Alle bedrijfstypen;Flevoland (PV);2008;180;2970;5368
4689;20  tot   40 NGE;Alle bedrijfstypen;Flevoland (PV);2009;170;2886;4995
4690;20  tot   40 NGE;Alle bedrijfstypen;Gelderland (PV);2000;2615;27058;75864
4691;20  tot   40 NGE;Alle bedrijfstypen;Gelderland (PV);2001;2425;26630;70197
4692;20  tot   40 NGE;Alle bedrijfstypen;Gelderland (PV);2002;2295;26269;66373
4693;20  tot   40 NGE;Alle bedrijfstypen;Gelderland (PV);2003;2175;26653;62875
4694;20  tot   40 NGE;Alle bedrijfstypen;Gelderland (PV);2004;2035;24831;58936
4695;20  tot   40 NGE;Alle bedrijfstypen;Gelderland (PV);2005;2040;26095;59047
4696;20  tot   40 NGE;Alle bedrijfstypen;Gelderland (PV);2006;1995;27147;57275
4697;20  tot   40 NGE;Alle bedrijfstypen;Gelderland (PV);2007;1945;26218;56334
4698;20  tot   40 NGE;Alle bedrijfstypen;Gelderland (PV);2008;1815;24735;52468
4699;20  tot   40 NGE;Alle bedrijfstypen;Gelderland (PV);2009;1715;23078;49525
4700;20  tot   40 NGE;Alle bedrijfstypen;Utrecht (PV);2000;580;7288;16905
4701;20  tot   40 NGE;Alle bedrijfstypen;Utrecht (PV);2001;530;7020;15551
4702;20  tot   40 NGE;Alle bedrijfstypen;Utrecht (PV);2002;535;7108;15615
4703;20  tot   40 NGE;Alle bedrijfstypen;Utrecht (PV);2003;480;6866;13848
4704;20  tot   40 NGE;Alle bedrijfstypen;Utrecht (PV);2004;460;6587;13406
4705;20  tot   40 NGE;Alle bedrijfstypen;Utrecht (PV);2005;460;7084;13717
4706;20  tot   40 NGE;Alle bedrijfstypen;Utrecht (PV);2006;435;6735;12745
4707;20  tot   40 NGE;Alle bedrijfstypen;Utrecht (PV);2007;430;6577;12644
4708;20  tot   40 NGE;Alle bedrijfstypen;Utrecht (PV);2008;430;6471;12745
4709;20  tot   40 NGE;Alle bedrijfstypen;Utrecht (PV);2009;420;6526;12518
4710;20  tot   40 NGE;Alle bedrijfstypen;Noord-Holland (PV);2000;1075;13508;31254
4711;20  tot   40 NGE;Alle bedrijfstypen;Noord-Holland (PV);2001;1000;13177;28986
4712;20  tot   40 NGE;Alle bedrijfstypen;Noord-Holland (PV);2002;970;12764;28141
4713;20  tot   40 NGE;Alle bedrijfstypen;Noord-Holland (PV);2003;900;12721;26243
4714;20  tot   40 NGE;Alle bedrijfstypen;Noord-Holland (PV);2004;835;11979;24433
4715;20  tot   40 NGE;Alle bedrijfstypen;Noord-Holland (PV);2005;835;12695;24584
4716;20  tot   40 NGE;Alle bedrijfstypen;Noord-Holland (PV);2006;790;12678;23326
4717;20  tot   40 NGE;Alle bedrijfstypen;Noord-Holland (PV);2007;795;11943;23212
4718;20  tot   40 NGE;Alle bedrijfstypen;Noord-Holland (PV);2008;740;11209;21508
4719;20  tot   40 NGE;Alle bedrijfstypen;Noord-Holland (PV);2009;710;10865;20639
4720;20  tot   40 NGE;Alle bedrijfstypen;Zuid-Holland (PV);2000;1280;11061;37927
4721;20  tot   40 NGE;Alle bedrijfstypen;Zuid-Holland (PV);2001;1165;10944;34257
4722;20  tot   40 NGE;Alle bedrijfstypen;Zuid-Holland (PV);2002;1075;10761;32071
4723;20  tot   40 NGE;Alle bedrijfstypen;Zuid-Holland (PV);2003;1000;10914;29843
4724;20  tot   40 NGE;Alle bedrijfstypen;Zuid-Holland (PV);2004;1000;10906;29699
4725;20  tot   40 NGE;Alle bedrijfstypen;Zuid-Holland (PV);2005;1010;12218;30317
4726;20  tot   40 NGE;Alle bedrijfstypen;Zuid-Holland (PV);2006;955;11339;28687
4727;20  tot   40 NGE;Alle bedrijfstypen;Zuid-Holland (PV);2007;945;11658;28192
4728;20  tot   40 NGE;Alle bedrijfstypen;Zuid-Holland (PV);2008;950;11818;28170
4729;20  tot   40 NGE;Alle bedrijfstypen;Zuid-Holland (PV);2009;870;10486;25992
4730;20  tot   40 NGE;Alle bedrijfstypen;Zeeland (PV);2000;760;13007;22283
4731;20  tot   40 NGE;Alle bedrijfstypen;Zeeland (PV);2001;730;14168;21539
4732;20  tot   40 NGE;Alle bedrijfstypen;Zeeland (PV);2002;705;13763;20768
4733;20  tot   40 NGE;Alle bedrijfstypen;Zeeland (PV);2003;695;14023;20346
4734;20  tot   40 NGE;Alle bedrijfstypen;Zeeland (PV);2004;705;14228;20418
4735;20  tot   40 NGE;Alle bedrijfstypen;Zeeland (PV);2005;685;14519;19918
4736;20  tot   40 NGE;Alle bedrijfstypen;Zeeland (PV);2006;710;15341;20639
4737;20  tot   40 NGE;Alle bedrijfstypen;Zeeland (PV);2007;630;13400;18239
4738;20  tot   40 NGE;Alle bedrijfstypen;Zeeland (PV);2008;620;13405;18062
4739;20  tot   40 NGE;Alle bedrijfstypen;Zeeland (PV);2009;590;12829;17208
4740;20  tot   40 NGE;Alle bedrijfstypen;Noord-Brabant (PV);2000;2090;22665;60446
4741;20  tot   40 NGE;Alle bedrijfstypen;Noord-Brabant (PV);2001;1960;22893;56713
4742;20  tot   40 NGE;Alle bedrijfstypen;Noord-Brabant (PV);2002;1925;23324;56781
4743;20  tot   40 NGE;Alle bedrijfstypen;Noord-Brabant (PV);2003;1910;23707;55655
4744;20  tot   40 NGE;Alle bedrijfstypen;Noord-Brabant (PV);2004;1855;23187;53802
4745;20  tot   40 NGE;Alle bedrijfstypen;Noord-Brabant (PV);2005;1795;23852;52039
4746;20  tot   40 NGE;Alle bedrijfstypen;Noord-Brabant (PV);2006;1705;23939;49758
4747;20  tot   40 NGE;Alle bedrijfstypen;Noord-Brabant (PV);2007;1610;23301;46797
4748;20  tot   40 NGE;Alle bedrijfstypen;Noord-Brabant (PV);2008;1575;22395;45838
4749;20  tot   40 NGE;Alle bedrijfstypen;Noord-Brabant (PV);2009;1530;22326;44527
4750;20  tot   40 NGE;Alle bedrijfstypen;Limburg (PV);2000;1065;12946;30888
4751;20  tot   40 NGE;Alle bedrijfstypen;Limburg (PV);2001;975;12969;28482
4752;20  tot   40 NGE;Alle bedrijfstypen;Limburg (PV);2002;925;12356;26791
4753;20  tot   40 NGE;Alle bedrijfstypen;Limburg (PV);2003;890;12337;26043
4754;20  tot   40 NGE;Alle bedrijfstypen;Limburg (PV);2004;880;12276;25482
4755;20  tot   40 NGE;Alle bedrijfstypen;Limburg (PV);2005;820;12499;23872
4756;20  tot   40 NGE;Alle bedrijfstypen;Limburg (PV);2006;780;11978;22529
4757;20  tot   40 NGE;Alle bedrijfstypen;Limburg (PV);2007;765;11870;22315
4758;20  tot   40 NGE;Alle bedrijfstypen;Limburg (PV);2008;735;11260;21312
4759;20  tot   40 NGE;Alle bedrijfstypen;Limburg (PV);2009;725;11380;20958
4760;20  tot   40 NGE;Akkerbouwbedrijven;Nederland;2000;2125;45507;61625
4761;20  tot   40 NGE;Akkerbouwbedrijven;Nederland;2001;2100;49559;61159
4762;20  tot   40 NGE;Akkerbouwbedrijven;Nederland;2002;2080;48666;60688
4763;20  tot   40 NGE;Akkerbouwbedrijven;Nederland;2003;2055;50810;60028
4764;20  tot   40 NGE;Akkerbouwbedrijven;Nederland;2004;2055;50328;59321
4765;20  tot   40 NGE;Akkerbouwbedrijven;Nederland;2005;2050;53428;59747
4766;20  tot   40 NGE;Akkerbouwbedrijven;Nederland;2006;2070;53937;60038
4767;20  tot   40 NGE;Akkerbouwbedrijven;Nederland;2007;1930;50601;55854
4768;20  tot   40 NGE;Akkerbouwbedrijven;Nederland;2008;1860;49190;53579
4769;20  tot   40 NGE;Akkerbouwbedrijven;Nederland;2009;1810;47949;52014
4770;20  tot   40 NGE;Akkerbouwbedrijven;Noord-Nederland (LD);2000;545;13298;16136
4771;20  tot   40 NGE;Akkerbouwbedrijven;Noord-Nederland (LD);2001;555;14935;16521
4772;20  tot   40 NGE;Akkerbouwbedrijven;Noord-Nederland (LD);2002;515;13690;15221
4773;20  tot   40 NGE;Akkerbouwbedrijven;Noord-Nederland (LD);2003;485;13581;14493
4774;20  tot   40 NGE;Akkerbouwbedrijven;Noord-Nederland (LD);2004;475;13044;13868
4775;20  tot   40 NGE;Akkerbouwbedrijven;Noord-Nederland (LD);2005;490;14043;14444
4776;20  tot   40 NGE;Akkerbouwbedrijven;Noord-Nederland (LD);2006;500;14311;14715
4777;20  tot   40 NGE;Akkerbouwbedrijven;Noord-Nederland (LD);2007;450;13084;13104
4778;20  tot   40 NGE;Akkerbouwbedrijven;Noord-Nederland (LD);2008;420;12395;12263
4779;20  tot   40 NGE;Akkerbouwbedrijven;Noord-Nederland (LD);2009;420;12442;12337
4780;20  tot   40 NGE;Akkerbouwbedrijven;Oost-Nederland (LD);2000;265;5835;7722
4781;20  tot   40 NGE;Akkerbouwbedrijven;Oost-Nederland (LD);2001;285;6587;8363
4782;20  tot   40 NGE;Akkerbouwbedrijven;Oost-Nederland (LD);2002;275;6358;8049
4783;20  tot   40 NGE;Akkerbouwbedrijven;Oost-Nederland (LD);2003;305;7176;8811
4784;20  tot   40 NGE;Akkerbouwbedrijven;Oost-Nederland (LD);2004;295;6923;8618
4785;20  tot   40 NGE;Akkerbouwbedrijven;Oost-Nederland (LD);2005;290;7152;8535
4786;20  tot   40 NGE;Akkerbouwbedrijven;Oost-Nederland (LD);2006;310;7686;9087
4787;20  tot   40 NGE;Akkerbouwbedrijven;Oost-Nederland (LD);2007;280;6814;8146
4788;20  tot   40 NGE;Akkerbouwbedrijven;Oost-Nederland (LD);2008;285;7173;8284
4789;20  tot   40 NGE;Akkerbouwbedrijven;Oost-Nederland (LD);2009;275;6788;7836
4790;20  tot   40 NGE;Akkerbouwbedrijven;West-Nederland (LD);2000;770;15212;22634
4791;20  tot   40 NGE;Akkerbouwbedrijven;West-Nederland (LD);2001;750;16782;21996
4792;20  tot   40 NGE;Akkerbouwbedrijven;West-Nederland (LD);2002;725;16054;21313
4793;20  tot   40 NGE;Akkerbouwbedrijven;West-Nederland (LD);2003;730;17491;21316
4794;20  tot   40 NGE;Akkerbouwbedrijven;West-Nederland (LD);2004;720;17196;20843
4795;20  tot   40 NGE;Akkerbouwbedrijven;West-Nederland (LD);2005;725;18337;21204
4796;20  tot   40 NGE;Akkerbouwbedrijven;West-Nederland (LD);2006;740;18734;21469
4797;20  tot   40 NGE;Akkerbouwbedrijven;West-Nederland (LD);2007;685;17237;19924
4798;20  tot   40 NGE;Akkerbouwbedrijven;West-Nederland (LD);2008;675;17034;19514
4799;20  tot   40 NGE;Akkerbouwbedrijven;West-Nederland (LD);2009;615;15516;17640
4800;20  tot   40 NGE;Akkerbouwbedrijven;Zuid-Nederland (LD);2000;545;11162;15133
4801;20  tot   40 NGE;Akkerbouwbedrijven;Zuid-Nederland (LD);2001;510;11255;14280
4802;20  tot   40 NGE;Akkerbouwbedrijven;Zuid-Nederland (LD);2002;560;12564;16106
4803;20  tot   40 NGE;Akkerbouwbedrijven;Zuid-Nederland (LD);2003;535;12563;15409
4804;20  tot   40 NGE;Akkerbouwbedrijven;Zuid-Nederland (LD);2004;565;13163;15993
4805;20  tot   40 NGE;Akkerbouwbedrijven;Zuid-Nederland (LD);2005;545;13896;15564
4806;20  tot   40 NGE;Akkerbouwbedrijven;Zuid-Nederland (LD);2006;525;13207;14766
4807;20  tot   40 NGE;Akkerbouwbedrijven;Zuid-Nederland (LD);2007;515;13467;14680
4808;20  tot   40 NGE;Akkerbouwbedrijven;Zuid-Nederland (LD);2008;480;12587;13518
4809;20  tot   40 NGE;Akkerbouwbedrijven;Zuid-Nederland (LD);2009;505;13204;14200
4810;20  tot   40 NGE;Akkerbouwbedrijven;Groningen (PV);2000;240;6233;7233
4811;20  tot   40 NGE;Akkerbouwbedrijven;Groningen (PV);2001;260;7393;7769
4812;20  tot   40 NGE;Akkerbouwbedrijven;Groningen (PV);2002;245;7026;7366
4813;20  tot   40 NGE;Akkerbouwbedrijven;Groningen (PV);2003;235;7170;7194
4814;20  tot   40 NGE;Akkerbouwbedrijven;Groningen (PV);2004;230;6735;6802
4815;20  tot   40 NGE;Akkerbouwbedrijven;Groningen (PV);2005;240;7283;7173
4816;20  tot   40 NGE;Akkerbouwbedrijven;Groningen (PV);2006;225;6725;6686
4817;20  tot   40 NGE;Akkerbouwbedrijven;Groningen (PV);2007;220;6596;6326
4818;20  tot   40 NGE;Akkerbouwbedrijven;Groningen (PV);2008;220;6824;6527
4819;20  tot   40 NGE;Akkerbouwbedrijven;Groningen (PV);2009;205;6518;6222
4820;20  tot   40 NGE;Akkerbouwbedrijven;Friesland (PV);2000;55;1158;1693
4821;20  tot   40 NGE;Akkerbouwbedrijven;Friesland (PV);2001;65;1463;1939
4822;20  tot   40 NGE;Akkerbouwbedrijven;Friesland (PV);2002;70;1441;2047
4823;20  tot   40 NGE;Akkerbouwbedrijven;Friesland (PV);2003;60;1485;1875
4824;20  tot   40 NGE;Akkerbouwbedrijven;Friesland (PV);2004;60;1459;1735
4825;20  tot   40 NGE;Akkerbouwbedrijven;Friesland (PV);2005;55;1469;1641
4826;20  tot   40 NGE;Akkerbouwbedrijven;Friesland (PV);2006;65;1672;1917
4827;20  tot   40 NGE;Akkerbouwbedrijven;Friesland (PV);2007;55;1424;1595
4828;20  tot   40 NGE;Akkerbouwbedrijven;Friesland (PV);2008;50;1273;1372
4829;20  tot   40 NGE;Akkerbouwbedrijven;Friesland (PV);2009;55;1534;1621
4830;20  tot   40 NGE;Akkerbouwbedrijven;Drenthe (PV);2000;250;5906;7210
4831;20  tot   40 NGE;Akkerbouwbedrijven;Drenthe (PV);2001;235;6079;6812
4832;20  tot   40 NGE;Akkerbouwbedrijven;Drenthe (PV);2002;200;5223;5808
4833;20  tot   40 NGE;Akkerbouwbedrijven;Drenthe (PV);2003;190;4926;5423
4834;20  tot   40 NGE;Akkerbouwbedrijven;Drenthe (PV);2004;185;4850;5331
4835;20  tot   40 NGE;Akkerbouwbedrijven;Drenthe (PV);2005;190;5291;5630
4836;20  tot   40 NGE;Akkerbouwbedrijven;Drenthe (PV);2006;210;5914;6112
4837;20  tot   40 NGE;Akkerbouwbedrijven;Drenthe (PV);2007;175;5064;5182
4838;20  tot   40 NGE;Akkerbouwbedrijven;Drenthe (PV);2008;150;4298;4364
4839;20  tot   40 NGE;Akkerbouwbedrijven;Drenthe (PV);2009;155;4390;4493
4840;20  tot   40 NGE;Akkerbouwbedrijven;Overijssel (PV);2000;70;1662;1927
4841;20  tot   40 NGE;Akkerbouwbedrijven;Overijssel (PV);2001;60;1575;1743
4842;20  tot   40 NGE;Akkerbouwbedrijven;Overijssel (PV);2002;60;1570;1681
4843;20  tot   40 NGE;Akkerbouwbedrijven;Overijssel (PV);2003;65;1853;1914
4844;20  tot   40 NGE;Akkerbouwbedrijven;Overijssel (PV);2004;70;1959;2047
4845;20  tot   40 NGE;Akkerbouwbedrijven;Overijssel (PV);2005;55;1689;1674
4846;20  tot   40 NGE;Akkerbouwbedrijven;Overijssel (PV);2006;55;1730;1689
4847;20  tot   40 NGE;Akkerbouwbedrijven;Overijssel (PV);2007;60;1733;1673
4848;20  tot   40 NGE;Akkerbouwbedrijven;Overijssel (PV);2008;60;1950;1765
4849;20  tot   40 NGE;Akkerbouwbedrijven;Overijssel (PV);2009;55;1712;1543
4850;20  tot   40 NGE;Akkerbouwbedrijven;Flevoland (PV);2000;80;1460;2528
4851;20  tot   40 NGE;Akkerbouwbedrijven;Flevoland (PV);2001;115;2171;3539
4852;20  tot   40 NGE;Akkerbouwbedrijven;Flevoland (PV);2002;115;2193;3469
4853;20  tot   40 NGE;Akkerbouwbedrijven;Flevoland (PV);2003;120;2369;3677
4854;20  tot   40 NGE;Akkerbouwbedrijven;Flevoland (PV);2004;125;2420;3804
4855;20  tot   40 NGE;Akkerbouwbedrijven;Flevoland (PV);2005;130;2535;3858
4856;20  tot   40 NGE;Akkerbouwbedrijven;Flevoland (PV);2006;135;2634;4122
4857;20  tot   40 NGE;Akkerbouwbedrijven;Flevoland (PV);2007;130;2470;3938
4858;20  tot   40 NGE;Akkerbouwbedrijven;Flevoland (PV);2008;125;2357;3736
4859;20  tot   40 NGE;Akkerbouwbedrijven;Flevoland (PV);2009;125;2452;3768
4860;20  tot   40 NGE;Akkerbouwbedrijven;Gelderland (PV);2000;115;2714;3267
4861;20  tot   40 NGE;Akkerbouwbedrijven;Gelderland (PV);2001;110;2841;3081
4862;20  tot   40 NGE;Akkerbouwbedrijven;Gelderland (PV);2002;105;2595;2898
4863;20  tot   40 NGE;Akkerbouwbedrijven;Gelderland (PV);2003;115;2954;3221
4864;20  tot   40 NGE;Akkerbouwbedrijven;Gelderland (PV);2004;100;2544;2767
4865;20  tot   40 NGE;Akkerbouwbedrijven;Gelderland (PV);2005;105;2928;3004
4866;20  tot   40 NGE;Akkerbouwbedrijven;Gelderland (PV);2006;115;3322;3276
4867;20  tot   40 NGE;Akkerbouwbedrijven;Gelderland (PV);2007;90;2611;2535
4868;20  tot   40 NGE;Akkerbouwbedrijven;Gelderland (PV);2008;100;2866;2783
4869;20  tot   40 NGE;Akkerbouwbedrijven;Gelderland (PV);2009;95;2624;2525
4870;20  tot   40 NGE;Akkerbouwbedrijven;Utrecht (PV);2000;10;260;258
4871;20  tot   40 NGE;Akkerbouwbedrijven;Utrecht (PV);2001;15;319;342
4872;20  tot   40 NGE;Akkerbouwbedrijven;Utrecht (PV);2002;10;324;299
4873;20  tot   40 NGE;Akkerbouwbedrijven;Utrecht (PV);2003;10;257;270
4874;20  tot   40 NGE;Akkerbouwbedrijven;Utrecht (PV);2004;10;336;298
4875;20  tot   40 NGE;Akkerbouwbedrijven;Utrecht (PV);2005;10;282;283
4876;20  tot   40 NGE;Akkerbouwbedrijven;Utrecht (PV);2006;10;285;269
4877;20  tot   40 NGE;Akkerbouwbedrijven;Utrecht (PV);2007;10;286;245
4878;20  tot   40 NGE;Akkerbouwbedrijven;Utrecht (PV);2008;10;350;310
4879;20  tot   40 NGE;Akkerbouwbedrijven;Utrecht (PV);2009;10;263;246
4880;20  tot   40 NGE;Akkerbouwbedrijven;Noord-Holland (PV);2000;140;2639;4156
4881;20  tot   40 NGE;Akkerbouwbedrijven;Noord-Holland (PV);2001;135;2918;4047
4882;20  tot   40 NGE;Akkerbouwbedrijven;Noord-Holland (PV);2002;130;2670;3848
4883;20  tot   40 NGE;Akkerbouwbedrijven;Noord-Holland (PV);2003;140;3292;4093
4884;20  tot   40 NGE;Akkerbouwbedrijven;Noord-Holland (PV);2004;140;3084;3965
4885;20  tot   40 NGE;Akkerbouwbedrijven;Noord-Holland (PV);2005;135;3258;3940
4886;20  tot   40 NGE;Akkerbouwbedrijven;Noord-Holland (PV);2006;140;3445;4104
4887;20  tot   40 NGE;Akkerbouwbedrijven;Noord-Holland (PV);2007;140;3305;3983
4888;20  tot   40 NGE;Akkerbouwbedrijven;Noord-Holland (PV);2008;125;2869;3448
4889;20  tot   40 NGE;Akkerbouwbedrijven;Noord-Holland (PV);2009;110;2839;3170
4890;20  tot   40 NGE;Akkerbouwbedrijven;Zuid-Holland (PV);2000;130;2446;3862
4891;20  tot   40 NGE;Akkerbouwbedrijven;Zuid-Holland (PV);2001;125;2658;3576
4892;20  tot   40 NGE;Akkerbouwbedrijven;Zuid-Holland (PV);2002;120;2591;3598
4893;20  tot   40 NGE;Akkerbouwbedrijven;Zuid-Holland (PV);2003;130;3100;3843
4894;20  tot   40 NGE;Akkerbouwbedrijven;Zuid-Holland (PV);2004;115;2767;3391
4895;20  tot   40 NGE;Akkerbouwbedrijven;Zuid-Holland (PV);2005;135;3406;4019
4896;20  tot   40 NGE;Akkerbouwbedrijven;Zuid-Holland (PV);2006;125;3232;3728
4897;20  tot   40 NGE;Akkerbouwbedrijven;Zuid-Holland (PV);2007;125;3147;3697
4898;20  tot   40 NGE;Akkerbouwbedrijven;Zuid-Holland (PV);2008;130;3197;3801
4899;20  tot   40 NGE;Akkerbouwbedrijven;Zuid-Holland (PV);2009;100;2453;2916
4900;20  tot   40 NGE;Akkerbouwbedrijven;Zeeland (PV);2000;490;9867;14358
4901;20  tot   40 NGE;Akkerbouwbedrijven;Zeeland (PV);2001;475;10888;14031
4902;20  tot   40 NGE;Akkerbouwbedrijven;Zeeland (PV);2002;460;10469;13567
4903;20  tot   40 NGE;Akkerbouwbedrijven;Zeeland (PV);2003;450;10842;13109
4904;20  tot   40 NGE;Akkerbouwbedrijven;Zeeland (PV);2004;455;11009;13189
4905;20  tot   40 NGE;Akkerbouwbedrijven;Zeeland (PV);2005;445;11390;12962
4906;20  tot   40 NGE;Akkerbouwbedrijven;Zeeland (PV);2006;465;11771;13367
4907;20  tot   40 NGE;Akkerbouwbedrijven;Zeeland (PV);2007;415;10499;11999
4908;20  tot   40 NGE;Akkerbouwbedrijven;Zeeland (PV);2008;410;10618;11955
4909;20  tot   40 NGE;Akkerbouwbedrijven;Zeeland (PV);2009;390;9961;11308
4910;20  tot   40 NGE;Akkerbouwbedrijven;Noord-Brabant (PV);2000;305;6156;8371
4911;20  tot   40 NGE;Akkerbouwbedrijven;Noord-Brabant (PV);2001;300;6580;8429
4912;20  tot   40 NGE;Akkerbouwbedrijven;Noord-Brabant (PV);2002;340;7632;9830
4913;20  tot   40 NGE;Akkerbouwbedrijven;Noord-Brabant (PV);2003;325;7486;9237
4914;20  tot   40 NGE;Akkerbouwbedrijven;Noord-Brabant (PV);2004;345;8072;9807
4915;20  tot   40 NGE;Akkerbouwbedrijven;Noord-Brabant (PV);2005;325;8250;9258
4916;20  tot   40 NGE;Akkerbouwbedrijven;Noord-Brabant (PV);2006;330;8293;9373
4917;20  tot   40 NGE;Akkerbouwbedrijven;Noord-Brabant (PV);2007;310;8208;8893
4918;20  tot   40 NGE;Akkerbouwbedrijven;Noord-Brabant (PV);2008;305;8026;8708
4919;20  tot   40 NGE;Akkerbouwbedrijven;Noord-Brabant (PV);2009;310;8055;8765
4920;20  tot   40 NGE;Akkerbouwbedrijven;Limburg (PV);2000;240;5006;6762
4921;20  tot   40 NGE;Akkerbouwbedrijven;Limburg (PV);2001;210;4675;5851
4922;20  tot   40 NGE;Akkerbouwbedrijven;Limburg (PV);2002;225;4932;6276
4923;20  tot   40 NGE;Akkerbouwbedrijven;Limburg (PV);2003;215;5078;6172
4924;20  tot   40 NGE;Akkerbouwbedrijven;Limburg (PV);2004;220;5092;6186
4925;20  tot   40 NGE;Akkerbouwbedrijven;Limburg (PV);2005;220;5646;6306
4926;20  tot   40 NGE;Akkerbouwbedrijven;Limburg (PV);2006;195;4914;5393
4927;20  tot   40 NGE;Akkerbouwbedrijven;Limburg (PV);2007;205;5259;5787
4928;20  tot   40 NGE;Akkerbouwbedrijven;Limburg (PV);2008;170;4561;4810
4929;20  tot   40 NGE;Akkerbouwbedrijven;Limburg (PV);2009;190;5148;5436
4930;20  tot   40 NGE;Tuinbouwbedrijven;Nederland;2000;1455;3700;43256
4931;20  tot   40 NGE;Tuinbouwbedrijven;Nederland;2001;1290;3388;38322
4932;20  tot   40 NGE;Tuinbouwbedrijven;Nederland;2002;1195;2941;35540
4933;20  tot   40 NGE;Tuinbouwbedrijven;Nederland;2003;1125;3004;33282
4934;20  tot   40 NGE;Tuinbouwbedrijven;Nederland;2004;1055;2712;31292
4935;20  tot   40 NGE;Tuinbouwbedrijven;Nederland;2005;1010;2545;30077
4936;20  tot   40 NGE;Tuinbouwbedrijven;Nederland;2006;925;2248;27674
4937;20  tot   40 NGE;Tuinbouwbedrijven;Nederland;2007;885;2317;26417
4938;20  tot   40 NGE;Tuinbouwbedrijven;Nederland;2008;815;2248;24236
4939;20  tot   40 NGE;Tuinbouwbedrijven;Nederland;2009;775;2145;23322
4940;20  tot   40 NGE;Tuinbouwbedrijven;Noord-Nederland (LD);2000;55;119;1632
4941;20  tot   40 NGE;Tuinbouwbedrijven;Noord-Nederland (LD);2001;45;108;1243
4942;20  tot   40 NGE;Tuinbouwbedrijven;Noord-Nederland (LD);2002;45;131;1326
4943;20  tot   40 NGE;Tuinbouwbedrijven;Noord-Nederland (LD);2003;35;77;1115
4944;20  tot   40 NGE;Tuinbouwbedrijven;Noord-Nederland (LD);2004;40;93;1147
4945;20  tot   40 NGE;Tuinbouwbedrijven;Noord-Nederland (LD);2005;35;65;1008
4946;20  tot   40 NGE;Tuinbouwbedrijven;Noord-Nederland (LD);2006;35;87;1076
4947;20  tot   40 NGE;Tuinbouwbedrijven;Noord-Nederland (LD);2007;45;140;1414
4948;20  tot   40 NGE;Tuinbouwbedrijven;Noord-Nederland (LD);2008;30;44;950
4949;20  tot   40 NGE;Tuinbouwbedrijven;Noord-Nederland (LD);2009;30;75;929
4950;20  tot   40 NGE;Tuinbouwbedrijven;Oost-Nederland (LD);2000;200;403;5956
4951;20  tot   40 NGE;Tuinbouwbedrijven;Oost-Nederland (LD);2001;180;359;5209
4952;20  tot   40 NGE;Tuinbouwbedrijven;Oost-Nederland (LD);2002;165;270;4885
4953;20  tot   40 NGE;Tuinbouwbedrijven;Oost-Nederland (LD);2003;155;297;4591
4954;20  tot   40 NGE;Tuinbouwbedrijven;Oost-Nederland (LD);2004;150;310;4482
4955;20  tot   40 NGE;Tuinbouwbedrijven;Oost-Nederland (LD);2005;145;260;4169
4956;20  tot   40 NGE;Tuinbouwbedrijven;Oost-Nederland (LD);2006;140;284;4112
4957;20  tot   40 NGE;Tuinbouwbedrijven;Oost-Nederland (LD);2007;135;262;4021
4958;20  tot   40 NGE;Tuinbouwbedrijven;Oost-Nederland (LD);2008;125;248;3631
4959;20  tot   40 NGE;Tuinbouwbedrijven;Oost-Nederland (LD);2009;115;264;3456
4960;20  tot   40 NGE;Tuinbouwbedrijven;West-Nederland (LD);2000;810;1775;24271
4961;20  tot   40 NGE;Tuinbouwbedrijven;West-Nederland (LD);2001;720;1541;21379
4962;20  tot   40 NGE;Tuinbouwbedrijven;West-Nederland (LD);2002;665;1344;19759
4963;20  tot   40 NGE;Tuinbouwbedrijven;West-Nederland (LD);2003;615;1360;18334
4964;20  tot   40 NGE;Tuinbouwbedrijven;West-Nederland (LD);2004;570;1147;17173
4965;20  tot   40 NGE;Tuinbouwbedrijven;West-Nederland (LD);2005;575;1173;17225
4966;20  tot   40 NGE;Tuinbouwbedrijven;West-Nederland (LD);2006;510;939;15413
