ID;Bedrijfsgroep;Positie;Geslacht;Nationaliteit;Personen_1
8682;899;Positie C;Totaal mannen en vrouwen;Polen;0
8683;899;Positie C;Totaal mannen en vrouwen;Tsjechoslowakije;0
8684;899;Positie C;Totaal mannen en vrouwen;Andere nationaliteit;0
8685;899;Positie C;Totaal mannen en vrouwen;Geen nationaliteit;0
8686;899;Positie C;Totaal mannen en vrouwen;Onbekende nationaliteit;0
8687;899;Positie C;Mannen;Totaal van alle nationaliteiten;6
8688;899;Positie C;Mannen;Nederland;5
8689;899;Positie C;Mannen;Totaal van alle vreemde nationaliteiten;1
8690;899;Positie C;Mannen;Duitschland;1
8691;899;Positie C;Mannen;België;0
8692;899;Positie C;Mannen;Groot Britannië en Noord Ierland;0
8693;899;Positie C;Mannen;Frankrijk;0
8694;899;Positie C;Mannen;Italië;0
8695;899;Positie C;Mannen;Zwitserland;0
8696;899;Positie C;Mannen;Oostenrijk;0
8697;899;Positie C;Mannen;Hongarije;0
8698;899;Positie C;Mannen;Rusland;0
8699;899;Positie C;Mannen;Polen;0
8700;899;Positie C;Mannen;Tsjechoslowakije;0
8701;899;Positie C;Mannen;Andere nationaliteit;0
8702;899;Positie C;Mannen;Geen nationaliteit;0
8703;899;Positie C;Mannen;Onbekende nationaliteit;0
8704;899;Positie C;Vrouwen;Totaal van alle nationaliteiten;2
8705;899;Positie C;Vrouwen;Nederland;2
8706;899;Positie C;Vrouwen;Totaal van alle vreemde nationaliteiten;0
8707;899;Positie C;Vrouwen;Duitschland;0
8708;899;Positie C;Vrouwen;België;0
8709;899;Positie C;Vrouwen;Groot Britannië en Noord Ierland;0
8710;899;Positie C;Vrouwen;Frankrijk;0
8711;899;Positie C;Vrouwen;Italië;0
8712;899;Positie C;Vrouwen;Zwitserland;0
8713;899;Positie C;Vrouwen;Oostenrijk;0
8714;899;Positie C;Vrouwen;Hongarije;0
8715;899;Positie C;Vrouwen;Rusland;0
8716;899;Positie C;Vrouwen;Polen;0
8717;899;Positie C;Vrouwen;Tsjechoslowakije;0
8718;899;Positie C;Vrouwen;Andere nationaliteit;0
8719;899;Positie C;Vrouwen;Geen nationaliteit;0
8720;899;Positie C;Vrouwen;Onbekende nationaliteit;0
8721;900;Positie A;Totaal mannen en vrouwen;Totaal van alle nationaliteiten;14976
8722;900;Positie A;Totaal mannen en vrouwen;Nederland;14660
8723;900;Positie A;Totaal mannen en vrouwen;Totaal van alle vreemde nationaliteiten;316
8724;900;Positie A;Totaal mannen en vrouwen;Duitschland;165
8725;900;Positie A;Totaal mannen en vrouwen;België;48
8726;900;Positie A;Totaal mannen en vrouwen;Groot Britannië en Noord Ierland;3
8727;900;Positie A;Totaal mannen en vrouwen;Frankrijk;5
8728;900;Positie A;Totaal mannen en vrouwen;Italië;2
8729;900;Positie A;Totaal mannen en vrouwen;Zwitserland;2
8730;900;Positie A;Totaal mannen en vrouwen;Oostenrijk;8
8731;900;Positie A;Totaal mannen en vrouwen;Hongarije;1
8732;900;Positie A;Totaal mannen en vrouwen;Rusland;13
8733;900;Positie A;Totaal mannen en vrouwen;Polen;18
8734;900;Positie A;Totaal mannen en vrouwen;Tsjechoslowakije;2
8735;900;Positie A;Totaal mannen en vrouwen;Andere nationaliteit;6
8736;900;Positie A;Totaal mannen en vrouwen;Geen nationaliteit;39
8737;900;Positie A;Totaal mannen en vrouwen;Onbekende nationaliteit;4
8738;900;Positie A;Mannen;Totaal van alle nationaliteiten;14871
8739;900;Positie A;Mannen;Nederland;14558
8740;900;Positie A;Mannen;Totaal van alle vreemde nationaliteiten;313
8741;900;Positie A;Mannen;Duitschland;162
8742;900;Positie A;Mannen;België;48
8743;900;Positie A;Mannen;Groot Britannië en Noord Ierland;3
8744;900;Positie A;Mannen;Frankrijk;5
8745;900;Positie A;Mannen;Italië;2
8746;900;Positie A;Mannen;Zwitserland;2
8747;900;Positie A;Mannen;Oostenrijk;8
8748;900;Positie A;Mannen;Hongarije;1
8749;900;Positie A;Mannen;Rusland;13
8750;900;Positie A;Mannen;Polen;18
8751;900;Positie A;Mannen;Tsjechoslowakije;2
8752;900;Positie A;Mannen;Andere nationaliteit;6
8753;900;Positie A;Mannen;Geen nationaliteit;39
8754;900;Positie A;Mannen;Onbekende nationaliteit;4
8755;900;Positie A;Vrouwen;Totaal van alle nationaliteiten;105
8756;900;Positie A;Vrouwen;Nederland;102
8757;900;Positie A;Vrouwen;Totaal van alle vreemde nationaliteiten;3
8758;900;Positie A;Vrouwen;Duitschland;3
8759;900;Positie A;Vrouwen;België;0
8760;900;Positie A;Vrouwen;Groot Britannië en Noord Ierland;0
8761;900;Positie A;Vrouwen;Frankrijk;0
8762;900;Positie A;Vrouwen;Italië;0
8763;900;Positie A;Vrouwen;Zwitserland;0
8764;900;Positie A;Vrouwen;Oostenrijk;0
8765;900;Positie A;Vrouwen;Hongarije;0
8766;900;Positie A;Vrouwen;Rusland;0
8767;900;Positie A;Vrouwen;Polen;0
8768;900;Positie A;Vrouwen;Tsjechoslowakije;0
8769;900;Positie A;Vrouwen;Andere nationaliteit;0
8770;900;Positie A;Vrouwen;Geen nationaliteit;0
8771;900;Positie A;Vrouwen;Onbekende nationaliteit;0
8772;900;Positie B;Totaal mannen en vrouwen;Totaal van alle nationaliteiten;241
8773;900;Positie B;Totaal mannen en vrouwen;Nederland;235
8774;900;Positie B;Totaal mannen en vrouwen;Totaal van alle vreemde nationaliteiten;6
8775;900;Positie B;Totaal mannen en vrouwen;Duitschland;3
8776;900;Positie B;Totaal mannen en vrouwen;België;1
8777;900;Positie B;Totaal mannen en vrouwen;Groot Britannië en Noord Ierland;1
8778;900;Positie B;Totaal mannen en vrouwen;Frankrijk;0
8779;900;Positie B;Totaal mannen en vrouwen;Italië;0
8780;900;Positie B;Totaal mannen en vrouwen;Zwitserland;0
8781;900;Positie B;Totaal mannen en vrouwen;Oostenrijk;1
8782;900;Positie B;Totaal mannen en vrouwen;Hongarije;0
8783;900;Positie B;Totaal mannen en vrouwen;Rusland;0
8784;900;Positie B;Totaal mannen en vrouwen;Polen;0
8785;900;Positie B;Totaal mannen en vrouwen;Tsjechoslowakije;0
8786;900;Positie B;Totaal mannen en vrouwen;Andere nationaliteit;0
8787;900;Positie B;Totaal mannen en vrouwen;Geen nationaliteit;0
8788;900;Positie B;Totaal mannen en vrouwen;Onbekende nationaliteit;0
8789;900;Positie B;Mannen;Totaal van alle nationaliteiten;241
8790;900;Positie B;Mannen;Nederland;235
8791;900;Positie B;Mannen;Totaal van alle vreemde nationaliteiten;6
8792;900;Positie B;Mannen;Duitschland;3
8793;900;Positie B;Mannen;België;1
8794;900;Positie B;Mannen;Groot Britannië en Noord Ierland;1
8795;900;Positie B;Mannen;Frankrijk;0
8796;900;Positie B;Mannen;Italië;0
8797;900;Positie B;Mannen;Zwitserland;0
8798;900;Positie B;Mannen;Oostenrijk;1
8799;900;Positie B;Mannen;Hongarije;0
8800;900;Positie B;Mannen;Rusland;0
8801;900;Positie B;Mannen;Polen;0
8802;900;Positie B;Mannen;Tsjechoslowakije;0
8803;900;Positie B;Mannen;Andere nationaliteit;0
8804;900;Positie B;Mannen;Geen nationaliteit;0
8805;900;Positie B;Mannen;Onbekende nationaliteit;0
8806;900;Positie B;Vrouwen;Totaal van alle nationaliteiten;0
8807;900;Positie B;Vrouwen;Nederland;0
8808;900;Positie B;Vrouwen;Totaal van alle vreemde nationaliteiten;0
8809;900;Positie B;Vrouwen;Duitschland;0
8810;900;Positie B;Vrouwen;België;0
8811;900;Positie B;Vrouwen;Groot Britannië en Noord Ierland;0
8812;900;Positie B;Vrouwen;Frankrijk;0
8813;900;Positie B;Vrouwen;Italië;0
8814;900;Positie B;Vrouwen;Zwitserland;0
8815;900;Positie B;Vrouwen;Oostenrijk;0
8816;900;Positie B;Vrouwen;Hongarije;0
8817;900;Positie B;Vrouwen;Rusland;0
8818;900;Positie B;Vrouwen;Polen;0
8819;900;Positie B;Vrouwen;Tsjechoslowakije;0
8820;900;Positie B;Vrouwen;Andere nationaliteit;0
8821;900;Positie B;Vrouwen;Geen nationaliteit;0
8822;900;Positie B;Vrouwen;Onbekende nationaliteit;0
8823;900;Positie C;Totaal mannen en vrouwen;Totaal van alle nationaliteiten;951
8824;900;Positie C;Totaal mannen en vrouwen;Nederland;877
8825;900;Positie C;Totaal mannen en vrouwen;Totaal van alle vreemde nationaliteiten;74
8826;900;Positie C;Totaal mannen en vrouwen;Duitschland;56
8827;900;Positie C;Totaal mannen en vrouwen;België;7
8828;900;Positie C;Totaal mannen en vrouwen;Groot Britannië en Noord Ierland;1
8829;900;Positie C;Totaal mannen en vrouwen;Frankrijk;2
8830;900;Positie C;Totaal mannen en vrouwen;Italië;0
8831;900;Positie C;Totaal mannen en vrouwen;Zwitserland;2
8832;900;Positie C;Totaal mannen en vrouwen;Oostenrijk;0
8833;900;Positie C;Totaal mannen en vrouwen;Hongarije;0
8834;900;Positie C;Totaal mannen en vrouwen;Rusland;0
8835;900;Positie C;Totaal mannen en vrouwen;Polen;0
8836;900;Positie C;Totaal mannen en vrouwen;Tsjechoslowakije;2
8837;900;Positie C;Totaal mannen en vrouwen;Andere nationaliteit;1
8838;900;Positie C;Totaal mannen en vrouwen;Geen nationaliteit;3
8839;900;Positie C;Totaal mannen en vrouwen;Onbekende nationaliteit;0
8840;900;Positie C;Mannen;Totaal van alle nationaliteiten;920
8841;900;Positie C;Mannen;Nederland;850
8842;900;Positie C;Mannen;Totaal van alle vreemde nationaliteiten;70
8843;900;Positie C;Mannen;Duitschland;54
8844;900;Positie C;Mannen;België;6
8845;900;Positie C;Mannen;Groot Britannië en Noord Ierland;1
8846;900;Positie C;Mannen;Frankrijk;2
8847;900;Positie C;Mannen;Italië;0
8848;900;Positie C;Mannen;Zwitserland;2
8849;900;Positie C;Mannen;Oostenrijk;0
8850;900;Positie C;Mannen;Hongarije;0
8851;900;Positie C;Mannen;Rusland;0
8852;900;Positie C;Mannen;Polen;0
8853;900;Positie C;Mannen;Tsjechoslowakije;1
8854;900;Positie C;Mannen;Andere nationaliteit;1
8855;900;Positie C;Mannen;Geen nationaliteit;3
8856;900;Positie C;Mannen;Onbekende nationaliteit;0
8857;900;Positie C;Vrouwen;Totaal van alle nationaliteiten;31
8858;900;Positie C;Vrouwen;Nederland;27
8859;900;Positie C;Vrouwen;Totaal van alle vreemde nationaliteiten;4
8860;900;Positie C;Vrouwen;Duitschland;2
8861;900;Positie C;Vrouwen;België;1
8862;900;Positie C;Vrouwen;Groot Britannië en Noord Ierland;0
8863;900;Positie C;Vrouwen;Frankrijk;0
8864;900;Positie C;Vrouwen;Italië;0
8865;900;Positie C;Vrouwen;Zwitserland;0
8866;900;Positie C;Vrouwen;Oostenrijk;0
8867;900;Positie C;Vrouwen;Hongarije;0
8868;900;Positie C;Vrouwen;Rusland;0
8869;900;Positie C;Vrouwen;Polen;0
8870;900;Positie C;Vrouwen;Tsjechoslowakije;1
8871;900;Positie C;Vrouwen;Andere nationaliteit;0
8872;900;Positie C;Vrouwen;Geen nationaliteit;0
8873;900;Positie C;Vrouwen;Onbekende nationaliteit;0
8874;902;Positie A;Totaal mannen en vrouwen;Totaal van alle nationaliteiten;244
8875;902;Positie A;Totaal mannen en vrouwen;Nederland;242
8876;902;Positie A;Totaal mannen en vrouwen;Totaal van alle vreemde nationaliteiten;2
8877;902;Positie A;Totaal mannen en vrouwen;Duitschland;0
8878;902;Positie A;Totaal mannen en vrouwen;België;2
8879;902;Positie A;Totaal mannen en vrouwen;Groot Britannië en Noord Ierland;0
8880;902;Positie A;Totaal mannen en vrouwen;Frankrijk;0
8881;902;Positie A;Totaal mannen en vrouwen;Italië;0
8882;902;Positie A;Totaal mannen en vrouwen;Zwitserland;0
8883;902;Positie A;Totaal mannen en vrouwen;Oostenrijk;0
8884;902;Positie A;Totaal mannen en vrouwen;Hongarije;0
8885;902;Positie A;Totaal mannen en vrouwen;Rusland;0
8886;902;Positie A;Totaal mannen en vrouwen;Polen;0
8887;902;Positie A;Totaal mannen en vrouwen;Tsjechoslowakije;0
8888;902;Positie A;Totaal mannen en vrouwen;Andere nationaliteit;0
8889;902;Positie A;Totaal mannen en vrouwen;Geen nationaliteit;0
8890;902;Positie A;Totaal mannen en vrouwen;Onbekende nationaliteit;0
8891;902;Positie A;Mannen;Totaal van alle nationaliteiten;244
8892;902;Positie A;Mannen;Nederland;242
8893;902;Positie A;Mannen;Totaal van alle vreemde nationaliteiten;2
8894;902;Positie A;Mannen;Duitschland;0
8895;902;Positie A;Mannen;België;2
8896;902;Positie A;Mannen;Groot Britannië en Noord Ierland;0
8897;902;Positie A;Mannen;Frankrijk;0
8898;902;Positie A;Mannen;Italië;0
8899;902;Positie A;Mannen;Zwitserland;0
8900;902;Positie A;Mannen;Oostenrijk;0
8901;902;Positie A;Mannen;Hongarije;0
8902;902;Positie A;Mannen;Rusland;0
8903;902;Positie A;Mannen;Polen;0
8904;902;Positie A;Mannen;Tsjechoslowakije;0
8905;902;Positie A;Mannen;Andere nationaliteit;0
8906;902;Positie A;Mannen;Geen nationaliteit;0
8907;902;Positie A;Mannen;Onbekende nationaliteit;0
8908;902;Positie A;Vrouwen;Totaal van alle nationaliteiten;0
8909;902;Positie A;Vrouwen;Nederland;0
8910;902;Positie A;Vrouwen;Totaal van alle vreemde nationaliteiten;0
8911;902;Positie A;Vrouwen;Duitschland;0
8912;902;Positie A;Vrouwen;België;0
8913;902;Positie A;Vrouwen;Groot Britannië en Noord Ierland;0
8914;902;Positie A;Vrouwen;Frankrijk;0
8915;902;Positie A;Vrouwen;Italië;0
8916;902;Positie A;Vrouwen;Zwitserland;0
8917;902;Positie A;Vrouwen;Oostenrijk;0
8918;902;Positie A;Vrouwen;Hongarije;0
8919;902;Positie A;Vrouwen;Rusland;0
8920;902;Positie A;Vrouwen;Polen;0
8921;902;Positie A;Vrouwen;Tsjechoslowakije;0
8922;902;Positie A;Vrouwen;Andere nationaliteit;0
8923;902;Positie A;Vrouwen;Geen nationaliteit;0
8924;902;Positie A;Vrouwen;Onbekende nationaliteit;0
8925;902;Positie B;Totaal mannen en vrouwen;Totaal van alle nationaliteiten;89
8926;902;Positie B;Totaal mannen en vrouwen;Nederland;86
8927;902;Positie B;Totaal mannen en vrouwen;Totaal van alle vreemde nationaliteiten;3
8928;902;Positie B;Totaal mannen en vrouwen;Duitschland;1
8929;902;Positie B;Totaal mannen en vrouwen;België;1
8930;902;Positie B;Totaal mannen en vrouwen;Groot Britannië en Noord Ierland;0
8931;902;Positie B;Totaal mannen en vrouwen;Frankrijk;0
8932;902;Positie B;Totaal mannen en vrouwen;Italië;0
8933;902;Positie B;Totaal mannen en vrouwen;Zwitserland;0
8934;902;Positie B;Totaal mannen en vrouwen;Oostenrijk;1
8935;902;Positie B;Totaal mannen en vrouwen;Hongarije;0
8936;902;Positie B;Totaal mannen en vrouwen;Rusland;0
8937;902;Positie B;Totaal mannen en vrouwen;Polen;0
8938;902;Positie B;Totaal mannen en vrouwen;Tsjechoslowakije;0
8939;902;Positie B;Totaal mannen en vrouwen;Andere nationaliteit;0
8940;902;Positie B;Totaal mannen en vrouwen;Geen nationaliteit;0
8941;902;Positie B;Totaal mannen en vrouwen;Onbekende nationaliteit;0
8942;902;Positie B;Mannen;Totaal van alle nationaliteiten;89
8943;902;Positie B;Mannen;Nederland;86
8944;902;Positie B;Mannen;Totaal van alle vreemde nationaliteiten;3
8945;902;Positie B;Mannen;Duitschland;1
8946;902;Positie B;Mannen;België;1
8947;902;Positie B;Mannen;Groot Britannië en Noord Ierland;0
8948;902;Positie B;Mannen;Frankrijk;0
8949;902;Positie B;Mannen;Italië;0
8950;902;Positie B;Mannen;Zwitserland;0
8951;902;Positie B;Mannen;Oostenrijk;1
8952;902;Positie B;Mannen;Hongarije;0
8953;902;Positie B;Mannen;Rusland;0
8954;902;Positie B;Mannen;Polen;0
8955;902;Positie B;Mannen;Tsjechoslowakije;0
8956;902;Positie B;Mannen;Andere nationaliteit;0
8957;902;Positie B;Mannen;Geen nationaliteit;0
8958;902;Positie B;Mannen;Onbekende nationaliteit;0
8959;902;Positie B;Vrouwen;Totaal van alle nationaliteiten;0
8960;902;Positie B;Vrouwen;Nederland;0
8961;902;Positie B;Vrouwen;Totaal van alle vreemde nationaliteiten;0
8962;902;Positie B;Vrouwen;Duitschland;0
8963;902;Positie B;Vrouwen;België;0
8964;902;Positie B;Vrouwen;Groot Britannië en Noord Ierland;0
8965;902;Positie B;Vrouwen;Frankrijk;0
8966;902;Positie B;Vrouwen;Italië;0
8967;902;Positie B;Vrouwen;Zwitserland;0
8968;902;Positie B;Vrouwen;Oostenrijk;0
8969;902;Positie B;Vrouwen;Hongarije;0
8970;902;Positie B;Vrouwen;Rusland;0
8971;902;Positie B;Vrouwen;Polen;0
8972;902;Positie B;Vrouwen;Tsjechoslowakije;0
8973;902;Positie B;Vrouwen;Andere nationaliteit;0
8974;902;Positie B;Vrouwen;Geen nationaliteit;0
8975;902;Positie B;Vrouwen;Onbekende nationaliteit;0
8976;902;Positie C;Totaal mannen en vrouwen;Totaal van alle nationaliteiten;134
8977;902;Positie C;Totaal mannen en vrouwen;Nederland;113
8978;902;Positie C;Totaal mannen en vrouwen;Totaal van alle vreemde nationaliteiten;21
8979;902;Positie C;Totaal mannen en vrouwen;Duitschland;14
8980;902;Positie C;Totaal mannen en vrouwen;België;2
8981;902;Positie C;Totaal mannen en vrouwen;Groot Britannië en Noord Ierland;0
8982;902;Positie C;Totaal mannen en vrouwen;Frankrijk;2
8983;902;Positie C;Totaal mannen en vrouwen;Italië;0
8984;902;Positie C;Totaal mannen en vrouwen;Zwitserland;1
8985;902;Positie C;Totaal mannen en vrouwen;Oostenrijk;0
8986;902;Positie C;Totaal mannen en vrouwen;Hongarije;0
8987;902;Positie C;Totaal mannen en vrouwen;Rusland;0
8988;902;Positie C;Totaal mannen en vrouwen;Polen;0
8989;902;Positie C;Totaal mannen en vrouwen;Tsjechoslowakije;0
8990;902;Positie C;Totaal mannen en vrouwen;Andere nationaliteit;1
8991;902;Positie C;Totaal mannen en vrouwen;Geen nationaliteit;1
8992;902;Positie C;Totaal mannen en vrouwen;Onbekende nationaliteit;0
8993;902;Positie C;Mannen;Totaal van alle nationaliteiten;134
8994;902;Positie C;Mannen;Nederland;113
8995;902;Positie C;Mannen;Totaal van alle vreemde nationaliteiten;21
8996;902;Positie C;Mannen;Duitschland;14
8997;902;Positie C;Mannen;België;2
8998;902;Positie C;Mannen;Groot Britannië en Noord Ierland;0
8999;902;Positie C;Mannen;Frankrijk;2
9000;902;Positie C;Mannen;Italië;0
9001;902;Positie C;Mannen;Zwitserland;1
9002;902;Positie C;Mannen;Oostenrijk;0
9003;902;Positie C;Mannen;Hongarije;0
9004;902;Positie C;Mannen;Rusland;0
9005;902;Positie C;Mannen;Polen;0
9006;902;Positie C;Mannen;Tsjechoslowakije;0
9007;902;Positie C;Mannen;Andere nationaliteit;1
9008;902;Positie C;Mannen;Geen nationaliteit;1
9009;902;Positie C;Mannen;Onbekende nationaliteit;0
9010;902;Positie C;Vrouwen;Totaal van alle nationaliteiten;0
9011;902;Positie C;Vrouwen;Nederland;0
9012;902;Positie C;Vrouwen;Totaal van alle vreemde nationaliteiten;0
9013;902;Positie C;Vrouwen;Duitschland;0
9014;902;Positie C;Vrouwen;België;0
9015;902;Positie C;Vrouwen;Groot Britannië en Noord Ierland;0
9016;902;Positie C;Vrouwen;Frankrijk;0
9017;902;Positie C;Vrouwen;Italië;0
9018;902;Positie C;Vrouwen;Zwitserland;0
9019;902;Positie C;Vrouwen;Oostenrijk;0
9020;902;Positie C;Vrouwen;Hongarije;0
9021;902;Positie C;Vrouwen;Rusland;0
9022;902;Positie C;Vrouwen;Polen;0
9023;902;Positie C;Vrouwen;Tsjechoslowakije;0
9024;902;Positie C;Vrouwen;Andere nationaliteit;0
9025;902;Positie C;Vrouwen;Geen nationaliteit;0
9026;902;Positie C;Vrouwen;Onbekende nationaliteit;0
9027;904;Positie A;Totaal mannen en vrouwen;Totaal van alle nationaliteiten;13613
9028;904;Positie A;Totaal mannen en vrouwen;Nederland;13364
9029;904;Positie A;Totaal mannen en vrouwen;Totaal van alle vreemde nationaliteiten;249
9030;904;Positie A;Totaal mannen en vrouwen;Duitschland;133
9031;904;Positie A;Totaal mannen en vrouwen;België;39
9032;904;Positie A;Totaal mannen en vrouwen;Groot Britannië en Noord Ierland;2
9033;904;Positie A;Totaal mannen en vrouwen;Frankrijk;1
9034;904;Positie A;Totaal mannen en vrouwen;Italië;1
9035;904;Positie A;Totaal mannen en vrouwen;Zwitserland;2
9036;904;Positie A;Totaal mannen en vrouwen;Oostenrijk;5
9037;904;Positie A;Totaal mannen en vrouwen;Hongarije;1
9038;904;Positie A;Totaal mannen en vrouwen;Rusland;9
9039;904;Positie A;Totaal mannen en vrouwen;Polen;13
9040;904;Positie A;Totaal mannen en vrouwen;Tsjechoslowakije;2
9041;904;Positie A;Totaal mannen en vrouwen;Andere nationaliteit;6
9042;904;Positie A;Totaal mannen en vrouwen;Geen nationaliteit;32
9043;904;Positie A;Totaal mannen en vrouwen;Onbekende nationaliteit;3
9044;904;Positie A;Mannen;Totaal van alle nationaliteiten;13539
9045;904;Positie A;Mannen;Nederland;13292
9046;904;Positie A;Mannen;Totaal van alle vreemde nationaliteiten;247
9047;904;Positie A;Mannen;Duitschland;131
9048;904;Positie A;Mannen;België;39
9049;904;Positie A;Mannen;Groot Britannië en Noord Ierland;2
9050;904;Positie A;Mannen;Frankrijk;1
9051;904;Positie A;Mannen;Italië;1
9052;904;Positie A;Mannen;Zwitserland;2
9053;904;Positie A;Mannen;Oostenrijk;5
9054;904;Positie A;Mannen;Hongarije;1
9055;904;Positie A;Mannen;Rusland;9
9056;904;Positie A;Mannen;Polen;13
9057;904;Positie A;Mannen;Tsjechoslowakije;2
9058;904;Positie A;Mannen;Andere nationaliteit;6
9059;904;Positie A;Mannen;Geen nationaliteit;32
9060;904;Positie A;Mannen;Onbekende nationaliteit;3
9061;904;Positie A;Vrouwen;Totaal van alle nationaliteiten;74
9062;904;Positie A;Vrouwen;Nederland;72
9063;904;Positie A;Vrouwen;Totaal van alle vreemde nationaliteiten;2
9064;904;Positie A;Vrouwen;Duitschland;2
9065;904;Positie A;Vrouwen;België;0
9066;904;Positie A;Vrouwen;Groot Britannië en Noord Ierland;0
9067;904;Positie A;Vrouwen;Frankrijk;0
9068;904;Positie A;Vrouwen;Italië;0
9069;904;Positie A;Vrouwen;Zwitserland;0
9070;904;Positie A;Vrouwen;Oostenrijk;0
9071;904;Positie A;Vrouwen;Hongarije;0
9072;904;Positie A;Vrouwen;Rusland;0
9073;904;Positie A;Vrouwen;Polen;0
9074;904;Positie A;Vrouwen;Tsjechoslowakije;0
9075;904;Positie A;Vrouwen;Andere nationaliteit;0
9076;904;Positie A;Vrouwen;Geen nationaliteit;0
9077;904;Positie A;Vrouwen;Onbekende nationaliteit;0
9078;904;Positie B;Totaal mannen en vrouwen;Totaal van alle nationaliteiten;102
9079;904;Positie B;Totaal mannen en vrouwen;Nederland;101
9080;904;Positie B;Totaal mannen en vrouwen;Totaal van alle vreemde nationaliteiten;1
9081;904;Positie B;Totaal mannen en vrouwen;Duitschland;1
9082;904;Positie B;Totaal mannen en vrouwen;België;0
9083;904;Positie B;Totaal mannen en vrouwen;Groot Britannië en Noord Ierland;0
9084;904;Positie B;Totaal mannen en vrouwen;Frankrijk;0
9085;904;Positie B;Totaal mannen en vrouwen;Italië;0
9086;904;Positie B;Totaal mannen en vrouwen;Zwitserland;0
