ID;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;Vestigingen_1;k_0WerkzamePersonen_2;k_1WerkzamePersoon_3;k_2Tot10WerkzamePersonen_4;k_10OfMeerWerkzamePersonen_5;Eenmanszaken_6;VOFCVEnMaatschap_7;NVSEnBVS_8;OverigeRechtsvormen_9
2494;B Delfstoffenwinning;Overijssel (PV);2024;25.0;0.0;15.0;5.0;5.0;5.0;5.0;15.0;0.0
2495;B Delfstoffenwinning;Overijssel (PV);2025;25.0;0.0;20.0;5.0;0.0;5.0;5.0;15.0;0.0
2496;B Delfstoffenwinning;Flevoland (PV);2010;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0
2497;B Delfstoffenwinning;Flevoland (PV);2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2498;B Delfstoffenwinning;Flevoland (PV);2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2499;B Delfstoffenwinning;Flevoland (PV);2013;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0
2500;B Delfstoffenwinning;Flevoland (PV);2014;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0
2501;B Delfstoffenwinning;Flevoland (PV);2015;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0
2502;B Delfstoffenwinning;Flevoland (PV);2016;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0
2503;B Delfstoffenwinning;Flevoland (PV);2017;5.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0
2504;B Delfstoffenwinning;Flevoland (PV);2018;5.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0
2505;B Delfstoffenwinning;Flevoland (PV);2019;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0
2506;B Delfstoffenwinning;Flevoland (PV);2020;5.0;0.0;5.0;0.0;0.0;5.0;0.0;5.0;0.0
2507;B Delfstoffenwinning;Flevoland (PV);2021;5.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0
2508;B Delfstoffenwinning;Flevoland (PV);2022;5.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0
2509;B Delfstoffenwinning;Flevoland (PV);2023;5.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0
2510;B Delfstoffenwinning;Flevoland (PV);2024;5.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0
2511;B Delfstoffenwinning;Flevoland (PV);2025;5.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0
2512;B Delfstoffenwinning;Gelderland (PV);2010;35.0;0.0;15.0;10.0;5.0;5.0;5.0;30.0;0.0
2513;B Delfstoffenwinning;Gelderland (PV);2011;45.0;0.0;25.0;15.0;10.0;5.0;5.0;35.0;0.0
2514;B Delfstoffenwinning;Gelderland (PV);2012;45.0;5.0;20.0;15.0;10.0;5.0;5.0;35.0;0.0
2515;B Delfstoffenwinning;Gelderland (PV);2013;45.0;0.0;25.0;10.0;10.0;10.0;5.0;35.0;0.0
2516;B Delfstoffenwinning;Gelderland (PV);2014;45.0;0.0;25.0;10.0;10.0;10.0;5.0;30.0;0.0
2517;B Delfstoffenwinning;Gelderland (PV);2015;45.0;5.0;20.0;15.0;5.0;10.0;5.0;30.0;0.0
2518;B Delfstoffenwinning;Gelderland (PV);2016;50.0;0.0;25.0;15.0;10.0;10.0;5.0;30.0;0.0
2519;B Delfstoffenwinning;Gelderland (PV);2017;45.0;0.0;20.0;15.0;10.0;5.0;5.0;35.0;0.0
2520;B Delfstoffenwinning;Gelderland (PV);2018;45.0;0.0;20.0;15.0;5.0;5.0;10.0;30.0;0.0
2521;B Delfstoffenwinning;Gelderland (PV);2019;40.0;5.0;20.0;15.0;5.0;5.0;5.0;30.0;0.0
2522;B Delfstoffenwinning;Gelderland (PV);2020;45.0;5.0;20.0;15.0;5.0;5.0;5.0;30.0;0.0
2523;B Delfstoffenwinning;Gelderland (PV);2021;40.0;5.0;20.0;10.0;5.0;10.0;5.0;30.0;0.0
2524;B Delfstoffenwinning;Gelderland (PV);2022;45.0;5.0;20.0;15.0;5.0;10.0;5.0;30.0;0.0
2525;B Delfstoffenwinning;Gelderland (PV);2023;40.0;5.0;15.0;10.0;10.0;10.0;5.0;25.0;0.0
2526;B Delfstoffenwinning;Gelderland (PV);2024;35.0;0.0;20.0;10.0;5.0;10.0;0.0;20.0;0.0
2527;B Delfstoffenwinning;Gelderland (PV);2025;40.0;5.0;20.0;10.0;5.0;15.0;0.0;25.0;0.0
2528;B Delfstoffenwinning;Utrecht (PV);2010;5.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0
2529;B Delfstoffenwinning;Utrecht (PV);2011;5.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0
2530;B Delfstoffenwinning;Utrecht (PV);2012;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0
2531;B Delfstoffenwinning;Utrecht (PV);2013;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0
2532;B Delfstoffenwinning;Utrecht (PV);2014;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0
2533;B Delfstoffenwinning;Utrecht (PV);2015;10.0;0.0;5.0;5.0;0.0;5.0;0.0;5.0;0.0
2534;B Delfstoffenwinning;Utrecht (PV);2016;10.0;0.0;5.0;5.0;0.0;5.0;0.0;5.0;0.0
2535;B Delfstoffenwinning;Utrecht (PV);2017;10.0;0.0;5.0;5.0;0.0;5.0;0.0;5.0;0.0
2536;B Delfstoffenwinning;Utrecht (PV);2018;10.0;0.0;5.0;5.0;0.0;5.0;0.0;5.0;0.0
2537;B Delfstoffenwinning;Utrecht (PV);2019;15.0;0.0;10.0;5.0;0.0;0.0;0.0;10.0;0.0
2538;B Delfstoffenwinning;Utrecht (PV);2020;10.0;0.0;5.0;5.0;0.0;0.0;0.0;10.0;0.0
2539;B Delfstoffenwinning;Utrecht (PV);2021;10.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0
2540;B Delfstoffenwinning;Utrecht (PV);2022;15.0;0.0;5.0;5.0;0.0;0.0;0.0;10.0;0.0
2541;B Delfstoffenwinning;Utrecht (PV);2023;15.0;0.0;5.0;5.0;5.0;5.0;0.0;10.0;0.0
2542;B Delfstoffenwinning;Utrecht (PV);2024;10.0;0.0;10.0;0.0;0.0;5.0;0.0;10.0;0.0
2543;B Delfstoffenwinning;Utrecht (PV);2025;15.0;0.0;10.0;0.0;5.0;5.0;0.0;10.0;0.0
2544;B Delfstoffenwinning;Noord-Holland (PV);2010;75.0;10.0;30.0;15.0;20.0;15.0;5.0;50.0;5.0
2545;B Delfstoffenwinning;Noord-Holland (PV);2011;80.0;10.0;40.0;15.0;20.0;20.0;5.0;50.0;5.0
2546;B Delfstoffenwinning;Noord-Holland (PV);2012;90.0;10.0;45.0;15.0;20.0;20.0;5.0;55.0;5.0
2547;B Delfstoffenwinning;Noord-Holland (PV);2013;85.0;5.0;45.0;15.0;20.0;25.0;5.0;50.0;5.0
2548;B Delfstoffenwinning;Noord-Holland (PV);2014;95.0;10.0;50.0;20.0;20.0;25.0;5.0;60.0;5.0
2549;B Delfstoffenwinning;Noord-Holland (PV);2015;95.0;5.0;45.0;20.0;25.0;25.0;5.0;60.0;5.0
2550;B Delfstoffenwinning;Noord-Holland (PV);2016;100.0;5.0;50.0;15.0;30.0;25.0;5.0;65.0;5.0
2551;B Delfstoffenwinning;Noord-Holland (PV);2017;95.0;5.0;50.0;15.0;25.0;25.0;5.0;60.0;5.0
2552;B Delfstoffenwinning;Noord-Holland (PV);2018;100.0;5.0;60.0;15.0;20.0;30.0;5.0;60.0;5.0
2553;B Delfstoffenwinning;Noord-Holland (PV);2019;105.0;10.0;60.0;15.0;20.0;30.0;5.0;65.0;5.0
2554;B Delfstoffenwinning;Noord-Holland (PV);2020;100.0;5.0;60.0;15.0;20.0;35.0;5.0;60.0;0.0
2555;B Delfstoffenwinning;Noord-Holland (PV);2021;95.0;0.0;60.0;15.0;20.0;35.0;5.0;60.0;0.0
2556;B Delfstoffenwinning;Noord-Holland (PV);2022;100.0;0.0;65.0;10.0;25.0;40.0;5.0;60.0;0.0
2557;B Delfstoffenwinning;Noord-Holland (PV);2023;110.0;0.0;70.0;15.0;25.0;45.0;5.0;60.0;0.0
2558;B Delfstoffenwinning;Noord-Holland (PV);2024;115.0;0.0;80.0;10.0;25.0;50.0;5.0;65.0;0.0
2559;B Delfstoffenwinning;Noord-Holland (PV);2025;120.0;0.0;80.0;10.0;25.0;50.0;5.0;60.0;0.0
2560;B Delfstoffenwinning;Zuid-Holland (PV);2010;100.0;5.0;55.0;20.0;20.0;10.0;10.0;70.0;5.0
2561;B Delfstoffenwinning;Zuid-Holland (PV);2011;85.0;5.0;45.0;15.0;20.0;10.0;10.0;60.0;5.0
2562;B Delfstoffenwinning;Zuid-Holland (PV);2012;80.0;5.0;45.0;10.0;20.0;10.0;10.0;55.0;5.0
2563;B Delfstoffenwinning;Zuid-Holland (PV);2013;90.0;5.0;50.0;15.0;20.0;15.0;10.0;60.0;5.0
2564;B Delfstoffenwinning;Zuid-Holland (PV);2014;90.0;5.0;50.0;15.0;20.0;20.0;10.0;60.0;5.0
2565;B Delfstoffenwinning;Zuid-Holland (PV);2015;120.0;5.0;70.0;25.0;20.0;30.0;10.0;80.0;5.0
2566;B Delfstoffenwinning;Zuid-Holland (PV);2016;105.0;0.0;60.0;25.0;20.0;25.0;10.0;70.0;0.0
2567;B Delfstoffenwinning;Zuid-Holland (PV);2017;110.0;5.0;70.0;20.0;20.0;35.0;10.0;65.0;5.0
2568;B Delfstoffenwinning;Zuid-Holland (PV);2018;120.0;5.0;80.0;20.0;20.0;40.0;10.0;70.0;0.0
2569;B Delfstoffenwinning;Zuid-Holland (PV);2019;125.0;5.0;85.0;15.0;20.0;50.0;5.0;65.0;5.0
2570;B Delfstoffenwinning;Zuid-Holland (PV);2020;150.0;0.0;115.0;15.0;20.0;85.0;5.0;60.0;5.0
2571;B Delfstoffenwinning;Zuid-Holland (PV);2021;190.0;0.0;150.0;15.0;20.0;125.0;5.0;55.0;5.0
2572;B Delfstoffenwinning;Zuid-Holland (PV);2022;225.0;5.0;180.0;20.0;20.0;145.0;5.0;70.0;5.0
2573;B Delfstoffenwinning;Zuid-Holland (PV);2023;255.0;5.0;210.0;20.0;25.0;180.0;5.0;70.0;5.0
2574;B Delfstoffenwinning;Zuid-Holland (PV);2024;270.0;0.0;225.0;20.0;25.0;185.0;10.0;70.0;5.0
2575;B Delfstoffenwinning;Zuid-Holland (PV);2025;265.0;0.0;220.0;20.0;25.0;190.0;10.0;65.0;5.0
2576;B Delfstoffenwinning;Zeeland (PV);2010;15.0;0.0;10.0;0.0;5.0;5.0;5.0;10.0;0.0
2577;B Delfstoffenwinning;Zeeland (PV);2011;15.0;0.0;5.0;5.0;5.0;0.0;5.0;10.0;0.0
2578;B Delfstoffenwinning;Zeeland (PV);2012;15.0;0.0;5.0;5.0;0.0;5.0;5.0;10.0;0.0
2579;B Delfstoffenwinning;Zeeland (PV);2013;20.0;0.0;10.0;5.0;5.0;5.0;5.0;10.0;0.0
2580;B Delfstoffenwinning;Zeeland (PV);2014;15.0;0.0;5.0;5.0;5.0;5.0;5.0;10.0;0.0
2581;B Delfstoffenwinning;Zeeland (PV);2015;15.0;0.0;10.0;0.0;5.0;10.0;0.0;5.0;0.0
2582;B Delfstoffenwinning;Zeeland (PV);2016;20.0;0.0;15.0;0.0;5.0;10.0;0.0;10.0;0.0
2583;B Delfstoffenwinning;Zeeland (PV);2017;20.0;0.0;15.0;0.0;5.0;10.0;0.0;10.0;0.0
2584;B Delfstoffenwinning;Zeeland (PV);2018;20.0;0.0;10.0;0.0;5.0;10.0;0.0;10.0;0.0
2585;B Delfstoffenwinning;Zeeland (PV);2019;20.0;0.0;10.0;5.0;5.0;5.0;0.0;10.0;0.0
2586;B Delfstoffenwinning;Zeeland (PV);2020;20.0;0.0;10.0;5.0;5.0;10.0;0.0;10.0;0.0
2587;B Delfstoffenwinning;Zeeland (PV);2021;20.0;0.0;10.0;0.0;5.0;5.0;5.0;10.0;0.0
2588;B Delfstoffenwinning;Zeeland (PV);2022;20.0;0.0;5.0;5.0;5.0;5.0;5.0;10.0;0.0
2589;B Delfstoffenwinning;Zeeland (PV);2023;20.0;0.0;10.0;0.0;5.0;5.0;5.0;10.0;0.0
2590;B Delfstoffenwinning;Zeeland (PV);2024;20.0;0.0;10.0;5.0;5.0;5.0;0.0;15.0;0.0
2591;B Delfstoffenwinning;Zeeland (PV);2025;20.0;0.0;10.0;5.0;5.0;5.0;0.0;10.0;0.0
2592;B Delfstoffenwinning;Noord-Brabant (PV);2010;25.0;0.0;10.0;5.0;10.0;5.0;0.0;15.0;0.0
2593;B Delfstoffenwinning;Noord-Brabant (PV);2011;25.0;0.0;10.0;5.0;5.0;5.0;0.0;15.0;0.0
2594;B Delfstoffenwinning;Noord-Brabant (PV);2012;25.0;0.0;15.0;5.0;5.0;5.0;0.0;15.0;0.0
2595;B Delfstoffenwinning;Noord-Brabant (PV);2013;25.0;0.0;10.0;5.0;5.0;5.0;0.0;15.0;0.0
2596;B Delfstoffenwinning;Noord-Brabant (PV);2014;25.0;0.0;15.0;5.0;5.0;10.0;5.0;10.0;0.0
2597;B Delfstoffenwinning;Noord-Brabant (PV);2015;30.0;0.0;20.0;5.0;5.0;10.0;5.0;15.0;0.0
2598;B Delfstoffenwinning;Noord-Brabant (PV);2016;30.0;0.0;15.0;5.0;5.0;10.0;5.0;15.0;0.0
2599;B Delfstoffenwinning;Noord-Brabant (PV);2017;35.0;5.0;20.0;5.0;5.0;10.0;0.0;20.0;5.0
2600;B Delfstoffenwinning;Noord-Brabant (PV);2018;35.0;5.0;20.0;5.0;5.0;10.0;0.0;20.0;5.0
2601;B Delfstoffenwinning;Noord-Brabant (PV);2019;35.0;0.0;25.0;5.0;5.0;10.0;0.0;20.0;5.0
2602;B Delfstoffenwinning;Noord-Brabant (PV);2020;35.0;0.0;20.0;5.0;5.0;10.0;0.0;20.0;5.0
2603;B Delfstoffenwinning;Noord-Brabant (PV);2021;40.0;5.0;20.0;10.0;5.0;15.0;0.0;25.0;0.0
2604;B Delfstoffenwinning;Noord-Brabant (PV);2022;45.0;0.0;25.0;10.0;5.0;20.0;0.0;20.0;0.0
2605;B Delfstoffenwinning;Noord-Brabant (PV);2023;45.0;0.0;25.0;10.0;10.0;15.0;0.0;25.0;0.0
2606;B Delfstoffenwinning;Noord-Brabant (PV);2024;50.0;0.0;40.0;5.0;5.0;20.0;0.0;25.0;0.0
2607;B Delfstoffenwinning;Noord-Brabant (PV);2025;45.0;0.0;35.0;5.0;5.0;20.0;0.0;25.0;0.0
2608;B Delfstoffenwinning;Limburg (PV);2010;35.0;0.0;15.0;10.0;10.0;5.0;0.0;30.0;0.0
2609;B Delfstoffenwinning;Limburg (PV);2011;40.0;0.0;15.0;15.0;10.0;5.0;5.0;30.0;0.0
2610;B Delfstoffenwinning;Limburg (PV);2012;40.0;0.0;20.0;10.0;10.0;5.0;5.0;30.0;0.0
2611;B Delfstoffenwinning;Limburg (PV);2013;35.0;0.0;15.0;10.0;10.0;5.0;5.0;30.0;0.0
2612;B Delfstoffenwinning;Limburg (PV);2014;35.0;0.0;10.0;15.0;10.0;0.0;5.0;30.0;0.0
2613;B Delfstoffenwinning;Limburg (PV);2015;35.0;0.0;15.0;10.0;10.0;0.0;0.0;30.0;0.0
2614;B Delfstoffenwinning;Limburg (PV);2016;35.0;0.0;15.0;10.0;10.0;0.0;0.0;30.0;0.0
2615;B Delfstoffenwinning;Limburg (PV);2017;35.0;0.0;15.0;10.0;10.0;0.0;5.0;30.0;0.0
2616;B Delfstoffenwinning;Limburg (PV);2018;35.0;0.0;15.0;10.0;10.0;0.0;5.0;30.0;0.0
2617;B Delfstoffenwinning;Limburg (PV);2019;35.0;0.0;20.0;10.0;10.0;5.0;0.0;30.0;0.0
2618;B Delfstoffenwinning;Limburg (PV);2020;35.0;0.0;15.0;10.0;10.0;5.0;0.0;30.0;0.0
2619;B Delfstoffenwinning;Limburg (PV);2021;35.0;0.0;15.0;10.0;10.0;5.0;0.0;25.0;0.0
2620;B Delfstoffenwinning;Limburg (PV);2022;35.0;0.0;15.0;10.0;10.0;5.0;0.0;30.0;0.0
2621;B Delfstoffenwinning;Limburg (PV);2023;35.0;0.0;15.0;10.0;5.0;5.0;0.0;25.0;0.0
2622;B Delfstoffenwinning;Limburg (PV);2024;35.0;0.0;20.0;10.0;5.0;5.0;0.0;25.0;0.0
2623;B Delfstoffenwinning;Limburg (PV);2025;40.0;0.0;20.0;10.0;5.0;10.0;0.0;30.0;0.0
2624;B Delfstoffenwinning;Extra-Regio (PV);2010;;;;;;;;;
2625;B Delfstoffenwinning;Extra-Regio (PV);2011;;;;;;;;;
2626;B Delfstoffenwinning;Extra-Regio (PV);2012;;;;;;;;;
2627;B Delfstoffenwinning;Extra-Regio (PV);2013;;;;;;;;;
2628;B Delfstoffenwinning;Extra-Regio (PV);2014;;;;;;;;;
2629;B Delfstoffenwinning;Extra-Regio (PV);2015;;;;;;;;;
2630;B Delfstoffenwinning;Extra-Regio (PV);2016;;;;;;;;;
2631;B Delfstoffenwinning;Extra-Regio (PV);2017;;;;;;;;;
2632;B Delfstoffenwinning;Extra-Regio (PV);2018;;;;;;;;;
2633;B Delfstoffenwinning;Extra-Regio (PV);2019;;;;;;;;;
2634;B Delfstoffenwinning;Extra-Regio (PV);2020;;;;;;;;;
2635;B Delfstoffenwinning;Extra-Regio (PV);2021;;;;;;;;;
2636;B Delfstoffenwinning;Extra-Regio (PV);2022;;;;;;;;;
2637;B Delfstoffenwinning;Extra-Regio (PV);2023;;;;;;;;;
2638;B Delfstoffenwinning;Extra-Regio (PV);2024;;;;;;;;;
2639;B Delfstoffenwinning;Extra-Regio (PV);2025;;;;;;;;;
2640;B Delfstoffenwinning;Buitenland (PV);2010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2641;B Delfstoffenwinning;Buitenland (PV);2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2642;B Delfstoffenwinning;Buitenland (PV);2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2643;B Delfstoffenwinning;Buitenland (PV);2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2644;B Delfstoffenwinning;Buitenland (PV);2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2645;B Delfstoffenwinning;Buitenland (PV);2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2646;B Delfstoffenwinning;Buitenland (PV);2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2647;B Delfstoffenwinning;Buitenland (PV);2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2648;B Delfstoffenwinning;Buitenland (PV);2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2649;B Delfstoffenwinning;Buitenland (PV);2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2650;B Delfstoffenwinning;Buitenland (PV);2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2651;B Delfstoffenwinning;Buitenland (PV);2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2652;B Delfstoffenwinning;Buitenland (PV);2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2653;B Delfstoffenwinning;Buitenland (PV);2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2654;B Delfstoffenwinning;Buitenland (PV);2024;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2655;B Delfstoffenwinning;Buitenland (PV);2025;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2656;B Delfstoffenwinning;Niet in te delen (PV);2010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2657;B Delfstoffenwinning;Niet in te delen (PV);2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2658;B Delfstoffenwinning;Niet in te delen (PV);2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2659;B Delfstoffenwinning;Niet in te delen (PV);2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2660;B Delfstoffenwinning;Niet in te delen (PV);2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2661;B Delfstoffenwinning;Niet in te delen (PV);2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2662;B Delfstoffenwinning;Niet in te delen (PV);2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2663;B Delfstoffenwinning;Niet in te delen (PV);2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2664;B Delfstoffenwinning;Niet in te delen (PV);2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2665;B Delfstoffenwinning;Niet in te delen (PV);2019;15.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;15.0
2666;B Delfstoffenwinning;Niet in te delen (PV);2020;15.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;15.0
2667;B Delfstoffenwinning;Niet in te delen (PV);2021;15.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;15.0
2668;B Delfstoffenwinning;Niet in te delen (PV);2022;10.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;10.0
2669;B Delfstoffenwinning;Niet in te delen (PV);2023;10.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;10.0
2670;B Delfstoffenwinning;Niet in te delen (PV);2024;10.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;10.0
2671;B Delfstoffenwinning;Niet in te delen (PV);2025;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0
2672;B Delfstoffenwinning;Oost-Groningen (CR);2010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2673;B Delfstoffenwinning;Oost-Groningen (CR);2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2674;B Delfstoffenwinning;Oost-Groningen (CR);2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2675;B Delfstoffenwinning;Oost-Groningen (CR);2013;5.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0
2676;B Delfstoffenwinning;Oost-Groningen (CR);2014;5.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0
2677;B Delfstoffenwinning;Oost-Groningen (CR);2015;5.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0
2678;B Delfstoffenwinning;Oost-Groningen (CR);2016;5.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0
2679;B Delfstoffenwinning;Oost-Groningen (CR);2017;5.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0
2680;B Delfstoffenwinning;Oost-Groningen (CR);2018;5.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0
2681;B Delfstoffenwinning;Oost-Groningen (CR);2019;5.0;0.0;5.0;0.0;0.0;5.0;0.0;5.0;0.0
2682;B Delfstoffenwinning;Oost-Groningen (CR);2020;10.0;0.0;5.0;0.0;0.0;5.0;0.0;5.0;0.0
2683;B Delfstoffenwinning;Oost-Groningen (CR);2021;5.0;0.0;5.0;0.0;0.0;5.0;0.0;5.0;0.0
2684;B Delfstoffenwinning;Oost-Groningen (CR);2022;5.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0
2685;B Delfstoffenwinning;Oost-Groningen (CR);2023;5.0;0.0;5.0;0.0;0.0;5.0;0.0;5.0;0.0
2686;B Delfstoffenwinning;Oost-Groningen (CR);2024;10.0;0.0;5.0;0.0;0.0;5.0;0.0;5.0;0.0
2687;B Delfstoffenwinning;Oost-Groningen (CR);2025;10.0;0.0;5.0;0.0;0.0;5.0;0.0;5.0;0.0
2688;B Delfstoffenwinning;Delfzijl en omgeving (CR);2010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2689;B Delfstoffenwinning;Delfzijl en omgeving (CR);2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2690;B Delfstoffenwinning;Delfzijl en omgeving (CR);2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2691;B Delfstoffenwinning;Delfzijl en omgeving (CR);2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2692;B Delfstoffenwinning;Delfzijl en omgeving (CR);2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2693;B Delfstoffenwinning;Delfzijl en omgeving (CR);2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2694;B Delfstoffenwinning;Delfzijl en omgeving (CR);2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2695;B Delfstoffenwinning;Delfzijl en omgeving (CR);2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2696;B Delfstoffenwinning;Delfzijl en omgeving (CR);2018;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0
2697;B Delfstoffenwinning;Delfzijl en omgeving (CR);2019;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0
2698;B Delfstoffenwinning;Delfzijl en omgeving (CR);2020;5.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0
2699;B Delfstoffenwinning;Delfzijl en omgeving (CR);2021;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0
2700;B Delfstoffenwinning;Delfzijl en omgeving (CR);2022;5.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0
2701;B Delfstoffenwinning;Delfzijl en omgeving (CR);2023;5.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0
2702;B Delfstoffenwinning;Delfzijl en omgeving (CR);2024;5.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0
2703;B Delfstoffenwinning;Delfzijl en omgeving (CR);2025;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0
2704;B Delfstoffenwinning;Overig Groningen (CR);2010;5.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0
2705;B Delfstoffenwinning;Overig Groningen (CR);2011;10.0;0.0;5.0;0.0;5.0;5.0;0.0;5.0;0.0
2706;B Delfstoffenwinning;Overig Groningen (CR);2012;10.0;0.0;5.0;0.0;5.0;5.0;0.0;5.0;0.0
2707;B Delfstoffenwinning;Overig Groningen (CR);2013;10.0;0.0;5.0;0.0;5.0;0.0;0.0;5.0;0.0
2708;B Delfstoffenwinning;Overig Groningen (CR);2014;10.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0
2709;B Delfstoffenwinning;Overig Groningen (CR);2015;10.0;0.0;5.0;0.0;5.0;0.0;0.0;10.0;0.0
2710;B Delfstoffenwinning;Overig Groningen (CR);2016;10.0;0.0;5.0;0.0;0.0;5.0;0.0;10.0;0.0
2711;B Delfstoffenwinning;Overig Groningen (CR);2017;10.0;0.0;5.0;0.0;0.0;5.0;0.0;5.0;0.0
2712;B Delfstoffenwinning;Overig Groningen (CR);2018;10.0;0.0;5.0;0.0;0.0;5.0;0.0;5.0;0.0
2713;B Delfstoffenwinning;Overig Groningen (CR);2019;5.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0
2714;B Delfstoffenwinning;Overig Groningen (CR);2020;10.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0
