ID;SectorenActiva;TegensectorenPassiva;BalansstandenEnTransacties;Perioden;SpaartegoedenEnDepositoS_1;KortlopendeSchuldbewijzen_2;LanglopendeSchuldbewijzen_3;KortlopendeLeningen_4;LanglopendeLeningen_5;BeursgenoteerdeAandelen_6;AandelenInBeleggingsfondsen_7
4430;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2011 1e kwartaal;;;;;;;
4431;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2011 2e kwartaal;;;;;;;
4432;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2011 3e kwartaal;;;;;;;
4433;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2011 4e kwartaal;;;;;;;
4434;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2011;;;;;;;
4435;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2012 1e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4436;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2012 2e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4437;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2012 3e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4438;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2012 4e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4439;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4440;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2013 1e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4441;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2013 2e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4442;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2013 3e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4443;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2013 4e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4444;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4445;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2014 1e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4446;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2014 2e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4447;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2014 3e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4448;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2014 4e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4449;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4450;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2015 1e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4451;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2015 2e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4452;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2015 3e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4453;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2015 4e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4454;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4455;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2016 1e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4456;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2016 2e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4457;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2016 3e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4458;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2016 4e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4459;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4460;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2017 1e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4461;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2017 2e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4462;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2017 3e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4463;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2017 4e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4464;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4465;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;1999 1e kwartaal;0.0;;;13189.0;17324.0;;
4466;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;1999 2e kwartaal;0.0;;;13984.0;17820.0;;
4467;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;1999 3e kwartaal;0.0;;;14780.0;18318.0;;
4468;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;1999 4e kwartaal;0.0;;;15568.0;18822.0;;
4469;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;1999;0.0;;;15568.0;18822.0;;
4470;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2000 1e kwartaal;0.0;;;15603.0;19371.0;;
4471;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2000 2e kwartaal;0.0;;;15630.0;19927.0;;
4472;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2000 3e kwartaal;0.0;;;15656.0;20482.0;;
4473;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2000 4e kwartaal;0.0;;;15735.0;21023.0;;
4474;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2000;0.0;;;15735.0;21023.0;;
4475;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2001 1e kwartaal;0.0;;;14746.0;21279.0;;
4476;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2001 2e kwartaal;0.0;;;13669.0;21551.0;;
4477;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2001 3e kwartaal;0.0;;;12663.0;21664.0;;
4478;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2001 4e kwartaal;0.0;;;11668.0;23414.0;;
4479;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2001;0.0;;;11668.0;23414.0;;
4480;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2002 1e kwartaal;0.0;;;11449.0;22542.0;;
4481;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2002 2e kwartaal;0.0;;;11249.0;21605.0;;
4482;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2002 3e kwartaal;0.0;;;11036.0;20678.0;;
4483;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2002 4e kwartaal;0.0;;;10829.0;19796.0;;
4484;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2002;0.0;;;10829.0;19796.0;;
4485;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2003 1e kwartaal;0.0;;;11117.0;20129.0;;
4486;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2003 2e kwartaal;0.0;;;11405.0;20432.0;;
4487;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2003 3e kwartaal;0.0;;;11708.0;20723.0;;
4488;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2003 4e kwartaal;0.0;;;11975.0;21015.0;;
4489;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2003;0.0;;;11975.0;21015.0;;
4490;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2004 1e kwartaal;0.0;;;10807.0;19863.0;;
4491;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2004 2e kwartaal;0.0;;;11205.0;18706.0;;
4492;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2004 3e kwartaal;0.0;;;11504.0;17555.0;;
4493;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2004 4e kwartaal;0.0;;;10153.0;16402.0;;
4494;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2004;0.0;;;10153.0;16402.0;;
4495;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2005 1e kwartaal;0.0;;;12093.0;15498.0;;
4496;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2005 2e kwartaal;0.0;;;13637.0;17209.0;;
4497;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2005 3e kwartaal;0.0;;;13578.0;18251.0;;
4498;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2005 4e kwartaal;0.0;;;15037.0;23146.0;;
4499;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2005;0.0;;;15037.0;23146.0;;
4500;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2006 1e kwartaal;0.0;;;14739.0;22684.0;;
4501;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2006 2e kwartaal;0.0;;;13194.0;22464.0;;
4502;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2006 3e kwartaal;0.0;;;14282.0;22108.0;;
4503;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2006 4e kwartaal;0.0;;;17285.0;24769.0;;
4504;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2006;0.0;;;17285.0;24769.0;;
4505;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2007 1e kwartaal;0.0;;;18520.0;22931.0;;
4506;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2007 2e kwartaal;0.0;;;19246.0;20746.0;;
4507;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2007 3e kwartaal;0.0;;;19800.0;19084.0;;
4508;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2007 4e kwartaal;0.0;;;18898.0;16908.0;;
4509;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2007;0.0;;;18898.0;16908.0;;
4510;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2008 1e kwartaal;0.0;;;17103.0;17375.0;;
4511;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2008 2e kwartaal;0.0;;;15760.0;16203.0;;
4512;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2008 3e kwartaal;0.0;;;16588.0;15852.0;;
4513;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2008 4e kwartaal;0.0;;;18445.0;15991.0;;
4514;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2008;0.0;;;18445.0;15991.0;;
4515;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2009 1e kwartaal;0.0;;;16829.0;15275.0;;
4516;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2009 2e kwartaal;0.0;;;32732.0;14368.0;;
4517;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2009 3e kwartaal;0.0;;;44254.0;12594.0;;
4518;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2009 4e kwartaal;0.0;;;42505.0;9247.0;;
4519;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2009;0.0;;;42505.0;9247.0;;
4520;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2010 1e kwartaal;0.0;0.0;0.0;39818.0;8858.0;0.0;0.0
4521;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2010 2e kwartaal;0.0;0.0;0.0;35717.0;8486.0;0.0;0.0
4522;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2010 3e kwartaal;0.0;0.0;0.0;38489.0;8654.0;0.0;0.0
4523;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2010 4e kwartaal;0.0;0.0;0.0;20417.0;8913.0;0.0;0.0
4524;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2010;0.0;0.0;0.0;20417.0;8913.0;0.0;0.0
4525;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2011 1e kwartaal;0.0;0.0;21.0;20682.0;8729.0;0.0;0.0
4526;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2011 2e kwartaal;0.0;0.0;42.0;15264.0;8662.0;0.0;0.0
4527;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2011 3e kwartaal;0.0;0.0;63.0;19408.0;7810.0;0.0;0.0
4528;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2011 4e kwartaal;0.0;0.0;84.0;24781.0;6664.0;0.0;0.0
4529;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2011;0.0;0.0;84.0;24781.0;6664.0;0.0;0.0
4530;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2012 1e kwartaal;0.0;0.0;90.0;29186.0;6680.0;0.0;0.0
4531;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2012 2e kwartaal;0.0;0.0;86.0;35579.0;6715.0;0.0;0.0
4532;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2012 3e kwartaal;0.0;0.0;99.0;41214.0;6836.0;0.0;0.0
4533;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2012 4e kwartaal;0.0;0.0;116.0;20132.0;6862.0;0.0;0.0
4534;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2012;0.0;0.0;116.0;20132.0;6862.0;0.0;0.0
4535;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2013 1e kwartaal;0.0;0.0;120.0;23237.0;7837.0;0.0;0.0
4536;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2013 2e kwartaal;0.0;0.0;118.0;20461.0;7827.0;0.0;0.0
4537;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2013 3e kwartaal;0.0;0.0;124.0;17484.0;6310.0;0.0;0.0
4538;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2013 4e kwartaal;0.0;0.0;137.0;15130.0;4686.0;0.0;0.0
4539;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2013;0.0;0.0;137.0;15130.0;4686.0;0.0;0.0
4540;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2014 1e kwartaal;0.0;0.0;144.0;17711.0;4773.0;0.0;0.0
4541;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2014 2e kwartaal;0.0;0.0;145.0;22086.0;4773.0;0.0;0.0
4542;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2014 3e kwartaal;0.0;0.0;135.0;29107.0;4750.0;0.0;0.0
4543;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2014 4e kwartaal;0.0;0.0;137.0;25813.0;5245.0;0.0;0.0
4544;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2014;0.0;0.0;137.0;25813.0;5245.0;0.0;0.0
4545;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2015 1e kwartaal;0.0;0.0;134.0;32473.0;6239.0;0.0;0.0
4546;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2015 2e kwartaal;0.0;0.0;132.0;27684.0;4814.0;0.0;0.0
4547;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2015 3e kwartaal;0.0;0.0;127.0;20813.0;4365.0;0.0;0.0
4548;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2015 4e kwartaal;0.0;0.0;120.0;22644.0;4085.0;0.0;0.0
4549;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2015;0.0;0.0;120.0;22644.0;4085.0;0.0;0.0
4550;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2016 1e kwartaal;0.0;0.0;129.0;25560.0;3895.0;0.0;0.0
4551;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2016 2e kwartaal;0.0;0.0;128.0;27771.0;4159.0;0.0;0.0
4552;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2016 3e kwartaal;0.0;0.0;133.0;28859.0;4716.0;0.0;0.0
4553;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2016 4e kwartaal;0.0;0.0;136.0;28191.0;3970.0;0.0;0.0
4554;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2016;0.0;0.0;136.0;28191.0;3970.0;0.0;0.0
4555;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2017 1e kwartaal;0.0;0.0;138.0;25189.0;3822.0;0.0;0.0
4556;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2017 2e kwartaal;0.0;0.0;127.0;22245.0;3561.0;0.0;0.0
4557;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2017 3e kwartaal;0.0;0.0;120.0;21672.0;3350.0;0.0;0.0
4558;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2017 4e kwartaal;0.0;0.0;114.0;38830.0;3669.0;0.0;0.0
4559;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2017;0.0;0.0;114.0;38830.0;3669.0;0.0;0.0
4560;Totaal binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;1999 1e kwartaal;0.0;;;9374.0;14574.0;;
4561;Totaal binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;1999 2e kwartaal;0.0;;;9769.0;15024.0;;
4562;Totaal binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;1999 3e kwartaal;0.0;;;10051.0;15480.0;;
4563;Totaal binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;1999 4e kwartaal;0.0;;;10193.0;15941.0;;
4564;Totaal binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;1999;0.0;;;9374.0;14574.0;;
4565;Totaal binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2000 1e kwartaal;0.0;;;10635.0;16438.0;;
4566;Totaal binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2000 2e kwartaal;0.0;;;12609.0;17423.0;;
4567;Totaal binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2000 3e kwartaal;0.0;;;11953.0;18122.0;;
4568;Totaal binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2000 4e kwartaal;0.0;;;12211.0;18735.0;;
4569;Totaal binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2000;0.0;;;10635.0;16438.0;;
4570;Totaal binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2001 1e kwartaal;0.0;;;12155.0;19291.0;;
4571;Totaal binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2001 2e kwartaal;0.0;;;11036.0;19630.0;;
4572;Totaal binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2001 3e kwartaal;0.0;;;11166.0;19784.0;;
4573;Totaal binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2001 4e kwartaal;0.0;;;10074.0;19967.0;;
4574;Totaal binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2001;0.0;;;12155.0;19291.0;;
4575;Totaal binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2002 1e kwartaal;0.0;;;9070.0;21562.0;;
4576;Totaal binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2002 2e kwartaal;0.0;;;8774.0;20594.0;;
4577;Totaal binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2002 3e kwartaal;0.0;;;8826.0;19538.0;;
4578;Totaal binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2002 4e kwartaal;0.0;;;8492.0;18507.0;;
4579;Totaal binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2002;0.0;;;9070.0;21562.0;;
4580;Totaal binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2003 1e kwartaal;0.0;;;8117.0;17531.0;;
4581;Totaal binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2003 2e kwartaal;0.0;;;7513.0;17774.0;;
4582;Totaal binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2003 3e kwartaal;0.0;;;8301.0;18035.0;;
4583;Totaal binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2003 4e kwartaal;0.0;;;9081.0;18317.0;;
4584;Totaal binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2003;0.0;;;8117.0;17531.0;;
4585;Totaal binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2004 1e kwartaal;0.0;;;9701.0;18582.0;;
4586;Totaal binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2004 2e kwartaal;0.0;;;8504.0;17460.0;;
4587;Totaal binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2004 3e kwartaal;0.0;;;8814.0;16358.0;;
4588;Totaal binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2004 4e kwartaal;0.0;;;9139.0;15274.0;;
4589;Totaal binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2004;0.0;;;9701.0;18582.0;;
4590;Totaal binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2005 1e kwartaal;0.0;;;7797.0;14247.0;;
4591;Totaal binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2005 2e kwartaal;0.0;;;9705.0;13605.0;;
4592;Totaal binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2005 3e kwartaal;0.0;;;11080.0;15439.0;;
4593;Totaal binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2005 4e kwartaal;0.0;;;10557.0;16675.0;;
4594;Totaal binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2005;0.0;;;7797.0;14247.0;;
4595;Totaal binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2006 1e kwartaal;0.0;;;11888.0;22377.0;;
4596;Totaal binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2006 2e kwartaal;0.0;;;11988.0;21917.0;;
4597;Totaal binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2006 3e kwartaal;0.0;;;11360.0;21688.0;;
4598;Totaal binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2006 4e kwartaal;0.0;;;11745.0;21377.0;;
4599;Totaal binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2006;0.0;;;11888.0;22377.0;;
4600;Totaal binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2007 1e kwartaal;0.0;;;13785.0;24037.0;;
4601;Totaal binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2007 2e kwartaal;0.0;;;14208.0;21999.0;;
