ID;BedrijfstakkenBranchesSBI2008;Perioden;Waarde_1;Volume_2;Waarde_3;Volume_4;Waarde_5;Volume_6;Waarde_7;Volume_8;Waarde_9;Volume_10;Waarde_11;Volume_12
219;Detailhandel geen apotheken;2017 4e kwartaal;112.9;105.7;3.3;2.2;106.4;99.6;1.5;0.8;112.4;105.0;2.3;1.1
220;Detailhandel geen apotheken;2017;104.8;98.7;4.2;3.0;104.6;98.5;3.8;2.6;104.7;98.4;3.6;2.4
221;Detailhandel geen apotheken;2018 januari;100.9;96.3;3.5;2.4;;;;;99.7;94.7;4.9;3.8
222;Winkels in voedingsmiddelen;2005 januari;83.8;91.6;-2.5;-1.0;;;;;79.0;86.8;-9.2;-7.3
223;Winkels in voedingsmiddelen;2005 februari;78.2;85.2;0.0;0.9;;;;;77.3;84.3;-1.2;-0.1
224;Winkels in voedingsmiddelen;2005 maart;87.7;95.3;-0.8;0.1;;;;;89.7;97.3;4.8;5.4
225;Winkels in voedingsmiddelen;2005 1e kwartaal;83.3;90.7;-1.1;0.0;86.2;94.3;-0.7;-0.8;82.0;89.5;-2.0;-0.7
226;Winkels in voedingsmiddelen;2005 april;84.7;92.9;-2.5;-0.7;;;;;86.3;94.6;-3.6;-1.7
227;Winkels in voedingsmiddelen;2005 mei;88.7;96.4;-1.3;-0.2;;;;;84.9;92.6;-3.0;-1.8
228;Winkels in voedingsmiddelen;2005 juni;88.4;96.3;0.1;1.2;;;;;89.0;97.0;2.3;3.4
229;Winkels in voedingsmiddelen;2005 2e kwartaal;87.3;95.2;-1.2;0.1;86.1;94.2;-0.1;-0.1;86.8;94.7;-1.4;0.0
230;Winkels in voedingsmiddelen;2005 juli;86.9;95.3;-0.1;1.0;;;;;87.9;96.2;-3.0;-1.7
231;Winkels in voedingsmiddelen;2005 augustus;84.7;92.3;-2.0;-1.5;;;;;83.4;91.1;1.8;2.2
232;Winkels in voedingsmiddelen;2005 september;84.3;93.4;0.4;2.2;;;;;86.9;96.0;3.6;5.2
233;Winkels in voedingsmiddelen;2005 3e kwartaal;85.3;93.6;-0.6;0.6;86.8;94.9;0.9;0.8;86.0;94.4;0.7;1.8
234;Winkels in voedingsmiddelen;2005 oktober;86.4;94.9;0.2;0.8;;;;;84.9;93.5;-1.8;-1.0
235;Winkels in voedingsmiddelen;2005 november;86.6;95.0;1.4;1.1;;;;;86.0;94.4;2.8;2.5
236;Winkels in voedingsmiddelen;2005 december;99.6;109.4;1.1;0.6;;;;;104.8;114.7;1.0;0.7
237;Winkels in voedingsmiddelen;2005 4e kwartaal;90.8;99.8;0.9;0.8;87.6;95.9;0.9;1.0;91.9;100.9;0.7;0.7
238;Winkels in voedingsmiddelen;2005;86.7;94.8;-0.5;0.4;86.7;94.8;-0.5;0.4;86.7;94.9;-0.5;0.5
239;Winkels in voedingsmiddelen;2006 januari;85.7;93.0;2.3;1.5;;;;;81.3;88.6;2.9;2.0
240;Winkels in voedingsmiddelen;2006 februari;80.4;87.3;2.7;2.4;;;;;79.5;86.4;2.8;2.4
241;Winkels in voedingsmiddelen;2006 maart;90.8;98.6;3.5;3.5;;;;;92.5;100.3;3.1;3.1
242;Winkels in voedingsmiddelen;2006 1e kwartaal;85.6;93.0;2.9;2.5;88.6;96.6;1.2;0.7;84.4;91.8;2.9;2.5
243;Winkels in voedingsmiddelen;2006 april;88.5;95.6;4.5;2.9;;;;;88.5;95.6;2.5;1.0
244;Winkels in voedingsmiddelen;2006 mei;92.1;99.5;3.7;3.3;;;;;90.8;98.3;6.9;6.2
245;Winkels in voedingsmiddelen;2006 juni;92.4;99.8;4.5;3.6;;;;;95.1;102.5;6.8;5.7
246;Winkels in voedingsmiddelen;2006 2e kwartaal;91.0;98.3;4.2;3.3;89.7;97.3;1.2;0.7;91.5;98.8;5.4;4.3
247;Winkels in voedingsmiddelen;2006 juli;90.5;97.9;4.1;2.7;;;;;89.0;96.4;1.3;0.2
248;Winkels in voedingsmiddelen;2006 augustus;88.7;95.5;4.8;3.5;;;;;88.8;95.6;6.5;5.0
249;Winkels in voedingsmiddelen;2006 september;88.2;95.1;4.5;1.9;;;;;91.8;98.8;5.7;2.9
250;Winkels in voedingsmiddelen;2006 3e kwartaal;89.1;96.2;4.5;2.7;90.7;97.5;1.1;0.3;89.9;96.9;4.4;2.7
251;Winkels in voedingsmiddelen;2006 oktober;90.0;97.3;4.1;2.4;;;;;86.2;93.5;1.6;0.0
252;Winkels in voedingsmiddelen;2006 november;89.0;96.4;2.8;1.5;;;;;89.7;97.1;4.3;2.8
253;Winkels in voedingsmiddelen;2006 december;101.7;110.1;2.1;0.7;;;;;104.7;113.2;0.0;-1.3
254;Winkels in voedingsmiddelen;2006 4e kwartaal;93.5;101.3;3.0;1.5;90.2;97.3;-0.5;-0.2;93.5;101.3;1.8;0.4
255;Winkels in voedingsmiddelen;2006;89.8;97.2;3.6;2.5;89.8;97.2;3.6;2.5;89.8;97.2;3.6;2.5
256;Winkels in voedingsmiddelen;2007 januari;88.6;95.2;3.3;2.4;;;;;85.4;92.0;5.0;3.9
257;Winkels in voedingsmiddelen;2007 februari;84.0;90.3;4.6;3.5;;;;;83.1;89.4;4.6;3.5
258;Winkels in voedingsmiddelen;2007 maart;94.7;102.2;4.3;3.6;;;;;98.2;105.7;6.1;5.4
259;Winkels in voedingsmiddelen;2007 1e kwartaal;89.1;95.9;4.1;3.2;92.2;99.5;2.2;2.2;88.9;95.7;5.3;4.3
260;Winkels in voedingsmiddelen;2007 april;91.7;98.2;3.6;2.7;;;;;89.3;95.8;0.9;0.2
261;Winkels in voedingsmiddelen;2007 mei;95.4;102.9;3.7;3.3;;;;;95.5;102.9;5.1;4.7
262;Winkels in voedingsmiddelen;2007 juni;94.6;101.9;2.4;2.1;;;;;98.2;105.6;3.3;3.0
263;Winkels in voedingsmiddelen;2007 2e kwartaal;93.9;101.0;3.2;2.7;92.5;99.9;0.3;0.4;94.3;101.4;3.1;2.7
264;Winkels in voedingsmiddelen;2007 juli;92.0;98.7;1.7;0.8;;;;;88.2;94.8;-0.9;-1.6
265;Winkels in voedingsmiddelen;2007 augustus;92.0;99.2;3.7;3.8;;;;;94.4;101.6;6.3;6.3
266;Winkels in voedingsmiddelen;2007 september;91.4;98.2;3.7;3.2;;;;;90.5;97.3;-1.4;-1.6
267;Winkels in voedingsmiddelen;2007 3e kwartaal;91.8;98.7;3.0;2.6;93.6;100.2;1.2;0.3;91.0;97.9;1.3;1.0
268;Winkels in voedingsmiddelen;2007 oktober;93.7;100.0;4.2;2.8;;;;;92.5;98.7;7.3;5.6
269;Winkels in voedingsmiddelen;2007 november;94.3;99.9;5.9;3.7;;;;;96.9;102.5;8.0;5.6
270;Winkels in voedingsmiddelen;2007 december;109.2;115.1;7.4;4.5;;;;;109.5;115.4;4.6;1.9
271;Winkels in voedingsmiddelen;2007 4e kwartaal;99.1;105.0;5.9;3.7;95.6;101.0;2.1;0.8;99.6;105.6;6.5;4.2
272;Winkels in voedingsmiddelen;2007;93.5;100.1;4.1;3.0;93.5;100.1;4.1;3.0;93.5;100.2;4.1;3.1
273;Winkels in voedingsmiddelen;2008 januari;93.1;97.3;5.1;2.2;;;;;90.8;95.0;6.3;3.2
274;Winkels in voedingsmiddelen;2008 februari;89.6;93.4;6.6;3.4;;;;;94.3;98.2;13.5;9.8
275;Winkels in voedingsmiddelen;2008 maart;99.7;102.9;5.2;0.7;;;;;99.7;102.9;1.6;-2.6
276;Winkels in voedingsmiddelen;2008 1e kwartaal;94.1;97.8;5.6;2.0;97.3;101.4;1.8;0.3;95.0;98.7;6.8;3.1
277;Winkels in voedingsmiddelen;2008 april;98.2;100.9;7.1;2.8;;;;;95.2;97.9;6.7;2.3
278;Winkels in voedingsmiddelen;2008 mei;103.3;105.9;8.2;2.9;;;;;107.1;109.7;12.2;6.7
279;Winkels in voedingsmiddelen;2008 juni;99.3;101.3;5.0;-0.6;;;;;95.7;97.7;-2.6;-7.5
280;Winkels in voedingsmiddelen;2008 2e kwartaal;100.3;102.7;6.8;1.7;98.7;101.5;1.5;0.2;99.4;101.8;5.3;0.4
281;Winkels in voedingsmiddelen;2008 juli;97.8;99.5;6.2;0.9;;;;;97.4;99.1;10.4;4.5
282;Winkels in voedingsmiddelen;2008 augustus;98.1;100.1;6.7;0.9;;;;;98.6;100.6;4.5;-1.0
283;Winkels in voedingsmiddelen;2008 september;95.7;97.4;4.7;-0.8;;;;;94.2;95.9;4.1;-1.5
284;Winkels in voedingsmiddelen;2008 3e kwartaal;97.2;99.0;5.9;0.3;99.1;100.6;0.4;-0.9;96.7;98.5;6.3;0.6
285;Winkels in voedingsmiddelen;2008 oktober;99.8;101.3;6.5;1.3;;;;;101.9;103.3;10.2;4.7
286;Winkels in voedingsmiddelen;2008 november;97.9;98.6;3.9;-1.3;;;;;96.7;97.3;-0.2;-5.1
287;Winkels in voedingsmiddelen;2008 december;113.8;114.2;4.3;-0.8;;;;;114.6;114.9;4.6;-0.4
288;Winkels in voedingsmiddelen;2008 4e kwartaal;103.9;104.7;4.8;-0.3;100.3;100.8;1.2;0.2;104.4;105.2;4.8;-0.4
289;Winkels in voedingsmiddelen;2008;98.9;101.1;5.8;0.9;98.9;101.1;5.8;0.9;98.9;101.1;5.8;0.9
290;Winkels in voedingsmiddelen;2009 januari;96.9;96.8;4.1;-0.4;;;;;98.5;98.4;8.4;3.6
291;Winkels in voedingsmiddelen;2009 februari;91.1;90.6;1.7;-3.0;;;;;90.0;89.5;-4.6;-8.8
292;Winkels in voedingsmiddelen;2009 maart;102.0;101.2;2.4;-1.6;;;;;97.3;96.5;-2.5;-6.3
293;Winkels in voedingsmiddelen;2009 1e kwartaal;96.7;96.2;2.7;-1.7;99.8;99.6;-0.4;-1.1;95.2;94.8;0.3;-4.0
294;Winkels in voedingsmiddelen;2009 april;99.5;98.6;1.3;-2.3;;;;;100.7;99.8;5.8;2.0
295;Winkels in voedingsmiddelen;2009 mei;102.7;102.1;-0.6;-3.6;;;;;103.4;102.8;-3.5;-6.3
296;Winkels in voedingsmiddelen;2009 juni;100.3;100.1;1.0;-1.2;;;;;99.0;98.8;3.5;1.1
297;Winkels in voedingsmiddelen;2009 2e kwartaal;100.8;100.3;0.6;-2.4;99.2;99.1;-0.6;-0.6;101.0;100.5;1.7;-1.3
298;Winkels in voedingsmiddelen;2009 juli;97.5;97.9;-0.3;-1.6;;;;;99.7;100.1;2.4;1.0
299;Winkels in voedingsmiddelen;2009 augustus;97.5;98.4;-0.6;-1.7;;;;;95.8;96.7;-2.8;-3.9
300;Winkels in voedingsmiddelen;2009 september;95.4;96.6;-0.3;-0.8;;;;;94.6;95.8;0.4;-0.1
301;Winkels in voedingsmiddelen;2009 3e kwartaal;96.8;97.7;-0.4;-1.4;98.8;99.3;-0.4;0.3;96.7;97.5;-0.1;-1.0
302;Winkels in voedingsmiddelen;2009 oktober;97.1;98.2;-2.7;-3.0;;;;;101.1;102.2;-0.7;-1.0
303;Winkels in voedingsmiddelen;2009 november;97.4;98.4;-0.6;-0.2;;;;;94.0;95.1;-2.8;-2.3
304;Winkels in voedingsmiddelen;2009 december;112.3;113.1;-1.3;-1.0;;;;;115.7;116.4;1.0;1.3
305;Winkels in voedingsmiddelen;2009 4e kwartaal;102.3;103.2;-1.5;-1.4;98.7;99.4;-0.2;0.0;103.6;104.6;-0.7;-0.6
306;Winkels in voedingsmiddelen;2009;99.1;99.3;0.3;-1.7;99.1;99.3;0.3;-1.7;99.1;99.3;0.3;-1.7
307;Winkels in voedingsmiddelen;2010 januari;97.5;98.7;0.6;1.9;;;;;94.7;95.9;-3.8;-2.5
308;Winkels in voedingsmiddelen;2010 februari;89.9;90.0;-1.3;-0.7;;;;;88.8;88.9;-1.3;-0.7
309;Winkels in voedingsmiddelen;2010 maart;102.2;102.1;0.1;0.9;;;;;99.9;99.8;2.7;3.5
310;Winkels in voedingsmiddelen;2010 1e kwartaal;96.5;96.9;-0.2;0.7;99.7;100.3;1.1;0.9;94.5;94.9;-0.8;0.1
311;Winkels in voedingsmiddelen;2010 april;98.7;98.3;-0.8;-0.3;;;;;101.9;101.4;1.2;1.6
312;Winkels in voedingsmiddelen;2010 mei;103.2;103.1;0.5;1.0;;;;;101.5;101.3;-1.8;-1.4
313;Winkels in voedingsmiddelen;2010 juni;101.9;101.7;1.5;1.6;;;;;101.0;100.9;2.1;2.1
314;Winkels in voedingsmiddelen;2010 2e kwartaal;101.3;101.0;0.4;0.7;99.7;99.8;-0.1;-0.5;101.5;101.2;0.4;0.7
315;Winkels in voedingsmiddelen;2010 juli;99.5;99.1;2.0;1.2;;;;;103.5;103.1;3.8;2.9
316;Winkels in voedingsmiddelen;2010 augustus;98.1;97.8;0.6;-0.6;;;;;94.2;93.9;-1.7;-2.9
317;Winkels in voedingsmiddelen;2010 september;96.8;97.0;1.5;0.4;;;;;97.2;97.4;2.8;1.7
318;Winkels in voedingsmiddelen;2010 3e kwartaal;98.1;98.0;1.4;0.3;100.2;99.7;0.5;-0.1;98.3;98.1;1.6;0.6
319;Winkels in voedingsmiddelen;2010 oktober;99.2;99.3;2.2;1.1;;;;;99.9;100.0;-1.2;-2.2
320;Winkels in voedingsmiddelen;2010 november;99.5;99.6;2.2;1.1;;;;;98.2;98.2;4.5;3.4
321;Winkels in voedingsmiddelen;2010 december;113.5;113.3;1.1;0.2;;;;;119.2;119.0;3.0;2.2
322;Winkels in voedingsmiddelen;2010 4e kwartaal;104.1;104.1;1.8;0.8;100.4;100.2;0.3;0.5;105.8;105.8;2.1;1.1
323;Winkels in voedingsmiddelen;2010;100.0;100.0;0.9;0.6;100.0;100.0;0.9;0.6;100.0;100.0;0.9;0.7
324;Winkels in voedingsmiddelen;2011 januari;97.7;98.1;0.2;-0.6;;;;;93.0;93.3;-1.9;-2.7
325;Winkels in voedingsmiddelen;2011 februari;91.8;90.9;2.1;1.0;;;;;90.8;90.0;2.3;1.2
326;Winkels in voedingsmiddelen;2011 maart;103.5;102.1;1.3;-0.1;;;;;102.7;101.3;2.8;1.5
327;Winkels in voedingsmiddelen;2011 1e kwartaal;97.6;97.0;1.2;0.1;101.0;100.4;0.5;0.2;95.5;94.9;1.1;0.0
328;Winkels in voedingsmiddelen;2011 april;102.2;99.8;3.5;1.6;;;;;106.6;104.2;4.6;2.8
329;Winkels in voedingsmiddelen;2011 mei;104.7;102.2;1.4;-0.9;;;;;100.9;98.4;-0.6;-2.9
330;Winkels in voedingsmiddelen;2011 juni;102.9;100.1;1.0;-1.6;;;;;103.5;100.7;2.4;-0.2
331;Winkels in voedingsmiddelen;2011 2e kwartaal;103.3;100.7;2.0;-0.3;101.6;99.5;0.6;-0.9;103.7;101.1;2.2;-0.1
332;Winkels in voedingsmiddelen;2011 juli;99.8;97.1;0.3;-2.0;;;;;100.7;98.0;-2.7;-4.9
333;Winkels in voedingsmiddelen;2011 augustus;99.4;97.0;1.4;-0.9;;;;;98.2;95.8;4.3;2.0
334;Winkels in voedingsmiddelen;2011 september;97.9;95.8;1.2;-1.3;;;;;100.5;98.3;3.4;0.9
335;Winkels in voedingsmiddelen;2011 3e kwartaal;99.1;96.6;1.0;-1.4;101.1;98.3;-0.5;-1.2;99.8;97.3;1.5;-0.8
336;Winkels in voedingsmiddelen;2011 oktober;101.4;98.8;2.1;-0.5;;;;;99.8;97.3;-0.1;-2.7
337;Winkels in voedingsmiddelen;2011 november;101.1;98.4;1.6;-1.2;;;;;100.5;97.8;2.3;-0.5
338;Winkels in voedingsmiddelen;2011 december;114.5;111.1;0.9;-2.0;;;;;119.6;116.2;0.4;-2.4
339;Winkels in voedingsmiddelen;2011 4e kwartaal;105.6;102.8;1.5;-1.2;102.0;98.9;0.9;0.7;106.6;103.8;0.8;-1.9
340;Winkels in voedingsmiddelen;2011;101.4;99.3;1.4;-0.7;101.4;99.3;1.4;-0.7;101.4;99.3;1.4;-0.7
341;Winkels in voedingsmiddelen;2012 januari;99.8;97.7;2.1;-0.4;;;;;95.2;93.1;2.4;-0.2
342;Winkels in voedingsmiddelen;2012 februari;92.6;89.0;1.0;-2.1;;;;;95.6;91.9;5.2;2.2
343;Winkels in voedingsmiddelen;2012 maart;103.9;99.8;0.4;-2.2;;;;;107.1;102.9;4.3;1.6
344;Winkels in voedingsmiddelen;2012 1e kwartaal;98.8;95.5;1.2;-1.6;102.2;98.8;0.3;-0.1;99.3;96.0;3.9;1.2
345;Winkels in voedingsmiddelen;2012 april;102.7;98.7;0.5;-1.2;;;;;100.1;96.1;-6.1;-7.8
346;Winkels in voedingsmiddelen;2012 mei;107.1;102.9;2.3;0.7;;;;;106.9;102.6;5.9;4.3
347;Winkels in voedingsmiddelen;2012 juni;104.3;99.6;1.4;-0.5;;;;;107.7;102.9;4.0;2.2
348;Winkels in voedingsmiddelen;2012 2e kwartaal;104.7;100.4;1.4;-0.3;103.0;99.1;0.7;0.3;104.9;100.5;1.2;-0.6
349;Winkels in voedingsmiddelen;2012 juli;103.2;98.9;3.4;1.9;;;;;99.3;95.0;-1.4;-3.1
350;Winkels in voedingsmiddelen;2012 augustus;102.8;98.7;3.4;1.8;;;;;104.9;100.8;6.8;5.3
351;Winkels in voedingsmiddelen;2012 september;101.1;97.2;3.2;1.5;;;;;100.0;96.1;-0.5;-2.3
352;Winkels in voedingsmiddelen;2012 3e kwartaal;102.4;98.3;3.3;1.7;104.3;99.9;1.3;0.8;101.4;97.3;1.6;-0.1
353;Winkels in voedingsmiddelen;2012 oktober;103.6;98.5;2.2;-0.4;;;;;102.1;97.0;2.3;-0.3
354;Winkels in voedingsmiddelen;2012 november;101.9;96.5;0.9;-1.9;;;;;104.3;98.8;3.8;1.0
355;Winkels in voedingsmiddelen;2012 december;118.5;111.0;3.5;-0.1;;;;;118.7;111.1;-0.8;-4.4
356;Winkels in voedingsmiddelen;2012 4e kwartaal;108.0;102.0;2.3;-0.8;104.4;98.3;0.1;-1.6;108.3;102.3;1.6;-1.4
357;Winkels in voedingsmiddelen;2012;103.5;99.0;2.0;-0.2;103.5;99.0;2.0;-0.2;103.5;99.1;2.0;-0.2
358;Winkels in voedingsmiddelen;2013 januari;102.1;96.1;2.3;-1.6;;;;;100.2;94.2;5.3;1.2
359;Winkels in voedingsmiddelen;2013 februari;94.9;88.1;2.4;-1.0;;;;;93.9;87.2;-1.7;-5.2
360;Winkels in voedingsmiddelen;2013 maart;108.0;99.3;3.9;-0.5;;;;;110.8;102.1;3.5;-0.9
361;Winkels in voedingsmiddelen;2013 1e kwartaal;101.7;94.5;2.9;-1.0;105.2;97.8;0.8;-0.5;101.7;94.5;2.4;-1.6
362;Winkels in voedingsmiddelen;2013 april;103.6;95.9;0.9;-2.8;;;;;100.5;92.9;0.4;-3.3
363;Winkels in voedingsmiddelen;2013 mei;109.1;100.2;1.8;-2.6;;;;;111.4;102.6;4.3;-0.1
364;Winkels in voedingsmiddelen;2013 juni;106.1;97.8;1.7;-1.8;;;;;105.2;96.9;-2.3;-5.9
365;Winkels in voedingsmiddelen;2013 2e kwartaal;106.3;98.0;1.5;-2.4;104.4;96.7;-0.7;-1.1;105.7;97.4;0.8;-3.1
366;Winkels in voedingsmiddelen;2013 juli;106.5;98.1;3.2;-0.8;;;;;105.3;96.9;6.1;2.0
367;Winkels in voedingsmiddelen;2013 augustus;104.0;96.0;1.2;-2.7;;;;;108.1;100.1;3.1;-0.8
368;Winkels in voedingsmiddelen;2013 september;100.9;94.0;-0.2;-3.2;;;;;97.7;90.9;-2.3;-5.4
369;Winkels in voedingsmiddelen;2013 3e kwartaal;103.8;96.0;1.4;-2.3;105.6;97.6;1.2;0.9;103.7;95.9;2.3;-1.4
370;Winkels in voedingsmiddelen;2013  oktober;104.0;96.9;0.4;-1.6;;;;;104.0;96.9;1.9;-0.2
371;Winkels in voedingsmiddelen;2013  november;101.6;94.6;-0.4;-2.0;;;;;105.1;98.1;0.8;-0.7
372;Winkels in voedingsmiddelen;2013 december ;118.7;109.9;0.1;-1.0;;;;;117.0;108.3;-1.4;-2.5
373;Winkels in voedingsmiddelen;2013 4e kwartaal;108.1;100.5;0.1;-1.5;104.6;96.9;-1.0;-0.7;108.7;101.1;0.3;-1.2
374;Winkels in voedingsmiddelen;2013;105.0;97.2;1.4;-1.8;105.0;97.2;1.4;-1.8;105.0;97.2;1.4;-1.8
375;Winkels in voedingsmiddelen;2014 januari;102.7;95.3;0.6;-0.8;;;;;102.8;95.4;2.6;1.2
376;Winkels in voedingsmiddelen;2014 februari;95.7;88.3;0.8;0.2;;;;;94.7;87.3;0.8;0.1
377;Winkels in voedingsmiddelen;2014 maart;108.2;99.8;0.1;0.5;;;;;105.8;97.5;-4.5;-4.5
378;Winkels in voedingsmiddelen;2014 1e kwartaal;102.2;94.5;0.5;0.0;105.7;97.8;1.1;0.9;101.1;93.4;-0.6;-1.2
379;Winkels in voedingsmiddelen;2014 april;106.7;98.2;3.0;2.4;;;;;106.8;98.3;6.2;5.8
380;Winkels in voedingsmiddelen;2014 mei;109.0;100.5;0.0;0.2;;;;;113.2;104.5;1.6;1.9
381;Winkels in voedingsmiddelen;2014 juni;109.6;101.7;3.3;4.0;;;;;106.4;98.5;1.1;1.7
382;Winkels in voedingsmiddelen;2014 2e kwartaal;108.4;100.1;2.1;2.2;106.5;98.9;0.7;1.1;108.8;100.4;2.9;3.1
383;Winkels in voedingsmiddelen;2014 juli;107.9;99.5;1.3;1.4;;;;;107.9;99.4;2.5;2.7
384;Winkels in voedingsmiddelen;2014 augustus;104.6;96.8;0.6;0.9;;;;;105.5;97.6;-2.4;-2.4
385;Winkels in voedingsmiddelen;2014 september;102.7;95.4;1.8;1.5;;;;;101.5;94.3;3.9;3.7
386;Winkels in voedingsmiddelen;2014 3e kwartaal;105.1;97.2;1.2;1.2;106.8;98.7;0.2;-0.2;105.0;97.1;1.2;1.2
387;Winkels in voedingsmiddelen;2014 oktober;105.5;97.8;1.5;0.9;;;;;107.9;100.0;3.7;3.3
388;Winkels in voedingsmiddelen;2014 november;104.9;97.4;3.3;3.0;;;;;104.0;96.5;-1.0;-1.6
389;Winkels in voedingsmiddelen;2014 december;120.4;111.3;1.4;1.3;;;;;121.5;112.5;3.8;3.8
390;Winkels in voedingsmiddelen;2014 4e kwartaal;110.3;102.2;2.0;1.7;106.9;98.7;0.1;0.1;111.1;103.0;2.2;1.9
391;Winkels in voedingsmiddelen;2014;106.5;98.5;1.5;1.3;106.5;98.5;1.5;1.3;106.5;98.5;1.5;1.3
392;Winkels in voedingsmiddelen;2015 januari;104.6;97.4;1.9;2.1;;;;;106.2;98.9;3.3;3.7
393;Winkels in voedingsmiddelen;2015 februari;97.9;90.2;2.3;2.2;;;;;96.8;89.1;2.2;2.1
394;Winkels in voedingsmiddelen;2015 maart;110.3;102.0;1.9;2.2;;;;;105.6;97.3;-0.2;-0.2
395;Winkels in voedingsmiddelen;2015 1e kwartaal;104.3;96.5;2.0;2.2;107.8;99.8;0.8;1.1;102.9;95.1;1.7;1.8
396;Winkels in voedingsmiddelen;2015 april;107.7;98.8;0.9;0.6;;;;;108.9;100.0;2.0;1.7
397;Winkels in voedingsmiddelen;2015 mei;111.7;102.8;2.5;2.3;;;;;112.4;103.4;-0.6;-1.1
398;Winkels in voedingsmiddelen;2015 juni;111.0;102.5;1.3;0.8;;;;;109.7;101.2;3.2;2.8
399;Winkels in voedingsmiddelen;2015 2e kwartaal;110.1;101.3;1.6;1.2;108.3;100.1;0.4;0.3;110.4;101.5;1.4;1.1
400;Winkels in voedingsmiddelen;2015 juli;107.8;99.0;-0.1;-0.5;;;;;110.0;101.1;1.9;1.7
401;Winkels in voedingsmiddelen;2015 augustus;108.4;99.7;3.6;3.0;;;;;106.7;98.0;1.1;0.4
402;Winkels in voedingsmiddelen;2015 september;105.5;97.2;2.8;1.8;;;;;104.8;96.4;3.2;2.2
403;Winkels in voedingsmiddelen;2015 3e kwartaal;107.2;98.6;2.0;1.4;108.9;100.0;0.6;-0.1;107.1;98.5;2.1;1.4
404;Winkels in voedingsmiddelen;2015 oktober;107.8;99.1;2.1;1.4;;;;;111.8;103.1;3.7;3.0
405;Winkels in voedingsmiddelen;2015 november;107.0;98.8;1.9;1.4;;;;;103.6;95.5;-0.4;-1.1
406;Winkels in voedingsmiddelen;2015 december;122.1;112.2;1.4;0.8;;;;;125.2;115.3;3.0;2.5
407;Winkels in voedingsmiddelen;2015 4e kwartaal;112.3;103.4;1.8;1.2;109.0;99.9;0.1;-0.1;113.5;104.6;2.2;1.6
408;Winkels in voedingsmiddelen;2015;108.5;100.0;1.9;1.5;108.5;100.0;1.9;1.5;108.5;99.9;1.9;1.5
409;Winkels in voedingsmiddelen;2016 januari;106.0;98.1;1.4;0.8;;;;;103.8;95.8;-2.2;-3.1
410;Winkels in voedingsmiddelen;2016 februari;98.3;89.6;0.4;-0.7;;;;;100.4;91.8;3.8;3.0
411;Winkels in voedingsmiddelen;2016 maart;111.4;101.6;1.0;-0.3;;;;;113.6;103.5;7.6;6.3
412;Winkels in voedingsmiddelen;2016 1e kwartaal;105.2;96.5;0.9;0.0;108.9;99.8;-0.1;-0.2;106.0;97.0;3.0;2.0
413;Winkels in voedingsmiddelen;2016 april;108.8;98.6;1.1;-0.2;;;;;109.9;100.0;0.9;0.0
414;Winkels in voedingsmiddelen;2016 mei;115.1;104.8;3.1;2.0;;;;;111.3;101.0;-1.0;-2.4
415;Winkels in voedingsmiddelen;2016 juni;112.2;101.7;1.1;-0.8;;;;;112.6;102.1;2.6;0.9
416;Winkels in voedingsmiddelen;2016 2e kwartaal;112.1;101.7;1.7;0.3;110.1;100.4;1.2;0.7;111.3;101.0;0.8;-0.5
417;Winkels in voedingsmiddelen;2016 juli;110.2;100.2;2.3;1.3;;;;;111.0;101.0;0.9;-0.2
418;Winkels in voedingsmiddelen;2016 augustus;109.7;100.1;1.2;0.4;;;;;108.4;98.6;1.6;0.7
419;Winkels in voedingsmiddelen;2016 september;107.9;98.3;2.2;1.1;;;;;110.2;100.6;5.2;4.4
420;Winkels in voedingsmiddelen;2016 3e kwartaal;109.3;99.5;1.9;0.9;110.9;100.9;0.7;0.5;109.8;100.1;2.5;1.6
421;Winkels in voedingsmiddelen;2016 oktober;110.6;100.9;2.6;1.8;;;;;108.9;99.2;-2.6;-3.7
422;Winkels in voedingsmiddelen;2016 november;109.2;99.6;2.1;0.8;;;;;108.6;98.9;4.8;3.6
423;Winkels in voedingsmiddelen;2016 december;125.2;113.0;2.5;0.7;;;;;129.8;117.6;3.7;2.0
424;Winkels in voedingsmiddelen;2016 4e kwartaal;115.0;104.5;2.4;1.1;111.6;101.0;0.6;0.1;115.8;105.3;2.0;0.6
425;Winkels in voedingsmiddelen;2016;110.4;100.6;1.8;0.6;110.4;100.5;1.7;0.6;110.7;100.8;2.1;0.9
426;Winkels in voedingsmiddelen;2017 januari;109.3;99.6;3.1;1.5;;;;;105.0;95.3;1.1;-0.6
427;Winkels in voedingsmiddelen;2017 februari;101.9;91.3;3.7;1.9;;;;;101.0;90.4;0.5;-1.5
428;Winkels in voedingsmiddelen;2017 maart;114.0;102.0;2.4;0.3;;;;;115.3;103.3;1.5;-0.1
429;Winkels in voedingsmiddelen;2017 1e kwartaal;108.4;97.6;3.0;1.2;112.2;101.1;0.6;0.0;107.1;96.3;1.1;-0.7
430;Winkels in voedingsmiddelen;2017 april;112.6;101.2;3.5;2.6;;;;;112.6;101.0;2.4;1.0
431;Winkels in voedingsmiddelen;2017 mei;117.8;105.3;2.3;0.4;;;;;116.5;103.8;4.7;2.8
432;Winkels in voedingsmiddelen;2017 juni;116.7;103.2;4.0;1.6;;;;;119.0;105.6;5.7;3.4
