ID;Geslacht;Leeftijd;RegioS;Perioden;TotaalArbeidsongeschiktheidsuitkeringen_1;WAOUitkeringen_2;WajongUitkeringen_3;WAZUitkeringen_4;IVAUitkeringen_5;WGAUitkeringen_6
9285;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2015 2e kwartaal;;;;;;
9286;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2015 3e kwartaal;;;;;;
9287;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2015 4e kwartaal;;;;;;
9288;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;1998 1e kwartaal;740.0;560.0;70.0;120.0;;
9289;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;1998 2e kwartaal;730.0;550.0;70.0;110.0;;
9290;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;1998 3e kwartaal;730.0;550.0;70.0;110.0;;
9291;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;1998 4e kwartaal;740.0;550.0;70.0;110.0;;
9292;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;1999 1e kwartaal;740.0;560.0;70.0;110.0;;
9293;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;1999 2e kwartaal;750.0;560.0;70.0;110.0;;
9294;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;1999 3e kwartaal;750.0;570.0;70.0;110.0;;
9295;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;1999 4e kwartaal;750.0;570.0;80.0;110.0;;
9296;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2000 1e kwartaal;770.0;580.0;80.0;110.0;;
9297;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2000 2e kwartaal;770.0;580.0;80.0;110.0;;
9298;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2000 3e kwartaal;770.0;590.0;80.0;110.0;;
9299;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2000 4e kwartaal;780.0;590.0;80.0;110.0;;
9300;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2001 1e kwartaal;780.0;600.0;80.0;110.0;;
9301;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2001 2e kwartaal;790.0;600.0;80.0;110.0;;
9302;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2001 3e kwartaal;790.0;600.0;80.0;100.0;;
9303;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2001 4e kwartaal;780.0;600.0;80.0;100.0;;
9304;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2002 1e kwartaal;790.0;610.0;80.0;100.0;;
9305;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2002 2e kwartaal;770.0;600.0;80.0;100.0;;
9306;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2002 3e kwartaal;770.0;590.0;80.0;100.0;;
9307;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2002 4e kwartaal;770.0;600.0;80.0;90.0;;
9308;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2003 1e kwartaal;780.0;610.0;90.0;90.0;;
9309;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2003 2e kwartaal;770.0;590.0;80.0;90.0;;
9310;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2003 3e kwartaal;770.0;590.0;90.0;90.0;;
9311;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2003 4e kwartaal;790.0;600.0;90.0;100.0;;
9312;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2004 1e kwartaal;770.0;590.0;90.0;90.0;;
9313;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2004 2e kwartaal;760.0;580.0;90.0;90.0;;
9314;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2004 3e kwartaal;750.0;570.0;90.0;90.0;;
9315;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2004 4e kwartaal;750.0;570.0;90.0;90.0;;
9316;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2005 1e kwartaal;740.0;550.0;90.0;90.0;;
9317;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2005 2e kwartaal;740.0;550.0;90.0;100.0;;
9318;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2005 3e kwartaal;730.0;550.0;90.0;90.0;;
9319;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2005 4e kwartaal;710.0;540.0;90.0;90.0;;
9320;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2006 1e kwartaal;690.0;520.0;80.0;80.0;;
9321;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2006 2e kwartaal;660.0;500.0;80.0;80.0;;
9322;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2006 3e kwartaal;650.0;480.0;80.0;80.0;;
9323;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2006 4e kwartaal;640.0;480.0;90.0;80.0;;
9324;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2007 1e kwartaal;630.0;470.0;90.0;80.0;;
9325;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2007 2e kwartaal;630.0;460.0;90.0;70.0;;
9326;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2007 3e kwartaal;620.0;460.0;100.0;70.0;;
9327;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2007 4e kwartaal;610.0;440.0;90.0;70.0;;
9328;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2008 1e kwartaal;610.0;440.0;100.0;70.0;;
9329;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2008 2e kwartaal;600.0;430.0;110.0;70.0;;
9330;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2008 3e kwartaal;590.0;420.0;110.0;60.0;;
9331;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2008 4e kwartaal;590.0;420.0;110.0;60.0;;
9332;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2009 1e kwartaal;590.0;410.0;120.0;60.0;;
9333;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2009 2e kwartaal;590.0;400.0;130.0;60.0;;
9334;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2009 3e kwartaal;590.0;400.0;130.0;60.0;;
9335;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2009 4e kwartaal;580.0;400.0;130.0;60.0;;
9336;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2010 1e kwartaal;640.0;390.0;130.0;50.0;20.0;50.0
9337;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2010 2e kwartaal;640.0;390.0;130.0;50.0;20.0;50.0
9338;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2010 3e kwartaal;640.0;380.0;140.0;50.0;30.0;50.0
9339;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2010 4e kwartaal;660.0;380.0;140.0;50.0;30.0;60.0
9340;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2011 1e kwartaal;660.0;380.0;140.0;40.0;30.0;70.0
9341;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2011 2e kwartaal;660.0;370.0;140.0;40.0;40.0;70.0
9342;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2011 3e kwartaal;660.0;360.0;140.0;40.0;40.0;70.0
9343;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2011 4e kwartaal;670.0;360.0;150.0;40.0;40.0;80.0
9344;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2012 1e kwartaal;;;;;;
9345;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2012 2e kwartaal;;;;;;
9346;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2012 3e kwartaal;;;;;;
9347;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2012 4e kwartaal;;;;;;
9348;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2013 1e kwartaal;;;;;;
9349;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2013 2e kwartaal;;;;;;
9350;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2013 3e kwartaal;;;;;;
9351;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2013 4e kwartaal;;;;;;
9352;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2014 1e kwartaal;;;;;;
9353;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2014 2e kwartaal;;;;;;
9354;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2014 3e kwartaal;;;;;;
9355;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2014 4e kwartaal;;;;;;
9356;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2015 1e kwartaal;;;;;;
9357;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2015 2e kwartaal;;;;;;
9358;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2015 3e kwartaal;;;;;;
9359;Totaal mannen en vrouwen;Totaal leeftijd;Anna Paulowna;2015 4e kwartaal;;;;;;
9360;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;1998 1e kwartaal;9070.0;7100.0;1500.0;470.0;;
9361;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;1998 2e kwartaal;9100.0;7100.0;1520.0;470.0;;
9362;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;1998 3e kwartaal;9170.0;7120.0;1580.0;470.0;;
9363;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;1998 4e kwartaal;9320.0;7160.0;1680.0;480.0;;
9364;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;1999 1e kwartaal;9390.0;7180.0;1760.0;450.0;;
9365;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;1999 2e kwartaal;9430.0;7230.0;1750.0;450.0;;
9366;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;1999 3e kwartaal;9500.0;7290.0;1750.0;460.0;;
9367;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;1999 4e kwartaal;9610.0;7380.0;1760.0;470.0;;
9368;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2000 1e kwartaal;9720.0;7490.0;1770.0;460.0;;
9369;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2000 2e kwartaal;9780.0;7530.0;1780.0;460.0;;
9370;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2000 3e kwartaal;9840.0;7590.0;1780.0;480.0;;
9371;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2000 4e kwartaal;9930.0;7650.0;1800.0;480.0;;
9372;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2001 1e kwartaal;9960.0;7660.0;1810.0;490.0;;
9373;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2001 2e kwartaal;10040.0;7740.0;1820.0;490.0;;
9374;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2001 3e kwartaal;10040.0;7750.0;1810.0;480.0;;
9375;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2001 4e kwartaal;10110.0;7800.0;1820.0;490.0;;
9376;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2002 1e kwartaal;10150.0;7850.0;1830.0;480.0;;
9377;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2002 2e kwartaal;10200.0;7880.0;1840.0;480.0;;
9378;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2002 3e kwartaal;10200.0;7880.0;1840.0;480.0;;
9379;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2002 4e kwartaal;10260.0;7930.0;1850.0;480.0;;
9380;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2003 1e kwartaal;10260.0;7930.0;1860.0;480.0;;
9381;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2003 2e kwartaal;10200.0;7880.0;1850.0;470.0;;
9382;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2003 3e kwartaal;10190.0;7850.0;1870.0;480.0;;
9383;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2003 4e kwartaal;10210.0;7870.0;1880.0;470.0;;
9384;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2004 1e kwartaal;10080.0;7740.0;1880.0;460.0;;
9385;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2004 2e kwartaal;10020.0;7650.0;1910.0;450.0;;
9386;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2004 3e kwartaal;9980.0;7600.0;1930.0;450.0;;
9387;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2004 4e kwartaal;9980.0;7560.0;1960.0;470.0;;
9388;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2005 1e kwartaal;9900.0;7460.0;1970.0;470.0;;
9389;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2005 2e kwartaal;9680.0;7220.0;2000.0;470.0;;
9390;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2005 3e kwartaal;9490.0;7020.0;2010.0;460.0;;
9391;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2005 4e kwartaal;9280.0;6770.0;2060.0;450.0;;
9392;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2006 1e kwartaal;9150.0;6610.0;2100.0;440.0;;
9393;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2006 2e kwartaal;8900.0;6390.0;2090.0;420.0;;
9394;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2006 3e kwartaal;8770.0;6250.0;2110.0;410.0;;
9395;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2006 4e kwartaal;8670.0;6140.0;2140.0;390.0;;
9396;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2007 1e kwartaal;8590.0;6030.0;2180.0;380.0;;
9397;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2007 2e kwartaal;8490.0;5930.0;2190.0;370.0;;
9398;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2007 3e kwartaal;8370.0;5810.0;2210.0;350.0;;
9399;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2007 4e kwartaal;8330.0;5770.0;2210.0;350.0;;
9400;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2008 1e kwartaal;8300.0;5690.0;2260.0;350.0;;
9401;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2008 2e kwartaal;8240.0;5610.0;2290.0;340.0;;
9402;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2008 3e kwartaal;8200.0;5550.0;2330.0;330.0;;
9403;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2008 4e kwartaal;8150.0;5460.0;2380.0;320.0;;
9404;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2009 1e kwartaal;8080.0;5360.0;2400.0;310.0;;
9405;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2009 2e kwartaal;8010.0;5260.0;2440.0;300.0;;
9406;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2009 3e kwartaal;7950.0;5190.0;2460.0;290.0;;
9407;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2009 4e kwartaal;7870.0;5110.0;2480.0;280.0;;
9408;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2010 1e kwartaal;8620.0;4970.0;2530.0;290.0;250.0;590.0
9409;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2010 2e kwartaal;8610.0;4870.0;2580.0;280.0;260.0;630.0
9410;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2010 3e kwartaal;8600.0;4790.0;2590.0;270.0;280.0;670.0
9411;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2010 4e kwartaal;8630.0;4720.0;2650.0;260.0;310.0;700.0
9412;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2011 1e kwartaal;8610.0;4620.0;2690.0;240.0;330.0;730.0
9413;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2011 2e kwartaal;8580.0;4500.0;2730.0;230.0;360.0;770.0
9414;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2011 3e kwartaal;8520.0;4370.0;2750.0;220.0;370.0;810.0
9415;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2011 4e kwartaal;8550.0;4290.0;2790.0;210.0;400.0;870.0
9416;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2012 1e kwartaal;8530.0;4150.0;2850.0;200.0;400.0;930.0
9417;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2012 2e kwartaal;8530.0;4090.0;2880.0;200.0;410.0;950.0
9418;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2012 3e kwartaal;8530.0;4010.0;2910.0;190.0;430.0;1000.0
9419;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2012 4e kwartaal;8490.0;3910.0;2910.0;190.0;440.0;1040.0
9420;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2013 1e kwartaal;8500.0;3840.0;2940.0;180.0;460.0;1080.0
9421;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2013 2e kwartaal;8470.0;3730.0;2980.0;170.0;470.0;1110.0
9422;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2013 3e kwartaal;8500.0;3650.0;3060.0;170.0;500.0;1140.0
9423;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2013 4e kwartaal;8520.0;3580.0;3090.0;160.0;510.0;1190.0
9424;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2014 1e kwartaal;8560.0;3530.0;3110.0;150.0;550.0;1220.0
9425;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2014 2e kwartaal;8530.0;3440.0;3120.0;150.0;580.0;1240.0
9426;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2014 3e kwartaal;8530.0;3370.0;3150.0;140.0;590.0;1280.0
9427;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2014 4e kwartaal;8570.0;3320.0;3200.0;130.0;620.0;1310.0
9428;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2015 1e kwartaal;8570.0;3270.0;3190.0;130.0;650.0;1320.0
9429;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2015 2e kwartaal;8560.0;3200.0;3200.0;120.0;690.0;1350.0
9430;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2015 3e kwartaal;8520.0;3120.0;3190.0;120.0;720.0;1370.0
9431;Totaal mannen en vrouwen;Totaal leeftijd;Apeldoorn;2015 4e kwartaal;8500.0;3060.0;3180.0;110.0;740.0;1400.0
9432;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;1998 1e kwartaal;700.0;550.0;110.0;40.0;;
9433;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;1998 2e kwartaal;700.0;550.0;120.0;40.0;;
9434;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;1998 3e kwartaal;700.0;550.0;110.0;40.0;;
9435;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;1998 4e kwartaal;700.0;540.0;110.0;40.0;;
9436;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;1999 1e kwartaal;720.0;550.0;130.0;40.0;;
9437;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;1999 2e kwartaal;730.0;560.0;130.0;50.0;;
9438;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;1999 3e kwartaal;740.0;560.0;130.0;50.0;;
9439;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;1999 4e kwartaal;730.0;560.0;130.0;50.0;;
9440;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;2000 1e kwartaal;740.0;560.0;130.0;50.0;;
9441;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;2000 2e kwartaal;740.0;560.0;130.0;50.0;;
9442;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;2000 3e kwartaal;740.0;550.0;130.0;60.0;;
9443;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;2000 4e kwartaal;760.0;570.0;140.0;50.0;;
9444;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;2001 1e kwartaal;760.0;580.0;140.0;50.0;;
9445;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;2001 2e kwartaal;770.0;580.0;140.0;50.0;;
9446;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;2001 3e kwartaal;770.0;580.0;140.0;50.0;;
9447;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;2001 4e kwartaal;780.0;590.0;140.0;50.0;;
9448;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;2002 1e kwartaal;800.0;610.0;150.0;50.0;;
9449;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;2002 2e kwartaal;800.0;600.0;150.0;40.0;;
9450;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;2002 3e kwartaal;800.0;600.0;150.0;50.0;;
9451;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;2002 4e kwartaal;800.0;610.0;150.0;50.0;;
9452;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;2003 1e kwartaal;800.0;600.0;150.0;50.0;;
9453;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;2003 2e kwartaal;800.0;600.0;150.0;50.0;;
9454;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;2003 3e kwartaal;790.0;600.0;150.0;50.0;;
9455;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;2003 4e kwartaal;800.0;590.0;160.0;50.0;;
9456;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;2004 1e kwartaal;800.0;590.0;160.0;50.0;;
9457;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;2004 2e kwartaal;780.0;570.0;160.0;50.0;;
9458;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;2004 3e kwartaal;780.0;560.0;170.0;50.0;;
9459;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;2004 4e kwartaal;780.0;570.0;160.0;50.0;;
9460;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;2005 1e kwartaal;770.0;560.0;160.0;50.0;;
9461;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;2005 2e kwartaal;760.0;530.0;170.0;50.0;;
9462;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;2005 3e kwartaal;750.0;520.0;180.0;50.0;;
9463;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;2005 4e kwartaal;730.0;510.0;170.0;40.0;;
9464;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;2006 1e kwartaal;710.0;500.0;180.0;40.0;;
9465;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;2006 2e kwartaal;690.0;480.0;180.0;40.0;;
9466;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;2006 3e kwartaal;690.0;480.0;180.0;30.0;;
9467;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;2006 4e kwartaal;700.0;470.0;190.0;30.0;;
9468;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;2007 1e kwartaal;690.0;460.0;200.0;30.0;;
9469;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;2007 2e kwartaal;690.0;450.0;210.0;30.0;;
9470;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;2007 3e kwartaal;690.0;450.0;220.0;30.0;;
9471;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;2007 4e kwartaal;690.0;440.0;220.0;30.0;;
9472;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;2008 1e kwartaal;680.0;430.0;230.0;30.0;;
9473;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;2008 2e kwartaal;680.0;430.0;230.0;30.0;;
9474;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;2008 3e kwartaal;670.0;420.0;230.0;20.0;;
9475;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;2008 4e kwartaal;670.0;410.0;240.0;20.0;;
9476;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;2009 1e kwartaal;660.0;410.0;230.0;20.0;;
9477;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;2009 2e kwartaal;660.0;400.0;230.0;20.0;;
9478;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;2009 3e kwartaal;660.0;400.0;250.0;20.0;;
9479;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;2009 4e kwartaal;660.0;390.0;250.0;20.0;;
9480;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;2010 1e kwartaal;720.0;380.0;260.0;20.0;30.0;40.0
9481;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;2010 2e kwartaal;730.0;370.0;270.0;20.0;30.0;50.0
9482;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;2010 3e kwartaal;740.0;360.0;280.0;20.0;30.0;50.0
9483;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;2010 4e kwartaal;750.0;350.0;290.0;20.0;40.0;60.0
9484;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;2011 1e kwartaal;750.0;340.0;290.0;20.0;40.0;60.0
9485;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;2011 2e kwartaal;750.0;340.0;290.0;20.0;40.0;60.0
9486;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;2011 3e kwartaal;760.0;330.0;300.0;20.0;40.0;70.0
9487;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;2011 4e kwartaal;760.0;330.0;300.0;20.0;50.0;70.0
9488;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;2012 1e kwartaal;760.0;320.0;300.0;20.0;50.0;70.0
9489;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;2012 2e kwartaal;750.0;300.0;300.0;20.0;50.0;70.0
9490;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;2012 3e kwartaal;760.0;300.0;310.0;20.0;50.0;80.0
9491;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;2012 4e kwartaal;760.0;290.0;310.0;20.0;60.0;80.0
9492;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;2013 1e kwartaal;760.0;290.0;320.0;20.0;60.0;80.0
9493;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;2013 2e kwartaal;770.0;290.0;320.0;20.0;60.0;90.0
9494;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;2013 3e kwartaal;760.0;270.0;320.0;10.0;70.0;90.0
9495;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;2013 4e kwartaal;770.0;260.0;330.0;10.0;70.0;90.0
9496;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;2014 1e kwartaal;770.0;260.0;320.0;20.0;80.0;90.0
9497;Totaal mannen en vrouwen;Totaal leeftijd;Appingedam;2014 2e kwartaal;770.0;260.0;320.0;20.0;80.0;100.0
