ID;NederlandseEconomie;Perioden;TotaalCO2_1;CO2ExclBiomassa_2;CO2Biomassa_3;N2O_4;CH4_5;BroeikasgasEquivalent_6;NOx_7;SO2_8;NH3_9;ZuurEquivalent_10;CFK12Equivalent_11;CO_12;NMVOS_13;PM10_14
1704;O Openbaar bestuur en overheidsdiensten;1994;2227;1609;618.1;1.5;6.7;2816;8.2;0.4;0.1;0.2;42.8;4.6;1.6;0.4
1705;O Openbaar bestuur en overheidsdiensten;1995;2247;1687;560.7;1.5;5.0;2780;8.4;0.4;0.1;0.2;8.4;4.5;1.6;0.3
1706;O Openbaar bestuur en overheidsdiensten;1996;2407;1844;562.2;1.5;5.1;2939;8.0;0.3;0.1;0.2;6.7;4.7;1.6;0.3
1707;O Openbaar bestuur en overheidsdiensten;1997;2234;1665;569.0;1.5;5.1;2774;8.0;0.3;0.1;0.2;4.4;4.5;1.6;0.3
1708;O Openbaar bestuur en overheidsdiensten;1998;2237;1667;570.2;1.5;5.3;2785;8.2;0.3;0.1;0.2;2.3;4.7;1.6;0.3
1709;O Openbaar bestuur en overheidsdiensten;1999;2291;1738;552.6;1.5;5.7;2850;8.8;0.3;0.1;0.2;1.1;5.2;1.6;0.3
1710;O Openbaar bestuur en overheidsdiensten;2000;2251;1688;562.9;1.5;5.2;2792;8.1;0.3;0.1;0.2;0.5;4.7;1.5;0.3
1711;O Openbaar bestuur en overheidsdiensten;2001;2214;1643;570.9;1.5;5.2;2760;7.1;0.2;0.1;0.2;0.2;4.2;1.4;0.3
1712;O Openbaar bestuur en overheidsdiensten;2002;2192;1640;552.1;1.5;5.4;2746;7.4;0.3;0.1;0.2;0.0;4.3;1.5;0.3
1713;O Openbaar bestuur en overheidsdiensten;2003;2252;1691;561.2;1.5;5.0;2784;6.5;0.2;0.1;0.2;0.0;4.2;1.5;0.2
1714;O Openbaar bestuur en overheidsdiensten;2004;2349;1775;574.5;1.5;5.3;2892;6.3;0.2;0.1;0.1;0.0;4.3;1.5;0.2
1715;O Openbaar bestuur en overheidsdiensten;2005;2144;1574;570.6;1.5;5.0;2680;5.6;0.2;0.1;0.1;0.0;4.0;1.4;0.2
1716;O Openbaar bestuur en overheidsdiensten;2006;2085;1550;535.0;1.5;4.7;2618;5.6;0.2;0.1;0.1;0.0;3.9;1.4;0.2
1717;O Openbaar bestuur en overheidsdiensten;2007;1984;1417;566.5;1.5;5.1;2535;5.2;0.2;0.1;0.1;0.0;3.9;1.4;0.2
1718;O Openbaar bestuur en overheidsdiensten;2008;2033;1463;569.9;1.6;5.0;2585;4.9;0.2;0.1;0.1;0.0;3.7;1.3;0.2
1719;O Openbaar bestuur en overheidsdiensten;2009;2036;1472;563.7;1.5;5.4;2591;4.8;0.2;0.1;0.1;0.0;3.5;1.3;0.2
1720;O Openbaar bestuur en overheidsdiensten;2010;2059;1478;581.0;1.5;5.2;2613;4.9;0.2;0.1;0.1;0.0;3.4;1.4;0.2
1721;O Openbaar bestuur en overheidsdiensten;2011;1870;1287;582.1;1.6;4.9;2422;5.4;0.2;0.1;0.1;0.0;3.4;1.4;0.2
1722;O Openbaar bestuur en overheidsdiensten;2012;1943;1350;593.5;1.6;4.8;2493;4.5;0.2;0.1;0.1;0.0;3.2;1.3;0.2
1723;O Openbaar bestuur en overheidsdiensten;2013;1701;1171;529.5;1.5;4.4;2233;4.5;0.2;0.1;0.1;0.0;3.1;1.3;0.2
1724;O Openbaar bestuur en overheidsdiensten;2014;1596;1024;571.6;1.6;4.7;2144;4.2;0.2;0.1;0.1;0.0;3.0;1.3;0.2
1725;O Openbaar bestuur en overheidsdiensten;2015;1636;1042;593.5;1.6;4.6;2179;4.0;0.1;0.1;0.1;0.0;2.6;1.3;0.2
1726;O Openbaar bestuur en overheidsdiensten;2016;1589;980;609.0;1.6;4.9;2159;4.0;0.2;0.1;0.1;0.0;2.7;1.3;0.2
1727;O Openbaar bestuur en overheidsdiensten;2017;1607;996;611.6;1.6;5.0;2180;3.9;0.1;0.1;0.1;0.0;2.7;1.4;0.2
1728;O Openbaar bestuur en overheidsdiensten;2018;1502;889;612.9;1.6;4.9;2077;3.9;0.1;0.1;0.1;0.0;3.0;1.4;0.2
1729;O Openbaar bestuur en overheidsdiensten;2019;1500;863;636.8;1.7;5.0;2076;4.0;0.1;0.1;0.1;0.0;3.0;1.5;0.2
1730;O Openbaar bestuur en overheidsdiensten;2020;1404;780;624.3;1.6;4.9;1977;3.9;0.2;0.1;0.1;0.0;3.1;1.7;0.2
1731;O Openbaar bestuur en overheidsdiensten;2021;1409;828;581.0;1.6;4.8;1979;3.8;0.1;0.1;0.1;0.0;2.8;1.5;0.2
1732;O Openbaar bestuur en overheidsdiensten;2022;1452;863;589.5;1.6;4.8;2017;5.1;0.2;0.1;0.1;0.0;3.1;1.6;0.2
1733;O Openbaar bestuur en overheidsdiensten;2023;1472;872;600.7;1.6;4.8;2043;5.0;0.2;0.1;0.1;0.0;3.2;1.6;0.2
1734;P Onderwijs;1990;625;623;2.6;0.0;0.1;630;1.3;0.1;0.0;0.0;147.1;1.5;1.2;0.1
1735;P Onderwijs;1991;704;702;2.7;0.0;0.2;709;1.3;0.1;0.0;0.0;119.0;1.4;1.2;0.1
1736;P Onderwijs;1992;656;653;2.8;0.0;0.2;661;1.3;0.1;0.0;0.0;90.9;1.3;1.1;0.1
1737;P Onderwijs;1993;706;703;2.9;0.0;0.2;713;1.6;0.0;0.0;0.0;62.7;1.2;1.0;0.0
1738;P Onderwijs;1994;660;657;2.9;0.0;0.3;668;1.1;0.0;0.0;0.0;34.6;1.1;0.9;0.0
1739;P Onderwijs;1995;685;681;3.9;0.0;0.3;694;1.3;0.0;0.1;0.0;6.5;1.1;0.9;0.0
1740;P Onderwijs;1996;785;781;3.9;0.0;0.4;797;1.6;0.0;0.1;0.0;5.0;1.1;1.1;0.0
1741;P Onderwijs;1997;693;689;4.2;0.0;0.4;707;1.2;0.0;0.1;0.0;3.5;1.0;0.9;0.0
1742;P Onderwijs;1998;675;671;4.1;0.0;0.4;688;1.2;0.0;0.1;0.0;1.7;1.0;0.9;0.0
1743;P Onderwijs;1999;645;641;4.1;0.0;0.4;658;1.1;0.0;0.1;0.0;0.9;0.9;0.9;0.0
1744;P Onderwijs;2000;647;642;4.6;0.0;0.4;660;1.1;0.0;0.1;0.0;0.4;0.9;0.8;0.0
1745;P Onderwijs;2001;690;685;4.6;0.0;0.4;701;1.1;0.0;0.1;0.0;0.2;0.9;0.8;0.0
1746;P Onderwijs;2002;677;673;4.6;0.0;0.4;689;1.0;0.0;0.1;0.0;0.0;0.9;0.8;0.0
1747;P Onderwijs;2003;743;739;4.4;0.0;0.4;756;1.0;0.0;0.1;0.0;0.0;0.9;0.8;0.0
1748;P Onderwijs;2004;803;797;5.8;0.0;0.4;814;0.9;0.0;0.1;0.0;0.0;0.9;0.8;0.0
1749;P Onderwijs;2005;728;723;4.7;0.0;0.4;739;0.8;0.0;0.1;0.0;0.0;0.8;0.8;0.0
1750;P Onderwijs;2006;720;715;5.1;0.0;0.4;731;0.8;0.0;0.1;0.0;0.0;0.8;0.8;0.0
1751;P Onderwijs;2007;650;641;8.5;0.0;0.4;661;0.7;0.0;0.1;0.0;0.0;0.8;0.8;0.0
1752;P Onderwijs;2008;714;704;10.3;0.0;0.4;726;0.7;0.0;0.1;0.0;0.0;0.8;0.8;0.0
1753;P Onderwijs;2009;733;725;8.5;0.0;0.4;744;0.7;0.0;0.1;0.0;0.0;0.8;0.9;0.0
1754;P Onderwijs;2010;870;861;8.9;0.0;0.4;881;0.8;0.0;0.1;0.0;0.0;0.8;0.9;0.0
1755;P Onderwijs;2011;604;598;6.4;0.0;0.3;613;0.5;0.0;0.1;0.0;0.0;0.8;0.9;0.0
1756;P Onderwijs;2012;703;696;7.4;0.0;0.3;713;0.6;0.0;0.1;0.0;0.0;0.8;0.8;0.0
1757;P Onderwijs;2013;734;726;8.2;0.0;0.3;743;0.6;0.0;0.1;0.0;0.0;0.8;0.8;0.0
1758;P Onderwijs;2014;568;559;9.1;0.0;0.3;577;0.5;0.0;0.1;0.0;0.0;0.7;0.9;0.0
1759;P Onderwijs;2015;590;580;9.6;0.0;0.1;594;0.5;0.0;0.1;0.0;0.0;0.7;0.8;0.0
1760;P Onderwijs;2016;673;660;12.5;0.0;0.1;678;0.5;0.0;0.1;0.0;0.0;0.7;0.9;0.0
1761;P Onderwijs;2017;608;595;12.7;0.0;0.1;612;0.5;0.0;0.1;0.0;0.0;0.7;0.9;0.0
1762;P Onderwijs;2018;635;619;15.8;0.0;0.1;640;0.5;0.0;0.1;0.0;0.0;0.7;0.9;0.0
1763;P Onderwijs;2019;603;585;18.4;0.0;0.1;608;0.4;0.0;0.1;0.0;0.0;0.6;0.9;0.0
1764;P Onderwijs;2020;552;533;19.8;0.0;0.1;557;0.3;0.0;0.1;0.0;0.0;0.5;1.1;0.0
1765;P Onderwijs;2021;635;612;22.9;0.0;0.1;640;0.4;0.0;0.1;0.0;0.0;0.5;0.9;0.0
1766;P Onderwijs;2022;557;534;23.0;0.0;0.1;562;0.3;0.0;0.1;0.0;0.0;0.5;1.0;0.0
1767;P Onderwijs;2023;548;509;39.6;0.0;0.2;554;0.3;0.0;0.1;0.0;0.0;0.5;1.0;0.0
1768;Q Gezondheids- en welzijnszorg;1990;1152;1147;4.9;0.7;0.2;1331;2.2;0.1;0.1;0.1;292.5;3.1;2.4;0.1
1769;Q Gezondheids- en welzijnszorg;1991;1292;1287;4.9;0.7;0.3;1474;2.1;0.1;0.1;0.1;235.9;2.8;2.3;0.1
1770;Q Gezondheids- en welzijnszorg;1992;1207;1201;5.3;0.7;0.3;1389;1.7;0.1;0.1;0.0;179.3;2.6;2.1;0.1
1771;Q Gezondheids- en welzijnszorg;1993;1295;1290;5.3;0.6;0.4;1467;1.8;0.1;0.1;0.0;122.7;2.4;2.0;0.1
1772;Q Gezondheids- en welzijnszorg;1994;1215;1210;5.4;0.6;0.5;1378;1.2;0.1;0.1;0.0;66.1;2.3;1.8;0.1
1773;Q Gezondheids- en welzijnszorg;1995;1150;1144;6.6;0.5;0.5;1304;2.0;0.0;0.1;0.0;9.5;2.2;1.4;0.1
1774;Q Gezondheids- en welzijnszorg;1996;1322;1316;6.6;0.5;0.7;1471;1.9;0.0;0.1;0.0;10.2;2.1;1.7;0.1
1775;Q Gezondheids- en welzijnszorg;1997;1166;1159;7.1;0.4;0.8;1301;1.8;0.1;0.1;0.0;5.2;2.0;1.5;0.1
1776;Q Gezondheids- en welzijnszorg;1998;1137;1130;7.0;0.4;0.7;1260;1.7;0.0;0.1;0.0;3.3;1.8;1.4;0.1
1777;Q Gezondheids- en welzijnszorg;1999;1085;1078;6.9;0.4;0.7;1202;1.6;0.1;0.1;0.0;1.3;1.7;1.2;0.0
1778;Q Gezondheids- en welzijnszorg;2000;1089;1081;7.7;0.3;0.7;1211;1.7;0.0;0.1;0.0;0.6;1.7;1.3;0.1
1779;Q Gezondheids- en welzijnszorg;2001;1172;1164;7.7;0.3;0.7;1278;1.7;0.0;0.1;0.0;0.3;2.0;1.3;0.1
1780;Q Gezondheids- en welzijnszorg;2002;1187;1180;7.9;0.2;0.7;1280;1.6;0.0;0.1;0.0;0.0;1.9;1.4;0.1
1781;Q Gezondheids- en welzijnszorg;2003;1331;1323;7.7;0.2;0.7;1423;1.6;0.0;0.1;0.0;0.0;2.0;1.5;0.1
1782;Q Gezondheids- en welzijnszorg;2004;1464;1453;10.5;0.2;0.7;1557;1.6;0.0;0.1;0.0;0.0;2.1;1.5;0.1
1783;Q Gezondheids- en welzijnszorg;2005;1365;1357;8.7;0.1;0.7;1452;1.3;0.0;0.1;0.0;0.0;2.1;1.5;0.1
1784;Q Gezondheids- en welzijnszorg;2006;1379;1369;9.8;0.1;0.7;1466;1.3;0.0;0.1;0.0;0.0;2.2;1.6;0.1
1785;Q Gezondheids- en welzijnszorg;2007;1251;1235;16.8;0.1;0.7;1336;1.2;0.0;0.1;0.0;0.0;2.2;1.6;0.1
1786;Q Gezondheids- en welzijnszorg;2008;1363;1343;20.1;0.1;0.8;1450;1.3;0.0;0.1;0.0;0.0;2.2;1.6;0.0
1787;Q Gezondheids- en welzijnszorg;2009;1415;1398;17.2;0.1;0.7;1503;1.2;0.0;0.1;0.0;0.0;2.1;1.6;0.0
1788;Q Gezondheids- en welzijnszorg;2010;1819;1800;19.0;0.1;0.7;1907;1.6;0.0;0.1;0.0;0.0;2.3;1.7;0.0
1789;Q Gezondheids- en welzijnszorg;2011;1465;1449;15.8;0.1;0.7;1557;1.2;0.0;0.1;0.0;0.0;2.3;1.7;0.0
1790;Q Gezondheids- en welzijnszorg;2012;1748;1729;18.7;0.1;0.7;1836;1.3;0.0;0.1;0.0;0.0;2.3;1.7;0.0
1791;Q Gezondheids- en welzijnszorg;2013;1803;1782;20.3;0.1;0.7;1902;1.4;0.0;0.1;0.0;0.0;2.3;1.7;0.0
1792;Q Gezondheids- en welzijnszorg;2014;1484;1461;23.6;0.1;0.7;1569;1.1;0.0;0.1;0.0;0.0;2.2;1.8;0.0
1793;Q Gezondheids- en welzijnszorg;2015;1592;1566;25.6;0.1;0.3;1667;1.1;0.0;0.1;0.0;0.0;2.3;1.7;0.0
1794;Q Gezondheids- en welzijnszorg;2016;1618;1588;30.1;0.1;0.3;1681;1.1;0.0;0.1;0.0;0.0;2.3;1.8;0.0
1795;Q Gezondheids- en welzijnszorg;2017;1559;1526;32.4;0.0;0.3;1625;1.0;0.0;0.1;0.0;0.0;2.2;1.9;0.0
1796;Q Gezondheids- en welzijnszorg;2018;1540;1502;37.6;0.0;0.3;1586;0.9;0.0;0.1;0.0;0.0;1.9;1.9;0.0
1797;Q Gezondheids- en welzijnszorg;2019;1410;1368;42.0;0.0;0.3;1454;0.8;0.0;0.1;0.0;0.0;1.7;1.9;0.0
1798;Q Gezondheids- en welzijnszorg;2020;1275;1230;44.9;0.0;0.3;1318;0.7;0.0;0.1;0.0;0.0;1.3;2.3;0.0
1799;Q Gezondheids- en welzijnszorg;2021;1357;1309;47.8;0.0;0.3;1399;0.7;0.0;0.1;0.0;0.0;1.2;1.9;0.0
1800;Q Gezondheids- en welzijnszorg;2022;1183;1135;48.1;0.0;0.3;1225;0.6;0.0;0.1;0.0;0.0;1.2;1.9;0.0
1801;Q Gezondheids- en welzijnszorg;2023;1163;1079;84.3;0.0;0.4;1208;0.6;0.0;0.1;0.0;0.0;1.2;1.9;0.1
1802;R-U Cultuur, recreatie, overige diensten;1990;980;977;3.8;0.0;0.2;987;3.0;0.2;0.0;0.1;53.8;3.4;2.3;0.2
1803;R-U Cultuur, recreatie, overige diensten;1991;1096;1092;3.9;0.0;0.2;1104;3.1;0.2;0.0;0.1;43.5;3.2;2.1;0.2
1804;R-U Cultuur, recreatie, overige diensten;1992;1033;1029;4.1;0.0;0.3;1042;2.8;0.2;0.0;0.1;33.3;3.1;1.9;0.2
1805;R-U Cultuur, recreatie, overige diensten;1993;1110;1106;4.2;0.0;0.3;1121;3.1;0.2;0.0;0.1;23.0;2.9;1.7;0.2
1806;R-U Cultuur, recreatie, overige diensten;1994;1045;1041;4.2;0.0;0.4;1057;2.5;0.2;0.0;0.1;12.7;2.7;1.5;0.2
1807;R-U Cultuur, recreatie, overige diensten;1995;1084;1078;5.7;0.0;0.5;1099;2.8;0.1;0.0;0.1;2.5;2.4;1.8;0.2
1808;R-U Cultuur, recreatie, overige diensten;1996;1231;1225;5.7;0.0;0.6;1250;3.0;0.1;0.0;0.1;1.7;2.5;1.9;0.1
1809;R-U Cultuur, recreatie, overige diensten;1997;1102;1096;6.1;0.0;0.7;1122;2.5;0.1;0.0;0.1;1.4;2.2;1.7;0.1
1810;R-U Cultuur, recreatie, overige diensten;1998;1081;1075;6.0;0.0;0.6;1101;2.5;0.1;0.0;0.1;0.6;2.0;1.6;0.1
1811;R-U Cultuur, recreatie, overige diensten;1999;1047;1041;5.9;0.0;0.6;1066;2.5;0.1;0.0;0.1;0.3;1.8;1.6;0.1
1812;R-U Cultuur, recreatie, overige diensten;2000;1053;1046;6.7;0.0;0.6;1073;2.5;0.0;0.0;0.1;0.2;1.7;1.4;0.1
1813;R-U Cultuur, recreatie, overige diensten;2001;1122;1116;6.7;0.0;0.6;1140;2.4;0.0;0.0;0.1;0.1;1.8;1.3;0.1
1814;R-U Cultuur, recreatie, overige diensten;2002;1070;1064;6.4;0.0;0.5;1087;2.3;0.0;0.0;0.1;0.0;1.6;1.1;0.1
1815;R-U Cultuur, recreatie, overige diensten;2003;1131;1125;5.9;0.0;0.6;1148;2.2;0.0;0.0;0.1;0.0;1.5;1.1;0.1
1816;R-U Cultuur, recreatie, overige diensten;2004;1216;1208;7.9;0.0;0.5;1232;2.2;0.0;0.0;0.0;0.0;1.5;1.1;0.1
1817;R-U Cultuur, recreatie, overige diensten;2005;1117;1111;6.5;0.0;0.5;1134;1.9;0.0;0.0;0.0;0.0;1.4;1.1;0.1
1818;R-U Cultuur, recreatie, overige diensten;2006;1104;1096;7.5;0.0;0.5;1120;1.9;0.0;0.0;0.0;0.0;1.3;1.0;0.1
1819;R-U Cultuur, recreatie, overige diensten;2007;1017;1002;15.0;0.0;0.5;1034;1.8;0.0;0.0;0.0;0.0;1.2;1.0;0.1
1820;R-U Cultuur, recreatie, overige diensten;2008;1089;1072;17.0;0.0;0.6;1106;1.8;0.0;0.0;0.0;0.0;1.2;0.9;0.1
1821;R-U Cultuur, recreatie, overige diensten;2009;1109;1093;15.2;0.0;0.5;1125;1.7;0.0;0.0;0.0;0.0;1.1;0.9;0.1
1822;R-U Cultuur, recreatie, overige diensten;2010;1245;1231;14.0;0.0;0.5;1260;1.8;0.0;0.0;0.0;0.0;1.2;1.0;0.1
1823;R-U Cultuur, recreatie, overige diensten;2011;1078;1065;13.1;0.0;0.5;1094;1.6;0.0;0.0;0.0;0.0;1.1;0.9;0.1
1824;R-U Cultuur, recreatie, overige diensten;2012;1124;1110;14.0;0.0;0.4;1138;1.6;0.0;0.0;0.0;0.0;1.0;0.9;0.1
1825;R-U Cultuur, recreatie, overige diensten;2013;1183;1168;15.0;0.0;0.5;1198;1.6;0.0;0.0;0.0;0.0;1.0;0.9;0.1
1826;R-U Cultuur, recreatie, overige diensten;2014;996;978;17.8;0.0;0.4;1011;1.4;0.0;0.0;0.0;0.0;0.9;0.9;0.0
1827;R-U Cultuur, recreatie, overige diensten;2015;1077;1058;18.8;0.0;0.2;1085;1.4;0.0;0.0;0.0;0.0;0.9;0.9;0.0
1828;R-U Cultuur, recreatie, overige diensten;2016;1049;1029;20.2;0.0;0.2;1057;1.4;0.0;0.0;0.0;0.0;0.9;0.9;0.0
1829;R-U Cultuur, recreatie, overige diensten;2017;994;972;21.9;0.0;0.2;1001;1.2;0.0;0.0;0.0;0.0;0.8;0.9;0.0
1830;R-U Cultuur, recreatie, overige diensten;2018;965;938;26.9;0.0;0.2;972;1.2;0.0;0.0;0.0;0.0;0.8;0.9;0.0
1831;R-U Cultuur, recreatie, overige diensten;2019;902;871;31.4;0.0;0.2;910;1.1;0.0;0.0;0.0;0.0;0.8;0.9;0.0
1832;R-U Cultuur, recreatie, overige diensten;2020;804;772;31.9;0.0;0.2;810;0.9;0.0;0.0;0.0;0.0;0.7;1.0;0.0
1833;R-U Cultuur, recreatie, overige diensten;2021;848;813;34.8;0.0;0.2;855;0.9;0.0;0.0;0.0;0.0;0.6;0.9;0.0
1834;R-U Cultuur, recreatie, overige diensten;2022;778;742;36.0;0.0;0.1;785;0.9;0.0;0.0;0.0;0.0;0.7;0.9;0.0
1835;R-U Cultuur, recreatie, overige diensten;2023;767;712;55.2;0.0;0.2;775;0.9;0.0;0.0;0.0;0.0;0.7;0.9;0.1
1836;R Cultuur, sport en recreatie;1990;437;436;1.7;0.0;0.1;440;1.2;0.1;0.0;0.0;24.0;1.4;0.5;0.1
1837;R Cultuur, sport en recreatie;1991;490;488;1.7;0.0;0.1;493;1.3;0.1;0.0;0.0;19.4;1.3;0.5;0.1
1838;R Cultuur, sport en recreatie;1992;461;459;1.9;0.0;0.1;465;1.2;0.1;0.0;0.0;14.8;1.3;0.4;0.1
1839;R Cultuur, sport en recreatie;1993;496;494;1.9;0.0;0.1;501;1.3;0.1;0.0;0.0;10.2;1.2;0.4;0.1
1840;R Cultuur, sport en recreatie;1994;467;465;1.9;0.0;0.2;473;1.1;0.1;0.0;0.0;5.6;1.1;0.4;0.1
1841;R Cultuur, sport en recreatie;1995;485;482;2.6;0.0;0.2;491;1.2;0.1;0.0;0.0;1.0;1.0;0.3;0.1
1842;R Cultuur, sport en recreatie;1996;551;549;2.6;0.0;0.3;560;1.3;0.0;0.0;0.0;0.8;1.0;0.4;0.1
1843;R Cultuur, sport en recreatie;1997;493;490;2.8;0.0;0.3;502;1.1;0.0;0.0;0.0;0.6;0.9;0.3;0.1
1844;R Cultuur, sport en recreatie;1998;484;482;2.7;0.0;0.3;493;1.1;0.0;0.0;0.0;0.3;0.8;0.3;0.1
1845;R Cultuur, sport en recreatie;1999;469;466;2.7;0.0;0.3;477;1.1;0.0;0.0;0.0;0.1;0.7;0.3;0.1
1846;R Cultuur, sport en recreatie;2000;472;469;3.0;0.0;0.3;480;1.1;0.0;0.0;0.0;0.1;0.7;0.2;0.1
1847;R Cultuur, sport en recreatie;2001;501;498;3.0;0.0;0.3;509;1.0;0.0;0.0;0.0;0.0;0.7;0.2;0.1
1848;R Cultuur, sport en recreatie;2002;487;484;3.0;0.0;0.2;495;1.0;0.0;0.0;0.0;0.0;0.6;0.2;0.1
1849;R Cultuur, sport en recreatie;2003;522;519;2.8;0.0;0.3;530;1.0;0.0;0.0;0.0;0.0;0.6;0.2;0.1
1850;R Cultuur, sport en recreatie;2004;561;557;3.7;0.0;0.2;568;0.9;0.0;0.0;0.0;0.0;0.5;0.2;0.0
1851;R Cultuur, sport en recreatie;2005;518;515;3.1;0.0;0.2;525;0.8;0.0;0.0;0.0;0.0;0.5;0.2;0.0
1852;R Cultuur, sport en recreatie;2006;513;509;3.5;0.0;0.2;520;0.8;0.0;0.0;0.0;0.0;0.5;0.2;0.0
1853;R Cultuur, sport en recreatie;2007;470;464;6.8;0.0;0.2;478;0.8;0.0;0.0;0.0;0.0;0.4;0.2;0.0
1854;R Cultuur, sport en recreatie;2008;505;497;7.8;0.0;0.3;513;0.8;0.0;0.0;0.0;0.0;0.4;0.2;0.0
1855;R Cultuur, sport en recreatie;2009;512;505;6.8;0.0;0.2;520;0.7;0.0;0.0;0.0;0.0;0.4;0.2;0.0
1856;R Cultuur, sport en recreatie;2010;643;636;7.0;0.0;0.2;651;0.8;0.0;0.0;0.0;0.0;0.4;0.2;0.0
1857;R Cultuur, sport en recreatie;2011;545;539;6.2;0.0;0.2;553;0.7;0.0;0.0;0.0;0.0;0.4;0.2;0.0
1858;R Cultuur, sport en recreatie;2012;571;564;6.7;0.0;0.2;578;0.7;0.0;0.0;0.0;0.0;0.4;0.2;0.0
1859;R Cultuur, sport en recreatie;2013;627;620;7.4;0.0;0.2;635;0.7;0.0;0.0;0.0;0.0;0.3;0.2;0.0
1860;R Cultuur, sport en recreatie;2014;516;508;8.6;0.0;0.2;524;0.6;0.0;0.0;0.0;0.0;0.3;0.2;0.0
1861;R Cultuur, sport en recreatie;2015;566;557;9.4;0.0;0.1;570;0.6;0.0;0.0;0.0;0.0;0.3;0.2;0.0
1862;R Cultuur, sport en recreatie;2016;549;539;10.4;0.0;0.1;553;0.6;0.0;0.0;0.0;0.0;0.3;0.2;0.0
1863;R Cultuur, sport en recreatie;2017;517;506;11.1;0.0;0.1;520;0.6;0.0;0.0;0.0;0.0;0.3;0.2;0.0
1864;R Cultuur, sport en recreatie;2018;496;482;13.2;0.0;0.1;499;0.5;0.0;0.0;0.0;0.0;0.3;0.2;0.0
1865;R Cultuur, sport en recreatie;2019;465;449;15.4;0.0;0.1;468;0.5;0.0;0.0;0.0;0.0;0.3;0.2;0.0
1866;R Cultuur, sport en recreatie;2020;427;411;16.3;0.0;0.1;431;0.4;0.0;0.0;0.0;0.0;0.2;0.2;0.0
1867;R Cultuur, sport en recreatie;2021;452;434;17.5;0.0;0.1;455;0.4;0.0;0.0;0.0;0.0;0.2;0.2;0.0
1868;R Cultuur, sport en recreatie;2022;408;390;18.1;0.0;0.1;412;0.4;0.0;0.0;0.0;0.0;0.2;0.2;0.0
1869;R Cultuur, sport en recreatie;2023;402;373;29.0;0.0;0.1;406;0.4;0.0;0.0;0.0;0.0;0.2;0.2;0.0
1870;S Overige dienstverlening;1990;543;541;2.1;0.0;0.1;546;1.7;0.1;0.0;0.0;29.8;2.1;1.8;0.1
1871;S Overige dienstverlening;1991;607;605;2.1;0.0;0.1;611;1.8;0.1;0.0;0.0;24.1;1.9;1.7;0.1
1872;S Overige dienstverlening;1992;572;570;2.3;0.0;0.2;577;1.6;0.1;0.0;0.0;18.4;1.8;1.5;0.1
1873;S Overige dienstverlening;1993;614;612;2.3;0.0;0.2;620;1.8;0.1;0.0;0.0;12.8;1.7;1.3;0.1
1874;S Overige dienstverlening;1994;578;575;2.3;0.0;0.2;585;1.4;0.1;0.0;0.0;7.1;1.6;1.1;0.1
1875;S Overige dienstverlening;1995;600;596;3.1;0.0;0.3;608;1.6;0.1;0.0;0.0;1.4;1.5;1.5;0.1
1876;S Overige dienstverlening;1996;679;676;3.1;0.0;0.3;690;1.7;0.1;0.0;0.0;0.9;1.5;1.4;0.1
1877;S Overige dienstverlening;1997;609;606;3.4;0.0;0.4;620;1.4;0.0;0.0;0.0;0.8;1.4;1.3;0.1
1878;S Overige dienstverlening;1998;597;594;3.3;0.0;0.3;608;1.4;0.0;0.0;0.0;0.3;1.2;1.3;0.1
1879;S Overige dienstverlening;1999;578;575;3.3;0.0;0.3;589;1.4;0.0;0.0;0.0;0.2;1.1;1.3;0.1
1880;S Overige dienstverlening;2000;581;578;3.7;0.0;0.4;592;1.4;0.0;0.0;0.0;0.1;1.0;1.1;0.1
1881;S Overige dienstverlening;2001;621;617;3.7;0.0;0.3;631;1.4;0.0;0.0;0.0;0.0;1.1;1.1;0.1
1882;S Overige dienstverlening;2002;583;580;3.4;0.0;0.3;592;1.3;0.0;0.0;0.0;0.0;1.0;0.9;0.1
1883;S Overige dienstverlening;2003;609;606;3.1;0.0;0.3;618;1.2;0.0;0.0;0.0;0.0;1.0;0.9;0.1
1884;S Overige dienstverlening;2004;655;651;4.2;0.0;0.3;664;1.2;0.0;0.0;0.0;0.0;0.9;0.9;0.1
1885;S Overige dienstverlening;2005;600;596;3.4;0.0;0.3;609;1.1;0.0;0.0;0.0;0.0;0.9;0.9;0.1
1886;S Overige dienstverlening;2006;591;587;4.0;0.0;0.3;599;1.1;0.0;0.0;0.0;0.0;0.9;0.8;0.1
1887;S Overige dienstverlening;2007;547;539;8.2;0.0;0.3;556;1.0;0.0;0.0;0.0;0.0;0.8;0.8;0.0
1888;S Overige dienstverlening;2008;584;575;9.2;0.0;0.3;593;1.0;0.0;0.0;0.0;0.0;0.8;0.8;0.0
1889;S Overige dienstverlening;2009;596;588;8.4;0.0;0.3;605;1.0;0.0;0.0;0.0;0.0;0.7;0.7;0.0
1890;S Overige dienstverlening;2010;603;596;7.0;0.0;0.2;610;1.0;0.0;0.0;0.0;0.0;0.8;0.7;0.0
1891;S Overige dienstverlening;2011;533;526;6.9;0.0;0.2;541;0.9;0.0;0.0;0.0;0.0;0.7;0.7;0.0
1892;S Overige dienstverlening;2012;553;546;7.3;0.0;0.2;560;0.9;0.0;0.0;0.0;0.0;0.7;0.7;0.0
1893;S Overige dienstverlening;2013;556;549;7.6;0.0;0.2;563;0.8;0.0;0.0;0.0;0.0;0.6;0.7;0.0
