ID;GeslachtWerknemer;Dienstverband;KenmerkenBaan;BedrijfstakkenBranchesSBI93;Perioden;Banen_1;Arbeidsvolume_2;Uurloon_3;MaandloonInclusiefOverwerk_4;MaandloonExclusiefOverwerk_5;JaarloonInclusiefBijzondereBeloning_6;JaarloonExclusiefBijzondereBeloning_7;BijzondereBeloning_8;BijtellingAutoVanDeZaak_9;PerBaanPerWeekInclusiefOverwerk_10;PerBaanPerWeekExclusiefOverwerk_11;PerBaanPerJaar_12;PerArbeidsjaar_13
1801;Totaal;Voltijd;Arbeidsduur: minder dan 12 uur per week;A-O Alle economische activiteiten ..;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1802;Totaal;Voltijd;Arbeidsduur: minder dan 12 uur per week;A-O Alle economische activiteiten ..;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1803;Totaal;Voltijd;Arbeidsduur: minder dan 12 uur per week;A-O Alle economische activiteiten ..;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1804;Totaal;Voltijd;Arbeidsduur: minder dan 12 uur per week;A+B Landbouw, bosbouw, visserij;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1805;Totaal;Voltijd;Arbeidsduur: minder dan 12 uur per week;A+B Landbouw, bosbouw, visserij;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1806;Totaal;Voltijd;Arbeidsduur: minder dan 12 uur per week;A+B Landbouw, bosbouw, visserij;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1807;Totaal;Voltijd;Arbeidsduur: minder dan 12 uur per week;A+B Landbouw, bosbouw, visserij;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1808;Totaal;Voltijd;Arbeidsduur: minder dan 12 uur per week;C Winning van delfstoffen;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1809;Totaal;Voltijd;Arbeidsduur: minder dan 12 uur per week;C Winning van delfstoffen;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1810;Totaal;Voltijd;Arbeidsduur: minder dan 12 uur per week;C Winning van delfstoffen;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1811;Totaal;Voltijd;Arbeidsduur: minder dan 12 uur per week;C Winning van delfstoffen;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1812;Totaal;Voltijd;Arbeidsduur: minder dan 12 uur per week;D Industrie;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1813;Totaal;Voltijd;Arbeidsduur: minder dan 12 uur per week;D Industrie;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1814;Totaal;Voltijd;Arbeidsduur: minder dan 12 uur per week;D Industrie;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1815;Totaal;Voltijd;Arbeidsduur: minder dan 12 uur per week;D Industrie;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1816;Totaal;Voltijd;Arbeidsduur: minder dan 12 uur per week;E Productie en distributie van en ..;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1817;Totaal;Voltijd;Arbeidsduur: minder dan 12 uur per week;E Productie en distributie van en ..;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1818;Totaal;Voltijd;Arbeidsduur: minder dan 12 uur per week;E Productie en distributie van en ..;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1819;Totaal;Voltijd;Arbeidsduur: minder dan 12 uur per week;E Productie en distributie van en ..;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1820;Totaal;Voltijd;Arbeidsduur: minder dan 12 uur per week;F Bouwnijverheid;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1821;Totaal;Voltijd;Arbeidsduur: minder dan 12 uur per week;F Bouwnijverheid;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1822;Totaal;Voltijd;Arbeidsduur: minder dan 12 uur per week;F Bouwnijverheid;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1823;Totaal;Voltijd;Arbeidsduur: minder dan 12 uur per week;F Bouwnijverheid;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1824;Totaal;Voltijd;Arbeidsduur: minder dan 12 uur per week;G Reparatie van consumentenartikelen ..;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1825;Totaal;Voltijd;Arbeidsduur: minder dan 12 uur per week;G Reparatie van consumentenartikelen ..;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1826;Totaal;Voltijd;Arbeidsduur: minder dan 12 uur per week;G Reparatie van consumentenartikelen ..;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1827;Totaal;Voltijd;Arbeidsduur: minder dan 12 uur per week;G Reparatie van consumentenartikelen ..;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1828;Totaal;Voltijd;Arbeidsduur: minder dan 12 uur per week;H Horeca;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1829;Totaal;Voltijd;Arbeidsduur: minder dan 12 uur per week;H Horeca;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1830;Totaal;Voltijd;Arbeidsduur: minder dan 12 uur per week;H Horeca;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1831;Totaal;Voltijd;Arbeidsduur: minder dan 12 uur per week;H Horeca;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1832;Totaal;Voltijd;Arbeidsduur: minder dan 12 uur per week;I Vervoer, opslag en communicatie;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1833;Totaal;Voltijd;Arbeidsduur: minder dan 12 uur per week;I Vervoer, opslag en communicatie;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1834;Totaal;Voltijd;Arbeidsduur: minder dan 12 uur per week;I Vervoer, opslag en communicatie;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1835;Totaal;Voltijd;Arbeidsduur: minder dan 12 uur per week;I Vervoer, opslag en communicatie;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1836;Totaal;Voltijd;Arbeidsduur: minder dan 12 uur per week;J Financiële instellingen;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1837;Totaal;Voltijd;Arbeidsduur: minder dan 12 uur per week;J Financiële instellingen;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1838;Totaal;Voltijd;Arbeidsduur: minder dan 12 uur per week;J Financiële instellingen;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1839;Totaal;Voltijd;Arbeidsduur: minder dan 12 uur per week;J Financiële instellingen;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1840;Totaal;Voltijd;Arbeidsduur: minder dan 12 uur per week;K VH en handel in onroerend goed, ..;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1841;Totaal;Voltijd;Arbeidsduur: minder dan 12 uur per week;K VH en handel in onroerend goed, ..;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1842;Totaal;Voltijd;Arbeidsduur: minder dan 12 uur per week;K VH en handel in onroerend goed, ..;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1843;Totaal;Voltijd;Arbeidsduur: minder dan 12 uur per week;K VH en handel in onroerend goed, ..;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1844;Totaal;Voltijd;Arbeidsduur: minder dan 12 uur per week;L Openbaar bestuur, overheidsdiensten ..;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1845;Totaal;Voltijd;Arbeidsduur: minder dan 12 uur per week;L Openbaar bestuur, overheidsdiensten ..;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1846;Totaal;Voltijd;Arbeidsduur: minder dan 12 uur per week;L Openbaar bestuur, overheidsdiensten ..;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1847;Totaal;Voltijd;Arbeidsduur: minder dan 12 uur per week;L Openbaar bestuur, overheidsdiensten ..;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1848;Totaal;Voltijd;Arbeidsduur: minder dan 12 uur per week;M Onderwijs;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1849;Totaal;Voltijd;Arbeidsduur: minder dan 12 uur per week;M Onderwijs;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1850;Totaal;Voltijd;Arbeidsduur: minder dan 12 uur per week;M Onderwijs;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1851;Totaal;Voltijd;Arbeidsduur: minder dan 12 uur per week;M Onderwijs;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1852;Totaal;Voltijd;Arbeidsduur: minder dan 12 uur per week;N Gezondheids- en welzijnszorg;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1853;Totaal;Voltijd;Arbeidsduur: minder dan 12 uur per week;N Gezondheids- en welzijnszorg;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1854;Totaal;Voltijd;Arbeidsduur: minder dan 12 uur per week;N Gezondheids- en welzijnszorg;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1855;Totaal;Voltijd;Arbeidsduur: minder dan 12 uur per week;N Gezondheids- en welzijnszorg;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1856;Totaal;Voltijd;Arbeidsduur: minder dan 12 uur per week;O Milieudienstverlening, cultuur, ..;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1857;Totaal;Voltijd;Arbeidsduur: minder dan 12 uur per week;O Milieudienstverlening, cultuur, ..;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1858;Totaal;Voltijd;Arbeidsduur: minder dan 12 uur per week;O Milieudienstverlening, cultuur, ..;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1859;Totaal;Voltijd;Arbeidsduur: minder dan 12 uur per week;O Milieudienstverlening, cultuur, ..;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1860;Totaal;Voltijd;Arbeidsduur: 12 tot 20 uur per week;A-O Alle economische activiteiten ..;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1861;Totaal;Voltijd;Arbeidsduur: 12 tot 20 uur per week;A-O Alle economische activiteiten ..;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1862;Totaal;Voltijd;Arbeidsduur: 12 tot 20 uur per week;A-O Alle economische activiteiten ..;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1863;Totaal;Voltijd;Arbeidsduur: 12 tot 20 uur per week;A-O Alle economische activiteiten ..;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1864;Totaal;Voltijd;Arbeidsduur: 12 tot 20 uur per week;A+B Landbouw, bosbouw, visserij;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1865;Totaal;Voltijd;Arbeidsduur: 12 tot 20 uur per week;A+B Landbouw, bosbouw, visserij;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1866;Totaal;Voltijd;Arbeidsduur: 12 tot 20 uur per week;A+B Landbouw, bosbouw, visserij;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1867;Totaal;Voltijd;Arbeidsduur: 12 tot 20 uur per week;A+B Landbouw, bosbouw, visserij;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1868;Totaal;Voltijd;Arbeidsduur: 12 tot 20 uur per week;C Winning van delfstoffen;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1869;Totaal;Voltijd;Arbeidsduur: 12 tot 20 uur per week;C Winning van delfstoffen;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1870;Totaal;Voltijd;Arbeidsduur: 12 tot 20 uur per week;C Winning van delfstoffen;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1871;Totaal;Voltijd;Arbeidsduur: 12 tot 20 uur per week;C Winning van delfstoffen;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1872;Totaal;Voltijd;Arbeidsduur: 12 tot 20 uur per week;D Industrie;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1873;Totaal;Voltijd;Arbeidsduur: 12 tot 20 uur per week;D Industrie;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1874;Totaal;Voltijd;Arbeidsduur: 12 tot 20 uur per week;D Industrie;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1875;Totaal;Voltijd;Arbeidsduur: 12 tot 20 uur per week;D Industrie;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1876;Totaal;Voltijd;Arbeidsduur: 12 tot 20 uur per week;E Productie en distributie van en ..;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1877;Totaal;Voltijd;Arbeidsduur: 12 tot 20 uur per week;E Productie en distributie van en ..;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1878;Totaal;Voltijd;Arbeidsduur: 12 tot 20 uur per week;E Productie en distributie van en ..;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1879;Totaal;Voltijd;Arbeidsduur: 12 tot 20 uur per week;E Productie en distributie van en ..;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1880;Totaal;Voltijd;Arbeidsduur: 12 tot 20 uur per week;F Bouwnijverheid;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1881;Totaal;Voltijd;Arbeidsduur: 12 tot 20 uur per week;F Bouwnijverheid;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1882;Totaal;Voltijd;Arbeidsduur: 12 tot 20 uur per week;F Bouwnijverheid;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1883;Totaal;Voltijd;Arbeidsduur: 12 tot 20 uur per week;F Bouwnijverheid;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1884;Totaal;Voltijd;Arbeidsduur: 12 tot 20 uur per week;G Reparatie van consumentenartikelen ..;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1885;Totaal;Voltijd;Arbeidsduur: 12 tot 20 uur per week;G Reparatie van consumentenartikelen ..;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1886;Totaal;Voltijd;Arbeidsduur: 12 tot 20 uur per week;G Reparatie van consumentenartikelen ..;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1887;Totaal;Voltijd;Arbeidsduur: 12 tot 20 uur per week;G Reparatie van consumentenartikelen ..;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1888;Totaal;Voltijd;Arbeidsduur: 12 tot 20 uur per week;H Horeca;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1889;Totaal;Voltijd;Arbeidsduur: 12 tot 20 uur per week;H Horeca;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1890;Totaal;Voltijd;Arbeidsduur: 12 tot 20 uur per week;H Horeca;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1891;Totaal;Voltijd;Arbeidsduur: 12 tot 20 uur per week;H Horeca;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1892;Totaal;Voltijd;Arbeidsduur: 12 tot 20 uur per week;I Vervoer, opslag en communicatie;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1893;Totaal;Voltijd;Arbeidsduur: 12 tot 20 uur per week;I Vervoer, opslag en communicatie;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1894;Totaal;Voltijd;Arbeidsduur: 12 tot 20 uur per week;I Vervoer, opslag en communicatie;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1895;Totaal;Voltijd;Arbeidsduur: 12 tot 20 uur per week;I Vervoer, opslag en communicatie;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1896;Totaal;Voltijd;Arbeidsduur: 12 tot 20 uur per week;J Financiële instellingen;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1897;Totaal;Voltijd;Arbeidsduur: 12 tot 20 uur per week;J Financiële instellingen;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1898;Totaal;Voltijd;Arbeidsduur: 12 tot 20 uur per week;J Financiële instellingen;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1899;Totaal;Voltijd;Arbeidsduur: 12 tot 20 uur per week;J Financiële instellingen;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1900;Totaal;Voltijd;Arbeidsduur: 12 tot 20 uur per week;K VH en handel in onroerend goed, ..;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1901;Totaal;Voltijd;Arbeidsduur: 12 tot 20 uur per week;K VH en handel in onroerend goed, ..;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1902;Totaal;Voltijd;Arbeidsduur: 12 tot 20 uur per week;K VH en handel in onroerend goed, ..;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1903;Totaal;Voltijd;Arbeidsduur: 12 tot 20 uur per week;K VH en handel in onroerend goed, ..;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1904;Totaal;Voltijd;Arbeidsduur: 12 tot 20 uur per week;L Openbaar bestuur, overheidsdiensten ..;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1905;Totaal;Voltijd;Arbeidsduur: 12 tot 20 uur per week;L Openbaar bestuur, overheidsdiensten ..;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1906;Totaal;Voltijd;Arbeidsduur: 12 tot 20 uur per week;L Openbaar bestuur, overheidsdiensten ..;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1907;Totaal;Voltijd;Arbeidsduur: 12 tot 20 uur per week;L Openbaar bestuur, overheidsdiensten ..;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1908;Totaal;Voltijd;Arbeidsduur: 12 tot 20 uur per week;M Onderwijs;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1909;Totaal;Voltijd;Arbeidsduur: 12 tot 20 uur per week;M Onderwijs;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1910;Totaal;Voltijd;Arbeidsduur: 12 tot 20 uur per week;M Onderwijs;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1911;Totaal;Voltijd;Arbeidsduur: 12 tot 20 uur per week;M Onderwijs;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1912;Totaal;Voltijd;Arbeidsduur: 12 tot 20 uur per week;N Gezondheids- en welzijnszorg;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1913;Totaal;Voltijd;Arbeidsduur: 12 tot 20 uur per week;N Gezondheids- en welzijnszorg;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1914;Totaal;Voltijd;Arbeidsduur: 12 tot 20 uur per week;N Gezondheids- en welzijnszorg;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1915;Totaal;Voltijd;Arbeidsduur: 12 tot 20 uur per week;N Gezondheids- en welzijnszorg;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1916;Totaal;Voltijd;Arbeidsduur: 12 tot 20 uur per week;O Milieudienstverlening, cultuur, ..;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1917;Totaal;Voltijd;Arbeidsduur: 12 tot 20 uur per week;O Milieudienstverlening, cultuur, ..;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1918;Totaal;Voltijd;Arbeidsduur: 12 tot 20 uur per week;O Milieudienstverlening, cultuur, ..;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1919;Totaal;Voltijd;Arbeidsduur: 12 tot 20 uur per week;O Milieudienstverlening, cultuur, ..;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1920;Totaal;Voltijd;803;A-O Alle economische activiteiten ..;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1921;Totaal;Voltijd;803;A-O Alle economische activiteiten ..;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1922;Totaal;Voltijd;803;A-O Alle economische activiteiten ..;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1923;Totaal;Voltijd;803;A-O Alle economische activiteiten ..;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1924;Totaal;Voltijd;803;A+B Landbouw, bosbouw, visserij;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1925;Totaal;Voltijd;803;A+B Landbouw, bosbouw, visserij;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1926;Totaal;Voltijd;803;A+B Landbouw, bosbouw, visserij;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1927;Totaal;Voltijd;803;A+B Landbouw, bosbouw, visserij;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1928;Totaal;Voltijd;803;C Winning van delfstoffen;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1929;Totaal;Voltijd;803;C Winning van delfstoffen;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1930;Totaal;Voltijd;803;C Winning van delfstoffen;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1931;Totaal;Voltijd;803;C Winning van delfstoffen;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1932;Totaal;Voltijd;803;D Industrie;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1933;Totaal;Voltijd;803;D Industrie;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1934;Totaal;Voltijd;803;D Industrie;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
