ID;Populatie;Vervoerwijzen;KenmerkenVerplaatsing;RegioS;Perioden;Verplaatsingen_1;Afstand_2;Reisduur_3;Verplaatsingen_4;Afstand_5;Reisduur_6
7870;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Noord-Brabant (PV);2016;0.17;1.76;3.17;59.0;616.0;18.4
7871;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Noord-Brabant (PV);2017;0.18;1.89;3.47;63.0;657.0;20.0
7872;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Limburg (PV);2010;0.2;2.07;3.99;69.0;720.0;23.1
7873;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Limburg (PV);2011;0.19;2.0;3.48;68.0;695.0;20.2
7874;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Limburg (PV);2012;0.19;1.97;3.39;65.0;686.0;19.7
7875;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Limburg (PV);2013;0.19;1.98;3.7;66.0;689.0;21.4
7876;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Limburg (PV);2014;0.2;2.06;3.71;69.0;717.0;21.5
7877;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Limburg (PV);2015;0.19;1.9;3.51;65.0;661.0;20.4
7878;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Limburg (PV);2016;0.2;2.06;3.8;71.0;720.0;22.1
7879;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Limburg (PV);2017;0.19;2.06;3.59;67.0;713.0;20.7
7880;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Zeer sterk stedelijk;2010;0.12;1.25;2.7;42.0;436.0;15.7
7881;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Zeer sterk stedelijk;2011;0.12;1.21;2.54;41.0;421.0;14.8
7882;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Zeer sterk stedelijk;2012;0.12;1.2;2.6;41.0;419.0;15.2
7883;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Zeer sterk stedelijk;2013;0.1;1.09;2.4;36.0;379.0;13.9
7884;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Zeer sterk stedelijk;2014;0.11;1.09;2.22;37.0;379.0;12.9
7885;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Zeer sterk stedelijk;2015;0.1;1.06;2.42;36.0;370.0;14.1
7886;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Zeer sterk stedelijk;2016;0.11;1.13;2.38;38.0;395.0;13.8
7887;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Zeer sterk stedelijk;2017;0.11;1.13;2.43;37.0;391.0;14.1
7888;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Sterk stedelijk;2010;0.14;1.43;3.1;48.0;497.0;18.0
7889;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Sterk stedelijk;2011;0.14;1.43;2.78;48.0;496.0;16.1
7890;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Sterk stedelijk;2012;0.14;1.41;2.71;48.0;493.0;15.8
7891;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Sterk stedelijk;2013;0.15;1.5;2.98;51.0;522.0;17.3
7892;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Sterk stedelijk;2014;0.13;1.3;2.52;44.0;451.0;14.6
7893;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Sterk stedelijk;2015;0.14;1.44;2.8;48.0;501.0;16.2
7894;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Sterk stedelijk;2016;0.13;1.35;2.56;45.0;471.0;14.9
7895;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Sterk stedelijk;2017;0.13;1.4;2.66;46.0;484.0;15.4
7896;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Matig stedelijk;2010;0.16;1.64;3.11;55.0;570.0;18.0
7897;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Matig stedelijk;2011;0.16;1.67;3.14;55.0;582.0;18.2
7898;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Matig stedelijk;2012;0.16;1.61;3.0;54.0;563.0;17.5
7899;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Matig stedelijk;2013;0.16;1.65;3.28;55.0;575.0;19.0
7900;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Matig stedelijk;2014;0.16;1.63;2.91;55.0;567.0;16.9
7901;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Matig stedelijk;2015;0.16;1.66;3.17;55.0;578.0;18.4
7902;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Matig stedelijk;2016;0.15;1.62;2.93;54.0;567.0;17.0
7903;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Matig stedelijk;2017;0.16;1.68;2.99;55.0;581.0;17.3
7904;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Weinig stedelijk;2010;0.18;1.93;3.51;64.0;669.0;20.3
7905;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Weinig stedelijk;2011;0.19;1.99;3.49;66.0;692.0;20.2
7906;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Weinig stedelijk;2012;0.19;1.96;3.36;65.0;684.0;19.5
7907;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Weinig stedelijk;2013;0.19;1.95;3.51;65.0;677.0;20.4
7908;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Weinig stedelijk;2014;0.19;1.94;3.51;65.0;674.0;20.3
7909;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Weinig stedelijk;2015;0.18;1.88;3.19;62.0;654.0;18.5
7910;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Weinig stedelijk;2016;0.18;1.91;3.28;64.0;666.0;19.1
7911;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Weinig stedelijk;2017;0.19;2.0;3.4;66.0;691.0;19.6
7912;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Niet stedelijk;2010;0.22;2.27;3.83;75.0;789.0;22.2
7913;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Niet stedelijk;2011;0.21;2.23;3.61;73.0;774.0;20.9
7914;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Niet stedelijk;2012;0.2;2.07;3.35;70.0;720.0;19.5
7915;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Niet stedelijk;2013;0.21;2.22;3.67;74.0;770.0;21.3
7916;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Niet stedelijk;2014;0.22;2.31;3.7;76.0;802.0;21.4
7917;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Niet stedelijk;2015;0.21;2.25;3.91;74.0;784.0;22.7
7918;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Niet stedelijk;2016;0.21;2.13;3.59;72.0;745.0;20.9
7919;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Niet stedelijk;2017;0.23;2.36;4.18;78.0;819.0;24.2
7920;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Nederland;2010;0.14;2.87;4.23;49.0;999.0;24.5
7921;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Nederland;2011;0.14;2.87;4.04;49.0;999.0;23.4
7922;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Nederland;2012;0.15;2.94;4.24;51.0;1027.0;24.7
7923;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Nederland;2013;0.15;2.97;4.21;51.0;1033.0;24.4
7924;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Nederland;2014;0.15;2.95;4.12;51.0;1027.0;23.9
7925;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Nederland;2015;0.14;2.82;4.02;49.0;981.0;23.3
7926;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Nederland;2016;0.14;2.9;4.13;50.0;1012.0;24.0
7927;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Nederland;2017;0.14;2.86;4.15;49.0;991.0;23.9
7928;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Noord-Nederland (LD);2010;0.16;3.17;4.3;54.0;1102.0;24.9
7929;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Noord-Nederland (LD);2011;0.16;3.21;4.1;55.0;1117.0;23.8
7930;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Noord-Nederland (LD);2012;0.15;3.09;4.18;53.0;1078.0;24.3
7931;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Noord-Nederland (LD);2013;0.17;3.4;4.54;58.0;1182.0;26.3
7932;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Noord-Nederland (LD);2014;0.17;3.45;4.39;59.0;1199.0;25.5
7933;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Noord-Nederland (LD);2015;0.16;3.2;4.19;55.0;1116.0;24.3
7934;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Noord-Nederland (LD);2016;0.17;3.45;4.36;60.0;1204.0;25.4
7935;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Noord-Nederland (LD);2017;0.17;3.37;4.87;58.0;1169.0;28.1
7936;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Oost-Nederland (LD);2010;0.14;2.81;4.0;48.0;975.0;23.2
7937;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Oost-Nederland (LD);2011;0.14;2.75;3.8;47.0;956.0;22.0
7938;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Oost-Nederland (LD);2012;0.15;2.96;4.13;51.0;1032.0;24.0
7939;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Oost-Nederland (LD);2013;0.14;2.86;3.93;50.0;996.0;22.8
7940;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Oost-Nederland (LD);2014;0.15;2.98;4.09;52.0;1038.0;23.7
7941;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Oost-Nederland (LD);2015;0.14;2.8;3.81;48.0;976.0;22.1
7942;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Oost-Nederland (LD);2016;0.14;2.84;4.09;49.0;992.0;23.8
7943;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Oost-Nederland (LD);2017;0.14;2.83;3.98;48.0;979.0;23.0
7944;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;West-Nederland (LD);2010;0.13;2.7;4.19;46.0;938.0;24.3
7945;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;West-Nederland (LD);2011;0.13;2.74;4.05;47.0;954.0;23.5
7946;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;West-Nederland (LD);2012;0.14;2.87;4.35;49.0;1002.0;25.3
7947;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;West-Nederland (LD);2013;0.13;2.75;4.03;47.0;956.0;23.4
7948;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;West-Nederland (LD);2014;0.14;2.74;4.06;47.0;955.0;23.5
7949;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;West-Nederland (LD);2015;0.13;2.67;3.98;46.0;930.0;23.1
7950;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;West-Nederland (LD);2016;0.13;2.74;4.06;47.0;958.0;23.7
7951;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;West-Nederland (LD);2017;0.13;2.62;3.97;45.0;908.0;22.9
7952;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Zuid-Nederland (LD);2010;0.16;3.18;4.49;54.0;1105.0;26.0
7953;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Zuid-Nederland (LD);2011;0.16;3.12;4.24;54.0;1085.0;24.6
7954;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Zuid-Nederland (LD);2012;0.15;3.01;4.15;53.0;1051.0;24.1
7955;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Zuid-Nederland (LD);2013;0.17;3.35;4.73;58.0;1166.0;27.4
7956;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Zuid-Nederland (LD);2014;0.16;3.15;4.18;54.0;1094.0;24.3
7957;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Zuid-Nederland (LD);2015;0.15;2.98;4.21;52.0;1036.0;24.4
7958;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Zuid-Nederland (LD);2016;0.15;3.04;4.2;53.0;1063.0;24.5
7959;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Zuid-Nederland (LD);2017;0.16;3.18;4.36;54.0;1104.0;25.2
7960;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Groningen (PV);2010;0.15;3.09;4.11;52.0;1073.0;23.8
7961;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Groningen (PV);2011;0.14;2.85;3.69;48.0;992.0;21.4
7962;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Groningen (PV);2012;0.14;2.84;3.86;48.0;990.0;22.5
7963;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Groningen (PV);2013;0.15;3.01;4.16;52.0;1047.0;24.1
7964;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Groningen (PV);2014;0.17;3.45;4.35;58.0;1203.0;25.2
7965;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Groningen (PV);2015;0.14;2.94;3.94;50.0;1024.0;22.9
7966;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Groningen (PV);2016;0.16;3.2;4.05;55.0;1119.0;23.6
7967;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Groningen (PV);2017;0.15;3.02;4.04;52.0;1046.0;23.3
7968;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Friesland (PV);2010;0.15;3.0;4.35;52.0;1042.0;25.2
7969;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Friesland (PV);2011;0.15;3.06;3.94;53.0;1063.0;22.8
7970;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Friesland (PV);2012;0.15;2.96;4.05;51.0;1031.0;23.5
7971;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Friesland (PV);2013;0.18;3.7;4.85;63.0;1288.0;28.1
7972;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Friesland (PV);2014;0.16;3.18;4.18;55.0;1106.0;24.2
7973;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Friesland (PV);2015;0.15;3.06;3.81;52.0;1067.0;22.1
7974;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Friesland (PV);2016;0.14;2.83;3.75;49.0;988.0;21.8
7975;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Friesland (PV);2017;0.16;3.27;5.45;56.0;1133.0;31.5
7976;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Drenthe (PV);2010;0.17;3.5;4.45;59.0;1215.0;25.8
7977;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Drenthe (PV);2011;0.19;3.84;4.79;66.0;1334.0;27.8
7978;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Drenthe (PV);2012;0.18;3.57;4.74;61.0;1243.0;27.5
7979;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Drenthe (PV);2013;0.17;3.46;4.58;58.0;1201.0;26.5
7980;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Drenthe (PV);2014;0.19;3.79;4.73;66.0;1318.0;27.4
7981;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Drenthe (PV);2015;0.19;3.7;5.0;65.0;1290.0;29.0
7982;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Drenthe (PV);2016;0.23;4.56;5.53;79.0;1592.0;32.2
7983;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Drenthe (PV);2017;0.19;3.94;5.1;67.0;1363.0;29.4
7984;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Overijssel (PV);2010;0.14;2.7;3.78;48.0;939.0;21.9
7985;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Overijssel (PV);2011;0.17;3.31;4.57;58.0;1150.0;26.5
7986;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Overijssel (PV);2012;0.17;3.26;4.41;58.0;1135.0;25.6
7987;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Overijssel (PV);2013;0.16;3.15;4.38;55.0;1095.0;25.4
7988;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Overijssel (PV);2014;0.15;2.93;3.92;53.0;1019.0;22.8
7989;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Overijssel (PV);2015;0.15;2.96;4.2;52.0;1032.0;24.4
7990;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Overijssel (PV);2016;0.14;2.88;3.94;50.0;1005.0;22.9
7991;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Overijssel (PV);2017;0.16;3.15;4.35;55.0;1091.0;25.1
7992;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Flevoland (PV);2010;0.13;2.73;3.36;44.0;949.0;19.5
7993;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Flevoland (PV);2011;0.12;2.7;3.3;43.0;939.0;19.1
7994;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Flevoland (PV);2012;0.12;2.69;3.52;43.0;938.0;20.5
7995;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Flevoland (PV);2013;0.13;2.86;3.57;47.0;996.0;20.7
7996;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Flevoland (PV);2014;0.12;2.4;3.54;40.0;837.0;20.6
7997;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Flevoland (PV);2015;0.11;2.32;2.76;38.0;807.0;16.0
7998;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Flevoland (PV);2016;0.13;2.72;3.68;47.0;951.0;21.4
7999;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Flevoland (PV);2017;0.11;2.32;3.04;38.0;806.0;17.6
8000;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Gelderland (PV);2010;0.14;2.88;4.26;50.0;1001.0;24.7
8001;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Gelderland (PV);2011;0.12;2.45;3.46;42.0;850.0;20.0
8002;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Gelderland (PV);2012;0.14;2.85;4.09;50.0;992.0;23.8
8003;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Gelderland (PV);2013;0.14;2.7;3.74;48.0;939.0;21.7
8004;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Gelderland (PV);2014;0.15;3.13;4.29;54.0;1088.0;24.8
8005;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Gelderland (PV);2015;0.14;2.81;3.8;49.0;978.0;22.0
8006;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Gelderland (PV);2016;0.14;2.84;4.27;49.0;994.0;24.8
8007;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Gelderland (PV);2017;0.13;2.74;3.96;47.0;951.0;22.9
8008;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Utrecht (PV);2010;0.12;2.37;3.7;41.0;823.0;21.5
8009;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Utrecht (PV);2011;0.14;2.71;4.02;48.0;944.0;23.3
8010;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Utrecht (PV);2012;0.14;2.85;4.06;48.0;994.0;23.6
8011;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Utrecht (PV);2013;0.15;3.13;4.27;53.0;1091.0;24.8
8012;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Utrecht (PV);2014;0.15;3.01;4.5;51.0;1047.0;26.1
8013;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Utrecht (PV);2015;0.14;2.81;4.34;48.0;979.0;25.2
8014;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Utrecht (PV);2016;0.14;2.7;3.89;47.0;944.0;22.7
8015;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Utrecht (PV);2017;0.13;2.56;3.66;44.0;889.0;21.1
8016;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Noord-Holland (PV);2010;0.14;2.79;4.31;48.0;969.0;25.0
8017;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Noord-Holland (PV);2011;0.13;2.71;3.88;45.0;944.0;22.5
8018;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Noord-Holland (PV);2012;0.14;2.84;4.32;48.0;991.0;25.2
8019;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Noord-Holland (PV);2013;0.13;2.69;3.88;46.0;936.0;22.5
8020;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Noord-Holland (PV);2014;0.12;2.49;3.74;43.0;867.0;21.7
8021;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Noord-Holland (PV);2015;0.13;2.65;3.91;46.0;924.0;22.7
8022;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Noord-Holland (PV);2016;0.13;2.7;4.05;45.0;942.0;23.6
8023;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Noord-Holland (PV);2017;0.12;2.4;3.61;41.0;834.0;20.9
8024;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Zuid-Holland (PV);2010;0.13;2.7;4.3;46.0;939.0;24.9
8025;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Zuid-Holland (PV);2011;0.13;2.75;4.23;47.0;956.0;24.5
8026;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Zuid-Holland (PV);2012;0.14;2.85;4.39;49.0;996.0;25.6
8027;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Zuid-Holland (PV);2013;0.13;2.67;4.11;45.0;930.0;23.9
8028;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Zuid-Holland (PV);2014;0.14;2.8;4.14;48.0;976.0;24.0
8029;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Zuid-Holland (PV);2015;0.13;2.56;3.89;44.0;894.0;22.6
8030;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Zuid-Holland (PV);2016;0.13;2.71;4.1;47.0;945.0;23.8
8031;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Zuid-Holland (PV);2017;0.14;2.73;4.33;47.0;947.0;25.0
8032;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Zeeland (PV);2010;0.15;3.11;3.85;52.0;1081.0;22.3
8033;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Zeeland (PV);2011;0.14;2.99;3.7;50.0;1039.0;21.4
8034;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Zeeland (PV);2012;0.17;3.32;5.13;58.0;1155.0;29.8
8035;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Zeeland (PV);2013;0.13;2.63;3.54;45.0;915.0;20.5
8036;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Zeeland (PV);2014;0.15;3.12;4.12;53.0;1085.0;23.9
8037;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Zeeland (PV);2015;0.16;3.3;4.26;54.0;1149.0;24.7
8038;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Zeeland (PV);2016;0.17;3.57;4.46;59.0;1246.0;25.9
8039;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Zeeland (PV);2017;0.17;3.31;4.15;59.0;1148.0;24.0
8040;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Noord-Brabant (PV);2010;0.15;3.0;4.33;51.0;1044.0;25.1
8041;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Noord-Brabant (PV);2011;0.15;2.99;4.07;52.0;1041.0;23.6
8042;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Noord-Brabant (PV);2012;0.15;3.05;4.21;54.0;1063.0;24.4
8043;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Noord-Brabant (PV);2013;0.16;3.21;4.5;55.0;1116.0;26.1
8044;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Noord-Brabant (PV);2014;0.16;3.14;4.25;54.0;1092.0;24.6
8045;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Noord-Brabant (PV);2015;0.15;2.98;4.3;53.0;1039.0;25.0
8046;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Noord-Brabant (PV);2016;0.15;2.87;4.09;51.0;1004.0;23.8
8047;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Noord-Brabant (PV);2017;0.15;3.1;4.25;53.0;1074.0;24.6
8048;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Limburg (PV);2010;0.18;3.56;4.84;62.0;1237.0;28.0
8049;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Limburg (PV);2011;0.17;3.4;4.6;59.0;1182.0;26.7
8050;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Limburg (PV);2012;0.14;2.94;4.02;50.0;1024.0;23.3
8051;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Limburg (PV);2013;0.18;3.67;5.24;64.0;1275.0;30.3
8052;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Limburg (PV);2014;0.15;3.16;4.04;54.0;1098.0;23.4
8053;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Limburg (PV);2015;0.15;2.96;4.0;51.0;1030.0;23.2
8054;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Limburg (PV);2016;0.17;3.42;4.45;59.0;1196.0;25.9
8055;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Limburg (PV);2017;0.17;3.38;4.62;57.0;1171.0;26.7
8056;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Zeer sterk stedelijk;2010;0.1;2.06;3.3;36.0;716.0;19.1
8057;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Zeer sterk stedelijk;2011;0.1;2.04;3.01;35.0;709.0;17.5
8058;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Zeer sterk stedelijk;2012;0.11;2.16;3.32;37.0;753.0;19.3
8059;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Zeer sterk stedelijk;2013;0.09;1.75;2.91;31.0;611.0;16.9
8060;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Zeer sterk stedelijk;2014;0.11;2.07;3.21;37.0;721.0;18.7
8061;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Zeer sterk stedelijk;2015;0.1;1.94;3.04;34.0;677.0;17.7
8062;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Zeer sterk stedelijk;2016;0.1;2.03;3.1;35.0;711.0;18.1
8063;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Zeer sterk stedelijk;2017;0.1;1.92;3.19;33.0;668.0;18.5
8064;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Sterk stedelijk;2010;0.12;2.43;3.82;42.0;846.0;22.1
8065;Totaal;Auto (bestuurder);Afstand: 15 tot 30 km;Sterk stedelijk;2011;0.13;2.65;3.97;45.0;923.0;23.0
