ID;Projectgrootte;RegioS;Perioden;GereedgemeldeWoningenTotaal_1;Tot7Maanden_2;k_7Tot10Maanden_3;k_10Tot13Maanden_4;k_13Tot16Maanden_5;k_16Tot19Maanden_6;k_19Tot22Maanden_7;k_22Tot25Maanden_8;k_25Tot37Maanden_9;k_37MaandenOfMeer_10;NietTeBepalen_11;GemiddeldeDoorlooptijd_12
6434;2 tot 5 woningen;Boekel;2014;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;54.0
6435;2 tot 5 woningen;Boekel;2015;10.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;17.0
6436;2 tot 5 woningen;Boekel;2016;9.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;22.0
6437;2 tot 5 woningen;Boekel;2017;7.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;19.0
6438;2 tot 5 woningen;Ten Boer;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6439;2 tot 5 woningen;Ten Boer;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6440;2 tot 5 woningen;Ten Boer;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6441;2 tot 5 woningen;Ten Boer;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6442;2 tot 5 woningen;Ten Boer;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6443;2 tot 5 woningen;Ten Boer;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6444;2 tot 5 woningen;Borger-Odoorn;2012;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0
6445;2 tot 5 woningen;Borger-Odoorn;2013;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;18.0
6446;2 tot 5 woningen;Borger-Odoorn;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6447;2 tot 5 woningen;Borger-Odoorn;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6448;2 tot 5 woningen;Borger-Odoorn;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6449;2 tot 5 woningen;Borger-Odoorn;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6450;2 tot 5 woningen;Borne;2012;11.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0
6451;2 tot 5 woningen;Borne;2013;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0
6452;2 tot 5 woningen;Borne;2014;8.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0
6453;2 tot 5 woningen;Borne;2015;18.0;0.0;0.0;0.0;18.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0
6454;2 tot 5 woningen;Borne;2016;24.0;0.0;0.0;24.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0
6455;2 tot 5 woningen;Borne;2017;31.0;0.0;0.0;31.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0
6456;2 tot 5 woningen;Borsele;2012;4.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0
6457;2 tot 5 woningen;Borsele;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6458;2 tot 5 woningen;Borsele;2014;4.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0
6459;2 tot 5 woningen;Borsele;2015;5.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0
6460;2 tot 5 woningen;Borsele;2016;4.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0
6461;2 tot 5 woningen;Borsele;2017;19.0;9.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0
6462;2 tot 5 woningen;Boskoop;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6463;2 tot 5 woningen;Boskoop;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6464;2 tot 5 woningen;Boskoop;2014;;;;;;;;;;;;
6465;2 tot 5 woningen;Boskoop;2015;;;;;;;;;;;;
6466;2 tot 5 woningen;Boskoop;2016;;;;;;;;;;;;
6467;2 tot 5 woningen;Boskoop;2017;;;;;;;;;;;;
6468;2 tot 5 woningen;Boxmeer;2012;7.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;3.0;0.0;152.0
6469;2 tot 5 woningen;Boxmeer;2013;17.0;0.0;0.0;4.0;8.0;2.0;0.0;0.0;1.0;2.0;0.0;34.0
6470;2 tot 5 woningen;Boxmeer;2014;9.0;0.0;0.0;3.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;19.0
6471;2 tot 5 woningen;Boxmeer;2015;12.0;0.0;0.0;0.0;2.0;5.0;0.0;4.0;0.0;1.0;0.0;24.0
6472;2 tot 5 woningen;Boxmeer;2016;10.0;0.0;2.0;0.0;4.0;2.0;2.0;0.0;0.0;0.0;0.0;15.0
6473;2 tot 5 woningen;Boxmeer;2017;20.0;0.0;0.0;0.0;0.0;4.0;14.0;0.0;0.0;2.0;0.0;23.0
6474;2 tot 5 woningen;Boxtel;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6475;2 tot 5 woningen;Boxtel;2013;4.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0
6476;2 tot 5 woningen;Boxtel;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6477;2 tot 5 woningen;Boxtel;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6478;2 tot 5 woningen;Boxtel;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6479;2 tot 5 woningen;Boxtel;2017;4.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;21.0
6480;2 tot 5 woningen;Breda;2012;11.0;0.0;5.0;2.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;14.0
6481;2 tot 5 woningen;Breda;2013;9.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;23.0
6482;2 tot 5 woningen;Breda;2014;8.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;16.0
6483;2 tot 5 woningen;Breda;2015;14.0;0.0;2.0;10.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0
6484;2 tot 5 woningen;Breda;2016;13.0;0.0;0.0;0.0;0.0;12.0;1.0;0.0;0.0;0.0;0.0;17.0
6485;2 tot 5 woningen;Breda;2017;12.0;0.0;0.0;0.0;2.0;0.0;2.0;8.0;0.0;0.0;0.0;21.0
6486;2 tot 5 woningen;Brielle;2012;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;52.0
6487;2 tot 5 woningen;Brielle;2013;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;17.0
6488;2 tot 5 woningen;Brielle;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6489;2 tot 5 woningen;Brielle;2015;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;19.0
6490;2 tot 5 woningen;Brielle;2016;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0
6491;2 tot 5 woningen;Brielle;2017;10.0;0.0;2.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;15.0
6492;2 tot 5 woningen;Bronckhorst;2012;4.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;17.0
6493;2 tot 5 woningen;Bronckhorst;2013;3.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0
6494;2 tot 5 woningen;Bronckhorst;2014;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;28.0
6495;2 tot 5 woningen;Bronckhorst;2015;7.0;0.0;2.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;15.0
6496;2 tot 5 woningen;Bronckhorst;2016;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0
6497;2 tot 5 woningen;Bronckhorst;2017;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;37.0
6498;2 tot 5 woningen;Brummen;2012;11.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;16.0
6499;2 tot 5 woningen;Brummen;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6500;2 tot 5 woningen;Brummen;2014;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0
6501;2 tot 5 woningen;Brummen;2015;6.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0
6502;2 tot 5 woningen;Brummen;2016;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;58.0
6503;2 tot 5 woningen;Brummen;2017;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;71.0
6504;2 tot 5 woningen;Brunssum;2012;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;17.0
6505;2 tot 5 woningen;Brunssum;2013;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;31.0
6506;2 tot 5 woningen;Brunssum;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6507;2 tot 5 woningen;Brunssum;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6508;2 tot 5 woningen;Brunssum;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6509;2 tot 5 woningen;Brunssum;2017;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;18.0
6510;2 tot 5 woningen;Bunnik;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6511;2 tot 5 woningen;Bunnik;2013;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;49.0
6512;2 tot 5 woningen;Bunnik;2014;6.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0
6513;2 tot 5 woningen;Bunnik;2015;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0
6514;2 tot 5 woningen;Bunnik;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6515;2 tot 5 woningen;Bunnik;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6516;2 tot 5 woningen;Bunschoten;2012;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;21.0
6517;2 tot 5 woningen;Bunschoten;2013;6.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;18.0
6518;2 tot 5 woningen;Bunschoten;2014;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;23.0
6519;2 tot 5 woningen;Bunschoten;2015;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;27.0
6520;2 tot 5 woningen;Bunschoten;2016;12.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;18.0
6521;2 tot 5 woningen;Bunschoten;2017;6.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0
6522;2 tot 5 woningen;Buren;2012;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0
6523;2 tot 5 woningen;Buren;2013;8.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0
6524;2 tot 5 woningen;Buren;2014;3.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;16.0
6525;2 tot 5 woningen;Buren;2015;7.0;2.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;17.0
6526;2 tot 5 woningen;Buren;2016;7.0;0.0;3.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;12.0
6527;2 tot 5 woningen;Buren;2017;11.0;0.0;0.0;9.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0
6528;2 tot 5 woningen;Bussum;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6529;2 tot 5 woningen;Bussum;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6530;2 tot 5 woningen;Bussum;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6531;2 tot 5 woningen;Bussum;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6532;2 tot 5 woningen;Bussum;2016;;;;;;;;;;;;
6533;2 tot 5 woningen;Bussum;2017;;;;;;;;;;;;
6534;2 tot 5 woningen;Capelle aan den IJssel;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6535;2 tot 5 woningen;Capelle aan den IJssel;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6536;2 tot 5 woningen;Capelle aan den IJssel;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6537;2 tot 5 woningen;Capelle aan den IJssel;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6538;2 tot 5 woningen;Capelle aan den IJssel;2016;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0
6539;2 tot 5 woningen;Capelle aan den IJssel;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6540;2 tot 5 woningen;Castricum;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6541;2 tot 5 woningen;Castricum;2013;3.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0
6542;2 tot 5 woningen;Castricum;2014;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;39.0
6543;2 tot 5 woningen;Castricum;2015;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;41.0
6544;2 tot 5 woningen;Castricum;2016;13.0;0.0;0.0;0.0;5.0;7.0;0.0;0.0;0.0;1.0;0.0;20.0
6545;2 tot 5 woningen;Castricum;2017;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;30.0
6546;2 tot 5 woningen;Coevorden;2012;38.0;0.0;7.0;0.0;29.0;0.0;0.0;2.0;0.0;0.0;0.0;13.0
6547;2 tot 5 woningen;Coevorden;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6548;2 tot 5 woningen;Coevorden;2014;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;26.0
6549;2 tot 5 woningen;Coevorden;2015;3.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;18.0
6550;2 tot 5 woningen;Coevorden;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6551;2 tot 5 woningen;Coevorden;2017;10.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;1.0;5.0;0.0;38.0
6552;2 tot 5 woningen;Cranendonck;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6553;2 tot 5 woningen;Cranendonck;2013;10.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;2.0;4.0;0.0;34.0
6554;2 tot 5 woningen;Cranendonck;2014;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;43.0
6555;2 tot 5 woningen;Cranendonck;2015;8.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;16.0
6556;2 tot 5 woningen;Cranendonck;2016;8.0;1.0;0.0;0.0;0.0;2.0;5.0;0.0;0.0;0.0;0.0;16.0
6557;2 tot 5 woningen;Cranendonck;2017;6.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0
6558;2 tot 5 woningen;Cromstrijen;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6559;2 tot 5 woningen;Cromstrijen;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6560;2 tot 5 woningen;Cromstrijen;2014;3.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0
6561;2 tot 5 woningen;Cromstrijen;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6562;2 tot 5 woningen;Cromstrijen;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6563;2 tot 5 woningen;Cromstrijen;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6564;2 tot 5 woningen;Cuijk;2012;9.0;0.0;0.0;0.0;0.0;0.0;7.0;2.0;0.0;0.0;0.0;21.0
6565;2 tot 5 woningen;Cuijk;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6566;2 tot 5 woningen;Cuijk;2014;5.0;0.0;0.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;20.0
6567;2 tot 5 woningen;Cuijk;2015;6.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;19.0
6568;2 tot 5 woningen;Cuijk;2016;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;51.0
6569;2 tot 5 woningen;Cuijk;2017;9.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;19.0
6570;2 tot 5 woningen;Culemborg;2012;4.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;20.0
6571;2 tot 5 woningen;Culemborg;2013;6.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;18.0
6572;2 tot 5 woningen;Culemborg;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6573;2 tot 5 woningen;Culemborg;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6574;2 tot 5 woningen;Culemborg;2016;4.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;21.0
6575;2 tot 5 woningen;Culemborg;2017;4.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0
6576;2 tot 5 woningen;Dalfsen;2012;34.0;0.0;0.0;14.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0
6577;2 tot 5 woningen;Dalfsen;2013;20.0;0.0;12.0;0.0;4.0;0.0;0.0;4.0;0.0;0.0;0.0;14.0
6578;2 tot 5 woningen;Dalfsen;2014;9.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0
6579;2 tot 5 woningen;Dalfsen;2015;31.0;2.0;13.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0
6580;2 tot 5 woningen;Dalfsen;2016;16.0;0.0;0.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0
6581;2 tot 5 woningen;Dalfsen;2017;20.0;0.0;14.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;12.0
6582;2 tot 5 woningen;Dantumadiel;2012;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0
6583;2 tot 5 woningen;Dantumadiel;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6584;2 tot 5 woningen;Dantumadiel;2014;3.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;24.0
6585;2 tot 5 woningen;Dantumadiel;2015;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;1.0;0.0;30.0
6586;2 tot 5 woningen;Dantumadiel;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6587;2 tot 5 woningen;Dantumadiel;2017;9.0;0.0;4.0;0.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;16.0
6588;2 tot 5 woningen;Delft;2012;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0
6589;2 tot 5 woningen;Delft;2013;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0
6590;2 tot 5 woningen;Delft;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6591;2 tot 5 woningen;Delft;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6592;2 tot 5 woningen;Delft;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6593;2 tot 5 woningen;Delft;2017;8.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0
6594;2 tot 5 woningen;Delfzijl;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6595;2 tot 5 woningen;Delfzijl;2013;4.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;23.0
6596;2 tot 5 woningen;Delfzijl;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6597;2 tot 5 woningen;Delfzijl;2015;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0
6598;2 tot 5 woningen;Delfzijl;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6599;2 tot 5 woningen;Delfzijl;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6600;2 tot 5 woningen;Deurne;2012;7.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;17.0
6601;2 tot 5 woningen;Deurne;2013;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0
6602;2 tot 5 woningen;Deurne;2014;4.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;24.0
6603;2 tot 5 woningen;Deurne;2015;10.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;15.0
6604;2 tot 5 woningen;Deurne;2016;8.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0
6605;2 tot 5 woningen;Deurne;2017;3.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0
6606;2 tot 5 woningen;Deventer;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6607;2 tot 5 woningen;Deventer;2013;9.0;0.0;0.0;2.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0
6608;2 tot 5 woningen;Deventer;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6609;2 tot 5 woningen;Deventer;2015;11.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;8.0;0.0;35.0
6610;2 tot 5 woningen;Deventer;2016;27.0;0.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;13.0;0.0;28.0
6611;2 tot 5 woningen;Deventer;2017;7.0;3.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;14.0
6612;2 tot 5 woningen;Diemen;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6613;2 tot 5 woningen;Diemen;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6614;2 tot 5 woningen;Diemen;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6615;2 tot 5 woningen;Diemen;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6616;2 tot 5 woningen;Diemen;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6617;2 tot 5 woningen;Diemen;2017;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0
6618;2 tot 5 woningen;Dinkelland;2012;11.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;7.0;0.0;44.0
6619;2 tot 5 woningen;Dinkelland;2013;11.0;0.0;0.0;1.0;6.0;1.0;0.0;0.0;1.0;2.0;0.0;23.0
6620;2 tot 5 woningen;Dinkelland;2014;8.0;0.0;0.0;0.0;0.0;3.0;2.0;1.0;2.0;0.0;0.0;23.0
6621;2 tot 5 woningen;Dinkelland;2015;8.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;13.0
6622;2 tot 5 woningen;Dinkelland;2016;42.0;0.0;0.0;0.0;0.0;27.0;2.0;2.0;11.0;0.0;0.0;21.0
6623;2 tot 5 woningen;Dinkelland;2017;35.0;0.0;0.0;7.0;6.0;2.0;17.0;2.0;0.0;1.0;0.0;19.0
6624;2 tot 5 woningen;Dirksland;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6625;2 tot 5 woningen;Dirksland;2013;;;;;;;;;;;;
6626;2 tot 5 woningen;Dirksland;2014;;;;;;;;;;;;
6627;2 tot 5 woningen;Dirksland;2015;;;;;;;;;;;;
6628;2 tot 5 woningen;Dirksland;2016;;;;;;;;;;;;
6629;2 tot 5 woningen;Dirksland;2017;;;;;;;;;;;;
6630;2 tot 5 woningen;Doesburg;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6631;2 tot 5 woningen;Doesburg;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6632;2 tot 5 woningen;Doesburg;2014;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;78.0
6633;2 tot 5 woningen;Doesburg;2015;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;77.0
6634;2 tot 5 woningen;Doesburg;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6635;2 tot 5 woningen;Doesburg;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
