ID;SelectieEersteJaar;SelectieTweedeJaar;Perioden;Koopkrachtverandering_1;k_10ePercentiel_2;k_25ePercentiel_3;k_50ePercentiel_4;k_75ePercentiel_5;k_90ePercentiel_6;PercentageVanDeBevolking_7;PercentageVanCategorieInEersteJaar_8;PercentageAchteruit_9
1498;305;305;1990-1991;1.7;-13.0;-3.8;1.7;7.9;18.0;21;85.0;41.0
1499;305;305;1991-1992;0.8;-14.0;-5.0;0.8;6.5;16.0;21;86.0;46.0
1500;305;305;1991-1993;1.5;-9.0;-2.5;1.5;5.3;11.0;19;76.0;39.0
1501;305;305;1992-1993;1.9;-14.0;-3.8;1.9;7.2;16.0;21;86.0;40.0
1502;305;305;1993-1994;1.1;-14.0;-4.6;1.1;7.0;16.0;21;86.0;45.0
1503;305;305;1993-1995;1.4;-8.0;-2.4;1.4;5.3;11.0;18;76.0;40.0
1504;305;305;1994-1995;1.5;-13.0;-4.4;1.5;7.9;18.0;21;86.0;43.0
1505;305;305;1995-1996;1.7;-13.0;-4.5;1.7;7.8;18.0;21;86.0;42.0
1506;305;305;1995-1997;1.7;-8.0;-2.6;1.7;6.1;12.0;19;78.0;38.0
1507;305;305;1996-1997;1.7;-14.0;-4.8;1.7;8.8;19.0;21;87.0;42.0
1508;305;305;1997-1998;2.5;-14.0;-4.2;2.5;9.2;20.0;21;87.0;39.0
1509;305;305;1997-1999;1.9;-8.0;-2.4;1.9;6.6;13.0;18;77.0;37.0
1510;305;305;1998-1999;2.0;-14.0;-5.1;2.0;9.6;21.0;21;85.0;42.0
1511;305;305;1999-2000;3.1;-14.0;-4.2;3.1;11.2;24.0;21;87.0;38.0
1512;305;306;1977-1979;8.4;-4.0;1.3;8.4;16.5;26.0;5;15.0;21.0
1513;305;306;1979-1981;0.6;-11.0;-5.2;0.6;9.0;18.0;5;15.0;47.0
1514;305;306;1981-1983;0.8;-15.0;-4.4;0.8;6.4;11.0;4;12.0;41.0
1515;305;306;1983-1985;2.0;-8.0;-1.4;2.0;8.5;17.0;3;11.0;37.0
1516;305;306;1984-1985;4.4;-11.0;-1.6;4.4;18.9;44.0;2;8.0;34.0
1517;305;306;1985-1986;6.4;-4.0;0.0;6.4;14.9;27.0;3;10.0;25.0
1518;305;306;1985-1987;8.0;-2.0;3.0;8.0;12.6;22.0;4;15.0;12.0
1519;305;306;1986-1987;6.3;-7.0;-2.2;6.3;14.1;32.0;3;9.0;30.0
1520;305;306;1987-1988;3.6;-13.0;-3.7;3.6;10.8;29.0;2;9.0;36.0
1521;305;306;1987-1989;5.0;-4.0;0.8;5.0;9.9;19.0;4;15.0;22.0
1522;305;306;1988-1989;3.1;-10.0;-2.7;3.1;11.0;28.0;2;9.0;34.0
1523;305;306;1989-1990;5.1;-11.0;-2.0;5.1;14.5;31.0;2;8.0;33.0
1524;305;306;1989-1991;4.0;-5.0;-0.5;4.0;10.5;21.0;4;14.0;28.0
1525;305;306;1990-1991;1.2;-12.0;-5.2;1.2;11.6;34.0;2;9.0;45.0
1526;305;306;1991-1992;0.4;-13.0;-5.6;0.4;9.4;24.0;2;8.0;48.0
1527;305;306;1991-1993;2.3;-7.0;-2.0;2.3;7.6;15.0;3;13.0;36.0
1528;305;306;1992-1993;0.3;-15.0;-6.8;0.3;8.2;24.0;2;8.0;49.0
1529;305;306;1993-1994;-0.3;-14.0;-7.2;-0.3;9.0;27.0;2;8.0;51.0
1530;305;306;1993-1995;2.4;-6.0;-1.8;2.4;8.1;16.0;3;12.0;36.0
1531;305;306;1994-1995;1.1;-13.0;-6.1;1.1;11.1;31.0;2;7.0;46.0
1532;305;306;1995-1996;-0.6;-14.0;-7.0;-0.6;9.4;26.0;2;8.0;52.0
1533;305;306;1995-1997;3.3;-6.0;-1.6;3.3;9.1;16.0;3;12.0;32.0
1534;305;306;1996-1997;0.8;-14.0;-6.3;0.8;11.3;26.0;2;7.0;46.0
1535;305;306;1997-1998;3.7;-12.0;-3.7;3.7;14.9;34.0;2;7.0;36.0
1536;305;306;1997-1999;4.8;-5.0;-0.2;4.8;11.0;20.0;3;12.0;26.0
1537;305;306;1998-1999;1.8;-13.0;-5.7;1.8;12.4;32.0;2;8.0;43.0
1538;305;306;1999-2000;5.4;-11.0;-3.1;5.4;18.5;36.0;2;7.0;33.0
1539;305;307;1977-1979;7.4;-14.0;-0.9;7.4;17.1;26.0;2;6.0;26.0
1540;305;307;1979-1981;4.9;-5.0;-1.8;4.9;12.8;21.0;2;6.0;34.0
1541;305;307;1981-1983;-1.9;-12.0;-5.9;-1.9;8.4;26.0;2;6.0;58.0
1542;305;307;1983-1985;0.5;-26.0;-5.7;0.5;6.6;17.0;2;8.0;45.0
1543;305;307;1984-1985;5.0;-17.0;-3.8;5.0;17.8;35.0;1;4.0;34.0
1544;305;307;1985-1986;6.4;-11.0;0.9;6.4;18.7;25.0;1;3.0;23.0
1545;305;307;1985-1987;8.9;-7.0;1.4;8.9;13.2;24.0;2;7.0;18.0
1546;305;307;1986-1987;6.6;-9.0;-0.9;6.6;20.6;32.0;1;4.0;27.0
1547;305;307;1987-1988;4.2;-7.0;-0.8;4.2;14.9;33.0;1;4.0;27.0
1548;305;307;1987-1989;6.3;-3.0;1.6;6.3;12.9;22.0;2;8.0;16.0
1549;305;307;1988-1989;4.1;-12.0;-3.8;4.1;15.6;30.0;1;4.0;36.0
1550;305;307;1989-1990;6.4;-10.0;-2.5;6.4;18.7;38.0;1;4.0;31.0
1551;305;307;1989-1991;6.3;-4.0;1.5;6.3;13.2;22.0;2;7.0;19.0
1552;305;307;1990-1991;4.4;-11.0;-2.5;4.4;15.2;34.0;1;4.0;33.0
1553;305;307;1991-1992;3.9;-10.0;-2.5;3.9;14.3;29.0;1;4.0;34.0
1554;305;307;1991-1993;4.1;-8.0;-1.4;4.1;10.3;18.0;2;7.0;31.0
1555;305;307;1992-1993;4.4;-12.0;-2.8;4.4;15.1;29.0;1;3.0;34.0
1556;305;307;1993-1994;3.1;-18.0;-4.9;3.1;14.2;30.0;1;3.0;40.0
1557;305;307;1993-1995;4.3;-8.0;-0.9;4.3;11.0;21.0;2;6.0;29.0
1558;305;307;1994-1995;3.9;-15.0;-3.3;3.9;16.2;33.0;1;3.0;38.0
1559;305;307;1995-1996;4.7;-12.0;-3.0;4.7;13.8;28.0;1;3.0;36.0
1560;305;307;1995-1997;5.7;-5.0;0.7;5.7;11.5;22.0;1;6.0;22.0
1561;305;307;1996-1997;5.8;-15.0;-2.5;5.8;18.2;39.0;1;3.0;33.0
1562;305;307;1997-1998;5.6;-13.0;-3.2;5.6;14.4;27.0;1;3.0;33.0
1563;305;307;1997-1999;6.4;-5.0;0.5;6.4;13.4;23.0;2;6.0;23.0
1564;305;307;1998-1999;5.9;-13.0;-3.1;5.9;20.6;43.0;1;4.0;33.0
1565;305;307;1999-2000;9.9;-14.0;-1.6;9.9;24.5;49.0;1;3.0;28.0
1566;305;308;1977-1979;;;;;;;0;1.0;
1567;305;308;1979-1981;5.4;-26.0;3.0;5.4;14.2;24.0;0;1.0;22.0
1568;305;308;1981-1983;14.2;-16.0;0.2;14.2;26.6;39.0;0;1.0;24.0
1569;305;308;1983-1985;8.1;-24.0;-7.9;8.1;17.5;23.0;1;2.0;33.0
1570;305;308;1984-1985;;;;;;;0;1.0;
1571;305;308;1985-1986;;;;;;;0;0.0;
1572;305;308;1985-1987;;;;;;;0;1.0;
1573;305;308;1986-1987;;;;;;;0;1.0;
1574;305;308;1987-1988;;;;;;;0;1.0;
1575;305;308;1987-1989;8.7;-4.0;5.0;8.7;19.5;38.0;0;1.0;11.0
1576;305;308;1988-1989;15.1;-29.0;-7.7;15.1;25.1;53.0;0;1.0;31.0
1577;305;308;1989-1990;19.3;-38.0;-4.7;19.3;32.7;65.0;0;1.0;29.0
1578;305;308;1989-1991;11.3;-14.0;3.5;11.3;19.1;33.0;0;2.0;19.0
1579;305;308;1990-1991;20.4;-24.0;2.0;20.4;35.0;70.0;0;1.0;23.0
1580;305;308;1991-1992;18.7;-25.0;3.0;18.7;37.0;77.0;0;1.0;22.0
1581;305;308;1991-1993;8.5;-12.0;-1.0;8.5;15.9;29.0;0;1.0;27.0
1582;305;308;1992-1993;16.0;-18.0;1.0;16.0;27.1;42.0;0;1.0;24.0
1583;305;308;1993-1994;20.4;-28.0;2.1;20.4;29.5;57.0;0;1.0;24.0
1584;305;308;1993-1995;9.6;-15.0;-0.5;9.6;17.4;32.0;0;2.0;25.0
1585;305;308;1994-1995;15.4;-27.0;-9.7;15.4;30.2;44.0;0;1.0;31.0
1586;305;308;1995-1996;17.7;-22.0;1.5;17.7;29.4;67.0;0;1.0;24.0
1587;305;308;1995-1997;7.9;-12.0;0.0;7.9;16.1;35.0;0;1.0;25.0
1588;305;308;1996-1997;19.8;-29.0;-3.0;19.8;38.5;77.0;0;1.0;26.0
1589;305;308;1997-1998;12.0;-24.0;-2.9;12.0;30.1;69.0;0;1.0;26.0
1590;305;308;1997-1999;10.1;-9.0;2.1;10.1;17.5;28.0;0;1.0;21.0
1591;305;308;1998-1999;18.7;-34.0;-4.0;18.7;36.5;75.0;0;1.0;30.0
1592;305;308;1999-2000;24.0;-18.0;6.6;24.0;44.1;96.0;0;1.0;22.0
1593;305;309;1977-1979;6.7;-14.0;-0.2;6.7;17.1;25.0;2;5.0;25.0
1594;305;309;1979-1981;4.8;-5.0;-1.8;4.8;12.1;18.0;2;5.0;37.0
1595;305;309;1981-1983;-2.4;-11.0;-5.9;-2.4;4.1;15.0;2;5.0;68.0
1596;305;309;1983-1985;0.0;-27.0;-5.6;0.0;4.5;9.0;2;6.0;50.0
1597;305;309;1984-1985;4.6;-16.0;-3.6;4.6;12.1;34.0;1;3.0;35.0
1598;305;309;1985-1986;6.1;-8.0;0.9;6.1;12.7;22.0;1;3.0;23.0
1599;305;309;1985-1987;8.8;-3.0;3.5;8.8;12.2;23.0;2;6.0;13.0
1600;305;309;1986-1987;5.4;-5.0;-0.1;5.4;15.6;22.0;1;3.0;25.0
1601;305;309;1987-1988;3.7;-6.0;-0.9;3.7;13.1;22.0;1;4.0;27.0
1602;305;309;1987-1989;5.6;-3.0;1.4;5.6;11.9;21.0;2;7.0;17.0
1603;305;309;1988-1989;3.4;-11.0;-3.7;3.4;12.5;28.0;1;3.0;37.0
1604;305;309;1989-1990;5.7;-8.0;-2.2;5.7;15.0;31.0;1;3.0;31.0
1605;305;309;1989-1991;5.7;-3.0;1.2;5.7;11.3;20.0;1;6.0;19.0
1606;305;309;1990-1991;3.3;-10.0;-2.6;3.3;12.0;26.0;1;3.0;35.0
1607;305;309;1991-1992;2.9;-10.0;-2.7;2.9;11.4;23.0;1;3.0;36.0
1608;305;309;1991-1993;3.6;-7.0;-1.5;3.6;9.1;16.0;1;6.0;32.0
1609;305;309;1992-1993;3.0;-11.0;-3.0;3.0;11.1;24.0;1;3.0;36.0
1610;305;309;1993-1994;1.5;-17.0;-5.5;1.5;9.4;24.0;1;3.0;43.0
1611;305;309;1993-1995;3.3;-7.0;-0.9;3.3;9.1;17.0;1;5.0;30.0
1612;305;309;1994-1995;2.2;-11.0;-3.1;2.2;12.6;27.0;1;3.0;40.0
1613;305;309;1995-1996;3.4;-12.0;-3.1;3.4;10.5;22.0;1;3.0;39.0
1614;305;309;1995-1997;4.9;-4.0;0.8;4.9;10.3;20.0;1;5.0;21.0
1615;305;309;1996-1997;5.0;-12.0;-2.5;5.0;14.2;29.0;1;3.0;35.0
1616;305;309;1997-1998;4.7;-12.0;-3.2;4.7;11.2;22.0;1;3.0;35.0
1617;305;309;1997-1999;5.9;-5.0;0.3;5.9;12.3;22.0;1;5.0;24.0
1618;305;309;1998-1999;4.7;-11.0;-3.0;4.7;15.9;32.0;1;3.0;34.0
1619;305;309;1999-2000;7.1;-13.0;-2.0;7.1;18.4;36.0;1;2.0;30.0
1620;306;310;1977-1979;5.1;-13.0;-3.4;5.1;14.4;26.0;18;;34.0
1621;306;310;1979-1981;-1.7;-22.0;-9.2;-1.7;5.7;15.0;17;100.0;57.0
1622;306;310;1981-1983;-1.0;-17.0;-8.9;-1.0;6.6;17.0;16;100.0;52.0
1623;306;310;1983-1985;0.8;-16.0;-6.6;0.8;8.5;22.0;14;100.0;47.0
1624;306;310;1984-1985;4.8;-23.0;-5.5;4.8;15.2;28.0;14;;38.0
1625;306;310;1985-1986;6.6;-24.0;-4.1;6.6;16.8;30.0;13;;34.0
1626;306;310;1985-1987;6.4;-12.0;-0.5;6.4;13.2;22.0;13;;26.0
1627;306;310;1986-1987;7.8;-14.0;-1.4;7.8;17.5;36.0;14;;29.0
1628;306;310;1987-1988;5.1;-21.0;-5.1;5.1;14.7;28.0;13;100.0;36.0
1629;306;310;1987-1989;5.0;-12.0;-2.3;5.0;12.4;20.0;13;100.0;32.0
1630;306;310;1988-1989;5.9;-18.0;-3.8;5.9;16.3;31.0;12;100.0;33.0
1631;306;310;1989-1990;7.4;-20.0;-4.0;7.4;17.5;31.0;12;100.0;32.0
1632;306;310;1989-1991;5.2;-13.0;-2.3;5.2;12.7;21.0;11;100.0;31.0
1633;306;310;1990-1991;3.2;-22.0;-5.9;3.2;12.8;25.0;10;100.0;40.0
1634;306;310;1991-1992;4.2;-20.0;-4.5;4.2;13.0;25.0;9;100.0;36.0
1635;306;310;1991-1993;3.7;-15.0;-3.6;3.7;10.0;17.0;9;100.0;35.0
1636;306;310;1992-1993;3.8;-23.0;-5.7;3.8;12.5;24.0;9;100.0;38.0
1637;306;310;1993-1994;3.8;-22.0;-5.6;3.8;13.0;26.0;9;100.0;38.0
1638;306;310;1993-1995;3.9;-14.0;-3.0;3.9;10.4;18.0;9;100.0;34.0
1639;306;310;1994-1995;5.1;-19.0;-4.1;5.1;14.8;29.0;9;100.0;35.0
1640;306;310;1995-1996;4.5;-22.0;-4.8;4.5;13.7;26.0;9;100.0;35.0
1641;306;310;1995-1997;4.8;-14.0;-2.3;4.8;11.3;19.0;9;100.0;31.0
1642;306;310;1996-1997;5.8;-18.0;-3.5;5.8;15.5;28.0;9;100.0;33.0
1643;306;310;1997-1998;6.8;-18.0;-3.1;6.8;16.9;30.0;9;100.0;31.0
1644;306;310;1997-1999;5.9;-13.0;-1.5;5.9;12.5;20.0;9;100.0;29.0
1645;306;310;1998-1999;5.7;-21.0;-4.5;5.7;15.6;27.0;8;100.0;34.0
1646;306;310;1999-2000;7.1;-20.0;-2.8;7.1;16.8;31.0;8;100.0;31.0
1647;306;301;1977-1979;;;;;;;0;;
1648;306;301;1979-1981;;;;;;;0;2.0;
1649;306;301;1981-1983;-18.2;-29.0;-22.4;-18.2;-12.3;2.0;0;2.0;86.0
1650;306;301;1983-1985;-14.8;-39.0;-24.4;-14.8;2.0;22.0;1;5.0;75.0
1651;306;301;1984-1985;;;;;;;0;;
1652;306;301;1985-1986;;;;;;;0;;
1653;306;301;1985-1987;;;;;;;1;;
1654;306;301;1986-1987;;;;;;;1;;
1655;306;301;1987-1988;-42.6;-71.0;-61.6;-42.6;1.7;27.0;0;3.0;72.0
1656;306;301;1987-1989;-17.4;-39.0;-29.2;-17.4;-4.0;12.0;1;6.0;87.0
1657;306;301;1988-1989;-36.3;-58.0;-52.6;-36.3;-16.3;8.0;0;3.0;87.0
1658;306;301;1989-1990;-33.4;-66.0;-54.2;-33.4;-9.7;12.0;1;4.0;81.0
1659;306;301;1989-1991;-21.3;-44.0;-34.0;-21.3;-4.6;11.0;1;6.0;82.0
1660;306;301;1990-1991;-34.7;-66.0;-54.0;-34.7;-16.7;-3.0;0;3.0;91.0
1661;306;301;1991-1992;-34.8;-60.0;-51.0;-34.8;-15.5;10.0;0;3.0;87.0
1662;306;301;1991-1993;-22.3;-41.0;-32.0;-22.3;-8.5;7.0;0;5.0;85.0
1663;306;301;1992-1993;-39.9;-68.0;-56.8;-39.9;-21.8;2.0;0;3.0;90.0
1664;306;301;1993-1994;-31.1;-64.0;-47.8;-31.1;-14.0;26.0;0;3.0;82.0
1665;306;301;1993-1995;-18.0;-40.0;-30.5;-18.0;-6.5;9.0;1;6.0;85.0
1666;306;301;1994-1995;-36.5;-66.0;-55.1;-36.5;-14.9;4.0;0;3.0;87.0
1667;306;301;1995-1996;-34.9;-65.0;-54.7;-34.9;-14.9;13.0;0;3.0;87.0
1668;306;301;1995-1997;-18.6;-40.0;-32.3;-18.6;-4.0;8.0;1;6.0;82.0
1669;306;301;1996-1997;-31.3;-62.0;-52.9;-31.3;-5.2;15.0;0;3.0;77.0
1670;306;301;1997-1998;-41.3;-66.0;-56.2;-41.3;-21.3;3.0;0;4.0;89.0
1671;306;301;1997-1999;-21.1;-43.0;-33.8;-21.1;-7.4;8.0;1;7.0;81.0
1672;306;301;1998-1999;-43.8;-70.0;-59.0;-43.8;-26.9;6.0;0;4.0;88.0
1673;306;301;1999-2000;-39.6;-67.0;-55.0;-39.6;-15.1;17.0;0;4.0;84.0
1674;306;302;1977-1979;5.2;-12.0;-3.1;5.2;14.5;26.0;18;;34.0
1675;306;302;1979-1981;-1.6;-21.0;-9.1;-1.6;5.7;15.0;16;98.0;56.0
1676;306;302;1981-1983;-0.8;-16.0;-8.5;-0.8;6.7;17.0;16;98.0;52.0
1677;306;302;1983-1985;0.9;-15.0;-6.1;0.9;8.6;22.0;14;95.0;46.0
1678;306;302;1984-1985;5.0;-21.0;-5.0;5.0;15.4;28.0;13;;37.0
1679;306;302;1985-1986;6.7;-22.0;-3.7;6.7;16.8;30.0;13;;33.0
1680;306;302;1985-1987;6.8;-9.0;0.3;6.8;13.4;23.0;13;;24.0
1681;306;302;1986-1987;8.1;-12.0;-1.0;8.1;17.7;37.0;13;;27.0
1682;306;302;1987-1988;5.2;-19.0;-4.7;5.2;14.7;28.0;12;97.0;36.0
1683;306;302;1987-1989;5.4;-11.0;-1.5;5.4;12.6;20.0;12;94.0;30.0
1684;306;302;1988-1989;6.2;-16.0;-3.1;6.2;16.5;31.0;12;97.0;32.0
1685;306;302;1989-1990;7.8;-18.0;-3.0;7.8;17.8;31.0;11;96.0;30.0
1686;306;302;1989-1991;5.6;-11.0;-1.5;5.6;12.9;21.0;10;94.0;29.0
1687;306;302;1990-1991;3.4;-20.0;-5.4;3.4;12.9;25.0;9;97.0;39.0
1688;306;302;1991-1992;4.4;-18.0;-4.1;4.4;13.1;25.0;9;97.0;36.0
1689;306;302;1991-1993;4.0;-13.0;-2.8;4.0;10.2;17.0;9;95.0;34.0
1690;306;302;1992-1993;4.0;-20.0;-5.1;4.0;12.6;24.0;9;97.0;37.0
1691;306;302;1993-1994;4.0;-20.0;-5.0;4.0;13.1;26.0;9;97.0;37.0
1692;306;302;1993-1995;4.2;-12.0;-2.3;4.2;10.6;19.0;9;94.0;32.0
1693;306;302;1994-1995;5.3;-17.0;-3.6;5.3;15.0;29.0;9;97.0;34.0
1694;306;302;1995-1996;4.7;-20.0;-4.3;4.7;13.8;26.0;8;97.0;35.0
1695;306;302;1995-1997;5.1;-12.0;-1.5;5.1;11.5;19.0;8;94.0;29.0
1696;306;302;1996-1997;6.0;-17.0;-3.1;6.0;15.6;28.0;8;97.0;32.0
1697;306;302;1997-1998;7.1;-16.0;-2.4;7.1;17.1;30.0;8;96.0;30.0
1698;306;302;1997-1999;6.3;-10.0;-0.6;6.3;12.8;20.0;8;93.0;26.0
1699;306;302;1998-1999;6.0;-18.0;-3.8;6.0;15.8;27.0;8;96.0;33.0
1700;306;302;1999-2000;7.4;-17.0;-2.1;7.4;17.0;31.0;8;96.0;30.0
1701;306;303;1977-1979;5.2;-9.0;-2.0;5.2;14.4;26.0;13;;31.0
1702;306;303;1979-1981;-1.7;-21.0;-9.5;-1.7;5.5;14.0;11;64.0;57.0
1703;306;303;1981-1983;-0.6;-15.0;-7.9;-0.6;6.9;17.0;11;67.0;52.0
1704;306;303;1983-1985;1.3;-14.0;-5.4;1.3;9.1;21.0;9;63.0;41.0
1705;306;303;1984-1985;5.4;-20.0;-4.3;5.4;15.4;28.0;11;;36.0
1706;306;303;1985-1986;7.1;-21.0;-2.9;7.1;16.8;30.0;11;;32.0
1707;306;303;1985-1987;7.2;-8.0;0.5;7.2;13.7;24.0;8;;24.0
1708;306;303;1986-1987;8.2;-11.0;-0.3;8.2;17.9;37.0;10;;25.0
1709;306;303;1987-1988;5.2;-17.0;-4.0;5.2;14.6;28.0;9;73.0;35.0
1710;306;303;1987-1989;4.8;-12.0;-2.0;4.8;12.6;20.0;7;51.0;31.0
1711;306;303;1988-1989;5.8;-17.0;-3.1;5.8;16.2;31.0;9;75.0;32.0
1712;306;303;1989-1990;7.6;-18.0;-2.9;7.6;17.5;30.0;9;74.0;30.0
1713;306;303;1989-1991;4.9;-12.0;-2.0;4.9;12.1;20.0;6;54.0;30.0
1714;306;303;1990-1991;3.4;-19.0;-4.8;3.4;12.6;24.0;7;77.0;39.0
1715;306;303;1991-1992;4.4;-17.0;-3.9;4.4;13.0;25.0;7;79.0;35.0
1716;306;303;1991-1993;3.5;-14.0;-3.3;3.5;9.8;17.0;5;58.0;35.0
1717;306;303;1992-1993;4.4;-20.0;-4.5;4.4;12.8;24.0;7;78.0;35.0
1718;306;303;1993-1994;4.3;-19.0;-4.3;4.3;13.2;25.0;7;78.0;36.0
1719;306;303;1993-1995;4.0;-12.0;-2.4;4.0;10.3;18.0;5;59.0;33.0
1720;306;303;1994-1995;5.6;-16.0;-3.1;5.6;15.3;29.0;7;79.0;33.0
1721;306;303;1995-1996;5.0;-19.0;-4.0;5.0;14.0;26.0;7;78.0;34.0
1722;306;303;1995-1997;4.6;-13.0;-2.0;4.6;11.1;19.0;5;60.0;31.0
1723;306;303;1996-1997;6.1;-16.0;-2.8;6.1;16.0;29.0;7;79.0;32.0
1724;306;303;1997-1998;7.3;-16.0;-2.2;7.3;17.2;30.0;7;78.0;30.0
1725;306;303;1997-1999;5.9;-11.0;-1.0;5.9;12.4;21.0;5;57.0;28.0
1726;306;303;1998-1999;6.3;-18.0;-3.3;6.3;15.8;26.0;6;77.0;32.0
1727;306;303;1999-2000;7.6;-17.0;-1.7;7.6;17.3;31.0;6;79.0;29.0
1728;306;304;1977-1979;;;;;;;0;;
1729;306;304;1979-1981;;;;;;;0;0.0;
1730;306;304;1981-1983;;;;;;;0;0.0;
1731;306;304;1983-1985;-20.2;-50.0;-22.7;-20.2;-2.1;18.0;0;1.0;85.0
1732;306;304;1984-1985;;;;;;;0;;
1733;306;304;1985-1986;;;;;;;0;;
1734;306;304;1985-1987;;;;;;;0;;
1735;306;304;1986-1987;;;;;;;0;;
1736;306;304;1987-1988;;;;;;;0;1.0;
1737;306;304;1987-1989;;;;;;;0;0.0;
1738;306;304;1988-1989;;;;;;;0;0.0;
1739;306;304;1989-1990;;;;;;;0;0.0;
1740;306;304;1989-1991;;;;;;;0;0.0;
1741;306;304;1990-1991;;;;;;;0;0.0;
1742;306;304;1991-1992;;;;;;;0;0.0;
1743;306;304;1991-1993;-15.8;-41.0;-28.1;-15.8;-5.6;9.0;0;1.0;79.0
1744;306;304;1992-1993;-39.9;-68.0;-49.0;-39.9;-11.6;24.0;0;1.0;85.0
1745;306;304;1993-1994;-45.4;-62.0;-54.5;-45.4;-32.8;12.0;0;1.0;90.0
1746;306;304;1993-1995;-15.9;-34.0;-27.6;-15.9;-4.9;10.0;0;1.0;83.0
1747;306;304;1994-1995;-28.7;-57.0;-50.0;-28.7;-3.1;43.0;0;1.0;76.0
1748;306;304;1995-1996;-44.1;-60.0;-52.0;-44.1;-25.1;-13.0;0;1.0;96.0
1749;306;304;1995-1997;-18.8;-36.0;-26.4;-18.8;-9.9;-3.0;0;1.0;97.0
1750;306;304;1996-1997;-32.6;-59.0;-51.2;-32.6;-24.7;-10.0;0;1.0;98.0
1751;306;304;1997-1998;;;;;;;0;1.0;
1752;306;304;1997-1999;-14.3;-45.0;-32.0;-14.3;-3.3;25.0;0;1.0;80.0
1753;306;304;1998-1999;-32.1;-65.0;-52.2;-32.1;-1.0;30.0;0;1.0;78.0
1754;306;304;1999-2000;-39.2;-63.0;-54.9;-39.2;-12.9;-2.0;0;1.0;92.0
1755;306;305;1977-1979;-2.1;-16.0;-11.3;-2.1;7.0;20.0;2;;53.0
1756;306;305;1979-1981;-6.4;-24.0;-14.6;-6.4;2.4;13.0;2;10.0;68.0
1757;306;305;1981-1983;-8.2;-23.0;-15.5;-8.2;-6.4;8.0;1;8.0;79.0
1758;306;305;1983-1985;-4.0;-21.0;-12.7;-4.0;2.0;11.0;1;10.0;72.0
1759;306;305;1984-1985;-0.3;-34.0;-24.6;-0.3;11.9;25.0;1;;51.0
1760;306;305;1985-1986;-4.2;-40.0;-23.2;-4.2;13.3;29.0;1;;59.0
1761;306;305;1985-1987;0.9;-16.0;-7.3;0.9;9.8;18.0;1;;47.0
1762;306;305;1986-1987;-7.0;-23.0;-17.7;-7.0;19.4;52.0;1;;57.0
1763;306;305;1987-1988;-7.5;-40.0;-25.7;-7.5;8.7;22.0;1;5.0;60.0
1764;306;305;1987-1989;-2.9;-22.0;-9.6;-2.9;6.9;18.0;1;6.0;56.0
1765;306;305;1988-1989;-6.7;-39.0;-22.3;-6.7;8.0;25.0;1;6.0;61.0
1766;306;305;1989-1990;-3.9;-31.0;-19.0;-3.9;10.5;24.0;1;8.0;56.0
1767;306;305;1989-1991;-1.6;-21.0;-11.5;-1.6;7.1;15.0;1;10.0;53.0
1768;306;305;1990-1991;-4.8;-40.0;-22.7;-4.8;8.5;20.0;1;8.0;59.0
1769;306;305;1991-1992;-8.2;-42.0;-24.8;-8.2;7.0;18.0;1;6.0;64.0
1770;306;305;1991-1993;-4.3;-24.0;-15.1;-4.3;4.4;13.0;1;9.0;62.0
1771;306;305;1992-1993;-9.1;-41.0;-25.8;-9.1;6.7;19.0;1;8.0;63.0
1772;306;305;1993-1994;-8.2;-40.0;-26.9;-8.2;8.7;20.0;1;8.0;62.0
1773;306;305;1993-1995;-3.2;-23.0;-13.7;-3.2;4.9;12.0;1;11.0;58.0
1774;306;305;1994-1995;-4.7;-41.0;-24.2;-4.7;10.2;23.0;1;9.0;58.0
1775;306;305;1995-1996;-7.5;-42.0;-25.6;-7.5;10.8;19.0;1;8.0;60.0
1776;306;305;1995-1997;-4.3;-25.0;-16.3;-4.3;5.5;13.0;1;10.0;61.0
1777;306;305;1996-1997;-7.8;-39.0;-23.1;-7.8;8.3;23.0;1;8.0;62.0
1778;306;305;1997-1998;-5.2;-38.0;-22.7;-5.2;9.3;21.0;1;9.0;60.0
1779;306;305;1997-1999;-1.9;-22.0;-12.4;-1.9;5.7;13.0;1;9.0;55.0
1780;306;305;1998-1999;-4.3;-35.0;-22.9;-4.3;8.1;20.0;1;8.0;60.0
1781;306;305;1999-2000;-4.6;-38.0;-23.5;-4.6;13.4;33.0;1;8.0;57.0
1782;306;306;1977-1979;6.1;-7.0;-1.0;6.1;14.9;27.0;12;;28.0
1783;306;306;1979-1981;-1.1;-19.0;-8.5;-1.1;5.9;14.0;9;54.0;55.0
1784;306;306;1981-1983;0.5;-14.0;-6.8;0.5;8.0;18.0;10;59.0;48.0
1785;306;306;1983-1985;2.9;-11.0;-3.9;2.9;9.8;22.0;8;52.0;35.0
1786;306;306;1984-1985;5.5;-18.0;-3.3;5.5;15.7;29.0;10;;34.0
1787;306;306;1985-1986;7.5;-18.0;-1.9;7.5;17.2;30.0;10;;30.0
1788;306;306;1985-1987;7.8;-5.0;1.3;7.8;14.0;24.0;7;;21.0
1789;306;306;1986-1987;8.5;-10.0;1.1;8.5;17.8;36.0;10;;23.0
1790;306;306;1987-1988;5.8;-14.0;-2.7;5.8;15.1;29.0;9;67.0;32.0
1791;306;306;1987-1989;5.5;-9.0;-0.5;5.5;13.1;21.0;6;45.0;27.0
