ID;Bedrijfsgroep;Geslacht;Dienstvorm;Personen_1
2336;XXIV, 32. Veeartspraktijken;Vrouwen;Provincie;0
2337;XXIV, 32. Veeartspraktijken;Vrouwen;Gemeente;0
2338;XXIV, 32. Veeartspraktijken;Vrouwen;Waterschap;0
2339;XXIV, 32. Veeartspraktijken;Vrouwen;Particulier;1
2340;XXIV, 33. Vroedvrouwen;Totaal mannen en vrouwen;Totaal van alle dienstvormen;726
2341;XXIV, 33. Vroedvrouwen;Totaal mannen en vrouwen;Staat;0
2342;XXIV, 33. Vroedvrouwen;Totaal mannen en vrouwen;Provincie;0
2343;XXIV, 33. Vroedvrouwen;Totaal mannen en vrouwen;Gemeente;323
2344;XXIV, 33. Vroedvrouwen;Totaal mannen en vrouwen;Waterschap;0
2345;XXIV, 33. Vroedvrouwen;Totaal mannen en vrouwen;Particulier;403
2346;XXIV, 33. Vroedvrouwen;Mannen;Totaal van alle dienstvormen;1
2347;XXIV, 33. Vroedvrouwen;Mannen;Staat;0
2348;XXIV, 33. Vroedvrouwen;Mannen;Provincie;0
2349;XXIV, 33. Vroedvrouwen;Mannen;Gemeente;0
2350;XXIV, 33. Vroedvrouwen;Mannen;Waterschap;0
2351;XXIV, 33. Vroedvrouwen;Mannen;Particulier;1
2352;XXIV, 33. Vroedvrouwen;Vrouwen;Totaal van alle dienstvormen;725
2353;XXIV, 33. Vroedvrouwen;Vrouwen;Staat;0
2354;XXIV, 33. Vroedvrouwen;Vrouwen;Provincie;0
2355;XXIV, 33. Vroedvrouwen;Vrouwen;Gemeente;323
2356;XXIV, 33. Vroedvrouwen;Vrouwen;Waterschap;0
2357;XXIV, 33. Vroedvrouwen;Vrouwen;Particulier;402
2358;XXIV, 34. Massage-inrichtingen enz.;Totaal mannen en vrouwen;Totaal van alle dienstvormen;481
2359;XXIV, 34. Massage-inrichtingen enz.;Totaal mannen en vrouwen;Staat;1
2360;XXIV, 34. Massage-inrichtingen enz.;Totaal mannen en vrouwen;Provincie;0
2361;XXIV, 34. Massage-inrichtingen enz.;Totaal mannen en vrouwen;Gemeente;7
2362;XXIV, 34. Massage-inrichtingen enz.;Totaal mannen en vrouwen;Waterschap;0
2363;XXIV, 34. Massage-inrichtingen enz.;Totaal mannen en vrouwen;Particulier;473
2364;XXIV, 34. Massage-inrichtingen enz.;Mannen;Totaal van alle dienstvormen;247
2365;XXIV, 34. Massage-inrichtingen enz.;Mannen;Staat;1
2366;XXIV, 34. Massage-inrichtingen enz.;Mannen;Provincie;0
2367;XXIV, 34. Massage-inrichtingen enz.;Mannen;Gemeente;1
2368;XXIV, 34. Massage-inrichtingen enz.;Mannen;Waterschap;0
2369;XXIV, 34. Massage-inrichtingen enz.;Mannen;Particulier;245
2370;XXIV, 34. Massage-inrichtingen enz.;Vrouwen;Totaal van alle dienstvormen;234
2371;XXIV, 34. Massage-inrichtingen enz.;Vrouwen;Staat;0
2372;XXIV, 34. Massage-inrichtingen enz.;Vrouwen;Provincie;0
2373;XXIV, 34. Massage-inrichtingen enz.;Vrouwen;Gemeente;6
2374;XXIV, 34. Massage-inrichtingen enz.;Vrouwen;Waterschap;0
2375;XXIV, 34. Massage-inrichtingen enz.;Vrouwen;Particulier;228
2376;XXV, 1. Hooger onderwijs;Totaal mannen en vrouwen;Totaal van alle dienstvormen;3412
2377;XXV, 1. Hooger onderwijs;Totaal mannen en vrouwen;Staat;1496
2378;XXV, 1. Hooger onderwijs;Totaal mannen en vrouwen;Provincie;0
2379;XXV, 1. Hooger onderwijs;Totaal mannen en vrouwen;Gemeente;265
2380;XXV, 1. Hooger onderwijs;Totaal mannen en vrouwen;Waterschap;0
2381;XXV, 1. Hooger onderwijs;Totaal mannen en vrouwen;Particulier;1651
2382;XXV, 1. Hooger onderwijs;Mannen;Totaal van alle dienstvormen;3034
2383;XXV, 1. Hooger onderwijs;Mannen;Staat;1294
2384;XXV, 1. Hooger onderwijs;Mannen;Provincie;0
2385;XXV, 1. Hooger onderwijs;Mannen;Gemeente;230
2386;XXV, 1. Hooger onderwijs;Mannen;Waterschap;0
2387;XXV, 1. Hooger onderwijs;Mannen;Particulier;1510
2388;XXV, 1. Hooger onderwijs;Vrouwen;Totaal van alle dienstvormen;378
2389;XXV, 1. Hooger onderwijs;Vrouwen;Staat;202
2390;XXV, 1. Hooger onderwijs;Vrouwen;Provincie;0
2391;XXV, 1. Hooger onderwijs;Vrouwen;Gemeente;35
2392;XXV, 1. Hooger onderwijs;Vrouwen;Waterschap;0
2393;XXV, 1. Hooger onderwijs;Vrouwen;Particulier;141
2394;XXV, 2. Voorber. hooger en middelb. ond.;Totaal mannen en vrouwen;Totaal van alle dienstvormen;7256
2395;XXV, 2. Voorber. hooger en middelb. ond.;Totaal mannen en vrouwen;Staat;818
2396;XXV, 2. Voorber. hooger en middelb. ond.;Totaal mannen en vrouwen;Provincie;0
2397;XXV, 2. Voorber. hooger en middelb. ond.;Totaal mannen en vrouwen;Gemeente;2056
2398;XXV, 2. Voorber. hooger en middelb. ond.;Totaal mannen en vrouwen;Waterschap;0
2399;XXV, 2. Voorber. hooger en middelb. ond.;Totaal mannen en vrouwen;Particulier;4382
2400;XXV, 2. Voorber. hooger en middelb. ond.;Mannen;Totaal van alle dienstvormen;5431
2401;XXV, 2. Voorber. hooger en middelb. ond.;Mannen;Staat;685
2402;XXV, 2. Voorber. hooger en middelb. ond.;Mannen;Provincie;0
2403;XXV, 2. Voorber. hooger en middelb. ond.;Mannen;Gemeente;1531
2404;XXV, 2. Voorber. hooger en middelb. ond.;Mannen;Waterschap;0
2405;XXV, 2. Voorber. hooger en middelb. ond.;Mannen;Particulier;3215
2406;XXV, 2. Voorber. hooger en middelb. ond.;Vrouwen;Totaal van alle dienstvormen;1825
2407;XXV, 2. Voorber. hooger en middelb. ond.;Vrouwen;Staat;133
2408;XXV, 2. Voorber. hooger en middelb. ond.;Vrouwen;Provincie;0
2409;XXV, 2. Voorber. hooger en middelb. ond.;Vrouwen;Gemeente;525
2410;XXV, 2. Voorber. hooger en middelb. ond.;Vrouwen;Waterschap;0
2411;XXV, 2. Voorber. hooger en middelb. ond.;Vrouwen;Particulier;1167
2412;XXV, 3. Lager onderwijs;Totaal mannen en vrouwen;Totaal van alle dienstvormen;54047
2413;XXV, 3. Lager onderwijs;Totaal mannen en vrouwen;Staat;241
2414;XXV, 3. Lager onderwijs;Totaal mannen en vrouwen;Provincie;0
2415;XXV, 3. Lager onderwijs;Totaal mannen en vrouwen;Gemeente;19245
2416;XXV, 3. Lager onderwijs;Totaal mannen en vrouwen;Waterschap;0
2417;XXV, 3. Lager onderwijs;Totaal mannen en vrouwen;Particulier;34561
2418;XXV, 3. Lager onderwijs;Mannen;Totaal van alle dienstvormen;24682
2419;XXV, 3. Lager onderwijs;Mannen;Staat;168
2420;XXV, 3. Lager onderwijs;Mannen;Provincie;0
2421;XXV, 3. Lager onderwijs;Mannen;Gemeente;10231
2422;XXV, 3. Lager onderwijs;Mannen;Waterschap;0
2423;XXV, 3. Lager onderwijs;Mannen;Particulier;14283
2424;XXV, 3. Lager onderwijs;Vrouwen;Totaal van alle dienstvormen;29365
2425;XXV, 3. Lager onderwijs;Vrouwen;Staat;73
2426;XXV, 3. Lager onderwijs;Vrouwen;Provincie;0
2427;XXV, 3. Lager onderwijs;Vrouwen;Gemeente;9014
2428;XXV, 3. Lager onderwijs;Vrouwen;Waterschap;0
2429;XXV, 3. Lager onderwijs;Vrouwen;Particulier;20278
2430;XXV, 4. Onderwijzersopleiding;Totaal mannen en vrouwen;Totaal van alle dienstvormen;2123
2431;XXV, 4. Onderwijzersopleiding;Totaal mannen en vrouwen;Staat;211
2432;XXV, 4. Onderwijzersopleiding;Totaal mannen en vrouwen;Provincie;0
2433;XXV, 4. Onderwijzersopleiding;Totaal mannen en vrouwen;Gemeente;82
2434;XXV, 4. Onderwijzersopleiding;Totaal mannen en vrouwen;Waterschap;0
2435;XXV, 4. Onderwijzersopleiding;Totaal mannen en vrouwen;Particulier;1830
2436;XXV, 4. Onderwijzersopleiding;Mannen;Totaal van alle dienstvormen;828
2437;XXV, 4. Onderwijzersopleiding;Mannen;Staat;173
2438;XXV, 4. Onderwijzersopleiding;Mannen;Provincie;0
2439;XXV, 4. Onderwijzersopleiding;Mannen;Gemeente;49
2440;XXV, 4. Onderwijzersopleiding;Mannen;Waterschap;0
2441;XXV, 4. Onderwijzersopleiding;Mannen;Particulier;606
2442;XXV, 4. Onderwijzersopleiding;Vrouwen;Totaal van alle dienstvormen;1295
2443;XXV, 4. Onderwijzersopleiding;Vrouwen;Staat;38
2444;XXV, 4. Onderwijzersopleiding;Vrouwen;Provincie;0
2445;XXV, 4. Onderwijzersopleiding;Vrouwen;Gemeente;33
2446;XXV, 4. Onderwijzersopleiding;Vrouwen;Waterschap;0
2447;XXV, 4. Onderwijzersopleiding;Vrouwen;Particulier;1224
2448;XXV, 5. Militair onderwijs;Totaal mannen en vrouwen;Totaal van alle dienstvormen;160
2449;XXV, 5. Militair onderwijs;Totaal mannen en vrouwen;Staat;160
2450;XXV, 5. Militair onderwijs;Totaal mannen en vrouwen;Provincie;0
2451;XXV, 5. Militair onderwijs;Totaal mannen en vrouwen;Gemeente;0
2452;XXV, 5. Militair onderwijs;Totaal mannen en vrouwen;Waterschap;0
2453;XXV, 5. Militair onderwijs;Totaal mannen en vrouwen;Particulier;0
2454;XXV, 5. Militair onderwijs;Mannen;Totaal van alle dienstvormen;141
2455;XXV, 5. Militair onderwijs;Mannen;Staat;141
2456;XXV, 5. Militair onderwijs;Mannen;Provincie;0
2457;XXV, 5. Militair onderwijs;Mannen;Gemeente;0
2458;XXV, 5. Militair onderwijs;Mannen;Waterschap;0
2459;XXV, 5. Militair onderwijs;Mannen;Particulier;0
2460;XXV, 5. Militair onderwijs;Vrouwen;Totaal van alle dienstvormen;19
2461;XXV, 5. Militair onderwijs;Vrouwen;Staat;19
2462;XXV, 5. Militair onderwijs;Vrouwen;Provincie;0
2463;XXV, 5. Militair onderwijs;Vrouwen;Gemeente;0
2464;XXV, 5. Militair onderwijs;Vrouwen;Waterschap;0
2465;XXV, 5. Militair onderwijs;Vrouwen;Particulier;0
2466;XXV, 6. Vakonderwijs voor jongens;Totaal mannen en vrouwen;Totaal van alle dienstvormen;2853
2467;XXV, 6. Vakonderwijs voor jongens;Totaal mannen en vrouwen;Staat;184
2468;XXV, 6. Vakonderwijs voor jongens;Totaal mannen en vrouwen;Provincie;0
2469;XXV, 6. Vakonderwijs voor jongens;Totaal mannen en vrouwen;Gemeente;373
2470;XXV, 6. Vakonderwijs voor jongens;Totaal mannen en vrouwen;Waterschap;0
2471;XXV, 6. Vakonderwijs voor jongens;Totaal mannen en vrouwen;Particulier;2296
2472;XXV, 6. Vakonderwijs voor jongens;Mannen;Totaal van alle dienstvormen;2677
2473;XXV, 6. Vakonderwijs voor jongens;Mannen;Staat;169
2474;XXV, 6. Vakonderwijs voor jongens;Mannen;Provincie;0
2475;XXV, 6. Vakonderwijs voor jongens;Mannen;Gemeente;349
2476;XXV, 6. Vakonderwijs voor jongens;Mannen;Waterschap;0
2477;XXV, 6. Vakonderwijs voor jongens;Mannen;Particulier;2159
2478;XXV, 6. Vakonderwijs voor jongens;Vrouwen;Totaal van alle dienstvormen;176
2479;XXV, 6. Vakonderwijs voor jongens;Vrouwen;Staat;15
2480;XXV, 6. Vakonderwijs voor jongens;Vrouwen;Provincie;0
2481;XXV, 6. Vakonderwijs voor jongens;Vrouwen;Gemeente;24
2482;XXV, 6. Vakonderwijs voor jongens;Vrouwen;Waterschap;0
2483;XXV, 6. Vakonderwijs voor jongens;Vrouwen;Particulier;137
2484;XXV, 7. Vakonderwijs voor meisjes;Totaal mannen en vrouwen;Totaal van alle dienstvormen;4343
2485;XXV, 7. Vakonderwijs voor meisjes;Totaal mannen en vrouwen;Staat;95
2486;XXV, 7. Vakonderwijs voor meisjes;Totaal mannen en vrouwen;Provincie;0
2487;XXV, 7. Vakonderwijs voor meisjes;Totaal mannen en vrouwen;Gemeente;341
2488;XXV, 7. Vakonderwijs voor meisjes;Totaal mannen en vrouwen;Waterschap;0
2489;XXV, 7. Vakonderwijs voor meisjes;Totaal mannen en vrouwen;Particulier;3907
2490;XXV, 7. Vakonderwijs voor meisjes;Mannen;Totaal van alle dienstvormen;198
2491;XXV, 7. Vakonderwijs voor meisjes;Mannen;Staat;24
2492;XXV, 7. Vakonderwijs voor meisjes;Mannen;Provincie;0
2493;XXV, 7. Vakonderwijs voor meisjes;Mannen;Gemeente;13
2494;XXV, 7. Vakonderwijs voor meisjes;Mannen;Waterschap;0
2495;XXV, 7. Vakonderwijs voor meisjes;Mannen;Particulier;161
2496;XXV, 7. Vakonderwijs voor meisjes;Vrouwen;Totaal van alle dienstvormen;4145
2497;XXV, 7. Vakonderwijs voor meisjes;Vrouwen;Staat;71
2498;XXV, 7. Vakonderwijs voor meisjes;Vrouwen;Provincie;0
2499;XXV, 7. Vakonderwijs voor meisjes;Vrouwen;Gemeente;328
2500;XXV, 7. Vakonderwijs voor meisjes;Vrouwen;Waterschap;0
2501;XXV, 7. Vakonderwijs voor meisjes;Vrouwen;Particulier;3746
2502;XXV, 8. Taalscholen;Totaal mannen en vrouwen;Totaal van alle dienstvormen;440
2503;XXV, 8. Taalscholen;Totaal mannen en vrouwen;Staat;0
2504;XXV, 8. Taalscholen;Totaal mannen en vrouwen;Provincie;0
2505;XXV, 8. Taalscholen;Totaal mannen en vrouwen;Gemeente;2
2506;XXV, 8. Taalscholen;Totaal mannen en vrouwen;Waterschap;0
2507;XXV, 8. Taalscholen;Totaal mannen en vrouwen;Particulier;438
2508;XXV, 8. Taalscholen;Mannen;Totaal van alle dienstvormen;241
2509;XXV, 8. Taalscholen;Mannen;Staat;0
2510;XXV, 8. Taalscholen;Mannen;Provincie;0
2511;XXV, 8. Taalscholen;Mannen;Gemeente;1
2512;XXV, 8. Taalscholen;Mannen;Waterschap;0
2513;XXV, 8. Taalscholen;Mannen;Particulier;240
2514;XXV, 8. Taalscholen;Vrouwen;Totaal van alle dienstvormen;199
2515;XXV, 8. Taalscholen;Vrouwen;Staat;0
2516;XXV, 8. Taalscholen;Vrouwen;Provincie;0
2517;XXV, 8. Taalscholen;Vrouwen;Gemeente;1
2518;XXV, 8. Taalscholen;Vrouwen;Waterschap;0
2519;XXV, 8. Taalscholen;Vrouwen;Particulier;198
2520;XXV, 9. Kunst- en teekenacademies;Totaal mannen en vrouwen;Totaal van alle dienstvormen;200
2521;XXV, 9. Kunst- en teekenacademies;Totaal mannen en vrouwen;Staat;30
2522;XXV, 9. Kunst- en teekenacademies;Totaal mannen en vrouwen;Provincie;0
2523;XXV, 9. Kunst- en teekenacademies;Totaal mannen en vrouwen;Gemeente;23
2524;XXV, 9. Kunst- en teekenacademies;Totaal mannen en vrouwen;Waterschap;0
2525;XXV, 9. Kunst- en teekenacademies;Totaal mannen en vrouwen;Particulier;147
2526;XXV, 9. Kunst- en teekenacademies;Mannen;Totaal van alle dienstvormen;158
2527;XXV, 9. Kunst- en teekenacademies;Mannen;Staat;26
2528;XXV, 9. Kunst- en teekenacademies;Mannen;Provincie;0
2529;XXV, 9. Kunst- en teekenacademies;Mannen;Gemeente;21
2530;XXV, 9. Kunst- en teekenacademies;Mannen;Waterschap;0
2531;XXV, 9. Kunst- en teekenacademies;Mannen;Particulier;111
2532;XXV, 9. Kunst- en teekenacademies;Vrouwen;Totaal van alle dienstvormen;42
2533;XXV, 9. Kunst- en teekenacademies;Vrouwen;Staat;4
2534;XXV, 9. Kunst- en teekenacademies;Vrouwen;Provincie;0
2535;XXV, 9. Kunst- en teekenacademies;Vrouwen;Gemeente;2
2536;XXV, 9. Kunst- en teekenacademies;Vrouwen;Waterschap;0
2537;XXV, 9. Kunst- en teekenacademies;Vrouwen;Particulier;36
2538;XXV, 10. Muziekscholen;Totaal mannen en vrouwen;Totaal van alle dienstvormen;713
2539;XXV, 10. Muziekscholen;Totaal mannen en vrouwen;Staat;1
2540;XXV, 10. Muziekscholen;Totaal mannen en vrouwen;Provincie;0
2541;XXV, 10. Muziekscholen;Totaal mannen en vrouwen;Gemeente;46
2542;XXV, 10. Muziekscholen;Totaal mannen en vrouwen;Waterschap;0
2543;XXV, 10. Muziekscholen;Totaal mannen en vrouwen;Particulier;666
2544;XXV, 10. Muziekscholen;Mannen;Totaal van alle dienstvormen;384
2545;XXV, 10. Muziekscholen;Mannen;Staat;1
2546;XXV, 10. Muziekscholen;Mannen;Provincie;0
2547;XXV, 10. Muziekscholen;Mannen;Gemeente;29
2548;XXV, 10. Muziekscholen;Mannen;Waterschap;0
2549;XXV, 10. Muziekscholen;Mannen;Particulier;354
2550;XXV, 10. Muziekscholen;Vrouwen;Totaal van alle dienstvormen;329
2551;XXV, 10. Muziekscholen;Vrouwen;Staat;0
2552;XXV, 10. Muziekscholen;Vrouwen;Provincie;0
2553;XXV, 10. Muziekscholen;Vrouwen;Gemeente;17
2554;XXV, 10. Muziekscholen;Vrouwen;Waterschap;0
2555;XXV, 10. Muziekscholen;Vrouwen;Particulier;312
2556;XXV, 12. Sportscholen (w.o. maneges);Totaal mannen en vrouwen;Totaal van alle dienstvormen;529
2557;XXV, 12. Sportscholen (w.o. maneges);Totaal mannen en vrouwen;Staat;8
2558;XXV, 12. Sportscholen (w.o. maneges);Totaal mannen en vrouwen;Provincie;0
2559;XXV, 12. Sportscholen (w.o. maneges);Totaal mannen en vrouwen;Gemeente;90
2560;XXV, 12. Sportscholen (w.o. maneges);Totaal mannen en vrouwen;Waterschap;0
2561;XXV, 12. Sportscholen (w.o. maneges);Totaal mannen en vrouwen;Particulier;431
2562;XXV, 12. Sportscholen (w.o. maneges);Mannen;Totaal van alle dienstvormen;390
2563;XXV, 12. Sportscholen (w.o. maneges);Mannen;Staat;7
2564;XXV, 12. Sportscholen (w.o. maneges);Mannen;Provincie;0
2565;XXV, 12. Sportscholen (w.o. maneges);Mannen;Gemeente;55
2566;XXV, 12. Sportscholen (w.o. maneges);Mannen;Waterschap;0
2567;XXV, 12. Sportscholen (w.o. maneges);Mannen;Particulier;328
2568;XXV, 12. Sportscholen (w.o. maneges);Vrouwen;Totaal van alle dienstvormen;139
2569;XXV, 12. Sportscholen (w.o. maneges);Vrouwen;Staat;1
2570;XXV, 12. Sportscholen (w.o. maneges);Vrouwen;Provincie;0
2571;XXV, 12. Sportscholen (w.o. maneges);Vrouwen;Gemeente;35
2572;XXV, 12. Sportscholen (w.o. maneges);Vrouwen;Waterschap;0
2573;XXV, 12. Sportscholen (w.o. maneges);Vrouwen;Particulier;103
2574;XXV, 13. Bewaarscholen;Totaal mannen en vrouwen;Totaal van alle dienstvormen;5711
2575;XXV, 13. Bewaarscholen;Totaal mannen en vrouwen;Staat;0
2576;XXV, 13. Bewaarscholen;Totaal mannen en vrouwen;Provincie;0
2577;XXV, 13. Bewaarscholen;Totaal mannen en vrouwen;Gemeente;1352
2578;XXV, 13. Bewaarscholen;Totaal mannen en vrouwen;Waterschap;0
2579;XXV, 13. Bewaarscholen;Totaal mannen en vrouwen;Particulier;4359
2580;XXV, 13. Bewaarscholen;Mannen;Totaal van alle dienstvormen;13
2581;XXV, 13. Bewaarscholen;Mannen;Staat;0
2582;XXV, 13. Bewaarscholen;Mannen;Provincie;0
2583;XXV, 13. Bewaarscholen;Mannen;Gemeente;0
2584;XXV, 13. Bewaarscholen;Mannen;Waterschap;0
2585;XXV, 13. Bewaarscholen;Mannen;Particulier;13
2586;XXV, 13. Bewaarscholen;Vrouwen;Totaal van alle dienstvormen;5698
2587;XXV, 13. Bewaarscholen;Vrouwen;Staat;0
2588;XXV, 13. Bewaarscholen;Vrouwen;Provincie;0
2589;XXV, 13. Bewaarscholen;Vrouwen;Gemeente;1352
2590;XXV, 13. Bewaarscholen;Vrouwen;Waterschap;0
2591;XXV, 13. Bewaarscholen;Vrouwen;Particulier;4346
2592;XXV, 14. Opleidingscursussen;Totaal mannen en vrouwen;Totaal van alle dienstvormen;787
2593;XXV, 14. Opleidingscursussen;Totaal mannen en vrouwen;Staat;0
2594;XXV, 14. Opleidingscursussen;Totaal mannen en vrouwen;Provincie;0
2595;XXV, 14. Opleidingscursussen;Totaal mannen en vrouwen;Gemeente;12
2596;XXV, 14. Opleidingscursussen;Totaal mannen en vrouwen;Waterschap;0
2597;XXV, 14. Opleidingscursussen;Totaal mannen en vrouwen;Particulier;775
2598;XXV, 14. Opleidingscursussen;Mannen;Totaal van alle dienstvormen;332
2599;XXV, 14. Opleidingscursussen;Mannen;Staat;0
2600;XXV, 14. Opleidingscursussen;Mannen;Provincie;0
2601;XXV, 14. Opleidingscursussen;Mannen;Gemeente;8
2602;XXV, 14. Opleidingscursussen;Mannen;Waterschap;0
2603;XXV, 14. Opleidingscursussen;Mannen;Particulier;324
2604;XXV, 14. Opleidingscursussen;Vrouwen;Totaal van alle dienstvormen;455
2605;XXV, 14. Opleidingscursussen;Vrouwen;Staat;0
2606;XXV, 14. Opleidingscursussen;Vrouwen;Provincie;0
2607;XXV, 14. Opleidingscursussen;Vrouwen;Gemeente;4
2608;XXV, 14. Opleidingscursussen;Vrouwen;Waterschap;0
2609;XXV, 14. Opleidingscursussen;Vrouwen;Particulier;451
2610;XXVIII, 1. Kerkgenootsch. of kerk. gez.;Totaal mannen en vrouwen;Totaal van alle dienstvormen;17624
2611;XXVIII, 1. Kerkgenootsch. of kerk. gez.;Totaal mannen en vrouwen;Staat;15
2612;XXVIII, 1. Kerkgenootsch. of kerk. gez.;Totaal mannen en vrouwen;Provincie;1
2613;XXVIII, 1. Kerkgenootsch. of kerk. gez.;Totaal mannen en vrouwen;Gemeente;20
2614;XXVIII, 1. Kerkgenootsch. of kerk. gez.;Totaal mannen en vrouwen;Waterschap;0
2615;XXVIII, 1. Kerkgenootsch. of kerk. gez.;Totaal mannen en vrouwen;Particulier;17588
2616;XXVIII, 1. Kerkgenootsch. of kerk. gez.;Mannen;Totaal van alle dienstvormen;12431
2617;XXVIII, 1. Kerkgenootsch. of kerk. gez.;Mannen;Staat;14
2618;XXVIII, 1. Kerkgenootsch. of kerk. gez.;Mannen;Provincie;1
2619;XXVIII, 1. Kerkgenootsch. of kerk. gez.;Mannen;Gemeente;15
2620;XXVIII, 1. Kerkgenootsch. of kerk. gez.;Mannen;Waterschap;0
2621;XXVIII, 1. Kerkgenootsch. of kerk. gez.;Mannen;Particulier;12401
2622;XXVIII, 1. Kerkgenootsch. of kerk. gez.;Vrouwen;Totaal van alle dienstvormen;5193
2623;XXVIII, 1. Kerkgenootsch. of kerk. gez.;Vrouwen;Staat;1
2624;XXVIII, 1. Kerkgenootsch. of kerk. gez.;Vrouwen;Provincie;0
2625;XXVIII, 1. Kerkgenootsch. of kerk. gez.;Vrouwen;Gemeente;5
2626;XXVIII, 1. Kerkgenootsch. of kerk. gez.;Vrouwen;Waterschap;0
2627;XXVIII, 1. Kerkgenootsch. of kerk. gez.;Vrouwen;Particulier;5187
