ID;Grootteklasse;RegioS;Rechtsvorm;Perioden;Bedrijven_1;TotaalAantalWerknemers_2;AantalVasteWerknemers_3;AantalLosseWerknemers_4;TotaalArbeid_5;ArbeidOndernemers_6;ArbeidHuwelijksPartners_7;ArbeidOverigeGezinsleden_8;NettoOmzet_9;TotaalBedrijfslasten_10;InkoopwaardeOmzet_11;Personeelslasten_12;OverigeBedrijfslasten_13;TotaalOverigeOpbrengstenEnLasten_14;SaldoInterest_15;SaldoBuitengewoneBatenEnLasten_16;ResultaatVoorBelastingen_17;TotaalInvesteringen_18;GrondEnTerreinen_19;Bedrijfsgebouwen_20;MachinesEnInstallaties_21;VrachtAutoSEnAanhangwagens_22;TotaalNettoOmzet_23;AanlegEnOnderhoudTuinenTerreinen_24;OnderhoudBermenEnWegen_25;BestratingsEnRioleringswerkzaamheden_26;OmzetTuincentrum_27;OverigeOmzet_28;TotaalInkoopwaardeOmzet_29;TotaalInkopenGrondEnHulpstoffen_30;Beplanting_31;DoodMateriaal_32;OverigeGrondEnHulpstoffen_33;KunstmestEnBestrijdingsmiddelen_34;WerkDoorDerden_35;TotaalPersoneelslasten_36;BrutoLonen_37;SocialeLasten_38;OverigePersoneelslasten_39;TotaalOverigeBedrijfslasten_40;BrandstoffenTrekkracht_41;TotaalAlgemeneKosten_42;Huisvestingskosten_43;HuurGebouwenEnTerreinen_44;HuurMachinesEnTransportmiddelen_45;Autokosten_46;KostenVanVerzekeringen_47;Reclamekosten_48;OverigeAlgemeneKosten_49;OverigeBetaaldArbeid_50;Afschrijvingen_51
947;10 of meer werknemers;Zuid-Holland;Coöperatieve vereniging;2000;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
948;10 of meer werknemers;Zuid-Holland;Gezinsbedrijf;1990;7;0.1;0.1;0.0;10.0;9.0;0.0;0.0;5.0;4.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;4.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;2.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
949;10 of meer werknemers;Zuid-Holland;Gezinsbedrijf;1993;8;0.1;0.0;0.0;8.0;6.0;2.0;0.0;5.0;4.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
950;10 of meer werknemers;Zuid-Holland;Gezinsbedrijf;1996;5;0.1;0.1;0.0;11.0;11.0;0.0;0.0;4.0;4.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0;1.0;0.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
951;10 of meer werknemers;Zuid-Holland;Gezinsbedrijf;2000;12;0.2;0.2;0.0;17.0;16.0;1.0;0.0;10.0;9.0;4.0;3.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;10.0;7.0;1.0;0.0;1.0;1.0;4.0;3.0;1.0;2.0;0.0;0.0;1.0;3.0;2.0;1.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
952;10 of meer werknemers;Zuid-Holland;NV of BV;1990;15;0.4;0.2;0.2;0.0;0.0;0.0;0.0;23.0;21.0;8.0;9.0;4.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;23.0;18.0;1.0;1.0;1.0;0.0;8.0;5.0;3.0;1.0;0.0;0.0;3.0;9.0;7.0;2.0;0.0;4.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0
953;10 of meer werknemers;Zuid-Holland;NV of BV;1993;22;0.4;0.2;0.2;0.0;0.0;0.0;0.0;24.0;23.0;6.0;11.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;24.0;21.0;1.0;0.0;0.0;0.0;6.0;5.0;2.0;2.0;1.0;0.0;2.0;11.0;8.0;3.0;0.0;5.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0
954;10 of meer werknemers;Zuid-Holland;NV of BV;1996;28;0.6;0.4;0.2;2.0;2.0;0.0;0.0;34.0;31.0;8.0;15.0;7.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;1.0;1.0;34.0;28.0;4.0;0.0;1.0;1.0;8.0;6.0;2.0;3.0;1.0;0.0;2.0;15.0;11.0;3.0;1.0;7.0;0.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;2.0
955;10 of meer werknemers;Zuid-Holland;NV of BV;2000;37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
956;10 of meer werknemers;Zuid-Holland;Andere rechtsvormen;1990;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
957;10 of meer werknemers;Zuid-Holland;Andere rechtsvormen;1993;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
958;10 of meer werknemers;Zuid-Holland;Andere rechtsvormen;1996;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
959;10 of meer werknemers;Zuid-Holland;Andere rechtsvormen;2000;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
960;10 of meer werknemers;Zeeland;Totaal rechtsvormen;1990;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
961;10 of meer werknemers;Zeeland;Totaal rechtsvormen;1993;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
962;10 of meer werknemers;Zeeland;Totaal rechtsvormen;1996;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
963;10 of meer werknemers;Zeeland;Totaal rechtsvormen;2000;6;0.2;0.2;0.0;6.0;6.0;0.0;0.0;8.0;8.0;2.0;5.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;5.0;1.0;0.0;0.0;2.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;5.0;3.0;1.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
964;10 of meer werknemers;Zeeland;Coöperatieve vereniging;1990;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
965;10 of meer werknemers;Zeeland;Coöperatieve vereniging;1993;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
966;10 of meer werknemers;Zeeland;Coöperatieve vereniging;1996;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
967;10 of meer werknemers;Zeeland;Coöperatieve vereniging;2000;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
968;10 of meer werknemers;Zeeland;Gezinsbedrijf;1990;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
969;10 of meer werknemers;Zeeland;Gezinsbedrijf;1993;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
970;10 of meer werknemers;Zeeland;Gezinsbedrijf;1996;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
971;10 of meer werknemers;Zeeland;Gezinsbedrijf;2000;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
972;10 of meer werknemers;Zeeland;NV of BV;1990;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
973;10 of meer werknemers;Zeeland;NV of BV;1993;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
974;10 of meer werknemers;Zeeland;NV of BV;1996;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
975;10 of meer werknemers;Zeeland;NV of BV;2000;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
976;10 of meer werknemers;Zeeland;Andere rechtsvormen;1990;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
977;10 of meer werknemers;Zeeland;Andere rechtsvormen;1993;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
978;10 of meer werknemers;Zeeland;Andere rechtsvormen;1996;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
979;10 of meer werknemers;Zeeland;Andere rechtsvormen;2000;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
980;10 of meer werknemers;Noord-Brabant;Totaal rechtsvormen;1990;22;0.7;0.3;0.5;2.0;2.0;0.0;0.0;35.0;33.0;9.0;17.0;7.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;2.0;1.0;35.0;24.0;3.0;6.0;1.0;1.0;9.0;6.0;3.0;2.0;1.0;0.0;3.0;17.0;13.0;4.0;1.0;7.0;0.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;2.0
981;10 of meer werknemers;Noord-Brabant;Totaal rechtsvormen;1993;25;0.5;0.2;0.3;3.0;3.0;0.0;0.0;27.0;26.0;7.0;13.0;6.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;2.0;1.0;27.0;21.0;3.0;1.0;0.0;2.0;7.0;5.0;2.0;1.0;2.0;0.0;2.0;13.0;9.0;3.0;0.0;6.0;0.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0
982;10 of meer werknemers;Noord-Brabant;Totaal rechtsvormen;1996;28;0.5;0.3;0.2;0.0;0.0;0.0;0.0;33.0;31.0;9.0;15.0;8.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;1.0;1.0;33.0;26.0;5.0;0.0;0.0;1.0;9.0;6.0;2.0;3.0;1.0;0.0;3.0;15.0;11.0;3.0;1.0;8.0;1.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;1.0
983;10 of meer werknemers;Noord-Brabant;Totaal rechtsvormen;2000;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
984;10 of meer werknemers;Noord-Brabant;Coöperatieve vereniging;1990;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
985;10 of meer werknemers;Noord-Brabant;Coöperatieve vereniging;1993;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
986;10 of meer werknemers;Noord-Brabant;Coöperatieve vereniging;1996;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
987;10 of meer werknemers;Noord-Brabant;Coöperatieve vereniging;2000;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
988;10 of meer werknemers;Noord-Brabant;Gezinsbedrijf;1990;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
989;10 of meer werknemers;Noord-Brabant;Gezinsbedrijf;1993;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
990;10 of meer werknemers;Noord-Brabant;Gezinsbedrijf;1996;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
991;10 of meer werknemers;Noord-Brabant;Gezinsbedrijf;2000;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
992;10 of meer werknemers;Noord-Brabant;NV of BV;1990;20;0.7;0.2;0.4;0.0;0.0;0.0;0.0;31.0;29.0;8.0;15.0;7.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;2.0;1.0;31.0;21.0;3.0;5.0;1.0;0.0;8.0;5.0;2.0;2.0;1.0;0.0;3.0;15.0;11.0;3.0;1.0;7.0;0.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;2.0
993;10 of meer werknemers;Noord-Brabant;NV of BV;1993;22;0.5;0.2;0.3;0.0;0.0;0.0;0.0;26.0;25.0;7.0;12.0;6.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;2.0;1.0;26.0;20.0;3.0;1.0;0.0;2.0;7.0;5.0;2.0;1.0;2.0;0.0;2.0;12.0;9.0;3.0;0.0;6.0;0.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0
994;10 of meer werknemers;Noord-Brabant;NV of BV;1996;26;0.5;0.3;0.2;0.0;0.0;0.0;0.0;33.0;31.0;9.0;15.0;8.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;1.0;1.0;33.0;26.0;5.0;0.0;0.0;1.0;9.0;6.0;2.0;3.0;1.0;0.0;3.0;15.0;11.0;3.0;1.0;8.0;1.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;1.0
995;10 of meer werknemers;Noord-Brabant;NV of BV;2000;26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
996;10 of meer werknemers;Noord-Brabant;Andere rechtsvormen;1990;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
997;10 of meer werknemers;Noord-Brabant;Andere rechtsvormen;1993;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
998;10 of meer werknemers;Noord-Brabant;Andere rechtsvormen;1996;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
999;10 of meer werknemers;Noord-Brabant;Andere rechtsvormen;2000;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1000;10 of meer werknemers;Limburg;Totaal rechtsvormen;1990;11;0.3;0.1;0.2;3.0;3.0;0.0;0.0;14.0;14.0;4.0;7.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;14.0;11.0;2.0;0.0;1.0;0.0;4.0;3.0;2.0;1.0;0.0;0.0;1.0;7.0;5.0;1.0;0.0;3.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0
1001;10 of meer werknemers;Limburg;Totaal rechtsvormen;1993;10;0.2;0.0;0.2;3.0;3.0;0.0;0.0;10.0;10.0;2.0;5.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;10.0;9.0;0.0;1.0;0.0;0.0;2.0;2.0;1.0;0.0;0.0;0.0;1.0;5.0;4.0;1.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1002;10 of meer werknemers;Limburg;Totaal rechtsvormen;1996;14;0.3;0.2;0.1;4.0;4.0;0.0;0.0;18.0;17.0;5.0;8.0;4.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;18.0;15.0;2.0;0.0;1.0;0.0;5.0;4.0;1.0;2.0;0.0;0.0;1.0;8.0;6.0;2.0;0.0;4.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0
1003;10 of meer werknemers;Limburg;Totaal rechtsvormen;2000;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1004;10 of meer werknemers;Limburg;Coöperatieve vereniging;1990;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1005;10 of meer werknemers;Limburg;Coöperatieve vereniging;1993;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1006;10 of meer werknemers;Limburg;Coöperatieve vereniging;1996;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1007;10 of meer werknemers;Limburg;Coöperatieve vereniging;2000;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1008;10 of meer werknemers;Limburg;Gezinsbedrijf;1990;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1009;10 of meer werknemers;Limburg;Gezinsbedrijf;1993;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1010;10 of meer werknemers;Limburg;Gezinsbedrijf;1996;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1011;10 of meer werknemers;Limburg;Gezinsbedrijf;2000;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1012;10 of meer werknemers;Limburg;NV of BV;1990;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1013;10 of meer werknemers;Limburg;NV of BV;1993;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1014;10 of meer werknemers;Limburg;NV of BV;1996;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1015;10 of meer werknemers;Limburg;NV of BV;2000;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1016;10 of meer werknemers;Limburg;Andere rechtsvormen;1990;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1017;10 of meer werknemers;Limburg;Andere rechtsvormen;1993;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
