ID;SBI93;RegioS;Perioden;AantalBanenVanWerknemersNiveau_1;AantalBanenVanWerknemersMutatie_2
398;4;Leeuwarden (Grootstedelijke aggl.);2005 31 december voorlopig;65.0;0.0
399;4;Zwolle (Grootstedelijke aggl.);1993 30 september;55.6;
400;4;Zwolle (Grootstedelijke aggl.);1994 30 september;56.9;
401;4;Zwolle (Grootstedelijke aggl.);1995 31 december;59.1;
402;4;Zwolle (Grootstedelijke aggl.);1996 31 december;61.1;1.2
403;4;Zwolle (Grootstedelijke aggl.);1997 31 december;61.8;1.6
404;4;Zwolle (Grootstedelijke aggl.);1998 31 december;66.2;2.9
405;4;Zwolle (Grootstedelijke aggl.);1999 31 december voorlopig;70.5;4.3
406;4;Zwolle (Grootstedelijke aggl.);1999 31 december nader voorlopig;73.3;
407;4;Zwolle (Grootstedelijke aggl.);2000 31 december voorlopig;74.7;1.4
408;4;Zwolle (Grootstedelijke aggl.);2000 31 december nader voorlopig;75.3;
409;4;Zwolle (Grootstedelijke aggl.);2001 31 december voorlopig;77.9;2.5
410;4;Zwolle (Grootstedelijke aggl.);2001 31 december nader voorlopig;75.7;
411;4;Zwolle (Grootstedelijke aggl.);2002 31 december voorlopig;76.4;0.8
412;4;Zwolle (Grootstedelijke aggl.);2002 31 december nader voorlopig;83.7;
413;4;Zwolle (Grootstedelijke aggl.);2003 31 december voorlopig;81.8;-1.9
414;4;Zwolle (Grootstedelijke aggl.);2003 31 december nader voorlopig;82.5;
415;4;Zwolle (Grootstedelijke aggl.);2004 31 december voorlopig;82.5;0.0
416;4;Zwolle (Grootstedelijke aggl.);2004 31 december nader voorlopig;82.9;
417;4;Zwolle (Grootstedelijke aggl.);2005 31 december voorlopig;82.8;0.0
418;4;Enschede (Grootstedelijke aggl.);1993 30 september;56.5;
419;4;Enschede (Grootstedelijke aggl.);1994 30 september;56.2;
420;4;Enschede (Grootstedelijke aggl.);1995 31 december;56.4;
421;4;Enschede (Grootstedelijke aggl.);1996 31 december;58.2;1.4
422;4;Enschede (Grootstedelijke aggl.);1997 31 december;61.2;2.2
423;4;Enschede (Grootstedelijke aggl.);1998 31 december;63.5;2.5
424;4;Enschede (Grootstedelijke aggl.);1999 31 december voorlopig;66.1;2.6
425;4;Enschede (Grootstedelijke aggl.);1999 31 december nader voorlopig;67.2;
426;4;Enschede (Grootstedelijke aggl.);2000 31 december voorlopig;69.2;2.0
427;4;Enschede (Grootstedelijke aggl.);2000 31 december nader voorlopig;68.5;
428;4;Enschede (Grootstedelijke aggl.);2001 31 december voorlopig;69.7;1.2
429;4;Enschede (Grootstedelijke aggl.);2001 31 december nader voorlopig;69.4;
430;4;Enschede (Grootstedelijke aggl.);2002 31 december voorlopig;69.9;0.5
431;4;Enschede (Grootstedelijke aggl.);2002 31 december nader voorlopig;69.8;
432;4;Enschede (Grootstedelijke aggl.);2003 31 december voorlopig;69.5;-0.3
433;4;Enschede (Grootstedelijke aggl.);2003 31 december nader voorlopig;68.7;
434;4;Enschede (Grootstedelijke aggl.);2004 31 december voorlopig;68.8;0.1
435;4;Enschede (Grootstedelijke aggl.);2004 31 december nader voorlopig;68.4;
436;4;Enschede (Grootstedelijke aggl.);2005 31 december voorlopig;68.5;0.1
437;4;Apeldoorn (Grootstedelijke aggl.);1993 30 september;63.6;
438;4;Apeldoorn (Grootstedelijke aggl.);1994 30 september;64.0;
439;4;Apeldoorn (Grootstedelijke aggl.);1995 31 december;64.9;
440;4;Apeldoorn (Grootstedelijke aggl.);1996 31 december;67.5;1.7
441;4;Apeldoorn (Grootstedelijke aggl.);1997 31 december;73.9;3.3
442;4;Apeldoorn (Grootstedelijke aggl.);1998 31 december;77.6;2.7
443;4;Apeldoorn (Grootstedelijke aggl.);1999 31 december voorlopig;78.9;1.2
444;4;Apeldoorn (Grootstedelijke aggl.);1999 31 december nader voorlopig;80.4;
445;4;Apeldoorn (Grootstedelijke aggl.);2000 31 december voorlopig;82.7;2.3
446;4;Apeldoorn (Grootstedelijke aggl.);2000 31 december nader voorlopig;81.7;
447;4;Apeldoorn (Grootstedelijke aggl.);2001 31 december voorlopig;83.1;1.3
448;4;Apeldoorn (Grootstedelijke aggl.);2001 31 december nader voorlopig;82.5;
449;4;Apeldoorn (Grootstedelijke aggl.);2002 31 december voorlopig;83.4;0.9
450;4;Apeldoorn (Grootstedelijke aggl.);2002 31 december nader voorlopig;84.5;
451;4;Apeldoorn (Grootstedelijke aggl.);2003 31 december voorlopig;83.1;-1.4
452;4;Apeldoorn (Grootstedelijke aggl.);2003 31 december nader voorlopig;81.3;
453;4;Apeldoorn (Grootstedelijke aggl.);2004 31 december voorlopig;79.6;-1.7
454;4;Apeldoorn (Grootstedelijke aggl.);2004 31 december nader voorlopig;79.8;
455;4;Apeldoorn (Grootstedelijke aggl.);2005 31 december voorlopig;81.0;1.2
456;4;Arnhem (Grootstedelijke aggl.);1993 30 september;75.5;
457;4;Arnhem (Grootstedelijke aggl.);1994 30 september;76.9;
458;4;Arnhem (Grootstedelijke aggl.);1995 31 december;77.8;
459;4;Arnhem (Grootstedelijke aggl.);1996 31 december;79.6;2.4
460;4;Arnhem (Grootstedelijke aggl.);1997 31 december;83.2;2.1
461;4;Arnhem (Grootstedelijke aggl.);1998 31 december;84.4;2.3
462;4;Arnhem (Grootstedelijke aggl.);1999 31 december voorlopig;87.6;3.2
463;4;Arnhem (Grootstedelijke aggl.);1999 31 december nader voorlopig;91.7;
464;4;Arnhem (Grootstedelijke aggl.);2000 31 december voorlopig;92.8;1.1
465;4;Arnhem (Grootstedelijke aggl.);2000 31 december nader voorlopig;93.1;
466;4;Arnhem (Grootstedelijke aggl.);2001 31 december voorlopig;93.8;0.7
467;4;Arnhem (Grootstedelijke aggl.);2001 31 december nader voorlopig;93.5;
468;4;Arnhem (Grootstedelijke aggl.);2002 31 december voorlopig;94.4;0.8
469;4;Arnhem (Grootstedelijke aggl.);2002 31 december nader voorlopig;94.5;
470;4;Arnhem (Grootstedelijke aggl.);2003 31 december voorlopig;92.6;-1.8
471;4;Arnhem (Grootstedelijke aggl.);2003 31 december nader voorlopig;91.4;
472;4;Arnhem (Grootstedelijke aggl.);2004 31 december voorlopig;89.6;-1.8
473;4;Arnhem (Grootstedelijke aggl.);2004 31 december nader voorlopig;90.5;
474;4;Arnhem (Grootstedelijke aggl.);2005 31 december voorlopig;91.6;1.1
475;4;Nijmegen (Grootstedelijke aggl.);1993 30 september;70.9;
476;4;Nijmegen (Grootstedelijke aggl.);1994 30 september;71.2;
477;4;Nijmegen (Grootstedelijke aggl.);1995 31 december;71.2;
478;4;Nijmegen (Grootstedelijke aggl.);1996 31 december;73.5;2.5
479;4;Nijmegen (Grootstedelijke aggl.);1997 31 december;76.3;2.5
480;4;Nijmegen (Grootstedelijke aggl.);1998 31 december;78.6;2.2
481;4;Nijmegen (Grootstedelijke aggl.);1999 31 december voorlopig;81.2;2.7
482;4;Nijmegen (Grootstedelijke aggl.);1999 31 december nader voorlopig;83.4;
483;4;Nijmegen (Grootstedelijke aggl.);2000 31 december voorlopig;85.8;2.5
484;4;Nijmegen (Grootstedelijke aggl.);2000 31 december nader voorlopig;86.2;
485;4;Nijmegen (Grootstedelijke aggl.);2001 31 december voorlopig;87.3;1.1
486;4;Nijmegen (Grootstedelijke aggl.);2001 31 december nader voorlopig;87.5;
487;4;Nijmegen (Grootstedelijke aggl.);2002 31 december voorlopig;88.5;1.0
488;4;Nijmegen (Grootstedelijke aggl.);2002 31 december nader voorlopig;88.2;
489;4;Nijmegen (Grootstedelijke aggl.);2003 31 december voorlopig;88.5;0.3
490;4;Nijmegen (Grootstedelijke aggl.);2003 31 december nader voorlopig;88.5;
491;4;Nijmegen (Grootstedelijke aggl.);2004 31 december voorlopig;87.1;-1.4
492;4;Nijmegen (Grootstedelijke aggl.);2004 31 december nader voorlopig;87.0;
493;4;Nijmegen (Grootstedelijke aggl.);2005 31 december voorlopig;88.1;1.1
494;4;Amersfoort (Grootstedelijke aggl.);1993 30 september;56.9;
495;4;Amersfoort (Grootstedelijke aggl.);1994 30 september;59.6;
496;4;Amersfoort (Grootstedelijke aggl.);1995 31 december;61.2;
497;4;Amersfoort (Grootstedelijke aggl.);1996 31 december;62.7;2.8
498;4;Amersfoort (Grootstedelijke aggl.);1997 31 december;65.6;1.4
499;4;Amersfoort (Grootstedelijke aggl.);1998 31 december;68.7;3.8
500;4;Amersfoort (Grootstedelijke aggl.);1999 31 december voorlopig;72.6;3.8
501;4;Amersfoort (Grootstedelijke aggl.);1999 31 december nader voorlopig;75.2;
502;4;Amersfoort (Grootstedelijke aggl.);2000 31 december voorlopig;79.3;4.1
503;4;Amersfoort (Grootstedelijke aggl.);2000 31 december nader voorlopig;78.7;
504;4;Amersfoort (Grootstedelijke aggl.);2001 31 december voorlopig;83.0;4.4
505;4;Amersfoort (Grootstedelijke aggl.);2001 31 december nader voorlopig;82.4;
506;4;Amersfoort (Grootstedelijke aggl.);2002 31 december voorlopig;83.0;0.6
507;4;Amersfoort (Grootstedelijke aggl.);2002 31 december nader voorlopig;83.8;
508;4;Amersfoort (Grootstedelijke aggl.);2003 31 december voorlopig;82.1;-1.7
509;4;Amersfoort (Grootstedelijke aggl.);2003 31 december nader voorlopig;81.0;
510;4;Amersfoort (Grootstedelijke aggl.);2004 31 december voorlopig;81.1;0.1
511;4;Amersfoort (Grootstedelijke aggl.);2004 31 december nader voorlopig;81.9;
512;4;Amersfoort (Grootstedelijke aggl.);2005 31 december voorlopig;82.8;1.0
513;4;Utrecht (Grootstedelijke aggl.);1993 30 september;205.7;
514;4;Utrecht (Grootstedelijke aggl.);1994 30 september;208.5;
515;4;Utrecht (Grootstedelijke aggl.);1995 31 december;212.8;
516;4;Utrecht (Grootstedelijke aggl.);1996 31 december;222.5;10.5
517;4;Utrecht (Grootstedelijke aggl.);1997 31 december;236.8;8.6
518;4;Utrecht (Grootstedelijke aggl.);1998 31 december;248.0;10.7
519;4;Utrecht (Grootstedelijke aggl.);1999 31 december voorlopig;253.9;5.9
520;4;Utrecht (Grootstedelijke aggl.);1999 31 december nader voorlopig;260.9;
521;4;Utrecht (Grootstedelijke aggl.);2000 31 december voorlopig;265.6;4.7
522;4;Utrecht (Grootstedelijke aggl.);2000 31 december nader voorlopig;262.2;
523;4;Utrecht (Grootstedelijke aggl.);2001 31 december voorlopig;278.0;5.7
524;4;Utrecht (Grootstedelijke aggl.);2001 31 december nader voorlopig;276.8;
525;4;Utrecht (Grootstedelijke aggl.);2002 31 december voorlopig;280.6;3.8
526;4;Utrecht (Grootstedelijke aggl.);2002 31 december nader voorlopig;280.7;
527;4;Utrecht (Grootstedelijke aggl.);2003 31 december voorlopig;272.4;-8.3
528;4;Utrecht (Grootstedelijke aggl.);2003 31 december nader voorlopig;269.3;
529;4;Utrecht (Grootstedelijke aggl.);2004 31 december voorlopig;264.7;-4.6
530;4;Utrecht (Grootstedelijke aggl.);2004 31 december nader voorlopig;266.8;
531;4;Utrecht (Grootstedelijke aggl.);2005 31 december voorlopig;270.2;3.4
532;4;Amsterdam (Grootstedelijke aggl.);1993 30 september;461.8;
533;4;Amsterdam (Grootstedelijke aggl.);1994 30 september;467.9;
534;4;Amsterdam (Grootstedelijke aggl.);1995 31 december;474.6;
535;4;Amsterdam (Grootstedelijke aggl.);1996 31 december;494.2;18.7
536;4;Amsterdam (Grootstedelijke aggl.);1997 31 december;515.2;20.1
537;4;Amsterdam (Grootstedelijke aggl.);1998 31 december;540.4;21.6
538;4;Amsterdam (Grootstedelijke aggl.);1999 31 december voorlopig;556.6;16.2
539;4;Amsterdam (Grootstedelijke aggl.);1999 31 december nader voorlopig;579.0;
540;4;Amsterdam (Grootstedelijke aggl.);2000 31 december voorlopig;595.3;16.3
541;4;Amsterdam (Grootstedelijke aggl.);2000 31 december nader voorlopig;596.9;
542;4;Amsterdam (Grootstedelijke aggl.);2001 31 december voorlopig;603.0;6.1
543;4;Amsterdam (Grootstedelijke aggl.);2001 31 december nader voorlopig;600.4;
544;4;Amsterdam (Grootstedelijke aggl.);2002 31 december voorlopig;596.6;-3.8
545;4;Amsterdam (Grootstedelijke aggl.);2002 31 december nader voorlopig;595.4;
546;4;Amsterdam (Grootstedelijke aggl.);2003 31 december voorlopig;582.2;-13.2
547;4;Amsterdam (Grootstedelijke aggl.);2003 31 december nader voorlopig;584.4;
548;4;Amsterdam (Grootstedelijke aggl.);2004 31 december voorlopig;584.2;-0.2
549;4;Amsterdam (Grootstedelijke aggl.);2004 31 december nader voorlopig;584.8;
550;4;Amsterdam (Grootstedelijke aggl.);2005 31 december voorlopig;588.3;3.5
551;4;Haarlem (Grootstedelijke aggl.);1993 30 september;72.5;
552;4;Haarlem (Grootstedelijke aggl.);1994 30 september;72.3;
553;4;Haarlem (Grootstedelijke aggl.);1995 31 december;74.0;
554;4;Haarlem (Grootstedelijke aggl.);1996 31 december;75.5;1.4
555;4;Haarlem (Grootstedelijke aggl.);1997 31 december;75.7;0.3
556;4;Haarlem (Grootstedelijke aggl.);1998 31 december;75.2;0.4
557;4;Haarlem (Grootstedelijke aggl.);1999 31 december voorlopig;76.3;1.1
558;4;Haarlem (Grootstedelijke aggl.);1999 31 december nader voorlopig;78.8;
559;4;Haarlem (Grootstedelijke aggl.);2000 31 december voorlopig;79.0;0.2
560;4;Haarlem (Grootstedelijke aggl.);2000 31 december nader voorlopig;79.2;
561;4;Haarlem (Grootstedelijke aggl.);2001 31 december voorlopig;80.2;1.0
562;4;Haarlem (Grootstedelijke aggl.);2001 31 december nader voorlopig;79.8;
563;4;Haarlem (Grootstedelijke aggl.);2002 31 december voorlopig;81.4;1.6
564;4;Haarlem (Grootstedelijke aggl.);2002 31 december nader voorlopig;80.8;
565;4;Haarlem (Grootstedelijke aggl.);2003 31 december voorlopig;78.5;-2.3
566;4;Haarlem (Grootstedelijke aggl.);2003 31 december nader voorlopig;76.3;
567;4;Haarlem (Grootstedelijke aggl.);2004 31 december voorlopig;73.4;-2.9
568;4;Haarlem (Grootstedelijke aggl.);2004 31 december nader voorlopig;74.2;
569;4;Haarlem (Grootstedelijke aggl.);2005 31 december voorlopig;73.7;-0.4
570;4;Leiden (Grootstedelijke aggl.);1993 30 september;82.2;
571;4;Leiden (Grootstedelijke aggl.);1994 30 september;82.6;
572;4;Leiden (Grootstedelijke aggl.);1995 31 december;83.5;
573;4;Leiden (Grootstedelijke aggl.);1996 31 december;85.3;2.4
574;4;Leiden (Grootstedelijke aggl.);1997 31 december;87.7;1.5
575;4;Leiden (Grootstedelijke aggl.);1998 31 december;90.6;2.1
576;4;Leiden (Grootstedelijke aggl.);1999 31 december voorlopig;93.6;3.0
577;4;Leiden (Grootstedelijke aggl.);1999 31 december nader voorlopig;96.3;
578;4;Leiden (Grootstedelijke aggl.);2000 31 december voorlopig;98.2;1.9
579;4;Leiden (Grootstedelijke aggl.);2000 31 december nader voorlopig;98.3;
580;4;Leiden (Grootstedelijke aggl.);2001 31 december voorlopig;100.4;2.1
581;4;Leiden (Grootstedelijke aggl.);2001 31 december nader voorlopig;101.7;
582;4;Leiden (Grootstedelijke aggl.);2002 31 december voorlopig;102.8;1.2
583;4;Leiden (Grootstedelijke aggl.);2002 31 december nader voorlopig;101.5;
584;4;Leiden (Grootstedelijke aggl.);2003 31 december voorlopig;101.7;0.2
585;4;Leiden (Grootstedelijke aggl.);2003 31 december nader voorlopig;102.4;
586;4;Leiden (Grootstedelijke aggl.);2004 31 december voorlopig;101.2;-1.1
587;4;Leiden (Grootstedelijke aggl.);2004 31 december nader voorlopig;100.7;
588;4;Leiden (Grootstedelijke aggl.);2005 31 december voorlopig;101.4;0.7
589;4;'s-Gravenhage (Grootstedelijke aggl.);1993 30 september;270.2;
590;4;'s-Gravenhage (Grootstedelijke aggl.);1994 30 september;266.6;
591;4;'s-Gravenhage (Grootstedelijke aggl.);1995 31 december;269.7;
592;4;'s-Gravenhage (Grootstedelijke aggl.);1996 31 december;273.5;4.6
593;4;'s-Gravenhage (Grootstedelijke aggl.);1997 31 december;287.8;8.1
594;4;'s-Gravenhage (Grootstedelijke aggl.);1998 31 december;296.1;10.0
595;4;'s-Gravenhage (Grootstedelijke aggl.);1999 31 december voorlopig;301.8;5.7
596;4;'s-Gravenhage (Grootstedelijke aggl.);1999 31 december nader voorlopig;316.3;
597;4;'s-Gravenhage (Grootstedelijke aggl.);2000 31 december voorlopig;326.4;10.1
598;4;'s-Gravenhage (Grootstedelijke aggl.);2000 31 december nader voorlopig;324.2;
599;4;'s-Gravenhage (Grootstedelijke aggl.);2001 31 december voorlopig;331.7;7.5
600;4;'s-Gravenhage (Grootstedelijke aggl.);2001 31 december nader voorlopig;329.3;
601;4;'s-Gravenhage (Grootstedelijke aggl.);2002 31 december voorlopig;331.6;2.3
602;4;'s-Gravenhage (Grootstedelijke aggl.);2002 31 december nader voorlopig;331.3;
603;4;'s-Gravenhage (Grootstedelijke aggl.);2003 31 december voorlopig;327.3;-4.0
604;4;'s-Gravenhage (Grootstedelijke aggl.);2003 31 december nader voorlopig;327.4;
605;4;'s-Gravenhage (Grootstedelijke aggl.);2004 31 december voorlopig;314.5;-6.8
606;4;'s-Gravenhage (Grootstedelijke aggl.);2004 31 december nader voorlopig;316.3;
607;4;'s-Gravenhage (Grootstedelijke aggl.);2005 31 december voorlopig;315.2;-1.1
608;4;Rotterdam (Grootstedelijke aggl.);1993 30 september;409.9;
609;4;Rotterdam (Grootstedelijke aggl.);1994 30 september;408.6;
610;4;Rotterdam (Grootstedelijke aggl.);1995 31 december;405.1;
611;4;Rotterdam (Grootstedelijke aggl.);1996 31 december;414.7;7.3
612;4;Rotterdam (Grootstedelijke aggl.);1997 31 december;428.0;13.3
613;4;Rotterdam (Grootstedelijke aggl.);1998 31 december;436.4;9.6
614;4;Rotterdam (Grootstedelijke aggl.);1999 31 december voorlopig;446.9;10.5
615;4;Rotterdam (Grootstedelijke aggl.);1999 31 december nader voorlopig;460.1;
616;4;Rotterdam (Grootstedelijke aggl.);2000 31 december voorlopig;472.2;12.2
617;4;Rotterdam (Grootstedelijke aggl.);2000 31 december nader voorlopig;473.2;
618;4;Rotterdam (Grootstedelijke aggl.);2001 31 december voorlopig;484.1;10.8
619;4;Rotterdam (Grootstedelijke aggl.);2001 31 december nader voorlopig;482.4;
620;4;Rotterdam (Grootstedelijke aggl.);2002 31 december voorlopig;488.7;6.3
621;4;Rotterdam (Grootstedelijke aggl.);2002 31 december nader voorlopig;490.2;
622;4;Rotterdam (Grootstedelijke aggl.);2003 31 december voorlopig;482.0;-8.2
623;4;Rotterdam (Grootstedelijke aggl.);2003 31 december nader voorlopig;484.8;
624;4;Rotterdam (Grootstedelijke aggl.);2004 31 december voorlopig;473.7;-6.2
625;4;Rotterdam (Grootstedelijke aggl.);2004 31 december nader voorlopig;474.8;
626;4;Rotterdam (Grootstedelijke aggl.);2005 31 december voorlopig;474.3;-0.5
627;4;Dordrecht (Grootstedelijke aggl.);1993 30 september;83.0;
628;4;Dordrecht (Grootstedelijke aggl.);1994 30 september;82.0;
629;4;Dordrecht (Grootstedelijke aggl.);1995 31 december;84.0;
630;4;Dordrecht (Grootstedelijke aggl.);1996 31 december;87.5;3.7
631;4;Dordrecht (Grootstedelijke aggl.);1997 31 december;89.1;1.8
632;4;Dordrecht (Grootstedelijke aggl.);1998 31 december;90.4;1.4
633;4;Dordrecht (Grootstedelijke aggl.);1999 31 december voorlopig;93.6;3.2
634;4;Dordrecht (Grootstedelijke aggl.);1999 31 december nader voorlopig;96.3;
635;4;Dordrecht (Grootstedelijke aggl.);2000 31 december voorlopig;99.0;2.6
636;4;Dordrecht (Grootstedelijke aggl.);2000 31 december nader voorlopig;97.8;
637;4;Dordrecht (Grootstedelijke aggl.);2001 31 december voorlopig;103.9;3.4
638;4;Dordrecht (Grootstedelijke aggl.);2001 31 december nader voorlopig;103.0;
639;4;Dordrecht (Grootstedelijke aggl.);2002 31 december voorlopig;104.0;1.0
640;4;Dordrecht (Grootstedelijke aggl.);2002 31 december nader voorlopig;104.0;
641;4;Dordrecht (Grootstedelijke aggl.);2003 31 december voorlopig;104.0;-1.1
642;4;Dordrecht (Grootstedelijke aggl.);2003 31 december nader voorlopig;104.5;
643;4;Dordrecht (Grootstedelijke aggl.);2004 31 december voorlopig;103.8;-0.7
644;4;Dordrecht (Grootstedelijke aggl.);2004 31 december nader voorlopig;103.7;
645;4;Dordrecht (Grootstedelijke aggl.);2005 31 december voorlopig;103.7;-0.1
646;4;Breda (Grootstedelijke aggl.);1993 30 september;72.3;
647;4;Breda (Grootstedelijke aggl.);1994 30 september;69.9;
648;4;Breda (Grootstedelijke aggl.);1995 31 december;71.1;
649;4;Breda (Grootstedelijke aggl.);1996 31 december;73.6;2.5
650;4;Breda (Grootstedelijke aggl.);1997 31 december;78.3;3.3
651;4;Breda (Grootstedelijke aggl.);1998 31 december;81.7;1.9
652;4;Breda (Grootstedelijke aggl.);1999 31 december voorlopig;84.3;2.6
653;4;Breda (Grootstedelijke aggl.);1999 31 december nader voorlopig;87.1;
654;4;Breda (Grootstedelijke aggl.);2000 31 december voorlopig;89.5;2.4
655;4;Breda (Grootstedelijke aggl.);2000 31 december nader voorlopig;89.8;
656;4;Breda (Grootstedelijke aggl.);2001 31 december voorlopig;91.0;1.2
657;4;Breda (Grootstedelijke aggl.);2001 31 december nader voorlopig;90.4;
658;4;Breda (Grootstedelijke aggl.);2002 31 december voorlopig;91.1;0.7
659;4;Breda (Grootstedelijke aggl.);2002 31 december nader voorlopig;90.0;
660;4;Breda (Grootstedelijke aggl.);2003 31 december voorlopig;89.6;-0.4
661;4;Breda (Grootstedelijke aggl.);2003 31 december nader voorlopig;88.7;
