ID;Leeftijd;PrognoseInterval;Perioden;TotaalMannenEnVrouwen_1;Mannen_2;Vrouwen_3
334;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2027;1100197;563594;536603
335;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2028;1112981;570225;542756
336;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2029;1121539;574591;546948
337;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2030;1130666;579225;551442
338;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2031;1143594;585867;557727
339;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2032;1153236;590821;562415
340;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2033;1163991;596364;567628
341;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2034;1167859;598365;569495
342;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2035;1170895;599903;570992
343;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2036;1174621;601786;572835
344;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2037;1177411;603269;574142
345;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2038;1182120;605675;576445
346;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2039;1182515;605886;576629
347;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2040;1181690;605467;576223
348;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2041;1185581;607513;578067
349;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2042;1189770;609658;580070
350;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2043;1186957;608227;578729
351;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2044;1186386;607940;578446
352;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2045;1188923;609294;579630
353;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2046;1192965;611362;581604
354;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2047;1199380;614590;584791
355;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2048;1196589;613209;583380
356;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2049;1208575;619360;589215
357;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2050;1219495;624952;594543
358;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2051;1229780;630224;599556
359;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2052;1241916;636431;605485
360;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2053;1251328;641347;609981
361;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2054;1263470;647425;616045
362;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2055;1280569;656258;624311
363;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2056;1289400;660796;628604
364;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2057;1305422;668979;636443
365;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2058;1329129;681175;647954
366;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2059;1341968;687718;654250
367;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2060;1359319;696626;662693
368;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2015;884462;453062;431401
369;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2016;873983;448068;425918
370;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2017;869089;445449;423622
371;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2018;869605;445684;423927
372;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2019;875132;448340;426788
373;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2020;880671;451164;429507
374;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2021;885119;453442;431706
375;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2022;888538;455131;433389
376;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2023;889985;455890;434095
377;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2024;892055;456926;435129
378;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2025;893212;457520;435639
379;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2026;891828;456817;434926
380;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2027;891633;456779;434854
381;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2028;892088;457050;435039
382;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2029;891464;456732;434731
383;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2030;889052;455500;433553
384;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2031;888183;455064;433144
385;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2032;886791;454349;432441
386;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2033;885484;453678;431806
387;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2034;880382;451067;429314
388;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2035;878879;450322;428633
389;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2036;872937;447285;425653
390;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2037;865807;443654;422168
391;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2038;858979;440152;418825
392;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2039;853540;437377;416162
393;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2040;845118;433029;412090
394;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2041;837177;428997;408186
395;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2042;828674;424667;404007
396;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2043;823198;421824;401387
397;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2044;819321;419912;399409
398;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2045;813336;416741;396583
399;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2046;810293;415254;395039
400;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2047;810163;415210;394953
401;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2048;804080;412094;391986
402;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2049;801103;410590;390513
403;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2050;797746;408814;388932
404;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2051;795940;407944;387996
405;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2052;796414;408158;388251
406;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2053;793522;406661;386861
407;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2054;797290;408645;388686
408;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2055;798430;409230;389201
409;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2056;800074;410088;389986
410;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2057;797105;408539;388566
411;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2058;798037;409059;388978
412;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2059;798509;409281;389228
413;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2060;798160;409121;389039
414;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2015;892408;457138;435264
415;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2016;891422;456997;434418
416;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2017;899277;460915;438362
417;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2018;914535;468723;445815
418;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2019;935649;479338;456323
419;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2020;953340;488352;464958
420;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2021;966137;494966;471204
421;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2022;980251;502176;478054
422;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2023;990649;507472;483214
423;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2024;1000161;512357;487803
424;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2025;1010676;517746;492930
425;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2026;1021379;523262;498122
426;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2027;1029511;527459;502136
427;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2028;1038609;532134;506475
428;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2029;1045570;535586;509983
429;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2030;1051635;538749;512887
430;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2031;1055753;540827;514926
431;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2032;1059782;542952;516830
432;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2033;1064328;545249;519070
433;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2034;1067035;546738;520288
434;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2035;1062429;544355;518089
435;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2036;1063006;544604;518385
436;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2037;1060797;543513;517284
437;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2038;1059200;542713;516488
438;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2039;1055446;540805;514640
439;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2040;1057169;541721;515448
440;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2041;1054405;540265;514140
441;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2042;1048750;537394;511392
442;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2043;1048345;537135;511210
443;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2044;1050119;538132;512006
444;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2045;1046927;536496;510435
445;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2046;1051143;538691;512469
446;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2047;1054309;540236;514073
447;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2048;1057124;541741;515383
448;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2049;1059933;543153;516779
449;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2050;1065667;546085;519582
450;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2051;1074396;550586;523811
451;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2052;1083522;555250;528272
452;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2053;1092204;559718;532485
453;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2054;1100683;564075;536608
454;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2055;1109701;568648;541054
455;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2056;1116056;571930;544126
456;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2057;1124021;576056;547966
457;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2058;1131881;580083;551798
458;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2059;1137481;582977;554505
459;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2060;1143106;585806;557300
460;5 tot 10 jaar;Prognose;2015;929514;475953;453561
461;5 tot 10 jaar;Prognose;2016;927840;474788;453051
462;5 tot 10 jaar;Prognose;2017;923438;472356;451081
463;5 tot 10 jaar;Prognose;2018;918394;470032;448362
464;5 tot 10 jaar;Prognose;2019;905290;463261;442029
465;5 tot 10 jaar;Prognose;2020;896099;458574;437525
466;5 tot 10 jaar;Prognose;2021;890367;455981;434386
467;5 tot 10 jaar;Prognose;2022;891816;456601;435215
468;5 tot 10 jaar;Prognose;2023;899222;460348;438874
469;5 tot 10 jaar;Prognose;2024;912850;467150;445700
470;5 tot 10 jaar;Prognose;2025;924304;473003;451301
471;5 tot 10 jaar;Prognose;2026;934037;477979;456058
472;5 tot 10 jaar;Prognose;2027;942282;482203;460079
473;5 tot 10 jaar;Prognose;2028;949613;485960;463653
474;5 tot 10 jaar;Prognose;2029;956063;489271;466792
475;5 tot 10 jaar;Prognose;2030;961457;492045;469413
476;5 tot 10 jaar;Prognose;2031;966249;494514;471735
477;5 tot 10 jaar;Prognose;2032;970325;496618;473706
478;5 tot 10 jaar;Prognose;2033;973619;498316;475303
479;5 tot 10 jaar;Prognose;2034;976174;499642;476532
480;5 tot 10 jaar;Prognose;2035;978145;500666;477479
481;5 tot 10 jaar;Prognose;2036;979549;501408;478141
482;5 tot 10 jaar;Prognose;2037;980227;501777;478450
483;5 tot 10 jaar;Prognose;2038;980043;501701;478343
484;5 tot 10 jaar;Prognose;2039;978861;501110;477751
485;5 tot 10 jaar;Prognose;2040;976629;499984;476645
486;5 tot 10 jaar;Prognose;2041;973336;498318;475019
487;5 tot 10 jaar;Prognose;2042;969100;496169;472931
488;5 tot 10 jaar;Prognose;2043;964117;493633;470483
489;5 tot 10 jaar;Prognose;2044;958654;490851;467802
490;5 tot 10 jaar;Prognose;2045;952995;487967;465028
491;5 tot 10 jaar;Prognose;2046;947451;485142;462309
492;5 tot 10 jaar;Prognose;2047;942279;482505;459774
493;5 tot 10 jaar;Prognose;2048;937729;480189;457540
494;5 tot 10 jaar;Prognose;2049;934004;478296;455708
495;5 tot 10 jaar;Prognose;2050;931307;476928;454379
496;5 tot 10 jaar;Prognose;2051;929775;476160;453615
497;5 tot 10 jaar;Prognose;2052;929503;476032;453471
498;5 tot 10 jaar;Prognose;2053;930494;476555;453939
499;5 tot 10 jaar;Prognose;2054;932666;477682;454984
500;5 tot 10 jaar;Prognose;2055;935836;479323;456513
501;5 tot 10 jaar;Prognose;2056;939783;481358;458426
502;5 tot 10 jaar;Prognose;2057;944268;483671;460597
503;5 tot 10 jaar;Prognose;2058;949038;486124;462914
504;5 tot 10 jaar;Prognose;2059;953881;488613;465268
505;5 tot 10 jaar;Prognose;2060;958614;491047;467567
506;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2015;927597;474972;452628
507;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2016;923635;472630;451005
508;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2017;916489;468796;447693
509;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2018;908178;464817;443361
510;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2019;892172;456515;435664
511;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2020;879038;449808;429230
512;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2021;864526;442722;421816
513;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2022;855331;437875;417507
514;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2023;850419;435302;415117
515;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2024;849122;434374;414748
516;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2025;846750;433348;413465
517;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2026;845081;432560;412608
518;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2027;842291;430992;411301
519;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2028;839921;429789;410132
520;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2029;839614;429539;410075
521;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2030;838896;429349;409547
522;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2031;832940;426329;406611
523;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2032;831337;425446;405920
524;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2033;824310;421922;402431
525;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2034;819320;419321;399999
526;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2035;816482;417925;398557
527;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2036;809330;414299;395023
528;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2037;804751;412038;392713
529;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2038;794868;406992;387876
530;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2039;781673;400224;381449
531;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2040;778481;398525;379957
532;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2041;778870;398836;380035
533;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2042;770934;394788;376146
534;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2043;760990;389697;371293
535;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2044;744145;381062;363083
536;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2045;740224;379066;361158
537;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2046;737195;377524;359671
538;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2047;727442;372449;354992
539;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2048;715882;366676;349206
540;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2049;704977;361105;343872
541;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2050;691403;354164;337239
542;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2051;684578;350559;333988
543;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2052;678319;347440;330878
544;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2053;676959;346734;330225
545;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2054;674919;345733;329187
546;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2055;669914;343209;326706
547;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2056;663270;339772;323499
548;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2057;667376;341839;325537
549;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2058;670067;343294;326773
550;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2059;678044;347320;330682
551;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2060;676888;346808;330079
552;5 tot 10 jaar;Bovengrens 95%-prognose-interval;2015;931218;476827;454392
553;5 tot 10 jaar;Bovengrens 95%-prognose-interval;2016;931556;476687;454869
554;5 tot 10 jaar;Bovengrens 95%-prognose-interval;2017;929567;475478;454089
555;5 tot 10 jaar;Bovengrens 95%-prognose-interval;2018;926820;474351;452482
556;5 tot 10 jaar;Bovengrens 95%-prognose-interval;2019;916254;468862;447389
557;5 tot 10 jaar;Bovengrens 95%-prognose-interval;2020;910996;466208;444761
558;5 tot 10 jaar;Bovengrens 95%-prognose-interval;2021;913893;467954;445900
559;5 tot 10 jaar;Bovengrens 95%-prognose-interval;2022;924943;473614;451428
560;5 tot 10 jaar;Bovengrens 95%-prognose-interval;2023;945899;484131;461767
561;5 tot 10 jaar;Bovengrens 95%-prognose-interval;2024;972322;497586;474736
562;5 tot 10 jaar;Bovengrens 95%-prognose-interval;2025;997551;510415;487136
563;5 tot 10 jaar;Bovengrens 95%-prognose-interval;2026;1017991;520926;497095
564;5 tot 10 jaar;Bovengrens 95%-prognose-interval;2027;1038274;531259;507015
565;5 tot 10 jaar;Bovengrens 95%-prognose-interval;2028;1054720;539757;514963
566;5 tot 10 jaar;Bovengrens 95%-prognose-interval;2029;1069621;547402;522219
567;5 tot 10 jaar;Bovengrens 95%-prognose-interval;2030;1083869;554668;529200
568;5 tot 10 jaar;Bovengrens 95%-prognose-interval;2031;1098045;561990;536054
569;5 tot 10 jaar;Bovengrens 95%-prognose-interval;2032;1109749;567926;541823
570;5 tot 10 jaar;Bovengrens 95%-prognose-interval;2033;1118557;572454;546103
571;5 tot 10 jaar;Bovengrens 95%-prognose-interval;2034;1134387;580648;553739
572;5 tot 10 jaar;Bovengrens 95%-prognose-interval;2035;1146871;587003;559868
573;5 tot 10 jaar;Bovengrens 95%-prognose-interval;2036;1154574;591013;563560
574;5 tot 10 jaar;Bovengrens 95%-prognose-interval;2037;1161229;594463;566766
575;5 tot 10 jaar;Bovengrens 95%-prognose-interval;2038;1170864;599326;571460
576;5 tot 10 jaar;Bovengrens 95%-prognose-interval;2039;1178598;603451;575147
577;5 tot 10 jaar;Bovengrens 95%-prognose-interval;2040;1179775;604074;575701
578;5 tot 10 jaar;Bovengrens 95%-prognose-interval;2041;1186320;607430;578890
579;5 tot 10 jaar;Bovengrens 95%-prognose-interval;2042;1187617;608117;579499
580;5 tot 10 jaar;Bovengrens 95%-prognose-interval;2043;1189276;608872;580404
581;5 tot 10 jaar;Bovengrens 95%-prognose-interval;2044;1189500;609063;580437
582;5 tot 10 jaar;Bovengrens 95%-prognose-interval;2045;1190368;609360;581009
583;5 tot 10 jaar;Bovengrens 95%-prognose-interval;2046;1194758;611580;583178
584;5 tot 10 jaar;Bovengrens 95%-prognose-interval;2047;1196780;612919;583861
585;5 tot 10 jaar;Bovengrens 95%-prognose-interval;2048;1197533;613138;584393
586;5 tot 10 jaar;Bovengrens 95%-prognose-interval;2049;1190923;609825;581128
587;5 tot 10 jaar;Bovengrens 95%-prognose-interval;2050;1197181;612826;584356
588;5 tot 10 jaar;Bovengrens 95%-prognose-interval;2051;1197722;613422;584297
589;5 tot 10 jaar;Bovengrens 95%-prognose-interval;2052;1198761;613813;585041
590;5 tot 10 jaar;Bovengrens 95%-prognose-interval;2053;1200056;614338;585718
