ID;BedrijfstakkenBranchesSBI2008;Vestigingsgrootte;RegioS;Perioden;ProductieBasisprijzen_1;ToegevoegdeWaardeBrutoBasisprijzen_2;BeloningVanWerknemers_3;ArbeidsvolumeWerkzamePersonen_4;ArbeidsvolumeWerknemers_5
1078;A-U Alle economische activiteiten;250 of meer werkzame personen;Gelderland (PV);2008;28981.0;15102.0;11271.0;235.4;235.4
1079;A-U Alle economische activiteiten;250 of meer werkzame personen;Gelderland (PV);2009;28299.0;15271.0;11597.0;235.9;235.9
1080;A-U Alle economische activiteiten;250 of meer werkzame personen;Utrecht (PV);2007;26485.0;14484.0;9754.0;195.4;195.4
1081;A-U Alle economische activiteiten;250 of meer werkzame personen;Utrecht (PV);2008;27057.0;14914.0;10146.0;197.9;197.9
1082;A-U Alle economische activiteiten;250 of meer werkzame personen;Utrecht (PV);2009;28416.0;15664.0;10795.0;205.0;205.0
1083;A-U Alle economische activiteiten;250 of meer werkzame personen;Noord-Holland (PV);2007;70918.0;34466.0;23574.0;458.2;458.2
1084;A-U Alle economische activiteiten;250 of meer werkzame personen;Noord-Holland (PV);2008;77735.0;36896.0;25354.0;479.9;479.9
1085;A-U Alle economische activiteiten;250 of meer werkzame personen;Noord-Holland (PV);2009;77573.0;36910.0;26031.0;480.0;480.0
1086;A-U Alle economische activiteiten;250 of meer werkzame personen;Zuid-Holland (PV);2007;80500.0;37212.0;24894.0;511.0;511.0
1087;A-U Alle economische activiteiten;250 of meer werkzame personen;Zuid-Holland (PV);2008;89230.0;38714.0;26303.0;523.9;523.9
1088;A-U Alle economische activiteiten;250 of meer werkzame personen;Zuid-Holland (PV);2009;83958.0;38031.0;27441.0;531.4;531.4
1089;A-U Alle economische activiteiten;250 of meer werkzame personen;Zeeland (PV);2007;8735.0;2888.0;1663.0;34.9;34.9
1090;A-U Alle economische activiteiten;250 of meer werkzame personen;Zeeland (PV);2008;9742.0;3201.0;1816.0;36.7;36.7
1091;A-U Alle economische activiteiten;250 of meer werkzame personen;Zeeland (PV);2009;8346.0;2931.0;1763.0;34.9;34.9
1092;A-U Alle economische activiteiten;250 of meer werkzame personen;Noord-Brabant (PV);2007;51079.0;23167.0;15581.0;330.4;330.4
1093;A-U Alle economische activiteiten;250 of meer werkzame personen;Noord-Brabant (PV);2008;52735.0;23951.0;16414.0;337.0;337.0
1094;A-U Alle economische activiteiten;250 of meer werkzame personen;Noord-Brabant (PV);2009;50737.0;24137.0;16947.0;339.7;339.7
1095;A-U Alle economische activiteiten;250 of meer werkzame personen;Limburg (PV);2007;20569.0;9506.0;6247.0;136.0;136.0
1096;A-U Alle economische activiteiten;250 of meer werkzame personen;Limburg (PV);2008;21056.0;9626.0;6544.0;137.6;137.6
1097;A-U Alle economische activiteiten;250 of meer werkzame personen;Limburg (PV);2009;19703.0;9309.0;6630.0;135.8;135.8
1098;A-U Alle economische activiteiten;250 of meer werkzame personen;Oost-Groningen (CR);2007;1312.0;609.0;460.0;10.4;10.4
1099;A-U Alle economische activiteiten;250 of meer werkzame personen;Oost-Groningen (CR);2008;1194.0;576.0;441.0;9.7;9.7
1100;A-U Alle economische activiteiten;250 of meer werkzame personen;Oost-Groningen (CR);2009;1209.0;598.0;465.0;10.0;10.0
1101;A-U Alle economische activiteiten;250 of meer werkzame personen;Delfzijl en omgeving (CR);2007;1331.0;448.0;194.0;4.0;4.0
1102;A-U Alle economische activiteiten;250 of meer werkzame personen;Delfzijl en omgeving (CR);2008;1385.0;459.0;213.0;4.2;4.2
1103;A-U Alle economische activiteiten;250 of meer werkzame personen;Delfzijl en omgeving (CR);2009;1131.0;401.0;180.0;3.5;3.5
1104;A-U Alle economische activiteiten;250 of meer werkzame personen;Overig Groningen (CR);2007;10231.0;6110.0;2913.0;60.2;60.2
1105;A-U Alle economische activiteiten;250 of meer werkzame personen;Overig Groningen (CR);2008;11794.0;7355.0;3055.0;61.6;61.6
1106;A-U Alle economische activiteiten;250 of meer werkzame personen;Overig Groningen (CR);2009;10562.0;6336.0;3099.0;60.6;60.6
1107;A-U Alle economische activiteiten;250 of meer werkzame personen;Noord-Friesland (CR);2007;4082.0;2248.0;1569.0;33.7;33.7
1108;A-U Alle economische activiteiten;250 of meer werkzame personen;Noord-Friesland (CR);2008;4073.0;2351.0;1699.0;35.1;35.1
1109;A-U Alle economische activiteiten;250 of meer werkzame personen;Noord-Friesland (CR);2009;4394.0;2501.0;1822.0;36.6;36.6
1110;A-U Alle economische activiteiten;250 of meer werkzame personen;Zuidwest-Friesland (CR);2007;512.0;284.0;199.0;4.7;4.7
1111;A-U Alle economische activiteiten;250 of meer werkzame personen;Zuidwest-Friesland (CR);2008;464.0;258.0;189.0;4.2;4.2
1112;A-U Alle economische activiteiten;250 of meer werkzame personen;Zuidwest-Friesland (CR);2009;482.0;287.0;212.0;4.7;4.7
1113;A-U Alle economische activiteiten;250 of meer werkzame personen;Zuidoost-Friesland (CR);2007;2263.0;1033.0;751.0;16.8;16.8
1114;A-U Alle economische activiteiten;250 of meer werkzame personen;Zuidoost-Friesland (CR);2008;2049.0;997.0;734.0;16.3;16.3
1115;A-U Alle economische activiteiten;250 of meer werkzame personen;Zuidoost-Friesland (CR);2009;2091.0;1098.0;817.0;17.5;17.5
1116;A-U Alle economische activiteiten;250 of meer werkzame personen;Noord-Drenthe (CR);2007;2524.0;1453.0;1071.0;23.4;23.4
1117;A-U Alle economische activiteiten;250 of meer werkzame personen;Noord-Drenthe (CR);2008;2641.0;1518.0;1140.0;23.9;23.9
1118;A-U Alle economische activiteiten;250 of meer werkzame personen;Noord-Drenthe (CR);2009;2481.0;1462.0;1129.0;23.4;23.4
1119;A-U Alle economische activiteiten;250 of meer werkzame personen;Zuidoost-Drenthe (CR);2007;2206.0;1089.0;678.0;14.7;14.7
1120;A-U Alle economische activiteiten;250 of meer werkzame personen;Zuidoost-Drenthe (CR);2008;2190.0;1093.0;715.0;14.7;14.7
1121;A-U Alle economische activiteiten;250 of meer werkzame personen;Zuidoost-Drenthe (CR);2009;1876.0;962.0;674.0;13.4;13.4
1122;A-U Alle economische activiteiten;250 of meer werkzame personen;Zuidwest-Drenthe (CR);2007;1864.0;833.0;586.0;12.7;12.7
1123;A-U Alle economische activiteiten;250 of meer werkzame personen;Zuidwest-Drenthe (CR);2008;2057.0;867.0;620.0;13.1;13.1
1124;A-U Alle economische activiteiten;250 of meer werkzame personen;Zuidwest-Drenthe (CR);2009;2005.0;894.0;659.0;13.6;13.6
1125;A-U Alle economische activiteiten;250 of meer werkzame personen;Noord-Overijssel (CR);2007;6516.0;3263.0;2265.0;49.2;49.2
1126;A-U Alle economische activiteiten;250 of meer werkzame personen;Noord-Overijssel (CR);2008;7146.0;3628.0;2448.0;51.6;51.6
1127;A-U Alle economische activiteiten;250 of meer werkzame personen;Noord-Overijssel (CR);2009;6552.0;3504.0;2480.0;50.6;50.6
1128;A-U Alle economische activiteiten;250 of meer werkzame personen;Zuidwest-Overijssel (CR);2007;2125.0;1075.0;761.0;17.0;17.0
1129;A-U Alle economische activiteiten;250 of meer werkzame personen;Zuidwest-Overijssel (CR);2008;2410.0;1157.0;834.0;17.9;17.9
1130;A-U Alle economische activiteiten;250 of meer werkzame personen;Zuidwest-Overijssel (CR);2009;2283.0;1124.0;840.0;17.6;17.6
1131;A-U Alle economische activiteiten;250 of meer werkzame personen;Twente (CR);2007;9026.0;4608.0;3250.0;71.6;71.6
1132;A-U Alle economische activiteiten;250 of meer werkzame personen;Twente (CR);2008;9869.0;4932.0;3498.0;74.8;74.8
1133;A-U Alle economische activiteiten;250 of meer werkzame personen;Twente (CR);2009;9644.0;4941.0;3628.0;75.3;75.3
1134;A-U Alle economische activiteiten;250 of meer werkzame personen;Veluwe (CR);2007;9404.0;5007.0;3630.0;77.9;77.9
1135;A-U Alle economische activiteiten;250 of meer werkzame personen;Veluwe (CR);2008;10037.0;5382.0;3933.0;82.1;82.1
1136;A-U Alle economische activiteiten;250 of meer werkzame personen;Veluwe (CR);2009;10060.0;5533.0;4125.0;83.8;83.8
1137;A-U Alle economische activiteiten;250 of meer werkzame personen;Achterhoek (CR);2007;4120.0;1989.0;1484.0;33.6;33.6
1138;A-U Alle economische activiteiten;250 of meer werkzame personen;Achterhoek (CR);2008;3780.0;1841.0;1403.0;30.7;30.7
1139;A-U Alle economische activiteiten;250 of meer werkzame personen;Achterhoek (CR);2009;3793.0;1922.0;1496.0;31.9;31.9
1140;A-U Alle economische activiteiten;250 of meer werkzame personen;Arnhem/Nijmegen (CR);2007;12608.0;6533.0;4836.0;102.9;102.9
1141;A-U Alle economische activiteiten;250 of meer werkzame personen;Arnhem/Nijmegen (CR);2008;13384.0;6933.0;5279.0;108.4;108.4
1142;A-U Alle economische activiteiten;250 of meer werkzame personen;Arnhem/Nijmegen (CR);2009;12630.0;6845.0;5278.0;105.6;105.6
1143;A-U Alle economische activiteiten;250 of meer werkzame personen;Zuidwest-Gelderland (CR);2007;1553.0;828.0;577.0;12.8;12.8
1144;A-U Alle economische activiteiten;250 of meer werkzame personen;Zuidwest-Gelderland (CR);2008;1780.0;946.0;657.0;14.1;14.1
1145;A-U Alle economische activiteiten;250 of meer werkzame personen;Zuidwest-Gelderland (CR);2009;1815.0;971.0;698.0;14.6;14.6
1146;A-U Alle economische activiteiten;250 of meer werkzame personen;Utrecht (CR);2007;26485.0;14484.0;9754.0;195.4;195.4
1147;A-U Alle economische activiteiten;250 of meer werkzame personen;Utrecht (CR);2008;27057.0;14914.0;10146.0;197.9;197.9
1148;A-U Alle economische activiteiten;250 of meer werkzame personen;Utrecht (CR);2009;28416.0;15664.0;10795.0;205.0;205.0
1149;A-U Alle economische activiteiten;250 of meer werkzame personen;Kop van Noord-Holland (CR);2007;3182.0;1893.0;1441.0;30.6;30.6
1150;A-U Alle economische activiteiten;250 of meer werkzame personen;Kop van Noord-Holland (CR);2008;3360.0;1981.0;1513.0;31.5;31.5
1151;A-U Alle economische activiteiten;250 of meer werkzame personen;Kop van Noord-Holland (CR);2009;3727.0;2202.0;1710.0;34.5;34.5
1152;A-U Alle economische activiteiten;250 of meer werkzame personen;Alkmaar en omgeving (CR);2007;2725.0;1524.0;1121.0;24.1;24.1
1153;A-U Alle economische activiteiten;250 of meer werkzame personen;Alkmaar en omgeving (CR);2008;2678.0;1560.0;1151.0;24.1;24.1
1154;A-U Alle economische activiteiten;250 of meer werkzame personen;Alkmaar en omgeving (CR);2009;2874.0;1666.0;1254.0;25.3;25.3
1155;A-U Alle economische activiteiten;250 of meer werkzame personen;IJmond (CR);2007;4470.0;1827.0;1175.0;22.2;22.2
1156;A-U Alle economische activiteiten;250 of meer werkzame personen;IJmond (CR);2008;4762.0;1761.0;1204.0;22.6;22.6
1157;A-U Alle economische activiteiten;250 of meer werkzame personen;IJmond (CR);2009;4089.0;1602.0;1200.0;22.6;22.6
1158;A-U Alle economische activiteiten;250 of meer werkzame personen;Agglomeratie Haarlem (CR);2007;3071.0;1605.0;1198.0;26.0;26.0
1159;A-U Alle economische activiteiten;250 of meer werkzame personen;Agglomeratie Haarlem (CR);2008;3187.0;1671.0;1269.0;26.4;26.4
1160;A-U Alle economische activiteiten;250 of meer werkzame personen;Agglomeratie Haarlem (CR);2009;3055.0;1601.0;1233.0;25.1;25.1
1161;A-U Alle economische activiteiten;250 of meer werkzame personen;Zaanstreek (CR);2007;2126.0;1058.0;721.0;16.0;16.0
1162;A-U Alle economische activiteiten;250 of meer werkzame personen;Zaanstreek (CR);2008;2287.0;1019.0;695.0;14.8;14.8
1163;A-U Alle economische activiteiten;250 of meer werkzame personen;Zaanstreek (CR);2009;2219.0;1035.0;734.0;15.4;15.4
1164;A-U Alle economische activiteiten;250 of meer werkzame personen;Groot-Amsterdam (CR);2007;51927.0;24894.0;16733.0;313.9;313.9
1165;A-U Alle economische activiteiten;250 of meer werkzame personen;Groot-Amsterdam (CR);2008;57684.0;27000.0;18195.0;333.0;333.0
1166;A-U Alle economische activiteiten;250 of meer werkzame personen;Groot-Amsterdam (CR);2009;58194.0;27094.0;18644.0;331.7;331.7
1167;A-U Alle economische activiteiten;250 of meer werkzame personen;Het Gooi en Vechtstreek (CR);2007;3416.0;1666.0;1185.0;25.4;25.4
1168;A-U Alle economische activiteiten;250 of meer werkzame personen;Het Gooi en Vechtstreek (CR);2008;3776.0;1904.0;1326.0;27.6;27.6
1169;A-U Alle economische activiteiten;250 of meer werkzame personen;Het Gooi en Vechtstreek (CR);2009;3415.0;1711.0;1258.0;25.5;25.5
1170;A-U Alle economische activiteiten;250 of meer werkzame personen;Agglomeratie Leiden en Bollenstreek (CR);2007;5808.0;3146.0;2284.0;47.8;47.8
1171;A-U Alle economische activiteiten;250 of meer werkzame personen;Agglomeratie Leiden en Bollenstreek (CR);2008;5961.0;3157.0;2311.0;46.8;46.8
1172;A-U Alle economische activiteiten;250 of meer werkzame personen;Agglomeratie Leiden en Bollenstreek (CR);2009;5817.0;3196.0;2416.0;47.9;47.9
1173;A-U Alle economische activiteiten;250 of meer werkzame personen;Agglomeratie 's-Gravenhage (CR);2007;21256.0;11655.0;8171.0;164.6;164.6
1174;A-U Alle economische activiteiten;250 of meer werkzame personen;Agglomeratie 's-Gravenhage (CR);2008;22090.0;12006.0;8598.0;167.8;167.8
1175;A-U Alle economische activiteiten;250 of meer werkzame personen;Agglomeratie 's-Gravenhage (CR);2009;22624.0;12151.0;9021.0;171.0;171.0
1176;A-U Alle economische activiteiten;250 of meer werkzame personen;Delft en Westland (CR);2007;3559.0;1973.0;1353.0;28.1;28.1
1177;A-U Alle economische activiteiten;250 of meer werkzame personen;Delft en Westland (CR);2008;3876.0;2152.0;1497.0;30.3;30.3
1178;A-U Alle economische activiteiten;250 of meer werkzame personen;Delft en Westland (CR);2009;3896.0;2139.0;1542.0;30.1;30.1
1179;A-U Alle economische activiteiten;250 of meer werkzame personen;Oost-Zuid-Holland (CR);2007;3025.0;1615.0;1125.0;24.6;24.6
1180;A-U Alle economische activiteiten;250 of meer werkzame personen;Oost-Zuid-Holland (CR);2008;2975.0;1606.0;1137.0;24.7;24.7
1181;A-U Alle economische activiteiten;250 of meer werkzame personen;Oost-Zuid-Holland (CR);2009;3070.0;1676.0;1246.0;26.0;26.0
1182;A-U Alle economische activiteiten;250 of meer werkzame personen;Groot-Rijnmond (CR);2007;41178.0;16144.0;10134.0;207.8;207.8
1183;A-U Alle economische activiteiten;250 of meer werkzame personen;Groot-Rijnmond (CR);2008;48387.0;17064.0;10890.0;216.6;216.6
1184;A-U Alle economische activiteiten;250 of meer werkzame personen;Groot-Rijnmond (CR);2009;42517.0;15985.0;11174.0;215.9;215.9
1185;A-U Alle economische activiteiten;250 of meer werkzame personen;Zuidoost-Zuid-Holland (CR);2007;5674.0;2680.0;1828.0;38.0;38.0
1186;A-U Alle economische activiteiten;250 of meer werkzame personen;Zuidoost-Zuid-Holland (CR);2008;5942.0;2729.0;1871.0;37.7;37.7
1187;A-U Alle economische activiteiten;250 of meer werkzame personen;Zuidoost-Zuid-Holland (CR);2009;6033.0;2885.0;2042.0;40.6;40.6
1188;A-U Alle economische activiteiten;250 of meer werkzame personen;Zeeuwsch-Vlaanderen (CR);2007;4630.0;1168.0;549.0;10.8;10.8
1189;A-U Alle economische activiteiten;250 of meer werkzame personen;Zeeuwsch-Vlaanderen (CR);2008;5171.0;1358.0;632.0;11.9;11.9
1190;A-U Alle economische activiteiten;250 of meer werkzame personen;Zeeuwsch-Vlaanderen (CR);2009;3972.0;1071.0;563.0;10.4;10.4
1191;A-U Alle economische activiteiten;250 of meer werkzame personen;Overig Zeeland (CR);2007;4105.0;1720.0;1114.0;24.1;24.1
1192;A-U Alle economische activiteiten;250 of meer werkzame personen;Overig Zeeland (CR);2008;4571.0;1843.0;1184.0;24.8;24.8
1193;A-U Alle economische activiteiten;250 of meer werkzame personen;Overig Zeeland (CR);2009;4374.0;1861.0;1199.0;24.5;24.5
1194;A-U Alle economische activiteiten;250 of meer werkzame personen;West-Noord-Brabant (CR);2007;13057.0;5750.0;3538.0;75.7;75.7
1195;A-U Alle economische activiteiten;250 of meer werkzame personen;West-Noord-Brabant (CR);2008;13637.0;6042.0;3824.0;79.1;79.1
1196;A-U Alle economische activiteiten;250 of meer werkzame personen;West-Noord-Brabant (CR);2009;13382.0;6151.0;3918.0;79.0;79.0
1197;A-U Alle economische activiteiten;250 of meer werkzame personen;Midden-Noord-Brabant (CR);2007;7943.0;4181.0;2829.0;62.1;62.1
1198;A-U Alle economische activiteiten;250 of meer werkzame personen;Midden-Noord-Brabant (CR);2008;7760.0;4149.0;2905.0;61.6;61.6
1199;A-U Alle economische activiteiten;250 of meer werkzame personen;Midden-Noord-Brabant (CR);2009;8012.0;4359.0;3160.0;65.5;65.5
1200;A-U Alle economische activiteiten;250 of meer werkzame personen;Noordoost-Noord-Brabant (CR);2007;12726.0;5710.0;3970.0;83.3;83.3
1201;A-U Alle economische activiteiten;250 of meer werkzame personen;Noordoost-Noord-Brabant (CR);2008;13381.0;5955.0;4087.0;83.8;83.8
1202;A-U Alle economische activiteiten;250 of meer werkzame personen;Noordoost-Noord-Brabant (CR);2009;12597.0;5907.0;4105.0;82.3;82.3
1203;A-U Alle economische activiteiten;250 of meer werkzame personen;Zuidoost-Noord-Brabant (CR);2007;17353.0;7525.0;5245.0;109.2;109.2
1204;A-U Alle economische activiteiten;250 of meer werkzame personen;Zuidoost-Noord-Brabant (CR);2008;17957.0;7805.0;5598.0;112.5;112.5
1205;A-U Alle economische activiteiten;250 of meer werkzame personen;Zuidoost-Noord-Brabant (CR);2009;16746.0;7721.0;5764.0;113.0;113.0
1206;A-U Alle economische activiteiten;250 of meer werkzame personen;Noord-Limburg (CR);2007;4479.0;2209.0;1521.0;33.8;33.8
1207;A-U Alle economische activiteiten;250 of meer werkzame personen;Noord-Limburg (CR);2008;4335.0;2215.0;1558.0;33.6;33.6
1208;A-U Alle economische activiteiten;250 of meer werkzame personen;Noord-Limburg (CR);2009;4161.0;2124.0;1556.0;32.6;32.6
1209;A-U Alle economische activiteiten;250 of meer werkzame personen;Midden-Limburg (CR);2007;3591.0;1546.0;1006.0;22.2;22.2
1210;A-U Alle economische activiteiten;250 of meer werkzame personen;Midden-Limburg (CR);2008;3493.0;1502.0;1012.0;21.7;21.7
1211;A-U Alle economische activiteiten;250 of meer werkzame personen;Midden-Limburg (CR);2009;3308.0;1567.0;1069.0;22.4;22.4
1212;A-U Alle economische activiteiten;250 of meer werkzame personen;Zuid-Limburg (CR);2007;12500.0;5751.0;3720.0;79.9;79.9
1213;A-U Alle economische activiteiten;250 of meer werkzame personen;Zuid-Limburg (CR);2008;13228.0;5908.0;3974.0;82.3;82.3
1214;A-U Alle economische activiteiten;250 of meer werkzame personen;Zuid-Limburg (CR);2009;12234.0;5619.0;4005.0;80.8;80.8
1215;A-U Alle economische activiteiten;250 of meer werkzame personen;Flevoland (CR);2007;4034.0;2147.0;1455.0;31.3;31.3
1216;A-U Alle economische activiteiten;250 of meer werkzame personen;Flevoland (CR);2008;4402.0;2381.0;1665.0;34.7;34.7
1217;A-U Alle economische activiteiten;250 of meer werkzame personen;Flevoland (CR);2009;4324.0;2313.0;1716.0;35.1;35.1
1218;A Landbouw, bosbouw en visserij;Totaal werkzame personen;Nederland;2007;27077.0;10546.0;3217.0;208.7;92.3
1219;A Landbouw, bosbouw en visserij;Totaal werkzame personen;Nederland;2008;26273.0;8836.0;2763.0;185.1;77.2
1220;A Landbouw, bosbouw en visserij;Totaal werkzame personen;Nederland;2009;24604.0;7987.0;2834.0;183.0;76.1
1221;A Landbouw, bosbouw en visserij;Totaal werkzame personen;Noord-Nederland (LD);2007;3797.0;1708.0;378.0;29.1;10.5
1222;A Landbouw, bosbouw en visserij;Totaal werkzame personen;Noord-Nederland (LD);2008;3570.0;1458.0;288.0;24.7;8.0
1223;A Landbouw, bosbouw en visserij;Totaal werkzame personen;Noord-Nederland (LD);2009;3270.0;1311.0;302.0;24.5;7.9
1224;A Landbouw, bosbouw en visserij;Totaal werkzame personen;Oost-Nederland (LD);2007;6939.0;2272.0;655.0;53.9;18.4
1225;A Landbouw, bosbouw en visserij;Totaal werkzame personen;Oost-Nederland (LD);2008;6642.0;1849.0;536.0;49.2;14.6
1226;A Landbouw, bosbouw en visserij;Totaal werkzame personen;Oost-Nederland (LD);2009;6200.0;1679.0;537.0;48.2;14.2
1227;A Landbouw, bosbouw en visserij;Totaal werkzame personen;West-Nederland (LD);2007;9674.0;4744.0;1444.0;76.9;41.8
1228;A Landbouw, bosbouw en visserij;Totaal werkzame personen;West-Nederland (LD);2008;9290.0;4094.0;1276.0;67.4;35.9
1229;A Landbouw, bosbouw en visserij;Totaal werkzame personen;West-Nederland (LD);2009;8544.0;3621.0;1304.0;66.7;35.2
1230;A Landbouw, bosbouw en visserij;Totaal werkzame personen;Zuid-Nederland (LD);2007;6667.0;1822.0;740.0;48.8;21.6
1231;A Landbouw, bosbouw en visserij;Totaal werkzame personen;Zuid-Nederland (LD);2008;6771.0;1435.0;663.0;43.8;18.7
1232;A Landbouw, bosbouw en visserij;Totaal werkzame personen;Zuid-Nederland (LD);2009;6590.0;1376.0;691.0;43.6;18.8
1233;A Landbouw, bosbouw en visserij;Totaal werkzame personen;Extra-Regio;2007;0.0;0.0;0.0;0.0;0.0
