ID;Bedrijfstakken;Bedrijfskenmerken;Perioden;Bedrijven_1
9001;2413 VV overige anorganische ..;20 tot 50 werkzame personen;2007, 1 januari;5
9002;2413 VV overige anorganische ..;20 tot 50 werkzame personen;2008, 1 januari;5
9003;2413 VV overige anorganische ..;20 tot 50 werkzame personen;2009, 1 januari;5
9004;2413 VV overige anorganische ..;50 tot 100 werkzame personen;2006, 1 januari;5
9005;2413 VV overige anorganische ..;50 tot 100 werkzame personen;2007, 1 januari;5
9006;2413 VV overige anorganische ..;50 tot 100 werkzame personen;2008, 1 januari;5
9007;2413 VV overige anorganische ..;50 tot 100 werkzame personen;2009, 1 januari;5
9008;2413 VV overige anorganische ..;100 werkzame personen of meer;2006, 1 januari;5
9009;2413 VV overige anorganische ..;100 werkzame personen of meer;2007, 1 januari;5
9010;2413 VV overige anorganische ..;100 werkzame personen of meer;2008, 1 januari;5
9011;2413 VV overige anorganische ..;100 werkzame personen of meer;2009, 1 januari;10
9012;2413 VV overige anorganische ..;Natuurlijke personen;2006, 1 januari;5
9013;2413 VV overige anorganische ..;Natuurlijke personen;2007, 1 januari;0
9014;2413 VV overige anorganische ..;Natuurlijke personen;2008, 1 januari;5
9015;2413 VV overige anorganische ..;Natuurlijke personen;2009, 1 januari;0
9016;2413 VV overige anorganische ..;Rechtspersonen;2006, 1 januari;30
9017;2413 VV overige anorganische ..;Rechtspersonen;2007, 1 januari;30
9018;2413 VV overige anorganische ..;Rechtspersonen;2008, 1 januari;25
9019;2413 VV overige anorganische ..;Rechtspersonen;2009, 1 januari;25
9020;24141 VV petrochemische producten;Totaal aantal bedrijven;2006, 1 januari;15
9021;24141 VV petrochemische producten;Totaal aantal bedrijven;2007, 1 januari;15
9022;24141 VV petrochemische producten;Totaal aantal bedrijven;2008, 1 januari;20
9023;24141 VV petrochemische producten;Totaal aantal bedrijven;2009, 1 januari;25
9024;24141 VV petrochemische producten;1 werkzame persoon;2006, 1 januari;0
9025;24141 VV petrochemische producten;1 werkzame persoon;2007, 1 januari;5
9026;24141 VV petrochemische producten;1 werkzame persoon;2008, 1 januari;5
9027;24141 VV petrochemische producten;1 werkzame persoon;2009, 1 januari;5
9028;24141 VV petrochemische producten;2 werkzame personen;2006, 1 januari;0
9029;24141 VV petrochemische producten;2 werkzame personen;2007, 1 januari;0
9030;24141 VV petrochemische producten;2 werkzame personen;2008, 1 januari;0
9031;24141 VV petrochemische producten;2 werkzame personen;2009, 1 januari;0
9032;24141 VV petrochemische producten;3 tot 5 werkzame personen;2006, 1 januari;0
9033;24141 VV petrochemische producten;3 tot 5 werkzame personen;2007, 1 januari;0
9034;24141 VV petrochemische producten;3 tot 5 werkzame personen;2008, 1 januari;0
9035;24141 VV petrochemische producten;3 tot 5 werkzame personen;2009, 1 januari;5
9036;24141 VV petrochemische producten;5 tot 10 werkzame personen;2006, 1 januari;0
9037;24141 VV petrochemische producten;5 tot 10 werkzame personen;2007, 1 januari;0
9038;24141 VV petrochemische producten;5 tot 10 werkzame personen;2008, 1 januari;5
9039;24141 VV petrochemische producten;5 tot 10 werkzame personen;2009, 1 januari;0
9040;24141 VV petrochemische producten;10 tot 20 werkzame personen;2006, 1 januari;0
9041;24141 VV petrochemische producten;10 tot 20 werkzame personen;2007, 1 januari;0
9042;24141 VV petrochemische producten;10 tot 20 werkzame personen;2008, 1 januari;0
9043;24141 VV petrochemische producten;10 tot 20 werkzame personen;2009, 1 januari;0
9044;24141 VV petrochemische producten;20 tot 50 werkzame personen;2006, 1 januari;0
9045;24141 VV petrochemische producten;20 tot 50 werkzame personen;2007, 1 januari;0
9046;24141 VV petrochemische producten;20 tot 50 werkzame personen;2008, 1 januari;5
9047;24141 VV petrochemische producten;20 tot 50 werkzame personen;2009, 1 januari;0
9048;24141 VV petrochemische producten;50 tot 100 werkzame personen;2006, 1 januari;5
9049;24141 VV petrochemische producten;50 tot 100 werkzame personen;2007, 1 januari;5
9050;24141 VV petrochemische producten;50 tot 100 werkzame personen;2008, 1 januari;0
9051;24141 VV petrochemische producten;50 tot 100 werkzame personen;2009, 1 januari;5
9052;24141 VV petrochemische producten;100 werkzame personen of meer;2006, 1 januari;5
9053;24141 VV petrochemische producten;100 werkzame personen of meer;2007, 1 januari;5
9054;24141 VV petrochemische producten;100 werkzame personen of meer;2008, 1 januari;5
9055;24141 VV petrochemische producten;100 werkzame personen of meer;2009, 1 januari;10
9056;24141 VV petrochemische producten;Natuurlijke personen;2006, 1 januari;5
9057;24141 VV petrochemische producten;Natuurlijke personen;2007, 1 januari;5
9058;24141 VV petrochemische producten;Natuurlijke personen;2008, 1 januari;5
9059;24141 VV petrochemische producten;Natuurlijke personen;2009, 1 januari;5
9060;24141 VV petrochemische producten;Rechtspersonen;2006, 1 januari;10
9061;24141 VV petrochemische producten;Rechtspersonen;2007, 1 januari;15
9062;24141 VV petrochemische producten;Rechtspersonen;2008, 1 januari;15
9063;24141 VV petrochemische producten;Rechtspersonen;2009, 1 januari;20
9064;24142 VV overige organische ..;Totaal aantal bedrijven;2006, 1 januari;40
9065;24142 VV overige organische ..;Totaal aantal bedrijven;2007, 1 januari;45
9066;24142 VV overige organische ..;Totaal aantal bedrijven;2008, 1 januari;50
9067;24142 VV overige organische ..;Totaal aantal bedrijven;2009, 1 januari;50
9068;24142 VV overige organische ..;1 werkzame persoon;2006, 1 januari;5
9069;24142 VV overige organische ..;1 werkzame persoon;2007, 1 januari;10
9070;24142 VV overige organische ..;1 werkzame persoon;2008, 1 januari;10
9071;24142 VV overige organische ..;1 werkzame persoon;2009, 1 januari;5
9072;24142 VV overige organische ..;2 werkzame personen;2006, 1 januari;5
9073;24142 VV overige organische ..;2 werkzame personen;2007, 1 januari;5
9074;24142 VV overige organische ..;2 werkzame personen;2008, 1 januari;5
9075;24142 VV overige organische ..;2 werkzame personen;2009, 1 januari;5
9076;24142 VV overige organische ..;3 tot 5 werkzame personen;2006, 1 januari;0
9077;24142 VV overige organische ..;3 tot 5 werkzame personen;2007, 1 januari;5
9078;24142 VV overige organische ..;3 tot 5 werkzame personen;2008, 1 januari;5
9079;24142 VV overige organische ..;3 tot 5 werkzame personen;2009, 1 januari;5
9080;24142 VV overige organische ..;5 tot 10 werkzame personen;2006, 1 januari;10
9081;24142 VV overige organische ..;5 tot 10 werkzame personen;2007, 1 januari;5
9082;24142 VV overige organische ..;5 tot 10 werkzame personen;2008, 1 januari;5
9083;24142 VV overige organische ..;5 tot 10 werkzame personen;2009, 1 januari;5
9084;24142 VV overige organische ..;10 tot 20 werkzame personen;2006, 1 januari;5
9085;24142 VV overige organische ..;10 tot 20 werkzame personen;2007, 1 januari;5
9086;24142 VV overige organische ..;10 tot 20 werkzame personen;2008, 1 januari;5
9087;24142 VV overige organische ..;10 tot 20 werkzame personen;2009, 1 januari;5
9088;24142 VV overige organische ..;20 tot 50 werkzame personen;2006, 1 januari;0
9089;24142 VV overige organische ..;20 tot 50 werkzame personen;2007, 1 januari;5
9090;24142 VV overige organische ..;20 tot 50 werkzame personen;2008, 1 januari;5
9091;24142 VV overige organische ..;20 tot 50 werkzame personen;2009, 1 januari;5
9092;24142 VV overige organische ..;50 tot 100 werkzame personen;2006, 1 januari;5
9093;24142 VV overige organische ..;50 tot 100 werkzame personen;2007, 1 januari;5
9094;24142 VV overige organische ..;50 tot 100 werkzame personen;2008, 1 januari;5
9095;24142 VV overige organische ..;50 tot 100 werkzame personen;2009, 1 januari;10
9096;24142 VV overige organische ..;100 werkzame personen of meer;2006, 1 januari;10
9097;24142 VV overige organische ..;100 werkzame personen of meer;2007, 1 januari;10
9098;24142 VV overige organische ..;100 werkzame personen of meer;2008, 1 januari;10
9099;24142 VV overige organische ..;100 werkzame personen of meer;2009, 1 januari;10
9100;24142 VV overige organische ..;Natuurlijke personen;2006, 1 januari;10
9101;24142 VV overige organische ..;Natuurlijke personen;2007, 1 januari;5
9102;24142 VV overige organische ..;Natuurlijke personen;2008, 1 januari;5
9103;24142 VV overige organische ..;Natuurlijke personen;2009, 1 januari;10
9104;24142 VV overige organische ..;Rechtspersonen;2006, 1 januari;35
9105;24142 VV overige organische ..;Rechtspersonen;2007, 1 januari;40
9106;24142 VV overige organische ..;Rechtspersonen;2008, 1 januari;40
9107;24142 VV overige organische ..;Rechtspersonen;2009, 1 januari;40
9108;2415 VV meststoffen en daarmee ..;Totaal aantal bedrijven;2006, 1 januari;30
9109;2415 VV meststoffen en daarmee ..;Totaal aantal bedrijven;2007, 1 januari;30
9110;2415 VV meststoffen en daarmee ..;Totaal aantal bedrijven;2008, 1 januari;30
9111;2415 VV meststoffen en daarmee ..;Totaal aantal bedrijven;2009, 1 januari;30
9112;2415 VV meststoffen en daarmee ..;1 werkzame persoon;2006, 1 januari;10
9113;2415 VV meststoffen en daarmee ..;1 werkzame persoon;2007, 1 januari;5
9114;2415 VV meststoffen en daarmee ..;1 werkzame persoon;2008, 1 januari;10
9115;2415 VV meststoffen en daarmee ..;1 werkzame persoon;2009, 1 januari;10
9116;2415 VV meststoffen en daarmee ..;2 werkzame personen;2006, 1 januari;5
9117;2415 VV meststoffen en daarmee ..;2 werkzame personen;2007, 1 januari;5
9118;2415 VV meststoffen en daarmee ..;2 werkzame personen;2008, 1 januari;5
9119;2415 VV meststoffen en daarmee ..;2 werkzame personen;2009, 1 januari;5
9120;2415 VV meststoffen en daarmee ..;3 tot 5 werkzame personen;2006, 1 januari;0
9121;2415 VV meststoffen en daarmee ..;3 tot 5 werkzame personen;2007, 1 januari;5
9122;2415 VV meststoffen en daarmee ..;3 tot 5 werkzame personen;2008, 1 januari;0
9123;2415 VV meststoffen en daarmee ..;3 tot 5 werkzame personen;2009, 1 januari;0
9124;2415 VV meststoffen en daarmee ..;5 tot 10 werkzame personen;2006, 1 januari;5
9125;2415 VV meststoffen en daarmee ..;5 tot 10 werkzame personen;2007, 1 januari;5
9126;2415 VV meststoffen en daarmee ..;5 tot 10 werkzame personen;2008, 1 januari;5
9127;2415 VV meststoffen en daarmee ..;5 tot 10 werkzame personen;2009, 1 januari;5
9128;2415 VV meststoffen en daarmee ..;10 tot 20 werkzame personen;2006, 1 januari;5
9129;2415 VV meststoffen en daarmee ..;10 tot 20 werkzame personen;2007, 1 januari;5
9130;2415 VV meststoffen en daarmee ..;10 tot 20 werkzame personen;2008, 1 januari;5
9131;2415 VV meststoffen en daarmee ..;10 tot 20 werkzame personen;2009, 1 januari;0
9132;2415 VV meststoffen en daarmee ..;20 tot 50 werkzame personen;2006, 1 januari;0
9133;2415 VV meststoffen en daarmee ..;20 tot 50 werkzame personen;2007, 1 januari;0
9134;2415 VV meststoffen en daarmee ..;20 tot 50 werkzame personen;2008, 1 januari;0
9135;2415 VV meststoffen en daarmee ..;20 tot 50 werkzame personen;2009, 1 januari;0
9136;2415 VV meststoffen en daarmee ..;50 tot 100 werkzame personen;2006, 1 januari;0
9137;2415 VV meststoffen en daarmee ..;50 tot 100 werkzame personen;2007, 1 januari;0
9138;2415 VV meststoffen en daarmee ..;50 tot 100 werkzame personen;2008, 1 januari;0
9139;2415 VV meststoffen en daarmee ..;50 tot 100 werkzame personen;2009, 1 januari;0
9140;2415 VV meststoffen en daarmee ..;100 werkzame personen of meer;2006, 1 januari;5
9141;2415 VV meststoffen en daarmee ..;100 werkzame personen of meer;2007, 1 januari;5
9142;2415 VV meststoffen en daarmee ..;100 werkzame personen of meer;2008, 1 januari;5
9143;2415 VV meststoffen en daarmee ..;100 werkzame personen of meer;2009, 1 januari;5
9144;2415 VV meststoffen en daarmee ..;Natuurlijke personen;2006, 1 januari;5
9145;2415 VV meststoffen en daarmee ..;Natuurlijke personen;2007, 1 januari;5
9146;2415 VV meststoffen en daarmee ..;Natuurlijke personen;2008, 1 januari;5
9147;2415 VV meststoffen en daarmee ..;Natuurlijke personen;2009, 1 januari;5
9148;2415 VV meststoffen en daarmee ..;Rechtspersonen;2006, 1 januari;25
9149;2415 VV meststoffen en daarmee ..;Rechtspersonen;2007, 1 januari;25
9150;2415 VV meststoffen en daarmee ..;Rechtspersonen;2008, 1 januari;25
9151;2415 VV meststoffen en daarmee ..;Rechtspersonen;2009, 1 januari;25
9152;2416 VV kunststof in primaire vorm;Totaal aantal bedrijven;2006, 1 januari;125
9153;2416 VV kunststof in primaire vorm;Totaal aantal bedrijven;2007, 1 januari;125
9154;2416 VV kunststof in primaire vorm;Totaal aantal bedrijven;2008, 1 januari;135
9155;2416 VV kunststof in primaire vorm;Totaal aantal bedrijven;2009, 1 januari;130
9156;2416 VV kunststof in primaire vorm;1 werkzame persoon;2006, 1 januari;20
9157;2416 VV kunststof in primaire vorm;1 werkzame persoon;2007, 1 januari;20
9158;2416 VV kunststof in primaire vorm;1 werkzame persoon;2008, 1 januari;30
9159;2416 VV kunststof in primaire vorm;1 werkzame persoon;2009, 1 januari;25
9160;2416 VV kunststof in primaire vorm;2 werkzame personen;2006, 1 januari;10
9161;2416 VV kunststof in primaire vorm;2 werkzame personen;2007, 1 januari;10
9162;2416 VV kunststof in primaire vorm;2 werkzame personen;2008, 1 januari;10
9163;2416 VV kunststof in primaire vorm;2 werkzame personen;2009, 1 januari;15
9164;2416 VV kunststof in primaire vorm;3 tot 5 werkzame personen;2006, 1 januari;10
9165;2416 VV kunststof in primaire vorm;3 tot 5 werkzame personen;2007, 1 januari;15
9166;2416 VV kunststof in primaire vorm;3 tot 5 werkzame personen;2008, 1 januari;15
9167;2416 VV kunststof in primaire vorm;3 tot 5 werkzame personen;2009, 1 januari;10
9168;2416 VV kunststof in primaire vorm;5 tot 10 werkzame personen;2006, 1 januari;15
9169;2416 VV kunststof in primaire vorm;5 tot 10 werkzame personen;2007, 1 januari;15
9170;2416 VV kunststof in primaire vorm;5 tot 10 werkzame personen;2008, 1 januari;20
9171;2416 VV kunststof in primaire vorm;5 tot 10 werkzame personen;2009, 1 januari;15
9172;2416 VV kunststof in primaire vorm;10 tot 20 werkzame personen;2006, 1 januari;15
9173;2416 VV kunststof in primaire vorm;10 tot 20 werkzame personen;2007, 1 januari;15
9174;2416 VV kunststof in primaire vorm;10 tot 20 werkzame personen;2008, 1 januari;15
9175;2416 VV kunststof in primaire vorm;10 tot 20 werkzame personen;2009, 1 januari;20
9176;2416 VV kunststof in primaire vorm;20 tot 50 werkzame personen;2006, 1 januari;15
9177;2416 VV kunststof in primaire vorm;20 tot 50 werkzame personen;2007, 1 januari;15
9178;2416 VV kunststof in primaire vorm;20 tot 50 werkzame personen;2008, 1 januari;15
9179;2416 VV kunststof in primaire vorm;20 tot 50 werkzame personen;2009, 1 januari;10
9180;2416 VV kunststof in primaire vorm;50 tot 100 werkzame personen;2006, 1 januari;10
9181;2416 VV kunststof in primaire vorm;50 tot 100 werkzame personen;2007, 1 januari;10
9182;2416 VV kunststof in primaire vorm;50 tot 100 werkzame personen;2008, 1 januari;10
9183;2416 VV kunststof in primaire vorm;50 tot 100 werkzame personen;2009, 1 januari;10
9184;2416 VV kunststof in primaire vorm;100 werkzame personen of meer;2006, 1 januari;20
9185;2416 VV kunststof in primaire vorm;100 werkzame personen of meer;2007, 1 januari;20
9186;2416 VV kunststof in primaire vorm;100 werkzame personen of meer;2008, 1 januari;20
9187;2416 VV kunststof in primaire vorm;100 werkzame personen of meer;2009, 1 januari;25
9188;2416 VV kunststof in primaire vorm;Natuurlijke personen;2006, 1 januari;20
9189;2416 VV kunststof in primaire vorm;Natuurlijke personen;2007, 1 januari;20
9190;2416 VV kunststof in primaire vorm;Natuurlijke personen;2008, 1 januari;25
9191;2416 VV kunststof in primaire vorm;Natuurlijke personen;2009, 1 januari;20
9192;2416 VV kunststof in primaire vorm;Rechtspersonen;2006, 1 januari;105
9193;2416 VV kunststof in primaire vorm;Rechtspersonen;2007, 1 januari;105
9194;2416 VV kunststof in primaire vorm;Rechtspersonen;2008, 1 januari;110
9195;2416 VV kunststof in primaire vorm;Rechtspersonen;2009, 1 januari;110
9196;2417 VV synthetische rubber in ..;Totaal aantal bedrijven;2006, 1 januari;10
9197;2417 VV synthetische rubber in ..;Totaal aantal bedrijven;2007, 1 januari;10
9198;2417 VV synthetische rubber in ..;Totaal aantal bedrijven;2008, 1 januari;10
9199;2417 VV synthetische rubber in ..;Totaal aantal bedrijven;2009, 1 januari;10
9200;2417 VV synthetische rubber in ..;1 werkzame persoon;2006, 1 januari;0
9201;2417 VV synthetische rubber in ..;1 werkzame persoon;2007, 1 januari;0
9202;2417 VV synthetische rubber in ..;1 werkzame persoon;2008, 1 januari;0
9203;2417 VV synthetische rubber in ..;1 werkzame persoon;2009, 1 januari;0
9204;2417 VV synthetische rubber in ..;2 werkzame personen;2006, 1 januari;5
9205;2417 VV synthetische rubber in ..;2 werkzame personen;2007, 1 januari;5
9206;2417 VV synthetische rubber in ..;2 werkzame personen;2008, 1 januari;0
9207;2417 VV synthetische rubber in ..;2 werkzame personen;2009, 1 januari;0
9208;2417 VV synthetische rubber in ..;3 tot 5 werkzame personen;2006, 1 januari;0
9209;2417 VV synthetische rubber in ..;3 tot 5 werkzame personen;2007, 1 januari;0
9210;2417 VV synthetische rubber in ..;3 tot 5 werkzame personen;2008, 1 januari;0
9211;2417 VV synthetische rubber in ..;3 tot 5 werkzame personen;2009, 1 januari;5
9212;2417 VV synthetische rubber in ..;5 tot 10 werkzame personen;2006, 1 januari;0
9213;2417 VV synthetische rubber in ..;5 tot 10 werkzame personen;2007, 1 januari;0
9214;2417 VV synthetische rubber in ..;5 tot 10 werkzame personen;2008, 1 januari;0
9215;2417 VV synthetische rubber in ..;5 tot 10 werkzame personen;2009, 1 januari;0
9216;2417 VV synthetische rubber in ..;10 tot 20 werkzame personen;2006, 1 januari;0
9217;2417 VV synthetische rubber in ..;10 tot 20 werkzame personen;2007, 1 januari;0
9218;2417 VV synthetische rubber in ..;10 tot 20 werkzame personen;2008, 1 januari;0
9219;2417 VV synthetische rubber in ..;10 tot 20 werkzame personen;2009, 1 januari;5
9220;2417 VV synthetische rubber in ..;20 tot 50 werkzame personen;2006, 1 januari;5
9221;2417 VV synthetische rubber in ..;20 tot 50 werkzame personen;2007, 1 januari;0
9222;2417 VV synthetische rubber in ..;20 tot 50 werkzame personen;2008, 1 januari;0
9223;2417 VV synthetische rubber in ..;20 tot 50 werkzame personen;2009, 1 januari;0
9224;2417 VV synthetische rubber in ..;50 tot 100 werkzame personen;2006, 1 januari;0
