ID;Geslacht;Herkomstgroepering;Onderwijssoort;Leeftijd;InkomstenniveauHuishouden;Perioden;AantalLeerlingenOnderzoekspopulatie_1;AantalVSVErsOnderzoekspopulatie_2;AantalNietVSVErsOnderzoekspopulatie_3;PercentageVSVErsOnderzoekspopulatie_4
3535;Totaal mannen en vrouwen;3;0;18 tot 23 jaar;1,5 tot 2 keer minimumloon;2004/'05;1980.0;260.0;1710.0;13.4
3536;Totaal mannen en vrouwen;3;0;18 tot 23 jaar;1,5 tot 2 keer minimumloon;2005/'06;2170.0;270.0;1900.0;12.5
3537;Totaal mannen en vrouwen;3;0;18 tot 23 jaar;1,5 tot 2 keer minimumloon;2006/'07;2240.0;260.0;1980.0;11.5
3538;Totaal mannen en vrouwen;3;0;18 tot 23 jaar;1,5 tot 2 keer minimumloon;2007/'08;2150.0;260.0;1880.0;12.3
3539;Totaal mannen en vrouwen;3;0;18 tot 23 jaar;1,5 tot 2 keer minimumloon;2008/'09;2200.0;240.0;1960.0;10.8
3540;Totaal mannen en vrouwen;3;0;18 tot 23 jaar;2 tot 4 keer minimumloon;2004/'05;8850.0;980.0;7860.0;11.1
3541;Totaal mannen en vrouwen;3;0;18 tot 23 jaar;2 tot 4 keer minimumloon;2005/'06;9670.0;950.0;8730.0;9.8
3542;Totaal mannen en vrouwen;3;0;18 tot 23 jaar;2 tot 4 keer minimumloon;2006/'07;9280.0;900.0;8380.0;9.7
3543;Totaal mannen en vrouwen;3;0;18 tot 23 jaar;2 tot 4 keer minimumloon;2007/'08;9150.0;910.0;8240.0;9.9
3544;Totaal mannen en vrouwen;3;0;18 tot 23 jaar;2 tot 4 keer minimumloon;2008/'09;8980.0;780.0;8200.0;8.6
3545;Totaal mannen en vrouwen;3;0;18 tot 23 jaar;>= 4 keer minimumloon;2004/'05;6700.0;580.0;6120.0;8.7
3546;Totaal mannen en vrouwen;3;0;18 tot 23 jaar;>= 4 keer minimumloon;2005/'06;7510.0;550.0;6960.0;7.3
3547;Totaal mannen en vrouwen;3;0;18 tot 23 jaar;>= 4 keer minimumloon;2006/'07;8350.0;550.0;7790.0;6.6
3548;Totaal mannen en vrouwen;3;0;18 tot 23 jaar;>= 4 keer minimumloon;2007/'08;9440.0;680.0;8770.0;7.1
3549;Totaal mannen en vrouwen;3;0;18 tot 23 jaar;>= 4 keer minimumloon;2008/'09;9010.0;610.0;8400.0;6.7
3550;Totaal mannen en vrouwen;3;0;18 tot 23 jaar;Inkomstenniveau onbekend;2004/'05;230.0;60.0;170.0;25.9
3551;Totaal mannen en vrouwen;3;0;18 tot 23 jaar;Inkomstenniveau onbekend;2005/'06;330.0;80.0;250.0;25.3
3552;Totaal mannen en vrouwen;3;0;18 tot 23 jaar;Inkomstenniveau onbekend;2006/'07;710.0;110.0;600.0;16.1
3553;Totaal mannen en vrouwen;3;0;18 tot 23 jaar;Inkomstenniveau onbekend;2007/'08;240.0;60.0;180.0;26.4
3554;Totaal mannen en vrouwen;3;0;18 tot 23 jaar;Inkomstenniveau onbekend;2008/'09;170.0;50.0;120.0;29.3
3555;Totaal mannen en vrouwen;3;0;23 jaar of ouder;Totaal inkomstenniveau huishouden;2004/'05;7450.0;1890.0;5560.0;25.3
3556;Totaal mannen en vrouwen;3;0;23 jaar of ouder;Totaal inkomstenniveau huishouden;2005/'06;8800.0;2010.0;6790.0;22.9
3557;Totaal mannen en vrouwen;3;0;23 jaar of ouder;Totaal inkomstenniveau huishouden;2006/'07;9060.0;1900.0;7170.0;20.9
3558;Totaal mannen en vrouwen;3;0;23 jaar of ouder;Totaal inkomstenniveau huishouden;2007/'08;9920.0;2100.0;7820.0;21.2
3559;Totaal mannen en vrouwen;3;0;23 jaar of ouder;Totaal inkomstenniveau huishouden;2008/'09;10490.0;2000.0;8490.0;19.0
3560;Totaal mannen en vrouwen;3;0;23 jaar of ouder;< 2 keer minimumloon;2004/'05;2770.0;790.0;1980.0;28.5
3561;Totaal mannen en vrouwen;3;0;23 jaar of ouder;< 2 keer minimumloon;2005/'06;3360.0;850.0;2520.0;25.2
3562;Totaal mannen en vrouwen;3;0;23 jaar of ouder;< 2 keer minimumloon;2006/'07;3350.0;800.0;2550.0;24.0
3563;Totaal mannen en vrouwen;3;0;23 jaar of ouder;< 2 keer minimumloon;2007/'08;3460.0;780.0;2690.0;22.4
3564;Totaal mannen en vrouwen;3;0;23 jaar of ouder;< 2 keer minimumloon;2008/'09;3820.0;800.0;3030.0;20.8
3565;Totaal mannen en vrouwen;3;0;23 jaar of ouder;< 0,9 keer minimumloon;2004/'05;770.0;230.0;540.0;29.6
3566;Totaal mannen en vrouwen;3;0;23 jaar of ouder;< 0,9 keer minimumloon;2005/'06;1010.0;290.0;720.0;28.3
3567;Totaal mannen en vrouwen;3;0;23 jaar of ouder;< 0,9 keer minimumloon;2006/'07;950.0;230.0;730.0;23.6
3568;Totaal mannen en vrouwen;3;0;23 jaar of ouder;< 0,9 keer minimumloon;2007/'08;880.0;180.0;700.0;20.2
3569;Totaal mannen en vrouwen;3;0;23 jaar of ouder;< 0,9 keer minimumloon;2008/'09;1180.0;210.0;970.0;17.6
3570;Totaal mannen en vrouwen;3;0;23 jaar of ouder;0,9 tot 1,1 keer minimumloon;2004/'05;400.0;120.0;280.0;29.9
3571;Totaal mannen en vrouwen;3;0;23 jaar of ouder;0,9 tot 1,1 keer minimumloon;2005/'06;470.0;110.0;360.0;23.0
3572;Totaal mannen en vrouwen;3;0;23 jaar of ouder;0,9 tot 1,1 keer minimumloon;2006/'07;470.0;110.0;360.0;23.4
3573;Totaal mannen en vrouwen;3;0;23 jaar of ouder;0,9 tot 1,1 keer minimumloon;2007/'08;550.0;150.0;400.0;27.6
3574;Totaal mannen en vrouwen;3;0;23 jaar of ouder;0,9 tot 1,1 keer minimumloon;2008/'09;530.0;160.0;370.0;30.1
3575;Totaal mannen en vrouwen;3;0;23 jaar of ouder;1,1 tot 1,5 keer minimumloon;2004/'05;750.0;210.0;550.0;27.3
3576;Totaal mannen en vrouwen;3;0;23 jaar of ouder;1,1 tot 1,5 keer minimumloon;2005/'06;960.0;220.0;740.0;22.7
3577;Totaal mannen en vrouwen;3;0;23 jaar of ouder;1,1 tot 1,5 keer minimumloon;2006/'07;940.0;240.0;700.0;25.8
3578;Totaal mannen en vrouwen;3;0;23 jaar of ouder;1,1 tot 1,5 keer minimumloon;2007/'08;990.0;220.0;770.0;22.2
3579;Totaal mannen en vrouwen;3;0;23 jaar of ouder;1,1 tot 1,5 keer minimumloon;2008/'09;1040.0;230.0;810.0;22.4
3580;Totaal mannen en vrouwen;3;0;23 jaar of ouder;1,5 tot 2 keer minimumloon;2004/'05;860.0;240.0;620.0;27.9
3581;Totaal mannen en vrouwen;3;0;23 jaar of ouder;1,5 tot 2 keer minimumloon;2005/'06;920.0;240.0;690.0;25.5
3582;Totaal mannen en vrouwen;3;0;23 jaar of ouder;1,5 tot 2 keer minimumloon;2006/'07;990.0;230.0;770.0;22.8
3583;Totaal mannen en vrouwen;3;0;23 jaar of ouder;1,5 tot 2 keer minimumloon;2007/'08;1040.0;230.0;820.0;21.7
3584;Totaal mannen en vrouwen;3;0;23 jaar of ouder;1,5 tot 2 keer minimumloon;2008/'09;1080.0;200.0;880.0;18.3
3585;Totaal mannen en vrouwen;3;0;23 jaar of ouder;2 tot 4 keer minimumloon;2004/'05;3290.0;790.0;2500.0;24.0
3586;Totaal mannen en vrouwen;3;0;23 jaar of ouder;2 tot 4 keer minimumloon;2005/'06;3840.0;830.0;3010.0;21.5
3587;Totaal mannen en vrouwen;3;0;23 jaar of ouder;2 tot 4 keer minimumloon;2006/'07;3830.0;760.0;3060.0;19.9
3588;Totaal mannen en vrouwen;3;0;23 jaar of ouder;2 tot 4 keer minimumloon;2007/'08;4170.0;900.0;3280.0;21.5
3589;Totaal mannen en vrouwen;3;0;23 jaar of ouder;2 tot 4 keer minimumloon;2008/'09;4270.0;800.0;3470.0;18.8
3590;Totaal mannen en vrouwen;3;0;23 jaar of ouder;>= 4 keer minimumloon;2004/'05;1270.0;270.0;1000.0;21.3
3591;Totaal mannen en vrouwen;3;0;23 jaar of ouder;>= 4 keer minimumloon;2005/'06;1490.0;300.0;1190.0;20.3
3592;Totaal mannen en vrouwen;3;0;23 jaar of ouder;>= 4 keer minimumloon;2006/'07;1650.0;280.0;1370.0;16.9
3593;Totaal mannen en vrouwen;3;0;23 jaar of ouder;>= 4 keer minimumloon;2007/'08;2180.0;400.0;1780.0;18.5
3594;Totaal mannen en vrouwen;3;0;23 jaar of ouder;>= 4 keer minimumloon;2008/'09;2280.0;360.0;1920.0;15.7
3595;Totaal mannen en vrouwen;3;0;23 jaar of ouder;Inkomstenniveau onbekend;2004/'05;120.0;40.0;80.0;30.5
3596;Totaal mannen en vrouwen;3;0;23 jaar of ouder;Inkomstenniveau onbekend;2005/'06;120.0;40.0;80.0;34.5
3597;Totaal mannen en vrouwen;3;0;23 jaar of ouder;Inkomstenniveau onbekend;2006/'07;240.0;50.0;190.0;22.3
3598;Totaal mannen en vrouwen;3;0;23 jaar of ouder;Inkomstenniveau onbekend;2007/'08;110.0;20.0;80.0;22.6
3599;Totaal mannen en vrouwen;3;0;23 jaar of ouder;Inkomstenniveau onbekend;2008/'09;110.0;40.0;80.0;34.2
3600;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;Totaal inkomstenniveau huishouden;2004/'05;56680.0;1650.0;55030.0;2.9
3601;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;Totaal inkomstenniveau huishouden;2005/'06;57870.0;1440.0;56430.0;2.5
3602;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;Totaal inkomstenniveau huishouden;2006/'07;57460.0;1300.0;56160.0;2.3
3603;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;Totaal inkomstenniveau huishouden;2007/'08;57060.0;1170.0;55890.0;2.0
3604;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;Totaal inkomstenniveau huishouden;2008/'09;56810.0;900.0;55910.0;1.6
3605;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;< 2 keer minimumloon;2004/'05;16440.0;760.0;15680.0;4.6
3606;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;< 2 keer minimumloon;2005/'06;16920.0;650.0;16270.0;3.8
3607;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;< 2 keer minimumloon;2006/'07;15690.0;520.0;15180.0;3.3
3608;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;< 2 keer minimumloon;2007/'08;14560.0;450.0;14110.0;3.1
3609;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;< 2 keer minimumloon;2008/'09;15200.0;370.0;14830.0;2.4
3610;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;< 0,9 keer minimumloon;2004/'05;4710.0;290.0;4420.0;6.1
3611;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;< 0,9 keer minimumloon;2005/'06;4710.0;230.0;4480.0;4.9
3612;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;< 0,9 keer minimumloon;2006/'07;4320.0;200.0;4120.0;4.5
3613;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;< 0,9 keer minimumloon;2007/'08;4130.0;180.0;3940.0;4.4
3614;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;< 0,9 keer minimumloon;2008/'09;4000.0;130.0;3870.0;3.4
3615;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;0,9 tot 1,1 keer minimumloon;2004/'05;2810.0;140.0;2670.0;4.9
3616;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;0,9 tot 1,1 keer minimumloon;2005/'06;2910.0;120.0;2790.0;4.3
3617;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;0,9 tot 1,1 keer minimumloon;2006/'07;2750.0;90.0;2660.0;3.4
3618;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;0,9 tot 1,1 keer minimumloon;2007/'08;2500.0;70.0;2430.0;2.7
3619;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;0,9 tot 1,1 keer minimumloon;2008/'09;2530.0;60.0;2470.0;2.4
3620;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;1,1 tot 1,5 keer minimumloon;2004/'05;4460.0;190.0;4270.0;4.2
3621;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;1,1 tot 1,5 keer minimumloon;2005/'06;4630.0;150.0;4480.0;3.2
3622;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;1,1 tot 1,5 keer minimumloon;2006/'07;4190.0;110.0;4080.0;2.6
3623;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;1,1 tot 1,5 keer minimumloon;2007/'08;3760.0;100.0;3660.0;2.6
3624;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;1,1 tot 1,5 keer minimumloon;2008/'09;4380.0;90.0;4300.0;2.0
3625;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;1,5 tot 2 keer minimumloon;2004/'05;4450.0;140.0;4310.0;3.2
3626;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;1,5 tot 2 keer minimumloon;2005/'06;4660.0;140.0;4520.0;3.0
3627;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;1,5 tot 2 keer minimumloon;2006/'07;4430.0;120.0;4320.0;2.6
3628;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;1,5 tot 2 keer minimumloon;2007/'08;4180.0;100.0;4080.0;2.3
3629;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;1,5 tot 2 keer minimumloon;2008/'09;4290.0;80.0;4200.0;2.0
3630;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;2 tot 4 keer minimumloon;2004/'05;22790.0;520.0;22270.0;2.3
3631;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;2 tot 4 keer minimumloon;2005/'06;22500.0;430.0;22070.0;1.9
3632;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;2 tot 4 keer minimumloon;2006/'07;21040.0;410.0;20640.0;1.9
3633;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;2 tot 4 keer minimumloon;2007/'08;20150.0;320.0;19830.0;1.6
3634;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;2 tot 4 keer minimumloon;2008/'09;19770.0;270.0;19500.0;1.4
3635;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;>= 4 keer minimumloon;2004/'05;16960.0;330.0;16620.0;2.0
3636;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;>= 4 keer minimumloon;2005/'06;17870.0;310.0;17560.0;1.7
3637;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;>= 4 keer minimumloon;2006/'07;19560.0;310.0;19260.0;1.6
3638;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;>= 4 keer minimumloon;2007/'08;21700.0;360.0;21340.0;1.6
3639;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;>= 4 keer minimumloon;2008/'09;21680.0;250.0;21430.0;1.1
3640;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;Inkomstenniveau onbekend;2004/'05;500.0;40.0;460.0;7.8
3641;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;Inkomstenniveau onbekend;2005/'06;580.0;50.0;520.0;9.3
3642;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;Inkomstenniveau onbekend;2006/'07;1160.0;70.0;1100.0;5.8
3643;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;Inkomstenniveau onbekend;2007/'08;650.0;50.0;610.0;6.9
3644;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;Inkomstenniveau onbekend;2008/'09;170.0;20.0;150.0;8.9
3645;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;Totaal inkomstenniveau huishouden;2004/'05;56670.0;1640.0;55030.0;2.9
3646;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;Totaal inkomstenniveau huishouden;2005/'06;57860.0;1440.0;56420.0;2.5
3647;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;Totaal inkomstenniveau huishouden;2006/'07;57450.0;1300.0;56160.0;2.3
3648;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;Totaal inkomstenniveau huishouden;2007/'08;57050.0;1170.0;55890.0;2.0
3649;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;Totaal inkomstenniveau huishouden;2008/'09;56810.0;900.0;55910.0;1.6
3650;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;< 2 keer minimumloon;2004/'05;16430.0;760.0;15680.0;4.6
3651;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;< 2 keer minimumloon;2005/'06;16920.0;640.0;16270.0;3.8
3652;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;< 2 keer minimumloon;2006/'07;15690.0;510.0;15170.0;3.3
3653;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;< 2 keer minimumloon;2007/'08;14560.0;450.0;14110.0;3.1
3654;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;< 2 keer minimumloon;2008/'09;15200.0;370.0;14830.0;2.4
3655;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;< 0,9 keer minimumloon;2004/'05;4700.0;290.0;4420.0;6.1
3656;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;< 0,9 keer minimumloon;2005/'06;4710.0;230.0;4480.0;4.9
3657;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;< 0,9 keer minimumloon;2006/'07;4320.0;190.0;4120.0;4.5
3658;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;< 0,9 keer minimumloon;2007/'08;4130.0;180.0;3940.0;4.4
3659;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;< 0,9 keer minimumloon;2008/'09;4000.0;130.0;3870.0;3.4
3660;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;0,9 tot 1,1 keer minimumloon;2004/'05;2810.0;140.0;2670.0;4.9
3661;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;0,9 tot 1,1 keer minimumloon;2005/'06;2910.0;120.0;2790.0;4.3
3662;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;0,9 tot 1,1 keer minimumloon;2006/'07;2750.0;90.0;2660.0;3.4
3663;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;0,9 tot 1,1 keer minimumloon;2007/'08;2500.0;70.0;2430.0;2.7
3664;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;0,9 tot 1,1 keer minimumloon;2008/'09;2530.0;60.0;2470.0;2.4
3665;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;1,1 tot 1,5 keer minimumloon;2004/'05;4460.0;190.0;4270.0;4.2
3666;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;1,1 tot 1,5 keer minimumloon;2005/'06;4630.0;150.0;4480.0;3.1
3667;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;1,1 tot 1,5 keer minimumloon;2006/'07;4190.0;110.0;4080.0;2.6
3668;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;1,1 tot 1,5 keer minimumloon;2007/'08;3750.0;100.0;3660.0;2.6
3669;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;1,1 tot 1,5 keer minimumloon;2008/'09;4380.0;90.0;4290.0;2.0
3670;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;1,5 tot 2 keer minimumloon;2004/'05;4450.0;140.0;4310.0;3.2
3671;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;1,5 tot 2 keer minimumloon;2005/'06;4660.0;140.0;4520.0;3.0
3672;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;1,5 tot 2 keer minimumloon;2006/'07;4430.0;120.0;4320.0;2.6
3673;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;1,5 tot 2 keer minimumloon;2007/'08;4180.0;100.0;4080.0;2.3
3674;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;1,5 tot 2 keer minimumloon;2008/'09;4290.0;80.0;4200.0;2.0
3675;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;2 tot 4 keer minimumloon;2004/'05;22790.0;520.0;22270.0;2.3
3676;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;2 tot 4 keer minimumloon;2005/'06;22500.0;430.0;22070.0;1.9
3677;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;2 tot 4 keer minimumloon;2006/'07;21040.0;410.0;20640.0;1.9
3678;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;2 tot 4 keer minimumloon;2007/'08;20150.0;320.0;19830.0;1.6
3679;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;2 tot 4 keer minimumloon;2008/'09;19770.0;270.0;19500.0;1.4
3680;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;>= 4 keer minimumloon;2004/'05;16960.0;330.0;16620.0;2.0
3681;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;>= 4 keer minimumloon;2005/'06;17870.0;310.0;17560.0;1.7
3682;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;>= 4 keer minimumloon;2006/'07;19560.0;310.0;19260.0;1.6
3683;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;>= 4 keer minimumloon;2007/'08;21700.0;360.0;21340.0;1.6
3684;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;>= 4 keer minimumloon;2008/'09;21680.0;250.0;21430.0;1.1
3685;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;Inkomstenniveau onbekend;2004/'05;500.0;40.0;460.0;7.8
3686;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;Inkomstenniveau onbekend;2005/'06;570.0;50.0;520.0;8.7
3687;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;Inkomstenniveau onbekend;2006/'07;1160.0;70.0;1100.0;5.8
3688;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;Inkomstenniveau onbekend;2007/'08;650.0;50.0;610.0;6.9
3689;Totaal mannen en vrouwen;3;Voortgezet onderwijs;22 jaar of jonger;Inkomstenniveau onbekend;2008/'09;170.0;20.0;150.0;8.9
3690;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;Totaal inkomstenniveau huishouden;2004/'05;50810.0;1310.0;49490.0;2.6
3691;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;Totaal inkomstenniveau huishouden;2005/'06;51930.0;1170.0;50760.0;2.3
3692;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;Totaal inkomstenniveau huishouden;2006/'07;51460.0;1040.0;50420.0;2.0
3693;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;Totaal inkomstenniveau huishouden;2007/'08;51090.0;910.0;50180.0;1.8
3694;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;Totaal inkomstenniveau huishouden;2008/'09;50660.0;680.0;49980.0;1.3
3695;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;< 2 keer minimumloon;2004/'05;14860.0;610.0;14250.0;4.1
3696;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;< 2 keer minimumloon;2005/'06;15300.0;530.0;14780.0;3.4
3697;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;< 2 keer minimumloon;2006/'07;14240.0;400.0;13840.0;2.8
3698;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;< 2 keer minimumloon;2007/'08;13200.0;330.0;12860.0;2.5
3699;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;< 2 keer minimumloon;2008/'09;13730.0;280.0;13460.0;2.0
3700;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;< 0,9 keer minimumloon;2004/'05;4160.0;220.0;3940.0;5.2
3701;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;< 0,9 keer minimumloon;2005/'06;4170.0;170.0;4000.0;4.1
3702;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;< 0,9 keer minimumloon;2006/'07;3850.0;140.0;3710.0;3.6
3703;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;< 0,9 keer minimumloon;2007/'08;3650.0;120.0;3530.0;3.4
3704;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;< 0,9 keer minimumloon;2008/'09;3580.0;110.0;3470.0;3.0
3705;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;0,9 tot 1,1 keer minimumloon;2004/'05;2640.0;130.0;2510.0;4.8
3706;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;0,9 tot 1,1 keer minimumloon;2005/'06;2720.0;110.0;2610.0;4.1
3707;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;0,9 tot 1,1 keer minimumloon;2006/'07;2560.0;80.0;2470.0;3.3
3708;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;0,9 tot 1,1 keer minimumloon;2007/'08;2320.0;60.0;2260.0;2.5
3709;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;0,9 tot 1,1 keer minimumloon;2008/'09;2360.0;40.0;2320.0;1.8
3710;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;1,1 tot 1,5 keer minimumloon;2004/'05;4000.0;150.0;3850.0;3.7
3711;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;1,1 tot 1,5 keer minimumloon;2005/'06;4180.0;120.0;4060.0;3.0
3712;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;1,1 tot 1,5 keer minimumloon;2006/'07;3810.0;80.0;3720.0;2.2
3713;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;1,1 tot 1,5 keer minimumloon;2007/'08;3420.0;80.0;3340.0;2.3
3714;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;1,1 tot 1,5 keer minimumloon;2008/'09;3930.0;70.0;3860.0;1.7
3715;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;1,5 tot 2 keer minimumloon;2004/'05;4060.0;120.0;3940.0;2.8
3716;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;1,5 tot 2 keer minimumloon;2005/'06;4230.0;120.0;4110.0;2.8
3717;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;1,5 tot 2 keer minimumloon;2006/'07;4030.0;90.0;3940.0;2.3
3718;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;1,5 tot 2 keer minimumloon;2007/'08;3800.0;80.0;3730.0;2.0
