ID;TypeOfMonument;Regions;Periods;ListedMonumentsAndHistoricBuildings_1
2746;Listed monuments total;Zuidoost-Zuid-Holland (CR);1997;1271
2747;Listed monuments total;Zuidoost-Zuid-Holland (CR);1998;1292
2748;Listed monuments total;Zuidoost-Zuid-Holland (CR);1999;1295
2749;Listed monuments total;Zuidoost-Zuid-Holland (CR);2000;1308
2750;Listed monuments total;Zuidoost-Zuid-Holland (CR);2001;1426
2751;Listed monuments total;Zuidoost-Zuid-Holland (CR);2002;1461
2752;Listed monuments total;Zuidoost-Zuid-Holland (CR);2003;1462
2753;Listed monuments total;Zuidoost-Zuid-Holland (CR);2004;1462
2754;Listed monuments total;Zuidoost-Zuid-Holland (CR);2005;1461
2755;Listed monuments total;Zuidoost-Zuid-Holland (CR);2006;1464
2756;Listed monuments total;Zuidoost-Zuid-Holland (CR);2007;1468
2757;Listed monuments total;Zuidoost-Zuid-Holland (CR);2008;1468
2758;Listed monuments total;Zuidoost-Zuid-Holland (CR);2009;1468
2759;Listed monuments total;Zuidoost-Zuid-Holland (CR);2010;1471
2760;Listed monuments total;Zuidoost-Zuid-Holland (CR);2011;1473
2761;Listed monuments total;Zuidoost-Zuid-Holland (CR);2012;1473
2762;Listed monuments total;Zuidoost-Zuid-Holland (CR);2013;1436
2763;Listed monuments total;Zuidoost-Zuid-Holland (CR);2014;1438
2764;Listed monuments total;Zuidoost-Zuid-Holland (CR);2015;1438
2765;Listed monuments total;Zuidoost-Zuid-Holland (CR);2016;1436
2766;Listed monuments total;Zuidoost-Zuid-Holland (CR);2017;1436
2767;Listed monuments total;Zuidoost-Zuid-Holland (CR);2018;1436
2768;Listed monuments total;Zuidoost-Zuid-Holland (CR);2019;1436
2769;Listed monuments total;Zuidoost-Zuid-Holland (CR);2020;1432
2770;Listed monuments total;Zuidoost-Zuid-Holland (CR);2021;1432
2771;Listed monuments total;Zuidoost-Zuid-Holland (CR);2022;1431
2772;Listed monuments total;Zuidoost-Zuid-Holland (CR);2023;1431
2773;Listed monuments total;Zeeuwsch-Vlaanderen (CR);1965;0
2774;Listed monuments total;Zeeuwsch-Vlaanderen (CR);1966;0
2775;Listed monuments total;Zeeuwsch-Vlaanderen (CR);1967;0
2776;Listed monuments total;Zeeuwsch-Vlaanderen (CR);1968;0
2777;Listed monuments total;Zeeuwsch-Vlaanderen (CR);1969;1
2778;Listed monuments total;Zeeuwsch-Vlaanderen (CR);1970;1
2779;Listed monuments total;Zeeuwsch-Vlaanderen (CR);1971;1
2780;Listed monuments total;Zeeuwsch-Vlaanderen (CR);1972;10
2781;Listed monuments total;Zeeuwsch-Vlaanderen (CR);1973;154
2782;Listed monuments total;Zeeuwsch-Vlaanderen (CR);1974;289
2783;Listed monuments total;Zeeuwsch-Vlaanderen (CR);1975;291
2784;Listed monuments total;Zeeuwsch-Vlaanderen (CR);1976;295
2785;Listed monuments total;Zeeuwsch-Vlaanderen (CR);1977;295
2786;Listed monuments total;Zeeuwsch-Vlaanderen (CR);1978;300
2787;Listed monuments total;Zeeuwsch-Vlaanderen (CR);1979;300
2788;Listed monuments total;Zeeuwsch-Vlaanderen (CR);1980;302
2789;Listed monuments total;Zeeuwsch-Vlaanderen (CR);1981;303
2790;Listed monuments total;Zeeuwsch-Vlaanderen (CR);1982;305
2791;Listed monuments total;Zeeuwsch-Vlaanderen (CR);1983;305
2792;Listed monuments total;Zeeuwsch-Vlaanderen (CR);1984;305
2793;Listed monuments total;Zeeuwsch-Vlaanderen (CR);1985;305
2794;Listed monuments total;Zeeuwsch-Vlaanderen (CR);1986;314
2795;Listed monuments total;Zeeuwsch-Vlaanderen (CR);1987;314
2796;Listed monuments total;Zeeuwsch-Vlaanderen (CR);1988;313
2797;Listed monuments total;Zeeuwsch-Vlaanderen (CR);1989;310
2798;Listed monuments total;Zeeuwsch-Vlaanderen (CR);1990;311
2799;Listed monuments total;Zeeuwsch-Vlaanderen (CR);1991;313
2800;Listed monuments total;Zeeuwsch-Vlaanderen (CR);1992;313
2801;Listed monuments total;Zeeuwsch-Vlaanderen (CR);1993;313
2802;Listed monuments total;Zeeuwsch-Vlaanderen (CR);1994;313
2803;Listed monuments total;Zeeuwsch-Vlaanderen (CR);1995;313
2804;Listed monuments total;Zeeuwsch-Vlaanderen (CR);1996;313
2805;Listed monuments total;Zeeuwsch-Vlaanderen (CR);1997;335
2806;Listed monuments total;Zeeuwsch-Vlaanderen (CR);1998;382
2807;Listed monuments total;Zeeuwsch-Vlaanderen (CR);1999;392
2808;Listed monuments total;Zeeuwsch-Vlaanderen (CR);2000;393
2809;Listed monuments total;Zeeuwsch-Vlaanderen (CR);2001;392
2810;Listed monuments total;Zeeuwsch-Vlaanderen (CR);2002;394
2811;Listed monuments total;Zeeuwsch-Vlaanderen (CR);2003;395
2812;Listed monuments total;Zeeuwsch-Vlaanderen (CR);2004;402
2813;Listed monuments total;Zeeuwsch-Vlaanderen (CR);2005;403
2814;Listed monuments total;Zeeuwsch-Vlaanderen (CR);2006;403
2815;Listed monuments total;Zeeuwsch-Vlaanderen (CR);2007;403
2816;Listed monuments total;Zeeuwsch-Vlaanderen (CR);2008;403
2817;Listed monuments total;Zeeuwsch-Vlaanderen (CR);2009;404
2818;Listed monuments total;Zeeuwsch-Vlaanderen (CR);2010;403
2819;Listed monuments total;Zeeuwsch-Vlaanderen (CR);2011;404
2820;Listed monuments total;Zeeuwsch-Vlaanderen (CR);2012;405
2821;Listed monuments total;Zeeuwsch-Vlaanderen (CR);2013;403
2822;Listed monuments total;Zeeuwsch-Vlaanderen (CR);2014;401
2823;Listed monuments total;Zeeuwsch-Vlaanderen (CR);2015;401
2824;Listed monuments total;Zeeuwsch-Vlaanderen (CR);2016;401
2825;Listed monuments total;Zeeuwsch-Vlaanderen (CR);2017;401
2826;Listed monuments total;Zeeuwsch-Vlaanderen (CR);2018;401
2827;Listed monuments total;Zeeuwsch-Vlaanderen (CR);2019;400
2828;Listed monuments total;Zeeuwsch-Vlaanderen (CR);2020;400
2829;Listed monuments total;Zeeuwsch-Vlaanderen (CR);2021;400
2830;Listed monuments total;Zeeuwsch-Vlaanderen (CR);2022;400
2831;Listed monuments total;Zeeuwsch-Vlaanderen (CR);2023;400
2832;Listed monuments total;Overig Zeeland (CR);1965;78
2833;Listed monuments total;Overig Zeeland (CR);1966;1811
2834;Listed monuments total;Overig Zeeland (CR);1967;2353
2835;Listed monuments total;Overig Zeeland (CR);1968;2354
2836;Listed monuments total;Overig Zeeland (CR);1969;2368
2837;Listed monuments total;Overig Zeeland (CR);1970;2376
2838;Listed monuments total;Overig Zeeland (CR);1971;2379
2839;Listed monuments total;Overig Zeeland (CR);1972;2469
2840;Listed monuments total;Overig Zeeland (CR);1973;2483
2841;Listed monuments total;Overig Zeeland (CR);1974;2617
2842;Listed monuments total;Overig Zeeland (CR);1975;2631
2843;Listed monuments total;Overig Zeeland (CR);1976;2678
2844;Listed monuments total;Overig Zeeland (CR);1977;2684
2845;Listed monuments total;Overig Zeeland (CR);1978;2689
2846;Listed monuments total;Overig Zeeland (CR);1979;2719
2847;Listed monuments total;Overig Zeeland (CR);1980;2794
2848;Listed monuments total;Overig Zeeland (CR);1981;2797
2849;Listed monuments total;Overig Zeeland (CR);1982;2808
2850;Listed monuments total;Overig Zeeland (CR);1983;2814
2851;Listed monuments total;Overig Zeeland (CR);1984;2831
2852;Listed monuments total;Overig Zeeland (CR);1985;2831
2853;Listed monuments total;Overig Zeeland (CR);1986;2833
2854;Listed monuments total;Overig Zeeland (CR);1987;2833
2855;Listed monuments total;Overig Zeeland (CR);1988;2837
2856;Listed monuments total;Overig Zeeland (CR);1989;2835
2857;Listed monuments total;Overig Zeeland (CR);1990;2834
2858;Listed monuments total;Overig Zeeland (CR);1991;2842
2859;Listed monuments total;Overig Zeeland (CR);1992;2842
2860;Listed monuments total;Overig Zeeland (CR);1993;2844
2861;Listed monuments total;Overig Zeeland (CR);1994;2844
2862;Listed monuments total;Overig Zeeland (CR);1995;2868
2863;Listed monuments total;Overig Zeeland (CR);1996;2933
2864;Listed monuments total;Overig Zeeland (CR);1997;3088
2865;Listed monuments total;Overig Zeeland (CR);1998;3213
2866;Listed monuments total;Overig Zeeland (CR);1999;3222
2867;Listed monuments total;Overig Zeeland (CR);2000;3240
2868;Listed monuments total;Overig Zeeland (CR);2001;3243
2869;Listed monuments total;Overig Zeeland (CR);2002;3277
2870;Listed monuments total;Overig Zeeland (CR);2003;3286
2871;Listed monuments total;Overig Zeeland (CR);2004;3292
2872;Listed monuments total;Overig Zeeland (CR);2005;3299
2873;Listed monuments total;Overig Zeeland (CR);2006;3307
2874;Listed monuments total;Overig Zeeland (CR);2007;3315
2875;Listed monuments total;Overig Zeeland (CR);2008;3315
2876;Listed monuments total;Overig Zeeland (CR);2009;3321
2877;Listed monuments total;Overig Zeeland (CR);2010;3316
2878;Listed monuments total;Overig Zeeland (CR);2011;3314
2879;Listed monuments total;Overig Zeeland (CR);2012;3312
2880;Listed monuments total;Overig Zeeland (CR);2013;3356
2881;Listed monuments total;Overig Zeeland (CR);2014;3350
2882;Listed monuments total;Overig Zeeland (CR);2015;3346
2883;Listed monuments total;Overig Zeeland (CR);2016;3348
2884;Listed monuments total;Overig Zeeland (CR);2017;3350
2885;Listed monuments total;Overig Zeeland (CR);2018;3349
2886;Listed monuments total;Overig Zeeland (CR);2019;3346
2887;Listed monuments total;Overig Zeeland (CR);2020;3343
2888;Listed monuments total;Overig Zeeland (CR);2021;3343
2889;Listed monuments total;Overig Zeeland (CR);2022;3339
2890;Listed monuments total;Overig Zeeland (CR);2023;3334
2891;Listed monuments total;West-Noord-Brabant (CR);1965;0
2892;Listed monuments total;West-Noord-Brabant (CR);1966;487
2893;Listed monuments total;West-Noord-Brabant (CR);1967;606
2894;Listed monuments total;West-Noord-Brabant (CR);1968;642
2895;Listed monuments total;West-Noord-Brabant (CR);1969;642
2896;Listed monuments total;West-Noord-Brabant (CR);1970;707
2897;Listed monuments total;West-Noord-Brabant (CR);1971;857
2898;Listed monuments total;West-Noord-Brabant (CR);1972;871
2899;Listed monuments total;West-Noord-Brabant (CR);1973;886
2900;Listed monuments total;West-Noord-Brabant (CR);1974;905
2901;Listed monuments total;West-Noord-Brabant (CR);1975;920
2902;Listed monuments total;West-Noord-Brabant (CR);1976;937
2903;Listed monuments total;West-Noord-Brabant (CR);1977;951
2904;Listed monuments total;West-Noord-Brabant (CR);1978;958
2905;Listed monuments total;West-Noord-Brabant (CR);1979;967
2906;Listed monuments total;West-Noord-Brabant (CR);1980;978
2907;Listed monuments total;West-Noord-Brabant (CR);1981;985
2908;Listed monuments total;West-Noord-Brabant (CR);1982;988
2909;Listed monuments total;West-Noord-Brabant (CR);1983;995
2910;Listed monuments total;West-Noord-Brabant (CR);1984;998
2911;Listed monuments total;West-Noord-Brabant (CR);1985;1000
2912;Listed monuments total;West-Noord-Brabant (CR);1986;1002
2913;Listed monuments total;West-Noord-Brabant (CR);1987;1006
2914;Listed monuments total;West-Noord-Brabant (CR);1988;1007
2915;Listed monuments total;West-Noord-Brabant (CR);1989;1005
2916;Listed monuments total;West-Noord-Brabant (CR);1990;1004
2917;Listed monuments total;West-Noord-Brabant (CR);1991;1004
2918;Listed monuments total;West-Noord-Brabant (CR);1992;1002
2919;Listed monuments total;West-Noord-Brabant (CR);1993;1002
2920;Listed monuments total;West-Noord-Brabant (CR);1994;1003
2921;Listed monuments total;West-Noord-Brabant (CR);1995;1003
2922;Listed monuments total;West-Noord-Brabant (CR);1996;1003
2923;Listed monuments total;West-Noord-Brabant (CR);1997;1011
2924;Listed monuments total;West-Noord-Brabant (CR);1998;1015
2925;Listed monuments total;West-Noord-Brabant (CR);1999;1012
2926;Listed monuments total;West-Noord-Brabant (CR);2000;1024
2927;Listed monuments total;West-Noord-Brabant (CR);2001;1137
2928;Listed monuments total;West-Noord-Brabant (CR);2002;1577
2929;Listed monuments total;West-Noord-Brabant (CR);2003;1587
2930;Listed monuments total;West-Noord-Brabant (CR);2004;1626
2931;Listed monuments total;West-Noord-Brabant (CR);2005;1633
2932;Listed monuments total;West-Noord-Brabant (CR);2006;1671
2933;Listed monuments total;West-Noord-Brabant (CR);2007;1681
2934;Listed monuments total;West-Noord-Brabant (CR);2008;1680
2935;Listed monuments total;West-Noord-Brabant (CR);2009;1681
2936;Listed monuments total;West-Noord-Brabant (CR);2010;1689
2937;Listed monuments total;West-Noord-Brabant (CR);2011;1688
2938;Listed monuments total;West-Noord-Brabant (CR);2012;1686
2939;Listed monuments total;West-Noord-Brabant (CR);2013;1664
2940;Listed monuments total;West-Noord-Brabant (CR);2014;1663
2941;Listed monuments total;West-Noord-Brabant (CR);2015;1663
2942;Listed monuments total;West-Noord-Brabant (CR);2016;1658
2943;Listed monuments total;West-Noord-Brabant (CR);2017;1656
2944;Listed monuments total;West-Noord-Brabant (CR);2018;1657
2945;Listed monuments total;West-Noord-Brabant (CR);2019;1656
2946;Listed monuments total;West-Noord-Brabant (CR);2020;1656
2947;Listed monuments total;West-Noord-Brabant (CR);2021;1656
2948;Listed monuments total;West-Noord-Brabant (CR);2022;1655
2949;Listed monuments total;West-Noord-Brabant (CR);2023;1653
2950;Listed monuments total;Midden-Noord-Brabant (CR);1965;0
2951;Listed monuments total;Midden-Noord-Brabant (CR);1966;0
2952;Listed monuments total;Midden-Noord-Brabant (CR);1967;6
2953;Listed monuments total;Midden-Noord-Brabant (CR);1968;53
2954;Listed monuments total;Midden-Noord-Brabant (CR);1969;53
2955;Listed monuments total;Midden-Noord-Brabant (CR);1970;147
2956;Listed monuments total;Midden-Noord-Brabant (CR);1971;170
2957;Listed monuments total;Midden-Noord-Brabant (CR);1972;176
2958;Listed monuments total;Midden-Noord-Brabant (CR);1973;210
2959;Listed monuments total;Midden-Noord-Brabant (CR);1974;212
2960;Listed monuments total;Midden-Noord-Brabant (CR);1975;222
2961;Listed monuments total;Midden-Noord-Brabant (CR);1976;282
2962;Listed monuments total;Midden-Noord-Brabant (CR);1977;288
2963;Listed monuments total;Midden-Noord-Brabant (CR);1978;306
2964;Listed monuments total;Midden-Noord-Brabant (CR);1979;325
2965;Listed monuments total;Midden-Noord-Brabant (CR);1980;335
2966;Listed monuments total;Midden-Noord-Brabant (CR);1981;338
2967;Listed monuments total;Midden-Noord-Brabant (CR);1982;341
2968;Listed monuments total;Midden-Noord-Brabant (CR);1983;343
2969;Listed monuments total;Midden-Noord-Brabant (CR);1984;344
2970;Listed monuments total;Midden-Noord-Brabant (CR);1985;346
2971;Listed monuments total;Midden-Noord-Brabant (CR);1986;346
2972;Listed monuments total;Midden-Noord-Brabant (CR);1987;346
2973;Listed monuments total;Midden-Noord-Brabant (CR);1988;350
2974;Listed monuments total;Midden-Noord-Brabant (CR);1989;359
2975;Listed monuments total;Midden-Noord-Brabant (CR);1990;360
2976;Listed monuments total;Midden-Noord-Brabant (CR);1991;360
2977;Listed monuments total;Midden-Noord-Brabant (CR);1992;362
2978;Listed monuments total;Midden-Noord-Brabant (CR);1993;362
2979;Listed monuments total;Midden-Noord-Brabant (CR);1994;367
2980;Listed monuments total;Midden-Noord-Brabant (CR);1995;378
2981;Listed monuments total;Midden-Noord-Brabant (CR);1996;379
2982;Listed monuments total;Midden-Noord-Brabant (CR);1997;385
2983;Listed monuments total;Midden-Noord-Brabant (CR);1998;387
2984;Listed monuments total;Midden-Noord-Brabant (CR);1999;403
2985;Listed monuments total;Midden-Noord-Brabant (CR);2000;407
2986;Listed monuments total;Midden-Noord-Brabant (CR);2001;486
2987;Listed monuments total;Midden-Noord-Brabant (CR);2002;1021
2988;Listed monuments total;Midden-Noord-Brabant (CR);2003;1041
2989;Listed monuments total;Midden-Noord-Brabant (CR);2004;1071
2990;Listed monuments total;Midden-Noord-Brabant (CR);2005;1070
2991;Listed monuments total;Midden-Noord-Brabant (CR);2006;1093
2992;Listed monuments total;Midden-Noord-Brabant (CR);2007;1097
2993;Listed monuments total;Midden-Noord-Brabant (CR);2008;1097
2994;Listed monuments total;Midden-Noord-Brabant (CR);2009;1101
2995;Listed monuments total;Midden-Noord-Brabant (CR);2010;1105
2996;Listed monuments total;Midden-Noord-Brabant (CR);2011;1106
2997;Listed monuments total;Midden-Noord-Brabant (CR);2012;1107
2998;Listed monuments total;Midden-Noord-Brabant (CR);2013;1093
2999;Listed monuments total;Midden-Noord-Brabant (CR);2014;1093
3000;Listed monuments total;Midden-Noord-Brabant (CR);2015;1127
3001;Listed monuments total;Midden-Noord-Brabant (CR);2016;1123
3002;Listed monuments total;Midden-Noord-Brabant (CR);2017;1126
3003;Listed monuments total;Midden-Noord-Brabant (CR);2018;1122
3004;Listed monuments total;Midden-Noord-Brabant (CR);2019;1120
3005;Listed monuments total;Midden-Noord-Brabant (CR);2020;1120
3006;Listed monuments total;Midden-Noord-Brabant (CR);2021;1119
3007;Listed monuments total;Midden-Noord-Brabant (CR);2022;1118
3008;Listed monuments total;Midden-Noord-Brabant (CR);2023;1118
3009;Listed monuments total;Noordoost-Noord-Brabant (CR);1965;392
3010;Listed monuments total;Noordoost-Noord-Brabant (CR);1966;392
3011;Listed monuments total;Noordoost-Noord-Brabant (CR);1967;501
3012;Listed monuments total;Noordoost-Noord-Brabant (CR);1968;530
3013;Listed monuments total;Noordoost-Noord-Brabant (CR);1969;536
3014;Listed monuments total;Noordoost-Noord-Brabant (CR);1970;560
3015;Listed monuments total;Noordoost-Noord-Brabant (CR);1971;565
3016;Listed monuments total;Noordoost-Noord-Brabant (CR);1972;573
3017;Listed monuments total;Noordoost-Noord-Brabant (CR);1973;818
3018;Listed monuments total;Noordoost-Noord-Brabant (CR);1974;824
3019;Listed monuments total;Noordoost-Noord-Brabant (CR);1975;839
3020;Listed monuments total;Noordoost-Noord-Brabant (CR);1976;875
3021;Listed monuments total;Noordoost-Noord-Brabant (CR);1977;879
3022;Listed monuments total;Noordoost-Noord-Brabant (CR);1978;890
3023;Listed monuments total;Noordoost-Noord-Brabant (CR);1979;929
3024;Listed monuments total;Noordoost-Noord-Brabant (CR);1980;934
3025;Listed monuments total;Noordoost-Noord-Brabant (CR);1981;942
3026;Listed monuments total;Noordoost-Noord-Brabant (CR);1982;949
3027;Listed monuments total;Noordoost-Noord-Brabant (CR);1983;953
3028;Listed monuments total;Noordoost-Noord-Brabant (CR);1984;1095
3029;Listed monuments total;Noordoost-Noord-Brabant (CR);1985;1106
3030;Listed monuments total;Noordoost-Noord-Brabant (CR);1986;1111
3031;Listed monuments total;Noordoost-Noord-Brabant (CR);1987;1111
3032;Listed monuments total;Noordoost-Noord-Brabant (CR);1988;1112
3033;Listed monuments total;Noordoost-Noord-Brabant (CR);1989;1112
3034;Listed monuments total;Noordoost-Noord-Brabant (CR);1990;1110
3035;Listed monuments total;Noordoost-Noord-Brabant (CR);1991;1114
