ID;Geslacht;Landen;MeerOfMinderjarig;Perioden;BeslissingenOntvangenDublinVerzoeken_1;BeslissingenVerzondenDublinVerzoeken_2;TotaalEersteBeslissingen_3;TotaalHeroverwegingsBeslissingen_4;PositieveEersteBeslissingen_5;NegatieveEersteBeslissingen_6;PositieveHeroverwegingsbeslissingen_7;NegatieveHeroverwegingsbeslissingen_8;TotaalEersteBeslissingen_9;TotaalHeroverwegingsbeslissingen_10;PositieveEersteBeslissingen_11;NegatieveEersteBeslissingen_12;PositieveHeroverwegingsbeslissingen_13;NegatieveHeroverwegingsbeslissingen_14
2258;Mannen;Spanje;Meerderjarig;2022;25.0;745.0;25.0;0.0;5.0;20.0;0.0;0.0;675.0;70.0;560.0;115.0;20.0;50.0
2259;Mannen;Spanje;Meerderjarig;2023;10.0;950.0;10.0;0.0;0.0;5.0;0.0;0.0;815.0;135.0;605.0;210.0;30.0;105.0
2260;Mannen;Spanje;Minderjarig met ouder of voogd;2014;;;;;;;;;;;;;;
2261;Mannen;Spanje;Minderjarig met ouder of voogd;2015;;;;;;;;;;;;;;
2262;Mannen;Spanje;Minderjarig met ouder of voogd;2016;;;;;;;;;;;;;;
2263;Mannen;Spanje;Minderjarig met ouder of voogd;2017;;;;;;;;;;;;;;
2264;Mannen;Spanje;Minderjarig met ouder of voogd;2018;;;;;;;;;;;;;;
2265;Mannen;Spanje;Minderjarig met ouder of voogd;2019;;;;;;;;;;;;;;
2266;Mannen;Spanje;Minderjarig met ouder of voogd;2020;;;;;;;;;;;;;;
2267;Mannen;Spanje;Minderjarig met ouder of voogd;2021;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;5.0;5.0;0.0;0.0
2268;Mannen;Spanje;Minderjarig met ouder of voogd;2022;0.0;45.0;0.0;0.0;0.0;0.0;0.0;0.0;35.0;10.0;25.0;10.0;5.0;5.0
2269;Mannen;Spanje;Minderjarig met ouder of voogd;2023;0.0;55.0;0.0;0.0;0.0;0.0;0.0;0.0;45.0;10.0;35.0;10.0;0.0;5.0
2270;Mannen;Spanje;Minderjarig zonder ouder of voogd;2014;;;;;;;;;;;;;;
2271;Mannen;Spanje;Minderjarig zonder ouder of voogd;2015;;;;;;;;;;;;;;
2272;Mannen;Spanje;Minderjarig zonder ouder of voogd;2016;;;;;;;;;;;;;;
2273;Mannen;Spanje;Minderjarig zonder ouder of voogd;2017;;;;;;;;;;;;;;
2274;Mannen;Spanje;Minderjarig zonder ouder of voogd;2018;;;;;;;;;;;;;;
2275;Mannen;Spanje;Minderjarig zonder ouder of voogd;2019;;;;;;;;;;;;;;
2276;Mannen;Spanje;Minderjarig zonder ouder of voogd;2020;;;;;;;;;;;;;;
2277;Mannen;Spanje;Minderjarig zonder ouder of voogd;2021;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;15.0;0.0;0.0
2278;Mannen;Spanje;Minderjarig zonder ouder of voogd;2022;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0
2279;Mannen;Spanje;Minderjarig zonder ouder of voogd;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2280;Mannen;Tsjechië;Totaal;2014;;;;;;;;;;;;;;
2281;Mannen;Tsjechië;Totaal;2015;;;;;;;;;;;;;;
2282;Mannen;Tsjechië;Totaal;2016;;;;;;;;;;;;;;
2283;Mannen;Tsjechië;Totaal;2017;;;;;;;;;;;;;;
2284;Mannen;Tsjechië;Totaal;2018;;;;;;;;;;;;;;
2285;Mannen;Tsjechië;Totaal;2019;;;;;;;;;;;;;;
2286;Mannen;Tsjechië;Totaal;2020;;;;;;;;;;;;;;
2287;Mannen;Tsjechië;Totaal;2021;5.0;20.0;5.0;0.0;0.0;5.0;0.0;0.0;20.0;0.0;15.0;5.0;0.0;0.0
2288;Mannen;Tsjechië;Totaal;2022;10.0;25.0;10.0;0.0;5.0;10.0;0.0;0.0;20.0;0.0;15.0;5.0;0.0;0.0
2289;Mannen;Tsjechië;Totaal;2023;15.0;45.0;15.0;0.0;5.0;10.0;0.0;0.0;40.0;5.0;25.0;10.0;0.0;5.0
2290;Mannen;Tsjechië;Meerderjarig;2014;;;;;;;;;;;;;;
2291;Mannen;Tsjechië;Meerderjarig;2015;;;;;;;;;;;;;;
2292;Mannen;Tsjechië;Meerderjarig;2016;;;;;;;;;;;;;;
2293;Mannen;Tsjechië;Meerderjarig;2017;;;;;;;;;;;;;;
2294;Mannen;Tsjechië;Meerderjarig;2018;;;;;;;;;;;;;;
2295;Mannen;Tsjechië;Meerderjarig;2019;;;;;;;;;;;;;;
2296;Mannen;Tsjechië;Meerderjarig;2020;;;;;;;;;;;;;;
2297;Mannen;Tsjechië;Meerderjarig;2021;5.0;20.0;5.0;0.0;0.0;5.0;0.0;0.0;20.0;0.0;15.0;5.0;0.0;0.0
2298;Mannen;Tsjechië;Meerderjarig;2022;10.0;20.0;10.0;0.0;5.0;10.0;0.0;0.0;20.0;0.0;15.0;5.0;0.0;0.0
2299;Mannen;Tsjechië;Meerderjarig;2023;10.0;40.0;10.0;0.0;5.0;10.0;0.0;0.0;35.0;5.0;25.0;10.0;0.0;5.0
2300;Mannen;Tsjechië;Minderjarig met ouder of voogd;2014;;;;;;;;;;;;;;
2301;Mannen;Tsjechië;Minderjarig met ouder of voogd;2015;;;;;;;;;;;;;;
2302;Mannen;Tsjechië;Minderjarig met ouder of voogd;2016;;;;;;;;;;;;;;
2303;Mannen;Tsjechië;Minderjarig met ouder of voogd;2017;;;;;;;;;;;;;;
2304;Mannen;Tsjechië;Minderjarig met ouder of voogd;2018;;;;;;;;;;;;;;
2305;Mannen;Tsjechië;Minderjarig met ouder of voogd;2019;;;;;;;;;;;;;;
2306;Mannen;Tsjechië;Minderjarig met ouder of voogd;2020;;;;;;;;;;;;;;
2307;Mannen;Tsjechië;Minderjarig met ouder of voogd;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2308;Mannen;Tsjechië;Minderjarig met ouder of voogd;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2309;Mannen;Tsjechië;Minderjarig met ouder of voogd;2023;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0
2310;Mannen;Tsjechië;Minderjarig zonder ouder of voogd;2014;;;;;;;;;;;;;;
2311;Mannen;Tsjechië;Minderjarig zonder ouder of voogd;2015;;;;;;;;;;;;;;
2312;Mannen;Tsjechië;Minderjarig zonder ouder of voogd;2016;;;;;;;;;;;;;;
2313;Mannen;Tsjechië;Minderjarig zonder ouder of voogd;2017;;;;;;;;;;;;;;
2314;Mannen;Tsjechië;Minderjarig zonder ouder of voogd;2018;;;;;;;;;;;;;;
2315;Mannen;Tsjechië;Minderjarig zonder ouder of voogd;2019;;;;;;;;;;;;;;
2316;Mannen;Tsjechië;Minderjarig zonder ouder of voogd;2020;;;;;;;;;;;;;;
2317;Mannen;Tsjechië;Minderjarig zonder ouder of voogd;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2318;Mannen;Tsjechië;Minderjarig zonder ouder of voogd;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2319;Mannen;Tsjechië;Minderjarig zonder ouder of voogd;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2320;Mannen;Zweden;Totaal;2014;;;;;;;;;;;;;;
2321;Mannen;Zweden;Totaal;2015;;;;;;;;;;;;;;
2322;Mannen;Zweden;Totaal;2016;;;;;;;;;;;;;;
2323;Mannen;Zweden;Totaal;2017;;;;;;;;;;;;;;
2324;Mannen;Zweden;Totaal;2018;;;;;;;;;;;;;;
2325;Mannen;Zweden;Totaal;2019;;;;;;;;;;;;;;
2326;Mannen;Zweden;Totaal;2020;;;;;;;;;;;;;;
2327;Mannen;Zweden;Totaal;2021;50.0;80.0;45.0;0.0;25.0;25.0;0.0;0.0;75.0;5.0;55.0;20.0;0.0;5.0
2328;Mannen;Zweden;Totaal;2022;60.0;130.0;55.0;5.0;25.0;30.0;5.0;0.0;125.0;5.0;95.0;30.0;5.0;0.0
2329;Mannen;Zweden;Totaal;2023;55.0;150.0;45.0;10.0;30.0;20.0;5.0;5.0;145.0;5.0;100.0;40.0;5.0;0.0
2330;Mannen;Zweden;Meerderjarig;2014;;;;;;;;;;;;;;
2331;Mannen;Zweden;Meerderjarig;2015;;;;;;;;;;;;;;
2332;Mannen;Zweden;Meerderjarig;2016;;;;;;;;;;;;;;
2333;Mannen;Zweden;Meerderjarig;2017;;;;;;;;;;;;;;
2334;Mannen;Zweden;Meerderjarig;2018;;;;;;;;;;;;;;
2335;Mannen;Zweden;Meerderjarig;2019;;;;;;;;;;;;;;
2336;Mannen;Zweden;Meerderjarig;2020;;;;;;;;;;;;;;
2337;Mannen;Zweden;Meerderjarig;2021;40.0;75.0;40.0;0.0;25.0;15.0;0.0;0.0;70.0;5.0;50.0;20.0;0.0;5.0
2338;Mannen;Zweden;Meerderjarig;2022;55.0;105.0;45.0;5.0;20.0;25.0;5.0;0.0;105.0;5.0;80.0;25.0;5.0;0.0
2339;Mannen;Zweden;Meerderjarig;2023;50.0;130.0;45.0;10.0;25.0;15.0;5.0;5.0;125.0;5.0;85.0;35.0;5.0;0.0
2340;Mannen;Zweden;Minderjarig met ouder of voogd;2014;;;;;;;;;;;;;;
2341;Mannen;Zweden;Minderjarig met ouder of voogd;2015;;;;;;;;;;;;;;
2342;Mannen;Zweden;Minderjarig met ouder of voogd;2016;;;;;;;;;;;;;;
2343;Mannen;Zweden;Minderjarig met ouder of voogd;2017;;;;;;;;;;;;;;
2344;Mannen;Zweden;Minderjarig met ouder of voogd;2018;;;;;;;;;;;;;;
2345;Mannen;Zweden;Minderjarig met ouder of voogd;2019;;;;;;;;;;;;;;
2346;Mannen;Zweden;Minderjarig met ouder of voogd;2020;;;;;;;;;;;;;;
2347;Mannen;Zweden;Minderjarig met ouder of voogd;2021;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0
2348;Mannen;Zweden;Minderjarig met ouder of voogd;2022;5.0;15.0;5.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;15.0;0.0;0.0;0.0
2349;Mannen;Zweden;Minderjarig met ouder of voogd;2023;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;15.0;0.0;0.0;0.0
2350;Mannen;Zweden;Minderjarig zonder ouder of voogd;2014;;;;;;;;;;;;;;
2351;Mannen;Zweden;Minderjarig zonder ouder of voogd;2015;;;;;;;;;;;;;;
2352;Mannen;Zweden;Minderjarig zonder ouder of voogd;2016;;;;;;;;;;;;;;
2353;Mannen;Zweden;Minderjarig zonder ouder of voogd;2017;;;;;;;;;;;;;;
2354;Mannen;Zweden;Minderjarig zonder ouder of voogd;2018;;;;;;;;;;;;;;
2355;Mannen;Zweden;Minderjarig zonder ouder of voogd;2019;;;;;;;;;;;;;;
2356;Mannen;Zweden;Minderjarig zonder ouder of voogd;2020;;;;;;;;;;;;;;
2357;Mannen;Zweden;Minderjarig zonder ouder of voogd;2021;5.0;5.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2358;Mannen;Zweden;Minderjarig zonder ouder of voogd;2022;5.0;5.0;5.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0
2359;Mannen;Zweden;Minderjarig zonder ouder of voogd;2023;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0
2360;Mannen;IJsland;Totaal;2014;;;;;;;;;;;;;;
2361;Mannen;IJsland;Totaal;2015;;;;;;;;;;;;;;
2362;Mannen;IJsland;Totaal;2016;;;;;;;;;;;;;;
2363;Mannen;IJsland;Totaal;2017;;;;;;;;;;;;;;
2364;Mannen;IJsland;Totaal;2018;;;;;;;;;;;;;;
2365;Mannen;IJsland;Totaal;2019;;;;;;;;;;;;;;
2366;Mannen;IJsland;Totaal;2020;;;;;;;;;;;;;;
2367;Mannen;IJsland;Totaal;2021;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0
2368;Mannen;IJsland;Totaal;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2369;Mannen;IJsland;Totaal;2023;10.0;5.0;10.0;0.0;5.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0
2370;Mannen;IJsland;Meerderjarig;2014;;;;;;;;;;;;;;
2371;Mannen;IJsland;Meerderjarig;2015;;;;;;;;;;;;;;
2372;Mannen;IJsland;Meerderjarig;2016;;;;;;;;;;;;;;
2373;Mannen;IJsland;Meerderjarig;2017;;;;;;;;;;;;;;
2374;Mannen;IJsland;Meerderjarig;2018;;;;;;;;;;;;;;
2375;Mannen;IJsland;Meerderjarig;2019;;;;;;;;;;;;;;
2376;Mannen;IJsland;Meerderjarig;2020;;;;;;;;;;;;;;
2377;Mannen;IJsland;Meerderjarig;2021;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0
2378;Mannen;IJsland;Meerderjarig;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2379;Mannen;IJsland;Meerderjarig;2023;10.0;5.0;10.0;0.0;5.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0
2380;Mannen;IJsland;Minderjarig met ouder of voogd;2014;;;;;;;;;;;;;;
2381;Mannen;IJsland;Minderjarig met ouder of voogd;2015;;;;;;;;;;;;;;
2382;Mannen;IJsland;Minderjarig met ouder of voogd;2016;;;;;;;;;;;;;;
2383;Mannen;IJsland;Minderjarig met ouder of voogd;2017;;;;;;;;;;;;;;
2384;Mannen;IJsland;Minderjarig met ouder of voogd;2018;;;;;;;;;;;;;;
2385;Mannen;IJsland;Minderjarig met ouder of voogd;2019;;;;;;;;;;;;;;
2386;Mannen;IJsland;Minderjarig met ouder of voogd;2020;;;;;;;;;;;;;;
2387;Mannen;IJsland;Minderjarig met ouder of voogd;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2388;Mannen;IJsland;Minderjarig met ouder of voogd;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2389;Mannen;IJsland;Minderjarig met ouder of voogd;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2390;Mannen;IJsland;Minderjarig zonder ouder of voogd;2014;;;;;;;;;;;;;;
2391;Mannen;IJsland;Minderjarig zonder ouder of voogd;2015;;;;;;;;;;;;;;
2392;Mannen;IJsland;Minderjarig zonder ouder of voogd;2016;;;;;;;;;;;;;;
2393;Mannen;IJsland;Minderjarig zonder ouder of voogd;2017;;;;;;;;;;;;;;
2394;Mannen;IJsland;Minderjarig zonder ouder of voogd;2018;;;;;;;;;;;;;;
2395;Mannen;IJsland;Minderjarig zonder ouder of voogd;2019;;;;;;;;;;;;;;
2396;Mannen;IJsland;Minderjarig zonder ouder of voogd;2020;;;;;;;;;;;;;;
2397;Mannen;IJsland;Minderjarig zonder ouder of voogd;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2398;Mannen;IJsland;Minderjarig zonder ouder of voogd;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2399;Mannen;IJsland;Minderjarig zonder ouder of voogd;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2400;Mannen;Liechtenstein;Totaal;2014;;;;;;;;;;;;;;
2401;Mannen;Liechtenstein;Totaal;2015;;;;;;;;;;;;;;
2402;Mannen;Liechtenstein;Totaal;2016;;;;;;;;;;;;;;
2403;Mannen;Liechtenstein;Totaal;2017;;;;;;;;;;;;;;
2404;Mannen;Liechtenstein;Totaal;2018;;;;;;;;;;;;;;
2405;Mannen;Liechtenstein;Totaal;2019;;;;;;;;;;;;;;
2406;Mannen;Liechtenstein;Totaal;2020;;;;;;;;;;;;;;
2407;Mannen;Liechtenstein;Totaal;2021;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2408;Mannen;Liechtenstein;Totaal;2022;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2409;Mannen;Liechtenstein;Totaal;2023;5.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2410;Mannen;Liechtenstein;Meerderjarig;2014;;;;;;;;;;;;;;
2411;Mannen;Liechtenstein;Meerderjarig;2015;;;;;;;;;;;;;;
2412;Mannen;Liechtenstein;Meerderjarig;2016;;;;;;;;;;;;;;
2413;Mannen;Liechtenstein;Meerderjarig;2017;;;;;;;;;;;;;;
2414;Mannen;Liechtenstein;Meerderjarig;2018;;;;;;;;;;;;;;
2415;Mannen;Liechtenstein;Meerderjarig;2019;;;;;;;;;;;;;;
2416;Mannen;Liechtenstein;Meerderjarig;2020;;;;;;;;;;;;;;
2417;Mannen;Liechtenstein;Meerderjarig;2021;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2418;Mannen;Liechtenstein;Meerderjarig;2022;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2419;Mannen;Liechtenstein;Meerderjarig;2023;5.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2420;Mannen;Liechtenstein;Minderjarig met ouder of voogd;2014;;;;;;;;;;;;;;
2421;Mannen;Liechtenstein;Minderjarig met ouder of voogd;2015;;;;;;;;;;;;;;
2422;Mannen;Liechtenstein;Minderjarig met ouder of voogd;2016;;;;;;;;;;;;;;
2423;Mannen;Liechtenstein;Minderjarig met ouder of voogd;2017;;;;;;;;;;;;;;
2424;Mannen;Liechtenstein;Minderjarig met ouder of voogd;2018;;;;;;;;;;;;;;
2425;Mannen;Liechtenstein;Minderjarig met ouder of voogd;2019;;;;;;;;;;;;;;
2426;Mannen;Liechtenstein;Minderjarig met ouder of voogd;2020;;;;;;;;;;;;;;
2427;Mannen;Liechtenstein;Minderjarig met ouder of voogd;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2428;Mannen;Liechtenstein;Minderjarig met ouder of voogd;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2429;Mannen;Liechtenstein;Minderjarig met ouder of voogd;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2430;Mannen;Liechtenstein;Minderjarig zonder ouder of voogd;2014;;;;;;;;;;;;;;
2431;Mannen;Liechtenstein;Minderjarig zonder ouder of voogd;2015;;;;;;;;;;;;;;
2432;Mannen;Liechtenstein;Minderjarig zonder ouder of voogd;2016;;;;;;;;;;;;;;
2433;Mannen;Liechtenstein;Minderjarig zonder ouder of voogd;2017;;;;;;;;;;;;;;
2434;Mannen;Liechtenstein;Minderjarig zonder ouder of voogd;2018;;;;;;;;;;;;;;
2435;Mannen;Liechtenstein;Minderjarig zonder ouder of voogd;2019;;;;;;;;;;;;;;
2436;Mannen;Liechtenstein;Minderjarig zonder ouder of voogd;2020;;;;;;;;;;;;;;
2437;Mannen;Liechtenstein;Minderjarig zonder ouder of voogd;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2438;Mannen;Liechtenstein;Minderjarig zonder ouder of voogd;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2439;Mannen;Liechtenstein;Minderjarig zonder ouder of voogd;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2440;Mannen;Noorwegen;Totaal;2014;;;;;;;;;;;;;;
2441;Mannen;Noorwegen;Totaal;2015;;;;;;;;;;;;;;
2442;Mannen;Noorwegen;Totaal;2016;;;;;;;;;;;;;;
2443;Mannen;Noorwegen;Totaal;2017;;;;;;;;;;;;;;
2444;Mannen;Noorwegen;Totaal;2018;;;;;;;;;;;;;;
2445;Mannen;Noorwegen;Totaal;2019;;;;;;;;;;;;;;
2446;Mannen;Noorwegen;Totaal;2020;;;;;;;;;;;;;;
2447;Mannen;Noorwegen;Totaal;2021;5.0;10.0;5.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;5.0;5.0;0.0;0.0
2448;Mannen;Noorwegen;Totaal;2022;10.0;20.0;10.0;0.0;5.0;5.0;0.0;0.0;20.0;0.0;10.0;10.0;0.0;0.0
2449;Mannen;Noorwegen;Totaal;2023;25.0;10.0;25.0;0.0;15.0;10.0;0.0;0.0;10.0;0.0;5.0;5.0;0.0;0.0
2450;Mannen;Noorwegen;Meerderjarig;2014;;;;;;;;;;;;;;
2451;Mannen;Noorwegen;Meerderjarig;2015;;;;;;;;;;;;;;
2452;Mannen;Noorwegen;Meerderjarig;2016;;;;;;;;;;;;;;
2453;Mannen;Noorwegen;Meerderjarig;2017;;;;;;;;;;;;;;
2454;Mannen;Noorwegen;Meerderjarig;2018;;;;;;;;;;;;;;
2455;Mannen;Noorwegen;Meerderjarig;2019;;;;;;;;;;;;;;
2456;Mannen;Noorwegen;Meerderjarig;2020;;;;;;;;;;;;;;
2457;Mannen;Noorwegen;Meerderjarig;2021;5.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;5.0;5.0;0.0;0.0
2458;Mannen;Noorwegen;Meerderjarig;2022;10.0;15.0;10.0;0.0;5.0;5.0;0.0;0.0;15.0;0.0;10.0;10.0;0.0;0.0
2459;Mannen;Noorwegen;Meerderjarig;2023;25.0;10.0;25.0;0.0;15.0;10.0;0.0;0.0;10.0;0.0;5.0;5.0;0.0;0.0
2460;Mannen;Noorwegen;Minderjarig met ouder of voogd;2014;;;;;;;;;;;;;;
2461;Mannen;Noorwegen;Minderjarig met ouder of voogd;2015;;;;;;;;;;;;;;
2462;Mannen;Noorwegen;Minderjarig met ouder of voogd;2016;;;;;;;;;;;;;;
2463;Mannen;Noorwegen;Minderjarig met ouder of voogd;2017;;;;;;;;;;;;;;
2464;Mannen;Noorwegen;Minderjarig met ouder of voogd;2018;;;;;;;;;;;;;;
2465;Mannen;Noorwegen;Minderjarig met ouder of voogd;2019;;;;;;;;;;;;;;
2466;Mannen;Noorwegen;Minderjarig met ouder of voogd;2020;;;;;;;;;;;;;;
2467;Mannen;Noorwegen;Minderjarig met ouder of voogd;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2468;Mannen;Noorwegen;Minderjarig met ouder of voogd;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2469;Mannen;Noorwegen;Minderjarig met ouder of voogd;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2470;Mannen;Noorwegen;Minderjarig zonder ouder of voogd;2014;;;;;;;;;;;;;;
2471;Mannen;Noorwegen;Minderjarig zonder ouder of voogd;2015;;;;;;;;;;;;;;
2472;Mannen;Noorwegen;Minderjarig zonder ouder of voogd;2016;;;;;;;;;;;;;;
2473;Mannen;Noorwegen;Minderjarig zonder ouder of voogd;2017;;;;;;;;;;;;;;
2474;Mannen;Noorwegen;Minderjarig zonder ouder of voogd;2018;;;;;;;;;;;;;;
2475;Mannen;Noorwegen;Minderjarig zonder ouder of voogd;2019;;;;;;;;;;;;;;
2476;Mannen;Noorwegen;Minderjarig zonder ouder of voogd;2020;;;;;;;;;;;;;;
2477;Mannen;Noorwegen;Minderjarig zonder ouder of voogd;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2478;Mannen;Noorwegen;Minderjarig zonder ouder of voogd;2022;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0
2479;Mannen;Noorwegen;Minderjarig zonder ouder of voogd;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2480;Mannen;Verenigd Koninkrijk;Totaal;2014;;;;;;;;;;;;;;
2481;Mannen;Verenigd Koninkrijk;Totaal;2015;;;;;;;;;;;;;;
2482;Mannen;Verenigd Koninkrijk;Totaal;2016;;;;;;;;;;;;;;
2483;Mannen;Verenigd Koninkrijk;Totaal;2017;;;;;;;;;;;;;;
2484;Mannen;Verenigd Koninkrijk;Totaal;2018;;;;;;;;;;;;;;
2485;Mannen;Verenigd Koninkrijk;Totaal;2019;;;;;;;;;;;;;;
2486;Mannen;Verenigd Koninkrijk;Totaal;2020;;;;;;;;;;;;;;
2487;Mannen;Verenigd Koninkrijk;Totaal;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2488;Mannen;Verenigd Koninkrijk;Totaal;2022;;;;;;;;;;;;;;
2489;Mannen;Verenigd Koninkrijk;Totaal;2023;;;;;;;;;;;;;;
2490;Mannen;Verenigd Koninkrijk;Meerderjarig;2014;;;;;;;;;;;;;;
2491;Mannen;Verenigd Koninkrijk;Meerderjarig;2015;;;;;;;;;;;;;;
2492;Mannen;Verenigd Koninkrijk;Meerderjarig;2016;;;;;;;;;;;;;;
2493;Mannen;Verenigd Koninkrijk;Meerderjarig;2017;;;;;;;;;;;;;;
2494;Mannen;Verenigd Koninkrijk;Meerderjarig;2018;;;;;;;;;;;;;;
2495;Mannen;Verenigd Koninkrijk;Meerderjarig;2019;;;;;;;;;;;;;;
2496;Mannen;Verenigd Koninkrijk;Meerderjarig;2020;;;;;;;;;;;;;;
2497;Mannen;Verenigd Koninkrijk;Meerderjarig;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2498;Mannen;Verenigd Koninkrijk;Meerderjarig;2022;;;;;;;;;;;;;;
2499;Mannen;Verenigd Koninkrijk;Meerderjarig;2023;;;;;;;;;;;;;;
2500;Mannen;Verenigd Koninkrijk;Minderjarig met ouder of voogd;2014;;;;;;;;;;;;;;
2501;Mannen;Verenigd Koninkrijk;Minderjarig met ouder of voogd;2015;;;;;;;;;;;;;;
2502;Mannen;Verenigd Koninkrijk;Minderjarig met ouder of voogd;2016;;;;;;;;;;;;;;
2503;Mannen;Verenigd Koninkrijk;Minderjarig met ouder of voogd;2017;;;;;;;;;;;;;;
2504;Mannen;Verenigd Koninkrijk;Minderjarig met ouder of voogd;2018;;;;;;;;;;;;;;
2505;Mannen;Verenigd Koninkrijk;Minderjarig met ouder of voogd;2019;;;;;;;;;;;;;;
