ID;BedrijfstakkenBranchesSBI2008;Perioden;NietSeizoengecorrigeerd_1;Seizoengecorrigeerd_2;NietSeizoengecorrigeerd_3;Seizoengecorrigeerd_4;NietSeizoengecorrigeerd_5;Seizoengecorrigeerd_6;NietSeizoengecorrigeerd_7;Seizoengecorrigeerd_8;NietSeizoengecorrigeerd_9;Seizoengecorrigeerd_10;NietSeizoengecorrigeerd_11;Seizoengecorrigeerd_12
1082;J Informatie en communicatie;2014 3e kwartaal;97.9;101.3;97.5;100.9;15.1;16.3;37.9;38.9;25.3;26.4;60.7;60.3
1083;J Informatie en communicatie;2014 4e kwartaal;96.7;100.9;96.2;101.4;15.9;16.5;37.0;39.5;27.0;26.7;60.1;61.0
1084;J Informatie en communicatie;2015 1e kwartaal;104.5;100.9;103.5;100.6;16.3;16.6;37.9;39.8;25.5;26.9;57.2;62.0
1085;J Informatie en communicatie;2015 2e kwartaal;107.5;101.2;108.9;101.8;18.6;16.6;48.3;40.2;28.4;26.9;69.3;61.8
1086;J Informatie en communicatie;2015 3e kwartaal;95.6;99.3;95.2;98.9;15.3;16.5;38.9;39.8;26.2;27.2;63.8;63.0
1087;J Informatie en communicatie;2015 4e kwartaal;92.4;98.6;92.5;98.7;16.0;16.5;36.6;39.5;28.4;27.5;61.9;62.6
1088;J Informatie en communicatie;2016 1e kwartaal;104.6;99.6;103.1;100.5;16.5;16.8;38.8;40.7;25.9;27.6;58.9;63.4
1089;J Informatie en communicatie;2016 2e kwartaal;104.5;98.2;103.6;97.0;18.6;16.6;46.3;39.7;29.1;27.7;69.9;64.2
1090;J Informatie en communicatie;2016 3e kwartaal;96.5;99.6;97.5;100.6;15.7;16.9;40.1;40.8;26.6;27.7;64.3;63.5
1091;J Informatie en communicatie;2016 4e kwartaal;92.2;99.4;92.9;99.9;16.4;16.9;38.3;40.8;29.1;27.8;64.4;63.9
1092;J Informatie en communicatie;2017 1e kwartaal;103.3;99.0;100.7;97.8;16.5;16.8;37.9;40.5;26.2;27.7;58.8;64.9
1093;J Informatie en communicatie;2017 2e kwartaal;104.4;97.9;106.2;99.5;18.7;16.7;47.7;40.6;29.3;28.0;70.1;64.0
1094;J Informatie en communicatie;2017 3e kwartaal;95.8;99.1;95.3;98.4;15.8;17.0;41.2;41.4;27.1;28.1;67.6;65.8
1095;J Informatie en communicatie;2017 4e kwartaal;91.6;98.8;91.6;97.9;16.6;17.2;40.0;42.1;29.8;28.5;68.2;67.4
1096;J Informatie en communicatie;2018 1e kwartaal;104.2;98.1;101.6;97.5;16.9;17.1;39.4;41.6;26.7;28.6;60.6;66.8
1097;J Informatie en communicatie;2018 2e kwartaal;104.5;99.2;103.8;98.0;19.2;17.2;49.1;41.9;30.1;28.5;73.8;67.0
1098;J Informatie en communicatie;2018 3e kwartaal;97.6;101.9;97.3;101.3;16.4;17.6;42.8;43.0;27.5;28.3;68.7;66.5
1099;J Informatie en communicatie;2018 4e kwartaal;95.6;102.8;95.1;101.7;17.0;17.6;39.8;42.4;29.1;28.0;65.4;65.3
1100;J Informatie en communicatie;2019 1e kwartaal;112.3;103.9;110.5;104.3;17.7;17.8;41.7;43.3;25.8;28.0;58.9;65.0
1101;J Informatie en communicatie;2019 2e kwartaal;108.4;104.1;108.0;102.8;20.0;18.0;50.8;44.0;30.2;28.3;73.5;67.0
1102;J Informatie en communicatie;2019 3e kwartaal;98.7;104.0;97.2;102.4;16.8;18.1;43.2;44.0;27.9;28.4;69.4;67.3
1103;J Informatie en communicatie;2019 4e kwartaal;96.9;103.5;97.2;104.2;17.5;18.2;41.7;44.3;29.6;28.8;67.0;66.6
1104;J Informatie en communicatie;2020 1e kwartaal;110.2;101.9;107.9;100.9;18.0;18.0;43.5;45.4;26.7;29.0;62.9;70.5
1105;J Informatie en communicatie;2020 2e kwartaal;105.3;101.0;103.0;97.5;19.5;17.6;48.1;40.7;30.4;28.5;73.0;65.5
1106;J Informatie en communicatie;2020 3e kwartaal;97.8;103.5;97.0;102.2;16.7;18.0;45.1;43.3;28.1;28.5;72.6;66.4
1107;J Informatie en communicatie;2020 4e kwartaal;98.3;105.2;96.5;104.3;17.7;18.4;40.3;44.2;29.6;28.6;65.3;66.4
1108;J Informatie en communicatie;2021 1e kwartaal;117.0;107.7;115.1;106.1;18.8;18.7;43.2;45.5;26.3;28.5;58.7;67.2
1109;J Informatie en communicatie;2021 2e kwartaal;110.9;106.6;109.7;104.8;21.0;19.0;52.6;46.3;31.1;29.3;74.9;69.2
1110;J Informatie en communicatie;2021 3e kwartaal;103.9;110.5;101.2;107.1;18.0;19.4;49.6;47.8;28.4;28.8;76.6;69.9
1111;J Informatie en communicatie;2021 4e kwartaal;105.9;113.8;102.6;111.2;19.2;19.8;44.4;48.9;29.7;28.5;67.5;68.9
1112;J Informatie en communicatie;2022 1e kwartaal;127.1;114.9;123.6;113.4;19.9;19.8;45.7;48.6;25.7;28.3;57.7;67.2
1113;J Informatie en communicatie;2022 2e kwartaal;118.3;115.1;117.1;113.1;22.0;20.1;56.4;49.7;30.5;28.5;75.2;68.9
1114;J Informatie en communicatie;2022 3e kwartaal;110.6;117.1;109.6;115.5;18.9;20.3;51.5;49.7;27.9;28.4;73.4;67.3
1115;J Informatie en communicatie;2022 4e kwartaal;112.4;120.2;109.4;117.5;19.7;20.3;46.8;50.3;28.7;27.7;66.8;67.0
1116;J Informatie en communicatie;2023 1e kwartaal;137.3;125.0;132.2;122.2;20.9;20.8;47.9;51.5;24.9;27.2;56.6;66.0
1117;J Informatie en communicatie;2023 2e kwartaal;132.1;127.6;129.8;125.0;22.9;20.9;59.0;52.0;28.4;26.9;71.0;65.1
1118;J Informatie en communicatie;2023 3e kwartaal;123.3;130.2;120.5;125.8;19.8;21.3;55.2;52.7;26.4;26.8;71.5;65.5
1119;J Informatie en communicatie;2023 4e kwartaal;118.5;128.8;116.4;125.5;21.0;21.6;51.0;53.8;29.0;27.5;68.4;67.2
1120;K Financiële dienstverlening;1996 1e kwartaal;91.5;84.4;91.1;84.3;10.8;10.8;25.7;26.6;33.9;36.6;80.2;89.6
1121;K Financiële dienstverlening;1996 2e kwartaal;98.4;83.3;98.6;83.1;12.0;10.9;31.8;27.0;35.0;37.5;91.8;92.2
1122;K Financiële dienstverlening;1996 3e kwartaal;73.1;82.9;73.0;82.7;9.7;11.0;26.4;26.9;38.1;38.0;102.6;92.6
1123;K Financiële dienstverlening;1996 4e kwartaal;72.2;83.0;71.8;82.6;11.3;11.2;25.1;27.3;44.8;38.6;99.2;93.7
1124;K Financiële dienstverlening;1997 1e kwartaal;91.3;82.8;92.0;83.7;11.3;11.3;27.4;27.6;35.6;39.0;84.6;93.7
1125;K Financiële dienstverlening;1997 2e kwartaal;100.1;84.6;101.2;85.3;12.5;11.4;32.1;27.7;35.9;38.6;90.3;92.3
1126;K Financiële dienstverlening;1997 3e kwartaal;75.3;85.5;76.0;86.2;10.1;11.4;27.7;28.2;38.6;38.3;103.6;93.0
1127;K Financiële dienstverlening;1997 4e kwartaal;74.8;86.9;75.3;87.6;11.7;11.7;26.3;28.7;44.8;38.5;99.5;93.1
1128;K Financiële dienstverlening;1998 1e kwartaal;90.8;82.5;90.8;82.6;11.5;11.3;27.1;27.6;36.2;39.4;84.9;94.9
1129;K Financiële dienstverlening;1998 2e kwartaal;97.2;81.9;97.7;82.1;12.5;11.3;32.4;27.7;36.8;39.5;94.4;95.8
1130;K Financiële dienstverlening;1998 3e kwartaal;73.5;83.8;73.7;83.9;10.3;11.6;28.1;28.6;40.2;39.8;108.3;96.7
1131;K Financiële dienstverlening;1998 4e kwartaal;72.1;84.3;72.1;84.3;11.7;11.8;26.7;29.5;46.6;40.2;105.1;99.5
1132;K Financiële dienstverlening;1999 1e kwartaal;95.6;86.0;96.1;86.7;12.2;12.0;29.3;29.7;36.5;39.9;86.7;97.3
1133;K Financiële dienstverlening;1999 2e kwartaal;101.2;85.7;102.2;86.2;13.4;12.1;35.2;30.1;37.9;40.4;98.0;99.1
1134;K Financiële dienstverlening;1999 3e kwartaal;75.9;87.1;76.5;87.6;11.0;12.4;30.5;31.0;41.4;40.8;113.2;100.6
1135;K Financiële dienstverlening;1999 4e kwartaal;75.3;88.2;75.6;88.6;12.5;12.7;27.9;31.5;47.7;41.4;105.0;100.9
1136;K Financiële dienstverlening;2000 1e kwartaal;102.4;91.2;101.7;90.9;13.2;12.9;31.2;32.3;37.1;40.6;87.3;100.9
1137;K Financiële dienstverlening;2000 2e kwartaal;109.0;92.9;108.8;92.6;14.5;13.1;38.0;32.4;38.2;40.4;99.3;99.6
1138;K Financiële dienstverlening;2000 3e kwartaal;79.3;91.7;79.3;91.4;11.5;13.0;33.0;33.4;41.6;40.8;118.4;103.7
1139;K Financiële dienstverlening;2000 4e kwartaal;80.3;92.8;80.1;92.6;13.0;13.2;30.7;33.3;46.4;40.8;108.8;102.1
1140;K Financiële dienstverlening;2001 1e kwartaal;106.4;92.8;106.0;92.7;13.4;13.0;32.7;33.1;36.2;40.1;87.8;101.6
1141;K Financiële dienstverlening;2001 2e kwartaal;113.7;97.7;114.0;97.7;14.9;13.6;40.5;34.7;37.6;39.8;100.9;100.8
1142;K Financiële dienstverlening;2001 3e kwartaal;82.6;95.9;82.8;95.9;11.8;13.4;33.7;34.2;40.9;40.0;115.8;101.4
1143;K Financiële dienstverlening;2001 4e kwartaal;83.0;96.3;82.9;96.2;13.3;13.6;31.4;34.5;46.1;40.4;107.8;101.9
1144;K Financiële dienstverlening;2002 1e kwartaal;121.3;105.7;120.9;105.9;15.7;15.1;38.9;38.7;37.1;40.9;91.5;103.8
1145;K Financiële dienstverlening;2002 2e kwartaal;118.1;103.4;118.0;102.2;16.1;14.8;44.1;37.9;39.2;41.0;106.3;105.5
1146;K Financiële dienstverlening;2002 3e kwartaal;90.6;104.6;90.6;104.5;13.2;15.0;37.4;38.5;41.9;41.0;117.4;104.6
1147;K Financiële dienstverlening;2002 4e kwartaal;92.2;105.6;91.8;105.4;14.8;15.0;35.3;38.7;45.9;40.7;109.5;104.4
1148;K Financiële dienstverlening;2003 1e kwartaal;120.7;105.5;119.4;103.8;15.8;15.1;38.9;38.7;37.4;41.1;92.6;105.9
1149;K Financiële dienstverlening;2003 2e kwartaal;119.0;101.8;118.3;101.1;16.3;15.0;44.6;38.3;39.3;42.3;107.2;107.7
1150;K Financiële dienstverlening;2003 3e kwartaal;89.1;103.3;88.5;102.4;13.3;14.9;37.4;38.4;42.8;41.5;120.0;106.6
1151;K Financiële dienstverlening;2003 4e kwartaal;89.1;103.4;88.2;102.6;14.9;15.1;35.9;39.3;48.0;42.0;115.6;108.8
1152;K Financiële dienstverlening;2004 1e kwartaal;115.6;101.7;114.2;100.7;16.1;15.5;39.1;39.6;40.0;43.8;97.3;111.8
1153;K Financiële dienstverlening;2004 2e kwartaal;121.6;103.3;121.1;102.4;17.0;15.6;46.6;39.7;40.0;43.2;109.5;110.2
1154;K Financiële dienstverlening;2004 3e kwartaal;88.5;101.9;88.0;101.5;14.3;16.0;39.9;41.2;46.3;45.0;129.1;115.4
1155;K Financiële dienstverlening;2004 4e kwartaal;85.9;100.9;85.2;100.1;15.5;15.9;36.3;40.9;51.9;45.1;121.2;116.2
1156;K Financiële dienstverlening;2005 1e kwartaal;115.8;103.3;114.9;102.9;16.7;16.2;41.2;41.5;41.3;44.8;102.1;114.7
1157;K Financiële dienstverlening;2005 2e kwartaal;121.7;102.9;121.8;102.7;17.6;16.0;48.1;41.3;41.6;44.5;112.3;114.3
1158;K Financiële dienstverlening;2005 3e kwartaal;93.4;108.2;92.5;107.3;14.8;16.7;41.3;43.1;45.6;44.3;126.9;114.1
1159;K Financiële dienstverlening;2005 4e kwartaal;88.6;102.7;87.9;101.8;16.0;16.4;38.8;42.6;51.8;45.8;125.4;119.1
1160;K Financiële dienstverlening;2006 1e kwartaal;110.5;101.0;109.7;100.7;16.3;15.9;38.9;40.5;42.3;45.2;100.9;114.3
1161;K Financiële dienstverlening;2006 2e kwartaal;125.6;104.6;125.1;103.9;19.1;17.0;52.7;43.8;43.6;46.5;119.7;119.9
1162;K Financiële dienstverlening;2006 3e kwartaal;84.4;98.4;83.8;97.9;14.0;15.9;39.0;40.9;47.5;46.4;132.5;118.8
1163;K Financiële dienstverlening;2006 4e kwartaal;89.9;102.4;89.7;101.9;15.9;16.4;38.9;42.1;50.8;45.8;123.4;117.5
1164;K Financiële dienstverlening;2007 1e kwartaal;113.7;103.3;113.0;103.2;17.6;17.4;42.4;43.9;44.5;48.2;106.8;120.9
1165;K Financiële dienstverlening;2007 2e kwartaal;124.2;102.8;124.2;102.3;19.8;17.3;54.3;43.9;45.7;48.3;124.4;122.1
1166;K Financiële dienstverlening;2007 3e kwartaal;82.6;99.4;82.0;99.0;14.7;17.0;40.9;43.5;51.1;49.0;141.8;125.0
1167;K Financiële dienstverlening;2007 4e kwartaal;96.1;107.4;95.9;107.1;18.2;18.6;44.1;47.9;54.4;49.8;130.6;127.2
1168;K Financiële dienstverlening;2008 1e kwartaal;107.3;100.9;106.6;100.2;18.3;18.3;44.9;46.4;49.0;52.0;119.7;131.6
1169;K Financiële dienstverlening;2008 2e kwartaal;119.0;100.7;118.9;100.5;20.8;18.0;56.8;46.0;50.2;51.3;135.8;130.1
1170;K Financiële dienstverlening;2008 3e kwartaal;82.0;97.9;81.8;97.8;15.5;18.0;42.4;46.1;54.4;52.8;147.4;134.2
1171;K Financiële dienstverlening;2008 4e kwartaal;90.8;97.3;90.9;97.4;17.8;18.1;43.2;46.6;56.3;53.3;135.1;135.8
1172;K Financiële dienstverlening;2009 1e kwartaal;99.6;95.8;99.4;95.4;16.9;17.1;41.5;43.4;48.5;51.2;118.6;129.4
1173;K Financiële dienstverlening;2009 2e kwartaal;113.8;95.0;113.7;94.7;20.6;17.7;57.5;45.6;52.0;53.5;143.7;136.8
1174;K Financiële dienstverlening;2009 3e kwartaal;80.6;95.2;80.4;95.4;15.3;17.7;41.6;45.5;54.5;53.3;147.3;135.6
1175;K Financiële dienstverlening;2009 4e kwartaal;88.1;94.6;88.2;94.6;17.8;18.0;42.7;46.2;58.0;54.6;137.4;139.0
1176;K Financiële dienstverlening;2010 1e kwartaal;93.6;92.7;93.4;92.3;17.0;17.5;42.9;45.5;52.1;54.1;130.6;140.0
1177;K Financiële dienstverlening;2010 2e kwartaal;109.9;93.4;110.1;93.6;21.1;18.1;60.1;46.9;55.1;55.4;155.3;142.5
1178;K Financiële dienstverlening;2010 3e kwartaal;81.0;92.7;80.7;92.6;15.7;18.0;42.4;46.4;55.6;55.9;149.3;142.4
1179;K Financiële dienstverlening;2010 4e kwartaal;86.5;91.8;86.8;91.7;18.0;18.1;42.6;46.4;59.6;56.6;139.6;143.8
1180;K Financiële dienstverlening;2011 1e kwartaal;96.7;93.8;97.0;94.6;17.8;18.4;44.0;47.1;52.8;56.2;128.8;141.7
1181;K Financiële dienstverlening;2011 2e kwartaal;111.6;96.0;111.7;96.2;21.9;18.8;60.6;48.7;56.4;56.3;154.2;144.1
1182;K Financiële dienstverlening;2011 3e kwartaal;82.5;95.3;82.5;95.2;16.5;18.9;43.6;47.6;57.2;56.7;150.3;142.3
1183;K Financiële dienstverlening;2011 4e kwartaal;88.8;93.4;88.8;93.2;18.6;18.6;45.0;47.4;59.9;57.2;144.0;144.8
1184;K Financiële dienstverlening;2012 1e kwartaal;95.3;93.9;95.4;94.5;17.9;18.4;43.8;47.4;53.9;56.3;130.6;142.6
1185;K Financiële dienstverlening;2012 2e kwartaal;112.1;97.4;112.1;97.3;21.9;19.0;60.8;49.1;56.1;56.1;154.1;143.6
1186;K Financiële dienstverlening;2012 3e kwartaal;85.4;97.6;85.4;97.5;16.8;19.1;45.9;49.3;56.3;56.1;152.8;143.6
1187;K Financiële dienstverlening;2012 4e kwartaal;96.0;98.3;96.0;98.5;18.8;18.8;46.8;48.7;56.3;54.8;138.5;140.6
1188;K Financiële dienstverlening;2013 1e kwartaal;104.9;103.8;104.5;103.6;19.7;20.1;50.0;52.4;53.9;55.6;135.8;144.0
1189;K Financiële dienstverlening;2013 2e kwartaal;115.9;103.3;115.9;103.1;22.5;20.0;62.1;51.5;55.8;55.5;152.3;142.0
1190;K Financiële dienstverlening;2013 3e kwartaal;92.4;104.6;92.3;104.8;18.0;20.3;48.5;52.1;55.8;55.7;149.5;141.3
1191;K Financiële dienstverlening;2013 4e kwartaal;105.1;105.2;105.7;105.6;20.8;20.5;51.0;52.4;56.9;56.0;137.3;141.0
1192;K Financiële dienstverlening;2014 1e kwartaal;105.0;105.8;104.7;105.4;20.3;20.7;50.2;52.6;55.5;56.1;136.3;141.9
1193;K Financiële dienstverlening;2014 2e kwartaal;115.5;104.8;115.8;105.0;22.6;20.4;62.2;53.4;56.2;55.9;152.7;144.5
1194;K Financiële dienstverlening;2014 3e kwartaal;95.9;107.5;96.2;108.1;18.9;21.1;50.1;53.2;56.4;56.3;148.2;140.0
1195;K Financiële dienstverlening;2014 4e kwartaal;110.6;108.6;110.8;108.4;22.2;21.6;54.3;55.2;57.5;57.2;139.4;144.7
1196;K Financiële dienstverlening;2015 1e kwartaal;99.7;99.7;99.7;99.9;19.8;20.2;48.9;51.3;57.0;58.1;139.5;146.0
1197;K Financiële dienstverlening;2015 2e kwartaal;109.0;98.7;109.5;99.0;22.0;20.1;60.6;51.6;58.0;58.5;157.3;148.1
1198;K Financiële dienstverlening;2015 3e kwartaal;89.0;99.5;88.8;99.3;18.2;20.2;49.2;51.8;58.6;58.3;157.4;148.3
1199;K Financiële dienstverlening;2015 4e kwartaal;102.3;102.1;102.0;101.8;20.9;20.4;50.8;52.0;58.8;57.2;141.7;145.1
1200;K Financiële dienstverlening;2016 1e kwartaal;99.3;100.7;99.2;101.1;20.2;20.6;50.2;52.5;58.4;58.7;143.7;147.6
1201;K Financiële dienstverlening;2016 2e kwartaal;109.3;101.5;109.1;100.9;22.6;20.8;59.8;52.6;59.4;58.7;156.0;148.3
1202;K Financiële dienstverlening;2016 3e kwartaal;87.9;99.0;87.6;98.7;18.6;20.7;50.6;53.1;60.7;59.9;164.1;153.0
1203;K Financiële dienstverlening;2016 4e kwartaal;102.3;97.8;102.4;97.9;21.4;20.8;52.9;53.3;60.1;61.1;146.9;154.7
1204;K Financiële dienstverlening;2017 1e kwartaal;98.4;100.2;98.3;100.3;20.9;21.2;50.2;53.6;60.9;60.7;145.1;151.9
1205;K Financiële dienstverlening;2017 2e kwartaal;108.0;99.7;108.5;100.1;23.0;21.2;61.3;53.7;61.1;61.0;160.5;152.5
1206;K Financiële dienstverlening;2017 3e kwartaal;89.5;100.1;89.5;100.1;19.3;21.4;52.1;54.1;61.7;61.3;165.4;153.7
1207;K Financiële dienstverlening;2017 4e kwartaal;103.9;99.3;104.3;99.5;22.1;21.5;55.7;55.2;61.1;62.2;151.9;157.7
1208;K Financiële dienstverlening;2018 1e kwartaal;98.5;99.1;98.3;99.2;21.1;21.3;51.2;53.8;61.5;61.7;148.0;154.1
1209;K Financiële dienstverlening;2018 2e kwartaal;107.0;99.5;107.0;99.3;23.2;21.5;61.8;54.6;62.1;62.0;164.1;156.2
1210;K Financiële dienstverlening;2018 3e kwartaal;89.0;99.1;88.8;99.1;19.3;21.4;52.2;54.3;62.3;62.0;167.1;155.9
1211;K Financiële dienstverlening;2018 4e kwartaal;104.1;100.0;104.2;99.9;22.1;21.5;54.4;54.3;61.0;61.6;148.4;154.4
1212;K Financiële dienstverlening;2019 1e kwartaal;100.8;101.7;100.5;101.7;21.7;21.8;53.2;54.8;61.7;61.3;150.4;153.3
1213;K Financiële dienstverlening;2019 2e kwartaal;106.1;99.8;106.0;99.4;23.4;22.0;60.6;54.7;63.4;63.1;162.7;156.5
1214;K Financiële dienstverlening;2019 3e kwartaal;92.2;101.7;91.8;101.5;20.6;22.8;53.2;56.1;64.2;64.4;164.7;157.2
1215;K Financiële dienstverlening;2019 4e kwartaal;108.8;103.9;109.0;104.0;23.7;23.0;57.3;56.9;62.6;63.5;149.4;155.6
1216;K Financiële dienstverlening;2020 1e kwartaal;99.4;101.4;99.0;101.1;22.4;22.3;56.6;58.5;64.7;63.1;162.6;164.6
1217;K Financiële dienstverlening;2020 2e kwartaal;111.6;104.9;111.8;105.0;24.1;22.8;60.9;54.2;61.9;62.2;154.8;146.7
1218;K Financiële dienstverlening;2020 3e kwartaal;100.6;110.2;100.4;110.0;21.0;23.2;56.6;57.2;59.8;60.4;160.1;148.0
1219;K Financiële dienstverlening;2020 4e kwartaal;116.4;111.0;115.8;110.5;24.4;23.6;56.6;57.6;60.0;60.9;138.9;148.3
1220;K Financiële dienstverlening;2021 1e kwartaal;110.8;112.7;110.3;112.0;24.1;23.8;57.4;58.9;62.4;60.5;148.0;149.4
1221;K Financiële dienstverlening;2021 2e kwartaal;123.2;116.3;123.3;116.4;25.3;24.2;64.3;59.4;59.0;59.6;148.3;145.1
1222;K Financiële dienstverlening;2021 3e kwartaal;107.3;117.9;106.9;117.4;21.9;24.3;60.1;60.8;58.6;59.0;159.8;147.3
1223;K Financiële dienstverlening;2021 4e kwartaal;122.3;117.1;121.6;116.4;25.1;24.4;59.0;60.8;59.0;59.7;137.8;148.4
1224;K Financiële dienstverlening;2022 1e kwartaal;117.1;117.2;116.5;116.9;25.2;24.6;59.6;61.3;61.7;60.2;145.4;148.9
1225;K Financiële dienstverlening;2022 2e kwartaal;126.1;120.5;125.8;120.0;25.5;24.6;66.2;61.7;58.0;58.5;149.6;146.2
1226;K Financiële dienstverlening;2022 3e kwartaal;112.4;124.4;112.0;124.0;22.5;24.8;61.1;61.9;57.4;57.2;155.0;141.9
1227;K Financiële dienstverlening;2022 4e kwartaal;137.3;130.8;137.0;130.1;26.2;25.4;63.4;63.7;54.8;55.6;131.6;139.3
1228;K Financiële dienstverlening;2023 1e kwartaal;135.1;135.7;134.3;135.5;26.4;25.7;62.4;64.5;56.0;54.2;132.0;135.4
1229;K Financiële dienstverlening;2023 2e kwartaal;138.7;134.2;138.4;133.6;26.1;25.4;68.3;64.0;54.1;54.3;140.2;136.1
1230;K Financiële dienstverlening;2023 3e kwartaal;125.1;137.1;124.6;136.5;23.7;26.0;65.4;65.5;54.3;54.4;149.2;136.3
1231;K Financiële dienstverlening;2023 4e kwartaal;151.8;142.0;151.4;141.5;27.2;26.3;67.1;66.3;51.5;53.1;126.0;133.2
1232;L Verhuur en handel van onroerend goed;1996 1e kwartaal;73.9;75.4;78.5;80.9;9.0;9.2;23.0;24.1;117.8;118.5;272.4;278.2
1233;L Verhuur en handel van onroerend goed;1996 2e kwartaal;85.7;76.4;93.4;82.0;10.4;9.3;29.0;24.4;117.1;117.7;288.8;278.6
1234;L Verhuur en handel van onroerend goed;1996 3e kwartaal;70.1;78.0;74.8;83.0;8.6;9.4;24.3;24.5;118.3;116.5;302.4;275.3
1235;L Verhuur en handel van onroerend goed;1996 4e kwartaal;76.7;78.0;80.4;81.9;9.3;9.4;22.2;24.4;116.8;117.0;257.0;277.6
1236;L Verhuur en handel van onroerend goed;1997 1e kwartaal;73.3;74.7;75.7;77.4;8.9;9.1;23.4;24.0;117.1;117.8;287.5;289.9
1237;L Verhuur en handel van onroerend goed;1997 2e kwartaal;84.3;74.7;87.4;76.7;10.3;9.1;28.3;24.2;117.7;118.5;301.5;294.3
1238;L Verhuur en handel van onroerend goed;1997 3e kwartaal;68.8;76.7;70.8;78.7;8.4;9.2;24.6;24.7;118.7;116.6;323.5;293.5
1239;L Verhuur en handel van onroerend goed;1997 4e kwartaal;78.2;80.0;80.6;82.5;9.2;9.3;23.1;25.2;113.6;113.5;266.8;285.7
1240;L Verhuur en handel van onroerend goed;1998 1e kwartaal;82.3;83.1;83.7;85.2;9.3;9.5;24.4;25.4;109.4;110.6;271.1;278.7
1241;L Verhuur en handel van onroerend goed;1998 2e kwartaal;94.2;83.2;98.3;85.9;10.6;9.5;30.5;25.8;109.1;110.6;288.3;281.0
1242;L Verhuur en handel van onroerend goed;1998 3e kwartaal;74.6;83.4;77.4;86.2;8.8;9.6;26.2;26.2;114.2;111.9;315.1;284.2
1243;L Verhuur en handel van onroerend goed;1998 4e kwartaal;82.0;84.8;84.2;87.2;9.7;9.9;24.7;27.2;113.9;113.1;272.7;291.1
1244;L Verhuur en handel van onroerend goed;1999 1e kwartaal;88.0;88.5;89.6;90.8;10.4;10.5;26.6;27.9;114.3;115.6;276.7;286.8
1245;L Verhuur en handel van onroerend goed;1999 2e kwartaal;102.5;89.8;105.3;91.5;11.9;10.6;33.1;28.2;112.6;114.9;292.3;287.5
1246;L Verhuur en handel van onroerend goed;1999 3e kwartaal;80.1;89.5;81.6;90.7;9.6;10.5;27.9;27.7;116.5;113.9;318.4;285.8
1247;L Verhuur en handel van onroerend goed;1999 4e kwartaal;88.3;92.1;89.2;93.6;10.5;10.7;25.4;28.3;114.9;113.1;264.8;282.1
1248;L Verhuur en handel van onroerend goed;2000 1e kwartaal;94.5;95.2;91.9;93.4;10.9;11.1;27.2;29.4;111.9;113.6;275.2;293.6
1249;L Verhuur en handel van onroerend goed;2000 2e kwartaal;109.0;94.8;107.9;93.1;12.4;11.0;34.0;28.9;110.0;113.1;293.2;289.8
1250;L Verhuur en handel van onroerend goed;2000 3e kwartaal;87.9;98.0;87.1;96.5;10.5;11.4;31.5;30.8;116.0;113.2;336.8;298.0
1251;L Verhuur en handel van onroerend goed;2000 4e kwartaal;93.1;98.2;91.9;96.9;11.1;11.4;28.3;30.6;115.5;112.7;287.0;294.7
1252;L Verhuur en handel van onroerend goed;2001 1e kwartaal;91.7;93.2;89.9;92.0;10.4;10.8;26.9;29.1;110.0;112.1;278.9;295.6
1253;L Verhuur en handel van onroerend goed;2001 2e kwartaal;112.5;96.8;111.7;95.5;12.4;11.0;35.4;29.8;106.7;110.0;294.6;291.0
1254;L Verhuur en handel van onroerend goed;2001 3e kwartaal;88.4;98.2;87.4;96.4;10.2;11.0;30.7;29.9;111.8;108.9;326.5;289.5
1255;L Verhuur en handel van onroerend goed;2001 4e kwartaal;92.7;99.4;91.2;97.0;10.7;11.0;27.2;29.7;111.3;107.2;277.5;286.4
1256;L Verhuur en handel van onroerend goed;2002 1e kwartaal;116.2;116.8;112.4;115.5;11.9;12.4;31.5;34.0;99.1;103.2;260.7;275.3
1257;L Verhuur en handel van onroerend goed;2002 2e kwartaal;117.2;100.5;117.5;99.4;12.4;10.9;36.0;29.9;102.6;105.1;285.3;280.9
1258;L Verhuur en handel van onroerend goed;2002 3e kwartaal;89.0;100.5;85.9;94.8;10.2;10.9;30.3;30.0;110.3;105.6;328.8;295.3
1259;L Verhuur en handel van onroerend goed;2002 4e kwartaal;93.3;97.7;91.7;98.4;10.4;10.7;26.7;29.3;107.6;106.5;270.7;278.0
1260;L Verhuur en handel van onroerend goed;2003 1e kwartaal;105.0;107.8;102.8;106.4;11.1;11.7;29.5;32.1;102.6;105.5;266.9;282.0
1261;L Verhuur en handel van onroerend goed;2003 2e kwartaal;133.4;113.1;131.7;109.8;14.1;12.2;41.0;33.5;102.3;105.1;289.4;284.9
1262;L Verhuur en handel van onroerend goed;2003 3e kwartaal;102.6;113.8;99.1;110.1;11.2;12.1;33.4;33.3;105.8;103.6;313.6;282.2
1263;L Verhuur en handel van onroerend goed;2003 4e kwartaal;106.5;114.3;104.8;112.6;11.7;12.1;30.2;33.2;106.2;102.7;267.9;275.1
1264;L Verhuur en handel van onroerend goed;2004 1e kwartaal;107.8;111.8;104.1;108.7;11.4;12.0;29.3;32.4;102.0;103.9;262.4;278.5
1265;L Verhuur en handel van onroerend goed;2004 2e kwartaal;133.3;111.8;132.0;109.7;13.9;12.0;40.1;32.5;101.1;104.6;283.0;277.0
