ID;EigenaarOfHuurder;Woningkenmerken;Marges;Regio;Perioden;TevredenheidMetDeHuidigeWoning_1;TevredenheidMetDeHuidigeWoonomgeving_2
323;Totaal;Totaal woningen;Waarde;Het Gooi en Vechtstreek (CR);2012;89.1;86.3
324;Totaal;Totaal woningen;Waarde;Het Gooi en Vechtstreek (CR);2015;88.8;87.5
325;Totaal;Totaal woningen;Waarde;Het Gooi en Vechtstreek (CR);2018;87.8;85.5
326;Totaal;Totaal woningen;Waarde;Het Gooi en Vechtstreek (CR);2021;87.9;82.9
327;Totaal;Totaal woningen;Waarde;Het Gooi en Vechtstreek (CR);2024;81.9;85.7
328;Totaal;Totaal woningen;Waarde;Agglomeratie Leiden en Bollenstreek (CR);2002;91.0;86.0
329;Totaal;Totaal woningen;Waarde;Agglomeratie Leiden en Bollenstreek (CR);2006;88.2;85.6
330;Totaal;Totaal woningen;Waarde;Agglomeratie Leiden en Bollenstreek (CR);2009;92.6;85.3
331;Totaal;Totaal woningen;Waarde;Agglomeratie Leiden en Bollenstreek (CR);2012;89.8;84.6
332;Totaal;Totaal woningen;Waarde;Agglomeratie Leiden en Bollenstreek (CR);2015;88.0;83.9
333;Totaal;Totaal woningen;Waarde;Agglomeratie Leiden en Bollenstreek (CR);2018;84.1;84.1
334;Totaal;Totaal woningen;Waarde;Agglomeratie Leiden en Bollenstreek (CR);2021;85.1;84.6
335;Totaal;Totaal woningen;Waarde;Agglomeratie Leiden en Bollenstreek (CR);2024;85.5;85.5
336;Totaal;Totaal woningen;Waarde;Agglomeratie 's-Gravenhage (CR);2002;86.6;76.6
337;Totaal;Totaal woningen;Waarde;Agglomeratie 's-Gravenhage (CR);2006;86.3;79.0
338;Totaal;Totaal woningen;Waarde;Agglomeratie 's-Gravenhage (CR);2009;85.8;77.4
339;Totaal;Totaal woningen;Waarde;Agglomeratie 's-Gravenhage (CR);2012;84.7;78.7
340;Totaal;Totaal woningen;Waarde;Agglomeratie 's-Gravenhage (CR);2015;81.8;77.8
341;Totaal;Totaal woningen;Waarde;Agglomeratie 's-Gravenhage (CR);2018;77.7;79.5
342;Totaal;Totaal woningen;Waarde;Agglomeratie 's-Gravenhage (CR);2021;78.5;78.4
343;Totaal;Totaal woningen;Waarde;Agglomeratie 's-Gravenhage (CR);2024;74.4;75.0
344;Totaal;Totaal woningen;Waarde;Delft en Westland (CR);2002;91.3;85.8
345;Totaal;Totaal woningen;Waarde;Delft en Westland (CR);2006;90.2;84.5
346;Totaal;Totaal woningen;Waarde;Delft en Westland (CR);2009;90.5;83.3
347;Totaal;Totaal woningen;Waarde;Delft en Westland (CR);2012;89.4;82.7
348;Totaal;Totaal woningen;Waarde;Delft en Westland (CR);2015;86.3;80.3
349;Totaal;Totaal woningen;Waarde;Delft en Westland (CR);2018;83.7;82.2
350;Totaal;Totaal woningen;Waarde;Delft en Westland (CR);2021;80.9;83.5
351;Totaal;Totaal woningen;Waarde;Delft en Westland (CR);2024;84.8;81.2
352;Totaal;Totaal woningen;Waarde;Oost-Zuid-Holland (CR);2002;90.6;84.4
353;Totaal;Totaal woningen;Waarde;Oost-Zuid-Holland (CR);2006;93.3;84.4
354;Totaal;Totaal woningen;Waarde;Oost-Zuid-Holland (CR);2009;92.2;82.1
355;Totaal;Totaal woningen;Waarde;Oost-Zuid-Holland (CR);2012;90.9;85.0
356;Totaal;Totaal woningen;Waarde;Oost-Zuid-Holland (CR);2015;88.9;81.3
357;Totaal;Totaal woningen;Waarde;Oost-Zuid-Holland (CR);2018;87.0;84.1
358;Totaal;Totaal woningen;Waarde;Oost-Zuid-Holland (CR);2021;88.7;86.0
359;Totaal;Totaal woningen;Waarde;Oost-Zuid-Holland (CR);2024;85.1;84.0
360;Totaal;Totaal woningen;Waarde;Groot-Rijnmond (CR);2002;85.1;77.0
361;Totaal;Totaal woningen;Waarde;Groot-Rijnmond (CR);2006;85.6;78.3
362;Totaal;Totaal woningen;Waarde;Groot-Rijnmond (CR);2009;87.2;78.6
363;Totaal;Totaal woningen;Waarde;Groot-Rijnmond (CR);2012;85.5;78.5
364;Totaal;Totaal woningen;Waarde;Groot-Rijnmond (CR);2015;82.2;75.4
365;Totaal;Totaal woningen;Waarde;Groot-Rijnmond (CR);2018;80.3;76.9
366;Totaal;Totaal woningen;Waarde;Groot-Rijnmond (CR);2021;79.6;77.5
367;Totaal;Totaal woningen;Waarde;Groot-Rijnmond (CR);2024;77.4;77.3
368;Totaal;Totaal woningen;Waarde;Zuidoost-Zuid-Holland (CR);2002;89.8;85.5
369;Totaal;Totaal woningen;Waarde;Zuidoost-Zuid-Holland (CR);2006;91.9;85.5
370;Totaal;Totaal woningen;Waarde;Zuidoost-Zuid-Holland (CR);2009;90.2;81.4
371;Totaal;Totaal woningen;Waarde;Zuidoost-Zuid-Holland (CR);2012;88.4;84.8
372;Totaal;Totaal woningen;Waarde;Zuidoost-Zuid-Holland (CR);2015;87.7;82.8
373;Totaal;Totaal woningen;Waarde;Zuidoost-Zuid-Holland (CR);2018;86.9;83.5
374;Totaal;Totaal woningen;Waarde;Zuidoost-Zuid-Holland (CR);2021;84.4;82.8
375;Totaal;Totaal woningen;Waarde;Zuidoost-Zuid-Holland (CR);2024;83.9;81.1
376;Totaal;Totaal woningen;Waarde;Zeeuwsch-Vlaanderen (CR);2002;93.3;89.3
377;Totaal;Totaal woningen;Waarde;Zeeuwsch-Vlaanderen (CR);2006;93.6;90.9
378;Totaal;Totaal woningen;Waarde;Zeeuwsch-Vlaanderen (CR);2009;92.1;86.5
379;Totaal;Totaal woningen;Waarde;Zeeuwsch-Vlaanderen (CR);2012;91.3;87.4
380;Totaal;Totaal woningen;Waarde;Zeeuwsch-Vlaanderen (CR);2015;91.7;86.7
381;Totaal;Totaal woningen;Waarde;Zeeuwsch-Vlaanderen (CR);2018;89.4;85.6
382;Totaal;Totaal woningen;Waarde;Zeeuwsch-Vlaanderen (CR);2021;88.7;90.0
383;Totaal;Totaal woningen;Waarde;Zeeuwsch-Vlaanderen (CR);2024;86.6;89.0
384;Totaal;Totaal woningen;Waarde;Overig Zeeland (CR);2002;92.4;89.5
385;Totaal;Totaal woningen;Waarde;Overig Zeeland (CR);2006;92.2;89.1
386;Totaal;Totaal woningen;Waarde;Overig Zeeland (CR);2009;92.0;86.8
387;Totaal;Totaal woningen;Waarde;Overig Zeeland (CR);2012;91.2;86.9
388;Totaal;Totaal woningen;Waarde;Overig Zeeland (CR);2015;88.5;85.7
389;Totaal;Totaal woningen;Waarde;Overig Zeeland (CR);2018;85.9;84.6
390;Totaal;Totaal woningen;Waarde;Overig Zeeland (CR);2021;89.7;86.4
391;Totaal;Totaal woningen;Waarde;Overig Zeeland (CR);2024;86.5;85.3
392;Totaal;Totaal woningen;Waarde;West-Noord-Brabant (CR);2002;91.1;86.0
393;Totaal;Totaal woningen;Waarde;West-Noord-Brabant (CR);2006;92.6;86.9
394;Totaal;Totaal woningen;Waarde;West-Noord-Brabant (CR);2009;92.2;84.6
395;Totaal;Totaal woningen;Waarde;West-Noord-Brabant (CR);2012;90.5;84.4
396;Totaal;Totaal woningen;Waarde;West-Noord-Brabant (CR);2015;89.7;83.7
397;Totaal;Totaal woningen;Waarde;West-Noord-Brabant (CR);2018;86.5;84.3
398;Totaal;Totaal woningen;Waarde;West-Noord-Brabant (CR);2021;88.4;83.2
399;Totaal;Totaal woningen;Waarde;West-Noord-Brabant (CR);2024;83.0;82.8
400;Totaal;Totaal woningen;Waarde;Midden-Noord-Brabant (CR);2002;91.4;86.1
401;Totaal;Totaal woningen;Waarde;Midden-Noord-Brabant (CR);2006;91.6;84.2
402;Totaal;Totaal woningen;Waarde;Midden-Noord-Brabant (CR);2009;91.7;84.2
403;Totaal;Totaal woningen;Waarde;Midden-Noord-Brabant (CR);2012;90.6;85.3
404;Totaal;Totaal woningen;Waarde;Midden-Noord-Brabant (CR);2015;87.4;81.7
405;Totaal;Totaal woningen;Waarde;Midden-Noord-Brabant (CR);2018;84.8;81.7
406;Totaal;Totaal woningen;Waarde;Midden-Noord-Brabant (CR);2021;85.9;82.7
407;Totaal;Totaal woningen;Waarde;Midden-Noord-Brabant (CR);2024;85.4;82.9
408;Totaal;Totaal woningen;Waarde;Noordoost-Noord-Brabant (CR);2002;92.0;87.4
409;Totaal;Totaal woningen;Waarde;Noordoost-Noord-Brabant (CR);2006;92.7;88.8
410;Totaal;Totaal woningen;Waarde;Noordoost-Noord-Brabant (CR);2009;92.4;86.5
411;Totaal;Totaal woningen;Waarde;Noordoost-Noord-Brabant (CR);2012;90.8;87.8
412;Totaal;Totaal woningen;Waarde;Noordoost-Noord-Brabant (CR);2015;89.7;86.5
413;Totaal;Totaal woningen;Waarde;Noordoost-Noord-Brabant (CR);2018;87.3;87.7
414;Totaal;Totaal woningen;Waarde;Noordoost-Noord-Brabant (CR);2021;88.0;87.7
415;Totaal;Totaal woningen;Waarde;Noordoost-Noord-Brabant (CR);2024;84.1;83.3
416;Totaal;Totaal woningen;Waarde;Zuidoost-Noord-Brabant (CR);2002;90.9;86.7
417;Totaal;Totaal woningen;Waarde;Zuidoost-Noord-Brabant (CR);2006;91.2;86.7
418;Totaal;Totaal woningen;Waarde;Zuidoost-Noord-Brabant (CR);2009;91.3;85.0
419;Totaal;Totaal woningen;Waarde;Zuidoost-Noord-Brabant (CR);2012;90.4;85.5
420;Totaal;Totaal woningen;Waarde;Zuidoost-Noord-Brabant (CR);2015;89.6;84.7
421;Totaal;Totaal woningen;Waarde;Zuidoost-Noord-Brabant (CR);2018;86.0;84.8
422;Totaal;Totaal woningen;Waarde;Zuidoost-Noord-Brabant (CR);2021;87.9;86.5
423;Totaal;Totaal woningen;Waarde;Zuidoost-Noord-Brabant (CR);2024;83.4;81.9
424;Totaal;Totaal woningen;Waarde;Noord-Limburg (CR);2002;90.8;86.2
425;Totaal;Totaal woningen;Waarde;Noord-Limburg (CR);2006;93.1;89.1
426;Totaal;Totaal woningen;Waarde;Noord-Limburg (CR);2009;90.1;85.3
427;Totaal;Totaal woningen;Waarde;Noord-Limburg (CR);2012;90.6;84.3
428;Totaal;Totaal woningen;Waarde;Noord-Limburg (CR);2015;90.4;85.5
429;Totaal;Totaal woningen;Waarde;Noord-Limburg (CR);2018;87.2;87.2
430;Totaal;Totaal woningen;Waarde;Noord-Limburg (CR);2021;89.7;85.4
431;Totaal;Totaal woningen;Waarde;Noord-Limburg (CR);2024;83.0;84.9
432;Totaal;Totaal woningen;Waarde;Midden-Limburg (CR);2002;90.6;88.8
433;Totaal;Totaal woningen;Waarde;Midden-Limburg (CR);2006;93.4;88.1
434;Totaal;Totaal woningen;Waarde;Midden-Limburg (CR);2009;90.0;85.4
435;Totaal;Totaal woningen;Waarde;Midden-Limburg (CR);2012;88.6;84.4
436;Totaal;Totaal woningen;Waarde;Midden-Limburg (CR);2015;89.7;83.3
437;Totaal;Totaal woningen;Waarde;Midden-Limburg (CR);2018;90.3;87.7
438;Totaal;Totaal woningen;Waarde;Midden-Limburg (CR);2021;88.0;87.3
439;Totaal;Totaal woningen;Waarde;Midden-Limburg (CR);2024;86.2;86.7
440;Totaal;Totaal woningen;Waarde;Zuid-Limburg (CR);2002;89.5;82.8
441;Totaal;Totaal woningen;Waarde;Zuid-Limburg (CR);2006;89.4;83.9
442;Totaal;Totaal woningen;Waarde;Zuid-Limburg (CR);2009;89.8;80.5
443;Totaal;Totaal woningen;Waarde;Zuid-Limburg (CR);2012;89.2;80.4
444;Totaal;Totaal woningen;Waarde;Zuid-Limburg (CR);2015;86.1;78.9
445;Totaal;Totaal woningen;Waarde;Zuid-Limburg (CR);2018;83.4;81.0
446;Totaal;Totaal woningen;Waarde;Zuid-Limburg (CR);2021;83.9;81.6
447;Totaal;Totaal woningen;Waarde;Zuid-Limburg (CR);2024;81.6;81.7
448;Totaal;Totaal woningen;Waarde;Flevoland (CR);2002;91.8;82.6
449;Totaal;Totaal woningen;Waarde;Flevoland (CR);2006;89.4;84.0
450;Totaal;Totaal woningen;Waarde;Flevoland (CR);2009;91.0;83.1
451;Totaal;Totaal woningen;Waarde;Flevoland (CR);2012;89.6;82.8
452;Totaal;Totaal woningen;Waarde;Flevoland (CR);2015;88.6;78.4
453;Totaal;Totaal woningen;Waarde;Flevoland (CR);2018;85.0;81.2
454;Totaal;Totaal woningen;Waarde;Flevoland (CR);2021;88.5;83.0
455;Totaal;Totaal woningen;Waarde;Flevoland (CR);2024;84.7;77.7
456;Totaal;Totaal woningen;Waarde;Alkmaar;2002;87.9;87.3
457;Totaal;Totaal woningen;Waarde;Alkmaar;2006;87.3;81.5
458;Totaal;Totaal woningen;Waarde;Alkmaar;2009;86.5;87.6
459;Totaal;Totaal woningen;Waarde;Alkmaar;2012;86.5;87.2
460;Totaal;Totaal woningen;Waarde;Alkmaar;2015;82.3;80.3
461;Totaal;Totaal woningen;Waarde;Alkmaar;2018;83.2;83.1
462;Totaal;Totaal woningen;Waarde;Alkmaar;2021;86.4;88.9
463;Totaal;Totaal woningen;Waarde;Alkmaar;2024;85.4;86.2
464;Totaal;Totaal woningen;Waarde;Almere;2002;92.2;81.5
465;Totaal;Totaal woningen;Waarde;Almere;2006;87.1;79.2
466;Totaal;Totaal woningen;Waarde;Almere;2009;89.9;81.2
467;Totaal;Totaal woningen;Waarde;Almere;2012;90.9;81.4
468;Totaal;Totaal woningen;Waarde;Almere;2015;87.3;72.5
469;Totaal;Totaal woningen;Waarde;Almere;2018;85.3;79.3
470;Totaal;Totaal woningen;Waarde;Almere;2021;85.3;79.7
471;Totaal;Totaal woningen;Waarde;Almere;2024;82.4;74.0
472;Totaal;Totaal woningen;Waarde;Alphen aan den Rijn;2002;89.5;81.1
473;Totaal;Totaal woningen;Waarde;Alphen aan den Rijn;2006;95.2;86.5
474;Totaal;Totaal woningen;Waarde;Alphen aan den Rijn;2009;90.7;81.3
475;Totaal;Totaal woningen;Waarde;Alphen aan den Rijn;2012;91.0;85.6
476;Totaal;Totaal woningen;Waarde;Alphen aan den Rijn;2015;87.1;79.0
477;Totaal;Totaal woningen;Waarde;Alphen aan den Rijn;2018;88.1;83.4
478;Totaal;Totaal woningen;Waarde;Alphen aan den Rijn;2021;91.0;88.5
479;Totaal;Totaal woningen;Waarde;Alphen aan den Rijn;2024;86.9;86.0
480;Totaal;Totaal woningen;Waarde;Amersfoort;2002;86.7;83.9
481;Totaal;Totaal woningen;Waarde;Amersfoort;2006;86.3;83.8
482;Totaal;Totaal woningen;Waarde;Amersfoort;2009;90.4;84.4
483;Totaal;Totaal woningen;Waarde;Amersfoort;2012;89.7;88.6
484;Totaal;Totaal woningen;Waarde;Amersfoort;2015;88.0;81.3
485;Totaal;Totaal woningen;Waarde;Amersfoort;2018;90.2;87.4
486;Totaal;Totaal woningen;Waarde;Amersfoort;2021;85.9;84.1
487;Totaal;Totaal woningen;Waarde;Amersfoort;2024;81.5;78.8
488;Totaal;Totaal woningen;Waarde;Amsterdam;2002;75.1;74.7
489;Totaal;Totaal woningen;Waarde;Amsterdam;2006;77.3;77.9
490;Totaal;Totaal woningen;Waarde;Amsterdam;2009;81.1;79.1
491;Totaal;Totaal woningen;Waarde;Amsterdam;2012;81.1;78.0
492;Totaal;Totaal woningen;Waarde;Amsterdam;2015;77.7;77.4
493;Totaal;Totaal woningen;Waarde;Amsterdam;2018;75.9;79.6
494;Totaal;Totaal woningen;Waarde;Amsterdam;2021;76.4;78.4
495;Totaal;Totaal woningen;Waarde;Amsterdam;2024;73.4;79.0
496;Totaal;Totaal woningen;Waarde;Apeldoorn;2002;90.3;86.3
497;Totaal;Totaal woningen;Waarde;Apeldoorn;2006;88.9;85.9
498;Totaal;Totaal woningen;Waarde;Apeldoorn;2009;90.5;85.0
499;Totaal;Totaal woningen;Waarde;Apeldoorn;2012;89.4;85.3
500;Totaal;Totaal woningen;Waarde;Apeldoorn;2015;91.2;82.1
501;Totaal;Totaal woningen;Waarde;Apeldoorn;2018;83.3;84.2
502;Totaal;Totaal woningen;Waarde;Apeldoorn;2021;89.6;86.7
503;Totaal;Totaal woningen;Waarde;Apeldoorn;2024;83.6;85.2
504;Totaal;Totaal woningen;Waarde;Arnhem;2002;79.4;72.5
505;Totaal;Totaal woningen;Waarde;Arnhem;2006;85.2;77.1
506;Totaal;Totaal woningen;Waarde;Arnhem;2009;83.6;75.0
507;Totaal;Totaal woningen;Waarde;Arnhem;2012;83.5;78.4
508;Totaal;Totaal woningen;Waarde;Arnhem;2015;80.9;74.0
509;Totaal;Totaal woningen;Waarde;Arnhem;2018;79.2;80.4
510;Totaal;Totaal woningen;Waarde;Arnhem;2021;78.2;79.1
511;Totaal;Totaal woningen;Waarde;Arnhem;2024;72.4;74.9
512;Totaal;Totaal woningen;Waarde;Breda;2002;88.0;83.1
513;Totaal;Totaal woningen;Waarde;Breda;2006;89.2;82.8
514;Totaal;Totaal woningen;Waarde;Breda;2009;87.4;79.0
515;Totaal;Totaal woningen;Waarde;Breda;2012;88.7;83.5
516;Totaal;Totaal woningen;Waarde;Breda;2015;89.1;82.1
517;Totaal;Totaal woningen;Waarde;Breda;2018;85.2;83.5
518;Totaal;Totaal woningen;Waarde;Breda;2021;84.7;79.0
519;Totaal;Totaal woningen;Waarde;Breda;2024;75.9;82.3
520;Totaal;Totaal woningen;Waarde;Delft;2002;87.4;80.4
521;Totaal;Totaal woningen;Waarde;Delft;2006;85.3;80.2
522;Totaal;Totaal woningen;Waarde;Delft;2009;88.0;79.0
523;Totaal;Totaal woningen;Waarde;Delft;2012;84.6;78.0
524;Totaal;Totaal woningen;Waarde;Delft;2015;80.6;74.5
525;Totaal;Totaal woningen;Waarde;Delft;2018;77.3;76.6
526;Totaal;Totaal woningen;Waarde;Delft;2021;73.9;81.5
527;Totaal;Totaal woningen;Waarde;Delft;2024;80.3;76.3
528;Totaal;Totaal woningen;Waarde;Dordrecht;2002;88.2;80.5
529;Totaal;Totaal woningen;Waarde;Dordrecht;2006;87.4;81.6
530;Totaal;Totaal woningen;Waarde;Dordrecht;2009;86.2;77.3
531;Totaal;Totaal woningen;Waarde;Dordrecht;2012;90.1;88.1
532;Totaal;Totaal woningen;Waarde;Dordrecht;2015;84.1;74.7
533;Totaal;Totaal woningen;Waarde;Dordrecht;2018;84.3;80.9
534;Totaal;Totaal woningen;Waarde;Dordrecht;2021;81.0;80.0
535;Totaal;Totaal woningen;Waarde;Dordrecht;2024;82.3;81.7
536;Totaal;Totaal woningen;Waarde;Ede;2002;90.5;85.8
537;Totaal;Totaal woningen;Waarde;Ede;2006;95.2;90.2
538;Totaal;Totaal woningen;Waarde;Ede;2009;96.6;88.8
539;Totaal;Totaal woningen;Waarde;Ede;2012;91.6;85.8
540;Totaal;Totaal woningen;Waarde;Ede;2015;86.7;82.1
541;Totaal;Totaal woningen;Waarde;Ede;2018;89.9;88.9
542;Totaal;Totaal woningen;Waarde;Ede;2021;88.1;86.1
543;Totaal;Totaal woningen;Waarde;Ede;2024;77.2;80.3
544;Totaal;Totaal woningen;Waarde;Eindhoven;2002;86.4;80.7
545;Totaal;Totaal woningen;Waarde;Eindhoven;2006;87.9;81.2
546;Totaal;Totaal woningen;Waarde;Eindhoven;2009;86.1;77.0
547;Totaal;Totaal woningen;Waarde;Eindhoven;2012;87.4;79.3
548;Totaal;Totaal woningen;Waarde;Eindhoven;2015;83.8;80.0
549;Totaal;Totaal woningen;Waarde;Eindhoven;2018;81.4;79.4
550;Totaal;Totaal woningen;Waarde;Eindhoven;2021;81.3;80.1
551;Totaal;Totaal woningen;Waarde;Eindhoven;2024;75.3;74.7
552;Totaal;Totaal woningen;Waarde;Emmen;2002;88.7;87.2
553;Totaal;Totaal woningen;Waarde;Emmen;2006;90.5;86.7
554;Totaal;Totaal woningen;Waarde;Emmen;2009;88.3;85.8
555;Totaal;Totaal woningen;Waarde;Emmen;2012;90.5;87.1
556;Totaal;Totaal woningen;Waarde;Emmen;2015;91.5;81.4
557;Totaal;Totaal woningen;Waarde;Emmen;2018;84.1;82.1
558;Totaal;Totaal woningen;Waarde;Emmen;2021;86.9;78.2
559;Totaal;Totaal woningen;Waarde;Emmen;2024;87.8;85.0
560;Totaal;Totaal woningen;Waarde;Enschede;2002;87.5;80.0
561;Totaal;Totaal woningen;Waarde;Enschede;2006;89.0;83.7
562;Totaal;Totaal woningen;Waarde;Enschede;2009;84.4;80.7
563;Totaal;Totaal woningen;Waarde;Enschede;2012;87.1;76.5
564;Totaal;Totaal woningen;Waarde;Enschede;2015;81.6;77.6
565;Totaal;Totaal woningen;Waarde;Enschede;2018;79.0;75.7
566;Totaal;Totaal woningen;Waarde;Enschede;2021;86.0;77.4
567;Totaal;Totaal woningen;Waarde;Enschede;2024;78.1;77.6
568;Totaal;Totaal woningen;Waarde;'s-Gravenhage (gemeente);2002;84.1;71.8
569;Totaal;Totaal woningen;Waarde;'s-Gravenhage (gemeente);2006;82.7;74.9
570;Totaal;Totaal woningen;Waarde;'s-Gravenhage (gemeente);2009;82.8;73.0
571;Totaal;Totaal woningen;Waarde;'s-Gravenhage (gemeente);2012;81.6;74.6
572;Totaal;Totaal woningen;Waarde;'s-Gravenhage (gemeente);2015;79.2;74.5
573;Totaal;Totaal woningen;Waarde;'s-Gravenhage (gemeente);2018;74.3;76.2
574;Totaal;Totaal woningen;Waarde;'s-Gravenhage (gemeente);2021;75.9;74.7
575;Totaal;Totaal woningen;Waarde;'s-Gravenhage (gemeente);2024;71.6;72.1
576;Totaal;Totaal woningen;Waarde;Groningen (gemeente);2002;85.1;81.9
577;Totaal;Totaal woningen;Waarde;Groningen (gemeente);2006;88.4;85.1
578;Totaal;Totaal woningen;Waarde;Groningen (gemeente);2009;84.6;78.6
579;Totaal;Totaal woningen;Waarde;Groningen (gemeente);2012;85.2;83.5
580;Totaal;Totaal woningen;Waarde;Groningen (gemeente);2015;85.5;77.1
581;Totaal;Totaal woningen;Waarde;Groningen (gemeente);2018;83.4;82.5
582;Totaal;Totaal woningen;Waarde;Groningen (gemeente);2021;81.6;79.2
583;Totaal;Totaal woningen;Waarde;Groningen (gemeente);2024;78.5;80.7
584;Totaal;Totaal woningen;Waarde;Haarlem;2002;88.5;83.3
585;Totaal;Totaal woningen;Waarde;Haarlem;2006;89.5;83.5
586;Totaal;Totaal woningen;Waarde;Haarlem;2009;88.7;79.2
587;Totaal;Totaal woningen;Waarde;Haarlem;2012;86.6;81.9
588;Totaal;Totaal woningen;Waarde;Haarlem;2015;86.6;77.9
589;Totaal;Totaal woningen;Waarde;Haarlem;2018;83.6;84.1
590;Totaal;Totaal woningen;Waarde;Haarlem;2021;81.4;80.5
591;Totaal;Totaal woningen;Waarde;Haarlem;2024;85.2;81.4
592;Totaal;Totaal woningen;Waarde;Haarlemmermeer;2002;91.1;80.0
593;Totaal;Totaal woningen;Waarde;Haarlemmermeer;2006;88.7;85.4
594;Totaal;Totaal woningen;Waarde;Haarlemmermeer;2009;90.6;79.8
595;Totaal;Totaal woningen;Waarde;Haarlemmermeer;2012;90.7;83.3
596;Totaal;Totaal woningen;Waarde;Haarlemmermeer;2015;85.6;82.2
597;Totaal;Totaal woningen;Waarde;Haarlemmermeer;2018;86.9;89.3
598;Totaal;Totaal woningen;Waarde;Haarlemmermeer;2021;87.0;85.5
599;Totaal;Totaal woningen;Waarde;Haarlemmermeer;2024;80.9;79.1
600;Totaal;Totaal woningen;Waarde;'s-Hertogenbosch;2002;87.4;80.3
601;Totaal;Totaal woningen;Waarde;'s-Hertogenbosch;2006;89.4;82.3
602;Totaal;Totaal woningen;Waarde;'s-Hertogenbosch;2009;90.4;82.6
603;Totaal;Totaal woningen;Waarde;'s-Hertogenbosch;2012;86.1;80.6
604;Totaal;Totaal woningen;Waarde;'s-Hertogenbosch;2015;82.9;82.6
605;Totaal;Totaal woningen;Waarde;'s-Hertogenbosch;2018;85.8;87.2
606;Totaal;Totaal woningen;Waarde;'s-Hertogenbosch;2021;85.4;81.7
607;Totaal;Totaal woningen;Waarde;'s-Hertogenbosch;2024;75.2;78.0
608;Totaal;Totaal woningen;Waarde;Leeuwarden;2002;87.8;84.2
609;Totaal;Totaal woningen;Waarde;Leeuwarden;2006;85.4;79.0
610;Totaal;Totaal woningen;Waarde;Leeuwarden;2009;89.6;78.8
611;Totaal;Totaal woningen;Waarde;Leeuwarden;2012;89.3;83.6
612;Totaal;Totaal woningen;Waarde;Leeuwarden;2015;82.3;77.1
613;Totaal;Totaal woningen;Waarde;Leeuwarden;2018;84.9;79.8
614;Totaal;Totaal woningen;Waarde;Leeuwarden;2021;84.1;86.1
615;Totaal;Totaal woningen;Waarde;Leeuwarden;2024;74.2;74.1
616;Totaal;Totaal woningen;Waarde;Leiden;2002;88.4;82.0
617;Totaal;Totaal woningen;Waarde;Leiden;2006;86.4;77.3
618;Totaal;Totaal woningen;Waarde;Leiden;2009;87.1;78.4
619;Totaal;Totaal woningen;Waarde;Leiden;2012;88.2;77.3
620;Totaal;Totaal woningen;Waarde;Leiden;2015;83.6;79.7
621;Totaal;Totaal woningen;Waarde;Leiden;2018;79.9;77.3
622;Totaal;Totaal woningen;Waarde;Leiden;2021;81.8;83.2
623;Totaal;Totaal woningen;Waarde;Leiden;2024;81.8;80.8
624;Totaal;Totaal woningen;Waarde;Maastricht;2002;88.9;79.7
625;Totaal;Totaal woningen;Waarde;Maastricht;2006;83.8;81.8
626;Totaal;Totaal woningen;Waarde;Maastricht;2009;87.2;75.9
627;Totaal;Totaal woningen;Waarde;Maastricht;2012;86.4;76.6
628;Totaal;Totaal woningen;Waarde;Maastricht;2015;84.1;75.6
629;Totaal;Totaal woningen;Waarde;Maastricht;2018;79.6;78.6
630;Totaal;Totaal woningen;Waarde;Maastricht;2021;79.2;80.7
631;Totaal;Totaal woningen;Waarde;Maastricht;2024;83.3;83.0
632;Totaal;Totaal woningen;Waarde;Nijmegen;2002;82.2;77.1
633;Totaal;Totaal woningen;Waarde;Nijmegen;2006;85.1;78.2
634;Totaal;Totaal woningen;Waarde;Nijmegen;2009;86.2;79.9
635;Totaal;Totaal woningen;Waarde;Nijmegen;2012;85.6;81.6
636;Totaal;Totaal woningen;Waarde;Nijmegen;2015;83.4;77.7
637;Totaal;Totaal woningen;Waarde;Nijmegen;2018;79.8;79.6
638;Totaal;Totaal woningen;Waarde;Nijmegen;2021;83.8;81.8
639;Totaal;Totaal woningen;Waarde;Nijmegen;2024;82.9;80.7
640;Totaal;Totaal woningen;Waarde;Rotterdam;2002;79.9;69.7
641;Totaal;Totaal woningen;Waarde;Rotterdam;2006;80.7;71.6
642;Totaal;Totaal woningen;Waarde;Rotterdam;2009;82.2;73.7
643;Totaal;Totaal woningen;Waarde;Rotterdam;2012;80.0;72.9
644;Totaal;Totaal woningen;Waarde;Rotterdam;2015;76.2;69.6
645;Totaal;Totaal woningen;Waarde;Rotterdam;2018;74.7;71.4
646;Totaal;Totaal woningen;Waarde;Rotterdam;2021;74.4;73.3
647;Totaal;Totaal woningen;Waarde;Rotterdam;2024;71.2;73.3
648;Totaal;Totaal woningen;Waarde;Tilburg;2002;88.3;79.4
649;Totaal;Totaal woningen;Waarde;Tilburg;2006;89.1;78.5
650;Totaal;Totaal woningen;Waarde;Tilburg;2009;88.0;78.8
651;Totaal;Totaal woningen;Waarde;Tilburg;2012;89.8;82.1
652;Totaal;Totaal woningen;Waarde;Tilburg;2015;83.1;78.2
653;Totaal;Totaal woningen;Waarde;Tilburg;2018;82.3;76.2
654;Totaal;Totaal woningen;Waarde;Tilburg;2021;82.2;74.8
655;Totaal;Totaal woningen;Waarde;Tilburg;2024;80.4;78.9
656;Totaal;Totaal woningen;Waarde;Utrecht (gemeente);2002;86.9;76.7
657;Totaal;Totaal woningen;Waarde;Utrecht (gemeente);2006;84.7;77.0
