ID;ConsumptieveBestedingen;Perioden;Indexcijfer_1;Volumemutaties_2;VolumemutatiesKoopdaggecorrigeerd_3;Indexcijfers_4;Waardemutaties_5;Prijsmutaties_6
4786;Energie, water en motorbrandstoffen;2004 mei;99.2;-0.6;;69.2;8.9;9.5
4787;Energie, water en motorbrandstoffen;2004 juni;91.4;3.6;;63.1;13.0;9.0
4788;Energie, water en motorbrandstoffen;2004 2e kwartaal;102.0;1.1;;68.7;9.1;7.9
4789;Energie, water en motorbrandstoffen;2004 juli;92.3;2.9;;62.1;12.7;9.5
4790;Energie, water en motorbrandstoffen;2004 augustus;89.6;2.9;;60.4;11.7;8.6
4791;Energie, water en motorbrandstoffen;2004 september;99.1;0.3;;66.2;10.1;9.7
4792;Energie, water en motorbrandstoffen;2004 3e kwartaal;93.7;2.0;;62.9;11.5;9.3
4793;Energie, water en motorbrandstoffen;2004 oktober;109.4;-5.4;;72.5;5.8;11.8
4794;Energie, water en motorbrandstoffen;2004 november;135.1;2.9;;82.4;12.2;9.0
4795;Energie, water en motorbrandstoffen;2004 december;165.3;0.1;;93.4;6.8;6.7
4796;Energie, water en motorbrandstoffen;2004 4e kwartaal;136.6;-0.5;;82.8;8.2;8.8
4797;Energie, water en motorbrandstoffen;2005 januari;139.8;-3.3;;93.5;7.4;11.1
4798;Energie, water en motorbrandstoffen;2005 februari;134.1;1.6;;91.7;14.9;13.1
4799;Energie, water en motorbrandstoffen;2005 maart;132.7;-1.4;;91.8;10.2;11.8
4800;Energie, water en motorbrandstoffen;2005 1e kwartaal;135.5;-1.1;;92.3;10.7;12.0
4801;Energie, water en motorbrandstoffen;2005 april;114.4;-0.9;;81.1;10.0;11.0
4802;Energie, water en motorbrandstoffen;2005 mei;101.1;2.0;;75.9;9.7;7.5
4803;Energie, water en motorbrandstoffen;2005 juni;91.5;0.1;;70.4;11.5;11.3
4804;Energie, water en motorbrandstoffen;2005 2e kwartaal;102.3;0.4;;75.8;10.4;10.0
4805;Energie, water en motorbrandstoffen;2005 juli;89.5;-3.1;;66.2;6.6;10.0
4806;Energie, water en motorbrandstoffen;2005 augustus;88.7;-1.0;;66.6;10.3;11.4
4807;Energie, water en motorbrandstoffen;2005 september;94.1;-5.0;;71.4;7.9;13.5
4808;Energie, water en motorbrandstoffen;2005 3e kwartaal;90.8;-3.1;;68.1;8.2;11.7
4809;Energie, water en motorbrandstoffen;2005 oktober;104.2;-4.7;;76.7;5.7;11.0
4810;Energie, water en motorbrandstoffen;2005 november;129.9;-3.9;;88.4;7.3;11.6
4811;Energie, water en motorbrandstoffen;2005 december;157.7;-4.6;;102.0;9.2;14.5
4812;Energie, water en motorbrandstoffen;2005 4e kwartaal;130.6;-4.4;;89.0;7.6;12.5
4813;Energie, water en motorbrandstoffen;2006 januari;150.0;7.3;;114.9;22.8;14.5
4814;Energie, water en motorbrandstoffen;2006 februari;132.2;-1.4;;101.6;10.7;12.3
4815;Energie, water en motorbrandstoffen;2006 maart;139.9;5.4;;108.6;18.4;12.3
4816;Energie, water en motorbrandstoffen;2006 1e kwartaal;140.7;3.8;;108.4;17.3;13.0
4817;Energie, water en motorbrandstoffen;2006 april;117.2;2.4;;90.4;11.6;8.9
4818;Energie, water en motorbrandstoffen;2006 mei;97.2;-3.9;;79.9;5.3;9.5
4819;Energie, water en motorbrandstoffen;2006 juni;89.3;-2.4;;73.8;4.9;7.5
4820;Energie, water en motorbrandstoffen;2006 2e kwartaal;101.2;-1.1;;81.4;7.4;8.6
4821;Energie, water en motorbrandstoffen;2006 juli;87.6;-2.1;;70.0;5.7;8.0
4822;Energie, water en motorbrandstoffen;2006 augustus;88.7;0.0;;69.7;4.7;4.7
4823;Energie, water en motorbrandstoffen;2006 september;96.9;3.0;;72.2;1.1;-1.8
4824;Energie, water en motorbrandstoffen;2006 3e kwartaal;91.1;0.3;;70.6;3.8;3.4
4825;Energie, water en motorbrandstoffen;2006 oktober;105.4;1.2;;77.3;0.8;-0.3
4826;Energie, water en motorbrandstoffen;2006 november;125.9;-3.1;;88.2;-0.3;2.9
4827;Energie, water en motorbrandstoffen;2006 december;147.5;-6.5;;99.3;-2.6;4.1
4828;Energie, water en motorbrandstoffen;2006 4e kwartaal;126.3;-3.3;;88.3;-0.9;2.6
4829;Energie, water en motorbrandstoffen;2007 januari;136.6;-8.9;;104.2;-9.3;-0.4
4830;Energie, water en motorbrandstoffen;2007 februari;123.7;-6.4;;96.0;-5.5;1.0
4831;Energie, water en motorbrandstoffen;2007 maart;126.5;-9.6;;99.7;-8.2;1.5
4832;Energie, water en motorbrandstoffen;2007 1e kwartaal;128.9;-8.4;;100.0;-7.7;0.7
4833;Energie, water en motorbrandstoffen;2007 april;101.4;-13.5;;78.0;-13.8;-0.3
4834;Energie, water en motorbrandstoffen;2007 mei;91.6;-5.8;;76.1;-4.7;1.1
4835;Energie, water en motorbrandstoffen;2007 juni;85.6;-4.2;;71.2;-3.5;0.7
4836;Energie, water en motorbrandstoffen;2007 2e kwartaal;92.9;-8.3;;75.1;-7.7;0.6
4837;Energie, water en motorbrandstoffen;2007 juli;87.8;0.2;;69.2;-1.1;-1.3
4838;Energie, water en motorbrandstoffen;2007 augustus;87.7;-1.1;;68.4;-1.9;-0.8
4839;Energie, water en motorbrandstoffen;2007 september;97.8;0.9;;75.6;4.8;3.9
4840;Energie, water en motorbrandstoffen;2007 3e kwartaal;91.1;0.0;;71.1;0.7;0.6
4841;Energie, water en motorbrandstoffen;2007 oktober;112.2;6.4;;88.5;14.5;7.6
4842;Energie, water en motorbrandstoffen;2007 november;130.1;3.4;;99.9;13.3;9.6
4843;Energie, water en motorbrandstoffen;2007 december;154.9;5.0;;112.7;13.5;8.1
4844;Energie, water en motorbrandstoffen;2007 4e kwartaal;132.4;4.9;;100.4;13.7;8.5
4845;Energie, water en motorbrandstoffen;2008 januari;132.4;-3.1;;115.3;10.6;14.1
4846;Energie, water en motorbrandstoffen;2008 februari;124.3;0.5;;110.1;14.8;14.2
4847;Energie, water en motorbrandstoffen;2008 maart;126.7;0.1;;113.1;13.4;13.3
4848;Energie, water en motorbrandstoffen;2008 1e kwartaal;127.8;-0.9;;112.8;12.9;13.9
4849;Energie, water en motorbrandstoffen;2008 april;107.7;6.3;;94.7;21.5;14.4
4850;Energie, water en motorbrandstoffen;2008 mei;88.2;-3.7;;82.0;7.8;12.0
4851;Energie, water en motorbrandstoffen;2008 juni;82.1;-4.1;;78.9;10.7;15.5
4852;Energie, water en motorbrandstoffen;2008 2e kwartaal;92.7;-0.2;;85.2;13.5;13.7
4853;Energie, water en motorbrandstoffen;2008 juli;82.8;-5.7;;77.9;12.5;19.3
4854;Energie, water en motorbrandstoffen;2008 augustus;82.7;-5.7;;75.5;10.3;16.9
4855;Energie, water en motorbrandstoffen;2008 september;94.2;-3.7;;84.8;12.2;16.5
4856;Energie, water en motorbrandstoffen;2008 3e kwartaal;86.6;-5.0;;79.4;11.7;17.5
4857;Energie, water en motorbrandstoffen;2008 oktober;110.5;-1.5;;97.2;9.8;11.6
4858;Energie, water en motorbrandstoffen;2008 november;124.1;-4.6;;102.3;2.4;7.3
4859;Energie, water en motorbrandstoffen;2008 december;153.9;-0.6;;121.6;7.9;8.6
4860;Energie, water en motorbrandstoffen;2008 4e kwartaal;129.5;-2.2;;107.0;6.6;9.0
4861;Energie, water en motorbrandstoffen;2009 januari;153.2;15.7;;140.1;21.5;5.0
4862;Energie, water en motorbrandstoffen;2009 februari;131.1;5.5;;120.7;9.6;3.9
4863;Energie, water en motorbrandstoffen;2009 maart;127.4;0.6;;114.4;1.1;0.6
4864;Energie, water en motorbrandstoffen;2009 1e kwartaal;137.2;7.4;;125.0;10.8;3.2
4865;Energie, water en motorbrandstoffen;2009 april;96.9;-10.1;;80.4;-15.2;-5.6
4866;Energie, water en motorbrandstoffen;2009 mei;89.4;1.4;;76.7;-6.5;-7.7
4867;Energie, water en motorbrandstoffen;2009 juni;83.0;1.2;;73.2;-7.2;-8.3
4868;Energie, water en motorbrandstoffen;2009 2e kwartaal;89.8;-3.1;;76.8;-9.9;-7.0
4869;Energie, water en motorbrandstoffen;2009 juli;86.8;4.9;;67.6;-13.2;-17.2
4870;Energie, water en motorbrandstoffen;2009 augustus;82.7;0.0;;65.4;-13.4;-13.3
4871;Energie, water en motorbrandstoffen;2009 september;90.7;-3.7;;69.9;-17.6;-14.4
4872;Energie, water en motorbrandstoffen;2009 3e kwartaal;86.7;0.2;;67.6;-14.8;-15.0
4873;Energie, water en motorbrandstoffen;2009 oktober;110.0;-0.4;;85.2;-12.4;-12.0
4874;Energie, water en motorbrandstoffen;2009 november;118.3;-4.7;;90.0;-12.0;-7.7
4875;Energie, water en motorbrandstoffen;2009 december;154.4;0.3;;112.2;-7.7;-8.0
4876;Energie, water en motorbrandstoffen;2009 4e kwartaal;127.6;-1.5;;95.8;-10.5;-9.1
4877;Energie, water en motorbrandstoffen;2010 januari;150.8;-1.6;;127.5;-9.0;-7.5
4878;Energie, water en motorbrandstoffen;2010 februari;130.8;-0.3;;112.4;-6.8;-6.6
4879;Energie, water en motorbrandstoffen;2010 maart;123.1;-3.4;;108.0;-5.6;-2.3
4880;Energie, water en motorbrandstoffen;2010 1e kwartaal;134.9;-1.7;;116.0;-7.3;-5.6
4881;Energie, water en motorbrandstoffen;2010 april;103.0;6.3;;87.8;9.2;2.7
4882;Energie, water en motorbrandstoffen;2010 mei;95.5;6.8;;83.1;8.3;1.5
4883;Energie, water en motorbrandstoffen;2010 juni;81.7;-1.6;;72.8;-0.6;1.0
4884;Energie, water en motorbrandstoffen;2010 2e kwartaal;93.4;4.0;;81.2;5.8;1.7
4885;Energie, water en motorbrandstoffen;2010 juli;83.5;-3.8;;71.0;5.1;9.3
4886;Energie, water en motorbrandstoffen;2010 augustus;82.5;-0.3;;69.9;6.8;7.2
4887;Energie, water en motorbrandstoffen;2010 september;94.6;4.3;;79.7;14.0;9.3
4888;Energie, water en motorbrandstoffen;2010 3e kwartaal;86.9;0.1;;73.5;8.7;8.6
4889;Energie, water en motorbrandstoffen;2010 oktober;109.6;-0.4;;92.1;8.1;8.5
4890;Energie, water en motorbrandstoffen;2010 november;127.9;8.1;;104.7;16.4;7.6
4891;Energie, water en motorbrandstoffen;2010 december;164.0;6.2;;132.0;17.7;10.8
4892;Energie, water en motorbrandstoffen;2010 4e kwartaal;133.8;4.9;;109.6;14.4;9.1
4893;Energie, water en motorbrandstoffen;2011 januari;140.4;-6.9;;124.8;-2.1;5.1
4894;Energie, water en motorbrandstoffen;2011 februari;124.3;-5.0;;112.8;0.3;5.5
4895;Energie, water en motorbrandstoffen;2011 maart;122.9;-0.2;;113.8;5.3;5.5
4896;Energie, water en motorbrandstoffen;2011 1e kwartaal;129.2;-4.2;;117.1;1.0;5.4
4897;Energie, water en motorbrandstoffen;2011 april;95.8;-6.9;;88.1;0.3;7.8
4898;Energie, water en motorbrandstoffen;2011 mei;87.5;-8.4;;82.6;-0.6;8.5
4899;Energie, water en motorbrandstoffen;2011 juni;82.0;0.4;;78.3;7.6;7.2
4900;Energie, water en motorbrandstoffen;2011 2e kwartaal;88.4;-5.3;;83.0;2.2;7.9
4901;Energie, water en motorbrandstoffen;2011 juli;85.4;2.3;;79.2;11.6;9.1
4902;Energie, water en motorbrandstoffen;2011 augustus;82.6;0.2;;75.7;8.3;8.1
4903;Energie, water en motorbrandstoffen;2011 september;89.4;-5.5;;82.3;3.2;9.3
4904;Energie, water en motorbrandstoffen;2011 3e kwartaal;85.8;-1.2;;79.1;7.5;8.9
4905;Energie, water en motorbrandstoffen;2011 oktober;105.1;-4.1;;96.4;4.7;9.1
4906;Energie, water en motorbrandstoffen;2011 november;120.7;-5.7;;107.2;2.4;8.6
4907;Energie, water en motorbrandstoffen;2011 december;139.5;-15.0;;120.4;-8.8;7.3
4908;Energie, water en motorbrandstoffen;2011 4e kwartaal;121.7;-9.0;;108.0;-1.4;8.3
4909;Energie, water en motorbrandstoffen;2012 januari;135.8;-3.3;;127.7;2.3;5.8
4910;Energie, water en motorbrandstoffen;2012 februari;139.8;12.4;;134.7;19.4;6.2
4911;Energie, water en motorbrandstoffen;2012 maart;114.3;-7.0;;112.2;-1.3;6.1
4912;Energie, water en motorbrandstoffen;2012 1e kwartaal;130.0;0.6;;124.9;6.6;6.0
4913;Energie, water en motorbrandstoffen;2012 april;107.1;11.8;;105.7;19.9;7.3
4914;Energie, water en motorbrandstoffen;2012 mei;89.5;2.3;;89.0;7.7;5.3
4915;Energie, water en motorbrandstoffen;2012 juni;83.1;1.4;;82.9;6.0;4.5
4916;Energie, water en motorbrandstoffen;2012 2e kwartaal;93.2;5.4;;92.5;11.5;5.8
4917;Energie, water en motorbrandstoffen;2012 juli;81.7;-4.3;;78.0;-1.6;2.9
4918;Energie, water en motorbrandstoffen;2012 augustus;80.3;-2.9;;77.3;2.2;5.2
4919;Energie, water en motorbrandstoffen;2012 september;87.9;-1.7;;85.3;3.6;5.4
4920;Energie, water en motorbrandstoffen;2012 3e kwartaal;83.3;-2.9;;80.2;1.4;4.5
4921;Energie, water en motorbrandstoffen;2012 oktober;105.1;0.0;;102.3;6.0;6.1
4922;Energie, water en motorbrandstoffen;2012 november;119.6;-0.9;;111.5;4.0;5.0
4923;Energie, water en motorbrandstoffen;2012 december;136.0;-2.5;;122.5;1.7;4.3
4924;Energie, water en motorbrandstoffen;2012 4e kwartaal;120.2;-1.3;;112.1;3.7;5.1
4925;Energie, water en motorbrandstoffen;2013 januari;141.6;4.3;;138.7;8.6;4.2
4926;Energie, water en motorbrandstoffen;2013 februari;128.7;-8.0;;128.8;-4.4;3.9
4927;Energie, water en motorbrandstoffen;2013 maart;135.6;18.6;;136.2;21.4;2.3
4928;Energie, water en motorbrandstoffen;2013 1e kwartaal;135.3;4.1;;134.6;7.8;3.5
4929;Energie, water en motorbrandstoffen;2013 april;105.8;-1.3;;104.0;-1.5;-0.3
4930;Energie, water en motorbrandstoffen;2013 mei;91.3;2.0;;91.0;2.2;0.2
4931;Energie, water en motorbrandstoffen;2013 juni;78.7;-5.3;;79.5;-4.2;1.2
4932;Energie, water en motorbrandstoffen;2013 2e kwartaal;91.9;-1.4;;91.5;-1.1;0.3
4933;Energie, water en motorbrandstoffen;2013 juli;78.9;-3.5;;75.0;-3.8;-0.3
4934;Energie, water en motorbrandstoffen;2013 augustus;76.3;-4.9;;72.4;-6.4;-1.5
4935;Energie, water en motorbrandstoffen;2013 september;84.5;-3.9;;79.7;-6.5;-2.7
4936;Energie, water en motorbrandstoffen;2013 3e kwartaal;79.9;-4.1;;75.7;-5.6;-1.6
4937;Energie, water en motorbrandstoffen;2013 oktober;100.1;-4.7;;92.7;-9.3;-4.9
4938;Energie, water en motorbrandstoffen;2013 november;118.2;-1.2;;106.2;-4.8;-3.7
4939;Energie, water en motorbrandstoffen;2013 december;131.1;-3.6;;115.0;-6.1;-2.6
4940;Energie, water en motorbrandstoffen;2013 4e kwartaal;116.4;-3.1;;104.6;-6.7;-3.6
4941;Energie, water en motorbrandstoffen;2014 januari;130.5;-7.9;;125.9;-9.2;-1.4
4942;Energie, water en motorbrandstoffen;2014 februari;114.5;-11.0;;112.2;-12.8;-2.0
4943;Energie, water en motorbrandstoffen;2014 maart;109.6;-19.1;;107.8;-20.8;-2.1
4944;Energie, water en motorbrandstoffen;2014 1e kwartaal;118.2;-12.6;;115.3;-14.3;-1.9
4945;Energie, water en motorbrandstoffen;2014 april;91.3;-13.7;;88.6;-14.8;-1.3
4946;Energie, water en motorbrandstoffen;2014 mei;86.1;-5.7;;85.8;-5.7;0.0
4947;Energie, water en motorbrandstoffen;2014 juni;76.0;-3.5;;77.4;-2.6;0.9
4948;Energie, water en motorbrandstoffen;2014 2e kwartaal;84.5;-8.1;;83.9;-8.3;-0.1
4949;Energie, water en motorbrandstoffen;2014 juli;77.8;-1.3;;73.7;-1.8;-0.5
4950;Energie, water en motorbrandstoffen;2014 augustus;76.4;0.0;;71.2;-1.7;-1.7
4951;Energie, water en motorbrandstoffen;2014 september;82.1;-2.8;;76.3;-4.3;-1.5
4952;Energie, water en motorbrandstoffen;2014 3e kwartaal;78.8;-1.4;;73.7;-2.6;-1.2
4953;Energie, water en motorbrandstoffen;2014 oktober;95.4;-4.7;;88.6;-4.5;0.2
4954;Energie, water en motorbrandstoffen;2014 november;110.0;-6.9;;98.5;-7.3;-0.4
4955;Energie, water en motorbrandstoffen;2014 december;136.7;4.3;;116.7;1.5;-2.7
4956;Energie, water en motorbrandstoffen;2014 4e kwartaal;114.0;-2.1;;101.2;-3.2;-1.2
4957;Energie, water en motorbrandstoffen;2015 januari;135.3;3.7;;122.2;-2.9;-6.4
4958;Energie, water en motorbrandstoffen;2015 februari;121.7;6.3;;112.6;0.3;-5.7
4959;Energie, water en motorbrandstoffen;2015 maart;120.5;9.9;;113.0;4.8;-4.6
4960;Energie, water en motorbrandstoffen;2015 1e kwartaal;125.8;6.5;;116.0;0.5;-5.6
4961;Energie, water en motorbrandstoffen;2015 april;98.2;7.5;;91.2;2.9;-4.3
4962;Energie, water en motorbrandstoffen;2015 mei;83.2;-3.3;;79.7;-7.1;-3.9
4963;Energie, water en motorbrandstoffen;2015 juni;78.2;2.9;;76.1;-1.7;-4.4
4964;Energie, water en motorbrandstoffen;2015 2e kwartaal;86.5;2.5;;82.3;-1.9;-4.3
4965;Energie, water en motorbrandstoffen;2015 juli;78.7;1.1;;70.9;-3.8;-4.8
4966;Energie, water en motorbrandstoffen;2015 augustus;76.0;-0.5;;66.4;-6.8;-6.4
4967;Energie, water en motorbrandstoffen;2015 september;87.0;5.9;;74.0;-3.0;-8.4
4968;Energie, water en motorbrandstoffen;2015 3e kwartaal;80.5;2.3;;70.4;-4.5;-6.6
4969;Energie, water en motorbrandstoffen;2015 oktober;105.2;10.2;;89.3;0.9;-8.5
4970;Energie, water en motorbrandstoffen;2015 november;110.1;0.1;;91.8;-6.7;-6.8
4971;Energie, water en motorbrandstoffen;2015 december;120.6;-11.8;;96.0;-17.7;-6.7
4972;Energie, water en motorbrandstoffen;2015 4e kwartaal;111.9;-1.8;;92.4;-8.7;-7.0
4973;Energie, water en motorbrandstoffen;2016 januari;133.1;-1.6;;113.2;-7.3;-5.8
4974;Energie, water en motorbrandstoffen;2016 februari;125.8;3.3;;107.1;-4.9;-8.0
4975;Energie, water en motorbrandstoffen;2016 maart;126.8;5.2;;108.2;-4.3;-9.0
4976;Energie, water en motorbrandstoffen;2016 1e kwartaal;128.6;2.1;;109.5;-5.6;-7.6
4977;Energie, water en motorbrandstoffen;2016 april;102.4;4.2;;86.7;-5.0;-8.8
4978;Energie, water en motorbrandstoffen;2016 mei;84.2;1.2;;72.1;-9.6;-10.6
4979;Energie, water en motorbrandstoffen;2016 juni;79.6;1.8;;69.2;-9.0;-10.7
4980;Energie, water en motorbrandstoffen;2016 2e kwartaal;88.7;2.5;;76.0;-7.7;-10.0
4981;Energie, water en motorbrandstoffen;2016 juli;80.0;1.6;;64.9;-8.5;-10.0
4982;Energie, water en motorbrandstoffen;2016 augustus;79.3;4.4;;64.1;-3.5;-7.5
4983;Energie, water en motorbrandstoffen;2016 september;80.8;-7.1;;65.8;-11.1;-4.3
4984;Energie, water en motorbrandstoffen;2016 3e kwartaal;80.0;-0.6;;64.9;-7.8;-7.3
4985;Energie, water en motorbrandstoffen;2016 oktober;97.6;-7.2;;84.4;-5.5;1.8
4986;Energie, water en motorbrandstoffen;2016 november;119.9;8.9;;101.7;10.8;1.7
4987;Energie, water en motorbrandstoffen;2016 december;130.4;8.2;;109.9;14.5;5.8
4988;Energie, water en motorbrandstoffen;2016 4e kwartaal;116.0;3.6;;98.7;6.8;3.1
4989;Energie, water en motorbrandstoffen;2017 januari;145.5;9.3;;127.4;12.5;2.9
4990;Energie, water en motorbrandstoffen;2017 februari;121.1;-3.7;;107.8;0.7;4.6
4991;Energie, water en motorbrandstoffen;2017 maart;115.2;-9.1;;102.4;-5.3;4.2
4992;Energie, water en motorbrandstoffen;2017 1e kwartaal;127.3;-1.0;;112.5;2.8;3.8
4993;Energie, water en motorbrandstoffen;2017 april;100.4;-1.9;;87.5;1.0;2.9
4994;Energie, water en motorbrandstoffen;2017 mei;86.5;2.7;;74.6;3.5;0.8
4995;Energie, water en motorbrandstoffen;2017 juni;79.4;-0.3;;68.3;-1.3;-1.0
4996;Energie, water en motorbrandstoffen;2017 2e kwartaal;88.8;0.0;;76.8;1.1;1.0
4997;Energie, water en motorbrandstoffen;2017 juli;79.9;-0.1;;65.1;0.4;0.5
4998;Energie, water en motorbrandstoffen;2017 augustus;79.2;-0.2;;65.0;1.4;1.6
4999;Energie, water en motorbrandstoffen;2017 september;87.9;8.7;;73.1;11.1;2.1
5000;Energie, water en motorbrandstoffen;2017 3e kwartaal;82.3;2.8;;67.7;4.3;1.5
5001;Energie, water en motorbrandstoffen;2017 oktober;94.2;-3.4;;82.9;-1.8;1.7
5002;Energie, water en motorbrandstoffen;2017 november;114.7;-4.3;;101.9;0.1;4.6
5003;Energie, water en motorbrandstoffen;2017 december;131.5;0.8;;113.7;3.4;2.6
5004;Energie, water en motorbrandstoffen;2017 4e kwartaal;113.5;-2.1;;99.5;0.8;3.0
5005;Energie, water en motorbrandstoffen;2018 januari;134.5;-7.6;;122.4;-3.9;3.9
5006;Energie, water en motorbrandstoffen;2018 februari;134.3;10.9;;123.7;14.8;3.5
5007;Energie, water en motorbrandstoffen;2018 maart;133.8;16.2;;123.1;20.2;3.5
5008;Energie, water en motorbrandstoffen;2018 1e kwartaal;134.2;5.5;;123.1;9.4;3.7
5009;Energie, water en motorbrandstoffen;2018 april;93.4;-7.0;;84.0;-4.0;3.2
5010;Energie, water en motorbrandstoffen;2018 mei;82.7;-4.4;;77.3;3.5;8.2
5011;Energie, water en motorbrandstoffen;2018 juni;79.5;0.1;;75.2;10.0;9.9
5012;Energie, water en motorbrandstoffen;2018 2e kwartaal;85.2;-4.0;;78.8;2.6;6.9
5013;Energie, water en motorbrandstoffen;2018 juli;81.1;1.5;;71.5;9.7;8.1
5014;Energie, water en motorbrandstoffen;2018 augustus;79.3;0.2;;70.2;8.1;7.9
5015;Energie, water en motorbrandstoffen;2018 september;85.4;-2.8;;75.8;3.7;6.7
5016;Energie, water en motorbrandstoffen;2018 3e kwartaal;81.9;-0.4;;72.5;7.0;7.5
5017;Energie, water en motorbrandstoffen;2018 oktober;96.2;2.0;;91.3;10.1;8.0
5018;Energie, water en motorbrandstoffen;2018 november;117.5;2.4;;108.9;6.9;4.3
5019;Energie, water en motorbrandstoffen;2018 december;126.6;-3.7;;112.1;-1.4;2.4
5020;Energie, water en motorbrandstoffen;2018 4e kwartaal;113.4;-0.1;;104.1;4.7;4.7
5021;Energie, water en motorbrandstoffen;2019 januari;139.7;3.9;;133.9;9.4;5.2
5022;Energie, water en motorbrandstoffen;2019 februari;112.7;-16.1;;109.8;-11.3;5.8
5023;Energie, water en motorbrandstoffen;2019 maart;115.6;-13.7;;113.5;-7.8;6.7
5024;Energie, water en motorbrandstoffen;2019 1e kwartaal;122.7;-8.6;;119.0;-3.3;5.8
5025;Energie, water en motorbrandstoffen;2019 april;97.1;3.9;;92.3;9.8;5.7
5026;Energie, water en motorbrandstoffen;2019 mei;93.4;12.9;;91.2;18.0;4.5
5027;Energie, water en motorbrandstoffen;2019 juni;76.9;-3.2;;73.9;-1.7;1.6
5028;Energie, water en motorbrandstoffen;2019 2e kwartaal;89.1;4.6;;85.8;8.8;4.1
5029;Energie, water en motorbrandstoffen;2019 juli;81.4;0.4;;73.5;2.8;2.4
5030;Energie, water en motorbrandstoffen;2019 augustus;79.6;0.4;;71.0;1.1;0.7
5031;Energie, water en motorbrandstoffen;2019 september;84.8;-0.7;;75.7;-0.1;0.6
5032;Energie, water en motorbrandstoffen;2019 3e kwartaal;82.0;0.0;;73.4;1.3;1.2
5033;Energie, water en motorbrandstoffen;2019 oktober;95.7;-0.5;;93.6;2.5;3.0
5034;Energie, water en motorbrandstoffen;2019 november;116.2;-1.1;;112.8;3.6;4.8
5035;Energie, water en motorbrandstoffen;2019 december;126.2;-0.4;;119.6;6.7;7.0
5036;Energie, water en motorbrandstoffen;2019 4e kwartaal;112.7;-0.7;;108.7;4.4;5.1
5037;Energie, water en motorbrandstoffen;2020 januari;127.8;-8.6;;130.2;-2.7;6.4
5038;Energie, water en motorbrandstoffen;2020 februari;111.0;-1.4;;112.3;2.3;3.8
5039;Energie, water en motorbrandstoffen;2020 maart;111.5;-3.5;;111.5;-1.7;1.8
5040;Energie, water en motorbrandstoffen;2020 1e kwartaal;116.8;-4.8;;118.0;-0.8;4.1
5041;Energie, water en motorbrandstoffen;2020 april;84.8;-12.6;;77.2;-16.3;-4.2
5042;Energie, water en motorbrandstoffen;2020 mei;83.1;-11.0;;74.8;-18.0;-7.9
5043;Energie, water en motorbrandstoffen;2020 juni;77.9;1.3;;68.0;-8.0;-9.1
5044;Energie, water en motorbrandstoffen;2020 2e kwartaal;82.0;-8.0;;73.3;-14.5;-7.0
5045;Energie, water en motorbrandstoffen;2020 juli;82.4;1.2;;66.6;-9.3;-10.4
5046;Energie, water en motorbrandstoffen;2020 augustus;80.3;0.8;;64.7;-8.8;-9.5
5047;Energie, water en motorbrandstoffen;2020 september;83.5;-1.6;;67.4;-11.0;-9.5
5048;Energie, water en motorbrandstoffen;2020 3e kwartaal;82.1;0.1;;66.3;-9.7;-9.8
5049;Energie, water en motorbrandstoffen;2020 oktober;90.9;-5.0;;82.2;-12.1;-7.6
5050;Energie, water en motorbrandstoffen;2020 november;106.2;-8.6;;97.7;-13.4;-5.3
5051;Energie, water en motorbrandstoffen;2020 december;124.7;-1.2;;115.5;-3.4;-2.3
5052;Energie, water en motorbrandstoffen;2020 4e kwartaal;107.3;-4.8;;98.5;-9.4;-4.8
5053;Energie, water en motorbrandstoffen;2020;97.0;-4.5;;89.0;-8.0;-3.6
5054;Energie, water en motorbrandstoffen;2021 januari;138.9;8.7;;128.5;-1.4;-9.3
5055;Energie, water en motorbrandstoffen;2021 februari;117.9;6.2;;112.4;0.0;-5.8
5056;Energie, water en motorbrandstoffen;2021 maart;118.4;6.2;;117.9;5.7;-0.5
5057;Energie, water en motorbrandstoffen;2021 1e kwartaal;125.1;7.1;;119.6;1.3;-5.4
5058;Energie, water en motorbrandstoffen;2021 april;111.2;31.0;;109.6;41.9;8.3
5059;Energie, water en motorbrandstoffen;2021 mei;94.4;13.5;;93.5;25.1;10.2
5060;Energie, water en motorbrandstoffen;2021 juni;75.0;-3.7;;73.4;7.9;12.1
5061;Energie, water en motorbrandstoffen;2021 2e kwartaal;93.5;14.1;;92.2;25.7;10.1
5062;Energie, water en motorbrandstoffen;2021 juli;74.1;-10.1;;72.4;8.6;20.8
5063;Energie, water en motorbrandstoffen;2021 augustus;77.2;-3.8;;75.8;17.1;21.7
5064;Energie, water en motorbrandstoffen;2021 september;77.4;-7.3;;78.5;16.4;25.5
5065;Energie, water en motorbrandstoffen;2021 3e kwartaal;76.2;-7.1;;75.5;14.0;22.7
5066;Energie, water en motorbrandstoffen;2021 oktober;88.2;-3.0;;86.5;5.2;8.5
5067;Energie, water en motorbrandstoffen;2021 november;106.7;0.5;;115.1;17.8;17.3
5068;Energie, water en motorbrandstoffen;2021 december;120.6;-3.3;;136.6;18.2;22.2
5069;Energie, water en motorbrandstoffen;2021 4e kwartaal;105.2;-2.0;;112.7;14.5;16.8
5070;Energie, water en motorbrandstoffen;2021;100.0;3.1;;100.0;12.3;9.0
5071;Energie, water en motorbrandstoffen;2022 januari;130.6;-6.0;;142.1;10.6;17.7
5072;Energie, water en motorbrandstoffen;2022 februari;109.7;-7.0;;126.0;12.1;20.5
