ID;Leeftijdklassen;BaansituatieBijStartWWUitkering;BaansituatieOpPeilmoment;WWSituatieOpPeilmoment;InstroomEnPeilmoment;Perioden;AllePersonenIngestroomdInDeWW_1;PersonenMetEenBaanVoorInstroom_2;PersonenMetAOZWVoorInstroom_3
1240;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;Binnen 12 maanden na instroom in WW;2017;;;
1241;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;Binnen 12 maanden na instroom in WW;2018;;;
1242;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;Binnen 12 maanden na instroom in WW;2019;;;
1243;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;Binnen 12 maanden na instroom in WW;2020;;;
1244;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;Binnen 12 maanden na instroom in WW;2021;;;
1245;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;Binnen 12 maanden na instroom in WW;2022;;;
1246;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;Binnen 24 maanden na instroom in WW;2009;;;
1247;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;Binnen 24 maanden na instroom in WW;2010;;;
1248;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;Binnen 24 maanden na instroom in WW;2011;;;
1249;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;Binnen 24 maanden na instroom in WW;2012;;;
1250;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;Binnen 24 maanden na instroom in WW;2013;;;
1251;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;Binnen 24 maanden na instroom in WW;2014;;;
1252;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;Binnen 24 maanden na instroom in WW;2015;;;
1253;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;Binnen 24 maanden na instroom in WW;2016;;;
1254;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;Binnen 24 maanden na instroom in WW;2017;;;
1255;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;Binnen 24 maanden na instroom in WW;2018;;;
1256;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;Binnen 24 maanden na instroom in WW;2019;;;
1257;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;Binnen 24 maanden na instroom in WW;2020;;;
1258;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;Binnen 24 maanden na instroom in WW;2021;;;
1259;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;Binnen 24 maanden na instroom in WW;2022;;;
1260;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;Op instroommoment;2009;;;
1261;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;Op instroommoment;2010;;;
1262;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;Op instroommoment;2011;;;
1263;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;Op instroommoment;2012;;;
1264;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;Op instroommoment;2013;;;
1265;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;Op instroommoment;2014;;;
1266;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;Op instroommoment;2015;;;
1267;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;Op instroommoment;2016;;;
1268;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;Op instroommoment;2017;;;
1269;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;Op instroommoment;2018;;;
1270;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;Op instroommoment;2019;;;
1271;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;Op instroommoment;2020;;;
1272;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;Op instroommoment;2021;;;
1273;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;Op instroommoment;2022;;;
1274;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;1 maand na instroom in WW;2009;34160.0;30340.0;1520.0
1275;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;1 maand na instroom in WW;2010;34430.0;30740.0;1790.0
1276;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;1 maand na instroom in WW;2011;33150.0;29450.0;2080.0
1277;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;1 maand na instroom in WW;2012;33960.0;30190.0;1800.0
1278;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;1 maand na instroom in WW;2013;42180.0;37510.0;2040.0
1279;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;1 maand na instroom in WW;2014;44150.0;39250.0;2400.0
1280;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;1 maand na instroom in WW;2015;31150.0;27740.0;2000.0
1281;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;1 maand na instroom in WW;2016;24500.0;21920.0;1780.0
1282;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;1 maand na instroom in WW;2017;25680.0;23020.0;1920.0
1283;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;1 maand na instroom in WW;2018;24630.0;21860.0;1860.0
1284;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;1 maand na instroom in WW;2019;22890.0;20370.0;1770.0
1285;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;1 maand na instroom in WW;2020;24400.0;22150.0;1570.0
1286;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;1 maand na instroom in WW;2021;41340.0;37610.0;2890.0
1287;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;1 maand na instroom in WW;2022;29490.0;26190.0;2710.0
1288;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;2 maanden na instroom in WW;2009;56630.0;50200.0;2760.0
1289;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;2 maanden na instroom in WW;2010;59030.0;52500.0;3400.0
1290;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;2 maanden na instroom in WW;2011;55980.0;49560.0;3820.0
1291;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;2 maanden na instroom in WW;2012;56690.0;50480.0;3200.0
1292;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;2 maanden na instroom in WW;2013;68210.0;60880.0;3380.0
1293;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;2 maanden na instroom in WW;2014;72050.0;64170.0;4150.0
1294;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;2 maanden na instroom in WW;2015;52110.0;46480.0;3450.0
1295;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;2 maanden na instroom in WW;2016;37020.0;32960.0;2790.0
1296;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;2 maanden na instroom in WW;2017;37520.0;33370.0;3050.0
1297;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;2 maanden na instroom in WW;2018;37430.0;32940.0;3030.0
1298;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;2 maanden na instroom in WW;2019;35330.0;31260.0;2840.0
1299;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;2 maanden na instroom in WW;2020;41140.0;37390.0;2620.0
1300;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;2 maanden na instroom in WW;2021;55630.0;50230.0;4280.0
1301;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;2 maanden na instroom in WW;2022;39200.0;34540.0;3860.0
1302;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;3 maanden na instroom in WW;2009;89510.0;79760.0;4590.0
1303;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;3 maanden na instroom in WW;2010;90840.0;81120.0;5450.0
1304;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;3 maanden na instroom in WW;2011;85560.0;76250.0;5740.0
1305;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;3 maanden na instroom in WW;2012;88050.0;79070.0;4920.0
1306;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;3 maanden na instroom in WW;2013;107560.0;97120.0;5320.0
1307;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;3 maanden na instroom in WW;2014;112700.0;101490.0;6290.0
1308;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;3 maanden na instroom in WW;2015;86160.0;77400.0;5530.0
1309;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;3 maanden na instroom in WW;2016;66200.0;59420.0;4720.0
1310;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;3 maanden na instroom in WW;2017;65740.0;59120.0;4960.0
1311;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;3 maanden na instroom in WW;2018;64500.0;57190.0;5100.0
1312;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;3 maanden na instroom in WW;2019;61620.0;54860.0;4830.0
1313;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;3 maanden na instroom in WW;2020;75770.0;69390.0;4520.0
1314;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;3 maanden na instroom in WW;2021;76620.0;69240.0;5980.0
1315;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;3 maanden na instroom in WW;2022;55020.0;48630.0;5290.0
1316;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;4 maanden na instroom in WW;2009;110610.0;98610.0;5940.0
1317;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;4 maanden na instroom in WW;2010;111590.0;99640.0;6930.0
1318;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;4 maanden na instroom in WW;2011;105600.0;94070.0;7270.0
1319;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;4 maanden na instroom in WW;2012;110020.0;98940.0;6340.0
1320;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;4 maanden na instroom in WW;2013;133790.0;121000.0;6730.0
1321;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;4 maanden na instroom in WW;2014;140140.0;126440.0;7960.0
1322;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;4 maanden na instroom in WW;2015;109170.0;98130.0;7080.0
1323;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;4 maanden na instroom in WW;2016;88920.0;79890.0;6240.0
1324;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;4 maanden na instroom in WW;2017;87950.0;79080.0;6690.0
1325;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;4 maanden na instroom in WW;2018;84430.0;74700.0;6840.0
1326;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;4 maanden na instroom in WW;2019;80380.0;71610.0;6300.0
1327;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;4 maanden na instroom in WW;2020;102590.0;94000.0;6060.0
1328;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;4 maanden na instroom in WW;2021;96630.0;87110.0;7780.0
1329;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;4 maanden na instroom in WW;2022;69580.0;61580.0;6680.0
1330;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;5 maanden na instroom in WW;2009;126050.0;112160.0;6930.0
1331;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;5 maanden na instroom in WW;2010;127020.0;113220.0;8130.0
1332;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;5 maanden na instroom in WW;2011;119940.0;106620.0;8480.0
1333;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;5 maanden na instroom in WW;2012;126540.0;113760.0;7440.0
1334;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;5 maanden na instroom in WW;2013;153820.0;139130.0;7830.0
1335;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;5 maanden na instroom in WW;2014;160280.0;144450.0;9360.0
1336;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;5 maanden na instroom in WW;2015;132790.0;119430.0;8720.0
1337;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;5 maanden na instroom in WW;2016;114290.0;102670.0;8070.0
1338;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;5 maanden na instroom in WW;2017;110100.0;98900.0;8510.0
1339;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;5 maanden na instroom in WW;2018;104790.0;92770.0;8580.0
1340;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;5 maanden na instroom in WW;2019;98910.0;88200.0;7770.0
1341;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;5 maanden na instroom in WW;2020;132780.0;121740.0;7900.0
1342;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;5 maanden na instroom in WW;2021;113890.0;102480.0;9410.0
1343;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;5 maanden na instroom in WW;2022;82420.0;72990.0;7840.0
1344;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;6 maanden na instroom in WW;2009;138290.0;122950.0;7730.0
1345;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;6 maanden na instroom in WW;2010;139710.0;124360.0;9140.0
1346;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;6 maanden na instroom in WW;2011;132220.0;117370.0;9570.0
1347;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;6 maanden na instroom in WW;2012;141040.0;126830.0;8420.0
1348;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;6 maanden na instroom in WW;2013;171220.0;154750.0;8960.0
1349;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;6 maanden na instroom in WW;2014;178730.0;161040.0;10620.0
1350;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;6 maanden na instroom in WW;2015;153750.0;138370.0;10180.0
1351;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;6 maanden na instroom in WW;2016;134810.0;121100.0;9640.0
1352;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;6 maanden na instroom in WW;2017;127960.0;114880.0;10020.0
1353;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;6 maanden na instroom in WW;2018;120170.0;106310.0;10050.0
1354;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;6 maanden na instroom in WW;2019;113090.0;100730.0;9020.0
1355;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;6 maanden na instroom in WW;2020;157090.0;144020.0;9400.0
1356;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;6 maanden na instroom in WW;2021;125810.0;112960.0;10670.0
1357;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;6 maanden na instroom in WW;2022;91640.0;80980.0;8880.0
1358;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;7 maanden na instroom in WW;2009;147590.0;131060.0;8430.0
1359;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;7 maanden na instroom in WW;2010;148480.0;131870.0;9970.0
1360;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;7 maanden na instroom in WW;2011;139850.0;123840.0;10390.0
1361;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;7 maanden na instroom in WW;2012;151060.0;135660.0;9220.0
1362;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;7 maanden na instroom in WW;2013;183130.0;165250.0;9880.0
1363;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;7 maanden na instroom in WW;2014;191640.0;172350.0;11710.0
1364;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;7 maanden na instroom in WW;2015;169380.0;152390.0;11340.0
1365;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;7 maanden na instroom in WW;2016;149490.0;134080.0;10920.0
1366;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;7 maanden na instroom in WW;2017;140660.0;125920.0;11400.0
1367;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;7 maanden na instroom in WW;2018;130810.0;115600.0;11140.0
1368;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;7 maanden na instroom in WW;2019;122700.0;109190.0;9930.0
1369;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;7 maanden na instroom in WW;2020;173450.0;158810.0;10610.0
1370;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;7 maanden na instroom in WW;2021;135990.0;121850.0;11790.0
1371;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;7 maanden na instroom in WW;2022;98730.0;87220.0;9620.0
1372;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;8 maanden na instroom in WW;2009;156280.0;138610.0;9050.0
1373;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;8 maanden na instroom in WW;2010;155910.0;138230.0;10730.0
1374;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;8 maanden na instroom in WW;2011;146840.0;129920.0;11050.0
1375;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;8 maanden na instroom in WW;2012;159390.0;143030.0;9860.0
1376;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;8 maanden na instroom in WW;2013;194070.0;174960.0;10740.0
1377;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;8 maanden na instroom in WW;2014;202740.0;181980.0;12740.0
