ID;Geslacht;Leeftijd;BurgerlijkeStaat;Regio;Bewoners_1
266;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van tafel en bed;Vlissingen;29.0
267;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van tafel en bed;Bergen op Zoom;22.0
268;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Nederland;335159.0
269;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Groningen (provincie);18516.0
270;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Friesland;21146.0
271;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Drenthe;9100.0
272;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Overijssel;21723.0
273;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Gelderland;35909.0
274;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Utrecht (provincie);17377.0
275;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Noord-Holland;67621.0
276;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Zuid-Holland;81208.0
277;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Zeeland;11768.0
278;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Noord-Brabant;32223.0
279;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Limburg;18568.0
280;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Gemeenten met meer dan 100000 inwoners;96142.0
281;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Gemeenten met 50001 - 100000 inwoners;30908.0
282;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Gemeenten met 20001 - 50000 inwoners;34981.0
283;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Gemeenten met 10001 - 20000 inwoners;48360.0
284;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Gemeenten met 5001 - 10000 inwoners;51090.0
285;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Gemeenten met 2001 - 5000 inwoners;52263.0
286;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Gemeenten met 1001 - 2000 inwoners;15935.0
287;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Gemeenten met 501 - 1000 inwoners;4943.0
288;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Gemeenten met 500 of minder inwoners;537.0
289;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Amsterdam;34584.0
290;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Rotterdam;22562.0
291;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;'s-Gravenhage;21614.0
292;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Utrecht;6830.0
293;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Haarlem;5462.0
294;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Groningen;5090.0
295;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Eindhoven;2391.0
296;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Nijmegen;3436.0
297;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Tilburg;2544.0
298;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Arnhem;3639.0
299;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Leiden;3127.0
300;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Maastricht;2683.0
301;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Apeldoorn;2624.0
302;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Hilversum;2300.0
303;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Dordrecht;2416.0
304;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Schiedam;1941.0
305;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Enschede;1847.0
306;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Delft;1960.0
307;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Leeuwarden;2489.0
308;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Heerlen;994.0
309;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Breda;1826.0
310;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;'s-Hertogenbosch;1617.0
311;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Velsen;1315.0
312;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Emmen;1229.0
313;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Zwolle;1728.0
314;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Amersfoort;1462.0
315;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Kerkrade;1006.0
316;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Deventer;1698.0
317;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Hengelo (O.);1206.0
318;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Zaandam;1458.0
319;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Almelo;1214.0
320;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Lonneker;974.0
321;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Ede;1065.0
322;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Helder (Den);1279.0
323;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Gouda;1316.0
324;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Alkmaar;1554.0
325;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Vlaardingen;1093.0
326;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Haarlemmermeer;825.0
327;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Helmond;771.0
328;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Bussum;1021.0
329;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Zeist;1213.0
330;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Rheden;1183.0
331;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Venlo;845.0
332;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Roosendaal en Nispen;785.0
333;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Vlissingen;986.0
334;Totaal mannen en vrouwen;Totaal alle leeftijden;Weduwstaat;Bergen op Zoom;829.0
335;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Nederland;30844.0
336;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Groningen (provincie);790.0
337;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Friesland;652.0
338;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Drenthe;458.0
339;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Overijssel;660.0
340;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Gelderland;1631.0
341;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Utrecht (provincie);1320.0
342;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Noord-Holland;10722.0
343;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Zuid-Holland;12938.0
344;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Zeeland;383.0
345;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Noord-Brabant;729.0
346;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Limburg;561.0
347;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Gemeenten met meer dan 100000 inwoners;20258.0
348;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Gemeenten met 50001 - 100000 inwoners;2609.0
349;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Gemeenten met 20001 - 50000 inwoners;2364.0
350;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Gemeenten met 10001 - 20000 inwoners;2315.0
351;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Gemeenten met 5001 - 10000 inwoners;1456.0
352;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Gemeenten met 2001 - 5000 inwoners;1430.0
353;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Gemeenten met 1001 - 2000 inwoners;308.0
354;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Gemeenten met 501 - 1000 inwoners;94.0
355;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Gemeenten met 500 of minder inwoners;10.0
356;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Amsterdam;7677.0
357;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Rotterdam;5288.0
358;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;'s-Gravenhage;5224.0
359;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Utrecht;697.0
360;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Haarlem;929.0
361;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Groningen;443.0
362;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Eindhoven;176.0
363;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Nijmegen;235.0
364;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Tilburg;83.0
365;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Arnhem;386.0
366;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Leiden;308.0
367;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Maastricht;106.0
368;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Apeldoorn;213.0
369;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Hilversum;310.0
370;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Dordrecht;274.0
371;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Schiedam;192.0
372;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Enschede;126.0
373;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Delft;200.0
374;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Leeuwarden;208.0
375;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Heerlen;105.0
376;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Breda;129.0
377;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;'s-Hertogenbosch;49.0
378;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Velsen;166.0
379;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Emmen;60.0
380;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Zwolle;88.0
381;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Amersfoort;116.0
382;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Kerkrade;58.0
383;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Deventer;96.0
384;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Hengelo (O.);52.0
385;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Zaandam;110.0
386;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Almelo;65.0
387;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Lonneker;43.0
388;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Ede;64.0
389;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Helder (Den);115.0
390;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Gouda;96.0
391;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Alkmaar;166.0
392;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Vlaardingen;63.0
393;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Haarlemmermeer;39.0
394;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Helmond;21.0
395;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Bussum;119.0
396;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Zeist;115.0
397;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Rheden;64.0
398;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Venlo;34.0
399;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Roosendaal en Nispen;9.0
400;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Vlissingen;79.0
401;Totaal mannen en vrouwen;Totaal alle leeftijden;Gescheiden van echt;Bergen op Zoom;35.0
402;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Nederland;46.0
403;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Groningen (provincie);0.0
404;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Friesland;0.0
405;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Drenthe;0.0
406;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Overijssel;0.0
407;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Gelderland;3.0
408;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Utrecht (provincie);0.0
409;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Noord-Holland;10.0
410;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Zuid-Holland;7.0
411;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Zeeland;0.0
412;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Noord-Brabant;23.0
413;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Limburg;3.0
414;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Gemeenten met meer dan 100000 inwoners;3.0
415;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Gemeenten met 50001 - 100000 inwoners;24.0
416;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Gemeenten met 20001 - 50000 inwoners;0.0
417;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Gemeenten met 10001 - 20000 inwoners;5.0
418;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Gemeenten met 5001 - 10000 inwoners;3.0
419;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Gemeenten met 2001 - 5000 inwoners;11.0
420;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Gemeenten met 1001 - 2000 inwoners;0.0
421;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Gemeenten met 501 - 1000 inwoners;0.0
422;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Gemeenten met 500 of minder inwoners;0.0
423;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Amsterdam;0.0
424;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Rotterdam;0.0
425;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;'s-Gravenhage;3.0
426;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Utrecht;0.0
427;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Haarlem;0.0
428;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Groningen;0.0
429;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Eindhoven;22.0
430;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Nijmegen;0.0
431;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Tilburg;0.0
432;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Arnhem;2.0
433;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Leiden;0.0
434;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Maastricht;0.0
435;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Apeldoorn;0.0
436;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Hilversum;0.0
437;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Dordrecht;0.0
438;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Schiedam;0.0
439;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Enschede;0.0
440;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Delft;0.0
441;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Leeuwarden;0.0
442;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Heerlen;0.0
443;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Breda;0.0
444;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;'s-Hertogenbosch;0.0
445;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Velsen;0.0
446;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Emmen;0.0
447;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Zwolle;0.0
448;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Amersfoort;0.0
449;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Kerkrade;0.0
450;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Deventer;0.0
451;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Hengelo (O.);0.0
452;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Zaandam;0.0
453;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Almelo;0.0
454;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Lonneker;0.0
455;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Ede;0.0
456;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Helder (Den);0.0
457;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Gouda;0.0
458;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Alkmaar;0.0
459;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Vlaardingen;0.0
460;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Haarlemmermeer;0.0
461;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Helmond;0.0
462;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Bussum;0.0
463;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Zeist;0.0
464;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Rheden;0.0
465;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Venlo;0.0
466;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Roosendaal en Nispen;0.0
467;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Vlissingen;0.0
468;Totaal mannen en vrouwen;Totaal alle leeftijden;Burgerlijke staat onbekend;Bergen op Zoom;0.0
469;Totaal mannen en vrouwen;Totaal 0-4 jaar;Totaal alle burgerlijke staten;Nederland;836013.0
470;Totaal mannen en vrouwen;Totaal 0-4 jaar;Totaal alle burgerlijke staten;Groningen (provincie);39000.0
471;Totaal mannen en vrouwen;Totaal 0-4 jaar;Totaal alle burgerlijke staten;Friesland;41048.0
472;Totaal mannen en vrouwen;Totaal 0-4 jaar;Totaal alle burgerlijke staten;Drenthe;26557.0
473;Totaal mannen en vrouwen;Totaal 0-4 jaar;Totaal alle burgerlijke staten;Overijssel;57571.0
474;Totaal mannen en vrouwen;Totaal 0-4 jaar;Totaal alle burgerlijke staten;Gelderland;89440.0
475;Totaal mannen en vrouwen;Totaal 0-4 jaar;Totaal alle burgerlijke staten;Utrecht (provincie);41446.0
476;Totaal mannen en vrouwen;Totaal 0-4 jaar;Totaal alle burgerlijke staten;Noord-Holland;139165.0
477;Totaal mannen en vrouwen;Totaal 0-4 jaar;Totaal alle burgerlijke staten;Zuid-Holland;193653.0
478;Totaal mannen en vrouwen;Totaal 0-4 jaar;Totaal alle burgerlijke staten;Zeeland;22775.0
479;Totaal mannen en vrouwen;Totaal 0-4 jaar;Totaal alle burgerlijke staten;Noord-Brabant;114475.0
480;Totaal mannen en vrouwen;Totaal 0-4 jaar;Totaal alle burgerlijke staten;Limburg;70883.0
481;Totaal mannen en vrouwen;Totaal 0-4 jaar;Totaal alle burgerlijke staten;Gemeenten met meer dan 100000 inwoners;188245.0
482;Totaal mannen en vrouwen;Totaal 0-4 jaar;Totaal alle burgerlijke staten;Gemeenten met 50001 - 100000 inwoners;81127.0
483;Totaal mannen en vrouwen;Totaal 0-4 jaar;Totaal alle burgerlijke staten;Gemeenten met 20001 - 50000 inwoners;97296.0
484;Totaal mannen en vrouwen;Totaal 0-4 jaar;Totaal alle burgerlijke staten;Gemeenten met 10001 - 20000 inwoners;132574.0
485;Totaal mannen en vrouwen;Totaal 0-4 jaar;Totaal alle burgerlijke staten;Gemeenten met 5001 - 10000 inwoners;142503.0
486;Totaal mannen en vrouwen;Totaal 0-4 jaar;Totaal alle burgerlijke staten;Gemeenten met 2001 - 5000 inwoners;141897.0
487;Totaal mannen en vrouwen;Totaal 0-4 jaar;Totaal alle burgerlijke staten;Gemeenten met 1001 - 2000 inwoners;39694.0
488;Totaal mannen en vrouwen;Totaal 0-4 jaar;Totaal alle burgerlijke staten;Gemeenten met 501 - 1000 inwoners;11604.0
489;Totaal mannen en vrouwen;Totaal 0-4 jaar;Totaal alle burgerlijke staten;Gemeenten met 500 of minder inwoners;1073.0
