ID;HerkomstBestemming;Afvalsoorten;Perioden;Afval_1
5255;R-U Cultuur, recreatie, overige diensten;Rubberafval;2022;0.0
5256;R-U Cultuur, recreatie, overige diensten;Plasticafval;2008;
5257;R-U Cultuur, recreatie, overige diensten;Plasticafval;2010;
5258;R-U Cultuur, recreatie, overige diensten;Plasticafval;2012;3.0
5259;R-U Cultuur, recreatie, overige diensten;Plasticafval;2014;2.0
5260;R-U Cultuur, recreatie, overige diensten;Plasticafval;2016;3.0
5261;R-U Cultuur, recreatie, overige diensten;Plasticafval;2018;2.0
5262;R-U Cultuur, recreatie, overige diensten;Plasticafval;2020;1.0
5263;R-U Cultuur, recreatie, overige diensten;Plasticafval;2022;1.0
5264;R-U Cultuur, recreatie, overige diensten;Houtafval;2008;
5265;R-U Cultuur, recreatie, overige diensten;Houtafval;2010;
5266;R-U Cultuur, recreatie, overige diensten;Houtafval;2012;4.0
5267;R-U Cultuur, recreatie, overige diensten;Houtafval;2014;0.0
5268;R-U Cultuur, recreatie, overige diensten;Houtafval;2016;1.0
5269;R-U Cultuur, recreatie, overige diensten;Houtafval;2018;1.0
5270;R-U Cultuur, recreatie, overige diensten;Houtafval;2020;1.0
5271;R-U Cultuur, recreatie, overige diensten;Houtafval;2022;1.0
5272;R-U Cultuur, recreatie, overige diensten;Textielafval;2008;
5273;R-U Cultuur, recreatie, overige diensten;Textielafval;2010;
5274;R-U Cultuur, recreatie, overige diensten;Textielafval;2012;0.0
5275;R-U Cultuur, recreatie, overige diensten;Textielafval;2014;0.0
5276;R-U Cultuur, recreatie, overige diensten;Textielafval;2016;0.0
5277;R-U Cultuur, recreatie, overige diensten;Textielafval;2018;0.0
5278;R-U Cultuur, recreatie, overige diensten;Textielafval;2020;1.0
5279;R-U Cultuur, recreatie, overige diensten;Textielafval;2022;0.0
5280;R-U Cultuur, recreatie, overige diensten;Overig recyclebaar afval;2008;
5281;R-U Cultuur, recreatie, overige diensten;Overig recyclebaar afval;2010;
5282;R-U Cultuur, recreatie, overige diensten;Overig recyclebaar afval;2012;0.0
5283;R-U Cultuur, recreatie, overige diensten;Overig recyclebaar afval;2014;0.0
5284;R-U Cultuur, recreatie, overige diensten;Overig recyclebaar afval;2016;0.0
5285;R-U Cultuur, recreatie, overige diensten;Overig recyclebaar afval;2018;0.0
5286;R-U Cultuur, recreatie, overige diensten;Overig recyclebaar afval;2020;0.0
5287;R-U Cultuur, recreatie, overige diensten;Overig recyclebaar afval;2022;0.0
5288;R-U Cultuur, recreatie, overige diensten;Afgedankt materiaal;2008;
5289;R-U Cultuur, recreatie, overige diensten;Afgedankt materiaal;2010;
5290;R-U Cultuur, recreatie, overige diensten;Afgedankt materiaal;2012;0.0
5291;R-U Cultuur, recreatie, overige diensten;Afgedankt materiaal;2014;1.0
5292;R-U Cultuur, recreatie, overige diensten;Afgedankt materiaal;2016;1.0
5293;R-U Cultuur, recreatie, overige diensten;Afgedankt materiaal;2018;7.0
5294;R-U Cultuur, recreatie, overige diensten;Afgedankt materiaal;2020;12.0
5295;R-U Cultuur, recreatie, overige diensten;Afgedankt materiaal;2022;1.0
5296;R-U Cultuur, recreatie, overige diensten;Dierlijk en plantaardig afval;2008;
5297;R-U Cultuur, recreatie, overige diensten;Dierlijk en plantaardig afval;2010;
5298;R-U Cultuur, recreatie, overige diensten;Dierlijk en plantaardig afval;2012;338.0
5299;R-U Cultuur, recreatie, overige diensten;Dierlijk en plantaardig afval;2014;389.0
5300;R-U Cultuur, recreatie, overige diensten;Dierlijk en plantaardig afval;2016;431.0
5301;R-U Cultuur, recreatie, overige diensten;Dierlijk en plantaardig afval;2018;444.0
5302;R-U Cultuur, recreatie, overige diensten;Dierlijk en plantaardig afval;2020;217.0
5303;R-U Cultuur, recreatie, overige diensten;Dierlijk en plantaardig afval;2022;285.0
5304;R-U Cultuur, recreatie, overige diensten;Gemengd afval;2008;
5305;R-U Cultuur, recreatie, overige diensten;Gemengd afval;2010;
5306;R-U Cultuur, recreatie, overige diensten;Gemengd afval;2012;100.0
5307;R-U Cultuur, recreatie, overige diensten;Gemengd afval;2014;87.0
5308;R-U Cultuur, recreatie, overige diensten;Gemengd afval;2016;98.0
5309;R-U Cultuur, recreatie, overige diensten;Gemengd afval;2018;113.0
5310;R-U Cultuur, recreatie, overige diensten;Gemengd afval;2020;82.0
5311;R-U Cultuur, recreatie, overige diensten;Gemengd afval;2022;96.0
5312;R-U Cultuur, recreatie, overige diensten;Slib;2008;
5313;R-U Cultuur, recreatie, overige diensten;Slib;2010;
5314;R-U Cultuur, recreatie, overige diensten;Slib;2012;0.0
5315;R-U Cultuur, recreatie, overige diensten;Slib;2014;0.0
5316;R-U Cultuur, recreatie, overige diensten;Slib;2016;0.0
5317;R-U Cultuur, recreatie, overige diensten;Slib;2018;0.0
5318;R-U Cultuur, recreatie, overige diensten;Slib;2020;0.0
5319;R-U Cultuur, recreatie, overige diensten;Slib;2022;0.0
5320;R-U Cultuur, recreatie, overige diensten;Mineraal afval;2008;
5321;R-U Cultuur, recreatie, overige diensten;Mineraal afval;2010;
5322;R-U Cultuur, recreatie, overige diensten;Mineraal afval;2012;0.0
5323;R-U Cultuur, recreatie, overige diensten;Mineraal afval;2014;0.0
5324;R-U Cultuur, recreatie, overige diensten;Mineraal afval;2016;0.0
5325;R-U Cultuur, recreatie, overige diensten;Mineraal afval;2018;0.0
5326;R-U Cultuur, recreatie, overige diensten;Mineraal afval;2020;0.0
5327;R-U Cultuur, recreatie, overige diensten;Mineraal afval;2022;0.0
5328;Particulier huishouden;Totaal afval;2008;
5329;Particulier huishouden;Totaal afval;2010;
5330;Particulier huishouden;Totaal afval;2012;8764.0
5331;Particulier huishouden;Totaal afval;2014;8426.0
5332;Particulier huishouden;Totaal afval;2016;8453.0
5333;Particulier huishouden;Totaal afval;2018;8562.0
5334;Particulier huishouden;Totaal afval;2020;9169.0
5335;Particulier huishouden;Totaal afval;2022;8180.0
5336;Particulier huishouden;Chemisch afval;2008;
5337;Particulier huishouden;Chemisch afval;2010;
5338;Particulier huishouden;Chemisch afval;2012;17.0
5339;Particulier huishouden;Chemisch afval;2014;16.0
5340;Particulier huishouden;Chemisch afval;2016;16.0
5341;Particulier huishouden;Chemisch afval;2018;18.0
5342;Particulier huishouden;Chemisch afval;2020;20.0
5343;Particulier huishouden;Chemisch afval;2022;16.0
5344;Particulier huishouden;Totaal recyclebaar afval;2008;
5345;Particulier huishouden;Totaal recyclebaar afval;2010;
5346;Particulier huishouden;Totaal recyclebaar afval;2012;1956.0
5347;Particulier huishouden;Totaal recyclebaar afval;2014;1843.0
5348;Particulier huishouden;Totaal recyclebaar afval;2016;1819.0
5349;Particulier huishouden;Totaal recyclebaar afval;2018;1843.0
5350;Particulier huishouden;Totaal recyclebaar afval;2020;1965.0
5351;Particulier huishouden;Totaal recyclebaar afval;2022;1774.0
5352;Particulier huishouden;IJzerafval;2008;
5353;Particulier huishouden;IJzerafval;2010;
5354;Particulier huishouden;IJzerafval;2012;0.0
5355;Particulier huishouden;IJzerafval;2014;0.0
5356;Particulier huishouden;IJzerafval;2016;1.0
5357;Particulier huishouden;IJzerafval;2018;2.0
5358;Particulier huishouden;IJzerafval;2020;2.0
5359;Particulier huishouden;IJzerafval;2022;1.0
5360;Particulier huishouden;Ander metaalafval;2008;
5361;Particulier huishouden;Ander metaalafval;2010;
5362;Particulier huishouden;Ander metaalafval;2012;0.0
5363;Particulier huishouden;Ander metaalafval;2014;0.0
5364;Particulier huishouden;Ander metaalafval;2016;0.0
5365;Particulier huishouden;Ander metaalafval;2018;0.0
5366;Particulier huishouden;Ander metaalafval;2020;0.0
5367;Particulier huishouden;Ander metaalafval;2022;0.0
5368;Particulier huishouden;Gemengd metaalafval;2008;
5369;Particulier huishouden;Gemengd metaalafval;2010;
5370;Particulier huishouden;Gemengd metaalafval;2012;57.0
5371;Particulier huishouden;Gemengd metaalafval;2014;54.0
5372;Particulier huishouden;Gemengd metaalafval;2016;59.0
5373;Particulier huishouden;Gemengd metaalafval;2018;63.0
5374;Particulier huishouden;Gemengd metaalafval;2020;73.0
5375;Particulier huishouden;Gemengd metaalafval;2022;60.0
5376;Particulier huishouden;Glasafval;2008;
5377;Particulier huishouden;Glasafval;2010;
5378;Particulier huishouden;Glasafval;2012;357.0
5379;Particulier huishouden;Glasafval;2014;348.0
5380;Particulier huishouden;Glasafval;2016;352.0
5381;Particulier huishouden;Glasafval;2018;359.0
5382;Particulier huishouden;Glasafval;2020;404.0
5383;Particulier huishouden;Glasafval;2022;373.0
5384;Particulier huishouden;Papierafval;2008;
5385;Particulier huishouden;Papierafval;2010;
5386;Particulier huishouden;Papierafval;2012;998.0
5387;Particulier huishouden;Papierafval;2014;880.0
5388;Particulier huishouden;Papierafval;2016;867.0
5389;Particulier huishouden;Papierafval;2018;827.0
5390;Particulier huishouden;Papierafval;2020;835.0
5391;Particulier huishouden;Papierafval;2022;757.0
5392;Particulier huishouden;Rubberafval;2008;
5393;Particulier huishouden;Rubberafval;2010;
5394;Particulier huishouden;Rubberafval;2012;55.0
5395;Particulier huishouden;Rubberafval;2014;39.0
5396;Particulier huishouden;Rubberafval;2016;57.0
5397;Particulier huishouden;Rubberafval;2018;62.0
5398;Particulier huishouden;Rubberafval;2020;39.0
5399;Particulier huishouden;Rubberafval;2022;69.0
5400;Particulier huishouden;Plasticafval;2008;
5401;Particulier huishouden;Plasticafval;2010;
5402;Particulier huishouden;Plasticafval;2012;118.0
5403;Particulier huishouden;Plasticafval;2014;147.0
5404;Particulier huishouden;Plasticafval;2016;50.0
5405;Particulier huishouden;Plasticafval;2018;38.0
5406;Particulier huishouden;Plasticafval;2020;40.0
5407;Particulier huishouden;Plasticafval;2022;35.0
5408;Particulier huishouden;Houtafval;2008;
5409;Particulier huishouden;Houtafval;2010;
5410;Particulier huishouden;Houtafval;2012;297.0
5411;Particulier huishouden;Houtafval;2014;300.0
5412;Particulier huishouden;Houtafval;2016;349.0
5413;Particulier huishouden;Houtafval;2018;402.0
5414;Particulier huishouden;Houtafval;2020;477.0
5415;Particulier huishouden;Houtafval;2022;392.0
5416;Particulier huishouden;Textielafval;2008;
5417;Particulier huishouden;Textielafval;2010;
5418;Particulier huishouden;Textielafval;2012;75.0
5419;Particulier huishouden;Textielafval;2014;76.0
5420;Particulier huishouden;Textielafval;2016;84.0
5421;Particulier huishouden;Textielafval;2018;90.0
5422;Particulier huishouden;Textielafval;2020;95.0
5423;Particulier huishouden;Textielafval;2022;87.0
5424;Particulier huishouden;Overig recyclebaar afval;2008;
5425;Particulier huishouden;Overig recyclebaar afval;2010;
5426;Particulier huishouden;Overig recyclebaar afval;2012;0.0
5427;Particulier huishouden;Overig recyclebaar afval;2014;0.0
5428;Particulier huishouden;Overig recyclebaar afval;2016;0.0
5429;Particulier huishouden;Overig recyclebaar afval;2018;0.0
5430;Particulier huishouden;Overig recyclebaar afval;2020;0.0
5431;Particulier huishouden;Overig recyclebaar afval;2022;0.0
5432;Particulier huishouden;Afgedankt materiaal;2008;
5433;Particulier huishouden;Afgedankt materiaal;2010;
5434;Particulier huishouden;Afgedankt materiaal;2012;345.0
5435;Particulier huishouden;Afgedankt materiaal;2014;353.0
5436;Particulier huishouden;Afgedankt materiaal;2016;345.0
5437;Particulier huishouden;Afgedankt materiaal;2018;408.0
5438;Particulier huishouden;Afgedankt materiaal;2020;430.0
5439;Particulier huishouden;Afgedankt materiaal;2022;386.0
5440;Particulier huishouden;Dierlijk en plantaardig afval;2008;
5441;Particulier huishouden;Dierlijk en plantaardig afval;2010;
5442;Particulier huishouden;Dierlijk en plantaardig afval;2012;1767.0
5443;Particulier huishouden;Dierlijk en plantaardig afval;2014;1806.0
5444;Particulier huishouden;Dierlijk en plantaardig afval;2016;1874.0
5445;Particulier huishouden;Dierlijk en plantaardig afval;2018;1981.0
5446;Particulier huishouden;Dierlijk en plantaardig afval;2020;2173.0
5447;Particulier huishouden;Dierlijk en plantaardig afval;2022;1952.0
5448;Particulier huishouden;Gemengd afval;2008;
5449;Particulier huishouden;Gemengd afval;2010;
5450;Particulier huishouden;Gemengd afval;2012;4251.0
5451;Particulier huishouden;Gemengd afval;2014;3992.0
5452;Particulier huishouden;Gemengd afval;2016;3960.0
5453;Particulier huishouden;Gemengd afval;2018;3840.0
5454;Particulier huishouden;Gemengd afval;2020;4020.0
5455;Particulier huishouden;Gemengd afval;2022;3594.0
5456;Particulier huishouden;Slib;2008;
5457;Particulier huishouden;Slib;2010;
5458;Particulier huishouden;Slib;2012;0.0
5459;Particulier huishouden;Slib;2014;0.0
5460;Particulier huishouden;Slib;2016;0.0
5461;Particulier huishouden;Slib;2018;0.0
5462;Particulier huishouden;Slib;2020;0.0
5463;Particulier huishouden;Slib;2022;0.0
5464;Particulier huishouden;Mineraal afval;2008;
5465;Particulier huishouden;Mineraal afval;2010;
5466;Particulier huishouden;Mineraal afval;2012;426.0
5467;Particulier huishouden;Mineraal afval;2014;416.0
5468;Particulier huishouden;Mineraal afval;2016;438.0
5469;Particulier huishouden;Mineraal afval;2018;471.0
5470;Particulier huishouden;Mineraal afval;2020;560.0
5471;Particulier huishouden;Mineraal afval;2022;458.0
5472;Totaal herkomst afval;Totaal afval;2008;
5473;Totaal herkomst afval;Totaal afval;2010;
5474;Totaal herkomst afval;Totaal afval;2012;86086.0
5475;Totaal herkomst afval;Totaal afval;2014;85695.0
5476;Totaal herkomst afval;Totaal afval;2016;84453.0
5477;Totaal herkomst afval;Totaal afval;2018;85534.0
5478;Totaal herkomst afval;Totaal afval;2020;84239.0
5479;Totaal herkomst afval;Totaal afval;2022;84620.0
5480;Totaal herkomst afval;Chemisch afval;2008;
5481;Totaal herkomst afval;Chemisch afval;2010;
5482;Totaal herkomst afval;Chemisch afval;2012;2246.0
5483;Totaal herkomst afval;Chemisch afval;2014;2233.0
5484;Totaal herkomst afval;Chemisch afval;2016;2301.0
5485;Totaal herkomst afval;Chemisch afval;2018;2201.0
5486;Totaal herkomst afval;Chemisch afval;2020;2074.0
5487;Totaal herkomst afval;Chemisch afval;2022;2131.0
5488;Totaal herkomst afval;Totaal recyclebaar afval;2008;
5489;Totaal herkomst afval;Totaal recyclebaar afval;2010;
5490;Totaal herkomst afval;Totaal recyclebaar afval;2012;17854.0
5491;Totaal herkomst afval;Totaal recyclebaar afval;2014;16343.0
5492;Totaal herkomst afval;Totaal recyclebaar afval;2016;16551.0
5493;Totaal herkomst afval;Totaal recyclebaar afval;2018;17937.0
5494;Totaal herkomst afval;Totaal recyclebaar afval;2020;20065.0
5495;Totaal herkomst afval;Totaal recyclebaar afval;2022;19724.0
5496;Totaal herkomst afval;IJzerafval;2008;
5497;Totaal herkomst afval;IJzerafval;2010;
5498;Totaal herkomst afval;IJzerafval;2012;5164.0
5499;Totaal herkomst afval;IJzerafval;2014;4878.0
5500;Totaal herkomst afval;IJzerafval;2016;4850.0
5501;Totaal herkomst afval;IJzerafval;2018;5419.0
5502;Totaal herkomst afval;IJzerafval;2020;5882.0
5503;Totaal herkomst afval;IJzerafval;2022;5564.0
5504;Totaal herkomst afval;Ander metaalafval;2008;
5505;Totaal herkomst afval;Ander metaalafval;2010;
5506;Totaal herkomst afval;Ander metaalafval;2012;707.0
5507;Totaal herkomst afval;Ander metaalafval;2014;673.0
5508;Totaal herkomst afval;Ander metaalafval;2016;601.0
5509;Totaal herkomst afval;Ander metaalafval;2018;623.0
5510;Totaal herkomst afval;Ander metaalafval;2020;634.0
5511;Totaal herkomst afval;Ander metaalafval;2022;830.0
5512;Totaal herkomst afval;Gemengd metaalafval;2008;
5513;Totaal herkomst afval;Gemengd metaalafval;2010;
5514;Totaal herkomst afval;Gemengd metaalafval;2012;436.0
5515;Totaal herkomst afval;Gemengd metaalafval;2014;470.0
5516;Totaal herkomst afval;Gemengd metaalafval;2016;558.0
5517;Totaal herkomst afval;Gemengd metaalafval;2018;554.0
5518;Totaal herkomst afval;Gemengd metaalafval;2020;585.0
5519;Totaal herkomst afval;Gemengd metaalafval;2022;656.0
5520;Totaal herkomst afval;Glasafval;2008;
5521;Totaal herkomst afval;Glasafval;2010;
5522;Totaal herkomst afval;Glasafval;2012;1303.0
5523;Totaal herkomst afval;Glasafval;2014;1120.0
5524;Totaal herkomst afval;Glasafval;2016;1109.0
5525;Totaal herkomst afval;Glasafval;2018;1414.0
5526;Totaal herkomst afval;Glasafval;2020;1148.0
5527;Totaal herkomst afval;Glasafval;2022;1363.0
5528;Totaal herkomst afval;Papierafval;2008;
5529;Totaal herkomst afval;Papierafval;2010;
5530;Totaal herkomst afval;Papierafval;2012;5302.0
5531;Totaal herkomst afval;Papierafval;2014;4614.0
5532;Totaal herkomst afval;Papierafval;2016;5067.0
5533;Totaal herkomst afval;Papierafval;2018;5021.0
5534;Totaal herkomst afval;Papierafval;2020;4802.0
5535;Totaal herkomst afval;Papierafval;2022;4508.0
5536;Totaal herkomst afval;Rubberafval;2008;
5537;Totaal herkomst afval;Rubberafval;2010;
5538;Totaal herkomst afval;Rubberafval;2012;160.0
5539;Totaal herkomst afval;Rubberafval;2014;178.0
5540;Totaal herkomst afval;Rubberafval;2016;199.0
5541;Totaal herkomst afval;Rubberafval;2018;225.0
5542;Totaal herkomst afval;Rubberafval;2020;224.0
5543;Totaal herkomst afval;Rubberafval;2022;210.0
5544;Totaal herkomst afval;Plasticafval;2008;
5545;Totaal herkomst afval;Plasticafval;2010;
5546;Totaal herkomst afval;Plasticafval;2012;1094.0
5547;Totaal herkomst afval;Plasticafval;2014;1184.0
5548;Totaal herkomst afval;Plasticafval;2016;1142.0
5549;Totaal herkomst afval;Plasticafval;2018;1126.0
5550;Totaal herkomst afval;Plasticafval;2020;1191.0
5551;Totaal herkomst afval;Plasticafval;2022;1428.0
5552;Totaal herkomst afval;Houtafval;2008;
5553;Totaal herkomst afval;Houtafval;2010;
5554;Totaal herkomst afval;Houtafval;2012;3382.0
5555;Totaal herkomst afval;Houtafval;2014;2895.0
5556;Totaal herkomst afval;Houtafval;2016;2720.0
5557;Totaal herkomst afval;Houtafval;2018;3205.0
5558;Totaal herkomst afval;Houtafval;2020;5289.0
5559;Totaal herkomst afval;Houtafval;2022;4827.0
5560;Totaal herkomst afval;Textielafval;2008;
5561;Totaal herkomst afval;Textielafval;2010;
5562;Totaal herkomst afval;Textielafval;2012;299.0
5563;Totaal herkomst afval;Textielafval;2014;325.0
5564;Totaal herkomst afval;Textielafval;2016;304.0
5565;Totaal herkomst afval;Textielafval;2018;350.0
5566;Totaal herkomst afval;Textielafval;2020;309.0
5567;Totaal herkomst afval;Textielafval;2022;317.0
5568;Totaal herkomst afval;Overig recyclebaar afval;2008;
5569;Totaal herkomst afval;Overig recyclebaar afval;2010;
5570;Totaal herkomst afval;Overig recyclebaar afval;2012;7.0
5571;Totaal herkomst afval;Overig recyclebaar afval;2014;7.0
5572;Totaal herkomst afval;Overig recyclebaar afval;2016;1.0
5573;Totaal herkomst afval;Overig recyclebaar afval;2018;1.0
5574;Totaal herkomst afval;Overig recyclebaar afval;2020;0.0
5575;Totaal herkomst afval;Overig recyclebaar afval;2022;23.0
5576;Totaal herkomst afval;Afgedankt materiaal;2008;
5577;Totaal herkomst afval;Afgedankt materiaal;2010;
5578;Totaal herkomst afval;Afgedankt materiaal;2012;705.0
5579;Totaal herkomst afval;Afgedankt materiaal;2014;648.0
5580;Totaal herkomst afval;Afgedankt materiaal;2016;651.0
5581;Totaal herkomst afval;Afgedankt materiaal;2018;756.0
5582;Totaal herkomst afval;Afgedankt materiaal;2020;742.0
5583;Totaal herkomst afval;Afgedankt materiaal;2022;705.0
5584;Totaal herkomst afval;Dierlijk en plantaardig afval;2008;
5585;Totaal herkomst afval;Dierlijk en plantaardig afval;2010;
5586;Totaal herkomst afval;Dierlijk en plantaardig afval;2012;27526.0
5587;Totaal herkomst afval;Dierlijk en plantaardig afval;2014;26689.0
5588;Totaal herkomst afval;Dierlijk en plantaardig afval;2016;25231.0
5589;Totaal herkomst afval;Dierlijk en plantaardig afval;2018;25594.0
5590;Totaal herkomst afval;Dierlijk en plantaardig afval;2020;24439.0
5591;Totaal herkomst afval;Dierlijk en plantaardig afval;2022;25286.0
5592;Totaal herkomst afval;Gemengd afval;2008;
5593;Totaal herkomst afval;Gemengd afval;2010;
5594;Totaal herkomst afval;Gemengd afval;2012;9594.0
5595;Totaal herkomst afval;Gemengd afval;2014;10135.0
5596;Totaal herkomst afval;Gemengd afval;2016;10668.0
5597;Totaal herkomst afval;Gemengd afval;2018;10394.0
5598;Totaal herkomst afval;Gemengd afval;2020;9733.0
5599;Totaal herkomst afval;Gemengd afval;2022;9270.0
5600;Totaal herkomst afval;Slib;2008;
5601;Totaal herkomst afval;Slib;2010;
5602;Totaal herkomst afval;Slib;2012;647.0
5603;Totaal herkomst afval;Slib;2014;644.0
5604;Totaal herkomst afval;Slib;2016;665.0
5605;Totaal herkomst afval;Slib;2018;634.0
5606;Totaal herkomst afval;Slib;2020;634.0
5607;Totaal herkomst afval;Slib;2022;606.0
5608;Totaal herkomst afval;Mineraal afval;2008;
5609;Totaal herkomst afval;Mineraal afval;2010;
5610;Totaal herkomst afval;Mineraal afval;2012;27515.0
5611;Totaal herkomst afval;Mineraal afval;2014;29003.0
5612;Totaal herkomst afval;Mineraal afval;2016;28387.0
