ID;AfzetInvoerEnVerbruik;ProductenPRODCOM;Perioden;ProducentenprijsindexPPI_1;MaandmutatiePPI_2;JaarmutatiePPI_3
9702;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2014 mei;98.6;0.0;0.5
9703;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2014 juni;98.7;0.1;0.5
9704;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2014 juli;98.7;0.0;0.6
9705;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2014 augustus;98.7;0.0;0.5
9706;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2014 september;98.7;0.0;0.5
9707;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2014 oktober;98.5;-0.2;0.5
9708;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2014 november;98.5;0.0;0.6
9709;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2014 december;98.5;0.0;0.6
9710;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2014;98.6;;0.6
9711;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2015 januari;99.6;1.1;0.7
9712;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2015 februari;99.6;0.0;0.8
9713;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2015 maart;99.6;0.0;1.0
9714;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2015 april;99.4;-0.2;0.9
9715;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2015 mei;99.4;0.0;0.8
9716;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2015 juni;99.4;0.0;0.8
9717;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2015 juli;100.5;1.1;1.8
9718;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2015 augustus;100.6;0.1;1.9
9719;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2015 september;100.6;0.0;1.9
9720;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2015 oktober;100.3;-0.3;1.8
9721;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2015 november;100.5;0.2;2.0
9722;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2015 december;100.5;0.0;2.0
9723;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2015;100.0;;1.4
9724;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2016 januari;101.2;0.7;1.6
9725;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2016 februari;101.0;-0.2;1.4
9726;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2016 maart;101.0;0.0;1.4
9727;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2016 april;100.4;-0.6;1.0
9728;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2016 mei;100.4;0.0;1.0
9729;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2016 juni;100.4;0.0;1.0
9730;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2016 juli;101.3;0.9;0.8
9731;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2016 augustus;101.2;-0.1;0.6
9732;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2016 september;101.2;0.0;0.6
9733;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2016 oktober;100.9;-0.3;0.6
9734;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2016 november;101.0;0.0;0.5
9735;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2016 december;102.1;1.1;1.6
9736;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2016;101.0;;1.0
9737;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2017 januari;102.3;0.2;1.0
9738;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2017 februari;102.2;0.0;1.2
9739;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2017 maart;102.2;0.0;1.2
9740;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2017 april;102.2;-0.1;1.7
9741;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2017 mei;102.3;0.1;1.9
9742;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2017 juni;102.3;0.0;1.9
9743;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2017 juli;102.3;0.1;1.0
9744;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2017 augustus;102.4;0.1;1.2
9745;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2017 september;102.4;0.0;1.2
9746;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2017 oktober;102.7;0.3;1.7
9747;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2017 november;102.7;0.0;1.7
9748;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2017 december;102.7;0.0;0.6
9749;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2017;102.4;;1.4
9750;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2018 januari;102.4;-0.3;0.1
9751;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2018 februari;102.5;0.1;0.2
9752;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2018 maart;102.5;0.0;0.2
9753;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2018 april;102.7;0.2;0.5
9754;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2018 mei;102.6;0.0;0.4
9755;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2018 juni;102.7;0.0;0.4
9756;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2018 juli;101.2;-1.4;-1.0
9757;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2018 augustus;101.3;0.0;-1.1
9758;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2018 september;101.3;0.0;-1.1
9759;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2018 oktober;101.1;-0.2;-1.6
9760;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2018 november;101.1;0.0;-1.5
9761;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2018 december;101.1;0.0;-1.5
9762;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2018;101.9;;-0.5
9763;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2019 januari;102.6;1.5;0.2
9764;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2019 februari;102.8;0.2;0.3
9765;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2019 maart;102.8;0.0;0.3
9766;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2019 april;102.8;0.0;0.1
9767;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2019 mei;102.9;0.0;0.2
9768;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2019 juni;102.9;0.0;0.2
9769;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2019 juli;103.1;0.3;1.8
9770;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2019 augustus;103.1;0.0;1.8
9771;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2019 september;103.1;0.0;1.8
9772;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2019 oktober;103.5;0.4;2.4
9773;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2019 november;103.5;0.0;2.4
9774;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2019 december;103.5;0.0;2.4
9775;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2019;103.1;;1.2
9776;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2020 januari;104.1;0.6;1.5
9777;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2020 februari;104.1;0.0;1.3
9778;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2020 maart;104.1;0.0;1.2
9779;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2020 april;104.6;0.5;1.7
9780;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2020 mei;104.5;-0.1;1.6
9781;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2020 juni;104.5;0.0;1.6
9782;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2020 juli;104.2;-0.2;1.1
9783;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2020 augustus;104.2;0.0;1.1
9784;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2020 september;104.2;0.0;1.1
9785;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2020 oktober;104.7;0.5;1.2
9786;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2020 november;104.7;0.0;1.2
9787;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2020 december;104.7;0.0;1.2
9788;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2020;104.4;;1.3
9789;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2021 januari;104.8;0.1;0.6
9790;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2021 februari;104.6;-0.1;0.5
9791;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2021 maart;104.6;0.0;0.5
9792;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2021 april;105.2;0.5;0.6
9793;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2021 mei;105.2;0.0;0.7
9794;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2021 juni;105.2;0.0;0.7
9795;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2021 juli;105.2;0.0;0.9
9796;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2021 augustus;105.2;0.0;0.9
9797;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2021 september;105.2;0.0;0.9
9798;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2021 oktober;105.3;0.1;0.5
9799;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2021 november;105.6;0.3;0.8
9800;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2021 december;105.6;0.1;0.9
9801;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2021;105.1;;0.7
9802;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2022 januari;109.3;3.5;4.3
9803;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2022 februari;110.2;0.8;5.3
9804;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2022 maart;110.6;0.4;5.7
9805;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2022 april;111.6;0.8;6.0
9806;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2022 mei;112.9;1.2;7.3
9807;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2022 juni;114.3;1.2;8.6
9808;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2022 juli;114.5;0.2;8.9
9809;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2022 augustus;115.4;0.8;9.7
9810;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2022 september;115.7;0.3;10.0
9811;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2022 oktober;117.5;1.5;11.6
9812;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2022 november;118.9;1.2;12.6
9813;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2022 december ;120.2;1.1;13.8
9814;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2022;114.3;;8.7
9815;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2023 januari;130.0;8.1;18.9
9816;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2023 februari;131.4;1.1;19.3
9817;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2023 maart;131.5;0.1;18.9
9818;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2023 april;131.8;0.2;18.1
9819;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2023 mei;131.2;-0.5;16.2
9820;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2023 juni;132.1;0.7;15.6
9821;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2023 juli;132.3;0.2;15.6
9822;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2023 augustus;133.5;0.8;15.6
9823;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2023 september;133.6;0.1;15.5
9824;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2023 oktober;133.3;-0.2;13.5
9825;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2023 november;133.0;-0.3;11.8
9826;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2023 december;133.0;0.0;10.6
9827;Totaal afzetprijzen;107 Bakkerijproducten en deegwaren;2023;132.2;;15.7
9828;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2012 januari;95.6;;
9829;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2012 februari;95.6;0.0;
9830;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2012 maart;95.7;0.1;
9831;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2012 april;95.6;-0.1;
9832;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2012 mei;95.6;0.0;
9833;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2012 juni;95.6;0.0;
9834;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2012 juli;95.8;0.2;
9835;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2012 augustus;96.0;0.2;
9836;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2012 september;95.9;0.0;
9837;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2012 oktober;95.8;-0.1;
9838;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2012 november;95.9;0.1;
9839;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2012 december;95.9;0.0;
9840;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2012;95.8;;
9841;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2013 januari;96.0;0.1;0.4
9842;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2013 februari;96.2;0.2;0.6
9843;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2013 maart;96.3;0.1;0.7
9844;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2013 april;96.1;-0.2;0.5
9845;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2013 mei;96.2;0.1;0.6
9846;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2013 juni;96.2;0.0;0.6
9847;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2013 juli;96.3;0.1;0.5
9848;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2013 augustus;96.4;0.1;0.4
9849;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2013 september;96.4;0.0;0.4
9850;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2013 oktober;96.3;-0.1;0.4
9851;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2013 november;96.2;-0.1;0.3
9852;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2013 december;96.2;0.0;0.3
9853;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2013;96.2;;0.5
9854;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2014 januari;97.5;1.4;1.5
9855;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2014 februari;97.4;-0.1;1.3
9856;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2014 maart;97.0;-0.4;0.7
9857;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2014 april;97.5;0.4;1.4
9858;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2014 mei;97.5;0.0;1.3
9859;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2014 juni;97.6;0.1;1.5
9860;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2014 juli;97.6;0.0;1.4
9861;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2014 augustus;97.6;0.0;1.3
9862;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2014 september;97.6;0.0;1.3
9863;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2014 oktober;97.4;-0.2;1.2
9864;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2014 november;97.4;-0.1;1.3
9865;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2014 december;97.4;0.0;1.3
9866;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2014;97.5;;1.3
9867;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2015 januari;99.4;2.0;1.9
9868;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2015 februari;99.4;0.0;2.0
9869;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2015 maart;99.4;0.0;2.4
9870;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2015 april;99.1;-0.3;1.7
9871;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2015 mei;99.0;-0.1;1.6
9872;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2015 juni;99.0;0.0;1.5
9873;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2015 juli;100.7;1.7;3.2
9874;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2015 augustus;100.9;0.2;3.4
9875;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2015 september;100.9;0.0;3.4
9876;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2015 oktober;100.6;-0.3;3.2
9877;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2015 november;100.8;0.3;3.5
9878;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2015 december;100.8;0.0;3.5
9879;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2015;100.0;;2.6
9880;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2016 januari;101.6;0.8;2.2
9881;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2016 februari;101.3;-0.3;2.0
9882;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2016 maart;101.3;0.0;2.0
9883;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2016 april;100.4;-0.9;1.3
9884;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2016 mei;100.3;-0.1;1.3
9885;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2016 juni;100.3;0.0;1.3
9886;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2016 juli;101.3;1.0;0.6
9887;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2016 augustus;101.2;-0.1;0.3
9888;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2016 september;101.2;0.0;0.3
9889;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2016 oktober;101.3;0.1;0.7
9890;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2016 november;101.3;0.0;0.4
9891;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2016 december;101.4;0.1;0.6
9892;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2016;101.1;;1.1
9893;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2017 januari;101.4;0.0;-0.2
9894;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2017 februari;101.4;0.0;0.0
9895;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2017 maart;101.4;0.0;0.0
9896;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2017 april;101.3;-0.1;0.9
9897;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2017 mei;101.4;0.1;1.1
9898;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2017 juni;101.4;0.0;1.1
9899;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2017 juli;101.5;0.1;0.2
9900;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2017 augustus;101.6;0.1;0.4
9901;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2017 september;101.6;0.0;0.4
9902;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2017 oktober;101.6;-0.1;0.3
9903;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2017 november;101.5;-0.1;0.2
9904;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2017 december;101.5;0.0;0.1
9905;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2017;101.5;;0.4
9906;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2018 januari;101.7;0.2;0.3
9907;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2018 februari;101.9;0.1;0.5
9908;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2018 maart;101.9;0.0;0.5
9909;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2018 april;102.0;0.1;0.8
9910;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2018 mei;101.9;-0.1;0.5
9911;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2018 juni;101.9;0.0;0.5
9912;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2018 juli;103.0;1.1;1.5
9913;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2018 augustus;103.1;0.1;1.4
9914;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2018 september;103.1;0.0;1.4
9915;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2018 oktober;102.3;-0.7;0.7
9916;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2018 november;102.4;0.0;0.8
9917;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2018 december;102.4;0.0;0.8
9918;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2018;102.3;;0.8
9919;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2019 januari;103.7;1.3;1.9
9920;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2019 februari;103.7;0.0;1.8
9921;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2019 maart;103.7;0.0;1.8
9922;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2019 april;103.8;0.1;1.7
9923;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2019 mei;103.8;0.0;1.8
9924;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2019 juni;103.8;0.0;1.8
9925;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2019 juli;104.3;0.5;1.3
9926;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2019 augustus;104.3;0.0;1.2
9927;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2019 september;104.3;0.0;1.2
9928;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2019 oktober;104.4;0.1;2.0
9929;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2019 november;104.4;0.0;2.0
9930;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2019 december;104.4;0.0;2.0
9931;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2019;104.1;;1.7
9932;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2020 januari;104.7;0.3;1.0
9933;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2020 februari;104.8;0.0;1.0
9934;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2020 maart;104.7;-0.1;1.0
9935;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2020 april;104.8;0.1;1.0
9936;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2020 mei;104.8;0.0;1.0
9937;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2020 juni;104.8;0.0;0.9
9938;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2020 juli;104.3;-0.5;-0.1
9939;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2020 augustus;104.3;0.0;-0.1
9940;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2020 september;104.3;0.0;-0.1
9941;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2020 oktober;105.1;0.8;0.7
9942;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2020 november;105.1;0.0;0.7
9943;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2020 december;105.1;0.0;0.7
9944;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2020;104.7;;0.6
9945;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2021 januari;105.3;0.2;0.5
9946;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2021 februari;105.3;0.0;0.5
9947;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2021 maart;105.3;0.0;0.6
9948;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2021 april;105.5;0.2;0.7
9949;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2021 mei;105.6;0.0;0.8
9950;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2021 juni;105.6;0.0;0.8
9951;Totaal afzetprijzen;1071 Brood en vers banketbakkerswerk;2021 juli;105.7;0.1;1.4
