ID;Aardolieproducten;Perioden;TotaalAanbod_1;TotaleProductie_2;Raffinaderijen_3;PetrochemischeIndustrie_4;Groothandel_5;Invoer_6;Uitvoer_7;Bunkers_8;Voorraadmutatie_9;TotaalVerbruik_10;TotaalVoorOmzettingInOlieproducten_11;Raffinaderijen_12;PetrochemischeIndustrie_13;Groothandel_14;TotaalFinaalVerbruikAndereOmzetting_15;RaffinaderijenBrandstof_16;PetrochemischeIndustrieBrandstof_17;PetrochemischeIndustrieGrondstof_18;Visserij_19;VervoerEnOverig_20;Beginvoorraad_21;Eindvoorraad_22;Voorraadmutatie_23
1153;Andere mengsels;2015 januari;;;;;;;;;;;;;;;;;;;;1.03;;;
1154;Andere mengsels;2015 februari;;;;;;;;;;;;;;;;;;;;1.05;;;
1155;Andere mengsels;2015 maart;;;;;;;;;;;;;;;;;;;;1.51;;;
1156;Andere mengsels;2015 1e kwartaal;;;;;;;;;;;;;;;;;;;;3.59;;;
1157;Andere mengsels;2015 april;;;;;;;;;;;;;;;;;;;;1.44;;;
1158;Andere mengsels;2015 mei;;;;;;;;;;;;;;;;;;;;1.18;;;
1159;Andere mengsels;2015 juni;;;;;;;;;;;;;;;;;;;;1.44;;;
1160;Andere mengsels;2015 2e kwartaal;;;;;;;;;;;;;;;;;;;;4.06;;;
1161;Andere mengsels;2015 juli;;;;;;;;;;;;;;;;;;;;1.33;;;
1162;Andere mengsels;2015 augustus;;;;;;;;;;;;;;;;;;;;0.94;;;
1163;Andere mengsels;2015 september;;;;;;;;;;;;;;;;;;;;1.05;;;
1164;Andere mengsels;2015 3e kwartaal;;;;;;;;;;;;;;;;;;;;3.33;;;
1165;Andere mengsels;2015 oktober;;;;;;;;;;;;;;;;;;;;0.9;;;
1166;Andere mengsels;2015 november;;;;;;;;;;;;;;;;;;;;0.98;;;
1167;Andere mengsels;2015 december;;;;;;;;;;;;;;;;;;;;0.96;;;
1168;Andere mengsels;2015 4e kwartaal;;;;;;;;;;;;;;;;;;;;2.83;;;
1169;Andere mengsels;2016 januari;;;;;;;;;;;;;;;;;;;;0.92;;;
1170;Andere mengsels;2016 februari;;;;;;;;;;;;;;;;;;;;1.23;;;
1171;Andere mengsels;2016 maart;;;;;;;;;;;;;;;;;;;;1.5;;;
1172;Andere mengsels;2016 1e kwartaal;;;;;;;;;;;;;;;;;;;;3.65;;;
1173;Andere mengsels;2016 april;;;;;;;;;;;;;;;;;;;;1.32;;;
1174;Andere mengsels;2016 mei;;;;;;;;;;;;;;;;;;;;1.28;;;
1175;Andere mengsels;2016 juni;;;;;;;;;;;;;;;;;;;;1.35;;;
1176;Andere mengsels;2016 2e kwartaal;;;;;;;;;;;;;;;;;;;;3.95;;;
1177;Andere mengsels;2016 juli;;;;;;;;;;;;;;;;;;;;0.74;;;
1178;Andere mengsels;2016 augustus;;;;;;;;;;;;;;;;;;;;1.32;;;
1179;Andere mengsels;2016 september;;;;;;;;;;;;;;;;;;;;1.26;;;
1180;Andere mengsels;2016 3e kwartaal;;;;;;;;;;;;;;;;;;;;3.32;;;
1181;Andere mengsels;2016 oktober;;;;;;;;;;;;;;;;;;;;1.01;;;
1182;Andere mengsels;2016 november;;;;;;;;;;;;;;;;;;;;1.03;;;
1183;Andere mengsels;2016 december;;;;;;;;;;;;;;;;;;;;2.81;;;
1184;Andere mengsels;2016 4e kwartaal;;;;;;;;;;;;;;;;;;;;4.86;;;
1185;Andere mengsels;2017 januari;;;;;;;;;;;;;;;;;;;;1.33;;;
1186;Andere mengsels;2017 februari;;;;;;;;;;;;;;;;;;;;2.3;;;
1187;Andere mengsels;2017 maart;;;;;;;;;;;;;;;;;;;;2.22;;;
1188;Andere mengsels;2017 1e kwartaal;;;;;;;;;;;;;;;;;;;;5.84;;;
1189;Andere mengsels;2017 april;;;;;;;;;;;;;;;;;;;;1.66;;;
1190;Andere mengsels;2017 mei;;;;;;;;;;;;;;;;;;;;1.23;;;
1191;Andere mengsels;2017 juni;;;;;;;;;;;;;;;;;;;;1.4;;;
1192;Andere mengsels;2017 2e kwartaal;;;;;;;;;;;;;;;;;;;;4.29;;;
1193;Andere mengsels;2017 juli;;;;;;;;;;;;;;;;;;;;1.39;;;
1194;Andere mengsels;2017 augustus;;;;;;;;;;;;;;;;;;;;1.37;;;
1195;Andere mengsels;2017 september;;;;;;;;;;;;;;;;;;;;1.17;;;
1196;Andere mengsels;2017 3e kwartaal;;;;;;;;;;;;;;;;;;;;3.93;;;
1197;Andere mengsels;2017 oktober;;;;;;;;;;;;;;;;;;;;1.18;;;
1198;Andere mengsels;2017 november;;;;;;;;;;;;;;;;;;;;1.32;;;
1199;Andere mengsels;2017 december;;;;;;;;;;;;;;;;;;;;0.88;;;
1200;Andere mengsels;2017 4e kwartaal;;;;;;;;;;;;;;;;;;;;3.38;;;
1201;Andere mengsels;2018 januari;;;;;;;;;;;;;;;;;;;;1.17;;;
1202;Andere mengsels;2018 februari;;;;;;;;;;;;;;;;;;;;1.25;;;
1203;Andere mengsels;2018 maart;;;;;;;;;;;;;;;;;;;;1.49;;;
1204;Andere mengsels;2018 1e kwartaal;;;;;;;;;;;;;;;;;;;;3.92;;;
1205;Andere mengsels;2018 april;;;;;;;;;;;;;;;;;;;;1.22;;;
1206;Andere mengsels;2018 mei;;;;;;;;;;;;;;;;;;;;1.31;;;
1207;Andere mengsels;2018 juni;;;;;;;;;;;;;;;;;;;;1.45;;;
1208;Andere mengsels;2018 2e kwartaal;;;;;;;;;;;;;;;;;;;;3.97;;;
1209;Andere mengsels;2018 juli;;;;;;;;;;;;;;;;;;;;1.39;;;
1210;Andere mengsels;2018 augustus;;;;;;;;;;;;;;;;;;;;1.31;;;
1211;Andere mengsels;2018 september;;;;;;;;;;;;;;;;;;;;1.21;;;
1212;Andere mengsels;2018 3e kwartaal;;;;;;;;;;;;;;;;;;;;3.91;;;
1213;Andere mengsels;2018 oktober;;;;;;;;;;;;;;;;;;;;1.62;;;
1214;Andere mengsels;2018 november;;;;;;;;;;;;;;;;;;;;1.15;;;
1215;Andere mengsels;2018 december;;;;;;;;;;;;;;;;;;;;0.87;;;
1216;Andere mengsels;2018 4e kwartaal;;;;;;;;;;;;;;;;;;;;3.64;;;
1217;Andere mengsels;2019 januari;;;;;;;;;;;;;;;;;;;;1.5;;;
1218;Andere mengsels;2019 februari;;;;;;;;;;;;;;;;;;;;1.73;;;
1219;Andere mengsels;2019 maart;;;;;;;;;;;;;;;;;;;;1.86;;;
1220;Andere mengsels;2019 1e kwartaal;;;;;;;;;;;;;;;;;;;;5.09;;;
1221;Andere mengsels;2019 april;;;;;;;;;;;;;;;;;;;;1.66;;;
1222;Andere mengsels;2019 mei;;;;;;;;;;;;;;;;;;;;1.61;;;
1223;Andere mengsels;2019 juni;;;;;;;;;;;;;;;;;;;;1.35;;;
1224;Andere mengsels;2019 2e kwartaal;;;;;;;;;;;;;;;;;;;;4.63;;;
1225;Andere mengsels;2019 juli;;;;;;;;;;;;;;;;;;;;0.98;;;
1226;Andere mengsels;2019 augustus;;;;;;;;;;;;;;;;;;;;1.37;;;
1227;Andere mengsels;2019 september;;;;;;;;;;;;;;;;;;;;1.35;;;
1228;Andere mengsels;2019 3e kwartaal;;;;;;;;;;;;;;;;;;;;3.71;;;
1229;Andere mengsels;2019 oktober;;;;;;;;;;;;;;;;;;;;1.25;;;
1230;Andere mengsels;2019 november;;;;;;;;;;;;;;;;;;;;1.27;;;
1231;Andere mengsels;2019 december;;;;;;;;;;;;;;;;;;;;0.81;;;
1232;Andere mengsels;2019 4e kwartaal;;;;;;;;;;;;;;;;;;;;3.33;;;
1233;Andere mengsels;2020 januari;;;;;;;;;;;;;;;;;;;;1.74;;;
1234;Andere mengsels;2020 februari;;;;;;;;;;;;;;;;;;;;1.54;;;
1235;Andere mengsels;2020 maart;;;;;;;;;;;;;;;;;;;;1.88;;;
1236;Andere mengsels;2020 1e kwartaal;;;;;;;;;;;;;;;;;;;;5.16;;;
1237;Andere mengsels;2020 april;;;;;;;;;;;;;;;;;;;;1.3;;;
1238;Andere mengsels;2020 mei;;;;;;;;;;;;;;;;;;;;1.22;;;
1239;Andere mengsels;2020 juni;;;;;;;;;;;;;;;;;;;;1.68;;;
1240;Andere mengsels;2020 2e kwartaal;;;;;;;;;;;;;;;;;;;;4.2;;;
1241;Andere mengsels;2020 juli;;;;;;;;;;;;;;;;;;;;1.76;;;
1242;Andere mengsels;2020 augustus;;;;;;;;;;;;;;;;;;;;1.34;;;
1243;Andere mengsels;2020 september;;;;;;;;;;;;;;;;;;;;1.85;;;
1244;Andere mengsels;2020 3e kwartaal;;;;;;;;;;;;;;;;;;;;4.94;;;
1245;Andere mengsels;2020 oktober;;;;;;;;;;;;;;;;;;;;1.64;;;
1246;Andere mengsels;2020 november;;;;;;;;;;;;;;;;;;;;1.47;;;
1247;Andere mengsels;2020 december;;;;;;;;;;;;;;;;;;;;1.33;;;
1248;Andere mengsels;2020 4e kwartaal;;;;;;;;;;;;;;;;;;;;4.44;;;
1249;Andere mengsels;2021 januari;;;;;;;;;;;;;;;;;;;;1.69;;;
1250;Andere mengsels;2021 februari;;;;;;;;;;;;;;;;;;;;1.77;;;
1251;Andere mengsels;2021 maart;;;;;;;;;;;;;;;;;;;;1.74;;;
1252;Andere mengsels;2021 1e kwartaal;;;;;;;;;;;;;;;;;;;;5.2;;;
1253;Andere mengsels;2021 april;;;;;;;;;;;;;;;;;;;;1.73;;;
1254;Nafta, aromaten en overige lichte olie;1946;;;;;;;;;;;;;;;;;;;;;;;
1255;Nafta, aromaten en overige lichte olie;1947;;;;;;;;;;;;;;;;;;;;;;;
1256;Nafta, aromaten en overige lichte olie;1948;;;;;;;;;;;;;;;;;;;;;;;
1257;Nafta, aromaten en overige lichte olie;1949;;;;;;;;;;;;;;;;;;;;;;;
1258;Nafta, aromaten en overige lichte olie;1950;;;;;;;;;;;;;;;;;;;;;;;
1259;Nafta, aromaten en overige lichte olie;1951;;;;;;;;;;;;;;;;;;;;;;;
1260;Nafta, aromaten en overige lichte olie;1952;;;;;;;;;;;;;;;;;;;;;;;
1261;Nafta, aromaten en overige lichte olie;1953;;;;;;;;;;;;;;;;;;;;;;;
1262;Nafta, aromaten en overige lichte olie;1954;;;;;;;;;;;;;;;;;;;;;;;
1263;Nafta, aromaten en overige lichte olie;1955;;;;;;;;;;;;;;;;;;;;;;;
1264;Nafta, aromaten en overige lichte olie;1956;;;;;;;;;;;;;;;;;;;;;;;
1265;Nafta, aromaten en overige lichte olie;1957;;;;;;;;;;;;;;;;;;;;;;;
1266;Nafta, aromaten en overige lichte olie;1958;;;;;;;;;;;;;;;;;;;;;;;
1267;Nafta, aromaten en overige lichte olie;1959;;;;;;;;;;;;;;;;;;;;;;;
1268;Nafta, aromaten en overige lichte olie;1960;;;;;;;;;;;;;;;;;;;;;;;
1269;Nafta, aromaten en overige lichte olie;1961;;;;;;;;;;;;;;;;;;;;;;;
1270;Nafta, aromaten en overige lichte olie;1962;;;;;;;;;;;;;;;;;;;;;;;
1271;Nafta, aromaten en overige lichte olie;1963;;;;;;;;;;;;;;;;;;;;;;;
1272;Nafta, aromaten en overige lichte olie;1964;;;;;;;;;;;;;;;;;;;;;;;
1273;Nafta, aromaten en overige lichte olie;1965;;;;;;;;;;;;;;;;;;;;;;;
1274;Nafta, aromaten en overige lichte olie;1966;;;;;;;;;;;;;;;;;;;;;;;
1275;Nafta, aromaten en overige lichte olie;1967;;;;;;;;;;;;;;;;;;;;;;;
1276;Nafta, aromaten en overige lichte olie;1968;;;;;;;;;;;;;;;;;;;;;;;
1277;Nafta, aromaten en overige lichte olie;1969;;;;;;;;;;;;;;;;;;;;;;;
1278;Nafta, aromaten en overige lichte olie;1970;;;;;;;;;;;;;;;;;;;;;;;
1279;Nafta, aromaten en overige lichte olie;1971;;;;;;;;;;;;;;;;;;;;;;;
1280;Nafta, aromaten en overige lichte olie;1972;;;;;;;;;;;;;;;;;;;;;;;
1281;Nafta, aromaten en overige lichte olie;1973;;;;;;;;;;;;;;;;;;;;;;;
1282;Nafta, aromaten en overige lichte olie;1974;;;;;;;;;;;;;;;;;;;;;;;
1283;Nafta, aromaten en overige lichte olie;1975;;;;;;;;;;;;;;;;;;;;;;;
1284;Nafta, aromaten en overige lichte olie;1976;;;;;;;;;;;;;;;;;;;;;;;
1285;Nafta, aromaten en overige lichte olie;1977;;;;;;;;;;;;;;;;;;;;;;;
1286;Nafta, aromaten en overige lichte olie;1978;;;;;;;;;;;;;;;;;;;;;;;
1287;Nafta, aromaten en overige lichte olie;1979;;;;;;;;;;;;;;;;;;;;;;;
1288;Nafta, aromaten en overige lichte olie;1980;;;;;;;;;;;;;;;;;;;;;;;
1289;Nafta, aromaten en overige lichte olie;1981;7803.0;6923.0;3146.0;3777.0;;8501.0;7401.0;;-220.0;7803.0;5916.0;1713.0;4203.0;;1887.0;0.0;1.0;1626.0;;259.97;1197.0;1417.0;-220.0
1290;Nafta, aromaten en overige lichte olie;1982;9026.0;8040.0;3741.0;4299.0;;9443.0;8753.0;;295.0;9026.0;7235.0;2147.0;5088.0;;1790.0;0.0;;1429.0;;360.96;1417.0;1122.0;295.0
1291;Nafta, aromaten en overige lichte olie;1983;10421.0;10051.0;5349.0;4702.0;;10075.0;9423.0;;-283.0;10421.0;7859.0;2604.0;5255.0;;2562.0;0.0;;2134.0;;427.59;1122.0;1405.0;-283.0
1292;Nafta, aromaten en overige lichte olie;1984;10915.0;10747.0;5568.0;5179.0;;9946.0;9706.0;;-72.0;10915.0;8960.0;2518.0;6442.0;;1955.0;0.0;;1504.0;;450.57;1405.0;1477.0;-72.0
1293;Nafta, aromaten en overige lichte olie;1985;10166.0;9837.0;5982.0;3855.0;;9604.0;9331.0;;56.0;10166.0;8155.0;2532.0;5623.0;;2011.0;1.0;;1698.0;;312.75;1477.0;1420.0;56.0
1294;Nafta, aromaten en overige lichte olie;1986;13529.0;13408.0;8579.0;4828.0;;9962.0;9916.0;;75.0;13529.0;10391.0;3279.0;7111.0;;3138.0;0.0;;2770.0;;367.91;1420.0;1346.0;75.0
1295;Nafta, aromaten en overige lichte olie;1987;14619.0;14392.0;8183.0;6209.0;;9423.0;9173.0;;-23.0;14619.0;11600.0;3265.0;8335.0;;3019.0;0.0;;2565.0;;453.61;1346.0;1368.0;-23.0
1296;Nafta, aromaten en overige lichte olie;1988;14808.0;15315.0;9256.0;6059.0;;9346.0;9873.0;;19.0;14808.0;11927.0;3247.0;8679.0;;2881.0;0.0;;2308.0;;572.04;1368.0;1349.0;19.0
1297;Nafta, aromaten en overige lichte olie;1989;15115.0;15168.0;9194.0;5974.0;;11164.0;11011.0;;-206.0;15115.0;12137.0;3828.0;8309.0;;2979.0;0.0;;2430.0;;548.25;1349.0;1555.0;-206.0
1298;Nafta, aromaten en overige lichte olie;1990;6463.0;4766.0;4132.0;536.0;98.0;11625.0;10005.0;;77.0;6463.0;3743.0;717.0;1400.0;1627.0;2719.0;0.0;0.0;2719.0;;0.0;1472.0;1396.0;77.0
1299;Nafta, aromaten en overige lichte olie;1991;5608.0;5367.0;4717.0;502.0;147.0;9489.0;9395.0;;147.0;5608.0;3101.0;759.0;1243.0;1100.0;2507.0;0.0;;2507.0;;0.0;1396.0;1249.0;147.0
1300;Nafta, aromaten en overige lichte olie;1992;5064.0;5069.0;4440.0;528.0;101.0;9057.0;9241.0;;179.0;5064.0;2382.0;617.0;1287.0;478.0;2682.0;0.0;;2682.0;;0.0;1249.0;1070.0;179.0
1301;Nafta, aromaten en overige lichte olie;1993;4648.0;4593.0;4029.0;507.0;57.0;8318.0;8107.0;;-155.0;4648.0;2442.0;872.0;1040.0;530.0;2206.0;0.0;;2206.0;;0.0;1070.0;1225.0;-155.0
1302;Nafta, aromaten en overige lichte olie;1994;5394.0;5214.0;4566.0;449.0;200.0;8095.0;7838.0;;-78.0;5394.0;2499.0;493.0;1292.0;714.0;2895.0;0.0;;2895.0;;0.0;1225.0;1303.0;-78.0
1303;Nafta, aromaten en overige lichte olie;1995;5632.0;6304.0;5622.0;602.0;80.0;8460.0;9209.0;;77.0;5632.0;2303.0;252.0;1442.0;609.0;3329.0;;;3329.0;;0.0;1303.0;1225.0;77.0
1304;Nafta, aromaten en overige lichte olie;1996;6335.0;6992.0;6239.0;644.0;108.0;8648.0;9562.0;;257.0;6335.0;2781.0;496.0;1621.0;664.0;3554.0;;;3554.0;;0.0;1225.0;968.0;257.0
1305;Nafta, aromaten en overige lichte olie;1997;5933.0;6975.0;6039.0;768.0;168.0;9894.0;10716.0;;-220.0;5933.0;2382.0;272.0;1597.0;513.0;3551.0;;;3551.0;;0.0;968.0;1188.0;-220.0
1306;Nafta, aromaten en overige lichte olie;1998;5995.0;7265.0;6427.0;790.0;49.0;9420.0;10802.0;;111.0;5995.0;2530.0;536.0;1554.0;439.0;3464.0;;;3464.0;;0.0;1188.0;1077.0;111.0
1307;Nafta, aromaten en overige lichte olie;1999;5911.0;7578.0;6832.0;650.0;96.0;10412.0;12084.0;;4.0;5911.0;2732.0;581.0;1553.0;598.0;3179.0;;;3179.0;;0.0;1077.0;1073.0;4.0
1308;Nafta, aromaten en overige lichte olie;2000;6318.0;7286.0;6396.0;822.0;68.0;12268.0;13062.0;;-173.0;6318.0;2878.0;820.0;1574.0;484.0;3440.0;;;3440.0;;0.0;1073.0;1246.0;-173.0
1309;Nafta, aromaten en overige lichte olie;2001;6665.0;7075.0;6165.0;750.0;160.0;10645.0;11248.0;;193.0;6665.0;3113.0;777.0;1669.0;666.0;3552.0;;;3552.0;;0.0;1246.0;1053.0;193.0
1310;Nafta, aromaten en overige lichte olie;2002;7273.0;7071.0;6084.0;799.0;187.0;11234.0;11086.0;;54.0;7273.0;3508.0;1116.0;1813.0;579.0;3765.0;;;3765.0;;0.0;1053.0;999.0;54.0
1311;Nafta, aromaten en overige lichte olie;2003;10041.0;7657.0;6460.0;937.0;260.0;15001.0;12392.0;;-224.0;10041.0;4589.0;1146.0;2470.0;972.0;5452.0;;;5452.0;;0.0;999.0;1224.0;-224.0
1312;Nafta, aromaten en overige lichte olie;2004;9732.0;8355.0;7040.0;965.0;351.0;16792.0;15282.0;;-133.0;9732.0;4573.0;766.0;2301.0;1506.0;5159.0;;;5159.0;;0.0;1224.0;1357.0;-133.0
1313;Nafta, aromaten en overige lichte olie;2005;9468.0;8359.0;7229.0;759.0;371.0;14683.0;13678.0;;104.0;9468.0;4649.0;832.0;1925.0;1892.0;4819.0;;;4819.0;;0.0;1357.0;1253.0;104.0
1314;Nafta, aromaten en overige lichte olie;2006;8961.0;7579.0;6740.0;668.0;172.0;14853.0;13389.0;;-83.0;8961.0;4735.0;1193.0;1692.0;1849.0;4226.0;;;4226.0;;0.0;1253.0;1336.0;-83.0
1315;Nafta, aromaten en overige lichte olie;2007;10303.0;8659.0;7502.0;737.0;420.0;13292.0;11655.0;;7.0;10303.0;5206.0;661.0;2205.0;2339.0;5097.0;;;5097.0;;0.0;1336.0;1329.0;7.0
1316;Nafta, aromaten en overige lichte olie;2008;9294.0;8888.0;7992.0;707.0;190.0;12046.0;11463.0;;-178.0;9294.0;4958.0;679.0;1796.0;2484.0;4335.0;;;4335.0;;0.0;1329.0;1507.0;-178.0
1317;Nafta, aromaten en overige lichte olie;2009;10193.0;8776.0;7683.0;963.0;131.0;12744.0;11263.0;;-64.0;10193.0;5400.0;812.0;2035.0;2553.0;4793.0;;;4793.0;;0.0;1507.0;1571.0;-64.0
1318;Nafta, aromaten en overige lichte olie;2010;11522.0;8587.0;7534.0;915.0;138.0;15195.0;12533.0;;272.0;11522.0;6243.0;740.0;2337.0;3165.0;5280.0;;;5280.0;;0.0;1571.0;1298.0;272.0
1319;Nafta, aromaten en overige lichte olie;2011;9270.0;8655.0;8216.0;160.0;280.0;12764.0;12168.0;;18.0;9270.0;4710.0;873.0;1753.0;2084.0;4560.0;;;4560.0;;0.0;1298.0;1281.0;18.0
1320;Nafta, aromaten en overige lichte olie;2012;12844.0;8285.0;7720.0;281.0;284.0;16830.0;12257.0;;-14.0;12844.0;7166.0;780.0;2268.0;4118.0;5678.0;;;5678.0;;0.0;1281.0;1295.0;-14.0
1321;Nafta, aromaten en overige lichte olie;2013;11326.0;8346.0;7644.0;260.0;441.0;15781.0;12686.0;;-115.0;11326.0;6964.0;777.0;1661.0;4526.0;4362.0;;;4362.0;;0.0;1295.0;1409.0;-115.0
1322;Nafta, aromaten en overige lichte olie;2014;11359.0;7836.0;7144.0;386.0;307.0;14838.0;11059.0;;-257.0;11359.0;7824.0;421.0;1406.0;5997.0;3534.0;;;3534.0;;0.23;1409.0;1667.0;-257.0
1323;Nafta, aromaten en overige lichte olie;2015;13207.0;9354.0;8570.0;426.0;359.0;15935.0;12448.0;;366.0;13207.0;9493.0;740.0;1527.0;7226.0;3714.0;;;3714.0;;0.33;1667.0;1301.0;366.0
1324;Nafta, aromaten en overige lichte olie;2016;14330.0;11195.0;10160.0;325.0;709.0;16279.0;13081.0;;-63.0;14330.0;9597.0;121.0;1896.0;7580.0;4733.0;;;4735.0;;-1.26;1301.0;1364.0;-63.0
1325;Nafta, aromaten en overige lichte olie;2017;15522.0;11509.0;10993.0;206.0;310.0;17424.0;13230.0;;-181.0;15522.0;10113.0;19.0;2028.0;8066.0;5410.0;;;5409.0;;0.9;1364.0;1545.0;-181.0
1326;Nafta, aromaten en overige lichte olie;2018;20347.0;12180.0;11572.0;309.0;299.0;22219.0;13814.0;;-238.0;20347.0;15391.0;279.0;1924.0;13188.0;4956.0;;;4956.0;;0.26;1545.0;1783.0;-238.0
1327;Nafta, aromaten en overige lichte olie;2019;23075.0;12174.0;11445.0;403.0;325.0;22943.0;11893.0;;-149.0;23075.0;18356.0;3.0;2097.0;16255.0;4719.0;;;4721.0;;2.24;1783.0;1932.0;-149.0
1328;Nafta, aromaten en overige lichte olie;2020;19284.0;11950.0;10800.0;385.0;766.0;20084.0;12644.0;;-106.0;19284.0;13799.0;124.0;2237.0;11438.0;5484.0;;;5484.0;;0.01;1932.0;2039.0;-106.0
1329;Nafta, aromaten en overige lichte olie;2021;;;;;;;;;;;;;;;;;;;;;;;
1330;Nafta, aromaten en overige lichte olie;2013 januari;1150.0;842.0;791.0;33.0;18.0;1591.0;1145.0;;-138.0;1150.0;642.0;55.0;209.0;378.0;507.0;;;507.0;;0.0;1295.0;1433.0;-138.0
1331;Nafta, aromaten en overige lichte olie;2013 februari;879.0;608.0;529.0;6.0;72.0;1316.0;1059.0;;15.0;879.0;583.0;52.0;115.0;416.0;296.0;;;296.0;;0.0;1433.0;1419.0;15.0
1332;Nafta, aromaten en overige lichte olie;2013 maart;955.0;620.0;564.0;19.0;37.0;1504.0;1123.0;;-45.0;955.0;703.0;190.0;107.0;406.0;252.0;;;252.0;;0.0;1419.0;1464.0;-45.0
1333;Nafta, aromaten en overige lichte olie;2013 1e kwartaal;2984.0;2069.0;1884.0;58.0;127.0;4411.0;3328.0;;-169.0;2984.0;1928.0;297.0;431.0;1200.0;1056.0;;;1056.0;;0.0;1295.0;1464.0;-169.0
1334;Nafta, aromaten en overige lichte olie;2013 april;995.0;664.0;606.0;22.0;35.0;1159.0;886.0;;58.0;995.0;781.0;95.0;82.0;604.0;214.0;;;214.0;;0.0;1464.0;1406.0;58.0
1335;Nafta, aromaten en overige lichte olie;2013 mei;909.0;612.0;496.0;18.0;98.0;1321.0;1200.0;;176.0;909.0;578.0;52.0;122.0;404.0;332.0;;;332.0;;0.0;1406.0;1230.0;176.0
1336;Nafta, aromaten en overige lichte olie;2013 juni;961.0;741.0;706.0;18.0;17.0;1332.0;929.0;;-182.0;961.0;569.0;77.0;147.0;345.0;392.0;;;392.0;;0.0;1230.0;1412.0;-182.0
1337;Nafta, aromaten en overige lichte olie;2013 2e kwartaal;2865.0;2016.0;1807.0;58.0;151.0;3812.0;3015.0;;52.0;2865.0;1927.0;223.0;352.0;1353.0;937.0;;;937.0;;0.0;1464.0;1412.0;52.0
1338;Nafta, aromaten en overige lichte olie;2013 juli;1042.0;773.0;749.0;20.0;3.0;1062.0;947.0;;154.0;1042.0;580.0;46.0;179.0;354.0;462.0;;;462.0;;0.0;1412.0;1258.0;154.0
1339;Nafta, aromaten en overige lichte olie;2013 augustus;878.0;714.0;628.0;18.0;68.0;1107.0;1084.0;;140.0;878.0;502.0;90.0;131.0;282.0;376.0;;;376.0;;0.0;1258.0;1118.0;140.0
1340;Nafta, aromaten en overige lichte olie;2013 september;968.0;689.0;666.0;14.0;8.0;1283.0;909.0;;-96.0;968.0;565.0;54.0;151.0;360.0;403.0;;;403.0;;0.0;1118.0;1214.0;-96.0
1341;Nafta, aromaten en overige lichte olie;2013 3e kwartaal;2888.0;2176.0;2043.0;53.0;80.0;3452.0;2939.0;;199.0;2888.0;1646.0;190.0;461.0;995.0;1242.0;;;1242.0;;0.0;1412.0;1214.0;199.0
1342;Nafta, aromaten en overige lichte olie;2013 oktober;763.0;616.0;556.0;50.0;9.0;1369.0;1192.0;;-31.0;763.0;414.0;18.0;125.0;272.0;349.0;;;349.0;;0.0;1214.0;1244.0;-31.0
1343;Nafta, aromaten en overige lichte olie;2013 november;789.0;678.0;611.0;15.0;52.0;1370.0;1352.0;;93.0;789.0;409.0;30.0;137.0;243.0;380.0;;;380.0;;0.0;1244.0;1151.0;93.0
1344;Nafta, aromaten en overige lichte olie;2013 december;1038.0;790.0;742.0;26.0;22.0;1367.0;861.0;;-258.0;1038.0;639.0;20.0;156.0;462.0;399.0;;;399.0;;0.0;1151.0;1409.0;-258.0
1345;Nafta, aromaten en overige lichte olie;2013 4e kwartaal;2590.0;2084.0;1910.0;91.0;83.0;4106.0;3405.0;;-196.0;2590.0;1462.0;68.0;418.0;977.0;1127.0;;;1127.0;;0.0;1214.0;1409.0;-196.0
1346;Nafta, aromaten en overige lichte olie;2014 januari;1170.0;784.0;699.0;22.0;63.0;1313.0;918.0;;-9.0;1170.0;663.0;26.0;190.0;447.0;506.0;;;506.0;;0.0;1409.0;1419.0;-9.0
1347;Nafta, aromaten en overige lichte olie;2014 februari;1062.0;627.0;591.0;19.0;16.0;1348.0;970.0;;58.0;1062.0;661.0;13.0;157.0;491.0;401.0;;;401.0;;0.0;1419.0;1361.0;58.0
1348;Nafta, aromaten en overige lichte olie;2014 maart;1017.0;636.0;590.0;20.0;26.0;1338.0;935.0;;-22.0;1017.0;621.0;46.0;150.0;424.0;396.0;;;396.0;;0.0;1361.0;1383.0;-22.0
1349;Nafta, aromaten en overige lichte olie;2014 1e kwartaal;3249.0;2047.0;1881.0;61.0;105.0;3998.0;2823.0;;26.0;3249.0;1945.0;85.0;498.0;1362.0;1303.0;;;1303.0;;0.0;1409.0;1383.0;26.0
1350;Nafta, aromaten en overige lichte olie;2014 april;1215.0;702.0;653.0;29.0;21.0;1169.0;851.0;;195.0;1215.0;901.0;60.0;126.0;715.0;314.0;;;314.0;;0.0;1383.0;1188.0;195.0
1351;Nafta, aromaten en overige lichte olie;2014 mei;1271.0;633.0;555.0;60.0;18.0;1500.0;836.0;;-26.0;1271.0;883.0;36.0;188.0;659.0;388.0;;;388.0;;0.0;1188.0;1214.0;-26.0
1352;Nafta, aromaten en overige lichte olie;2014 juni;1001.0;548.0;524.0;23.0;2.0;1309.0;723.0;;-133.0;1001.0;709.0;22.0;103.0;584.0;292.0;;;292.0;;-0.01;1214.0;1347.0;-133.0
1353;Nafta, aromaten en overige lichte olie;2014 2e kwartaal;3487.0;1883.0;1732.0;111.0;41.0;3978.0;2409.0;;36.0;3487.0;2493.0;118.0;416.0;1958.0;995.0;;;995.0;;-0.01;1383.0;1347.0;36.0
